Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Aerodactyl,Mega Aerodactyl,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Cloyster,Cloyster,Lapras,Lapras,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Braviary (Hisuian),Braviary (Hisuian),Brionne,Brionne,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Sharpedo,Sharpedo,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Tentacruel,Tentacruel,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Jolteon,Thunder Shock,Discharge,45,1.3518471997990313,1.3857990665196736,1.3529500223971331,1.384945926921354,1.3668878587145428,1.4176656917261072,1.436122809597892,1.510945019068591,1.404667736793041,1.4833551219888905,1.351462295169079,1.404530690596542,1.374718846310403,1.4616549398150842,1.442362245530232,1.5047801448801865,1.4059587550519879,1.4244533489930566,1.4697874713690897,1.5292503597489846,1.3594177458351273,1.4025784122147518,1.3810812313988334,1.4276706456941006,1.3660428818628745,1.4281703422003436,1.360469522635489,1.4022248035277614,1.3615176912334863,1.4336021401945098,1.3528639396324318,1.406579368877323,1.3715117610494978,1.4376267707004284,1.3576379856467384,1.428499563893437,1.4090422718091757,1.4621826007502163,1.3623204280237604,1.441054050638244,1.3594588487057946,1.433618030390072,1.3597132534918783,1.4116808858936132,1.3493948535936113,1.400670807453416,1.3889371864820033,1.466949457401523,1.4068692289679703,1.4687897524824536,1.3380565193209208,1.3741734424521723,1.3817936602069902,1.4313125322824403,1.3520369650250474,1.402543632911682,1.3779385714714625,1.4132564726133645,1.3932358973186034,1.4399030214313486,1.3772939827068997,1.4444591494617964,1.371748831279218,1.4497450063748405,1.3712204787661328,1.454710009104054,1.386661394490576,1.4376081894468609,1.3864344398881372,1.4575080057380494,1.3491050421806554,1.4435143180252434,1.3858158131894456,1.4645851632995288,1.3898090666130478,1.4435954792603949,1.3666739659680807,1.4202594257596641,1.4152288637587507,1.4906408185245017,1.3534519154872697,1.4105769407272792,1.4662835031013488,1.5005690547999773,1.3776314230419844,1.4576207591137091,1.3626292228913723,1.422187154466308,1.3538016172356684,1.381692669552268,1.393110523753217,1.4459466509007444,1.4525419327106486,1.5193208378482452,1.3621340251339242,1.4127219433307505,1.36135937018463,1.4132112739192557,1.386545208239258,1.4528205217270485,1.3759006446719757,1.425043954907436,1.3813688858695652,1.4377632472826087,1.3743920824822489,1.4557922381091335,1.499009900990099,1.5400949851082668,1.387076056255793,1.455928826350015,1.3866022039287427,1.4740189032623372,1.3785126490057036,1.4534630382592526,1.3759638697409082,1.4334395055859284,1.3824627519719546,1.4229535495179668,1.403681047435072,1.4568791586177292
Jolteon,Volt Switch,Thunderbolt,45,1.3650317693724368,1.3942586319729011,1.367116209125232,1.3951238241505088,1.364201955276047,1.4230047436831172,1.426614408438654,1.4873438830321648,1.367919376458323,1.4410796140925715,1.3337855610391163,1.392692509515048,1.3435948130487876,1.4248671279874399,1.456494259995719,1.5120219010173157,1.390015199143321,1.3961397630315382,1.4568428939996425,1.5049300511737609,1.3582651607988607,1.4163133838969297,1.3758001492620324,1.4265531205982898,1.3339952622695597,1.3895481802956908,1.365528847120547,1.4043221572427533,1.3454798123255831,1.4017979806667287,1.337079940360133,1.3808527551799281,1.3813732947296102,1.4183964733209016,1.3450884454713776,1.4154718366972197,1.4010111089737425,1.447037005867077,1.3775793065678057,1.4459156590976114,1.3789556509688503,1.4404218998015197,1.3601942676559353,1.41526780334279,1.3531322094055012,1.4046992014196982,1.3652746967244238,1.4367443092111838,1.3683587643741812,1.430228657861261,1.3396544570101792,1.3663514933213268,1.3461921068237905,1.3960553249287395,1.3324793558569892,1.3774389825468354,1.3317720999589675,1.3698421753185015,1.3446779960812119,1.382295311940105,1.348034674430916,1.417328392447503,1.347014449638759,1.415660858478538,1.3587425694853532,1.4332565736625074,1.3388427573480954,1.3868810684943542,1.3612507788387695,1.4198629243765668,1.3195850827364781,1.3894918823361193,1.332736336569284,1.4073076966952236,1.3486984861051767,1.4098826249780079,1.3453170687723004,1.4039648087797714,1.392762520193861,1.4668389876144319,1.3358940470290213,1.3846026763588302,1.4071587093837137,1.454176862231833,1.3365061811287966,1.40329396895612,1.337509258961064,1.3906583792255751,1.3226259898957566,1.3668007404211493,1.341839396257912,1.3884329136815747,1.4313539362569068,1.4861507876095892,1.3532394461103063,1.3995148411441665,1.3317247079259238,1.3774059339366262,1.3439681822918474,1.4005088749175032,1.3362550418864412,1.3713327817423382,1.3581097146739132,1.4117781929347826,1.3318621729403755,1.3981738157766754,1.4496337438621911,1.4861064155196007,1.3698081259989636,1.4365370720421553,1.3430201663835533,1.4133716625288557,1.3197291183858122,1.3890453920983612,1.342999762300927,1.3893225576420254,1.352751971954426,1.3937949167397021,1.3676432710882165,1.4337411461687057
Jolteon,Volt Switch,Discharge,45,1.387931958660614,1.4316714482065624,1.3868304856978306,1.4331541562679977,1.392496425860202,1.4589831331429695,1.4556139962007826,1.5339661219188325,1.3978534956542206,1.484485925631733,1.3587206328752384,1.4242416191191025,1.3861022271326395,1.4711356631970693,1.4766851052803533,1.549609634645066,1.4199557843103388,1.44030018308059,1.4872619057755678,1.5441214035745,1.3744858079687345,1.4444357963766437,1.4130561595163598,1.4754176814717184,1.3713192140016797,1.4402896989560297,1.3927774314841253,1.4454417357922074,1.3691971328274062,1.4462993601596998,1.3663758498087806,1.4194486080735293,1.3919157097523474,1.452307635685543,1.3791028446389497,1.455404278434913,1.430316437433875,1.4869373376935655,1.4018494333740574,1.4701899987361504,1.3981529631817822,1.4753233811882132,1.403133833139807,1.4680267816273278,1.3781011535048802,1.4361561668145517,1.3893243999440414,1.4704044007434498,1.4023315127619314,1.471036459948484,1.361972614349657,1.3992460559189908,1.3788188931188186,1.4424846479061848,1.370599537937187,1.4236567010545096,1.3524384263568219,1.4009067163058815,1.376272271905949,1.4258899232252997,1.375540409387683,1.4400255867301923,1.3774543136421589,1.4606778580535487,1.3877363037540835,1.46456380870776,1.3743157154782302,1.4355784016519484,1.3829278541724024,1.4617680726819586,1.3508728600954103,1.4427733943403829,1.3721837533224581,1.4509531034325411,1.3903452551503421,1.451035095215355,1.3716203161026883,1.4405214277433565,1.4369843834141087,1.5131394722670974,1.3643923123520016,1.4211318538098645,1.4309167472827633,1.5038126671598475,1.3765749042221258,1.4487045301947155,1.3687481884641397,1.4334589331529848,1.3467731833934113,1.3860071536930594,1.3850507755442723,1.4349481811226266,1.4536165563684884,1.5262790260327581,1.3666486978201544,1.4282874566220816,1.3621858627742134,1.4100103661782422,1.3757945743165791,1.440654416617458,1.3654635088082188,1.4138483814251732,1.3907014266304347,1.4466881793478261,1.388690302499757,1.4556341795545182,1.4797713917733237,1.5240843596554776,1.3936299875197968,1.471138617835743,1.39171566705867,1.468530859357986,1.3738083013002873,1.4464134552670656,1.3702495840266224,1.4271832659852628,1.3661174408413672,1.4226029798422437,1.4069435501180512,1.47598197037991
Jolteon,Thunder Shock,Zap Cannon,45,1.4965462507980345,1.4262024119441958,1.5004367440967556,1.4268237665578807,1.4549581315052234,1.472435771455436,1.5437831835950042,1.570837588636321,1.5217380911666767,1.5495282802039492,1.426684312957071,1.4430658049431755,1.4633947781589813,1.5109402802814444,1.5080269932291608,1.5424399806225566,1.5467857266226812,1.476579501882621,1.6005423907768024,1.5934197866198923,1.5133921769946677,1.4915957341105555,1.4405157171368075,1.4438217288785815,1.43471705402879,1.447257142202308,1.4307339655297753,1.4200925248519403,1.4840922619384422,1.4774946868584906,1.4271507725893906,1.4379634646491413,1.5237797297739393,1.4998446036575392,1.4232701106333492,1.456018270569693,1.563398696739444,1.548072761373473,1.5333066520621814,1.5069595989383664,1.460269922214266,1.4721651224778172,1.4651277661547055,1.4573720592837027,1.415045252883762,1.4312724046140195,1.5341971940763834,1.5379169414633171,1.492661810403205,1.5284192672569286,1.385844567453276,1.3805210512840886,1.446310714900618,1.4574637001893904,1.4067639591005787,1.4158107829905986,1.4068914442409504,1.4315809489496703,1.4553570747848097,1.4621882695577257,1.4481206987824247,1.4818245985530263,1.4188589035274117,1.4669464513387165,1.4480586943715525,1.4875167353933487,1.4506304643908439,1.475576644259918,1.4803153029139438,1.5332183791459582,1.4014896465664037,1.4658850138435742,1.4595658274489225,1.5277033116209031,1.4391300340982398,1.4682433960841481,1.4334496927852847,1.4580268700166166,1.4611416262789445,1.5191922455573506,1.3764616260073057,1.432228279824513,1.4857878563705686,1.5071843168497128,1.4268632252458628,1.4653126110825863,1.404495829441886,1.4373342780157374,1.3760838401692392,1.4149141974363615,1.445085901092022,1.4800636433191905,1.5057089381822741,1.5515774579777375,1.4741585526094136,1.502392102691958,1.3841579581430532,1.418303308772028,1.4399770745770955,1.495093612143527,1.4327834660599166,1.4531320026200572,1.4376613451086957,1.4616932744565219,1.3888726777550824,1.4470868592549364,1.5655558238750704,1.5673991789422845,1.4707736996139165,1.5182641570024158,1.4457162768413259,1.5013284550720851,1.4004662716309795,1.4508263832031196,1.4210221060137866,1.452065604944141,1.4760473269062226,1.4806748466257669,1.439407598197038,1.4823459969950634
Jolteon,Thunder Shock,Thunder,45,1.4959942269506041,1.5135965873725745,1.4980322518717604,1.5106850323158636,1.515809065791147,1.56344628000447,1.6266347096001705,1.6736629717171674,1.5760736658815395,1.6663871834898991,1.4777600281632137,1.54486851631673,1.514040821073443,1.6030633249985464,1.599583159649854,1.6495161272151684,1.6058603060554768,1.596374658882863,1.6398912664015735,1.6944241036077077,1.5474663001357931,1.5658298281058525,1.4805254437441229,1.528767863910277,1.4924571205927566,1.55226155415239,1.4796784057637014,1.5129468283711944,1.5247822121227896,1.5792761452960309,1.5250641682255557,1.5434425808084602,1.5607313442601498,1.5936692347956947,1.498119768633992,1.5622905540848648,1.58016134461864,1.6374555160142348,1.5543750263302019,1.599511311454691,1.5285536536424795,1.577648240768219,1.488203515541154,1.5464605374428149,1.4792156166814552,1.5339875776397514,1.558841457321582,1.6383576153646302,1.561980646672025,1.6355144327221867,1.4596586946349905,1.4934537525050544,1.5173990396571844,1.5663535668509556,1.469005192488048,1.5176247226479402,1.514286286166071,1.563485153271084,1.5223729252914313,1.5830988922180798,1.5250904358567143,1.5956524616199048,1.4963132171695708,1.57843178920527,1.5181706206822685,1.5966689873078777,1.5341329467070866,1.5877070427485611,1.5192065263066379,1.6137974004897628,1.4742171556329697,1.57103118378807,1.533064874915869,1.6243369343265535,1.5208820301438493,1.5898995484287162,1.489572733244883,1.557713858797161,1.5274528809908454,1.611308562197092,1.4646915211924296,1.5371165813095433,1.5995561372560179,1.6417657770443295,1.51124649472728,1.5753781744934634,1.4913314654385794,1.5713825641686259,1.461677638446229,1.5207582357935172,1.5400466022118662,1.590761285386381,1.6053175960668775,1.6905889833164678,1.5094336444189886,1.5619588288804287,1.4720323312694366,1.529627658084218,1.5366112056688317,1.617649102087603,1.526597028303513,1.577334781259696,1.5198369565217391,1.5845788043478262,1.5103345978017704,1.5767556657912656,1.6387990018514047,1.6860500684214763,1.534371647313837,1.609355043534744,1.5136721982664751,1.6131974389128447,1.5126212514397526,1.5775939828756194,1.5144188257665796,1.559172807226052,1.545626643295355,1.6020508326029799,1.5195964799313157,1.577001502468341
Jolteon,Volt Switch,Zap Cannon,45,1.5757464722476011,1.5430858613092084,1.5754751391821846,1.543292058616497,1.5329418157015526,1.543201812695807,1.5730872887798795,1.633153868303465,1.527717560185415,1.5679226861275215,1.4570892920007175,1.4904650251409821,1.4777135546897715,1.551263592487062,1.617083694782736,1.6692405619458557,1.568197519776158,1.5248765069605166,1.6379754434065887,1.6508859617005696,1.5504487795184314,1.564365912628755,1.5387311692494343,1.561247230439107,1.4462143176374869,1.4871889738900959,1.5020022303717235,1.5251272564726408,1.5366103175662984,1.5470826948887466,1.4972691426966869,1.5305535671205572,1.6010526057513004,1.5780723492655477,1.4620988967269055,1.5274632369818366,1.561793666442243,1.57677394921612,1.5573872014155117,1.5840965581160216,1.540919870075771,1.5645060728414255,1.5222675938688797,1.5397884054897681,1.5102289263531499,1.5378207630878438,1.5485240921717929,1.5684718308451746,1.5015157364453924,1.5542532387395656,1.450079896884463,1.4564804760265206,1.4774070743978729,1.526476383601477,1.444186472081799,1.448898597799483,1.3989851983066621,1.4372554317911148,1.4424113507620289,1.4678758491342832,1.4904932062819836,1.5362294865007942,1.446483212919677,1.5243306417339566,1.4783377068494619,1.5603920098537996,1.4290145424190501,1.4739071218312023,1.5042093518612436,1.550345587063307,1.4103157374790396,1.4867478649699082,1.462486168307457,1.5011464619386043,1.460552441752331,1.5072846239558984,1.4458413303620883,1.4878466631458271,1.5004308023694128,1.569854604200323,1.438781504121005,1.4862602566220606,1.4675211972912992,1.5068855630797247,1.442878865674,1.5064181049804495,1.432728951295181,1.4794048500853434,1.4134110868324727,1.450153790483083,1.4413559852542255,1.4791072546428323,1.5362551156563713,1.6118369795911056,1.4791954448974092,1.5064350931572388,1.4127840192754881,1.449675006303757,1.450623502032026,1.4978985029004133,1.4651204881580309,1.4801168683421244,1.4793308423913043,1.5158797554347827,1.4281927828032293,1.5059454333236069,1.5771472269178137,1.58443210174676,1.5292627922082662,1.5825846427815526,1.455063373840324,1.526529901128098,1.4181041062433217,1.5098458250648756,1.4320703589256003,1.4625053482291421,1.4717002629272569,1.504592462751972,1.473320455033269,1.5295127709808973
Jolteon,Volt Switch,Thunder,45,1.6043845094108065,1.6325185248002714,1.6082373456197607,1.637006463172714,1.5568952960081386,1.6324666766858187,1.6552800628093078,1.7210786131406517,1.593199365278996,1.6705518505647583,1.5352239440455393,1.594278682971219,1.5220119788335176,1.6391277548409608,1.6861169631490598,1.7432669017496027,1.631393139659401,1.6109157483850909,1.695903544698279,1.7573865619917748,1.6506839333620376,1.6366177590832314,1.6015350448885513,1.6538103854814863,1.5172082424067803,1.5938746744242773,1.563928300199991,1.614066809068116,1.5854980094108808,1.6187235333126617,1.5564265120565075,1.5958726680930666,1.6233458468282789,1.654731818627932,1.5454411562179615,1.6219510795550183,1.5988025391939982,1.6589010050976243,1.6038378902135908,1.6633357206049628,1.6208537644537981,1.6707624199885105,1.5765239226963688,1.6297949483168384,1.5570434782608695,1.6244436557231587,1.5723164858005076,1.644677938325639,1.559537747849806,1.6528045870804828,1.5328636632500818,1.581137272558731,1.5443823771354237,1.6141315784439387,1.5186769448955784,1.5580437815952604,1.4757358313067321,1.5413276488425856,1.5303553593620152,1.580895526939762,1.5352258690665257,1.6173460384683256,1.52357628559286,1.605142371440714,1.5647191131580356,1.648240775451186,1.5163305654408856,1.5873028425816087,1.5470998217727097,1.6308231782417806,1.4985766466053996,1.5771405545228843,1.5240757007106922,1.6131004665700823,1.5497021640234248,1.6139107413644322,1.522599925289503,1.594206072160035,1.5853096392030155,1.685589660743134,1.5090405125098665,1.5674963746168107,1.5754139873669835,1.6438143743242475,1.536109246020775,1.6130771357478575,1.5078526724850514,1.5823859671722864,1.501398727923063,1.5412033235445575,1.526700632955415,1.5944912012241776,1.622690678535288,1.7134247360455641,1.5171658636838383,1.6193861392810216,1.492925783767125,1.5588840949205727,1.5224130744381534,1.608548403904269,1.5258385906850072,1.5852294273795982,1.5569548233695651,1.622265625,1.5124501507635446,1.5930843303180626,1.6503340577960235,1.6962166948402158,1.5680317040951124,1.6631001992453491,1.5440916416220218,1.640202099394573,1.515854623166484,1.5941494012017596,1.5061564059900168,1.5774661278821014,1.53920245398773,1.6020946538124452,1.5643163769049153,1.632625026829792
Jolteon,Thunder Shock,Wild Charge,45,1.232974864514147,1.2623857350637546,1.232754207461445,1.261499328086005,1.2334154133092874,1.282041055402057,1.3047763661335194,1.366007155123661,1.271137294271882,1.3449190142334162,1.231984510232413,1.2792176737451098,1.2518509042274817,1.3210257603070303,1.311066547998603,1.3638723341933012,1.262907181595219,1.293293378009603,1.3390048789625606,1.384801563311564,1.229982115059782,1.2789769151790151,1.2454002330764147,1.281986245645985,1.2435920313142046,1.2893257001412808,1.2314420544167393,1.2696321433377311,1.2399887739374285,1.2933963139585678,1.226287418281913,1.2752747665621256,1.2541752543592763,1.3007941570975234,1.2219725023335528,1.2858582883199952,1.2809404155044724,1.3225599932672887,1.2580738930783166,1.310540506382441,1.2326465935729436,1.2928250351900807,1.2237465831184717,1.2757064572272379,1.221391304347826,1.27003371783496,1.2619261746307733,1.3276500389711614,1.2879329658437177,1.3403034004392156,1.2167809942527215,1.237739580298576,1.2442274214221491,1.2903123983700955,1.2336276505707162,1.2655488711485234,1.2564726133645578,1.2890983877263038,1.2630848638716712,1.299215479975298,1.253529204164461,1.3197569260631727,1.2478325541861452,1.2950807479813005,1.2391260108177582,1.304428854495796,1.2520978867360835,1.3016914898290934,1.270354860678423,1.3243012186109864,1.2297643342735698,1.3078992863735035,1.252221626492967,1.3243859869269117,1.255862467640184,1.2996791246722128,1.221606790926539,1.2982236935323896,1.2871836295099621,1.3558212170166934,1.2276189951722745,1.2855792352736015,1.3340920730666364,1.3678085699652878,1.246948931632371,1.3189403214976896,1.2311036681588354,1.3002265090764655,1.2317156337420496,1.2764749272800657,1.2678931626904084,1.3108610975864228,1.3178647227918723,1.3834257211172505,1.2652201745224219,1.3046730231461205,1.2315650127475974,1.2790393074272266,1.2669509187536905,1.3127496613289797,1.2625400765332506,1.2866032337022097,1.2603685461956522,1.3107676630434784,1.2372580488279352,1.3056487695749441,1.357739676406665,1.3896482331159945,1.26461679937526,1.3241641548129064,1.2684960146347837,1.3244479289167648,1.2411151663174256,1.3034234884334106,1.2440979320180652,1.2853339671975281,1.2588694127957931,1.2947589833479405,1.2620090148100451,1.3095192101309294
Shadow Latias,Zen Headbutt,Thunder,30,1.9739460744704171,2.028236419813336,1.9705669674281692,2.026766173929737,2.3869743317032945,2.47814283457224,1.619697098383986,1.6854397169438051,1.9385081849957986,2.0447816629616757,2.7859180609892995,2.8841040577611574,1.9095842298075247,2.0220573355817875,1.6348320809346235,1.6974460079087006,1.9488117033403571,1.9774724515527304,1.657284810503819,1.7197172245259402,2.194745470804491,2.0680372934123805,2.298966418629557,2.4016713726027854,1.9478374896249597,2.0316268881754826,2.1059349232594364,2.132974700284133,2.067720769800081,2.14619683180597,1.9033205326457083,2.007536058785609,2.760740749828246,2.8989780645794485,2.3580587902250922,2.4745910544597636,2.048180965663172,2.0746940223141292,2.7109786409403043,2.939267809748494,2.0261727077439957,2.081058343384401,2.737014557143707,2.8959923244621564,1.9807169476486246,2.080379769299024,2.4144483082518935,2.576485900433679,2.0535539114860546,2.094595877450019,1.9074078978732423,1.964774743756125,1.9369081552617988,2.004648671398236,1.9391884164055173,1.9738888761808908,1.9686652455439797,2.008346593809109,1.947988380869605,1.996218445750707,2.458542879830598,2.4984449444150347,1.94391202719932,2.0553973650658732,2.7384887270390403,2.8559738660097467,2.012670796537938,2.0885461974429944,2.057742744120673,2.143639604132555,1.935279666194382,2.0309498121693466,1.9765916428058086,2.055942779571303,1.9947135161401126,2.054867167667831,1.908956242834877,1.9839758865430936,1.6109639203015615,1.6782337102854064,1.9741725865961781,2.033151605264607,1.6041228020258351,1.6474990041541,1.9473221691220033,2.0439590821122477,1.9195302352044485,2.01832469163634,2.3136908324170853,2.3686657109852334,1.9772466439451903,2.047706406065243,1.6354339240778386,1.691627786185713,2.696523028199859,2.8175263636669925,2.3349536323648894,2.396415263497044,2.4224703879954146,2.5238632811143145,2.4011359327058988,2.4735150136174027,2.4551290760869566,2.4777853260869565,1.9894100768407743,2.019878902830464,1.5969653062867262,1.6281494003058843,1.9390878504127225,2.044191596663188,1.9916024217082626,2.1170695587786925,1.9598950888830298,2.022522585032126,1.9707725219871643,2.0437081055383888,1.9419193689745837,1.973575810692375,2.4029620090148103,2.5243507190384205
Eelektross,Spark,Thunderbolt,40,1.4741372827306138,1.496587852595232,1.4741809048441799,1.5007918986369744,1.4798287495712958,1.5361440908197592,1.5112060340023739,1.5858977360061814,1.4549673537907664,1.5373928264758827,1.474966954719663,1.5359064370213416,1.4427493167412921,1.5276804093737282,1.5538028232484256,1.6157565652355148,1.4707071055995025,1.4800804863725863,1.5204737617397377,1.593372955391126,1.4582999370715066,1.4633921769946676,1.4685379176006321,1.5253777790999523,1.4680186824394565,1.535889044775973,1.4785848739963714,1.5262300685661432,1.4317960115791404,1.4972760955030113,1.4120331736872704,1.4656378657786602,1.4468503615009651,1.493839352896915,1.4750348120151184,1.540657373261312,1.4798800134654226,1.5154341396556699,1.4557947508109703,1.5262627964780724,1.4843135279655642,1.5520445641194585,1.470995621736668,1.5263717308493003,1.461955634427684,1.5142679680567879,1.439924455902632,1.5141944960729061,1.4425254257668867,1.5100468960628826,1.4591378199186025,1.4924561449973959,1.4367359822470491,1.495265242094389,1.4552919916737197,1.4969462680421803,1.4486444290989882,1.5076710601375085,1.4783056197250748,1.5154349931001883,1.4591825480854068,1.5252999823539792,1.4526030599235018,1.5115172120696982,1.4510362555561507,1.5182455952444707,1.454531874697948,1.518500944598216,1.4574065755727184,1.545303058843986,1.445425121212515,1.5102104483238226,1.4671290539692678,1.5391565234254685,1.4441484236894797,1.5016546443143068,1.445828449241946,1.504167042366004,1.5419386106623585,1.622746365105008,1.4707124107421479,1.5228536813701194,1.5280401752688784,1.616272122005349,1.4558335637268456,1.5319720368103007,1.4403722907474799,1.5075735617747146,1.4353871205689552,1.4748716093025847,1.4561191486401892,1.503738610280309,1.524273061871457,1.5964788164811448,1.4575822917017622,1.5430578484552409,1.4112781217605692,1.4560137842153922,1.4635103685435409,1.5244972037931153,1.4565794463405386,1.4944668528286276,1.4499745244565219,1.5056300951086956,1.452460850111857,1.5449980546639432,1.5615149319810029,1.5966030749416404,1.4487764292022158,1.5111482516767993,1.4618145389607562,1.5254322923472277,1.4636349759231764,1.5561538141296958,1.4481958640361303,1.4970002376990732,1.4468536371603857,1.496441717791411,1.5143271088216357,1.5772054088860272
Mega Mewtwo Y,Psycho Cut,Thunderbolt,30,1.0254378989172332,1.0690557832098346,1.0259886734497985,1.0681816727458886,1.151799786514992,1.2079282320435603,0.9874857840080706,1.029946284783865,1.0625950380703892,1.138504139844556,1.1505004948489217,1.2275524573068264,1.0549654009420248,1.1267918823050533,0.9827540754593693,1.0351790723612315,1.0417820995543887,1.082952779025182,1.0051152473966094,1.045202779220558,1.0219968204550725,1.0669724770642202,1.1387024550629448,1.2071857898406102,1.0301584209311425,1.092524896004034,1.030592595227747,1.0880904027506888,1.0486047769612226,1.0996358319621393,1.0352144148134672,1.0854950148506433,1.2059737625543887,1.255831452219714,1.1269031843430093,1.2176917721228444,1.0597197508896796,1.1206598057131865,1.2034081813203017,1.2553481905885329,1.0490537475734498,1.1032178844567386,1.1599682427207816,1.2260844153996944,1.0379733806566105,1.0892422360248446,1.1068684173711454,1.1800442672422407,1.0785651450233849,1.1341316000987285,1.0181335028383258,1.0761801343680202,1.0406519618158514,1.1104394237943107,1.0446851339295926,1.0949973694443809,1.0434943605448304,1.100939742396493,1.0813186645624147,1.1171519407149881,1.13129742368096,1.2213803599788249,1.04533574160646,1.1179133021674459,1.169474642531998,1.2570127992288331,1.074847326567374,1.119985940863758,1.053091446539058,1.124237462507064,1.0429605750607687,1.099101792515371,1.0593536464334197,1.125243837054106,1.061108737359774,1.1136049463392566,1.0358352762356213,1.08775907152886,0.9939579967689821,1.0632202477113624,1.0629715292692328,1.1023826569010775,1.0153075741193878,1.0326352927786946,1.0662348433982385,1.120107429203365,1.0445074232713922,1.1240432406900476,1.0983424030284896,1.16947572058844,1.0642954023787996,1.131433887459136,0.9866209354598942,1.0468177706932218,1.1947036824904822,1.2901687948519256,1.123455579525397,1.1789356456448041,1.1172149084719858,1.1944319010733266,1.1109473575343882,1.1763712207398214,1.1321756114130435,1.171195652173913,1.0651687579029279,1.1069570080731448,0.9988569588666183,1.0395798116397006,1.061868235328463,1.1275608136216675,1.059079228189381,1.1472712226142254,1.09622403241698,1.1545079862893937,1.0299405752317567,1.114837176135013,1.0619368974583698,1.100131463628396,1.164734921657008,1.2393002790298349
Deoxys (Attack),Poison Jab or Zen Headbutt,Zap Cannon,40,2.2182910301725034,1.867368670326558,2.212038459077238,1.8711220963716644,2.119925395852842,1.6117096912174425,1.690326496537409,1.357727181390878,2.422766111193853,1.7192462780011806,2.201601118557831,1.8735827061925858,2.144418212478921,1.5032715008431705,1.7144350686659982,1.3500828047722586,2.310805209160938,1.842737227538084,1.623719591631685,1.3835967235169402,2.5912463153711127,2.7538800384195015,1.9890187638154686,1.5228116103614235,2.099719894375132,1.516162143667501,1.4159689665892792,1.1135942857938315,2.031955801905262,1.837665703247184,2.2604478526879466,1.6981107450632982,2.53288063925148,2.387989907416495,3.9188210585912993,2.090182246637389,2.3649610464557083,2.0340001923631816,2.4769431688924466,2.2736360955470363,2.2038601544824132,1.6884731724981008,2.381718358448652,1.9924279060625887,2.469799467613132,2.186495119787045,2.2890161280652315,1.5307222655235126,1.8311931598832978,1.4382282021910144,1.4954666242904187,1.362723027076657,1.9922904750062174,1.4727679681671226,1.4033099252007228,1.310565683830089,1.1584451716856317,1.0898409743697521,1.4693244283830043,1.3338517722223493,2.054162255161461,1.5122970707605436,1.8492137696557585,1.3899277518062048,2.58385904782306,2.1546403898677235,1.632889591845701,1.4084179078247878,2.0436874212104965,1.5245098749510964,1.3737245063758432,1.3963291780946563,2.0682059296608526,1.481662312773069,2.0259381204916176,1.538048441283166,1.8905233599113778,1.538907423389538,1.4855788906838987,1.2136672051696284,1.7692971345705526,1.3755162729225177,1.3543931030558243,1.1213793888351449,2.0932698763774242,1.433133220111379,1.699633935568366,1.378431183107361,1.838485198535859,1.6748549080736526,1.660795019823329,1.4153769910273355,1.387661529368569,1.2063814734881388,2.250833866783464,1.9277146996395003,1.8520858431625247,1.611107219903062,2.0231338358400777,1.4652558268783216,1.5293722204985003,1.379985865480746,1.783500339673913,1.4467391304347825,1.8987695749440716,1.5041216807703532,1.2274812847138372,1.168791757224503,1.5126663114795975,1.1895385244166783,1.2131625941896425,1.0817544318132324,1.9288658220119066,1.4817446330192476,1.9973662942714525,1.4888328975516996,1.5650043821209465,1.35056967572305,2.156771839450526,1.5297703369821851
