Attacker,Fast Move,Charged Move,Level,IV,Regice,Regice,Arceus (Bug),Arceus (Bug),Arceus (Fire),Arceus (Fire),Arceus (Flying),Arceus (Flying),Arceus (Ice),Arceus (Ice),Articuno (Galarian),Articuno (Galarian),Articuno,Articuno,Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Moltres (Galarian),Moltres (Galarian),Moltres,Moltres,Victini,Victini,Volcanion,Volcanion,Entei,Entei,Ho-Oh,Ho-Oh,Lugia,Lugia,Reshiram,Reshiram,Thundurus,Thundurus,Thundurus (Therian),Thundurus (Therian),Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Zapdos,Zapdos,Blacephalon,Blacephalon,Mega Aerodactyl,Mega Aerodactyl,Mega Glalie,Mega Glalie,Mega Pinsir,Mega Pinsir,Mega Beedrill,Mega Beedrill,Mega Charizard X,Mega Charizard X,Mega Charizard Y,Mega Charizard Y,Mega Houndoom,Mega Houndoom,Mega Pidgeot,Mega Pidgeot,Togetic,Togetic,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Ariados,Ariados,Braviary (Hisuian),Braviary (Hisuian),Butterfree,Butterfree,Charizard,Charizard,Cloyster,Cloyster,Cryogonal,Cryogonal,Delibird,Delibird,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Golbat,Golbat,Jynx,Jynx,Lampent,Lampent,Lapras,Lapras,Magmar,Magmar,Marowak (Alola),Marowak (Alola),Ninetales,Ninetales,Noctowl,Noctowl,Pinsir,Pinsir,Scyther,Scyther,Swellow,Swellow,Togekiss,Togekiss,Torracat,Torracat,Tranquill,Tranquill,Typhlosion,Typhlosion,Venomoth,Venomoth,Walrein,Walrein,Xatu,Xatu
Stakataka,Rock Throw,Meteor Beam,50,15/15/15,1.2006835873128827,1.1440574058696185,1.0645972558829435,1.065081504359634,1.0698353354255181,1.0703286903301292,1.067521239372891,1.066601023833099,1.0683248341710219,1.069433138450631,1.0835760294831434,1.1055430712453695,1.0354389636182308,1.0816469464401828,1.072970020379082,1.072455680160826,1.1266308137471819,1.1130784154584343,1.0117608200952273,1.019127692386982,1.0985294088689734,0.9494980379769413,1.0389268337551676,1.0341560055629893,1.0691606350859344,1.1044923487809986,1.1327561139961049,1.10724742430233,1.162066584361424,1.1288926739663812,1.0915632182140345,1.070902727376154,1.141471166545506,1.1253454172726136,1.1711169816551599,1.150790883343402,1.0555027572850595,1.096606711692996,1.1133254016577028,1.0859920027661345,1.1018202715037804,1.0975725165010073,1.2362171614499353,1.078383077576611,1.05859828340866,1.0741421795767454,1.1671120453043045,1.103141583012405,1.2157435555638236,1.0946075818254635,1.0423807320803935,1.0477178887150973,1.1371452752708162,1.107013203418153,1.0828707385161023,1.092737966902026,1.054000789625635,1.055463045820975,1.2115733619135727,1.2151166949555212,1.0876459458634853,1.1323060242294645,1.1431923569546578,1.1283789286203196,1.137767748553298,1.1066551394423496,1.1242524208432418,1.1360049072209513,1.0599844193361607,1.0887682089301485,1.1066322876632728,1.1543439792193126,1.0946560869275168,1.118196510990097,1.1191335507753901,1.1652635549972592,1.1452202823245812,1.1925026618390036,1.099322831557383,1.146617420231434,1.1692122656534907,1.2053924060891126,1.1529004135887035,1.1894633206637921,1.0452665674226687,1.0917156535382706,1.0983524878292403,1.1428314691957706,1.0962712806292765,1.151471285151136,1.0866990198657644,1.1268159096638886,1.1366178060401781,1.1920617499812425,1.0842696542375185,1.144037988342854,1.147798687303523,1.1694902355750894,1.0947777644669576,1.1507964247601252,1.0364138520739368,1.0810283988998042,1.055959377878569,1.105137270711794,1.1265078100662003,1.1894419852774583,1.0805037332961653,1.1030291355585187,1.1127204531108283,1.148784322089584,1.1103910643977866,1.143842001810769,1.132764629707856,1.1768357311811894,1.1081905132342609,1.1517368688490588,1.1332079676839013,1.1678671978848747,1.1162242719005455,1.1610106270188767,1.1565797839472127,1.17340123427321,1.1159892545306451,1.1724231381646026,1.1382478128117075,1.1832238820803846,1.0623934085515767,1.1063515923972307,1.150295704053388,1.2111600010259158,1.132703967832403,1.1901139009764274,1.1360277194619537,1.1533767887374253,1.0975997088983325,1.1462893425432574,1.1326629115434892,1.1287428810405096,1.125234728962823,1.181177017281947
Stakataka,Smack Down,Rock Slide,50,15/15/15,1.352355973878653,1.342082355208159,1.2447150291108176,1.2573445411181299,1.251064843082961,1.260094303242844,1.248670647792125,1.2584602803951377,1.2517156897150052,1.2596404427500452,1.2549920838705497,1.2859613371960046,1.1911794321903082,1.2442272743827911,1.2390892746013118,1.2511576740772372,1.278601333364172,1.2640959479071792,1.1862779942831998,1.1950611820535286,1.2109073929054497,1.1166770288544763,1.1950383605283375,1.1951728362168044,1.247287681495345,1.2949095628172143,1.2978602517936793,1.300272408571923,1.2998002048961124,1.299694627003546,1.2719392187439107,1.2632019000739763,1.2855170281863726,1.2921663215141257,1.314827132115598,1.3174550690874096,1.242131343755605,1.287532792467138,1.261634456363313,1.2542980607015766,1.2894791597063942,1.30565389162231,1.3387368848104588,1.249149817822406,1.2622623172082106,1.287426990214669,1.3538174341290556,1.2972781513159746,1.3714785280258373,1.2927977961057864,1.203663291497766,1.2302521273529379,1.26548573943568,1.2641921127321207,1.2339495958317368,1.258082346375958,1.2094566280397647,1.2222176562150764,1.3926810085232109,1.3918856855826813,1.233659423302356,1.2928997293621165,1.3306690597000965,1.3357187172155138,1.2896200250769136,1.298500090515622,1.2787224888418056,1.3062528000129885,1.2473840451805158,1.2849227245667822,1.3020226772502566,1.3653363853893106,1.273390709315886,1.308638455950663,1.2821584909859576,1.3292269210345382,1.2918110684032034,1.3528693735832473,1.2684671885259735,1.335691520502262,1.3194002989011406,1.3537235019524994,1.3072641261931564,1.3413664117325967,1.2488171366642635,1.305591425759706,1.2433835104899242,1.2991434172647867,1.3357404585259003,1.4005499244097241,1.27687207629208,1.3308299210156085,1.2856145637598944,1.3575528175360478,1.2785967097081452,1.3543956803605584,1.3203452921623415,1.3524422806269225,1.249771350275961,1.321555915475069,1.1935904537745123,1.2552002031910183,1.2547191907005757,1.323749537615717,1.308995464279574,1.3813053698579523,1.2455112766232324,1.275554358720087,1.2957483158073893,1.343029586206748,1.2660874575398466,1.304507608459011,1.3098054054873998,1.3586029036663017,1.2983498881086575,1.3551897812758456,1.2967448895325693,1.3506459719870076,1.3039690483011872,1.3655480644610585,1.3562215142961338,1.3693253902919607,1.289289936134688,1.3727796598364381,1.2822800378467432,1.3416387912285646,1.2607672435202724,1.3262726987596036,1.3009147718447864,1.3679329195917427,1.28937713718196,1.339459631810749,1.308742712157805,1.3430840256999284,1.3024208936195478,1.3583940417304978,1.2738705057629758,1.2985369788275523,1.2810318191039465,1.3347640746347071
Shadow Omastar,Rock Throw,Rock Slide,35,15/15/15,1.2855931630886075,1.218271226838951,1.2743197098829382,1.247600994164283,1.277582913272809,1.251233949676781,1.2760917645247492,1.2496680569290053,1.2770317529981872,1.2487761431036515,1.2669700969757836,1.260982778951845,1.1681994677118896,1.1769125522084762,1.4018980242288008,1.2380047075503695,1.212339990011509,1.1985607004853627,1.2052779804074707,1.1823232133016703,1.1582756910400862,1.067551283213132,1.3270885161367003,1.1869708023894505,1.229355390167671,1.2140963875159452,1.2062965022057706,1.191128375493225,1.3457718770398326,1.2441035396046185,1.1621622979563597,1.1545709323494042,1.196437637634076,1.1960604669823194,1.314475671814211,1.260546048607539,1.1966265911767144,1.2105129814965212,1.3100863148179838,1.2056269491368239,1.395902419987633,1.2754860176039244,1.52456112752076,1.2867967569515013,1.4840528569459694,1.2679251201186217,1.386598286121379,1.2703833476532782,1.3323428232845396,1.2388295655569148,1.3531068424794457,1.236268476785584,1.2766470682597788,1.2254654346950506,1.3782041270616834,1.2307768909214378,1.2153079307626067,1.1704874275398205,1.4496527586173271,1.3313982810863974,1.2620052008950973,1.2805740725343515,1.2240493485055732,1.2219209416082952,1.2267976018684605,1.2277281420869908,1.249947614706036,1.2326135365629058,1.2262614115672317,1.2362803125451618,1.2229902869430034,1.2596647335078632,1.2410473824395643,1.2195930044375483,1.2470855804366958,1.2668360407610615,1.209161512635455,1.2615145742754061,1.2526002042308244,1.2319380556154218,1.3201031868492963,1.2779260058484774,1.2106474435823276,1.2423691533532972,1.1618806941145448,1.2046421022344476,1.239461336738241,1.2308565737019497,1.1773673453663245,1.30255646980131,1.166950185447687,1.2161426304425274,1.229265838920209,1.2485184999489816,1.243805176896682,1.2798098865388767,1.2568230715894977,1.2713737088654928,1.3100618219036317,1.2575198296940688,1.1707121160383942,1.1588574304497594,1.1728349384817356,1.1910392041429634,1.230968111652935,1.2611060497891622,1.2558163377964984,1.1977196410438185,1.253141786719923,1.2607387395539127,1.2051054087862845,1.2307964171448469,1.208572615235361,1.2623829723948239,1.2478325321238215,1.2788461063657168,1.2421902093294095,1.247106240977398,1.2327121652397217,1.2773305734122977,1.2745153772702287,1.275915229425298,1.2441832456579907,1.2765405741106546,1.2111977708733166,1.243735991314966,1.248182213803272,1.2491358257720702,1.2098496222751134,1.250669681867861,1.1978980846310328,1.2605188888356051,1.2556347050561913,1.230741471902416,1.2606847075277938,1.2573995747242126,1.2482387298377506,1.2205623880368108,1.215452491551491,1.265195785195473
Aerodactyl,Rock Throw,Rock Slide,35,15/15/15,1.486177295674327,1.4259247735646057,1.4164100216096889,1.3782247017973062,1.4201269530400242,1.3860136028087655,1.4193034041315962,1.3825650202304482,1.4195611930992686,1.381645600728782,1.4322741380547186,1.409630917308043,1.4772407733335333,1.412182638345097,1.474489793477833,1.3653922259726226,1.3916703389922178,1.359657612328531,1.6029493853052066,1.3884698638989215,1.3574383755875066,1.2261472961375592,1.5786895251304036,1.3798755220491516,1.4014663526569728,1.3956958267969994,1.4006116301972162,1.3825127242148478,1.4192663499938871,1.4025619658334365,1.4251619119088068,1.3375209910080106,1.371373140297432,1.3695958752201653,1.4474076839136594,1.4265684724213792,1.4077638031529116,1.417748085205724,1.5008150617743305,1.4070325761606002,1.4992121434903178,1.4108092378818347,1.5774001140248042,1.3876293353097175,1.3949845425987444,1.3664586273922736,1.376770428227869,1.3756790205478637,1.4146412235645702,1.3803369883148786,1.4945481300296843,1.3783931433792127,1.4312424912799175,1.3714798131386237,1.4833662338349418,1.4213455778411566,1.4985779722512103,1.3713654190806395,1.4196407043945216,1.4093497394091101,1.369216379382307,1.402421092640385,1.3972336686544335,1.4112003080217776,1.365606837285106,1.3712097666727672,1.4108277147040236,1.4090231068614334,1.3737560896890135,1.3908344936123256,1.3922516034690189,1.41740363978895,1.3856885519410567,1.3868006723033741,1.3992819765317879,1.4081033596723755,1.3524626251952958,1.4134888186605012,1.4069364783178657,1.3889604988969702,1.404715190631552,1.435680414167074,1.3795191974304624,1.3867766330547708,1.4057943514423106,1.3823327433705004,1.3963904420376791,1.3433569596423642,1.3651408748344624,1.428893356066727,1.4384912944835992,1.3830351311686397,1.408297410085813,1.402341961292483,1.3462015521450064,1.4286684655432016,1.3454894614111206,1.4039630806464645,1.388110176379336,1.4044927245398766,1.43240333886183,1.450063180586721,1.4215365603928274,1.360135100829995,1.3621077227655962,1.4108428041149672,1.3903374250831368,1.3601354606898055,1.359910075855992,1.4118743388722643,1.3798537667708952,1.3718433581623903,1.3591774275509636,1.413773437260409,1.3467590704903287,1.3886466214250555,1.3670374724556693,1.4130303222163245,1.3602507084979907,1.4278995775333199,1.3751761962993652,1.4019930052791323,1.3532640040319694,1.4253429302202298,1.3700797530744468,1.4068877545908813,1.3693489380092927,1.36461732118844,1.3533097801727256,1.4173431180540321,1.3431841993225448,1.4039614123915098,1.3793195800008335,1.3714360641190717,1.3963334273097308,1.4312064862912375,1.453210516711671,1.4033633511243713,1.3562784253956364,1.41569425154622
Aerodactyl,Steel Wing,Rock Slide,35,15/15/15,1.5928139041533755,1.5260039275054273,1.7736461754408555,1.752089346025249,1.9936398263007022,1.994286073261272,1.7755873552646562,1.7566442161955134,1.5347657631093115,1.496630494601671,1.7959418208745328,1.7849673566472408,1.9134156769507145,1.818473445047064,1.590893798371619,1.4810045304033548,1.48623953013463,1.4681408646332583,1.7020407232822838,1.4457214189716896,1.422640066868739,1.2889161438520476,1.7164139321182892,1.483974070115908,1.7738966380329853,1.7774616132890035,2.1736738825525608,2.2093685323167955,2.011922321017467,2.0545260776192706,2.325245456513901,2.1473062828583878,1.9677686018197298,2.025531738419388,2.2318052443831182,2.2269677819749902,1.7045928418633478,1.7360025930806573,2.1904707280304185,2.079703683620188,2.3340889322425835,2.089539290606468,2.4501413897250472,2.044560115853147,1.7991263776215802,1.79096389550274,1.7638399833616896,1.8066470434743256,1.812013926264441,1.7984575862410352,2.2201520444346468,1.9622536458368962,1.9795229139374717,1.979393262455097,1.587653710935893,1.5267005429947693,1.564863153576719,1.4359748555352294,2.0376651397283725,2.0563364260417694,1.7211634764154198,1.796174744028358,1.9899555864087306,2.084875713180856,2.0972885680131417,2.2299957379648276,1.9254601661209971,1.9830387495583823,1.740438281459976,1.7762152813620522,1.4758532552558068,1.5085935449656676,1.489140700668103,1.4917363791237572,2.0126712631337274,2.0802518936504737,1.766432816637665,1.8655635989679011,1.7957798347854956,1.827516086188212,2.0307167800781474,2.134093215393675,2.1474486516565845,2.2840862326645195,1.823943556567996,1.7931169317888873,1.4973638040307027,1.444247864148418,1.7894761625545583,1.8691520489271995,1.743256456745166,1.7235360844577827,1.7903387257050605,1.8356191019894588,1.7285363235147373,1.8480189773402351,1.7143420263929785,1.8070717623692425,1.9995234684208598,2.102149954805441,1.5254860027092134,1.546361628417474,1.5314064702369583,1.4722107801420155,1.7530679118733354,1.8362609665310103,1.485126953402513,1.4546812527407396,1.9725325043249333,2.1142183127266145,1.7693046495001965,1.7453789510529516,1.9394150590055568,2.0348407639741457,1.963494592231466,2.0654250314359177,1.9291705449027516,2.0140693735088266,1.7770292331986226,1.8851433780836533,1.8040046667413387,1.8620832799243934,1.9554923491252134,2.1164869628474525,1.769973634718015,1.8339278579520841,1.4711660574510315,1.4740068555537071,1.9700784377550784,2.136402433251346,1.7260638137228452,1.8137058227260532,2.0305547999739693,2.049255239236677,1.7646271655308323,1.8498526182262782,1.807810637275124,1.7405607975648738,1.7316346152178925,1.8318600243788676
Aerodactyl,Rock Throw,Ancient Power,35,15/15/15,1.724378300371992,1.6290284714430028,1.6717332393609767,1.5680599310963508,1.6865353756010681,1.5773294443910328,1.6741019511105801,1.569918249011699,1.6734596917825053,1.5762359528666612,1.6990309175741143,1.6228527927394494,1.7373570861591165,1.6184486999165522,1.7736380846628794,1.576553380805332,1.6947207421770674,1.5434432081998848,2.0437047304342313,1.6378145825982502,1.729507974137408,1.4248378550770378,1.9118182500441605,1.5828371879571392,1.6418125248779185,1.5701066490622881,1.6262512404467917,1.5633188079799345,1.6566700203833604,1.5967998071520753,1.6761927847030795,1.5125359724142895,1.6054124392844775,1.5591599387239201,1.7242769687687314,1.6264382475561623,1.6528047834698854,1.6274244522858334,1.7913653180392317,1.6121132585061344,1.8071985963522423,1.619777994702414,1.9027563755849277,1.6147455601469947,1.6650924117347934,1.5587660455191361,1.6074554864753283,1.57295324551361,1.6695503664924598,1.5682651678099042,1.8069841174868764,1.590299866887605,1.7310999374345266,1.5694677979307876,1.8622293705934494,1.6672776155629636,1.8896964242059164,1.6403301703052835,1.6676284702021633,1.6058934247405814,1.5819527737362353,1.5936124979496504,1.6259027063620808,1.6066400303049573,1.6126544306715964,1.5644145570913357,1.6708258645180156,1.614717959099389,1.6188322987578085,1.6071414027635695,1.6089308098868014,1.6045767627377758,1.6325669647269276,1.58410416996106,1.6139041039564201,1.6097196843961732,1.522055093200718,1.578093468921515,1.640426486879311,1.5813397520506216,1.6036808377040155,1.612402622734765,1.5561107475137896,1.5685386150399592,1.6464320312203056,1.5686034147996712,1.637538520790972,1.5338268058774491,1.5538417254837764,1.5807445794103334,1.6887283516915208,1.574068200218029,1.6328831777517083,1.5779968783086364,1.5257928135277437,1.594221912047406,1.5461457344880656,1.586351977782246,1.6010395982554009,1.5821511964454922,1.7599962054124232,1.660158683179611,1.6615149099287505,1.5661336453772452,1.5604708005159815,1.5772633012592976,1.6612139100972967,1.561472666951583,1.5510650215761932,1.5813576520620725,1.625901459689054,1.570461474978542,1.5578563441319753,1.586042227052103,1.5496054431966773,1.5726883917168963,1.570569066227865,1.590873560397083,1.5648685033304857,1.5977221467755611,1.5905433155782744,1.5956861797336677,1.5438815251059748,1.6000906419228083,1.5711397744664326,1.584819664917664,1.6002507608096275,1.5459351885558503,1.549502588101721,1.5938186993007086,1.5370237660308097,1.5744712390814048,1.5805125002431983,1.557972174238961,1.5934298410495304,1.6128924299701042,1.6756796249894381,1.6095844395041987,1.5641134224219693,1.5884402379627172
Aerodactyl,Steel Wing,Ancient Power,35,15/15/15,1.8310227299817137,1.715259545075225,1.971793765126147,1.8909453624726704,2.1426577962108495,2.072244679923113,1.9764528566614574,1.8915582651544918,1.7790009714519834,1.6749396219288863,1.9876223684408463,1.9405231634922497,2.1201509319058998,1.963219269172388,1.8681951669000725,1.6650368397227706,1.8062824600673622,1.6390003875618928,2.0771155035502047,1.6985298665154873,1.7807149190638871,1.4855233054434251,2.0792393897753247,1.685520737167103,1.951590792059788,1.9095676876409384,2.2268467427494527,2.258513986688162,2.129872923352325,2.1389284391986485,2.4544814720767385,2.180109751798861,2.092035068437701,2.1098400646261406,2.383478078892937,2.2820939059087295,1.8953733823796324,1.911429053748595,2.41492886029621,2.176130781587889,2.577722906997561,2.2229295144394685,2.6537352528942497,2.1803513159163246,1.9971063412176773,1.9167817951971562,1.9354387129359758,1.9410799260476748,1.993413634729787,1.9138084125089192,2.4742387644490558,2.071959210858018,2.1606089915343545,2.06703829239266,1.955372970651922,1.7622783618510744,1.9567050797457197,1.6748113704998013,2.171567975673629,2.1411465812295964,1.872030372265159,1.919020276848105,2.1030051406552572,2.1623624416144307,2.1958452215057194,2.243295343187938,2.0936077426394646,2.0986597313441977,1.9251599688689776,1.930966730377048,1.673677135378436,1.6755926301438993,1.718995071998972,1.6777547204542307,2.10492796989847,2.153178951307266,1.8762008569586692,1.9867045382941286,1.9696723876582174,1.9489117365857358,2.1318627255252878,2.194600732139208,2.215239310256472,2.3083314739885643,1.984323971324931,1.9171264037547555,1.7308626769457183,1.6190829833387468,1.9228815141497442,1.98731822411789,1.9703020225583587,1.8641424872837773,1.9451699675584102,1.9564136455932732,1.8571991901105414,1.9610628845948739,1.8537127738933872,1.9545973501795422,2.1232456850635066,2.1788559710830766,1.8569118014018866,1.7264854004532866,1.745605989357304,1.66479421179497,1.9018002336422015,1.9548618513452474,1.7488712471519994,1.6491374227588065,2.0650585239427883,2.183230245880272,1.9631197548219335,1.9046109588839781,2.050878628305058,2.1260002024724725,2.067892607326925,2.1482342897750337,2.054776837968835,2.1257984442573186,1.9112139394161034,2.0030616165709403,1.9531868839513769,1.9924184960662055,2.056658142585452,2.1779715943498252,1.8939167091126734,1.9638720696726322,1.688723991956099,1.6349393629108036,2.0576853163115194,2.1992953216232087,1.8612620451858977,1.9360823809630148,2.1110176914924725,2.1332406111109083,1.9212000797792066,1.9696143969470592,1.9365390336604924,1.8802549299304807,1.8885528558473734,1.9637611425816976
Aerodactyl,Bite,Rock Slide,35,15/15/15,1.8287640967342031,1.75315780712436,1.8642044525616082,1.861660506789983,1.8700521093649356,1.8647374762326498,1.8733312451475659,1.8616703464401978,1.868908943689839,1.864691077039446,1.5895355635351895,1.580015843515758,2.219493056902017,2.093945062061002,1.6374742152235777,1.529225470519851,1.736809858195615,1.733074155531481,2.1584370378886693,1.7920095128033335,1.8013193323438692,1.5937174140027326,2.0045940216107128,1.6971191287461065,2.049405165928797,2.0771059393082845,2.0433000588633012,2.059275195201547,1.5308824230068654,1.5270483493382079,1.8095079020910705,1.683968829237833,1.7004607142399188,1.7302391747113373,2.115889151118298,2.1056629226288237,1.553136484375073,1.5424746504863562,1.8828168165456047,1.7636629674779531,1.9748142416066359,1.7682150568640496,2.006973050929722,1.7216189526407075,1.7791451023443925,1.7665158352224395,1.7880411716870992,1.8280763034279177,1.964737115243858,1.9884755714102735,1.9862165316057958,1.7885370695607983,1.55386052200261,1.5131119086927083,1.8132345756934924,1.760874371297444,1.8425244475513545,1.695624192868385,1.9619484104022868,1.9883669129540065,1.7745789962425842,1.846745015726106,1.7433127417077714,1.7872721410971777,1.8903696083459616,1.987011813093537,1.903729782193871,1.9730919703111103,1.8119103625051873,1.8751387646954205,1.9973877432986495,2.0973851208610563,1.7577945867347948,1.7809670939495166,1.743716186450704,1.7909115477139999,1.7577902212355778,1.9011952828496783,1.5764883262904676,1.5817168115473639,2.0564914282570714,2.19138072747202,2.0123927249056224,2.1071810695518307,1.8173739754507978,1.789223157396793,1.730548828926494,1.7132435270930635,1.9973174833659109,2.1965365871342133,1.8492011408146674,1.8275482384773745,1.5456168628164242,1.5690215400931153,1.7943855052182704,1.9188273279470083,1.8143427028469319,1.9376914505615508,1.742427599949651,1.810823664899956,1.7552763060135534,1.8059580888036681,1.781124657593861,1.7599093787247624,1.8018481593264417,1.9134642088482003,1.5187461607756707,1.5039061722030966,1.4894690511430106,1.5675411326478073,1.8697991946802996,1.8399506819024718,1.757403188314898,1.8597429654830602,1.5709772671124311,1.6402112002988327,1.7745011113753204,1.8644495008856439,1.7562150291607126,1.880662223613626,1.8297262229961504,1.9108159256839816,2.008671297756298,2.2335699422871174,1.7653281513805605,1.8438570175371807,2.0423606435786326,2.115524875503719,1.7820319122777057,1.9021997029229736,1.7392799081009471,1.87216874297368,1.8571918748437848,1.8946377776662937,1.8183798279485333,1.9139923982219622,1.882597609889895,1.8344464980151052,1.5038688361431451,1.5876413358787227
Aerodactyl,Bite,Ancient Power,35,15/15/15,2.042144555396727,1.9089964656003107,2.042059688823869,1.94547810271845,2.044048235278887,1.9604658156581076,2.049734307697495,1.950585579175712,2.046903018116878,1.9596139416654683,1.8417534459544438,1.7578962508625566,2.304289383589158,2.160661643012393,1.9319554160347867,1.6889279289090378,1.9939505343684385,1.8522117542500554,2.492543282363156,1.9557280991440658,2.0754188374637303,1.73297931086971,2.364125207243859,1.8460324373713073,2.161707465345807,2.1507885442250245,2.141264281114472,2.1275528476231074,1.757900613414287,1.6900464326379152,2.0308978725092373,1.8129094546348687,1.8845417676931444,1.860432938769319,2.2791766776386315,2.182095973718475,1.7743553057387134,1.732320915367088,2.1370106153958974,1.927730862795509,2.262604489004765,1.9332432228733543,2.298897655081792,1.884615580931488,1.9816951577106414,1.8950267207497493,1.9471526632369407,1.9537256623790278,2.096497083049742,2.056888922816446,2.277321250127246,1.9191104555155774,1.8385039788564488,1.6671711459213308,2.180656935008187,1.9434050623479309,2.2267357253480493,1.8788718285245836,2.105328435965905,2.080768723417338,1.9118852530243242,1.9658196154617085,1.907716337568792,1.9363375177951585,2.046713738092119,2.0760118247330284,2.069982017342027,2.0743779003230047,1.9831292814389516,2.0270041163939605,2.0969884664508296,2.176697843169481,1.9351246392639008,1.9197090391571623,1.9089198220884158,1.927933977425687,1.8876558528952245,2.0016126543583876,1.7920632903451594,1.740450051974426,2.1278040467298482,2.249762573826896,2.0929862395725145,2.1808924207340707,1.999253602157346,1.905798585625323,1.9726086882906178,1.8528821543769534,2.0875438793550893,2.233613709869932,2.061463530223543,1.9583506415767953,1.7499598721874865,1.7288966160776382,1.911478602145496,2.03041340497925,1.9454748049088009,2.0572077108234517,1.9055696669234117,1.9416713955939244,2.0187061675884994,1.914654143745919,1.9569589741234041,1.8981789010122891,1.9422091832851267,2.014287783665586,1.7593862940457587,1.6791082277388274,1.673701388933772,1.7195260777863235,2.051035609744626,1.976249179618468,1.9002049786464088,1.981250356552705,1.7410993208159142,1.791624695718982,1.9269072308288198,1.990277978996107,1.902651121502178,1.9990731021019361,1.9706242436886239,2.0257399996297134,2.1117971865211493,2.2447492256258355,1.9101738369360008,1.9716964950886195,2.1461336167155314,2.163250588297027,1.9157327828474486,2.0170699631747673,1.867017770664566,1.9790916978957738,1.9867841761064253,2.00665211626496,1.9618030385069773,2.0235499755933937,2.027931527342982,1.9582634602563072,1.694632036883874,1.7511850453159108
Aerodactyl,Rock Throw,Meteor Beam,35,15/15/15,1.396821150960322,1.2798628016574238,1.2760240883227205,1.2195580390838034,1.2812405225071157,1.2242243497789922,1.2765533992009612,1.2224439111111487,1.2795335164504986,1.220583467453814,1.2734548657819251,1.2682561418183977,1.3752728927271813,1.2439793544198983,1.278323392000194,1.2233858933256077,1.1971706838581044,1.2026406974108985,1.5580110530092492,1.265525701814549,1.2649099533740473,1.1041523286943062,1.5346473716448126,1.2238778790332736,1.274362870700354,1.244729024953853,1.2485955950644074,1.2243949689753244,1.3093708697036595,1.2570812549288313,1.3454392474921326,1.2038963277947423,1.2325244938548907,1.2151555831826477,1.318029475651271,1.2718367613061206,1.2870607799355176,1.2705952987191256,1.4509409037295982,1.255739626575567,1.4030836353005864,1.2435814451315201,1.4532062723162606,1.2679624767664854,1.2747453271361155,1.2161277368273475,1.245247859149514,1.2219239479868786,1.2701168854245717,1.2184894959640817,1.387675530037383,1.2401228857035531,1.2780348100103502,1.2299430255507597,1.325739573055531,1.2749815235058455,1.3015312960457397,1.2464025609164835,1.2894732001570326,1.2657215403875444,1.2138481763018802,1.2579622671656545,1.2684193532913215,1.2534103037173137,1.2467360512454628,1.2254082923206349,1.2581521072756112,1.2677847438803067,1.2403228375673179,1.237039552649707,1.2498817829727271,1.2567462207085232,1.2252733008341403,1.2307530613152535,1.2442455250785447,1.2591902081983746,1.18781225108372,1.2532320743925431,1.2798373918562556,1.2470641863939707,1.2545353501026753,1.2785449553999628,1.2154811491509299,1.2216325021075527,1.2569945256937118,1.2230099881423184,1.2535862347694826,1.1906188256048007,1.2405361072391272,1.2776706031918295,1.3132513325439248,1.2327410168308215,1.2524151541876705,1.2521371069015494,1.2098956071105256,1.2809926856450373,1.2035230097691225,1.2367661179247145,1.2381169446465854,1.2362401886229701,1.3123489669716095,1.2886602338479087,1.2621855484663347,1.2182777182756028,1.213495672856299,1.2446565205919025,1.272187900762882,1.2143328865896417,1.230609110043971,1.27133371681435,1.2318188200875564,1.1970931956740474,1.2126670933757537,1.2563154099028824,1.1960880565570644,1.2268020608957495,1.2125146619624358,1.2504109195779338,1.2198737929786991,1.2616254594515788,1.2250023781313215,1.2512506204244913,1.2065445499730105,1.2778174934074205,1.2299179626557963,1.2408222048653343,1.222055378536728,1.2064943248369844,1.1939740025661247,1.2540053387672554,1.1694566794292038,1.227078889355429,1.2226899497941817,1.2063368120069364,1.238471140298703,1.2666145352452378,1.2540847082513542,1.2438021651719307,1.2205283590733256,1.2471659999757252
