Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Hoopa,Hoopa,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Alakazam,Alakazam,Banette,Banette,Braviary (Hisuian),Braviary (Hisuian),Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Pangoro,Snarl,Night Slash,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pangoro,Bullet Punch,Night Slash,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pangoro,Low Kick,Night Slash,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Alakazam,Psycho Cut or Confusion or Counter,Shadow Ball,35,1.3183583278856261,1.213325279001315,1.2998952680452878,1.2045221179252912,1.2268279958321993,1.2195977717017734,1.271754894975597,1.239943556497215,1.5754501852813387,1.2558821494195138,1.4030804201759521,1.4941704788544894,1.3494547171192357,1.4942386352780404,1.5004026898502285,1.2660391934514783,1.9240476477286836,1.1755994792973379,1.3632058192176149,1.3773230594714636,1.3431766514505634,1.3251961600206144,1.3671621957975932,1.353685084913014,1.5655294564968338,1.2092153457373507,1.396864440467629,1.3719051591340639,1.5159521190855099,1.5667340895649744,1.6043809677511411,1.609294610954043,1.5023017450762715,1.542393243911497,1.5815314167363366,1.5504039952840796,1.4388003678116976,1.3400930124236163,1.5309776653248461,1.1218374226773793,1.3667713683506637,1.3329220454188238,1.2286346867411266,1.170862405562903,1.3569357315314712,1.3438479329266073,1.3097253619409155,1.2990861639260252,1.3657421195967268,1.2504939750143218,1.4154416932550027,1.37290272236524,1.4684591434375658,1.351750883426492,1.288796567520495,1.3024524041445393,1.2075895653951725,1.203316636373616,1.3181543692005666,1.288064382093941,1.3331175921425789,1.3402759109986218,1.372674004260748,1.3595963100768618,1.5485035548887875,1.1194029743656644,1.682343577034498,1.2861230948440021,1.4042111216144615,1.1584062848470005,1.193458423328807,1.139364569196232,1.3764746655847793,1.1426401238740238,1.1910965617216123,0.9838522379312444,1.360574113166254,1.3557136651910446,1.2466627236938816,1.1573550348647126,1.3221979425443535,1.2920770038626814,1.3375969954110596,1.2096046701514327,1.3304130541320538,1.2833505190727135,1.377974574475088,1.3082515285717058,1.383866794492262,1.351369033196026,1.3017144199724695,1.3258749392726419,1.3033706636065154,1.287596343521451,1.3050776381767506,1.3497519396405395,1.2737690181440564,1.25913490812085,1.3413655413866865,1.1613213270589413,1.3171787536152275,1.2614862854483713,1.2736758978481544,1.327646695298965,1.2684288842495597,1.2752892101173439,1.1711332536263517,1.1688861586640666,1.3644915624342708,1.398190280555115,1.3213243096076333,1.3186269426934851,1.3576745250752587,1.3265331527147448,1.3314729547959514,1.3090781543172785,1.316718212766561,1.3354461472054797,1.3665768891458805,1.3195820920316226,1.293076372789903,1.3473588380104085,1.3781781984014123,1.3857459912715149,1.3531327599482494,1.38396459230029,1.3552892166027817,1.358990391724149,1.37144081191421,1.368926489739147,1.3540740690111384,1.4300249832766279,1.3976106956105125,1.373068624850967
Shadow Tyranitar,Bite,Crunch,30,1.2974550485036613,1.3059726019662372,1.2430655746950445,1.2504058538031402,1.2142270896926612,1.229503716828704,1.2725669488674267,1.2628395740747183,1.1485781103012642,1.1697455345712195,1.4460112009519157,1.5369236797703478,1.4444724105669662,1.566791244440819,1.2987483174370287,1.2758510322517593,1.1894254881893276,1.1048132893274882,1.407222920619777,1.4748624566200563,1.3373255132381678,1.3700325669323425,1.4280045397283831,1.3995518614336342,1.1917191894772847,1.1520522914667313,1.4422036284748168,1.4156079479822972,1.5510847025015846,1.5912488136818435,1.522869814828118,1.5611405729828347,1.546719876730529,1.5867312538850635,1.4995527727482514,1.5334874052576388,1.46338470114003,1.3573885962197243,1.1956465386353032,1.1934236099017257,1.4411331983792484,1.3564476722305756,1.1532736579806964,1.1567160147486648,1.3981907499388773,1.4162135221837708,1.4074976217388064,1.4653906776704215,1.3015798328315848,1.3170159436096482,1.3472758348681242,1.3589840704342189,1.4115792687007775,1.350819391313794,1.3194761326988438,1.3459939932699014,1.2131554543062606,1.2210663947034635,1.3254895975980443,1.291363127481724,1.4098275830123852,1.4155155498427294,1.3712579253904937,1.41551313590556,1.141052768899615,1.136842867392864,1.159472372716897,1.1685964475590336,1.1795166974293838,1.1827657202771706,1.280726235588857,1.1480420520360077,1.155475136299804,1.1212388812176872,1.2200654039300034,1.1468239816316694,1.3985518719508,1.399002471080609,1.2520181212628545,1.2000849142957324,1.2727889671557964,1.2768644986712934,1.2221790804385988,1.1793248832985217,1.335965330039664,1.3319955366056249,1.3906357789085453,1.4299342882538648,1.3343873326239715,1.372414892384193,1.359133165351323,1.4111875371411355,1.3535173533352987,1.439029501384278,1.4236355046758467,1.505283214080465,1.2490836201100537,1.3084112467188331,1.4258329457225487,1.3543536142363495,1.4214273175809875,1.4245975042304855,1.3383986316296856,1.4190414666772642,1.2470584881279076,1.3228315235032015,1.3124799863056809,1.3973652736093798,1.4131677720615892,1.4795028654948705,1.432822148642444,1.3841189053820881,1.369077365587072,1.4197851212706758,1.4217534557100797,1.4935946939171014,1.3893474011795113,1.4589526269206168,1.4004966843262885,1.3738684655606859,1.3804229521591467,1.4485514052811799,1.426907468248909,1.4568806943559065,1.3608601424164697,1.4160679905310303,1.332082835229738,1.3894676507149366,1.4300351496444963,1.4243815759368876,1.4582428319808527,1.5382662848200517,1.365414315349552,1.4459683889110524
Shadow Tyranitar,Smack Down,Crunch,30,1.4815926549164933,1.5249184060794956,1.4133384790421897,1.4583622196835482,1.1824549749654236,1.1997808812177386,1.2772427928275152,1.268907314594165,1.4561178353139212,1.5677081285000054,1.6933217703865338,1.7986113059100801,1.7017090935127082,1.8256897732211168,1.469713685020945,1.4951052424819053,1.4160895449617676,1.2843158234524585,1.6081185034015157,1.7174223081855327,1.556892625132344,1.6511293109667917,1.846469930202507,1.876520958303811,1.527780609618814,1.5141633929846352,1.6716031973093333,1.6879945024428844,1.7670010361817643,1.8313379673313612,1.9320213424444812,2.033183722351408,1.934737322528305,2.033976681674018,1.6821911410150021,1.7838894713261226,1.9239735838937846,1.833954739502422,1.3499022325841876,1.3928077128934149,1.4115979421054174,1.3429131079625631,1.3360580009970005,1.3692322126703225,1.5883671705513671,1.6325906461407016,1.5799363798094483,1.6797480496895312,1.4950191545858686,1.5644724420781564,1.5829985823802142,1.6328908445674317,1.6719769415063537,1.617786891779316,1.2862720991257663,1.32435898604128,1.4273980233693977,1.4545390584801934,1.5327916383545659,1.5328068935747001,1.6317368650513382,1.6937995963744843,1.6042907180218025,1.6737846429317063,1.1280479420781424,1.1446769943252233,1.4480010195203574,1.5315831261221442,1.3452740057734875,1.398528127779308,1.7882830596381751,1.5479687451493014,1.3218727409007498,1.3131757129844508,1.416063566207159,1.3430494361904128,1.5844315412803616,1.6044912797775956,1.4540196005077508,1.4138655191894907,1.4677016298400596,1.515054697488011,1.417985144553654,1.3929054670720242,1.5655869182094215,1.5802473190678732,1.6242805658217112,1.6893621055002705,1.322382402208152,1.3469963443284414,1.7547498167726467,1.8659680783827328,1.3163995146112126,1.3792189325923518,1.6620676166177712,1.7572641885440543,1.4314087596840759,1.5006359208357058,1.7026054726079802,1.5957589894877626,1.7385627158362098,1.8505869196096825,1.5371979370915487,1.6383067392778816,1.4552237636106111,1.5710564268641742,1.5086857182383266,1.6183942097436221,1.6228025964840234,1.707697217630923,1.426038004904721,1.3911390662713983,1.5694361163644794,1.6230248102734446,1.406828963072091,1.4693519364068728,1.382750285866123,1.447929771422346,1.8408010902270053,1.8193305124112038,1.7842924885611846,1.8967044169698528,1.60512371892316,1.6709963222674449,1.578517973924187,1.660935725719056,1.551138707188222,1.6297989664658374,1.6564374407914608,1.6925390673590228,1.7259794873836978,1.8135689473948537,1.3346238969066555,1.4083777048929758
Shadow Tyranitar,Iron Tail,Crunch,30,1.5554421502145903,1.6230244049180753,1.4865431789760506,1.5515923032500465,1.437619818694915,1.5005635313756018,1.3857581319507155,1.379576524770317,1.5056097988779407,1.6376928005368523,1.820436348794493,1.9370236037214703,1.8203289268075826,1.957052678269239,1.5566828048121688,1.5935328055426823,1.5744401823996688,1.3643670056801567,1.684439122819917,1.8078717429073883,1.646686663104215,1.7458017042569647,1.9253418364694839,1.9689718173143882,1.6212019200435681,1.5985935896712151,1.7594633335980312,1.779979395933896,1.8440638842208286,1.9374625273827213,2.0156594577200546,2.126890122034145,2.0229200138621057,2.141369647549009,1.7591453251126263,1.8674427869529442,2.029866023360476,1.9071736061704347,1.4122137482383552,1.459007570188389,2.0557741149487256,1.9001078859467913,1.4000964279263022,1.4516352179628398,1.692307352831712,1.7564635792855166,1.6619751470569526,1.7814406924806059,1.5499998829370096,1.6310605204571271,1.6294043668210734,1.6938337983178533,1.774488999390926,1.6951216449776276,1.5647967267113818,1.641732342642651,1.5067696613141413,1.5411064814781286,1.6065412213232761,1.6095252147383274,1.6992287549211782,1.7652104414288365,1.6743556301527096,1.7524291191735377,1.466128563042202,1.5822715413215056,1.5101805421031258,1.6076206698879063,1.4140428880370295,1.4718721190138402,1.847936553256498,1.597652129408963,1.4229973660322326,1.414037411271001,1.5182814574384675,1.4009145078335596,1.833690809165779,1.8897593466579243,1.5326943337687486,1.5053300616096092,1.5634947099657075,1.6264246178967843,1.5252723291744008,1.4677003430400632,1.633644520543801,1.6583433062481472,1.6703357207297875,1.756099780183988,1.6345259742312026,1.7068267295961903,1.6516473737322785,1.7518455586957395,1.6317468304681348,1.8107196885376953,1.7744265734802112,1.8895608689612344,1.529195467077299,1.6138841474921994,1.8001372972251923,1.6851687832594082,1.6416916204770586,1.7355263147102828,1.6449096031322399,1.7224585776995467,1.5740876156963417,1.6937051538355612,1.6047051606121807,1.7339933610941303,1.7157509283541406,1.8068370573194146,1.5162309829302778,1.4680535721446142,1.644571867668433,1.720770151270106,1.930400238535622,2.066197372210867,1.9107419280659035,2.0349288324442116,1.8949904196474383,1.8559208117950652,1.8944308060443167,2.0275352703581766,1.8686925121365174,2.0085586230569317,1.8455548220203335,1.9789188569854113,1.8374450341082915,1.947491156254462,1.9147151730468457,1.9708247991379657,1.8460283068518129,1.9412773833145471,1.6825236453910932,1.7908217483394802
Shadow Tyranitar,Bite,Brutal Swing,30,1.0908102732647937,1.1057265424475793,1.0417932236048209,1.0542416907755245,1.030183291589564,1.0604293034576102,1.0763962590872291,1.071741342466914,0.9717965146100198,0.9949758066429804,1.2501616967441715,1.3367895646401924,1.2557700902851474,1.363811509486532,1.0866264590871197,1.08341719113144,1.0455458116528866,0.9448842014827101,1.1956747870802231,1.25803801604954,1.1267678545147761,1.1619305856649427,1.2083655780018374,1.176868361115758,0.9976145567329373,0.9810608224109133,1.2145387640115093,1.201196804150528,1.3210144786499272,1.3794594302904453,1.2878333895891616,1.340486089721322,1.307361289573035,1.3563388475585414,1.2598167730860663,1.3112035215874502,1.2242160894340826,1.1516300821463825,0.9971778351820142,1.0092663139289062,1.2265192947185477,1.1523850861547815,0.9739973148428556,0.9884993003299184,1.1931854300862306,1.2150915623675123,1.198301780674799,1.2569012733124112,1.0902249445460293,1.1250700375550395,1.1363626004383198,1.1572894609196769,1.2135385971699635,1.1521450943863054,1.1138334777655736,1.1497851507145949,1.0328213571541867,1.039227181117747,1.1163219579839883,1.0884798546979475,1.1568824948631673,1.1890620884273206,1.1605548064641273,1.2107765636320535,0.9553790359402519,0.9745504533298546,0.9845040759140814,0.9919259413721738,0.9875478865845575,0.9997908074229507,1.114698718073048,0.9590404031843822,0.9754165358037126,0.9499275130190691,1.055332601856297,0.9717568883027256,1.1678182979790244,1.1841080917205271,1.0457497382219514,0.9992109658369573,1.0732408769963069,1.0751819511013876,1.0466503501544557,0.9936658467250555,1.1363840973856643,1.1426732136698798,1.1743493748542202,1.2207791102112662,1.12692259879268,1.1630507474636802,1.1524353929697344,1.2057103003579845,1.161818140506061,1.243396965622681,1.206271336330019,1.2918956248822835,1.0683466802795916,1.1334226978257624,1.2209610592177047,1.1549246860352647,1.172441929329161,1.2100074699778436,1.1646421408571166,1.208349311077775,1.0604995967226336,1.1323804983426282,1.1181503909098873,1.1905520585915168,1.2074146860868005,1.279713358608816,1.2134976609375443,1.1786649444971076,1.1631112049149517,1.2233284118925554,1.2133986227610924,1.266565853155912,1.1765660694889848,1.2470588340365119,1.1970889686429707,1.1593641793132052,1.1830036553757928,1.246011612016911,1.2091194821752562,1.2397191977639388,1.1576201711425578,1.2202382860373617,1.1400217453319945,1.201814386498125,1.1901077616299722,1.2087729266926683,1.2496051322847708,1.341021755688101,1.153713784801449,1.2336995964245787
Shadow Tyranitar,Snarl,Brutal Swing,30,1.0468092822120143,1.0542101489451081,1.0041831257105063,1.008330501795172,0.9584517287290345,0.975215109086815,1.0273237491904934,1.021624019139469,0.9253785236932941,0.9382255040911905,1.1689145619690064,1.2292286427386396,1.147145105417767,1.2228523995697649,1.026200294800732,1.0222622376197714,0.9965274752283627,0.8815753716970922,1.145829525929986,1.2011826358605144,1.0733165229078385,1.1017330653277444,1.1843635092996747,1.1256291829595015,0.9469402003725854,0.9145108239052397,1.1637597069774743,1.1448754522996325,1.2245182513647535,1.2431445091676476,1.1928055847768775,1.2142055971761214,1.2093236935759664,1.2265327258897665,1.17199516913622,1.205146715496957,1.189866581511578,1.1001992982237767,0.9475587227920557,0.9414084500917336,1.1699067397607332,1.0896319508319352,0.9207899343669063,0.9243942286149872,1.109995026827768,1.1178807068279173,1.1130540644415652,1.158164931845894,1.0437016475938197,1.0692309910343303,1.097119691131577,1.1060735208971437,1.1681406603538056,1.0982066674835487,1.0414756901731013,1.0669813178902596,0.9750743737760648,0.9815561416086216,1.0551977881498535,1.023896910407901,1.1215615881442815,1.1481302127092132,1.0708771972048607,1.1047606113273702,0.9127853368990934,0.921961907246755,0.9164166694842186,0.9301411820489962,0.941575240237451,0.9414112334197293,1.0692068615385744,0.9485974044143374,0.934402454297174,0.9121291748545757,0.9883048945220018,0.9265135691744316,1.0951582864717297,1.099048134824655,0.9965830011450565,0.9548955447777842,1.0394905972582125,1.0419786855969448,1.0035533089814734,0.9615251702866605,1.0770350407574287,1.071493655393801,1.1255847364662093,1.1478422967558017,1.0664784399658664,1.0948239061956786,1.0775395769734266,1.1113855063049902,1.0810843476626435,1.127220044604206,1.1361570700469388,1.1981952415705073,0.9828952023827366,1.0332558596487593,1.1728015963836327,1.1036423181076322,1.107714761100045,1.1414934885799826,1.0618598451862558,1.0963639311847488,0.9954344821820256,1.0510761235209065,1.0512864853023878,1.101551563803737,1.1130171310893051,1.1605640976045177,1.1593761900833661,1.1157674040274281,1.0920567358888467,1.1203946478658988,1.1352963583543925,1.1705380211526855,1.1107113804902184,1.1701744710375368,1.1272729371525954,1.087742655051979,1.0912282841467515,1.138764893096203,1.126512528808905,1.141894963958221,1.0973820010461972,1.137795112473001,1.0720304565900667,1.112894475805468,1.1564143305368642,1.1590063385930691,1.1601938276715569,1.235520472052281,1.0788434105352438,1.142146893312419
Shadow Tyranitar,Snarl,Foul Play,30,1.1828401839775584,1.1632653826140333,1.1303906776907886,1.1130575624907655,1.0681417780481526,1.0689765990858382,1.163223334879428,1.1237716439755054,1.0413918892390797,1.039011715595178,1.2704101207733127,1.334140093863311,1.2624963527145876,1.3489495319408464,1.1618691596926836,1.1322030551432365,1.1237999888019865,0.9791947391885321,1.268647730972371,1.3143326176909471,1.1975407574596992,1.2161025494245068,1.3084017928981322,1.2430021260705932,1.0620234343608765,1.0054506390736504,1.3123853559611132,1.27245442626282,1.357218516308849,1.364360490635965,1.3289258613784218,1.340556548916493,1.351496357721769,1.3599451299919965,1.3174885147589717,1.336980135420142,1.3207635111927511,1.2094723798865312,1.0678963225766867,1.0416803044573204,1.3126417956316903,1.2025571077630517,1.0284153198866237,1.020227760892132,1.2277948742491573,1.2240672016692442,1.2313068556615792,1.2676420074069092,1.1689536256811064,1.181051777700092,1.2259990604811886,1.2205973486622235,1.2945077839400176,1.2059036465634847,1.165260467521204,1.1705190627582032,1.0895151625452288,1.0795464950818068,1.1953951906983917,1.1308016943786081,1.2684700688738386,1.2800429601013739,1.1920989255297425,1.2148302529534991,1.0274123670993411,1.0229862370360707,1.0284673725692621,1.0223525962607083,1.0560203771099355,1.0468052885233765,1.2229382641970645,1.0392322312196824,1.0553956395027808,1.0108292651598043,1.120054416679901,1.0204172183794211,1.2310767382237846,1.217542374629183,1.1400309535379536,1.0600579465188817,1.17051155144518,1.1486960466218787,1.1251488834576737,1.0643463513855973,1.186191827424637,1.1745571999892823,1.2474033115851066,1.2619036011471374,1.1959502112282845,1.205391009365683,1.1947641350765266,1.2077420131891325,1.187661617694914,1.2553152670588816,1.251787372614102,1.3214186995807802,1.0885133501293691,1.1248118053062568,1.286943725127499,1.207586783312028,1.2683436995496822,1.2609759968666645,1.1609653651303726,1.1947872361281904,1.1049899119183215,1.161182770712227,1.1647860723436723,1.2036544277574355,1.2259441732582788,1.2624389839304193,1.2931088860271116,1.2300199999265944,1.2209744844042827,1.2434215369324497,1.253947276046523,1.2893326848524274,1.239810783651458,1.2913053468923164,1.2555586411648796,1.2066190344708263,1.2110797851830402,1.2385782145424542,1.264172412102192,1.2547189721963419,1.2153742711914575,1.247291243112593,1.1817148725628892,1.2208122907503993,1.2995391283848,1.2781722024443598,1.2561531756873818,1.3385617929713398,1.2067559892000534,1.2628170449091618
Shadow Tyranitar,Snarl,Crunch,30,1.297073132977768,1.3071687773592144,1.2420739071078366,1.2534364153053144,1.1754131290717569,1.1892975182064087,1.2918360025820135,1.2755968895393324,1.148886013685812,1.168430618689163,1.4129232864796293,1.4869313491697551,1.3833325189474357,1.4786593466338174,1.2777518190918458,1.2626093195181298,1.1944321771591173,1.0810623922590021,1.4011026131408115,1.4762212207177736,1.321320935940681,1.3695598548040442,1.4420181400008631,1.4271839018109225,1.173465409661319,1.130902257761366,1.4359691943252106,1.4344544699409443,1.5026905102065695,1.5259364087796434,1.4753943894405677,1.5024637100702523,1.4981703584287758,1.526369404267066,1.4516846841462594,1.5015462055904352,1.4449838670251924,1.377694861879521,1.1728867109494818,1.1743116548122925,1.4357021068069158,1.3527363111027797,1.137867760852065,1.1408100813927826,1.3605938228513095,1.3712109718516097,1.3662163340886828,1.425072506301143,1.2887874972782856,1.3262866547328136,1.351599994776589,1.3715135532862628,1.4206117937955158,1.355995456103224,1.2855148520657937,1.3143853732547315,1.1996249780005925,1.2115523557964054,1.3152906086272067,1.2836650901532258,1.4105605951517604,1.4428431981094239,1.3239651220738875,1.3624279425301387,1.1222316874306961,1.1448357576152892,1.1326972142340586,1.1574986584117748,1.1608830623255393,1.1773395653890506,1.3137924408636326,1.1865761612597743,1.156189824253337,1.1300695264105591,1.2179501795338912,1.1547554574179708,1.3708049718979374,1.3663600694829192,1.2579064971510747,1.2210461198571705,1.2870459158762946,1.3039643971129193,1.2267485270577587,1.2050533453680616,1.3102754011134286,1.3115355926314234,1.3820201669871128,1.4134250431964908,1.3167722632504923,1.3414007437764035,1.3216384423260716,1.3644921439502062,1.308482363656222,1.3920024008477656,1.3911740851353833,1.468620875875789,1.2064930770572906,1.2606492057382752,1.4251914098265863,1.3552545993648135,1.3892192252811075,1.4174090978008989,1.2828002337532824,1.3439400639740744,1.2298081604650475,1.2904372086075127,1.2855984236279543,1.356087277344175,1.3527285561141789,1.4130524831001916,1.416485541903329,1.3757628579739853,1.3210029516416475,1.3731824928446719,1.4017933415567974,1.4397234417572409,1.3696898490179286,1.4299434220632259,1.3835118423931498,1.3520961673415128,1.3437472655704563,1.394829252116879,1.3900884617270632,1.425360859118325,1.351696114544253,1.3915481056263441,1.31187781167985,1.3595695275378232,1.4262220411872528,1.447476624219774,1.393497156506692,1.4672891138945592,1.3316924353646955,1.3900764432031922
Shadow Tyranitar,Bite,Foul Play,30,1.212937863035143,1.2117038660306927,1.160281466545668,1.159539160755394,1.1382357655268154,1.1584457175827603,1.1809629564610353,1.1644944651527123,1.0834706079627419,1.0893283225811912,1.3457866370204874,1.4343395443276599,1.373059330040289,1.4864857480141116,1.218408992592957,1.192260695828097,1.2372214492110498,1.0426761512881029,1.3077147053505913,1.3604041681264543,1.2399611992469775,1.266662608938851,1.3600727530273022,1.2888181822506204,1.1213271114003833,1.074102241821883,1.3573995481138965,1.311996314555252,1.4655459902182812,1.5042079294359307,1.42733373942497,1.4723941660573652,1.449084688926799,1.4951220729210315,1.4095503457140857,1.4446659144974348,1.3576194509731867,1.2561162154564514,1.1365960658883822,1.1129492410548267,1.391653582527036,1.2540258975407452,1.0797755446358126,1.0816810646337558,1.3293504150505,1.325745429089831,1.3245667793936728,1.3693588416800382,1.208824848997984,1.2273497592014282,1.2653472324388508,1.2610309672292046,1.3343122838238193,1.2595925246104387,1.2405803426825268,1.2595872594642448,1.1296497901248759,1.131952317182983,1.2709965041426967,1.2035156710002546,1.3031228345768768,1.297881211731278,1.2806192315105103,1.319359164858246,1.0690750766420978,1.0619989563629246,1.0888783904266264,1.086926400594904,1.1104070917646107,1.1012672449915135,1.2361243011281027,1.045517891953477,1.0925239332352221,1.0428814338559236,1.1837409036413398,1.0713202821538537,1.3102505185301248,1.30296996269814,1.1873911443949516,1.108845860448598,1.1915405101425884,1.1728709274659126,1.1517956995683174,1.0896064468916735,1.2481782972202318,1.236448922052228,1.3049792112726004,1.3402661830359266,1.2464165779964391,1.2765576637414269,1.2748132996218382,1.307962142275062,1.2858835010668497,1.3349380603998136,1.3196419090193463,1.4053856540319325,1.1762470862395407,1.2344210724969176,1.3536708367470753,1.261414907030206,1.317133090292811,1.3422287291079091,1.2764185682621103,1.324223934562988,1.1593831454650967,1.2355437973973855,1.2369888609722606,1.308634046759193,1.3236175700638817,1.3918723473522636,1.3547083027222524,1.293793149308258,1.3016380155987746,1.3487655515123709,1.3354922373151823,1.378629119551032,1.295993951490704,1.3625006404153424,1.3428103703186733,1.2774431889272593,1.3077092641327126,1.3546119490018416,1.3491000637473645,1.3694134261756488,1.2797942797438113,1.3346742705776522,1.2535025961488075,1.3077705987564072,1.3368112567627155,1.3217399618779389,1.3628712610893563,1.4537327963231466,1.274092090291408,1.3583516312583732
Cursola,Hex,Shadow Ball,45,1.3224401900134397,1.270590849506494,1.2654780265647219,1.2234142337578078,1.228539922462735,1.2265401564952474,1.3205408648118069,1.2518704495315955,1.454484810680489,1.2277030573453667,1.338392448956446,1.3960718620708485,1.3370980432201574,1.4238988289396712,1.305896731537771,1.2534152863517318,1.4865767740937017,1.2120910507920493,1.3786598554292606,1.3758161021330209,1.316050646986649,1.3186207794436338,1.3899315023233065,1.3668569567761255,1.3168809918343356,1.1924343077449284,1.3759174834289492,1.3632039705416363,1.3598267826180317,1.4317326115637943,1.3424193876938486,1.4030820977552447,1.337476056588373,1.4029538399820467,1.3591259115375052,1.3877795524462657,1.4008046019805351,1.331992597582749,1.4656580782956063,1.2035966939345473,1.3574757396597779,1.3401308583460316,1.1847512990891769,1.1713609726666228,1.3587108627478017,1.3378038271360244,1.3744972033283844,1.3864032740501946,1.4300000283415661,1.352778810465037,1.3869498245216991,1.3299612211400968,1.4455425764988878,1.3496422740694412,1.3213120849325435,1.3055711903747769,1.2263324398375048,1.2058937615629455,1.2978071615962554,1.2739555947675678,1.333674113351717,1.3355250366246856,1.332139068935067,1.3496917805537139,1.63960694018655,1.231306177026939,1.5237129511672085,1.2682616509855236,1.4288192617415614,1.2169911876584718,1.2010727058587671,1.1496765171994812,1.4294081757169006,1.1516323472858698,1.4622254289774381,1.1571846486427568,1.3381888408725562,1.344209820786861,1.3148556965450164,1.2459395425102378,1.3367897899071808,1.2919538797476442,1.2632734586735537,1.186941656663928,1.3022612918086687,1.3130502425739023,1.4147577514918532,1.3885674175366527,1.3664734463395876,1.3203320656124564,1.3043446125493405,1.321480450039289,1.375605962660203,1.3755427469347403,1.3422306853391839,1.3965070987818282,1.3270574685333294,1.2972428971575682,1.4053327283012957,1.3314482197136175,1.3582892100830795,1.3064599658074414,1.2719780864506636,1.2786595440999748,1.2895410076524338,1.2620569789115446,1.4051390347305852,1.3601558237242,1.3338913864166446,1.347048653282659,1.3524453055030545,1.3016761025440646,1.350984895489288,1.3262271054566852,1.3753668726447745,1.398536273243943,1.3504570362843746,1.3694301619919766,1.3446789404333073,1.3086410653675795,1.2870282213596134,1.3317491004131334,1.3613787083803266,1.3355749521894769,1.3250402553975653,1.3303479662243405,1.3072330037592748,1.3041865024347552,1.358405959912414,1.3235069020956036,1.3475715524073781,1.4128805774414712,1.3548608170486474,1.3589908558486246
