Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Metagross, Tier 3","Metagross, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Mawile, Tier 3","Mawile, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Magmortar,Fire Spin,Fire Punch or Fire Blast or Psychic,40,1.4904294486036045,1.4501947984665875,1.4877174462115532,1.4484570044069016,1.499985715832701,1.4559121648079645,1.4957649860650295,1.458706251482499,1.524042993037789,1.5023899287049798,1.4982404831720764,1.48649163147889,1.4964968513402572,1.5072338340022673,1.5286126993000912,1.5252697493712697,1.5150414924358977,1.4884982462276373,1.5182971894798105,1.4963669538915079,1.5128056728992645,1.4970663187485147,1.4710596515078223,1.4863524853186059,1.4955444918493424,1.5673581556135832,1.4657030579710197,1.6268228671270772,1.4981797742020915,1.4774967976832043,1.493485464127821,1.5207008900808756,1.4426380594603012,1.564585895804728,1.5236451733479002,1.5313567817482068,1.4940989973683105,1.5694864093246432,1.5261342396320319,1.5068245654174983,1.5013286567743014,1.4891324478228285,1.500890045255269,1.5021438910656273,1.4930540082332087,1.4735015561016809,1.5307063380174497,1.5043175526912522,1.5723604824548099,1.5459976295543976,1.5537679408189038,1.589330893027867,1.5125842150257645,1.5067112153368734,1.349620289922044,1.372466505272412,1.5397071998881011,1.5503632886186043,1.4877090976306304,1.478788529353559,1.5847267145759216,1.548744018826884,1.5248595134888667,1.5163830821288817,1.5806277207409651,1.4876197111738572,1.5182641685305045,1.556629931642445,1.6144334627966013,1.5672199972553904,1.4806324834345437,1.5069557607450481,1.5396829074252067,1.4889654886924848,1.5224134342153093,1.5232183122408303,1.50801798789473,1.5615892129703104,1.5073045835764816,1.568216438074864,1.4836008047371931,1.5241405319487422,1.4708153265173716,1.4782183668253015,1.4787984211892826,1.5129297104913297,1.6159579587501776,1.5840267787127125,1.5173245518778715,1.5323304614467939,1.4753203063153166,1.5231002365544177,1.4102407106278372,1.4526270527599467,1.4722245403761516,1.536928192093005,1.4688189735361468,1.492609861154603,1.5019858789116651,1.543671038367277,1.505666195670857,1.503151666092587,1.4971077281485456,1.5560742543145818,1.4823211982405649,1.4932780405836334,1.4981286248592285,1.560746455455505,1.5598725327263048,1.6205431074335674,1.5067399137679962,1.4884080753189768,1.4995177140212723,1.5171210947255465,1.5000412019216545,1.528596605005919,1.507225270406297,1.4879723495265422,1.4926675382454702,1.5239928259496593,1.5233067859665792,1.5244743096964855
Heatran,Fire Spin,Fire Blast or Flamethrower,30,1.4163777680720526,1.41048662226211,1.4143984196596266,1.4048525323966359,1.4234944942991083,1.4152537526380828,1.4149501007995422,1.4063391446599092,1.4354442785265717,1.458091202070698,1.4296679164791437,1.5057764274409873,1.4423727464196823,1.4977336939170436,1.4876054008205224,1.5606417326513977,1.4154407134192892,1.4808250884556209,1.492852699551269,1.5116037331894314,1.4982200762918763,1.540676327754562,1.4430133455157024,1.4916336569778144,1.45341316696706,1.5131342442006153,1.461440120646107,1.6008571301449794,1.430349093066368,1.455008569714492,1.5101880366236344,1.5558750595362716,1.4670923465041776,1.5172445363144993,1.5272924797549827,1.5501072836353023,1.435247790712155,1.4921915098206904,1.4998785660888003,1.507128354114744,1.4663313343496212,1.499426538548287,1.4700596608503507,1.4962788170560526,1.6420330126109912,1.5345230657807276,1.5425850750651289,1.5718167285249032,1.5967609111192205,1.5114919134378915,1.5351530871191998,1.571636391534766,1.4463703552651876,1.4919586687337527,1.2471019062949178,1.2690114758788613,1.4502589632261105,1.5021564102123313,1.428329820105443,1.4776078729839501,1.6057429922662052,1.5914885268894816,1.474749571053502,1.5363490992757813,1.5413204046134639,1.454471699365262,1.4955184815600473,1.5474873408186571,1.5646766992918761,1.4978095180456068,1.4481232648059985,1.473436277914889,1.5341741222765242,1.4940483483210836,1.4901674057864003,1.54207305681213,1.5123807138772003,1.5902270778074281,1.5153805263958224,1.597290066166637,1.4942157050460794,1.5745786251890062,1.4663080316934898,1.5310235609747422,1.462589271298237,1.526133332630789,1.6205637062264793,1.6020768877527924,1.5473018183434437,1.5844292086326872,1.4553604639605742,1.522444066351573,1.4037111631437627,1.469198321136843,1.4782638412455946,1.5464600137609141,1.483997469911904,1.526966707033534,1.509884320871372,1.5988555056701699,1.4793144942872076,1.5325267993056915,1.509999884898446,1.5891394777612287,1.521852291113431,1.5445141936388553,1.4989877460272343,1.5889531014043499,1.5517638849064004,1.611532328380743,1.5084270665196018,1.5374850084140208,1.51513121043967,1.5428006439965976,1.5064939318827846,1.5601526293281105,1.5273230875604538,1.5138783233133184,1.4860781951515418,1.5493305910038746,1.4926966142660156,1.5453330284512092
Darmanitan,Fire Fang,Overheat,45,1.219293973149207,1.1783159741795444,1.2198889258199357,1.170890253783962,1.219613998608842,1.1817348326730788,1.2271066855041826,1.1852544165486554,1.249993227126948,1.214522543224173,1.1989868378003505,1.2155788792443576,1.2293127923871825,1.2313568557057037,1.2172681202855666,1.2428316152179852,1.2286865026539913,1.215748172595357,1.2466763926240751,1.2276102086667509,1.2416460145280568,1.247284867927999,1.208293701882268,1.2348130077908863,1.246686831940462,1.2667636016788926,1.1883544019094672,1.313882371680676,1.2127929893345126,1.1889063289352413,1.2076651048538354,1.2445904666679317,1.12967102065397,1.2657144145327468,1.2681028099557916,1.2751183017352086,1.2237691724035646,1.2624637593551817,1.2883295791800082,1.2402827381134454,1.2206207869067722,1.2137058797705587,1.244377621481567,1.213367513999956,1.2595715560754277,1.2098860157318327,1.2611313997648983,1.2372711818458744,1.3888827861834951,1.251336280404632,1.3075445127061127,1.2785565165303399,1.2378447053574309,1.2264166991282857,1.1708414379891496,1.1326973977529744,1.2734499090716973,1.2607601966489808,1.250097159559312,1.220161365195451,1.2732568022826054,1.2622357886701026,1.2196413096966825,1.2316154804550898,1.3623267838521196,1.2327513871256481,1.2530338822201523,1.278766852554797,1.319887947919319,1.2296972942756887,1.2339154760832372,1.2272798203622621,1.2457181857743522,1.1995397611074066,1.2386303999933417,1.2344330356481032,1.2139630856810697,1.265338077678554,1.2176123344696856,1.2623791136451954,1.211021703688895,1.250004223603184,1.1925540406152202,1.212218178298065,1.1959389298267338,1.243282685799817,1.3037875896002329,1.2881435829279886,1.2499428158454202,1.2540774031143975,1.191985729097299,1.228461956417886,1.1533821376370634,1.1736996346402944,1.2116173672964798,1.247568657387135,1.1997396937475695,1.240919764154037,1.2249296084480865,1.2760494884079707,1.2473147621152514,1.23124743828911,1.1836170433173188,1.2614324618611001,1.1984818936965065,1.2189015429315133,1.2088371505541764,1.2605159935606838,1.2564082917366446,1.2767890843071739,1.2304972456514924,1.2174214382913093,1.2042472315036234,1.2240190009755803,1.2226005192253624,1.232043925896149,1.2165972877784625,1.2077743719577665,1.2078484856240477,1.2307197587656684,1.2249093836856702,1.236751894844973
Mewtwo,Psycho Cut or Confusion,Focus Blast or Ice Beam or Shadow Ball or Thunderbolt or Flamethrower,35,1.5768641051089234,1.5920939401253102,1.572349905936313,1.5640906553737073,1.5869046396796684,1.5985300785275351,1.7437474374317947,1.7951953429905374,1.755591454445353,1.7848053153406809,1.9625239555924883,1.991544488664902,1.9235164201058133,1.9584406030506,1.9960575373333882,2.0315723164984023,1.957634573488245,1.9586600362089965,1.9730498671111028,1.9646399084964332,1.6322467265430711,1.6613987967046426,1.5918904442741204,1.61151652261669,1.79237646033839,1.8633009843569175,1.8483193894077548,1.9899633631106592,1.6987725803472333,1.73261835855075,1.8805129498974464,1.9663179782897542,1.598321207912306,1.6940326918250657,1.6760045453642867,1.6960652925919029,1.5921547447869133,1.6662615576152344,1.8020549248333266,1.810827734730425,1.672263581118802,1.682435879047178,1.5960090382957146,1.6200263649315898,1.5986051190744472,1.591378174502053,1.7957967227176852,1.834332352040705,1.7350985528049527,1.686907599806803,1.9107522455531554,2.0253216363915345,1.8001286264421454,1.8456548924670741,1.6036396144451566,1.6559498371367096,1.442946451200315,1.4545269770994338,1.6690589268590537,1.7028593220437904,1.6556423698522336,1.6917257633357579,1.8545599648784992,1.9339324461149123,1.7786956986658151,1.5769486242960797,1.9804713444611168,2.072070942517187,1.8369963841145003,1.9006048955748576,1.4087407876150961,1.411645587846998,1.8555594864264942,1.622125307121034,1.3933558203284067,1.4037512483021832,1.3785708475328764,1.4229582189471588,1.4162395879499001,1.4500888330315913,1.586879517495572,1.664802180505537,1.6515534151290565,1.7315549926628244,1.8706915504291803,1.9687135314289759,1.8253137156540997,1.83660097666627,1.9495831442843703,2.0677061167269564,1.6607925264043066,1.6942470153077136,1.644377003769157,1.6772743572882243,1.673767023481765,1.728694836168408,1.3426603197388438,1.3924673993668775,1.6090653890318332,1.7299894764419634,1.5514729849255477,1.5814107970497615,1.818234848606926,1.9472206427731187,1.6114384945146478,1.669653725228102,1.6170983416937545,1.7162375835375538,1.9412601602228372,2.0247599290759393,1.5985383733309666,1.6683374136018567,1.6268906612971612,1.697363951081843,1.75045327646755,1.8116583068938965,1.7740419641067633,1.8487613502842835,1.6190254385004208,1.6820338283690806,1.3849006228232805,1.3974400698401144
Cinderace,Ember,Blast Burn,50,1.2942421943964544,1.2781745750636595,1.288351266527176,1.2725033245710426,1.30474264015435,1.2836419849611915,1.2999336276660576,1.2840893229751922,1.2963829931820752,1.2887314375981782,1.2912227937942535,1.3003410487877431,1.299760592723387,1.3074362652953517,1.319329231488437,1.328099993079731,1.3185584551495444,1.3009273791946177,1.3196092755673878,1.3045698755709192,1.3340009707226057,1.3090381582314274,1.272953581098217,1.2920582068738136,1.2815206331613034,1.3323433920043541,1.2737107167660044,1.3676076787407363,1.2795052678866363,1.258865338644405,1.295464603800304,1.347845696915811,1.2142772030659714,1.3344373382149397,1.3250364449646377,1.311544845633579,1.274367372205172,1.333442075913023,1.3123298038990177,1.2937400665837124,1.3117173113198075,1.3077679099396253,1.3002949067090235,1.2951141116729303,1.2905759579093317,1.2779773735388444,1.3471167568673623,1.3545530879697145,1.3456869242043572,1.339941958334844,1.3127947104092157,1.3572723758601557,1.2835282337654867,1.286474546169137,1.1629936494869357,1.1724366681585223,1.3261344601110885,1.346514744151485,1.276245611423497,1.2906322660954685,1.3752818001185891,1.3529625933988867,1.3248815963558398,1.3479043044642811,1.435946713745996,1.308287367247413,1.321669424434667,1.359528987839339,,1.3340297405255719,1.3057483524968623,1.3016513182178082,1.335654564802147,1.2855208073521898,1.3199483608846272,1.3344999729944524,1.3199599369285957,1.3506791738457684,1.3139239766005868,1.367686455139644,1.2909582158937003,1.3419472253742815,1.2978221518905082,1.331335064138848,1.2804941302688206,1.296601016943703,,,1.3249004609777166,1.3633239909020276,1.2837817026846396,1.3467468569678034,1.2382057539797182,1.2830229258553059,1.2994128716284326,1.3397133995265944,1.2835765506373253,1.3259430559288952,1.3151854046901092,1.3902795764191744,1.2965459596875344,1.334378181350333,1.3302267040209579,1.4059323340983751,1.3187319823742973,1.334447757302586,1.3003275278539124,1.3512041536343185,1.3405242938315964,1.3663899974837173,,,1.3060306250755824,1.3545805876499923,1.298764038254564,1.33535087254014,,1.332138469184076,1.2889424755131211,1.353724387161268,1.3147228567506455,1.338762478059284
Shadow Ho-Oh,Extrasensory or Incinerate,Sacred Fire+,35,1.1919102758148805,1.2301969412860214,1.1876914172465871,1.2272825294477914,1.1966732096305366,1.2373171034664423,1.1990232227356246,1.2273502203549025,1.190750036285951,1.2391255027754653,1.2077832443206749,1.260543967952371,1.210071231707476,1.2367210202765218,1.2053170664498456,1.2697702784268872,1.1810494650679417,1.2407564037477536,1.227193906584993,1.259734921034379,1.2092307888441571,1.2481914486259176,1.1958188278685913,1.2422065285694022,1.1774164109972831,1.2482498189260758,1.245590593359256,1.3280807574060574,1.1891366986299583,1.2261155809840403,1.1982607662267644,1.2821477669270447,1.1531588816993366,1.3483098212804876,1.1838354826901873,1.2591858607649364,1.189835145324284,1.2526085501661033,1.1946405127998074,1.2680103517566215,1.1999388947630254,1.2393943401052085,1.1974242465844986,1.2253154930444672,1.149599344785029,1.213446515605097,1.2118579570732162,1.2645402018807756,1.2149212913016811,1.2553137377665036,1.1871415524709936,1.2522148649127154,1.2095065572470456,1.2463564120194266,1.1728121708040704,1.149162121926542,1.1905654386564828,1.2666540048461494,1.204955555706649,1.2635741636861941,1.2128554273703394,1.248834878543352,1.1952729268820648,1.2633187037722429,1.175537458731954,1.2245646725167725,1.2037076632813442,1.2595543432018657,1.2056310442621705,1.2482787582999084,1.180378879647917,1.2054896849019456,1.1799728735118784,1.2137514110261278,1.191214328077265,1.2452529405486954,1.2150649081607685,1.2908736995970065,1.2428804256707318,1.3373157218219935,1.1911178680940568,1.2607056021872631,1.194348769112845,1.2775352468997203,1.1755895982501914,1.249871512344466,1.1672112549853457,1.2580674206619695,1.2289620136364943,1.2974357488008292,1.1730130624717345,1.2583115833786718,1.207807618595161,1.2281673959492183,1.1826823791910874,1.2828466498557007,1.1781775744962684,1.2405269492716875,1.2218436860902055,1.308493450995583,1.2213475048798854,1.26806046913318,1.2171253847269448,1.3097016107311483,1.1861199059581093,1.253021265884526,1.2003143389376616,1.3133117275694484,1.2214749366540463,1.2894528986991403,1.2061753068898633,1.260133955312251,1.1703390609981104,1.2462511802294765,1.204360070712383,1.262192725695606,1.216514286438073,1.273285340577448,1.1795693469712683,1.2623681962250233,1.1879879784926999,1.245797909423788
Shadow Ninetales,Fire Spin,Weather Ball Fire,45,1.562462045596003,,1.5569943702652893,,1.5684177008984872,,1.5685652380534993,,1.5198755950605902,,1.5233068778598866,,1.5199248833709065,,1.5550043267362192,,1.5344238580860514,,1.5460464212932135,,1.5521601765148874,,1.518733410602833,,1.5329594580302874,,1.5839433545321175,,1.4957745314634578,,1.5626966796881683,,1.5345887344115288,,1.5759492082141762,,1.4957539854386683,,1.5437130472835716,,1.5216128672201685,,1.5383580355491133,,1.555746414326586,,1.5768435170622184,,1.6118508595963015,,1.5892433282579699,,1.5526027246845122,,1.36022895278291,,1.5832090452069105,,1.5195546888129288,,1.595407511216673,,1.5420586773032476,,1.6093112583737017,,1.5487389127883038,,1.6066054142698072,,1.5158951047614093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Moltres,Fire Spin,Overheat,35,1.2321675365345008,1.180231702463817,1.2320440277922642,1.1725029516929133,1.2305206498323027,1.1899741693340418,1.2416808702699718,1.1879806567901254,1.2316068821672952,1.1776122769561734,1.1829051663182448,1.1935377373222882,1.179164521951029,1.1826739825903385,1.1773075386400855,1.1993413827283046,1.1733021300397741,1.1713170053751563,1.4606385304524205,1.1957407352294858,1.253888809462451,1.2108186852263487,1.168725768728614,1.1905864900868723,1.2116525524430866,1.2243016735331669,1.2316209765313941,1.2812377857085886,1.1924244423327046,1.194708046311748,1.2111995077194162,1.2092020879615557,1.194763966624057,1.2374654461730912,1.1685083659505306,1.1529040639148453,1.1698276998268773,1.211484233812402,1.2750730948538533,1.2206101386202255,1.1935266661796733,1.181260385268697,1.3780735627631533,1.2218384616814035,1.1820660562178307,1.157664871024666,1.2154670446175049,1.1922392334780898,1.2153028622031326,1.234135301136665,1.224998081984821,1.207567897737332,1.2153916701306917,1.2025616182531031,1.2712424704788001,1.1681677359249976,1.2276464154172093,1.2130267073971337,1.2664908458215731,1.2310427544781695,1.2031854320390525,1.1931416151986138,1.1885536868899111,1.1923180241354776,1.2286344934899367,1.1908856467880267,1.2035667008694124,1.2163410564334136,1.209862821239732,1.233913151711287,1.1642161164483,1.138321712697086,1.1772383787975085,1.1517005191184693,1.1637454813389931,1.1632986023783782,1.1781893394725946,1.2284521555186876,1.1583811723360813,1.216820622260115,1.1352055627669668,1.1776906816050818,1.1843770526799176,1.1792744629401315,1.3212805397777296,1.2385007782381294,1.222102838289829,1.2115058879390452,1.1796898770745947,1.1957874335142737,1.1637443308603463,1.1922668830905834,1.1912687559824555,1.163205058478647,1.2098737631382337,1.2127886902809135,1.155385304982306,1.1701621648834117,1.1748165105438104,1.2441115876289073,1.1964750237417021,1.1913651030280314,1.1552815959521086,1.2319634713707905,1.1418302560458138,1.1912598215837467,1.1649494412475636,1.224014821439932,1.2112613891050812,1.2782703994452476,1.2378394543308011,1.2151769263602592,1.1410951917182557,1.1842653838838344,1.1823677316877745,1.1966618254716106,1.1667309914636772,1.1847347198183211,1.1662805684241737,1.2024123585638584,1.1908187935922312,1.199347215495621
Mega Blaziken,Fire Spin,Blast Burn,50,0.9069427764530074,0.90189008912822,0.9058183903286186,0.8982762051239878,0.9087677259621271,0.9042939455789357,0.90804165577943,0.907175315598319,0.9629641644133725,0.9415469020071465,0.8897794114258767,0.9012653263311066,0.9006177799098243,0.9066838366085042,0.9057328261814478,0.9221833511706231,0.9090553636433509,0.9001762855291899,0.9104065600180342,0.9089992579092241,0.9457010010463042,0.921292927839614,0.9270805010033061,0.9232443817580304,0.9063595999151414,0.9361855052661725,0.9174089977995445,0.9627917139181292,0.8790745407787106,0.8788262400174986,0.9087377128178676,0.9403484602387921,0.8561358303258441,0.9294173748039832,0.9355149858022931,0.9412476447991883,0.9054072346847869,0.9349723997987668,0.9410952747424399,0.9110341621835021,0.9349064821494684,0.9085006395788112,0.9086258478949241,0.9082492614851504,0.9112439387660927,0.9001737207204621,0.9395847531055802,0.9407328057512649,0.9663160839727997,0.9441076228529178,0.9338999592790622,0.948193008392054,0.900227884922907,0.9056205223662733,0.7946149999671962,0.8083342532634699,0.9198558540794916,0.9480848098956062,0.8986387071770633,0.9068187388012288,0.9725305502905228,0.9497714138251615,0.926016002162822,0.9359649629335627,1.0154424762420557,0.9469615382060373,0.9056016781452273,0.9293205307368846,0.9640851103046255,0.9273098936326063,0.9245347023298857,0.9178682159393872,0.9683298564258087,0.9400720288616373,0.9121336576079743,0.947656312921734,0.9255987016607523,0.9414878295519303,0.9325982784457404,0.9619682852430594,0.9048787192345704,0.9618754698758541,0.9122431857935913,0.9366714306393806,0.8829256613626181,0.9215336009131213,0.9750960402891556,0.9472078134052525,0.9500097169677684,0.9599217234334176,0.890454044349837,0.9362873371217132,0.869268956531336,0.9047525193188797,0.9115216038620951,0.9501995847938529,0.9001865235628886,0.9135220230359025,0.9472149393882789,0.9695465077939293,0.9386548390293246,0.9344960347938094,0.9484818795623379,0.9648386851719272,0.9259752548633343,0.9441301180604936,0.9418639268444857,0.9535292535371037,0.9740788137775255,1.0051414823830953,0.9032770525371183,0.9151152205686568,0.9185754620263572,0.9408825933405794,0.9487217186800659,0.9499909001664527,0.8985359837633285,0.9256131034827035,0.8970099414524757,0.9433689820790336,0.9274252010525375,0.9495723295564968
Mega Charizard Y,Fire Spin,Blast Burn or Overheat,30,1.1138456836034798,1.0902578156123583,1.1092949817129172,1.0868890974474525,1.1120338203289042,1.092321357234223,1.11376411203974,1.0870822468598025,1.1279193163903376,1.0944286825548597,1.0922256134244503,1.1043353286300241,1.0844458366997223,1.0925688453719753,1.1023767047434785,1.106875193260536,1.0989009292200014,1.0868383953911358,1.215949646857756,1.1155044077803844,1.1027178297884355,1.0992783551624503,1.0856651410214193,1.0989439509619408,1.098729860012397,1.1407668657283443,1.132442594363083,1.1499783901559542,1.115348261688019,1.0893507586844065,1.1081130540528685,1.1342275310654122,1.052301790369578,1.151830268795821,1.1005906625708932,1.0890609656538757,1.0796027394409535,1.1297033395401168,1.113896342137343,1.1170644315485914,1.0863800194761835,1.09869615500895,1.1055590178133858,1.1060483749067755,1.1128173083527122,1.084471689738672,1.1131121831535582,1.1206547743942161,1.1225243522629518,1.1130689368786357,1.1017217137023003,1.1164587095593876,1.096946237458704,1.1025361021133604,1.145014648996021,1.0706502921954837,1.1204600314170559,1.1245663688929586,1.1150280732310205,1.0985231566474436,1.1226849515521065,1.1051505674473774,1.1026505224942316,1.1125574689868156,1.1218549086251048,1.0884314610247283,1.1085008460397534,1.1214183979683316,1.1142626803685785,1.1278781205240982,1.0806514813275514,1.0739075737864903,1.0823449836694925,1.0781456446819666,1.104241431503831,1.1123175034008352,1.1189307230910954,1.1535889580015937,1.1105305677905855,1.1702846686014547,1.0831698916223422,1.1185794192264047,1.092455534387323,1.1065108672805601,1.0794473087165737,1.112679170988345,1.0995616080265551,1.1192925203923476,1.1233401669401741,1.15371623962387,1.0629708989873097,1.1085363299056197,1.1139962329827702,1.0907999729748155,1.0981198571259514,1.1198158947478385,1.0913697577341348,1.1072864966824345,1.096605799081006,1.1430586999421248,1.1133977813186091,1.107463581727912,1.0990644545682655,1.1520324172016971,1.0870771493187699,1.105074022034676,1.0887844730181562,1.1413897769343155,1.153974336842475,1.1716569282625362,1.1084761947664035,1.118402798994332,1.082622850630207,1.1106530805748098,1.0904474764763585,1.115878910761359,1.1193796208612024,1.1054372211091634,1.0895698819015995,1.1078835943575467,1.124737598289781,1.1270718359867846
Shadow Arcanine,Fire Fang,Flamethrower,45,1.2422140510665192,1.211649936737042,1.2387459424903846,1.2073743589732966,1.2472658568697297,1.2163443553159816,1.243732015288796,1.2154628117609576,1.2132739129967574,1.2060413926722102,1.2200156367361923,1.2324693191773255,1.2195628200784479,1.240280264109514,1.2460283195809536,1.2557338401785807,1.232233689319573,1.2297872527667004,1.2368860099551597,1.2395429364252044,1.2368504536261407,1.2370196584986948,1.2119582749483584,1.2315723988533542,1.2094400844788575,1.2615402989076765,1.2478991272799378,1.292953696077425,1.2065843257680553,1.1833748492629983,1.2347422417743503,1.2721157456678904,1.1681720982433992,1.2993967040416563,1.251827056357097,1.2581491165725585,1.1920450773007134,1.254665410115108,1.225142549749159,1.212042369525329,1.2398499633599636,1.2437036545303988,1.2212553601436895,1.2151306861344477,1.2192409184493302,1.1992834877748055,1.2403522923384995,1.2393707106982474,1.261808411606614,1.2331366917886284,1.2535492133186974,1.27039329638941,1.2424039201435457,1.2329682817302523,1.0864876382783357,1.0975896118921722,1.2377110438621617,1.2536369077293648,1.203614486031497,1.2195390867236087,1.2992621949997143,1.2691922755451552,1.2280013391797453,1.2361820468524152,1.2656120342583266,1.1829896540859322,1.2438104781594128,1.281548682086618,1.2952819784135041,1.2562376560576913,1.2003383795158964,1.2175233774843448,1.2683065703638075,1.1957833234365833,1.2344082928445184,1.24745465126995,1.231385407543683,1.2863936111065557,1.235735806535044,1.288454253263168,1.209862219024798,1.2588819383241305,1.2119398690736605,1.2481369490526804,1.2021949707896575,1.2456622142739127,1.3110277673749988,1.2660763806911353,1.2433880910303878,1.280783122071198,1.185232649100611,1.239934298852249,1.1724478855697436,1.2083765537570355,1.1960759788000253,1.2504970044936066,1.222073425207215,1.2620922784741138,1.244167185328499,1.3011266421494299,1.2351242823304027,1.2379142957294607,1.2125292645701302,1.2905121788954395,1.2108476368928087,1.2355291593671998,1.2258423141358024,1.2773943463636352,1.2883923294340704,1.3291791505497785,1.2535617421415992,1.2402056160967598,1.2285201951910936,1.260237570952921,1.2273320785620685,1.2493689171375133,1.215670563656589,1.221496713847291,1.2118455033541011,1.253447532605738,1.2268542797121256,1.24525883875386
