Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Brionne, Tier 3","Brionne, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Shadow Roserade,Razor Leaf,Grass Knot,50,1.0303519496136053,0.9162087530219857,1.0403934424796526,0.9184497741306857,1.029093695682816,0.9178883818298325,0.9053456379547149,0.911699704469028,0.8967615224812425,0.9080050223052276,0.9128950535351487,0.9248545198493748,0.9037072936663308,0.9085486744783612,0.9012566331145638,0.905184828950051,0.9174513371653468,0.9192064093478757,1.04545886505779,0.9046046437001637,0.9888205489130384,0.9312625687407784,0.9345476393474844,0.9293649145585583,0.913998655796002,0.912673887583417,0.9286156090784967,0.8986169416397971,0.9076366731896881,0.9125482800359828,0.908857242007196,0.8992552950907041,0.9377526693061392,0.9245907435537866,0.9690002356181338,0.944962438832222,0.9640762011838168,0.9067485019997971,0.8688000047311347,0.9069130958862294,0.9011297806513232,0.9000954540819998,0.8911108185071499,0.9185906095946869,0.9116366834686832,0.9123189761339505,0.9233766682414137,0.919522463050816,0.935309224603779,0.910414152679004,0.8981506075648812,0.9259441958788003,0.8961118280364772,0.9157949655846209,0.905172811367871,0.9110125516228045,0.8943567189089142,0.895487504090913,0.9048207260549558,0.8861401810446335,0.8985869319219472,0.913499742661483,0.9195425308738606,0.8937170065014133,0.9187601959733342,0.9031359617255936,0.8976152912194567,0.9206180303154051,0.9154724817150346,0.9045575429386836,0.9053292506274715,0.916721788804321,0.9136128758233623,0.9110016016268662,0.8783745037678395,0.9055418055459747,0.882689395206513,0.9039127150827759,0.8695937916446179,0.9097663391659562,0.9163400253728675,0.9151745813947261,0.9039976724177036,0.9014525072630554,0.8630320211759236,0.8986951355300714,0.9188481407067165,0.9039194153092714,0.882327070496214,0.9127909141533269,0.9125705717397751,0.9474752937468555,0.8699770110481794,0.8910021245919892,0.9000454187271413,0.8981761926942189,0.8897448090732091,0.8910581314047542,0.9396587244482772,0.9387513496720024,0.942035893831112,0.929387661662335,0.9013604576156024,0.8963216543437658,0.8474072840558131,0.902225155607744,0.9166288619852255,0.9155748937314464,0.8775571478747286,0.9234859434760863,0.9370986264012829,0.918193597385906,0.8791293221815573,0.9024173097793534
Zarude,Vine Whip,Power Whip,50,0.9204475782245507,0.9480582799082027,0.9188046747024223,0.9478410887618306,0.9201694539547502,0.9466543483783397,0.9657874055217537,0.9940294509949762,0.941178149429327,1.0038480687714908,0.9983540444745943,1.0691585330211784,0.9452116772242426,0.9857181008422653,0.944384699826051,0.9910324155847673,0.9969571980830674,1.0308902272684575,0.9744080024485001,0.9806533178123057,0.9823571290938024,0.9933788574669741,1.0024512935789147,1.0304754162796257,0.9961037728830249,1.026636764815293,0.9448216482215567,0.9578163899676699,0.936708611017865,0.9567789770554783,0.932608424055288,0.9525164070303576,0.9591918814096254,0.9835314530305983,0.9559692958280612,1.0049446377618576,0.9641863156535971,0.9814824166652706,0.973944279343648,1.0391929444702086,0.9698349443949001,1.0150403262904628,0.9866639402066343,1.0315970840070203,0.9679808006379188,1.0234866169796164,0.9957942051129955,1.0501534795171072,0.9765266190080545,1.0238023115498363,0.9994737826620995,1.0581028797590715,0.9735780621548822,1.031524288369141,0.9911653366178445,1.0519160252401327,0.967396201081048,1.016553126119217,0.9512161933328456,1.0038495467217783,0.9785640073854842,1.0319569873305563,0.9518564473251571,1.0276652919362692,0.9721824143044538,1.0260208891867921,0.9777486218728743,1.0444187794386608,0.954378410113676,1.0085968441451587,0.9728158826143104,1.0301773391227997,0.9571212935791925,1.0082421868552056,0.9737280348334698,1.026642798503022,0.9788606973145133,1.0329563593020163,0.9695335382115023,1.0381835656101115,0.9826398492970355,1.038531424072092,0.9748513784105532,1.053203793925928,0.9807831340031159,1.0364260811585593,0.9752957989065552,1.0069532995849455,0.9976059535875907,1.066481087884666,1.0159492264341883,1.079580657566996,0.9699839419141023,1.0269356143744264,0.9676267684860892,1.0097600521054126,0.9540319745700362,1.0133058343985433,0.9748505934150008,1.0333302793720647,0.9599672198607756,1.0158083415201753,0.9513471009058478,1.001521192302076,0.9785797145469879,1.030787297144831,0.9912559510814548,1.0557716625740001,1.0053851158981397,1.0616078611002755,0.9949136147095199,1.043106518315625,0.9931532688696599,1.0402201433739013
Shaymin (Sky),Magical Leaf,Grass Knot,50,0.8854442262191687,0.9060220347809941,0.8850863047168323,0.9049236287169321,0.8863228030240705,0.9022164469327458,0.891733857979508,0.9244709379394471,0.8956319171473165,0.9237636957757702,0.9056966789795959,0.9571078002083212,0.9106624952388214,0.9426694955838121,0.9129044374679612,0.9345078218111662,0.9048783666889039,0.9368410894481776,0.9039237430725405,0.9089500057103892,0.9703695696028933,0.9585611273894743,0.9351915415153644,0.9527316509047868,0.929248140225221,0.9397099846436396,0.900941394737868,0.9193183639530205,0.914189230232773,0.9389761701219493,0.9044807504160075,0.9246383962499553,0.9061295666758018,0.9453118080158647,0.9377505448502194,0.9605183171034962,0.8887713294437717,0.9115574373825568,0.8943424993668939,0.9422308750043388,0.891813146069333,0.9128906067262561,0.9106917741161691,0.9325369431528855,0.9144073219689417,0.9439492510008536,0.9227685574458682,0.971121454142068,0.9615575534201771,0.9627519757470251,0.9133760071044678,0.9601725256377518,0.8919401872188102,0.9444271679449895,0.9470411640000574,0.9575267583772219,0.8901679421884435,0.9308896927360321,0.9171276394555841,0.9413009798319647,0.8988446199647502,0.9425726599015908,0.9190677055511807,0.9380266077996076,0.8869434107331785,0.9267450840864894,0.9153176039459642,0.9577231675113699,0.9122131926599114,0.9426652985666798,0.9222376923841568,0.9519755746092654,0.921745801682847,0.94690900687479,0.9108498617713432,0.9479682623668597,0.9008877440891302,0.9513939071691031,0.8983340853671133,0.9535271085391981,0.940428219607741,0.9568629771072471,0.9371136547100587,0.962690736618971,0.9005832648745864,0.9422723973237406,0.9277035769203035,0.949963036937707,0.9279368198688267,0.9625368455322643,0.9417285096848559,0.9920597355667559,0.9018957953508776,0.9485781325771496,0.8874368066518704,0.9159851146522286,0.8830677827890474,0.9342689189884924,0.9228587152935013,0.9445310839119808,0.9092494345285538,0.9310626930696128,0.9134286474380509,0.928789895858952,0.8949674311295444,0.9524047444797189,0.9380514072271033,0.9583809593872639,0.9042911688870833,0.9630244388801394,0.9728783859299692,0.9593532090021502,0.9035512579773265,0.9433900633507643
Vileplume,Razor Leaf,Sludge Bomb or Solar Beam,35,1.798214835997724,,1.8075088219793096,,1.7926951799140884,,1.4542947487167595,,1.4793683657952985,,1.471522974194711,,1.4620208686142788,,1.4188626386292418,,1.4731170737758106,,1.7871477396648563,,1.6414169804988326,,1.4672995043150017,,1.4176000859354296,,1.525746487019801,,1.471032473417915,,1.5066047205739042,,1.5511675075278204,,1.6142868967701058,,1.6525530052135626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Cacturne,Sucker Punch or Poison Jab,Grass Knot,40,1.3134715150306144,1.1338478326029235,1.317535908310334,1.1324201483169203,1.3225366705822366,1.1304424170956902,1.8287187127636708,1.4076961822594427,1.1290277373320197,1.168111806324353,1.1924906837396478,1.2249447854905828,1.3819296863012904,1.212662089951244,1.1827824348975282,1.1795545107685186,1.8149961614906787,1.4974433275809176,1.4409483699717491,1.1998099912231608,1.2962289932975761,1.2471090200023338,1.3230790290691197,1.2200376781898778,1.2417332290070529,1.180389668688824,1.4826337970962953,1.3330484794464796,1.5183554829198687,1.2229650714858156,1.5403912356578795,1.2915583631110097,1.387455714437341,1.3326844431187548,1.2904763738663383,1.1059710609582356,1.520556794924979,1.3080165304728864,1.1783169917925376,1.1904959848367136,1.2112961496146022,1.169776702127971,1.1009301846102664,1.1101864487663573,1.1913007579122572,1.1923586473869612,1.0617575102990298,1.0656905251295081,1.4104260013913477,1.2877778162431626,1.2468440702217292,1.3037146621175018,1.270299138540427,1.2681374575161006,1.2206638973921211,1.1797416531811162,1.293522911053395,1.2450208671113705,1.2529256932118398,1.213784283968928,1.2000089347583507,1.196430990023654,1.3167266701975566,1.2989061312227346,1.17774849211089,1.0925745419968367,1.2926717675677932,1.3100166469331578,1.213431865083404,1.1928783266968015,1.363572100486635,1.314927432050776,1.2203393448032087,1.1744440764447728,1.226002982130715,1.1937803850996558,1.1743487699369166,1.1864016099186765,1.143179973293006,1.2101292083527835,1.2426076012942624,1.2000045593002127,1.3071527380387298,1.2774305999222964,1.193972339624969,1.2566291545578927,1.3094448491509645,1.2257267948664232,1.2782459093446727,1.2200615910718575,1.4674839459906435,1.3824466294365487,1.251545881412382,1.2500637745607335,1.3571788015953181,1.3051127587206621,1.253707456876293,1.2814136393756992,1.0198505113205416,1.0348785595500056,1.1074128197871818,1.0106302311814404,1.0890224361069643,1.0764766252074212,1.096563242283074,1.1665580924931724,1.2002605666908468,1.195936183801101,1.2101728315531692,1.1949918019121857,1.2355044798205808,1.1891853404651582,1.3096387156318385,1.2831955098010446
Shadow Sceptile,Bullet Seed,Frenzy Plant,50,0.9723548431718074,0.9353041479444937,0.9722935070173444,0.93504806833019,0.9749180015063937,0.9338284358160187,0.9654160430389406,0.9792167544039379,0.9230433484816709,0.9522859352129318,0.9364578368988444,0.9469973854874504,0.9444055900118048,0.954155301173127,0.935879038845756,0.940162360855238,1.0068960141465315,1.0089781676978733,1.036047184796036,0.9366460879084514,1.0207222858983138,0.9606787821110689,0.9654591229648806,0.9650527054911512,0.9714050275570179,0.9726097536712736,0.9649399718264362,0.950870156340795,0.9626435442487647,0.9603414760433645,0.9628979401473349,0.9456561447282736,0.9954823407781656,0.9756093953933573,0.9893620150940026,0.9706343851102176,1.0422748417751142,0.9517414837419803,0.8933598384824435,0.945078989883046,0.9131575536165367,0.9326216472361735,0.9383362521846987,0.9622179786191073,0.9315612201323071,0.9511342523414879,0.9465678378387156,0.9616841550880403,0.9830287286970454,0.9672530955018578,0.9514653898691422,0.9865587761017276,0.9330800618257798,0.9507925470721428,0.9516639587857687,0.9623636378056794,0.9488702240238851,0.9376453699658039,0.9375451858884132,0.9375936264175685,0.9441092635749343,0.9511726378814528,0.9419207532425865,0.9423243031778465,0.9290691859069165,0.9540720123504475,0.9119768034759543,0.9572344249476672,0.9352432974100925,0.9474508521464021,0.9317490450944768,0.9421152687694034,0.95365492303985,0.9377545713161769,0.9275631807676068,0.9392426115702729,0.9097096899709322,0.9357514978546743,0.9007796200371492,0.9602368170251703,0.9490823865548408,0.9768338699557314,0.9345585456388921,0.9620998728361992,0.9064209499458594,0.933256279987577,0.9442841043367176,0.9494533045301377,0.9272737299013926,0.9617826432916505,0.9736686696883786,0.9763627975651039,0.9193019709141166,0.9581075435087477,0.9367223257066366,0.9285260677703234,0.9352805317617126,0.9487769967775204,0.9453683763187266,0.9396254033378967,0.9493435896499589,0.9313331362405225,0.9289192653300413,0.9246797176607632,0.8797206413693976,0.9329721742265678,0.9521086119945611,0.9699221798756501,0.9081754277491918,0.9408564209722139,0.9709738442074077,0.9691640612181414,0.9349421039088635,0.968453913860824
Mega Abomasnow,Razor Leaf,Energy Ball,40,1.3210916198517568,1.278383373042396,1.3102732431822843,1.2771407007834328,1.315753232405147,1.2762907519050515,1.3618109044645041,1.3613295654160535,1.2795714644647205,1.2903259902425641,1.3063190433206837,1.3400965515457495,1.2734957764240267,1.2845985757489133,1.2661128773622297,1.277941652290366,1.4560285600496536,1.4007454491289284,1.4482260358890233,1.2805020249815302,1.2938296811802925,1.3010212851031415,1.3835374595489225,1.356912167421851,1.317223867646063,1.3232553143288968,1.4054002149838063,1.3471983826913903,1.303255445773084,1.2923811187977934,1.3350265852096037,1.3347501752143707,1.3133526567014697,1.319052060584777,1.3124257675842401,1.3020474039080516,1.2957223854095126,1.278812547235905,1.2780074192920885,1.3237021184711313,1.2792661595974162,1.3045133994646165,1.2798448894561687,1.314242700778538,1.3434383233856182,1.3387927234300343,1.3160668285583677,1.3569877054265636,1.2655759051179842,1.3031721784815844,1.3114002104335662,1.3500327284769238,1.2613097533401594,1.3005837837760994,1.2924814666090525,1.3310441531950692,1.289394379597034,1.2938170184942632,1.270533060565524,1.306264494250549,1.2717914168648041,1.3173228580391416,1.3353034009998281,1.3155361813800543,1.3095777680097938,1.323814815040333,1.3321213472244084,1.3378914680631664,1.3114356471001354,1.3217122536610248,1.3588634471264724,1.3478968168487555,1.2550358122252685,1.2830117743920626,1.2709686466933143,1.313423151006943,1.2840671926250795,1.3351655606985469,1.296241262169616,1.3511530490402317,1.2865586582920283,1.3303983200064264,1.3543145127932432,1.3400666034809314,1.2827106598206703,1.324045807934256,1.2759338006030259,1.3055900809878587,1.2879124855569521,1.330117970509906,1.3604428926891603,1.3715969759177644,1.2899731000993795,1.3166858171566198,1.305777160250311,1.3052302778501126,1.2738488949956626,1.285109830583163,1.2624590567211587,1.3030330526508371,1.3000571756412949,1.2823717427896686,1.2789727403385434,1.275330714473182,1.255023352151771,1.3171659638339415,1.3818147906391711,1.363131505314072,1.2903236666574947,1.3321453416571305,1.2991453215169408,1.326326255377492,1.2674793881409243,1.3084358663006117
Decidueye,Razor Leaf,Brave Bird or Energy Ball,40,1.5249247167728148,1.4688699875135902,1.531103599574321,1.467580305552372,1.5254086556560158,1.4665267105760367,1.4690731998419,1.377485445280634,1.4735215411839953,1.475364161907736,1.4753825143839132,1.5072312273755042,1.515294854104392,1.488491121108017,1.490734381318279,1.497750112787844,1.4850867582455602,1.4859749422764978,1.6481459336226507,1.4628219609964959,1.6123273395385107,1.51955644048738,1.52372008770787,1.5323789196896995,1.491113457337824,1.4586501366356612,1.469662777416675,1.469019135869064,1.5155269387732877,1.4860810580603607,1.550966737082457,1.4944635834300597,1.5770261921167803,1.5367729292649375,1.5562724836799007,1.5242751533055674,1.4747052036107693,1.4425469747835398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sceptile,Bullet Seed or Fury Cutter,Frenzy Plant,50,1.1367405483810042,1.1147045458719282,1.1344513394754456,1.1148441019916582,1.1352427913357932,1.1122559724283783,1.146887945928946,1.1501368259621643,1.105938192932615,1.1276062828416415,1.120746234095222,1.144695907344519,1.1110665367521806,1.116381580260404,1.109727832302711,1.1233396686224766,1.1824186937912768,1.169361402508106,1.2172331974653487,1.0998754915605644,1.2079429466239557,1.1379437336544176,1.1461657206633438,1.1419977714019058,1.140937030563086,1.1250230094620925,1.1116344978255115,1.1206891590362404,1.1445004973765658,1.1323612845503814,1.0915126110685152,1.0808447667027445,1.102405273575368,1.1053049619055713,1.09048786058467,1.0803089432459834,1.1052423355894891,1.0976826200444794,1.0861037634979027,1.1523725619255887,1.0618914341495092,1.0850044099725082,1.078335509681005,1.107760711186613,1.114218920813449,1.1451675570261888,1.082063271773701,1.128490859400543,1.1469645247491782,1.1304669958754114,1.0796935878069147,1.1166011696861455,1.038254612321868,1.0809378923863238,1.1089700525312247,1.133267146672949,1.0911587059864445,1.113708106335292,1.104098355639382,1.113614651956847,1.09979294953631,1.133717069189545,1.0900120648141312,1.11040718469112,1.0907958985218729,1.1165339623315305,1.0820346859040573,1.1457159446541973,1.0761948433870205,1.1178460204458758,1.1071538712389077,1.1225120817438536,1.1013036536273497,1.1261859336681184,1.1024471816439014,1.1234319670161486,1.0877881048419045,1.1377746853316761,1.0869496631437172,1.1432528465416816,1.0966656679628106,1.120930498895998,1.0824112980329832,1.1291032798212919,1.0682666610220894,1.1218223250086767,1.0990793491120325,1.1075636801363506,1.0954179098744377,1.132946946204109,1.1490017866665616,1.1689272748240016,1.0935827486007652,1.1056963186730744,1.0840031216475519,1.093785310254981,1.047629697742382,1.0847150616179493,1.0709601050069872,1.0785979460463841,1.0705246718299366,1.0556673897304345,1.0665192359328937,1.0729604868475977,1.0814877414635637,1.1310667594776085,1.0986665767407529,1.1352182434457243,1.1044059259307217,1.1373167569562352,1.1058200066978132,1.1302103811515645,1.0994550430738412,1.105062546208772
Lurantis,Fury Cutter or Razor Leaf,Leaf Blade,30,1.615664698707873,,1.6088259422610178,,1.611600997598068,,1.5747302918532837,,1.5333588851017774,,1.5727321464420787,,1.5122984399173838,,1.4875431261541214,,1.6253922380078818,,1.6540519860034752,,1.6416591959081652,,1.6041491662511815,,1.5433624075964243,,1.5554475972331405,,1.5630169072674682,,1.5269516591234928,,1.5866024420068592,,1.544021009328178,,1.6581907675298786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Vileplume,Razor Leaf or Acid,Petal Blizzard or Solar Beam,40,1.509944521320321,1.234159689570099,1.5031178509020042,1.2281987142303195,1.4982947028992046,1.222683539140027,1.1726362556007588,1.1682708571138058,1.2027669622621473,1.195361197653279,1.1736098334111813,1.1828947357304216,1.2134875545139774,1.209618367573868,1.2054189695238253,1.1925575279560185,1.1969895094747993,1.193946357488617,1.483268873217217,1.216214915662099,1.3250338558793437,1.229777161823414,1.2144094195403248,1.2128600176691755,1.1518444769349472,1.1585544624145347,1.2396063828448616,1.2217487206070705,1.164751116896257,1.219283629242984,1.195052219830107,1.1854218755683337,1.23600366900547,1.2118718696649855,1.3694131289847478,1.270981781449605,1.3285661815060898,1.1974537198983497,1.1164515631436447,1.1712041145945575,1.139177850700741,1.1332525379905765,1.1129945334645486,1.1152369961006718,1.2448026665552845,1.1826240632992246,1.231967107718922,1.2106606056587057,1.241030524755772,1.2355424072627041,1.1513611337261818,1.1977597871221382,1.1853934640810915,1.1866534717648887,1.182354555070836,1.1943135382392829,1.2277302948503168,1.1852701557608083,1.2047335139776199,1.1598556040555843,1.196176622477842,1.195582952568448,1.2569963478689588,1.19481404078083,1.2454763820403747,1.200881142742228,1.1981477893334826,1.167730485634045,1.233065798498713,1.2026523177896953,1.2070099684764395,1.1816214476219404,1.2145983872266484,1.1697892503746112,1.143783576449506,1.1727284828353135,1.155049084561225,1.1697749388621763,1.0969796079864624,1.1409323346522688,1.172317937372584,1.198134341590009,1.2084117852641332,1.1876691490820408,1.126032948516711,1.1719956220464052,1.2140003959750094,1.1996088622875525,1.152777047884581,1.1734184111244994,1.1989684356751473,1.2202289200748246,1.1590485409858122,1.1722434488122653,1.2394941788072062,1.2079831864426729,1.206029153447267,1.1790669756467795,1.225079580094304,1.2307632602631045,1.2466277115769087,1.2388176397597528,1.1663782782602448,1.157885158720514,1.1213502113382696,1.1801131691317097,1.2034875624819892,1.189469903866507,1.1716802114507783,1.1954653972714044,1.283621961709884,1.196041820069988,1.169137764696959,1.2127900918469119
Victreebel,Razor Leaf or Acid,Leaf Blade or Solar Beam,30,1.6680653714340399,1.468078530098043,1.6747428925014363,1.4718767667545114,1.6675290925816728,1.4776541572310367,1.432727556760935,1.4499002838621466,1.42793441754319,1.482778882265462,1.4675403415406458,1.5110891427961628,1.4220018355155468,1.4609935522526882,1.4328664899257735,1.470282595928804,1.4621219820967584,1.486025002179181,1.5908194504862656,1.444163661860904,1.5049767011844355,1.4722247451423485,1.4470105310244208,1.4557712799485505,1.4380069500696762,1.4494255784967485,1.526316641730993,1.4873722798783038,1.5421226364359395,1.498075799382471,1.4416319383635965,1.453773556818378,1.471226258029647,1.5087261741312363,1.7466701889036964,1.5890272822263962,1.512488754528981,1.4454471485032807,1.3737190822640817,1.455289792203921,1.4420420089926274,1.4489574136390044,1.371278367256365,1.4076199483849994,1.4707707501417215,1.4535074200122766,1.525863763558514,1.5202782783271627,1.5191260884330189,1.509121653923634,1.4174025303795783,1.4929223501207873,1.437999717810594,1.457208499942958,1.4915325235051013,1.468260453590368,1.4921604524011745,1.4602230643717298,1.4535830719010998,1.4592443026096524,1.4661639827439013,1.4733545408233257,1.5115399474609188,1.4721486574288207,1.47862064947805,1.4652337571654663,1.4745222476360902,1.446971093928556,1.4760375371869172,1.4386689458695636,1.4585923343219822,1.4592823369985737,1.466847282325384,1.4401800263859315,1.4110122036915047,1.46215839859429,1.4310957271307567,1.458578855908405,1.3991213391554396,1.4799648674232697,1.4477844876685404,1.4775136037215468,1.4739710926817653,1.4610458280651164,1.395695328589212,1.470725263704553,1.4525165362724437,1.461679167812303,1.4488868395582686,1.472247225155542,1.502922207333498,1.5323066058980659,1.3850571645888845,1.4377975414328337,1.4728789188032636,1.4582212068820901,1.4386807154447059,1.4353127787007445,1.4817479850785678,1.524575989225795,1.5280331284457593,1.5105974369975979,1.4350772383911887,1.4697409624070208,1.3856492872091106,1.4628901390428244,1.4554754939198948,1.4514615967318167,1.4314484475427587,1.4659321460538306,1.47595873589497,1.4593452242113092,1.4055298688539233,1.455296930567931
Vileplume,Razor Leaf or Acid,Solar Beam,30,1.8954089657172153,1.5758695964603362,1.8900289833365669,1.5714949828321838,1.8776687528641092,1.569781524139735,1.564275013710077,1.573062569372832,1.5732175279554688,1.563030265215153,1.5296757150460132,1.5383798600970298,1.5745380666726576,1.5623297551938427,1.5331566803753196,1.5242384275890606,1.5261839546226235,1.5108610735013561,1.9701952182468643,1.6044023359681174,1.7538458198279208,1.6213200219644823,1.6047060121315098,1.589137511532636,1.472352783329864,1.4979120114825784,1.700796617934666,1.6222772998182478,1.5143261917643887,1.5452350320839177,1.5358059926374554,1.4988882061149453,1.6005243451572644,1.5649262780401287,1.7723514957204953,1.6363627914838352,1.7301494649964082,1.5615967287873216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venusaur,Vine Whip,Frenzy Plant,40,1.2255077416244935,1.2017060603819247,1.2248739115384375,1.2015396507148,1.220934459343826,1.2008292270153564,1.2262566751573931,1.2521205632766104,1.2335487076116287,1.229437133152598,1.2253587765154914,1.2726693718846283,1.2494246194145844,1.2600671670704582,1.206121835317744,1.2227236871708171,1.2345225924775018,1.2522295035329571,1.3257637483165106,1.240332965201036,1.2859540392303024,1.2588256419952217,1.207956966115885,1.2143744112671198,1.2075997682752808,1.207316047605553,1.2248469772002062,1.2521628336276587,1.2268947246827833,1.2047194448956478,1.2319811452628726,1.2128229759689013,1.2340615487839963,1.2438024101994076,1.2512603965498659,1.2319580963445491,1.2135588109805064,1.2071243938777338,1.181688805255446,1.257808396229145,1.2081890846634538,1.2290970932335719,1.2047686496335643,1.271649644473502,1.197029806803529,1.235546818595685,1.2526142252419834,1.2854548574619877,1.227348455999446,1.2079059554307077,1.2112139262938157,1.2913961864186294,1.1867034768649112,1.2533042637966274,1.2264436539971524,1.253160230663865,1.1784736775794626,1.2231304516834238,1.185565749589731,1.2123982783039269,1.2093920694298443,1.2630847242283556,1.2153838204375302,1.234407786755597,1.2218839632613356,1.2574492626644005,1.2242015775977189,1.2758151551895307,1.2357111502001124,1.2689172327065164,1.2164943117451887,1.266697646348556,1.2203874007088666,1.2510078724122657,1.216634437318023,1.27072319322979,1.1876066826414358,1.2414363207090404,1.1791176695110328,1.2453018715557644,1.224841889981915,1.2775336501685133,1.198246507614518,1.2562560780632739,1.2134829000329552,1.269875621009944,1.229848027956339,1.2451704805485817,1.2275163012317274,1.265210859663887,1.2312668885199773,1.2941414985052835,1.1827366571491325,1.234485078202527,1.2268129571193562,1.2444956373645861,1.207900859899921,1.2194636988041783,1.2325431818632513,1.2342152647503664,1.233539180622921,1.2086969192427424,1.2001652626179617,1.205940990180169,1.1980241880063325,1.2829487548186755,1.2215325237607952,1.2684864668822875,1.2164295182955744,1.2607093895216621,1.236471771793913,1.2521612828932576,1.2188727859662853,1.2443603075599146
