Attacker,Fast Move,Charged Move,Level,IV,Terrakion,Terrakion,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Cobalion,Cobalion,Glastrier,Glastrier,Kyurem,Kyurem,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Stakataka,Stakataka,Mega Aggron,Mega Aggron,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Gyarados,Mega Gyarados,Mega Houndoom,Mega Houndoom,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Mienshao,Poison Jab,Brick Break,40,15/15/15,2.3164665684503807,2.156874444186007,2.2088023107496673,1.9440337510173749,2.208450655339312,1.947770472903865,2.2245348549845096,1.943905976640903,2.5405501660339014,2.184995510795397,2.6408754074648613,2.30459772926049,2.1757661484143704,2.2629844796318728,1.8907130308475106,1.88731302067496,2.137508687682055,1.8203749013068096,2.2169628311419682,1.8802954836463097,2.0605165755799506,1.8466065753574243,2.3733674121902717,2.3646326749626656,2.0085010027736465,1.9073992147015635,2.3141811824523786,2.4536206043271713,2.5401865750196495,2.4547295914740075,1.861636695762881,1.7381443022037084,2.493617592536185,2.2723402238348283,1.8704101538605926,1.8674015403238624,1.9442976346948462,1.7507284384342057,2.111363689143063,2.1502802055532815,2.4250877498808388,2.480427229074348,2.562488972199743,2.6084217463584305,2.2504425024677444,2.3194875584098944,1.8365763878472623,1.8321675196172709,2.345111276052012,2.22956048832589,1.8747975913241357,1.7765408218456977,2.496165277328702,2.297570817693021,1.9119826380917573,1.9139372790071663,1.8502347673572948,1.7974191847557666,1.9091974898967194,1.8753675652190114,1.893258783006985,1.822224891844251,1.9256584257671565,1.665013511258258,2.3455530341076702,2.2967363529006586,1.9387749771657337,1.898693875450195,2.5398820850192445,2.542673467766192,2.1531288091171983,2.1699919296845875,1.9355265485596986,2.0191886815062867,1.9076711388700534,1.859966840859847,1.96873174312408,1.919366819179125,1.854600817282564,1.8622542095125503,1.983851971904373,1.9229384142334849,2.0584766581760365,2.028267977821358,1.94473990492615,1.924575685869311,2.371866719155537,2.3387446829144505,1.9843684402256139,2.0344843759001425,1.9968934291932465,1.9762913482008464,1.9725825494293985,1.9563406337813858,1.8172456090644973,1.8254452217115607,2.619306830302633,2.7600074423398917,1.846951094327538,1.8608706267126731,1.9217106809502167,1.975846387057832,1.843872052955289,1.8917620400371513,1.9048618066853527,1.9862312844016081,1.9211372887774116,1.9180972723242,2.124193243705651,2.2613405718991144,2.1135263433359373,2.109149574532734,1.922463131894064,1.92639821901452,1.942816343883045,1.8773853580010504,1.868737057290196,1.8767839370382176,1.9016356430517,1.9002487897735485,2.307062521328717,1.8504673104104379,1.8711937458912977,1.8212308552910772,1.8301296711745298,1.9465185206953908,1.8589453401741791,1.8596700510661874,2.506774704964079,2.6521297848082583,2.086492816918673,2.1602964066202603,1.8970957921698886,1.8533342676112017,2.40250002147443,2.336678543210499,1.909211482247965,2.0138083396088744,1.879893499230159,1.8275843741791868,1.9010086748868342,1.845657032513383,1.8994146161665546,1.8885483130864666
Mienshao,Low Kick,Aura Sphere,40,15/15/15,1.2363398074087741,1.130746377297541,1.370203540115398,1.1606156228753794,1.3689432407502613,1.1632102510493434,1.3685603220511546,1.1637459060553696,1.3725704144026774,1.1677716789326833,1.3450055260329141,1.1545591227291732,1.0817438371808814,1.0944468860369534,1.1696949324010029,1.125796729055313,1.3287160737675714,1.125156683819006,1.363555262719234,1.1372441124327641,1.2793927001699688,1.1205671647817301,1.1707431251830698,1.108807467611304,1.2399836880527646,1.1527956565114557,1.1348135195485125,1.1623805139485381,1.2221805632935736,1.1550466811731117,1.1407331767514088,1.0570822383537712,1.2364369378765097,1.1149949950193263,1.1147054827268545,1.0952790833943347,1.1936201363405117,1.059640664345268,1.0889274886007196,1.082985955186122,1.1735667800172807,1.160546533542855,1.198716169305405,1.1662064923527191,1.080782237926493,1.0836347930837462,1.1786100859991508,1.116408942756099,1.2256471206699342,1.0740109904634454,1.1669139942775268,1.0720940071549427,1.2499776235575761,1.1274119984839694,1.1850075595386633,1.1688759893879712,1.1211530885289485,1.0748056249580384,1.1955984188509516,1.129586274027574,1.1531767752724902,1.0951007034312648,1.1859852705600158,1.007786999492284,1.1108005844886188,1.0716684957262623,1.156676929106093,1.137860274607167,1.1274536071398271,1.117128199315095,1.1385262511064735,1.1263335447482756,1.188415735329012,1.249603316315061,1.184020897456136,1.140697200776385,1.1738074725159402,1.1457774539398835,1.1389978451413627,1.133683513570487,1.195203179590716,1.1547677025423309,1.244964119139994,1.2324115902619839,1.176212026287754,1.1685667229858387,1.1176496574871193,1.0678293756494825,1.2216692524142467,1.212645251541615,1.2219095268026645,1.2010013270394384,1.1788540363910531,1.1533481304352469,1.106205685007196,1.112206466887502,1.15664160265172,1.197616203263347,1.1012066892261982,1.094748607071771,1.15431541869674,1.1629998433525868,1.136525414242625,1.1426479459555945,1.1758486829947927,1.213330081118471,1.169151534050873,1.157592059077238,1.1300050823428962,1.2105531919483539,1.1339288668682779,1.127026119824436,1.1377566841552522,1.1334059138567374,1.191365902577048,1.1383169739178274,1.1120429807887537,1.1143119671590067,1.1735722110351843,1.153997845394667,1.4155798706882783,1.1038024180400066,1.1338060871066942,1.102752937487653,1.1295534812423065,1.1815798392299266,1.140659438259518,1.1328079032719542,1.113886749483678,1.1417032045357436,1.1196234334984954,1.1304098724459781,1.1486919373597155,1.1278996951156817,1.1726986355835527,1.1256353180129246,1.128600848415181,1.2054127092821731,1.172245114300765,1.114346476506415,1.1503572464681304,1.1156111757441913,1.134951996544575,1.1208550300251312
Shadow Blaziken,Counter,Aura Sphere,30,15/15/15,1.2426694415959512,1.0952194219890397,1.2084717715421704,1.041529740850374,1.2032033782766265,1.0376795145654076,1.2137874714870924,1.0398803605023816,1.2183030871871694,1.0412360180321591,1.2057191238006064,1.0391930710884247,1.019924657765799,1.0316371130351119,1.0371671325088638,1.010450047430267,1.1006695485722644,1.0040657666105426,1.2383768349056155,1.0463572673703547,1.1493991327893136,0.9987567196669536,1.1192933269329683,1.0184369635505148,1.2005615230476516,1.0699628196535158,1.022341771157542,1.0431837650620466,1.13087625742382,1.0569480180466007,1.0977975085856069,0.9852708514547432,1.0935421190379722,1.012619883934683,1.109701426992354,0.9923675070332988,1.1220481000527198,0.9882456942685631,1.034747531331689,1.0011265552618744,1.0562264519573612,1.0523991844819136,1.0441927464740406,1.0448967328035867,1.0918019805124588,1.0429459108802188,1.0224312070120694,0.9956729325468597,1.1575651910788678,1.0267970116408323,1.066809229241001,1.0147675170944386,1.1784419572213813,1.0571201411535966,1.1158994447928912,1.0670702970415313,1.054855853729359,1.023318319313727,1.048182162189523,1.0275384839161346,1.0672803290625885,1.0307184979439528,1.0654386105525586,0.9240161255445919,1.02111878580873,1.004738160819697,1.0309251365653922,1.037580190828097,1.0765758631754323,1.0672040238384048,1.0618169286581178,1.0658275579806609,1.0611822362050054,1.0935264883678295,1.075436328152797,1.036838013428879,1.0636851614441476,1.0420086076081625,1.2129679435626073,1.0944841563811698,1.0352838690020247,1.0377824497013182,1.0883238528886214,1.0854824271053238,1.0272351219018918,1.0327173282089692,1.1437191980855617,1.0115177933821857,1.0581495308568933,1.0454602336817174,1.078499749850098,1.0851545080978793,1.0767121884522086,1.0482427492642614,1.0614790757337769,1.0192030666714054,1.0432827297891953,1.0662372963117766,1.074454064877282,1.0395968137633753,1.0301862640027026,1.0476948179575707,1.0449930871323854,1.0563291916634145,1.0423989913479597,1.0666830222821082,1.0611171809839635,1.0683256836733315,1.0263574475199486,1.077571653441836,1.0639570404531955,1.03435514943454,1.0571298533165912,1.0346738034936203,1.077469086204687,1.017749143041601,1.0351605926840188,1.023320943246419,1.0558110528471094,1.058372141836181,1.1203763532171533,0.9726185924106298,1.053534273861027,1.0130283574588665,1.042077269932849,1.053771802053447,1.0327746127387634,1.0295689911105166,1.1202748243475356,1.0605087044348567,1.0819310345704185,1.03370952434027,1.0645346801151905,1.0303202618212175,1.0597838739028451,1.032114163447888,1.0204350072113395,1.074171012123017,1.0234724344546464,1.000619646119666,1.06037825036326,1.0300611314817107,1.0635025809248335,1.0360187313095068
Meloetta (Pirouette),Low Kick,Close Combat,30,15/15/15,1.5106056131754377,1.4808260450291748,1.540027586040012,1.4868264559803026,1.5335316385470177,1.481823074340709,1.535395463230374,1.4854675185192692,1.5352402794430793,1.486804656986818,1.5445412228080169,1.485453920804786,1.511484648859491,1.5207627327754067,1.4227795985000187,1.4376778884822647,1.4778531295671518,1.436082417528285,1.4979376329732046,1.4674451687300574,1.654710861330942,1.4560674351398577,1.4667681392196108,1.4258380549752032,1.520389034018818,1.4952842434614448,1.5458428186681952,1.587489241888485,1.5263877277759035,1.508108858601154,1.6705445937657084,1.4282098354483714,1.5248014047874523,1.4558095426475144,1.4630754507918962,1.4115403662528678,1.6763514021845478,1.394691506970458,1.4521044221524853,1.4011621091103548,1.5663840480485336,1.5135976524801553,1.5073050869148312,1.496307580264148,1.4815280642213549,1.515551894140695,1.443356547029585,1.431250869427643,1.609153213869709,1.4783702234970044,1.3818555438464342,1.4015468381501353,1.4525144055039625,1.4579474913759691,1.5065933270610643,1.5226521958488355,1.3940630510002332,1.3917235410453346,1.5446003594410094,1.5542199507259855,1.4612229623353379,1.425768289081379,1.550899506673947,1.3387074676578037,1.4795289639204088,1.5055561054139284,1.4444880135339588,1.5092543455087493,1.4712326870327779,1.5121416988603273,1.4295059886191737,1.4832715755718449,1.5572307225905409,1.6289062091399518,1.4608058186356982,1.4841555502298809,1.4488369050308167,1.4925099125810293,1.4542484747919167,1.5004005820882396,1.4606041259697538,1.5164704694613982,1.574168780714186,1.6310769618883245,1.4830792272357052,1.5402817665573016,1.388337849446126,1.3819113487505974,1.5810851916081434,1.5758242726277663,1.5046472075714354,1.5790260888396954,1.5439083745160995,1.5862160826708431,1.4131597364193138,1.4666216161007557,1.4810034886910788,1.5861330196667318,1.4486989428092878,1.4917976364015404,1.5380361317330071,1.5921316144495723,1.5717290942479498,1.599569496253135,1.5405619626563993,1.607273739986731,1.528017471512567,1.6211013049711878,1.489634277103073,1.5852386678726529,1.490585870573319,1.5292612348334325,1.5351495537404256,1.570393320989506,1.4832778144357062,1.4964760612600663,1.4608701956495103,1.5135238700844573,1.4687262544285244,1.530280007960305,1.4316435770950688,1.3885338715048972,1.4848621094191983,1.5131895661805659,1.4726395101532384,1.5860915732459413,1.4437964913268637,1.504952857044074,1.5122073912337322,1.5724890686223874,1.44597259435155,1.4983825743616281,1.421764764573402,1.4798816716769858,1.4901161557941607,1.5382115792881754,1.4922902214744267,1.5869674879563365,1.4655004404276286,1.4404512097610953,1.4401565044247717,1.4720555893871359,1.5079249602414975,1.5336192319325488
Meloetta (Pirouette),Low Kick,Focus Blast,30,15/15/15,1.4371741844572812,1.4034008627267047,1.5098819728858266,1.3932931672896949,1.488149692087466,1.3910714975497434,1.4885717540006584,1.3934825775738602,1.4940756392512664,1.398784264277223,1.504266656418176,1.3988691721897881,1.4485017138425083,1.4310881238738395,1.3876446278390338,1.3543285751843925,1.4218922978094384,1.3612893474208574,1.4286703734366337,1.3864110629069757,1.6633264763079334,1.3650822326878462,1.420067604144042,1.348965504936322,1.4551734137325207,1.417171372939065,1.4600918118322574,1.4799622639399812,1.4859980900963283,1.4128268405864572,1.64577168731093,1.339450423573395,1.4906689912342066,1.3662547983071531,1.4040903013916073,1.326667158992006,1.7930496168618633,1.3225176056354606,1.3912978358710149,1.3212741622563877,1.4847688270653645,1.417411530098546,1.4475901435731497,1.4023709384155705,1.4268848994195416,1.4318738360667658,1.395128211596367,1.3439552575395144,1.657380898056337,1.439473615632248,1.297939736880221,1.3141720347809152,1.4185581005933505,1.3668029952313552,1.4538069884113594,1.4360956177806148,1.3221552289451495,1.3101499952214686,1.4982764632374568,1.4730176504691155,1.430669647254414,1.3533420090393289,1.6926338547858113,1.285884600843578,1.4149021660507808,1.4153021927956881,1.3802881700214864,1.4024264596660847,1.3879304577469525,1.4129793647886877,1.3627531665618309,1.405117979902645,1.4673048044672643,1.5278407580064821,1.3874206703970016,1.3931193557278856,1.391906579109226,1.4055386866545019,1.3852176921011776,1.416540125264574,1.3764931336310355,1.430506442016079,1.4962886318520692,1.5396542204264403,1.3908690016921679,1.4333227133935373,1.3185530780927832,1.3141619138556433,1.5490142594347782,1.4701350259230326,1.4408288719889726,1.4835344943396347,1.4630239845873145,1.4960286045208175,1.340282463394616,1.3824455913941351,1.4065588824953401,1.45964130579699,1.348742302134436,1.3874867365647523,1.4392855104196676,1.4853044583351451,1.4680291217784072,1.481009732470511,1.4748816799580589,1.5030844043570664,1.4469703655356247,1.5066279923025945,1.375017935802388,1.4792276087739888,1.397200419024408,1.4270698278563736,1.447345899582365,1.4606643165020254,1.404438048561732,1.4079244027109097,1.3966587216642958,1.4222082390527906,1.4332993588809118,1.44938056608898,1.3469751728199322,1.2950848198994438,1.4099092777771594,1.414892863680533,1.37820261541692,1.4253730706572103,1.368012559309114,1.423979452619166,1.4135835653364495,1.4561793459610932,1.3547859629326486,1.4041243444170697,1.3624965631014574,1.4027400745035825,1.4212421173268008,1.4495170460748596,1.396337233969234,1.4809321565034521,1.387989168527782,1.3539750226018463,1.3492066550508406,1.3877615522588624,1.4303230016111934,1.4424498119231455
Terrakion,Double Kick,Sacred Sword,35,15/15/15,1.1014446517028917,1.0886250478873603,1.0566031756520624,1.0669529199181167,1.0538752230665405,1.0663726408783114,1.0535197383974915,1.0664090984156223,1.0538255119040614,1.0680036405962097,1.0554526280974026,1.0652377009373877,1.0605442406848065,1.0684502888526988,1.0805658016634418,1.0880385793483434,1.0337206774752052,1.0505796755692467,1.0447499970440737,1.0525069267201577,1.1100010025159248,1.0405148917202507,1.0571455057163521,1.0641419307303428,1.0618069041019276,1.0834339378040527,1.1124465690681198,1.139827176817646,1.0670538465613562,1.0810300954577654,1.0903970740547646,1.0127407536278539,1.0584127098910439,1.047595348211396,1.0742402442052674,1.080590162729886,1.0361450468399214,0.9651523244918869,1.0590099203736187,1.0676438619680169,1.10101859758511,1.1063003067035182,1.10551869146456,1.0981993851016043,1.0413673140708621,1.0504155078754653,1.0554550651009627,1.0592218783530862,1.1593725938089918,1.0466050431794989,1.0758652343318322,1.0249887835890699,1.03517431141584,1.0523869561400316,1.0505421863859432,1.0700656286114423,1.0675133323846646,1.0291633290840294,1.0349993028327196,1.055499690179237,1.0404100743051397,1.043626431531788,1.02451780370524,0.9476040868012331,1.0440293771934523,1.037437135992005,1.041193784022831,1.0950390835050137,1.057980874104746,1.0839985055708379,1.0548271410363161,1.0850969416121585,1.124421731393418,1.1924197333169886,1.0603272236213477,1.075661976346916,1.0826076995297818,1.1182560531558525,1.0591661705134794,1.0896550814778987,1.1141059869253749,1.1360247894918705,1.1120885090140187,1.166188163812677,1.0672437464165805,1.120088118491303,1.0335011367264806,1.017299669925755,1.1298988542352946,1.1345544705639892,1.1219484932956063,1.1677824732355528,1.0990546855537573,1.140356768792484,1.0539083884729452,1.0655865214995495,1.0961786233207547,1.146148007083984,1.051901191469865,1.0717685769342657,1.0973410455985788,1.1389028318124896,1.0836990951252938,1.1237828361211704,1.1303824137790353,1.1741153077433768,1.0813545404378846,1.1421249462863086,1.1390255668387699,1.200368565659513,1.0703737096386752,1.0807010744460335,1.0850922237740528,1.112261559740585,1.053160227241255,1.08789999932717,1.0424358490075651,1.1026034034209302,1.046055445096579,1.0807916511160456,1.0234486372867246,1.0260931135483171,1.0562522639128857,1.080651063155499,1.066414350523126,1.1337752717065432,1.0566636757634567,1.1021804057056,1.1007028632350389,1.1344387782465184,1.0384797458945112,1.0836218723096562,1.0760841367996057,1.0920008804553387,1.0521705818578286,1.089859900817202,1.1107509467056416,1.16974659461018,1.035757898311283,1.0440409488857254,1.052283553982745,1.0579907646260032,1.1262606484274418,1.1046836615167497
Mega Gallade,Low Kick,Close Combat,40,15/15/15,1.146235696149311,1.1276827161614678,1.1928841698105044,1.1660380853017316,1.1935339580844837,1.1561434060103077,1.1905324451444614,1.1569866145101442,1.1928623185331466,1.159029128965631,1.1833493698924957,1.1708068008054384,1.142328393285763,1.1429057295303553,1.133961200213084,1.1276519204986188,1.2008769804267287,1.1605090180415705,1.206298545290236,1.194904551407496,1.1779413002838015,1.1461629219141034,1.142323776361905,1.1298630223471797,1.1668740886878226,1.159629753869718,1.2116318881551051,1.2404452535120294,1.1437016800574584,1.130061052715744,1.1141141097025895,1.0994860624266496,1.1650449030347343,1.1533580060371709,1.1485088231468468,1.1289153901719218,1.2178385191935348,1.0665255315729156,1.1415222094319981,1.129995314779602,1.1479714366558706,1.1465609541662667,1.1312267117897155,1.1377172097980655,1.1155182141869011,1.1297292100647025,1.1862152031375492,1.1725879159475299,1.082495593746936,1.0763968633065093,1.1016418312497567,1.0992440941206933,1.193798192326058,1.1916715737812333,1.2675942372516145,1.233051894919409,1.1080907366440746,1.0903453534163967,1.1909376532991818,1.191907289735383,1.1326431116073667,1.1164469615812829,1.047867155206221,1.0145351960117075,1.0997105655114328,1.107711215096147,1.200393092515914,1.207720171766056,1.133276930530029,1.1835830535463725,1.1154767095171483,1.1693171032677592,1.2471707986488394,1.2861818737692094,1.1628760769154636,1.180069099263939,1.1931601493587216,1.2362062452050977,1.1537771066877158,1.1742582382758011,1.1524472826866201,1.1880419253454118,1.2484736158871332,1.299320874200708,1.142104841817455,1.1871622753809807,1.1004654617992056,1.1049616548866972,1.2605988821261036,1.249147788377364,1.2058906863748504,1.245097069163842,1.1726596199452435,1.1970462179868389,1.1337294328777014,1.1717519831825984,1.183734391975393,1.2739528518907912,1.1076073024396158,1.1407915018893409,1.1988051456573074,1.2581571332314383,1.1475402595123783,1.1885037650169572,1.2202081882945137,1.2767045056629776,1.1551576459816235,1.2099850277594788,1.1719200909797567,1.2333449664722906,1.1604136474054372,1.2097869402468648,1.163596505277635,1.1993608192559733,1.1788201286294282,1.1941435008465922,1.142106434631169,1.1877099144601322,1.1654794359797314,1.1890737253682697,1.1669240345029457,1.118863299172596,1.124025222870006,1.1604855803475145,1.1497293717984511,1.2366802292815022,1.1567326583857156,1.1948825328630148,1.1546337968440705,1.201177128477798,1.108200443872711,1.150899482937625,1.1331300263451127,1.1782056076474707,1.1599593915792301,1.1744771336879125,1.178314083072353,1.2428809442965925,1.129393029779293,1.1205922772067456,1.1055599176626176,1.1327506152228437,1.1227177255364758,1.1616312268661906
Mega Gallade,Low Kick,Aura Sphere,40,15/15/15,0.848143919532625,0.8550347842598505,0.8726594329319056,0.8760408169153427,0.8735003947692284,0.8748032918398,0.8774537405511141,0.8719938899164756,0.8767383954130948,0.873576883911099,0.8713151492494728,0.8777959688492459,0.86149822009849,0.8693743474244955,0.8461240833337748,0.8644918326309644,0.8701558027355863,0.8715180836603983,0.8730516100060068,0.8889616214147223,0.8557838401315154,0.8614167981751916,0.8530254936064401,0.8599444874681055,0.8620189385121695,0.8756685520557078,0.9149575165493558,0.9424094638722236,0.8558144829307036,0.868193407976733,0.8344895621465095,0.8326634434231892,0.8521654751384351,0.8675562654574701,0.8599800704917667,0.8640072471479897,0.8847419018690679,0.8112107910862582,0.8635179903107001,0.8677380062327706,0.8802564452371688,0.8901762239929396,0.862728229870362,0.8731592460724957,0.8463908166836477,0.8693735591880888,0.8984807350535118,0.8837836109343616,0.7945791791630022,0.8109990406638898,0.8075339053113898,0.8224970182129382,0.8776863722112422,0.8908497480776603,0.9158452913362384,0.9191225875887616,0.8108315869524553,0.8242644685702817,0.8736234239174103,0.8916031893192091,0.8372062224477828,0.8463758650784339,0.7726496517630839,0.7716675511727508,0.8313283445441364,0.8478925827265745,0.8993295778132651,0.9102608592005049,0.8538690595230131,0.8972944052353088,0.8357542975207416,0.892826959583542,0.9425732409339209,1.0006827097571938,0.8683423047320071,0.8821588857743689,0.903430166719619,0.9335467380051067,0.8518722668198584,0.891033506713352,0.8855679259725325,0.9156381079524033,0.9133830191428558,0.9810890487954184,0.8721019475327437,0.9061109272698337,0.8206996531364719,0.8254757826086789,0.9306526270793268,0.94721469904875,0.9113698124657456,0.9327104364334068,0.8841673697276352,0.942960884763851,0.8555683728419822,0.9117584634225165,0.8970112727979979,0.9351421191431336,0.8365868046555389,0.872288318110009,0.9192964198902012,0.9733278338356863,0.8854884235939047,0.9222893844371234,0.9173484354788426,0.9423383832114154,0.8916546581409298,0.9349372987113119,0.9148209691138033,0.9742859279845778,0.8741138087155168,0.925667631239431,0.8848849747749392,0.9047424556569732,0.8916815849744254,0.9256279497918687,0.8587675286574092,0.9225151804783143,0.8810527200833775,0.9175800552019322,0.8805524639787817,0.8622382320039395,0.8436659892512847,0.8935490522441835,0.8788561852491397,0.9605631265935164,0.8603780338793285,0.9015032911667049,0.8801580979863257,0.9308762610537382,0.84918710854592,0.8853672070743176,0.847661728449599,0.8992870292020226,0.8841225975112348,0.9194647667110791,0.8917846373496163,0.9560516636664208,0.8432792884372874,0.8567171380766011,0.8452709536657211,0.8686393369997821,0.860666661221586,0.9110410945168413
Breloom,Counter,Dynamic Punch,45,15/15/15,1.230230337849599,1.2289268638189972,1.4496494274081828,1.2560218584931078,1.397876344953849,1.2519754789620936,1.409081505281221,1.2553653879793565,1.4174467489142035,1.254834088713844,1.389506383761732,1.257363878494823,1.2353636567465474,1.2374691902759594,1.597274066201321,1.2789881469799667,1.5043045882309953,1.261258319316853,1.4313105370767025,1.2804670200949653,1.4168245571896336,1.2524218100665905,1.1819398756823978,1.1932237791183167,1.3865515160408073,1.282419138654629,1.2521164607431154,1.257267118276991,1.3314739245369447,1.2926414747654615,1.253902118126681,1.1818577838297464,1.3041527793455003,1.2196059527848044,1.332549368444013,1.2300344040219557,1.288696641090227,1.1888165150563716,1.1852371161750888,1.183371825151854,1.2521047339460667,1.2306054657564933,1.240611856670436,1.2412145757998596,1.2304039655585364,1.2305541272930804,1.515725584404533,1.2763079515065316,1.242807369546131,1.2248727337629506,1.1265373831560754,1.1380856584877461,1.3017967533816266,1.24634107693856,1.2690994837576615,1.253743926074933,1.1627140680111019,1.1720316416205458,1.335475201825694,1.2950594455064512,1.18843767469021,1.1865845214918855,1.329878293699645,1.1415501419934933,1.197929230818987,1.2095996211673328,1.2566033582963898,1.2363971658871638,1.2241783643892523,1.2194875571553687,1.172885649038305,1.2191982150513911,1.2532486175597666,1.307981606979761,1.2233371149257843,1.2160744534753705,1.2988645050257075,1.2757555361953477,1.1809253549488463,1.215181777916851,1.2453713521990017,1.2530849726983049,1.301048546271012,1.312179286002641,1.2780584373260957,1.2528161422652753,1.153472334289198,1.1334499447448583,1.6246049902632023,1.4600011036393759,1.350060232129844,1.3472692258584356,1.2356737159724656,1.2735633820594494,1.1679296546872464,1.1944737935576917,1.2331785657783472,1.2789370329127019,1.2147798226151776,1.2104691764344049,1.235402051828017,1.2787459455271537,1.2617916579688575,1.2676543596445848,1.291829486491127,1.3154886950989662,1.2797274769701363,1.294207564133274,1.2298016183167582,1.2952104062993233,1.23608891462497,1.2476210342616882,1.2264317562885705,1.256969054250115,1.2233972057531024,1.2291364447386814,1.1981705845488106,1.2087961865551957,1.2241556542058054,1.2223051252628987,1.2442424719710217,1.1714395077260953,1.2421348203330256,1.2201720172470354,1.181013745419418,1.2451799787744446,1.2472935914481424,1.232207886957937,1.2180832109867576,1.263386694542795,1.163569961906897,1.197337145053366,1.2237182177329495,1.2197483999856813,1.316444209419343,1.2489723146399856,1.242620779659281,1.3161282979784856,1.2527047843355785,1.2114174151034027,1.214860290766506,1.1963282263790087,1.2004337267491068,1.2286614381147603
Shadow Gallade,Confusion,Close Combat,40,15/15/15,1.2654950390643913,1.2438228059481848,1.7639436310357843,1.629796180673671,2.3209111807490705,2.2526053742731382,1.6778567004663856,1.6282309989842152,1.6776964156388987,1.6310999730806237,2.0875039450867225,2.0175433668389116,1.5014470807167168,1.5353972788354342,1.635220877751223,1.6082326912002343,1.766365485374701,1.6157012806700275,1.8197166182628937,1.6394193262853234,1.7416487785249617,1.5729079132917783,1.9203966579479421,1.8865346539862577,1.351815406730554,1.2431671075146735,1.9432221406039463,2.021532375803128,1.7392772733870145,1.5996361769392422,2.4653056067867856,2.275925982958009,2.2824377919667005,1.8767649538831301,1.5949093188039347,1.5331182124455236,1.6923485646055334,1.5104462944199146,1.5482213700845864,1.5000924631171688,1.9580615360776645,1.8749821889637261,2.2906319184570294,2.282838115292522,1.8885554838116159,1.9099500214570189,1.6812193894741712,1.653716324954345,1.7768722380653394,1.4963071090424132,2.4388241409250178,2.2544233160433995,2.760157191831421,2.545073649544227,2.3625493688501398,2.433822041693748,2.4154741802355146,2.253493852584482,2.8181838538315884,2.3953299765183527,1.5759766086812885,1.5564527917643067,1.2698768286326803,1.1249222449423388,1.8765083720620312,1.8909042886697585,2.270490678246563,2.218231925713122,2.124833082916605,2.139089707540643,1.5185281015200973,1.551925146932176,1.6052954438975997,1.7032745936544191,1.5848211254967939,1.5531776214246977,1.6061681529544882,1.6038199957906698,2.21113962056657,2.275169099558645,1.632591838363825,1.6358424282730462,1.695441073320069,1.6952255957936613,1.5581190520099395,1.578344527484523,1.8693359455107255,1.7870854379032253,1.7551583897401801,1.7000449522454673,1.708712382333279,1.6680201373566164,1.6275381911298286,1.643073531058164,1.5370845928725334,1.5485636021763776,2.1754446800441842,2.272272858650728,1.5008550585747225,1.5218668924205203,1.595810161742167,1.6378322683756523,1.593640161794381,1.6316839261457665,2.343578319217252,2.3653448871320726,1.5966602653262687,1.6539109719014928,1.5437452623580339,1.6569603047872943,1.5757525815180649,1.5830090693172003,1.577773344634258,1.5750716111761465,1.5525717201459508,1.5594299691264961,1.5220240390224227,1.5599573443850745,2.199853738470109,2.2649072739403446,1.5929210956864357,1.5360047719396788,1.51479456552162,1.5216604841401173,1.5168596937699346,1.6177688898200284,1.5749370316189677,1.565388362639906,1.8942412072838857,1.9200339459488127,1.5010439834688118,1.5403956023283734,1.5147287382602783,1.568285176132958,2.5174560889430024,2.4935236287691094,2.21029922158002,2.2635433758426142,1.5810502929170243,1.5606451430337702,1.5134837796693419,1.5218699542364638,1.556221689743527,1.572007616046039
