Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Terrakion,Terrakion,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Shaymin (Sky),Hidden Power Flying,Seed Flare,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaymin (Sky),Hidden Power Dragon,Grass Knot,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaymin (Sky),Hidden Power Water,Seed Flare,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevenant,Shadow Claw,Seed Bomb,40,1.8275227285370628,1.9211610982523513,1.8299729957805908,1.9264708860759494,1.8291443791559487,1.927318084087604,1.7033888530690269,1.8062040421191157,1.9072421731474354,2.0539799364246893,1.900150390530248,2.0400451171590746,1.7414510302124047,1.8510674941595295,1.7920859317155375,1.740101519650765,1.949521616997909,1.9488510359684879,1.8953697870895323,2.0003097869339905,1.829303432936985,1.9343317540710567,1.9470811845988087,2.041047889737548,1.692482400487515,1.7801790047069115,2.016537347901012,2.1784467751952903,2.0224210521493333,2.156910714367524,1.8388035488807313,1.934003417316821,1.985337024214064,2.138354639538515,1.6067200453848038,1.688234763212522,1.9368348987484687,2.012623411564054,1.9412479912035863,2.042142434238349,1.9161723752733681,2.003713085479633,1.917056394642016,2.026450390458145,1.9341004986574608,2.090678941311853,1.5869691223299582,1.6577480410748149,1.8608482411545504,1.9675442752685968,2.1955137265335303,2.4002560734298872,2.0886732775795505,2.261224857332598,1.87019226402928,1.9952138335649219,1.8651124928555345,1.9676290766752687,1.8776917410446612,1.9674421393452453,1.944474635219955,2.053718446865745,2.147258444823678,2.2953375975404815,1.620965912605943,1.7185882498504939,2.1029164286486237,2.2403081626036343,1.8709671933196141,1.9775421350703242,2.1454694058486985,2.275160347430978,1.9426224175905875,2.023716810869585,1.9592293949161994,2.061500940569257,1.8898268209903402,1.992045949003568,1.9258896756335162,2.0427288993561605,1.879531228891791,2.0106835682442474,2.155139970098469,2.349615919987627,2.196371300284065,2.3199509759003023,1.8709713885214954,1.9697606854998246,1.9049508149637395,2.0100972930279313,1.861104601203031,1.9717643586872553,2.1822233875196644,2.3283167278447823,2.11024203710946,2.2041454829878764,2.0754891846048924,2.202126357388917,1.5999337594213798,1.6902089263655407,1.5453188110608624,1.61264542410329,1.5874031836955669,1.6464054627535563,1.9717825450814221,2.112090751895415,1.9010359769863814,2.0087848663607897,1.8609625139670327,1.972530678031464,1.9168571739603746,1.9874718774947384,2.1877346683354193,2.31122832111568
Shadow Cacturne,Poison Jab or Sucker Punch,Grass Knot,45,1.3416807569829248,1.3028218281616393,1.352673417721519,1.3043932489451477,1.3482425309041284,1.3031416734085155,1.4898663404433135,1.3827590705659687,1.2250348749456865,1.3045459396415695,1.2477683985834183,1.3424004269150538,1.5192922950364611,1.3683660257851964,1.3347020198606268,1.1779376325391075,1.3500415373026098,1.3459828500221767,1.3180163785259327,1.25825860857708,1.24358048617663,1.3182644918033903,1.2995274649035589,1.2606839929535363,1.3626378145574045,1.3195615356719592,1.3535432175441973,1.4189928007208026,1.4510507291194217,1.3778455815317234,1.5356072705784631,1.3366335805731393,1.4845535573665904,1.3926063152499752,1.2806585953918952,1.2024316971595819,1.317999471522256,1.3054481251050951,1.1929184640108264,1.2347225746426456,1.2851917116380056,1.3140782579965073,1.2524122975148682,1.3168570583660997,1.285133431968875,1.332094909310099,1.1253211206125444,1.1682636230276575,1.3443738715088807,1.3298011294515373,1.3929563178636157,1.4529174080047889,1.339745393559425,1.4120302105962204,1.3298731257208765,1.3302364021106357,1.3251034864991251,1.3212671250671146,1.252505439158515,1.316473369537286,1.2743798059940765,1.3371328424313236,1.3831403149955055,1.4049216419368706,1.172086692924752,1.1959045635452539,1.3419894705964088,1.4406910500069476,1.258099627544686,1.3104729672273336,1.444622993059692,1.4505935971850887,1.2759216750462348,1.302314991217717,1.2792025485173035,1.3248414266403243,1.2459490035680096,1.305813245148377,1.2558916637354904,1.3453333129425438,1.3484599450623678,1.3322713558787769,1.3972005980306232,1.4173325772026604,1.3718157243654356,1.422386144964721,1.288149580040922,1.3170888866280055,1.3283819200114884,1.3300154376391182,1.361568974646078,1.403918096676475,1.3937423527355357,1.4122181436811745,1.3447182027549647,1.3674444878981444,1.3398324794096559,1.4104779058177557,1.1204593873641622,1.180308645290653,1.1939103117340422,1.13134774053233,1.1494398407279014,1.1712524340513968,1.235154958481388,1.31502840747145,1.247924404631855,1.3045845167868328,1.262965856166754,1.3057618336612908,1.2932542274475651,1.3132030626315407,1.5043089576256035,1.4293223672447701
Shadow Roserade,Magical Leaf,Grass Knot,30,1.3048076777192064,1.220638337685457,1.3068050632911392,1.225220253164557,1.3040233214485377,1.2226634215713266,1.049555571102006,1.095316337701676,1.1571773781663783,1.216035995517712,1.123856304274002,1.1791272497938194,1.0492139425658358,1.0847187355001326,1.1575047985248368,1.0785338914975329,1.2302381002668243,1.2374684070092437,1.1275013026605383,1.1492421237644168,1.1397936627417855,1.1849644240234063,1.1416933893043375,1.1820986568877265,1.1178896287185163,1.1126350105989629,1.160111794396284,1.2179378395164324,1.1376278765055412,1.1432812435574982,1.3241656701815414,1.2385655073990762,1.1481886833752872,1.1942650760643536,1.3433050967650435,1.275880297579907,1.149006702058661,1.1836099834250162,1.127706588852237,1.1738877611435337,1.1421907204329835,1.1654919051589863,1.1420763830323208,1.1674862819403524,1.11528302920708,1.1620801139788481,1.1424881033310674,1.182088804608394,1.1666069073260683,1.1915521635015558,1.1574685312359698,1.2101298658108715,1.146179215019754,1.1964589219184405,1.2042612320518757,1.1920914729949412,1.169787138230251,1.180109808268528,1.1338803899062924,1.1814708855121374,1.151414286878787,1.1905007743933917,1.181806338991441,1.1898310383908914,1.1395871569092446,1.1762625533582167,1.144895091939294,1.1656914359821526,1.1468222248677697,1.1739145223558223,1.1567456744289137,1.1834956432598667,1.1642890997462896,1.1828108881722628,1.1337215347821565,1.1798803255598513,1.1347489339483074,1.1640762335741015,1.1038400954288947,1.1583982015323677,1.127279686585311,1.178772459134507,1.1478321389905657,1.1742021962159097,1.1238431228809678,1.175410061394667,1.1315381919716032,1.1778523869275725,1.1659007682918072,1.1743735190636893,1.1172738240936038,1.1652127871954447,1.1015381926236671,1.1663695158189127,1.1439331392401397,1.1588377583684584,1.139524717155997,1.178991728889433,1.141056626743291,1.2002434788835779,1.1623053819863984,1.1525701660510237,1.1641183713030798,1.204137232472647,1.1332205901913468,1.183688980941342,1.1363975675478843,1.1675770155123444,1.1112814072836221,1.1530490156331885,1.1871598084040933,1.17814246316859,1.1087251922045414,1.1871804040765241
Shadow Roserade,Poison Jab,Grass Knot,30,1.8897044320857994,1.6328454122323612,1.9185502109704642,1.6365350210970464,1.621391281142697,1.4353365210033222,1.2110474757081462,1.280138632319936,1.3407815799303264,1.4324093060838676,1.3511885703197013,1.4296730218793965,1.2435025398195483,1.3080101065974523,1.7287736998394991,1.4348933320547748,1.4954819383135853,1.4542579255285446,1.5014633868137053,1.533048692284361,1.3391809180611518,1.398176752487253,1.1421601695755177,1.1795313653962358,1.5178892548573908,1.46663476385062,1.3651731588477654,1.4483453904493644,1.7046321875415185,1.649161386678395,1.6500595103704137,1.453446723584782,1.316824917182082,1.382379870641215,1.6128882528139867,1.497775886744285,1.4038650940450168,1.4324269139301928,1.15832487524317,1.1921149454453184,1.3567708743057632,1.3869239604147328,1.4918348794672682,1.5713284338959288,1.328138528138528,1.417699599978081,1.5210204300690544,1.6040931697019571,1.3800117811271464,1.413645618573203,1.7431949317414654,1.8137980345532847,1.3720945938340667,1.4475760611415642,1.4215186769473884,1.4015384755106304,1.5702668999082043,1.581966503282124,1.3098350264677163,1.3855977935004198,1.365078933782572,1.4011765345216423,1.7757252843166629,1.8069512655836795,1.601787886911513,1.693533087249706,1.739559370706026,1.8483735004863289,1.5693124032721644,1.5852395448902192,1.6681951043816754,1.7811655838308837,1.4038734979508005,1.416828527085676,1.3257394575893067,1.394916199533024,1.5285440779740667,1.5891393264293794,1.4804707213751547,1.5635122115340498,1.3718309542036293,1.440660602512721,1.6843584059390628,1.7539052430788267,1.7659213781728214,1.877771923394117,1.5229197047286374,1.5764461174981064,1.3974384289509585,1.4028236518991886,1.3153312675225026,1.365631157288059,1.6770844257996853,1.7215346967313405,1.830298816610901,1.7991135445183157,1.3853148442827914,1.4207424764369523,1.3231824122312335,1.4122222818984194,1.3819173542306762,1.3597024199951668,1.3541533867151003,1.401646859527947,1.5001995173580103,1.5780397894616833,1.473026363702571,1.5552308644672639,1.3466988361629966,1.3873293055541822,1.3948490456491764,1.3981330285216635,1.6606472376184516,1.7381905953870909
Shadow Roserade,Razor Leaf,Grass Knot,30,1.350610336869539,1.2627255363732452,1.3706160337552744,1.2628354430379747,1.3511627789140868,1.2661141447085074,1.0850871935274666,1.1224396414316264,1.1878844819831837,1.2550197052971803,1.184437005773056,1.2352495997671373,1.0895917039990761,1.1227623348914675,1.2183725730311115,1.0915830494566388,1.2381037869347582,1.2316021430432058,1.1431137864258882,1.158228537209429,1.1922209695603156,1.2338477572999724,1.2071513295244916,1.234707351149846,1.180171153623275,1.1186280044414703,1.1976433951205858,1.2547915008266486,1.203429587175928,1.1783788488938367,1.3891727361669746,1.2743915865994353,1.1786331106169767,1.2100652132711542,1.363377557730244,1.2901636173751596,1.216783972711331,1.2293233082706767,1.1835405565423327,1.2217076884039584,1.1870388143299926,1.210615333784358,1.1907932926628917,1.2218327984841681,1.167263959669023,1.215759767658502,1.2173387241046192,1.2372678807828545,1.204677875811553,1.2233291928647347,1.206438417665741,1.2561399424666189,1.2019517575948584,1.2548315567911934,1.2397805810605853,1.2212898128218401,1.201014947087656,1.2115800959523355,1.1621297517687972,1.2067993764240317,1.1878922913892889,1.21708828084667,1.2175918085536,1.2277268996782302,1.203792299919576,1.251943579485699,1.185638634574115,1.2150499451915209,1.2255650606302828,1.2392472661099678,1.2020169836674193,1.2286007175807279,1.2183396373707052,1.2257186137932956,1.1926323650354014,1.2370139998298466,1.1747976677399703,1.203933513184231,1.1711832265365734,1.2271941763905243,1.2043837528707164,1.2394064934480118,1.2014100118575037,1.2420735165231738,1.1680908091267297,1.2176761660405022,1.2062377770995127,1.227953561456461,1.2176168593379766,1.2337276513247648,1.1635722903592602,1.206372766016544,1.161719979024646,1.2074986890403776,1.1966569620069816,1.1961644867393793,1.2075821427946911,1.2272719324321961,1.2097767513471902,1.2526182931414147,1.2083146338937412,1.2046811889391376,1.2209551086700257,1.233441901485317,1.1868432553632167,1.2432021585877973,1.1751511179083827,1.2060938751729664,1.165162017581157,1.1951528215878415,1.1980912983525656,1.2132502358661732,1.1747362774897192,1.2373681387448596
Zarude,Vine Whip,Power Whip,40,1.196334438643486,1.265625079020966,1.1967409282700423,1.266837130801688,1.1974807160603507,1.2703264631219462,1.0855164016101921,1.155129414745472,1.2091905963425138,1.2911657760532995,1.226429922864212,1.3178164265269492,1.1184263047094556,1.1822267338548726,1.086477198950534,1.1466265702298104,1.215923571363198,1.2817267549510352,1.1924424949902657,1.2498658454072467,1.2046683038314425,1.2850403784779818,1.1871804873058147,1.2483654697695832,1.0833242983561326,1.136857472923108,1.209509521768416,1.2799671090039102,1.133119843135099,1.2022979974985912,1.1851789910274528,1.261427524173475,1.1603584460929428,1.2352989853637182,1.2146340205520958,1.298294201833443,1.2275457013139879,1.2817386917773668,1.205394147001607,1.2769813076207392,1.1993502100410642,1.2610959895530138,1.203421574318478,1.2630472164112898,1.2271357334648474,1.2986026631596252,1.2110773194031987,1.2874807685427028,1.2092942848727766,1.283752288996171,1.244866060293653,1.3090673273582865,1.2352351901669236,1.314982609772295,1.2111180739085814,1.2758175989247018,1.1782392573219944,1.250394028092904,1.186053483631131,1.2485566957326162,1.2307284732222916,1.2816482351982175,1.1844638693120382,1.267407474955382,1.183727548305941,1.2626770874146784,1.2004137654197096,1.2778712695496441,1.1884215717954387,1.253159067331077,1.2291271281532685,1.2867829387562857,1.2381253310781297,1.2867206304656933,1.1977936797527107,1.2607409227976971,1.196336263162475,1.2680532590723175,1.1931135206227346,1.2670785606141703,1.2342054307200432,1.3161390552528482,1.2187967211424449,1.2944527504253236,1.2267364611014386,1.2758407404013563,1.1847706899085473,1.2533998033031506,1.2177873913980037,1.2787570905435484,1.1885269379996355,1.2608216371984828,1.2362524034259745,1.2984967662995979,1.16237199264184,1.2046089891220904,1.1821043244093936,1.2644657002465594,1.210072148522119,1.2780582559034679,1.1716349639244659,1.222451410225429,1.1987146462220903,1.260572296783996,1.2079540920060046,1.2835616698652783,1.2169361299249875,1.278530332823538,1.2095203251228603,1.2879631369214186,1.2199814935771827,1.272570578416431,1.216699445735741,1.28079742535312
Zarude,Bite,Power Whip,40,1.3922272027673774,1.4985308421991346,1.3923864978902953,1.4965704641350213,1.3943449540850537,1.5001900103534531,1.4107067563402733,1.5442547567411196,1.479084561261749,1.6054233399144706,1.5127613641876487,1.6528161839615778,1.4189820865220377,1.5573622347980605,1.2602081640160157,1.3498482235633116,1.4116769101879034,1.503706676241367,1.365521362336649,1.44117807175132,1.4097317070678514,1.5233551432746248,1.604945632886908,1.7347617022773123,1.3956964845838364,1.5309370081389566,1.554095191441343,1.6989511621193698,1.5324106525195051,1.6862610352900216,1.3765320087746438,1.4871432513567528,1.5520705146856657,1.7018368093279268,1.263211232738947,1.360981962119161,1.5274688318239689,1.6005188690576282,1.6756110970142941,1.8318848853928782,1.4751254739690682,1.5683852798187512,1.4464804004249585,1.5406175043536356,1.4735711545838128,1.5835717025590443,1.2561594332534258,1.3366560520948871,1.4378225403695688,1.552586085464394,1.773158848667254,1.9548379587289444,1.7245365419898022,1.8895467284985874,1.4381204079593857,1.5379669236847124,1.386441969620867,1.4950378440168348,1.4986637657821253,1.6055625032121015,1.529114474363503,1.6177485531070837,1.6265909357372692,1.7828511131664995,1.2499329800177346,1.336182541810158,1.668045884732365,1.771456361643328,1.5003231347471895,1.6152145444650419,1.6793882555030684,1.8299416792497265,1.4656375751605437,1.5480888079328643,1.4665034456029569,1.5789463733729097,1.5170394221564703,1.6364372117309198,1.489027206410864,1.5932113964122405,1.4805466744720133,1.6205926059350655,1.6581301232149301,1.858083724287261,1.6848827086960505,1.778750114542289,1.449316648014379,1.5578051344660357,1.4541627773389818,1.5492029870036619,1.5763351821472282,1.7249433637997031,1.6808774689739556,1.8134067470721902,1.5854082475122757,1.710381088949724,1.6280273488729955,1.7856855579065172,1.2375351343609575,1.3140519540970694,1.1970949701384335,1.2549970656264025,1.220404991224317,1.2867072414666307,1.5075151538183822,1.6130883386854658,1.4346460563688006,1.5278748816546501,1.4993918778613877,1.6197506204823446,1.450939835982292,1.5239041294723856,1.744519935633828,1.8284105131414268
Zarude,Vine Whip,Energy Ball,40,1.4665734991916681,1.5045541363155917,1.4707949367088609,1.505642194092827,1.4723083133329844,1.506724677531318,1.3694536200014749,1.3825888999604827,1.4543214440895542,1.5147999359673128,1.4645369427060593,1.5421724154659682,1.4104619898326172,1.4158577133721955,1.3318252629560172,1.3601259485044794,1.5022088692701403,1.521652199012961,1.4706324578936043,1.486029775838693,1.4585469197573546,1.5056557117409237,1.4579498115294727,1.4788638056659453,1.3392434546263445,1.3590936110872256,1.4930062895282417,1.516537347901012,1.3902426733004394,1.4280249407862489,1.4643871546795777,1.491430227923325,1.4309815091146425,1.472741493311836,1.4756121146482033,1.5373431838987095,1.4843858848398952,1.5115304235028466,1.4606487355155204,1.496500465194959,1.4521389575040515,1.4860051290926541,1.4623506346998456,1.5035431475417018,1.4777905638665132,1.5322154638610335,1.4568249311245483,1.5100719167054277,1.486163578389315,1.5273975234021846,1.4813681637539697,1.5303047938941452,1.494884233985795,1.5390970588566348,1.4781171384718779,1.5205841484347327,1.4426017978072985,1.4808268527980324,1.433119764274579,1.4736693334246997,1.4868081406407085,1.514074939542972,1.4452144913565128,1.4972968747964512,1.4385581424123068,1.4928649495803519,1.4460947028762872,1.517145018604005,1.434939369717172,1.4811561421112602,1.4902683308628977,1.5293196835995402,1.4896796557716792,1.524976069440443,1.4463591934736781,1.4861561439496345,1.435801931946741,1.4875902880515186,1.4271513557326154,1.489386594075456,1.4828545053361553,1.5480366551087494,1.4733463937722329,1.528934886838171,1.4514455236873454,1.4959681114267387,1.4467844586880094,1.4882264500740439,1.4670334601852517,1.5033657643426437,1.446015502261108,1.4916022185766737,1.4831847579094564,1.5186156266386994,1.4310172511189327,1.447037181882704,1.436847535278997,1.4999387972791018,1.4592620441484507,1.5063286606871118,1.40897400490213,1.4383954154727794,1.4565188917316476,1.4818504903030887,1.4293043494784048,1.499040416516237,1.472653120675843,1.5137644745466463,1.4521758906764493,1.509586575827392,1.4700177806807462,1.5024312359387475,1.4745217235830501,1.5011800464866798
Zarude,Bite,Energy Ball,40,1.658509736225908,1.742854397443008,1.662313924050633,1.7448354430379747,1.6604810555455156,1.7476054473012619,1.722158670854124,1.7995749516431863,1.741536632033114,1.8400497777913296,1.7736064619414933,1.8928370445835154,1.7571782574426742,1.7929444278972888,1.4989789870986099,1.5759581722690068,1.679981484219345,1.7426376891179307,1.6307767486111435,1.6785992964336913,1.6675936743222854,1.7544303926811242,1.9142802791729678,2.0064470028550327,1.6861454544095051,1.7655143020573578,1.8856250601397868,1.962643351382559,1.8412567517420526,1.9462334556549707,1.6599937005415861,1.726659252259861,1.8549558615866337,1.9744325537815957,1.5042432212895989,1.5739630474864297,1.7894736842105263,1.842237382593865,1.9992916349488286,2.0869385942654146,1.7344357211409873,1.803914473166664,1.7200530103063425,1.783161560956376,1.719886021151844,1.8342594114746014,1.4798740563168629,1.5327203119968515,1.728150491093724,1.813819774365804,2.0727481334907463,2.232976936763165,1.9992683722971984,2.1574687932645227,1.7214669100618476,1.7903441135601994,1.664461264007482,1.7449209345826764,1.7832131293577511,1.8533054665684479,1.7993234247208107,1.8664375186805422,1.9316988653387699,2.0733947344423744,1.4843173241498773,1.5475223228094777,1.9725185654073583,2.0498062404471136,1.7855915916937362,1.8701253422677255,1.9968692423843628,2.135897045174339,1.7389477988531916,1.79604657862699,1.742435270874493,1.831226899335457,1.7881646505961186,1.8806805325907232,1.7261695392191345,1.8175151783939192,1.7391813392173638,1.8574435988652227,1.9582409650976955,2.1228024952312214,1.9700128287363694,2.067683038577843,1.730152270492081,1.7990413854693028,1.70646047246356,1.7856771020320241,1.8911022576361223,1.9850792906804156,1.9595175668589406,2.0787100157315153,1.8912498732600413,1.9971175712278566,1.9326944935037682,2.053893367373704,1.4583310954759476,1.5164795817892118,1.414842752097214,1.4460765698898748,1.4574619502100052,1.4878406580452495,1.7587170083797292,1.872109373515496,1.7140412205957325,1.7932779841235162,1.7680434288200453,1.8557316747584816,1.7176319036214531,1.774720589302562,2.039978544609333,2.099624530663329
Zarude,Vine Whip,Frenzy Plant,40,1.1289183863033696,1.1885950198669244,1.132627848101266,1.1918751054852321,1.1320428393120443,1.192511734194939,1.040593252546414,1.0904267689707137,1.139617938299932,1.2161713026840368,1.1586450298355409,1.2443652064231312,1.0640638328480627,1.1153039577419415,1.0301069116049633,1.0729847374684225,1.1547581332150576,1.2025401116579015,1.1414507879476032,1.1796180936308325,1.1398941406077039,1.2038576688453901,1.1270665417656445,1.175795524664222,1.0256674355743816,1.0732711726901925,1.14333826115101,1.2059579939991427,1.074813196076545,1.1285614150826702,1.1300057698579278,1.1862549162255651,1.1106917198098325,1.1665167357594557,1.1525522505447465,1.2214933147668228,1.1602488649739364,1.2040164308534915,1.141482703205616,1.2083227607206293,1.1425211221070188,1.1847810695574192,1.141452088102253,1.1886465943068683,1.162584251191846,1.2263576086360897,1.147461447636767,1.1967655372285235,1.148051632070277,1.20510045972007,1.1951146510583812,1.266532532965297,1.1672951161036886,1.2365746316535913,1.1424225086051094,1.203144157153366,1.1237508010461228,1.1798240296516964,1.127002209925822,1.1772309115515736,1.1669700839605466,1.2226992364752873,1.1236402954548415,1.1882938394799578,1.1167591198729714,1.196389169570866,1.1517500115792563,1.1875839496070772,1.1249766152485585,1.1819418697596897,1.166428858381703,1.2108274343025753,1.1666589221490107,1.2151984610094513,1.1318782080974032,1.1873481618724417,1.137324862936211,1.196049081890175,1.130771230635122,1.1937481839453117,1.163360652046652,1.2400706984284233,1.168544104758468,1.2096458215187915,1.157174928983781,1.201983872445707,1.1303060105583251,1.1908863793083957,1.1473576506067351,1.2025651611976735,1.128123670893767,1.1839439627112465,1.1614403076385247,1.2213074637301171,1.1123712684135054,1.1549703790611103,1.117421791665938,1.1744802140346582,1.1456755643876328,1.204155253593999,1.111385369558463,1.153234715365761,1.1315828537997399,1.1807965351332943,1.139424629942805,1.2181959830505256,1.1536486781734763,1.1939134076177993,1.1491431905152723,1.2103707073004322,1.150074388562305,1.19471659772117,1.1469515465760771,1.24859645986054
Zarude,Magical Leaf,Power Whip,40,1.1738899556133966,1.2376664076183796,1.1764472573839664,1.2426599156118143,1.1781013489890606,1.2420123869860642,1.0941761946449202,1.1689869743855423,1.1843607784545254,1.2598374027122416,1.1885363605491681,1.2701499053995053,1.1015076822702967,1.1580401954050237,1.0701535685147603,1.122565564119453,1.1972793066790575,1.2556092959075196,1.162460563734449,1.2075209527438826,1.1773400273163555,1.2462082378225936,1.191378312621291,1.2499448495912475,1.0860665697120149,1.1496304382773974,1.1641488142620957,1.2309017906348136,1.1352318384438123,1.1903773645413855,1.165951706010408,1.2321211056943202,1.1630625412087545,1.2289431606147079,1.1819518044327544,1.2553694606686523,1.1885944894184344,1.2397847654279468,1.1984585130677492,1.2550642814852406,1.1771818310546107,1.2273714186818547,1.16376241744521,1.224669507026056,1.18681571592964,1.2589511754068716,1.1775591255501092,1.2476940140971056,1.1791755772112023,1.2501888822015341,1.204675834317165,1.2969454098006283,1.1739360444829643,1.2770617831455489,1.1713574730494327,1.2426413826299394,1.1655264388520359,1.226362644404801,1.1746184023435493,1.2234337793157797,1.1851343640464092,1.2438524033366845,1.1692351784062633,1.2393340541667208,1.164796981007568,1.2438599385478317,1.1852989763937565,1.229639807938738,1.186984472525043,1.2491709042670793,1.1726488148835663,1.2626234640586256,1.1905987751270874,1.2431066048344377,1.1860625596717933,1.2453987730061349,1.1756505090940736,1.2361587329214168,1.1865451375613634,1.2648840018963432,1.1939478542801818,1.2658846309722158,1.1839073052533897,1.2687400113419602,1.2060959406212775,1.2532300925501696,1.1771289042628954,1.23954058850793,1.1777662095210741,1.2366446470883894,1.1686934180489372,1.2348254042652917,1.1711414088446075,1.235640622268834,1.1497269659178146,1.1992786685786294,1.1516603423855072,1.204959169041915,1.1829403655763826,1.255241061997601,1.1464942866019954,1.2069769047536851,1.1798185485631456,1.2296260074571477,1.2114408953578961,1.2814904896726016,1.1797574830675115,1.228160731192193,1.1765531834946752,1.2440893494576342,1.1838395384280427,1.2311851368023805,1.1704630788485606,1.2764884677275166
Zarude,Vine Whip,Power Whip,45,1.1671249180289178,1.237091556430663,1.1655848101265824,1.243135864978903,1.1664119120446297,1.2413165268471962,1.0701726853488782,1.1321979802639914,1.177341957418263,1.2646227026367747,1.1658104109057392,1.2514942026876243,1.0528043376511278,1.116513588591783,1.0271877107460232,1.0716202429366186,1.1439813152540463,1.2050147492625367,1.112783182846877,1.1651125472781523,1.1811973555588102,1.2591818036287836,1.1589642593380034,1.2229770989925859,1.0586793729601203,1.1186037034683096,1.1392881198771836,1.2156197241005275,1.1044773384277775,1.1720795136455056,1.146091687781002,1.2257240892962167,1.1366462280142118,1.2097528942893676,1.1436764269781714,1.2151961732358592,1.1799226500756683,1.2233178793629442,1.1856445064704388,1.2476000169161803,1.1832234616655393,1.2396041473276798,1.1505974612006178,1.212172655882063,1.1649515041920107,1.2462491095402488,1.1911982539625747,1.2522737843930016,1.1229078895135163,1.19531059917276,1.176690666622325,1.297593907447746,1.1848992042141755,1.25824206746733,1.14504718052112,1.2050331943801142,1.1552210887299303,1.228120615896219,1.157255923115139,1.2197591352166242,1.1969268809607911,1.2511344183898052,1.1602334458007113,1.2311400023448795,1.1614666034272987,1.2447672860000412,1.1729168918188695,1.22446774019237,1.1658871749519548,1.224697698940458,1.1643786277307548,1.2390596644825245,1.1661849576684664,1.217995780786781,1.1675253102933252,1.2359930804352142,1.1748324775911583,1.2377338786876686,1.1743565431494594,1.2469452048509686,1.1811703516909082,1.2461948935020488,1.158452337990411,1.2387740372222509,1.186119765417392,1.250515440300559,1.16141576513944,1.2212387379749268,1.1829449989229555,1.2560853019315,1.1586681596055863,1.2291834839292068,1.1676629959797238,1.2322670861737457,1.1325772389518967,1.1786526456061066,1.1647402381660166,1.2118838197492436,1.1791986680272841,1.2575415793902287,1.140176752856699,1.2003659336486348,1.1651574820338628,1.2296958636407298,1.189284967792198,1.2769680962243717,1.1450640885587358,1.2059573228461147,1.1896253374336256,1.254125836785951,1.1507003410987735,1.198717250889034,1.1875201144287502,1.2670480958340782
