Attacker,Fast Move,Charged Move,Level,IV,Terrakion,Terrakion,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Cobalion,Cobalion,Glastrier,Glastrier,Kyurem,Kyurem,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Stakataka,Stakataka,Mega Aggron,Mega Aggron,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Gyarados,Mega Gyarados,Mega Houndoom,Mega Houndoom,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Hariyama,Splash,Superpower,30,15/15/15,2.317512214228288,2.5211280380960237,2.7358233127186984,2.583974289046832,2.6148955937522573,2.60524542902408,2.620269789126477,2.5772973390569476,2.6104127152656096,2.5803918669876507,2.539189810850652,2.5559271608793614,2.224418885780403,2.406058094152592,2.356245721465864,2.5657406265471985,2.3687110560657048,2.5261479490940486,2.5192289348677193,2.5356079217742806,2.632984141914992,2.5787178129804724,2.3302703954962105,2.552171426111238,2.5263807466831225,2.496016847894738,2.3635440438156095,2.630670926517572,2.572462322850682,2.5473643552396874,2.33011193262912,2.426775083992693,2.6013606403976626,2.5047280114447084,2.3859281149170575,2.48044114953947,2.5454878670689727,2.435489354468573,2.3710335726393064,2.451218853675658,2.381550322057041,2.553437312661194,2.2864092214956733,2.5176185734176992,2.2251422206145905,2.401912990578912,2.376979800732867,2.564818600284667,2.2443174630711904,2.5123300841040765,2.193831481974192,2.405767759744579,2.3188268433882935,2.3855524004140016,2.3231416887178256,2.4997257637719508,2.2173146918530433,2.3519165911058257,2.3387311988479857,2.437471513406039,2.3075379676503274,2.5013828867761454,2.6988423160409902,2.289721067716659,2.213439042559288,2.374403441416515,2.307846696665985,2.4568546737574146,2.3500103519668736,2.490062111801242,2.2918025657751686,2.4615894759730375,2.4935242341843114,2.6984548371715404,2.2653850221506713,2.4286184326490323,2.3296571361089606,2.525659025599979,2.2915738843858553,2.533089872628485,2.387304451075182,2.568177086947471,2.3612986219018266,2.642815294087679,2.387596899224806,2.5854148722365777,2.21938528836192,2.3875215839760564,2.3266320252271826,2.5713973038043436,2.3745212782254357,2.6470480100493274,2.379165616334762,2.656869170657928,2.331497279505609,2.5174697003137925,2.3398325358851673,2.568939393939394,2.3669599861107304,2.4808337216846224,2.4132529554161084,2.5865825283790453,2.4751429154757045,2.582848441540765,2.424182444061962,2.627760019670519,2.3397445747750516,2.549420341819051,2.5009009870991408,2.671139708813727,2.35637413897835,2.5248421221533275,2.4507122906660124,2.5374142504879105,2.424181834483995,2.5227920738814666,2.330066596877297,2.502427779138918,2.3417811793355363,2.5000173943294484,2.44487944262508,2.4963030308652856,2.327929705854713,2.479795132036463,2.4071071984540233,2.634682484298674,2.31068890430954,2.4961116029767174,2.4554310344827583,2.5854406130268197,2.3628544180757802,2.4908575725342037,2.280432735895111,2.46732687077202,2.327409143028067,2.4469689416222145,2.4215877120691127,2.6122509875245106,2.3345156802565765,2.416479933731933,2.3055065076909074,2.4768271593701647,2.3481024560875614,2.5506325146374795
Hariyama,Bullet Punch,Dynamic Punch,30,15/15/15,1.587662083324744,1.7006225648848667,1.8103666160391372,1.8351209606363965,1.7835869917661111,1.8357035934431296,1.6434245618277945,1.6999956333931223,1.6429148614118703,1.7019569829971457,1.9227368732098307,1.9856769652828845,1.7725555210168205,1.9330328463371673,1.6260020483342539,1.7393718084146144,1.5645172590702499,1.6910792540845223,1.5894336775033227,1.661052265650337,1.6222447658195946,1.6689859388412358,1.7847168832659857,1.9659263541814023,1.7255507766473601,1.8107676601595746,1.8867944621938233,2.0966910086718396,1.908274225037572,1.9365563155750944,1.6721240306503695,1.8071731392425003,2.0202756626936362,1.9644975918116012,1.5777143331440535,1.6396075450220484,1.7566561132123582,1.7558362727182582,1.5728276430666461,1.6337485957072433,1.8489564998372408,2.020914191278168,1.7861382343091812,2.0040824329802422,1.7999765705923942,1.9687258512684764,1.5677712667696313,1.715185033766391,1.7067706130887195,1.9282495003270916,1.656595051217241,1.8653801383530664,1.7231078944674656,1.7990309629331949,1.6861582872263652,1.827418811643012,1.6875505701097582,1.868757882515521,1.7939321077767576,1.8875894231340868,1.696116804543771,1.832485492036054,1.7704347484673588,1.6655617066864101,1.7815060699580056,1.9411340957276992,1.6975480670893843,1.828927183473103,1.8454037267080745,1.9872877846790888,1.5482931071972168,1.651978691019787,1.8491307653646405,1.9732592754874545,1.6867060717517244,1.8377066710537138,1.7502525882090514,1.9053614307645879,1.7762648080520174,1.9843123719604523,1.6398276008296133,1.7683174118535996,1.7552156303334436,1.9379855821891636,1.776657127244774,1.9011326905800523,1.711822263151836,1.8820996891907449,1.5876344652599323,1.7274621227474283,1.6162362000469785,1.7410255624661701,1.7487396017141417,1.916120494076128,1.7322016332562447,1.881037146503661,1.8652711323763955,2.043912812333865,1.7334173999652769,1.8194120818370387,1.8115466873487038,1.9127594068015699,1.8380206206614944,1.9432336327752824,1.8007499385296286,1.9895746250307351,1.7795250046953166,1.9426659154160049,1.659490663222185,1.7689406624248514,1.6008641734765217,1.6955908814798684,1.815342004697963,1.8842571492012294,1.7426790997937773,1.835730296781135,1.7121299864133461,1.8550237209613114,1.813202296051487,1.9350147851800312,1.7153287380207993,1.8336688591811932,1.7173667888356359,1.8472230053566394,1.7691636695474797,1.9640882495034622,1.732191141633366,1.8900122035845037,1.9381800766283523,2.0590134099616857,1.5934233209844844,1.681555588159777,1.6946003905432734,1.8234099309575282,1.7103295278927164,1.8201430779201355,1.8445323822785529,1.96973486032567,1.6564361798158513,1.7796268173274006,1.7124874852097933,1.828852279967234,1.7436466443499956,1.8666265468085905
Hariyama,Bullet Punch,Close Combat,30,15/15/15,2.062423467810097,2.1013626337380695,2.4335887086623424,2.3629054048384255,2.403003580170793,2.3521940516411495,2.0830209529951564,2.05268143251577,2.0809974918228047,2.057263046133325,2.709430940172662,2.7366264056922773,2.5780972610782995,2.696962318239906,1.986698338990382,2.1043363557881527,2.0326128964455785,2.070869202622592,2.0499636470007183,2.0404249591426202,2.0507863661384858,2.023771309499455,2.6123784511867347,2.681448314461618,2.3168257373542427,2.3515092905702732,2.6815419138901566,2.872474516963335,2.636786662359369,2.6382445889574,2.3200693071779415,2.3834542559179073,2.9856085396276746,2.777144441075192,1.9489840148507873,1.927096494544918,2.6140782372189877,2.352798790248325,1.9146361218998549,1.9128449489581563,2.5609257096228255,2.6459081154250077,2.5198459559017925,2.7509804007966583,2.6283273869222805,2.76232921194982,1.9943975046182731,2.11095969231701,2.5103819922582327,2.666222111384591,2.461761673539976,2.5999650791539177,2.292227609973954,2.373473558102416,2.285075775799856,2.378114024536926,2.489541780221982,2.6273621860158074,2.53878470410273,2.626265795609927,2.290356834177059,2.388230028398568,2.3644348718639048,2.2115381379461208,2.5405782627559166,2.7309674276966907,2.2625664757619144,2.398061975864185,2.5886128364389234,2.7574430641821945,1.8707545118504023,1.9678082191780821,2.4239468020670905,2.531566942020955,2.3161024218850983,2.4203104619325724,2.3398262717980347,2.4757646533964914,2.4832546539592055,2.711087111427808,2.0319200610644645,2.137634060401391,2.306072802302774,2.493389713936368,2.284506311763126,2.4016559695479422,2.4674456083803387,2.610210659606308,1.9730704691185887,2.090856767645652,1.9922281115638754,2.1038634762094426,2.320632719939501,2.489689942021679,2.27608939726895,2.4187738103234846,2.62811004784689,2.8346225412014885,2.2192128804700424,2.332410427917432,2.387541422830149,2.4957695833039555,2.3864842792976724,2.476121205934395,2.396225719203344,2.5929554954511924,2.3617954890812545,2.5108077652000205,1.9651963832942643,2.0942687652490077,1.960069225567615,2.063919038177213,2.4238567705594316,2.463567413432435,2.272007531605846,2.357025015690845,2.2841837984720583,2.40462614428581,2.5094625152200383,2.710767089928683,2.3361505134937053,2.3600393353805047,2.274851987595151,2.375782351282774,2.3284663696387353,2.5224918138386387,2.338266612428513,2.4802589074202577,2.66455938697318,2.7666379310344826,1.928291090488941,2.0209533066793823,2.1824482181463143,2.305556524164865,2.2819931202951294,2.385849244728052,2.4121245275512235,2.5344141635170083,2.2446927136985866,2.3444771300829412,2.22246291071266,2.3473377628105943,2.280350045761713,2.4079437318990484
Hariyama,Counter,Dynamic Punch,30,15/15/15,1.4605578346286257,1.540542992022099,1.5307683916389054,1.5374260516400804,1.5139283932240521,1.540456265970905,1.5102430520566719,1.53960176545275,1.511327116369006,1.5419947484514989,1.5083057147750054,1.5329458340468827,1.431319725071668,1.5129865644320106,1.451273416875343,1.5312889313093074,1.4318507988238565,1.5139661395416113,1.456699656395266,1.518766838433705,1.4790495694336943,1.5276150865878018,1.455237849218992,1.5400488347920216,1.4962487756492424,1.5431830841835625,1.4842613722805416,1.5813061007150464,1.5240473615461327,1.5469809121170837,1.4101302198889318,1.4785326394931817,1.534303429877907,1.5208123659404584,1.456403479763958,1.4931536447800247,1.4763432634963807,1.466930148881617,1.4376586208758573,1.4890389435240536,1.5043620943355374,1.5935202683096754,1.4601186174806564,1.557603503886353,1.431142204172901,1.5126087206721364,1.4447586384422033,1.5277058538505799,1.4329281736006447,1.5313375331157544,1.349873619795131,1.4636781628309166,1.430038632581028,1.4809358259372856,1.4365936973779168,1.5073273995669954,1.3419836583091669,1.4295845737726394,1.4329830170358089,1.4998546770858792,1.426876774910483,1.5233732559575257,1.4617554841351306,1.3866574680150545,1.4131541679286832,1.5017988850596355,1.431823992636531,1.4951932910615668,1.4417598343685298,1.5136645962732918,1.4235920852359207,1.4977603826918895,1.5217856360426305,1.6219312602291327,1.42846566939682,1.5063279239474023,1.4729500990670639,1.5609623282728216,1.4461343190522846,1.5415070811436715,1.4694330719589204,1.558685880384583,1.491428280306697,1.6006062613037166,1.4773600807609308,1.5584636899965731,1.398768274433061,1.4750431679521123,1.475782066975251,1.591549866649373,1.50341615858329,1.6088626081272914,1.4804764305520546,1.5840055457524578,1.43959734763792,1.5214904662745061,1.4674906964380647,1.5623205741626793,1.4513921251496296,1.5029834516662555,1.4803285623633926,1.560424451808503,1.4912889614808764,1.556945011569348,1.5063437423162036,1.608089500860585,1.4696938653553928,1.5680479434513137,1.5204197164681308,1.612272560557496,1.4770948183974968,1.5504807967816987,1.4862158024518224,1.528439037501899,1.4579485340267193,1.512185062315072,1.448359578590997,1.5238100541238835,1.4221255870586187,1.5058271003652808,1.4321047211733817,1.4750489372953215,1.4265294615167747,1.4986561413400996,1.474743679209834,1.562308765902625,1.4542245938120646,1.5397812926228134,1.5107758620689655,1.5822509578544062,1.454297032608297,1.5239151964200564,1.4188053560220377,1.4942726131529394,1.4502467720225334,1.5151926815893115,1.4792193583222029,1.5619369689391571,1.4020899928846788,1.475218504083345,1.4446436697915717,1.512032401929553,1.4611652311279948,1.5446897606599717
Hariyama,Counter,Close Combat,30,15/15/15,1.7240202848955866,1.7525469500505062,1.7743293250874794,1.7116311854394106,1.7563383807413355,1.708789814909706,1.7531137265966668,1.7143013093102777,1.7494964326093274,1.7133134986299943,1.7452175402190009,1.7065683479568983,1.6488446793078437,1.7075622560701829,1.6202520559306068,1.6950716648882262,1.6632509384965521,1.6896282853029518,1.7374359583095749,1.711009553525817,1.7188822781312811,1.7077548334574169,1.6949404121230014,1.739498572064121,1.7366481055436946,1.7535456990861633,1.6567168720523353,1.7521489426441503,1.7891034734609605,1.729866426956192,1.6316730729703928,1.662941982131503,1.8054846048952544,1.7218574955212718,1.6711575630058353,1.633446945193586,1.7555228563738614,1.650762115223889,1.6336972311890623,1.6242725006223009,1.7189921595717885,1.7544338998728857,1.6514994624319228,1.7404074942277528,1.6401633481856597,1.6931919074004047,1.6434617364707307,1.7185578874049847,1.669171356182752,1.7379183969987098,1.5881751363575896,1.6520594984701344,1.6468094947434668,1.677783801612787,1.653504931440943,1.7053019004089487,1.5540326371461377,1.5975993485927704,1.686181772543217,1.6997793733940167,1.6512007655266083,1.7078034325225337,1.7186670929456438,1.5714746448142602,1.612369944089261,1.6892594896814808,1.6081637349151157,1.661331560646349,1.633374741200828,1.6919461697722566,1.6054250924113938,1.6680039138943248,1.7017152724976483,1.7851076716883385,1.624496175043185,1.7042738457561193,1.654695516395271,1.7408838619096982,1.6367017012559009,1.7358711142780796,1.6425338668763831,1.721848279477868,1.7053773849249816,1.7908525867998064,1.6720754262639734,1.7362303538847674,1.6240704500978473,1.6652238977782894,1.7164049643722792,1.8073265833867005,1.7145133122951068,1.802210035029668,1.6665616334761786,1.7573859339551299,1.6107917742229558,1.6864186394649214,1.65595427963849,1.7533227006911216,1.6477882251889215,1.6804280088087211,1.6544454628780934,1.7194998707372675,1.670894582822921,1.7134374574656321,1.6901770346692893,1.798168182935825,1.6619713500315867,1.7421758950980895,1.6723516560621283,1.7699373295699183,1.681825996263653,1.7425015186072366,1.6606831913426592,1.6904252708340637,1.644095758988613,1.6876804447233928,1.6472926921620599,1.7121745328195648,1.632336058444947,1.7035832318664115,1.6123424033546399,1.6374836489131745,1.5970021614509915,1.6703411333521285,1.6473777443770465,1.752402168661764,1.65662463209782,1.7274054222200952,1.7084865900383142,1.7680938697318007,1.641235373950042,1.695145435205223,1.5961015412511332,1.6658414115349744,1.6402238396729647,1.7019168453063462,1.6293301884111513,1.7112378868396374,1.6078820768242303,1.646527829402207,1.6353417675434603,1.704632747792846,1.6411278695101617,1.7254297212923608
Hariyama,Bullet Punch,Superpower,30,15/15/15,1.8022902966459833,1.879667690531654,2.044005672520999,2.0174589455488334,2.014646611438066,2.0255736085467126,1.8429129970374252,1.8641111939646775,1.8467592771477002,1.8668801333214617,2.165399067181094,2.183326785468441,1.9851017165751392,2.1266794459986875,1.8206724470444824,1.8963160368843155,1.7825535694510048,1.8586458076720538,1.791422811877998,1.825085901183433,1.8612907920184418,1.840103091261497,2.0188922169806487,2.18056982124662,2.010159263960705,2.0089188646308105,2.117940818499924,2.3009584664536744,2.185416520359004,2.161575628186581,1.9263688071596927,1.9956702223093044,2.289845797808911,2.1872136264954674,1.7517301984013534,1.7855028279999,2.0053139121442634,1.9595586672899579,1.7292418202004796,1.774732344763914,2.0572794612596237,2.198006530989797,2.0096299592858275,2.2056924934346194,2.020872724881209,2.170002959504119,1.8013612549589655,1.8906604887798673,1.9551469020279673,2.1498801869300745,1.9137829253691632,2.0690351869096713,1.9307419047871794,1.9845090553405087,1.8987587202309357,2.010526822227568,1.9465594344881085,2.053299290284631,2.013551361741761,2.099014446418781,1.8972743548586246,2.0371496481047044,2.0435141092732505,1.8488644713299345,2.00034381420935,2.1418028962254114,1.9076753937410513,2.0272934137860505,2.101055900621118,2.2068115942028985,1.7212763644270492,1.806773211567732,2.0399499980669358,2.1574932020567807,1.893288992820127,2.002455963054795,1.9653986957263387,2.095347128367296,1.9958247973634986,2.197971408212345,1.8324196794115606,1.934872281204944,1.9547596606974553,2.1200804951983088,1.9869411797393792,2.091402480249692,1.9264072752388628,2.070323471854495,1.7751116659505994,1.8918035976296825,1.799667064963183,1.9228836667790066,1.9639400050415932,2.1120872195613813,1.9402642765979907,2.0708192190693704,2.102791068580542,2.2494417862838914,1.9468461306505114,2.014812175041348,2.0171919434064254,2.1212836964440998,2.059122771199129,2.1314822376480196,2.0174329972953036,2.170469633636587,1.975183117348768,2.1250320135225116,1.8246025291425474,1.9287024191104947,1.7874866763704713,1.8628669012389543,2.028666923769122,2.0676530051771085,1.9695866582982156,2.0329956065632566,1.93157672004811,2.0424193153217365,2.019812141241955,2.146147156027135,1.9892477108478444,2.0138787097253017,1.9140212386053943,2.0366131002725307,1.9824869826614417,2.158959149712813,1.933370821468737,2.0629082816874447,2.172758620689655,2.270306513409962,1.786899827605179,1.8484851263617357,1.880396122463212,1.9968006834507286,1.9111620718879305,1.9939677950047359,2.0685015203614765,2.183445110687999,1.8956596540042268,1.9814152055478267,1.9180668062255393,2.02106125420952,1.941675756322012,2.0476924812878474
Hariyama,Counter,Aura Sphere,30,15/15/15,1.2676163186212868,1.3487373477086726,1.350318449958463,1.349392050079298,1.3301132516720624,1.3490389316273061,1.3247563097469384,1.3507241849560316,1.3245561131149277,1.35463072004677,1.3171768964463562,1.3398644088285367,1.2540496667012055,1.3222118606016648,1.2743963580402482,1.3456966213209074,1.2575650393366224,1.3206912216388715,1.2743284233820795,1.3151900424577594,1.3011517622320694,1.332106558569883,1.271072048744585,1.3592473455563825,1.3136719340496865,1.3504469786233018,1.2965122470713526,1.4004335919671382,1.349231006924449,1.3535556273438487,1.2246758909756599,1.2981879861155132,1.3538409163208016,1.3248812648709587,1.2804245491207706,1.3134580648391274,1.2988805547292224,1.262768617285,1.270693644892062,1.3117799912812023,1.325415330592694,1.407778859566044,1.2725866718367205,1.3643301549253575,1.2557175975403234,1.325985268246165,1.2438372550801005,1.3381484509857362,1.234295090736263,1.3261806918436756,1.1900691765331914,1.2744071770653187,1.2537353042647488,1.304423980255301,1.2464517681019966,1.3263507337021891,1.1819753359139609,1.2571080704115734,1.2576211960075832,1.319148936170213,1.266424867267564,1.3376003210272873,1.2919814680823616,1.2183726239153725,1.238336921553058,1.3237931711949182,1.2553564123542647,1.3148138678666395,1.2661076604554864,1.3294202898550724,1.2557947379865189,1.3250271798217004,1.3450906607214197,1.433496140314703,1.2443741994618032,1.3274186535681969,1.2877734185353822,1.380069806195956,1.263494254921172,1.3562950921884742,1.2898557429124358,1.3721077263510129,1.3098173574139644,1.4132766130881116,1.296703805581025,1.3799468385614921,1.2173132266605273,1.2914700126625993,1.3021911656222893,1.3872842678685786,1.319444018913978,1.4213466507348058,1.2923241744391227,1.4002016637257373,1.269103436363462,1.3453444520147013,1.2930754917597023,1.3818713450292397,1.2765061176750094,1.332081471531566,1.302627558814543,1.381395567463395,1.3111474071049407,1.376207976044644,1.3258667322350626,1.4172485861814605,1.287933889941778,1.378809609178917,1.3379817888979255,1.4347621553525014,1.3012343698066497,1.3720530423720072,1.3155348315394593,1.3572088022531523,1.2841118981439972,1.340670671568188,1.2706528275831348,1.3535314163529857,1.2512958775439205,1.3304922595233952,1.2638068113293317,1.3011290367470383,1.257165679917301,1.3246217460764966,1.3121745665360458,1.3825218744967522,1.2769974396401138,1.3610825297312819,1.3343486590038314,1.4023946360153257,1.2806275905072808,1.3531434544987713,1.2464694190668804,1.3168979705697745,1.2712124233511142,1.3372426342290242,1.3093438290374833,1.390455824263264,1.2365472637872625,1.2916538343085926,1.2740602530263037,1.3388368071357057,1.2785571896039418,1.361254247063101
Hariyama,Counter,Sacred Sword,30,15/15/15,1.3021851615164197,1.3836772557669712,1.3529751365684606,1.3849493584848664,1.3405698368510626,1.383252999296062,1.3347911082448256,1.3860937006657397,1.334252830309129,1.3868623929656803,1.3301584583303951,1.3768749559278326,1.2940127102545504,1.364145338997686,1.2949637073062616,1.388443534073665,1.273170864004448,1.3575462807059573,1.3188804548046371,1.3571687478670433,1.3218248503088732,1.3780062133153923,1.317223182380112,1.4143515243958693,1.3361399352673071,1.392007603917094,1.3518256503879507,1.4552791723718241,1.3822829613607315,1.3899139008666097,1.2567054886751534,1.3378206273375326,1.3621547007577095,1.365588857408086,1.3015571456238795,1.346907908518518,1.3167842420636606,1.2987052540620174,1.2950825717555734,1.3491180448820526,1.3604711621597338,1.449962219240349,1.3183041930310029,1.4166262756226098,1.2949310271123462,1.3734955854063564,1.290084340268314,1.3781040852790647,1.2461029127406653,1.3511010875340193,1.232980244778502,1.3174554343488094,1.279716568031634,1.344394863648599,1.280153957180659,1.357810921337503,1.2220178726005688,1.3017433363043942,1.3009604523505982,1.3639579356219491,1.2940733423879491,1.3818619582664526,1.3061103726014798,1.2589644786215484,1.2669696870472091,1.3605096636350986,1.2954080589077521,1.3730952137451422,1.3212525879917183,1.3865631469979296,1.2949554250924113,1.3744944553163732,1.4042037707643338,1.4944392180110058,1.2827530288252504,1.3705448947696213,1.3335410898689166,1.429957617666741,1.3054021555179478,1.4091698583771266,1.3373117757268753,1.4385538824509057,1.3534146776371092,1.455982372570497,1.3553017884100653,1.4414529558315505,1.2526533901231727,1.3328306665131806,1.3356058333806209,1.442756507429535,1.3712634169756017,1.481520062910424,1.341593143433325,1.449760524325687,1.3162106919747816,1.3964628774865895,1.332615629984051,1.4329080276448698,1.32695523451849,1.3873918327439532,1.3492914052034124,1.4376836118357657,1.3536902817476522,1.4278702191370627,1.3745143840668796,1.466978116547824,1.3418958834878518,1.4434598507743004,1.3966017637021801,1.5008850404248195,1.3397668794626996,1.425737240833916,1.3474622819011557,1.405158410171908,1.318658656863624,1.386326548910607,1.3112457402499054,1.407510524088469,1.290781005392242,1.3758566707253435,1.2731582414116205,1.3406035754376524,1.2880368386429848,1.371816558594117,1.3645525793118256,1.4605185463524613,1.31479265870642,1.405709363260032,1.3920689655172414,1.4623850574712642,1.3255694531049407,1.397195833180501,1.2853058093311946,1.3636498361113047,1.3060471608754174,1.3848646492846104,1.365291710477706,1.4505385205604024,1.2710725019381286,1.3360980427556473,1.3063711659233639,1.3795940657140255,1.3231027695239528,1.411830343150161
Shadow Poliwrath,Mud Shot or Rock Smash or Bubble,Dynamic Punch,35,15/15/15,1.4446989218495538,1.5267063843822797,1.5288971310134178,1.5775431942334965,1.5123894741970656,1.568697782175756,1.5085954976924163,1.571488072445367,1.4637759070512875,1.5263291407183164,1.524183447669128,1.5728189733619424,1.4678185334853038,1.5519790695264741,1.4525978633693133,1.559567025750743,1.4628477409410503,1.5569527847526234,1.4349472086619763,1.5361548065448116,1.4591779273341587,1.5494355078531161,1.4652815791146183,1.5620654943856391,1.5400769089000206,1.56528869828477,1.5188346265023582,1.6238475581926062,1.5855555711617064,1.597776591710325,1.443679273734539,1.5351463076831464,1.582214193894047,1.5984734187717773,1.4881498042863335,1.5223321743781761,1.5828587820322129,1.5364200416471887,1.4502073677791694,1.5062249844918667,1.490332397038224,1.5714380402906394,1.4865894389904297,1.5894213652466647,1.4573338156228934,1.541583088078131,1.493708549105115,1.5651138669331637,1.4665878755678923,1.5774194830870207,1.3912756086204603,1.4885301649594254,1.4624687697854546,1.5289668533213026,1.6011498676930478,1.6033918691363964,1.4240594280665073,1.4953905746305654,1.388983201992245,1.4737295804791692,1.4465767378688728,1.5258457834300532,1.5423895180243092,1.4435180355269874,1.3781096767327827,1.4547331756153867,1.4556018613213337,1.5399238085498057,1.4989544513457556,1.5707971014492752,1.4097956077408131,1.4654598825831702,1.567405956415841,1.6497158395298788,1.4607222176523813,1.5331084971621287,1.4858550602931335,1.5614215795620057,1.474180546895876,1.5786274160505922,1.5689866537135984,1.6044148374312832,1.5313956746567492,1.6249840792724863,1.5121928630305723,1.5921387754345993,1.3692068608265224,1.440451248992748,1.4964858664548188,1.6006533775403498,1.5172850475402635,1.6161034345414993,1.502331736828838,1.5996849004285354,1.4714755923192815,1.5512095884232648,1.5041998936735779,1.584197235513025,1.4761004047991082,1.541708928424573,1.5033843333568355,1.58724059319843,1.543470123860079,1.6050258608956036,1.5144578313253012,1.611040078682075,1.4819272994246102,1.5863852891461352,1.473895294136408,1.5616976829482212,1.4271928115437071,1.4782409370666239,1.51671750283397,1.5664551414647827,1.5542723930780955,1.5464718013090648,1.4535715081185825,1.5310377085328641,1.4598712819620803,1.5207166463732822,1.4537299032386748,1.5083819613882419,1.4632835259844,1.5338126115966544,1.4806618712759676,1.593496698695582,1.5007058936134574,1.5725036491110524,1.4371360153256705,1.4956130268199233,1.4285753585445475,1.4868044602574917,1.4702385103563707,1.5566810795731918,1.469614636821377,1.5461015005733088,1.5587967830856233,1.6411946915229192,1.4329301317927425,1.5069294733600247,1.473623373077273,1.5444889414762901,1.4780782587981594,1.5675831546745902
Mega Lopunny,Double Kick,Focus Blast,35,15/15/15,1.4064091199571214,1.3734358572636007,1.3704609342877043,1.3096508378716298,1.337905289278136,1.306517053272471,1.341965779237792,1.3095773124542347,1.3411104185951184,1.3093457739818195,1.3569509783181726,1.3163928315989886,1.2645960694919354,1.282051946257728,1.3042133842378356,1.29769660702189,1.2955252755597644,1.296024752352174,1.3193701074480193,1.302520545273792,1.4082122903849683,1.2933587546373142,1.3059411563307892,1.2874794727810615,1.4479643162583427,1.3710657701554538,1.265320249505553,1.321569298645976,1.401103979100243,1.3350028793348034,1.404246409300378,1.233840651118654,1.305372055340895,1.2851056942633212,1.3045162361317335,1.2477098668409272,1.6000772031221226,1.2983564234414178,1.27327635822932,1.2413315790374817,1.288852687441911,1.2663123769179443,1.2708902479863229,1.2901303382272593,1.2811549464823007,1.292197596224988,1.2424479876442263,1.2807645134914145,1.7970587065971282,1.4560125198333098,1.2057004123985633,1.2375157975256086,1.2694688873134243,1.2622731425841747,1.326244888140486,1.3080105845561703,1.2334842837731275,1.2469157049248545,1.307404202474453,1.296888107961714,1.2614612915174714,1.2685269786393383,1.4709653536152385,1.2118045623068423,1.2539354447891684,1.288627935723115,1.2174652280629987,1.238647985273062,1.2490062111801241,1.266511387163561,1.2416394868449663,1.2681126331811263,1.2928463729267885,1.346662886451796,1.2759491885921104,1.2901091669702347,1.2882392305572687,1.31772316332288,1.2877104302128797,1.3158791306671416,1.2962937262430705,1.313788078551107,1.3308836640599129,1.35103293680108,1.2523038166949145,1.2730960517907255,1.2454932657994706,1.250385633705537,1.35832813171313,1.3218897688859346,1.2940041055179385,1.3355392832705248,1.2897529619359718,1.3121628434585328,1.2458616818125114,1.266973102131294,1.2458665603402446,1.2904306220095694,1.2280581521788791,1.2385025174301196,1.2409222308397376,1.2704998942395824,1.2740659452837892,1.2807183204028856,1.2586673223506268,1.3012171133513646,1.241279516467756,1.2899400706858577,1.2556810027268814,1.3185587395748617,1.2475157877846672,1.251034372098887,1.2538653016863583,1.25742967663523,1.2647538778803908,1.253017125437102,1.2237120520302025,1.236396641200971,1.2504609497303878,1.2776482866585492,1.232338506925439,1.2175970164484975,1.2427873320176674,1.2530871158725685,1.2036072789736432,1.2511138547426055,1.2470388361130387,1.3008542509152687,1.2587931034482758,1.2707758620689655,1.2317976745039063,1.254374060081429,1.22403933328684,1.243104470325685,1.248142978214268,1.2628620569320503,1.2256600073886725,1.2934723919406632,1.2798445249195545,1.2863014135063666,1.2389278237917538,1.2482388277054701,1.2460350296510825,1.2806258697859856
