Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Shadow Gyarados,Dragon Breath,Aqua Tail,45,1.3307041386446123,1.339344546064934,1.3268312681784,1.3341010558369315,1.334093083431225,1.3367601854247233,1.3692241109272585,1.4226873619921656,1.3730236762565666,1.4161315522903275,1.2503360779121666,1.2710180110185296,1.5110824078698801,1.3645485005060758,1.4019571428321873,1.452884803510537,1.3522260134183177,1.4003592434212815,1.423632810408722,1.5030980227963084,1.3598533003394422,1.4209304885197844,1.409657745753342,1.4624351862303755,1.3729642498751893,1.4342128243617123,1.5567654009563698,1.6551369602520314,1.4345472212914008,1.4996017129499364,1.4252733790872913,1.5020525959444913,1.413171925578387,1.4535412039609803,1.455195649328009,1.493276093284497,1.547275698300161,1.6750836205663637,1.330166887746427,1.4224339125128254,1.4557210295491383,1.5447794075762853,1.350976284288165,1.4480048388875721,1.5667436043913938,1.651480677450201,1.3771857010144755,1.4512446804054273,1.5439150479732247,1.632771081191011,1.3835495410441243,1.510802741581699,1.5536689359323916,1.6429809525448749,1.4660479376773583,1.553573822661459,1.4265468181526866,1.5268314531091334,1.6171242988927204,1.706064778190693,1.4158754238063747,1.5344300746146948,1.3874258823487995,1.4854141039094924,1.3761069408528783,1.4864746216822564,1.416345812765729,1.5143672344440315,1.4245786350873906,1.5184468383368719,1.37557571296435,1.4558812618637704,1.4318543412600504,1.541370942985356,1.3916842597761405,1.5059076347075742,1.572154190518826,1.6748245020812098,1.4337271825915334,1.4989934859637477,1.5436820769084014,1.623647672164661,1.3882681005514095,1.4650038222041195,1.3788143539842455,1.4716127471032618,1.5294354674127768,1.6432232182834992,1.4155542310383649,1.461524126193287,1.412507783050505,1.5336977842168809,1.3370388521307253,1.4082587651914282
Shadow Gyarados,Bite,Aqua Tail,45,1.3307041386446123,1.339344546064934,1.3268312681784,1.3341010558369315,1.334093083431225,1.3367601854247233,1.181736435772442,1.2049470609859714,1.3730236762565666,1.4161315522903275,1.2503360779121666,1.2710180110185296,1.5110824078698801,1.3645485005060758,1.4727593161300239,1.5407107392287158,1.184699614577361,1.1951962182003026,1.4927596189809489,1.6043966207616913,1.4787528978375017,1.5695943593625534,1.409657745753342,1.4624351862303755,1.3729642498751893,1.4342128243617123,1.317544535111466,1.3720724562621591,1.4345472212914008,1.4996017129499364,1.4252733790872913,1.5020525959444913,1.5184041526902665,1.5965599691841288,1.455195649328009,1.493276093284497,1.5463792147745237,1.6782887598474807,1.1794511484130097,1.2542590953245318,1.6168898148988287,1.760015102947934,1.350976284288165,1.4480048388875721,1.3917404903563806,1.4532086147743406,1.3771857010144755,1.4512446804054273,1.5439150479732247,1.632771081191011,1.1742382722604812,1.259385301136486,1.5607500220210573,1.6452745848651045,1.4660479376773583,1.553573822661459,1.2007679675718252,1.2766526196158225,1.6133841291977462,1.7068134478461505,1.4158754238063747,1.5344300746146948,1.3874258823487995,1.4854141039094924,1.18619413048095,1.2590333672097922,1.5756546105023665,1.7186676597562638,1.4284031125582228,1.5184468383368719,1.37557571296435,1.4558812618637704,1.4318543412600504,1.541370942985356,1.3916842597761405,1.5059076347075742,1.572154190518826,1.6790094011639536,1.4337271825915334,1.4989934859637477,1.5436820769084014,1.623647672164661,1.3882681005514095,1.4650038222041195,1.3788143539842455,1.4716127471032618,1.3607609756756254,1.4513452197805066,1.4155542310383649,1.461524126193287,1.412507783050505,1.5336977842168809,1.3370388521307253,1.4082587651914282
Shadow Gyarados,Dragon Tail,Aqua Tail,45,1.3250397471537199,1.3440587113356075,1.3179076234251146,1.3338914394261057,1.3248025790006988,1.343487920679355,1.3261129690237585,1.376186938382672,1.339721768259091,1.367862455052184,1.2435785420974639,1.260888795093469,1.563862775443136,1.4045759952801855,1.3417642301134776,1.3873893895166023,1.3500839362307477,1.3859044258003517,1.3543280383662661,1.4218960050893124,1.313196471725052,1.363430313326018,1.385954651751577,1.4241713149223276,1.3442744032045042,1.3977954841068814,1.505902863608998,1.5768831165411992,1.3786276120169736,1.4232675419893668,1.3988962547673904,1.4561299425396532,1.359315169574544,1.3829159034916625,1.3999033383201747,1.4374692679913326,1.5162454370249574,1.5914237682536432,1.3121900903496408,1.395086215112505,1.3801129208781595,1.4439244519383805,1.3469644604593423,1.4162834609544952,1.5551635694962216,1.612996418884707,1.3482687622276386,1.4034150961629053,1.5085252686177983,1.573171520599223,1.3227960809732924,1.4104704428134625,1.5018102827706237,1.5545397548423545,1.3770261952674714,1.434343308055567,1.3424252185007814,1.4374317312813756,1.5452382759523924,1.6037732314918587,1.3477681996753368,1.4359334131113495,1.3737648671698446,1.4483265128420721,1.361804108825001,1.4530978000877408,1.3520278693451986,1.4534408754331658,1.351990989963039,1.4231786019432775,1.3349151283817224,1.4001673039638336,1.3427702386523164,1.4200922324459997,1.3361076460917263,1.422544628556303,1.539519369064741,1.6352606132187792,1.3760908918491814,1.4235371614568304,1.5096257150535168,1.5712250444323417,1.329830055529625,1.3882826220085351,1.3410325556163032,1.4137591494026513,1.4849760672161834,1.5872358179420538,1.379456715978124,1.4125770450800605,1.3410833472311228,1.4422165020299837,1.2960781747095782,1.36158981271454
Shadow Gyarados,Dragon Breath,Hydro Pump,45,1.3953122350856202,1.3666451447336667,1.391176198736376,1.3597557483857257,1.3956141502471602,1.3641863973713815,1.4190176520185964,1.4506480738346479,1.4096815744791695,1.4343166853957456,1.293757990467796,1.2772145983282965,1.66031973144953,1.3807876190318253,1.4420668995262451,1.5068655799304043,1.440589482787924,1.4629729503249176,1.487172230609643,1.554082434008598,1.4509192750986872,1.467611696354062,1.546365807252304,1.520172414173581,1.4120248218838651,1.4722382606982387,1.6185640511825903,1.7453107131346963,1.481434088563299,1.5322239641078295,1.4478276611739187,1.523688470424726,1.389576356662204,1.4669431454774533,1.486335986362785,1.5180606634210803,1.5859096397714938,1.6612593923276118,1.3325364095817158,1.424412882239654,1.4800916668786814,1.5271496202761354,1.3510121300726772,1.4512934402801017,1.6101931380952417,1.6833902916225116,1.399666574972768,1.4336182800634125,1.6534327742473744,1.7298320949943755,1.418532944058287,1.5200612568942968,1.6032028235551403,1.6611957332809553,1.4742482167117168,1.5591712955938748,1.4388637656942869,1.5117872177908014,1.6965769370286288,1.7469499743136492,1.4409404011425826,1.5294308281247098,1.378132480158282,1.4536816864162159,1.378732491345336,1.4583912576690496,1.4350813046980468,1.5675379715535156,1.447052109609212,1.5116156362786768,1.3585509428112048,1.4327036031410942,1.4437306771186043,1.5469071030020962,1.3880255056056738,1.4996389488088373,1.6036291159857887,1.684962709668816,1.417067951287299,1.497219561882966,1.5985747576925717,1.667245377799951,1.3344926533884076,1.4180907601036064,1.39236040132912,1.4963021272556052,1.5662729580257917,1.64899182169961,1.425523241978296,1.445958344653761,1.4374710229236147,1.5696076037232858,1.3515471341918557,1.3841288375643468
Shadow Gyarados,Bite,Hydro Pump,45,1.3953122350856202,1.3666451447336667,1.391176198736376,1.3597557483857257,1.3956141502471602,1.3641863973713815,1.167215384328234,1.180248071237808,1.4096815744791695,1.4343166853957456,1.293757990467796,1.2772145983282965,1.66031973144953,1.3807876190318253,1.543913704825591,1.631461722287439,1.1907015902068523,1.1905605316926882,1.5994792722401727,1.6749783360858599,1.6549675312653291,1.671644243734668,1.546365807252304,1.520172414173581,1.4120248218838651,1.4722382606982387,1.2927929209249047,1.3699786625693184,1.481434088563299,1.5322239641078295,1.4478276611739187,1.523688470424726,1.5558139408761607,1.647667155386434,1.486335986362785,1.5180606634210803,1.5859096397714938,1.6612593923276118,1.1424779810823047,1.2204440759644652,1.7221284079290928,1.8009718301202045,1.3510121300726772,1.4512934402801017,1.3753474508913932,1.4730091027713463,1.399666574972768,1.4336182800634125,1.6534327742473744,1.7298320949943755,1.1316785779176286,1.225795187273806,1.6032028235551403,1.6611957332809553,1.4742482167117168,1.5591712955938748,1.1467889371863833,1.2365193886913075,1.6965769370286288,1.7469499743136492,1.4409404011425826,1.5294308281247098,1.378132480158282,1.4536816864162159,1.1425046681172553,1.2149488509560729,1.6410735583455018,1.8057472645518777,1.447052109609212,1.5172142237146131,1.3585509428112048,1.4327036031410942,1.4437306771186043,1.5469071030020962,1.3880255056056738,1.4996389488088373,1.6036291159857887,1.684962709668816,1.417067951287299,1.497219561882966,1.5985747576925717,1.667245377799951,1.3344926533884076,1.4180907601036064,1.39236040132912,1.4963021272556052,1.3368579601479331,1.4214462416921156,1.425523241978296,1.445958344653761,1.4374710229236147,1.5696076037232858,1.3515471341918557,1.3841288375643468
Shadow Gyarados,Dragon Tail,Hydro Pump,45,1.401524138509545,1.3793449068372214,1.3869238156174546,1.370226116893856,1.3984760216324996,1.3735023856475692,1.3799992209480576,1.4148719392793931,1.3746415455896435,1.385676205186328,1.2833071738329391,1.268569295646188,1.7640193975603236,1.4333383130486061,1.3592726981315333,1.4285964620367262,1.43121115109082,1.438124233724437,1.4056507463204577,1.462546627721466,1.3848601576325674,1.4014828073967163,1.5136699821025292,1.5059056402075672,1.373459401877086,1.4360268789645136,1.5549531416148696,1.6710452822735293,1.4022551468074917,1.4428675324535785,1.415757676127572,1.4839430884408746,1.3367783520643939,1.364158372505254,1.4181272210383324,1.4261423156485662,1.4955971546060318,1.6095855168712232,1.318874725234016,1.392297698914694,1.3725079516750696,1.471374915372383,1.3452758072048268,1.4346105276311745,1.6071038555399408,1.6545065505611907,1.3555142840594316,1.3817056305246016,1.6240823615597015,1.658402657955424,1.3218247450700535,1.417926451892452,1.5467019796677302,1.6094186845886012,1.3765365574731117,1.451003119330057,1.3382728630498002,1.4216332961004832,1.5538090961172186,1.611207481438271,1.3311900847715967,1.4145213422249807,1.3683470139215472,1.4424891619758369,1.3720074631088301,1.4411413647730387,1.3519670087010476,1.419068978990613,1.3396906526809378,1.3970281684209955,1.3193850818017643,1.3766411645266379,1.3445102752601585,1.4225618820845776,1.3245617931009486,1.412874991034342,1.5807566651109184,1.6471235486298301,1.3511156839100127,1.4087285583244602,1.5490539047372243,1.5835625199142536,1.2889346425518413,1.355989606338246,1.3685476053043149,1.4490323982419964,1.536073642450931,1.607665150325257,1.387049567103586,1.4010914276834787,1.3488300319223119,1.4171653760469882,1.31159231895296,1.3419593228445745
Shadow Gyarados,Waterfall,Surf,45,1.0714915605942827,1.0542468229823678,1.0664110229267563,1.0497659829634518,1.0719522175230032,1.0535455554597075,1.0435323168599013,1.0568101312459068,1.0319247847147879,1.03103546977638,0.9676085953908033,0.9641790926447882,1.1653005593115007,1.0435590638734915,1.0761118258776343,1.0700511225473754,1.0721345151277324,1.0567850664612484,1.0750418786444207,1.0913375357819188,1.0575389371333361,1.0733762496007773,0.9742178484581362,0.9636036015953893,1.0709742080156017,1.074857448652295,1.0455010793485595,1.0733443058661536,1.0864590461391137,1.1012128246952744,1.0857868852725185,1.1107050947957715,1.0539815276692976,1.0471050667810642,1.1200702029727203,1.119305163873855,1.0350080242156647,1.0553068860083639,1.0018273325524876,1.0503851357395408,1.0705816728833866,1.1080024234962964,1.0560773858273629,1.0911214802490314,1.051143592524598,1.0751634656118139,1.0548516532349472,1.0816109473744064,1.0631963363077253,1.0735870501566112,1.011285123873442,1.0646311992441764,1.0369875295006232,1.0593921580737296,1.0704726356982375,1.0990097340780713,1.0380738540157324,1.0932973992985366,1.0574704029145965,1.0777103663536345,1.02750867224654,1.0793540664423797,1.046577760201326,1.0891725080172188,1.0506910871109993,1.1000091414999849,1.0329934943264465,1.0829780120615797,1.0294267766399205,1.070329362831594,1.0309541555148634,1.0709274680872072,1.0403913037979489,1.0780466198107754,1.044521785208617,1.0945474250758158,1.0404212902549839,1.090065627172888,1.0764482151694381,1.088576245049657,1.0289140462164306,1.0629947256365844,1.021338925328176,1.0684612672519715,1.0385749525548031,1.0796193112441093,1.0170168737097214,1.0557228615243637,1.0735366229681866,1.075077402406511,1.0450263408639162,1.1071956894619586,1.0166014138808164,1.044445617041938
Shadow Omastar,Rock Throw or Water Gun,Hydro Pump,45,1.2360106546897376,1.2104941016396835,1.341522309399757,1.3068909590311746,1.348499003710386,1.312925286647757,1.236241567371357,1.2139008834935934,1.1454394019294787,1.1763187268785251,1.589736551109867,1.2866505027553217,1.3390673489860352,1.2791044565313017,1.688413292561071,1.3362976855539714,1.2360578108974556,1.2067956981812364,1.229651150984282,1.2505625048690734,1.4877497480218913,1.3663337866100143,1.5428489406926966,1.292305998229611,1.2466160856360002,1.2398180351874333,1.3351040025897267,1.3058699883637428,1.240588949095678,1.2470288632198596,1.21639664038006,1.2533332359153957,1.2941588118992622,1.2781269994779294,1.3539625219360947,1.3232728681160066,1.3636475960667247,1.311823700424755,1.3112585477641292,1.3284911453562902,1.2981572287126222,1.3578939357881552,1.3355562902018394,1.3090916290999717,1.4400876145113333,1.4002640262180273,1.163713230885187,1.1953468698530878,1.324135777035152,1.3414794422533396,1.3240462406834606,1.347273417168921,1.3092816984259246,1.3273018332656672,1.379403884037297,1.3890769690151468,1.2004687562268026,1.223525525044003,1.232807019889956,1.2791372410355066,1.1478698031033603,1.1974442247758221,1.3226013399632284,1.3046697604090358,1.1643787784927841,1.2078902020609525,1.286876488798934,1.383313167604067,1.3198294844052874,1.3037494957068867,1.2959000224240833,1.2962206960447793,1.2098009333620003,1.2269585166695602,1.212547607324349,1.3002191066401514,1.2567512168173203,1.3170853534247096,1.2818487094337911,1.3078665781174852,1.3453544944042055,1.33651158895801,1.1177268765904642,1.1553565989380685,1.3236798516924244,1.337641816847874,1.24759671701804,1.2912881874211488,1.2860921093523998,1.3104577266317052,1.153503832551324,1.2017524910582373,1.1811423072370502,1.177596493198733
Mega Gyarados,Waterfall,Hydro Pump,40,1.0258733266297222,1.0520306503604704,1.0221060944255278,1.044612687731913,1.0246803497751051,1.0517587116681784,1.065048351939961,1.0575537809581852,1.0452658449193382,1.0744914072669474,1.0405487911018978,1.0025020138822582,1.0639893646773384,1.0510491552707077,1.0951812435365307,1.0950362522010733,1.022973158300132,1.049714179257214,1.0911376960967296,1.1075870405671793,1.2283653549456306,1.1122991532250288,1.032568279377645,1.0155947472483313,1.0746418893083567,1.0723861133698556,1.0467004191193132,1.0717764932037699,1.0699963804296073,1.1222300045597184,1.0805955970339485,1.11949673893454,1.092759985763782,1.1072315805275483,1.0752726686672547,1.1302229474753207,1.0756476710010345,1.112174903469028,1.048670961047428,1.104894903696937,1.0520260757754614,1.1372741340402388,1.0990071128361936,1.1227134378864716,1.0627364931041232,1.1021419266781853,1.0594368522669138,1.1059581727618912,1.038903901471789,1.0938427292739166,1.0652385382295673,1.090898525680379,1.0300089552299252,1.0569768277730585,1.0972838393553341,1.1435050278061218,1.0650108498554245,1.1156518043729926,1.075589638938705,1.1215418812389468,1.0417747328480131,1.1012743953168147,1.0686753891112513,1.1100691163324778,1.058282059365371,1.1103549532747365,1.0820268784997615,1.1329928503500917,1.0722343003535826,1.1135873544341799,1.04606846451012,1.0947864159885867,1.093026918951112,1.1315883767802346,1.046346133867929,1.1106021425178425,1.0703638926724262,1.113660624648766,1.0530120108346612,1.1072704252895433,1.0650654318456185,1.0907148327901641,1.0419121997110372,1.0813348237283742,1.0401266755378347,1.1096078939075433,1.0380725063457092,1.0852329031048327,1.0623172290475984,1.1072532138612854,1.0551744300715564,1.0976967708195766,1.0524570799121669,1.0698013972128213
Mega Gyarados,Waterfall,Aqua Tail,40,1.0692455309555062,1.0874960768235262,1.0657465216320106,1.0826198233703832,1.0700601529749971,1.08583070211147,1.0958525019334282,1.0979953005314596,1.0876477780821856,1.116488839106633,1.0506755510729846,1.0379909796688374,1.0945848196354624,1.0819763140756549,1.115809973132931,1.1294576647136507,1.0683354561885694,1.0915450174844359,1.133534908346967,1.1433170840131577,1.2056271931734919,1.1414672067360905,1.050600893943344,1.0470437328641795,1.0937296608655434,1.1075282138963145,1.0930845055775453,1.1235315957491805,1.1068119945444546,1.164285013971273,1.120731836019633,1.1580289428692505,1.1192417940955408,1.140069918617663,1.1222045660691733,1.1773616702451035,1.0974012041749566,1.1328335530133262,1.0933963467946173,1.1498237220786534,1.1081548714099259,1.1759640681325774,1.1396106038988012,1.1662327723164942,1.1075006240556133,1.148187012311401,1.1052746272597644,1.1458022215531274,1.0850501699241943,1.1389833931551385,1.1058165223844216,1.1366653458539782,1.0770750163765792,1.1187109632466024,1.1395577689609113,1.187517369103793,1.109331381929673,1.1544534249663316,1.1174298174133772,1.1518591993382734,1.0903352878717918,1.1529909186560134,1.1132065618709845,1.159606052453778,1.11096052620943,1.1680958711136682,1.116135525214187,1.178682021404701,1.1140551414805366,1.155429929405756,1.091078536891616,1.1367534571999915,1.1350767281511318,1.180335788419551,1.0993483466305847,1.1632171664845459,1.0979173611971005,1.1525251697829253,1.0980711779512766,1.1530993024376246,1.0965047431508133,1.1294155341140857,1.0938735324875248,1.1465728257837298,1.0913415412811516,1.151591108906023,1.0920741930108355,1.1291682893453157,1.104224704219213,1.1574310708114743,1.105998658395665,1.1602050557232548,1.0802548119777662,1.1113506632171162
Mega Gyarados,Dragon Tail,Aqua Tail,40,1.2836716506558414,1.3290369441485401,1.279754247898931,1.3248079139960653,1.2847936960602109,1.3282197229604078,1.3436424492419257,1.3742724790974683,1.3297538857499653,1.3884755157197635,1.2805975241226382,1.282495114805938,1.3575828602603826,1.3718155236135474,1.3466627099754038,1.383979636578344,1.2978740543964575,1.3550196337380906,1.3641499050553811,1.3975015331811416,1.5145016066313923,1.407948910947606,1.4248309718230832,1.46588291661258,1.3288578193275418,1.371538318971059,1.5336601817994195,1.6077752015454572,1.363987591387437,1.4599436448335164,1.4002253601622334,1.4625455631812152,1.3778479307881024,1.4157846228551367,1.3923832986694638,1.4786172449591102,1.5248762204637718,1.623559128717683,1.3413394047438179,1.421202080840008,1.3828878736701897,1.4762640782417358,1.3935337666116758,1.4440657626410658,1.520275988907143,1.621913556785365,1.3841897740080613,1.4494004685916135,1.5066951762557077,1.6025980368980692,1.3695240074698969,1.4310666186847416,1.508869550294576,1.6357041321627916,1.3785039645872508,1.4612596542552594,1.3822168552199925,1.4523345037230273,1.570675334993628,1.6505995612239566,1.3680788900900702,1.4529795988023662,1.3737083777186005,1.4535734748654945,1.381630875930592,1.4686558541239996,1.3889025896484606,1.475459768626126,1.359042688666751,1.4317299189463433,1.3550219334604543,1.426072595586116,1.3865297743397886,1.4534967445004883,1.4003783316193292,1.492971307086992,1.5764967091163666,1.6549157514739918,1.3565588727466826,1.4457228165159206,1.5028842646738365,1.5509310169161672,1.3493026888826927,1.4177334895481457,1.34463441001535,1.445213607518796,1.53389288510269,1.6355864245553402,1.3476960140203902,1.4183161354454155,1.3908006061199683,1.4657427854650862,1.330142861629067,1.3933908681126757
Mega Gyarados,Dragon Breath,Aqua Tail,40,1.3021686502033654,1.3581406933723466,1.2956988687755653,1.3510920758132028,1.301527925255792,1.3551307527728222,1.3981605650398816,1.44798215402993,1.3737929825684434,1.4512700295521244,1.2890820695367604,1.2918603136106728,1.3352096975434309,1.3434244007547431,1.4145002035119347,1.466066459311588,1.3315139778588776,1.3972524448398076,1.4534960591429473,1.5143498739671568,1.5278141907664773,1.4418229699377696,1.4248366982539387,1.4668850420123092,1.3782725865618537,1.434736528375858,1.6074018637585505,1.7048428544389567,1.4368354747445984,1.5605613725357204,1.445298951295902,1.5303292888652922,1.4031954311287156,1.4595730027319538,1.4263611116765478,1.5268468664976331,1.5648496733476422,1.69992076727398,1.3663466102127884,1.4564682428071036,1.4630975407726683,1.572455987447532,1.475946950585618,1.5651874071588314,1.5392773660747687,1.667761881354617,1.3975782527276415,1.4782440623411646,1.5501013733384152,1.6909452192253385,1.4338181047853162,1.526783141164007,1.5489209175744236,1.7061722745271548,1.4824937883635163,1.5908092741626527,1.4568330904047242,1.5431274612776458,1.6471024168509543,1.7782734499399282,1.445432800325351,1.5591916523476825,1.4726725128579143,1.577975832313609,1.4916192873892125,1.5992801436185495,1.435329747848619,1.5531677855511903,1.4268352873418015,1.5236077095380336,1.4029470905443884,1.4938697200742301,1.496522312502659,1.5861333426845827,1.4275942402316446,1.5381365266135185,1.6097537790393095,1.723671692685761,1.4228623282527348,1.5337206385134763,1.5310221873999432,1.6235226866745056,1.416242406399065,1.4929717927101858,1.389109035833683,1.523528421268537,1.57982642939192,1.6956029781792306,1.3888104840680047,1.4768100630946888,1.455391136699415,1.5596908119682735,1.3717668014600195,1.4487288539907768
Mega Gyarados,Bite,Aqua Tail,40,1.3021686502033654,1.3581406933723466,1.2956988687755653,1.3510920758132028,1.301527925255792,1.3551307527728222,1.1297413121506945,1.1433828362684386,1.3093903167007004,1.374698695446711,1.2159338071285053,1.2103790424571534,1.3352096975434309,1.3434244007547431,1.4870961532750573,1.5577324272248307,1.0981878673877106,1.132834715006769,1.5399580604344747,1.6146079209989883,1.6101444484079093,1.5150510061222442,1.3785563824242375,1.4131737742986776,1.3028754046955537,1.3473308877672159,1.3257551047203049,1.3888862211456623,1.3736147924253606,1.4845766344979305,1.3776237491942724,1.4519348826032672,1.5245565911259458,1.597605697409232,1.3665421730464433,1.4586209015195641,1.5367865924817,1.6231291961470427,1.127854431415424,1.195647836801449,1.5754874516972466,1.73396071657499,1.398932194559889,1.4710969162065186,1.3192918239874494,1.4125102997894246,1.3317228174596274,1.4000558027190897,1.486893451872051,1.6129677139763867,1.1236167541284485,1.1689542029144955,1.5184860447245139,1.624418973140385,1.3907813895384327,1.4925937526431243,1.1495399925184842,1.2061557206769689,1.5811317355947159,1.6953647619594896,1.3195001166392215,1.4142910743814163,1.387051608563161,1.484478529461207,1.1412228593348015,1.208031145766508,1.5440020993629173,1.6719602986625737,1.3613295815284054,1.4515298758861637,1.3320443843051102,1.4107638368744826,1.4037883626383862,1.4885045742556273,1.3381521989663905,1.4372213786208177,1.6097537790393095,1.721706687494642,1.3673238716855654,1.4611994380762783,1.4833186962785365,1.5560242120435386,1.416242406399065,1.4929717927101858,1.325693904047715,1.4335313370048357,1.3312536500679302,1.4070390035172615,1.3201536424331328,1.4021204362387902,1.3610396499111819,1.4669909907219463,1.3039767813617993,1.3715971019429085
Mega Gyarados,Dragon Tail,Hydro Pump,40,1.3048291681017585,1.3412731671790346,1.3022191659374973,1.3341019416024535,1.3022843159849466,1.3392979591213365,1.3663272651138105,1.3784235681065873,1.3231426007970732,1.390233314139646,1.3564484992483918,1.292839937637727,1.4326809484713303,1.3817778468910416,1.3830683092612779,1.433102875719716,1.3079996113294363,1.3637761330479572,1.3819611131356613,1.3913085336437727,1.6704167143115505,1.43749479136437,1.5761407336585893,1.558297314781597,1.365632059735485,1.3892023302449297,1.573986386191527,1.6454881558973433,1.3596964865991952,1.4301639484073552,1.4029449442525852,1.468688364888627,1.3751338334751313,1.4195272747651004,1.3998949345806226,1.4707547062342115,1.537891691670536,1.6289051703279291,1.329085376912226,1.4055012514180432,1.3451176703815386,1.481708614421604,1.4037210241686242,1.4510729095043544,1.5914260802005609,1.6446809634919226,1.4037284382603405,1.44157236032345,1.5880833052700825,1.6638819046052011,1.3751158957244012,1.4244532966820795,1.5443397783314823,1.6286490410462382,1.3641242820740285,1.4516577640626522,1.357779865708608,1.4413220163928033,1.5457141551329348,1.6360433343392031,1.354771197888245,1.4334086384590135,1.3629936446066875,1.4540148582952361,1.3724638032608112,1.4573346060887973,1.3985585760160668,1.4952277205281173,1.3681678301065365,1.4126160213752361,1.3327973905626291,1.394029795424072,1.3769989301634131,1.4349551140028445,1.3849836907982616,1.4779615833364603,1.622378389705392,1.6977651328259689,1.3355261263655984,1.4130633806169632,1.5920946604669655,1.6200541573049905,1.298899494219072,1.3700169068200094,1.3252767543443276,1.4617837823313156,1.5616745245743366,1.6558994457881095,1.3309500168096133,1.3915898424978304,1.3716388878162362,1.4210111782726351,1.3148439368355447,1.3441553010264102
Mega Gyarados,Dragon Breath,Hydro Pump,40,1.3079066179144234,1.3564483514483674,1.3059716672839716,1.3514530695517706,1.3100690092773186,1.3568074477471284,1.432409838939126,1.4559028704818031,1.3690703758887606,1.4472390515358704,1.364521004524815,1.2983442475353424,1.386046605918825,1.3417267769362073,1.4662561053580412,1.5295696071957627,1.3194739685594146,1.4079513516261941,1.4872526280072413,1.5342906438843888,1.718412155907457,1.4803972201161,1.5635966376967927,1.562163493623396,1.424908207785182,1.4614993646759848,1.6517164237662612,1.7571423673828117,1.4376725423687837,1.5645603094967722,1.4339809028369728,1.531507315275295,1.3941319797194025,1.4734011859506222,1.4271109119943588,1.5262594824528986,1.6365816932207546,1.6923175114631,1.3512585820828817,1.4316090075772396,1.4604561909815947,1.529030509170628,1.5075211613330173,1.5740010114260639,1.6014125882130954,1.6717973910429866,1.4048375362056058,1.4494694885401027,1.6344885009513062,1.7619450666340777,1.454662229422522,1.5410321504189994,1.6357396695930206,1.7069592109273042,1.4838489492655396,1.5843078300444453,1.4525016158465482,1.5035886432482546,1.7262176711785204,1.7905809433591842,1.460315139220437,1.5574430274174424,1.4775466533043908,1.5749988044948644,1.486712418257427,1.5807693409963206,1.4364026758778705,1.5820734448202765,1.4501521538919204,1.5295034054217793,1.384567401288662,1.4460579291897278,1.484166447257229,1.5645983542567539,1.396827420593625,1.5139680483096447,1.644101269681008,1.7393147151552095,1.43663270024505,1.5224629312619846,1.6469876810175168,1.6774250212651283,1.3463803880033687,1.4395613039328874,1.3686182851543904,1.5109318245110175,1.5797784011728093,1.6918662906655546,1.3889381442870767,1.4543259375513082,1.4817378102460024,1.5892141419356474,1.3661892131498403,1.3988330289612456
