Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Grass),Arceus (Grass),Arceus (Ice),Arceus (Ice),Arceus (Steel),Arceus (Steel),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Jirachi,Jirachi,Magearna,Magearna,Magearna (Original Color),Magearna (Original Color),Melmetal,Melmetal,Meltan,Meltan,Necrozma (Dusk Mane),Necrozma (Dusk Mane),Shaymin,Shaymin,Solgaleo,Solgaleo,Zacian (Crowned Sword),Zacian (Crowned Sword),Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Genesect,Genesect,Genesect (Burn),Genesect (Burn),Genesect (Chill),Genesect (Chill),Genesect (Douse),Genesect (Douse),Genesect (Shock),Genesect (Shock),Regice,Regice,Registeel,Registeel,Celesteela,Celesteela,Kartana,Kartana,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Mawile,Mega Mawile,Mega Metagross,Mega Metagross,Mega Abomasnow,Mega Abomasnow,Mega Aggron,Mega Aggron,Mega Beedrill,Mega Beedrill,Mega Scizor,Mega Scizor,Mega Steelix,Mega Steelix,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Cryogonal,Cryogonal,Durant,Durant,Excadrill,Excadrill,Forretress,Forretress,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Gloom,Gloom,Grotle,Grotle,Jynx,Jynx,Mawile,Mawile,Meganium,Meganium,Metagross,Metagross,Metang,Metang,Parasect,Parasect,Piloswine,Piloswine,Pinsir,Pinsir,Skarmory,Skarmory,Stunfisk (Galarian),Stunfisk (Galarian),Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Typhlosion,Shadow Claw or Incinerate or Ember,Blast Burn,45,1.3744691843841124,1.4335755032132038,1.3807181252106655,1.4349642534016924,1.3755266490157707,1.435163064171928,1.3768475351426088,1.4355609522627761,1.4176113007943718,1.461924795805635,1.4351834296172763,1.501640631952855,1.37847863414002,1.4700043736028767,1.3834054645145393,1.482099402414983,1.3834054645145393,1.482099402414983,1.3985385993271877,1.4666149678885054,1.3783038577397726,1.480812522268649,1.4354661514566047,1.494216846810742,1.3934886498181067,1.4655568347501038,1.3829115607653977,1.4569397400202169,1.4132994380519133,1.450414067011253,1.4073589141470142,1.47966759726471,1.4119202404537887,1.463333057122841,1.375099616518973,1.4663653763631286,1.3824806415929203,1.4928339325221238,1.3614231571485051,1.4631395618328313,1.3781552703154076,1.4811961908397466,1.3926466441545222,1.4906019820773988,1.388994334540992,1.4394828570161726,1.3699525217569748,1.4362603810074592,1.411605978706686,1.4879329251970885,1.4195127065492927,1.4998146532518057,1.3611658693416684,1.4669655449922978,1.4911361081621184,1.50123727596328,1.390850123606293,1.4831751596511593,1.5445507312647968,1.4435971000169632,1.357178130101611,1.4332266291749696,1.347784383998674,1.388852520146672,1.4179314508638305,1.4932611926435073,1.4000130013047738,1.481967654611052,1.4911568406830515,1.480815721573784,1.376608210741204,1.4508324346768007,1.3708333333333333,1.4375485908649175,1.3562087986008342,1.438557782860218,1.4012830470930064,1.4595283986843492,1.36000256127039,1.4437480990571323,1.394136615093335,1.4528148389196225,1.4836090764739025,1.4996542539568714,1.3613154124309204,1.4426280957904074,1.3760519923849537,1.4731438324689818,1.3636732417220223,1.4423457228335277,1.3851552621991727,1.4785375993828087,1.3725412130637635,1.4192348367029548,1.3589267433278576,1.448134657048306,1.3882117026789536,1.4488542910573867,1.3590785744437073,1.4438521377314117,1.3819460953940705,1.4247122945118031,1.432412746120346,1.4402027234251364,1.377454617401197,1.467111836573181,1.4407717824405755,1.4908630537617524,1.3708235577212298,1.4319436924742828,1.3981161147774515,1.4717174947427585,1.3928385765371225,1.4455725515524818,1.4048663538053459,1.467180167312793,1.3762695019307818,1.4532833642189393,1.3711022286534378,1.4496684892837233,1.380739972977475,1.4293435007125803,1.4022461656521243,1.445531001441445
Arcanine (Hisuian),Fire Fang,Flamethrower,30,1.5635032415140278,1.596274028253546,1.5656264968333657,1.5988593020986712,1.5631916834173079,1.599631633475308,1.5638913016503286,1.5950046974988035,1.5557568247194535,1.5953513142723201,1.5820219241052946,1.6425028149994003,1.5943766805974016,1.6644535426183302,1.5455562315179892,1.634423900320355,1.5455562315179892,1.634423900320355,1.5761697758748745,1.6070929267333653,1.6035816085252486,1.6723957827227676,1.5930378850866225,1.6804561124370192,1.6283671729141573,1.671680064127863,1.570126709109933,1.6167470605969252,1.648308874272918,1.632744391082067,1.6370151194334996,1.6580340787231262,1.617765482225855,1.6758092339678643,1.5903564398248111,1.6625094507979539,1.6113557798672566,1.6962389380530973,1.5904145819416233,1.6678913716241088,1.5910946904886876,1.667969788478449,1.6116173669043967,1.6841984003081092,1.741605866560633,1.670073188976885,1.601655364543982,1.6515059650955628,1.6016937078515858,1.6720259733531357,1.6177962833296513,1.6841242085319414,1.5920920534404202,1.6524299783360634,1.858907606319865,1.6710641353899958,1.601860617596585,1.676639915967792,1.6531968404050534,1.613323302873186,1.5980758393511767,1.6359316086378082,1.487576391622299,1.5355016469515859,1.5963867731748096,1.6744055359464982,1.600637063933916,1.6797175002205578,1.620455849725035,1.6464724515478917,1.604851591919588,1.5968761353347902,1.5645651117589894,1.6349489795918368,1.571841786627203,1.6424458495896677,1.5998964356606542,1.6608076100610838,1.5544269957899117,1.6095343290271975,1.5947253202378489,1.650711475312842,1.7787993648517133,1.6852814628899246,1.6600259261786177,1.6690727979804871,1.5999080942690211,1.6731044442985623,1.5889745279989183,1.66225512566976,1.581349248869554,1.647868761116945,1.595172628304821,1.6497791601866252,1.5653762826464777,1.627740875651739,1.57875763242683,1.619539012685037,1.5660254477476934,1.6489658083579568,1.6457634431324897,1.6376275633744528,1.6346991351285038,1.6377123842237624,1.5931147054459118,1.6744027303754268,1.672522425265472,1.726558973050425,1.5619442940504122,1.6218011189316008,1.6099175315676755,1.6736343285751665,1.5979063942406149,1.651057830148553,1.6537543358498266,1.648581922056723,1.6022382574306628,1.6599857132504428,1.5537474350915064,1.6165269063348793,1.6161968572433323,1.6687334579577635,1.604743287946822,1.640395723366967
Moltres,Fire Spin,Overheat,35,1.4439582566599667,1.430464923704102,1.4493906225052777,1.4283843956784756,1.4463840752317787,1.4326004374352481,1.4475617322248417,1.432678637902611,1.3872031878277926,1.447348963387205,1.425161644810921,1.4803414371781132,1.3961249068584571,1.4540832442414229,1.3805426780433712,1.452283683464761,1.3805426780433712,1.452283683464761,1.3744243959980778,1.4520533880903492,1.407273345641823,1.4515839082693616,1.432431516340573,1.454469507101086,1.3873355649938754,1.4349631816908406,1.3479047331926441,1.419669616414549,1.399511288255426,1.4562676929143838,1.3629727291230607,1.4246838346310062,1.3982252220355709,1.4339335889535891,1.3888313705189594,1.4386498470843863,1.3688709900442477,1.459769081858407,1.3745484042480676,1.4459891480688745,1.3916113947607005,1.4388305305421305,1.5063203647792687,1.451293989807638,1.4025007544886714,1.4273066256262972,1.370537060701882,1.4166208052334892,1.4201220091355744,1.4634210049131777,1.4120950922427704,1.4771162292608222,1.4017054761391858,1.4519267897134915,1.4221648035970775,1.4500679135702244,1.3676074571894037,1.44008523649112,1.4287235010239427,1.4052895926600633,1.388224973420788,1.4241345053361762,1.4881999544239812,1.4550703320834455,1.407723388445105,1.4533903028051272,1.3914135668615313,1.4652563346535847,1.3581886209280571,1.412876579861817,1.3586418080008305,1.4008344530497614,1.3524902818270166,1.417407677356657,1.3670657877034844,1.4115969325978743,1.3696575664298112,1.4296673475063049,1.353191182826682,1.3911940322399912,1.4130846374582138,1.4604768807502293,1.3782077549556933,1.4411847564411207,1.3628846285051512,1.4051442996520433,1.3729534563119543,1.4246438652924571,1.4469516420735933,1.4793367476294306,1.3791012150954718,1.4456850181085656,1.3528584758942457,1.4060715396578538,1.3589267433278576,1.394543246910935,1.4044679269089515,1.4392109591510263,1.3639389736477114,1.4297895435084123,1.3496403131080996,1.3998996222627254,1.3649328344476477,1.3984542722198368,1.377355690755305,1.4383439679477668,1.4579661216558384,1.521541994621862,1.3653251518979728,1.4183721349936835,1.3815836652421238,1.4474324311228692,1.38230753477528,1.4068825910931173,1.378177922872883,1.4059579677616811,1.3694470613812595,1.4154648887600552,1.3564184981793597,1.4047514559191565,1.352005404504988,1.4010068666827074,1.3744750132218893,1.3921249390756085
Mega Houndoom,Fire Fang,Flamethrower,40,1.163455821985675,1.2018408685558983,1.1665667299402154,1.2048271212900707,1.1671215166783258,1.2058743834730943,1.1692819031074397,1.2002127169269494,1.1773436032312605,1.2298300434155396,1.2168033215058216,1.251295286665609,1.1803017785985033,1.2306144102115526,1.1943325683834403,1.2472508008871366,1.1943325683834403,1.2472508008871366,1.2168050155096335,1.2399274760802133,1.2147426553946814,1.2732849091439122,1.231214472138979,1.283604795600776,1.1915840359246905,1.2351913918159267,1.205523240348295,1.245998776357091,1.2092446798022618,1.2224166584510514,1.2171295860307005,1.2603340431801542,1.229613782401374,1.2557853543152868,1.2068583844754892,1.2620067705175972,1.2205821349557522,1.2841261061946903,1.2031431064334501,1.262890076481575,1.2186483888779065,1.2639418128276265,1.2252498229059923,1.277700597649292,1.2307705510556406,1.2603307735547074,1.236892180547912,1.2632321894403662,1.189729386673114,1.2471850687758503,1.2148599415128039,1.2705463423036167,1.16781218626921,1.225581329182095,1.277918722288141,1.2607061450071817,1.2254217500242528,1.2758644913743213,1.253733765036471,1.2238857707597335,1.195042032917555,1.2475207259755878,1.1180605332394191,1.1558886287833274,1.232170722645365,1.2758870518298346,1.2082391125680827,1.2646136987319083,1.2229791099000906,1.2365375664818503,1.1951189975029843,1.2351808173833811,1.1910228377065113,1.253899416909621,1.1840306740212565,1.2376833041840443,1.2298073511502354,1.2787510907818147,1.1780243000528263,1.2205333845587412,1.2259119013105346,1.2680383397923263,1.2569277262715772,1.2446601444450136,1.20963362216006,1.257597052602852,1.2072868115276045,1.2593842316024422,1.175185504453797,1.214914727109849,1.199526391359321,1.2674495853245613,1.1889891135303265,1.2335676516329703,1.2185439135299858,1.2655286527152823,1.198645877926233,1.2446995471238989,1.1940662123861785,1.2504492552614122,1.2105907317889248,1.241883931637478,1.1995644973317794,1.2190087713917683,1.2017707869614682,1.2646683484196468,1.2760319547765324,1.3319331854672503,1.1918907537748902,1.2391987005955605,1.226075917473423,1.2630365051215706,1.2104239197214826,1.2424187526583594,1.2117527035298918,1.2513670679453173,1.21134036627913,1.2558777551168305,1.2159979124906597,1.2616503184637828,1.1998463787965723,1.236983842010772,1.2202818595679812,1.2532069562692496
Darmanitan,Fire Fang,Overheat,40,1.2834803102794214,1.2790975426775755,1.2887420390640245,1.2755042665294754,1.2808741620989808,1.2827319336586056,1.2736443727509617,1.2932036941839646,1.2459139582941952,1.2819562673321763,1.2536711074652624,1.3237752334224588,1.2457458612757961,1.288390514141316,1.2482865635781173,1.325782020083785,1.2482865635781173,1.325782020083785,1.2220892131591594,1.2809362575909826,1.2596929355747741,1.323280050529589,1.3711326845355232,1.3441260270804296,1.2708993237536885,1.2919985358561867,1.2472623206653781,1.2780662008547767,1.2675063025505964,1.2901391490500402,1.27813590781915,1.29375051263902,1.257049017318398,1.2880605503619613,1.252235837425841,1.2945243268647872,1.240756360619469,1.317529728982301,1.2213569003830895,1.2970545732164525,1.2434849589976755,1.2946134602144526,1.2596129378348453,1.3066889954127494,1.315047293209316,1.3037921816379627,1.2747768336022836,1.2889006003961185,1.260780495807825,1.3125437134641789,1.2790910146143102,1.3241358909936458,1.2210046701431934,1.2861753193703234,1.2453006931867858,1.3014269655904578,1.2282183633121804,1.291429852174233,1.3787187070540194,1.2837686012179141,1.2411475247927402,1.2807055255712352,1.201881046591121,1.2228625883035362,1.2806474085082669,1.3277958387516255,1.2678825982178925,1.3164424715480374,1.3232023352809068,1.2809386310952051,1.2452813323568253,1.2644818259931836,1.2311710398445093,1.2736030126336249,1.2413292075877842,1.306672944975111,1.249781843637026,1.282519682019121,1.2407834285805759,1.2807152347564392,1.261885039789368,1.2854924119161022,1.2914895251754341,1.3150770885622087,1.2433649450774373,1.3001432762502558,1.227781789535876,1.287704326134051,1.2492351638693102,1.2784341564829371,1.266806677667531,1.3084670938430876,1.2660777604976672,1.2814432348367029,1.2580291883913053,1.302978358688665,1.283272874749341,1.309273821057612,1.2343604896580835,1.2804679491045046,1.2546336652842713,1.2818501201891328,1.2487808992210023,1.26245169600687,1.231903843300193,1.2906860562892615,1.3062398178499226,1.3240818890219248,1.2455513445226494,1.2731155627744692,1.2827765987343858,1.3106860094388078,1.245317349044566,1.265379101750185,1.2710671291573148,1.3038767598449295,1.270568260640005,1.3099914072448315,1.259942356276168,1.3012299699920533,1.261313368746414,1.2898721057210016,1.2500855534008772,1.2605075131441135
Shadow Entei,Fire Fang,Overheat,30,1.266269498626957,1.2705354867933074,1.2680870691337438,1.2759513207614115,1.2640709813957196,1.277077153306001,1.2664634038253593,1.2713505752220233,1.2532785712685302,1.279519206076452,1.2740609897189645,1.316910891242353,1.2299563449638773,1.2915269543525447,1.2721514600788566,1.2946013276244457,1.2721514600788566,1.2946013276244457,1.2480798636899821,1.262966927345013,1.2442465908722833,1.3128785670326824,1.2795194031219654,1.358055042139956,1.2478881361408358,1.3129955032789868,1.224972955718314,1.2717573462909433,1.2948202892835514,1.2988676534794306,1.2508695876711455,1.291724259445469,1.2734427377984014,1.2788928730159925,1.2532609510057011,1.2900356235483232,1.2439539546460177,1.316060564159292,1.22856539106488,1.2914990934002264,1.253307793509158,1.2917777217295277,1.26698555050446,1.30539603722069,1.3135054187304853,1.3003866128679296,1.25687066453994,1.2834050015390785,1.2422330348585195,1.3184498881798794,1.2749047991702456,1.3303216046909576,1.2234068064593486,1.2714576618393618,1.2644218759757697,1.3013879348029727,1.2321423195164134,1.2929820394536569,1.379952847003523,1.2908980949501059,1.2329617085059288,1.2816699297611647,1.1826852561579415,1.2050589380787635,1.2831738807356492,1.321516812186513,1.2613447992459244,1.3058974847118585,1.3040203162208936,1.2836453518059112,1.2473256558270427,1.2760990040771134,1.23694120505345,1.283807094266278,1.219965020852953,1.3002287098076146,1.245735162969995,1.2871225415456018,1.2423602106644895,1.2717748003009492,1.2549773688725854,1.2871342780226607,1.3054346155816217,1.3030656149157405,1.248945896158832,1.2987650951763663,1.2276111074640583,1.3048644390468063,1.2258252624106283,1.2739719081182497,1.2427726464222189,1.307545592868011,1.242376360808709,1.272696734059098,1.2463038354403257,1.3001690355450801,1.276186828290111,1.2926683640132484,1.223928119158174,1.282566483748417,1.269716741069463,1.289219959320601,1.2413206158375758,1.2608262283015395,1.2252361873670674,1.295335608646189,1.2976426482422911,1.3192533417080496,1.2439992781086446,1.2629248631414307,1.26233876985396,1.2982333730654805,1.2305250555301752,1.263772271144788,1.2727912670883492,1.2940522342379106,1.2681250194113445,1.3088836665182777,1.25388146267984,1.2878627937042617,1.2663569564493142,1.2841437006052305,1.246964150532505,1.259325320695627
Shadow Entei,Fire Spin,Overheat,30,1.280426351102681,1.276296605611075,1.2828788873316894,1.2808458549912185,1.280427871886373,1.2826079641551036,1.2838140145002037,1.2773970538705617,1.2930885011728572,1.322445265224308,1.2900165224019782,1.3407522916610237,1.2583098454660315,1.3098292675025107,1.2833407774765895,1.3046855747905373,1.2833407774765895,1.3046855747905373,1.2766066669579275,1.290626501813098,1.249028277135361,1.3166804327405823,1.283206026203137,1.370841582875247,1.265030479139018,1.334156062189304,1.2854413094752524,1.3297008281757081,1.3122579327634043,1.307168359083419,1.2868910228173729,1.3222502042961428,1.321814100294541,1.3194430843170193,1.2958321129600239,1.3275493314624727,1.2776548672566372,1.3537541482300885,1.2649179970279887,1.323499338795654,1.295213327970879,1.330622567297664,1.3139584465244871,1.3391780087068355,1.3340289408981492,1.3242685035664787,1.280356382201411,1.3114628708946245,1.2467144744454328,1.337457150011657,1.2949896467927524,1.361519768447618,1.2695798496937378,1.3126841739455597,1.3120745644164118,1.3366093174295886,1.2850404605714323,1.3390860159299909,1.423098576313855,1.3287139130840961,1.2780621285446212,1.3295531787575452,1.2599863271943816,1.2733463155932132,1.3063068920676202,1.353190600037154,1.3001119040875173,1.356709369761751,1.3355023248878224,1.305538610309036,1.2846309549210815,1.3071559971627442,1.2593051506316812,1.3083333333333333,1.2173684918606216,1.3032019373066057,1.2733810880009204,1.3123519653251248,1.2444972706462405,1.2816436952728554,1.3073247936573678,1.333150903765938,1.3248348102238385,1.3411232904778978,1.270273589411203,1.3214709695026268,1.2617212630473316,1.3178231471148165,1.2258252624106283,1.2990382502577624,1.2772539270942718,1.3472344255620083,1.2782830482115086,1.312547433903577,1.2637787777063543,1.32082232221508,1.2938174526282586,1.3110199851294415,1.2612555026231682,1.3258035337393717,1.284808621919328,1.2986854038442912,1.2882674967797338,1.2977212782923389,1.2415689766038482,1.317505069990602,1.3262606237855026,1.3484209080024339,1.284052216808037,1.29963303856103,1.2920894264034655,1.3289240340727388,1.2717434112068557,1.3063454055671955,1.2990512140379513,1.3253315649867372,1.3020819314028969,1.3366703591357552,1.261306353856555,1.3143362076122926,1.2908623146828555,1.3145070240056267,1.2786240939117088,1.3007850172662319
Shadow Entei,Fire Fang,Flamethrower,30,1.3060665147354416,1.3248326161424568,1.3056183363196083,1.3268126097677801,1.3081492238623584,1.328754726337321,1.3083207771258398,1.3266605215109992,1.2761617836392873,1.3291187455511568,1.3275188924186552,1.376863606991259,1.2790257394628566,1.3505017494411506,1.3004366375061607,1.3695362555446033,1.3004366375061607,1.3695362555446033,1.2774039931844992,1.3129953252654114,1.3140608298513263,1.3810692190587244,1.3217610454138526,1.4127063880863653,1.3005257421430076,1.3582019659607012,1.2696159712000568,1.3330835801308767,1.2982109910848838,1.339466290156754,1.3110982170794614,1.3612988677892575,1.2961208747335198,1.3392511431347882,1.2874438912085442,1.3569608958334751,1.3007155696902655,1.3824633573008849,1.284225845591744,1.3582432414009353,1.2960176960988146,1.3580767421727482,1.2991444468133395,1.3704841028039312,1.3304631773770685,1.359720174097367,1.307831267236903,1.3624747762117524,1.3065058586835447,1.3691337610416974,1.313734006822258,1.3795152527268437,1.269697721018896,1.3275806707284854,1.2873797851745457,1.3340957347155438,1.296564782074913,1.3623286823468803,1.3539842806955436,1.3236667232109274,1.292836103574686,1.3362284824577202,1.20075821922065,1.24131051770214,1.2996423927178153,1.3627206018948541,1.2911549337629955,1.3609487237826368,1.3163948649124946,1.338172895739287,1.2692221190609374,1.3249465131165408,1.2837949465500487,1.3453231292517007,1.299206242432396,1.3618592762007264,1.308717624157341,1.3659656895179464,1.2869183114824954,1.3499255630792875,1.2882584386001243,1.353030796083188,1.3335937099830968,1.3397915279414025,1.28857201337245,1.3476154738350277,1.2894899231930677,1.3522746668417251,1.2816625255649647,1.3425705254973548,1.3040417461371965,1.3683003664573645,1.3084416796267495,1.3537542768273716,1.305692450539247,1.37223531652501,1.3033819255120203,1.3505508866007254,1.2820116987276127,1.3492009889646022,1.327460355196309,1.3664932068926046,1.3114074096792,1.3120974667239158,1.2872533016768066,1.3527130632635902,1.3783932321824641,1.4334504485053094,1.2971786079528365,1.3266678698189256,1.3112190016571212,1.3699256718124644,1.297066746483089,1.3368436805872808,1.3174964293001428,1.3601407875943683,1.3279119604940317,1.3805555267980083,1.2987391918017814,1.3605223517690457,1.3154879786781173,1.3576690295952174,1.2842343229874211,1.3255384679200672
Shadow Entei,Fire Spin,Flamethrower,30,1.3159432239617246,1.3333062027574103,1.3169916088630276,1.3333197324770707,1.3161913026538328,1.3329714604493008,1.3153776611773882,1.335624767340861,1.3148979588319343,1.374135437869588,1.3409322194577402,1.38648684205435,1.2962893219295688,1.364501328279392,1.3094292909068508,1.3757181031296206,1.3094292909068508,1.3757181031296206,1.3016514482939403,1.3422932412949453,1.327523240371846,1.3887093900819487,1.3330681516839034,1.419429640130557,1.313199992638383,1.3707923758187242,1.3218358190427213,1.392685186827218,1.3029942396800136,1.3431281072630734,1.3370582570577103,1.3871799233851492,1.3411607620396389,1.382390827802846,1.3222875358449184,1.397257054892959,1.335111310840708,1.416838357300885,1.3176337064252703,1.3954104238524356,1.3325039707155468,1.3957354855861321,1.3361037942820988,1.4089324154247163,1.3459219708531371,1.3813693504531939,1.332894929124653,1.3879954978064244,1.3220268368289714,1.3869494262203073,1.3350282887814668,1.405220412855201,1.3034820815263117,1.3649580743889997,1.329181758571161,1.3755191094735528,1.3407218339895561,1.406867090618968,1.3911584443936365,1.3584979877618553,1.330825495128597,1.3732767084768804,1.2665161276957178,1.3032980464461064,1.3144668400520156,1.3803780419840237,1.3341335326866732,1.407498038195976,1.3368489071445677,1.3588912838170635,1.3066196866331807,1.3661097879555035,1.2963921282798834,1.362086977648202,1.2991120678057313,1.357096730795103,1.3394321222059205,1.3972939021700563,1.2925370984008069,1.3571771598712963,1.336271928527054,1.392539123746413,1.359038057675562,1.3662987245812632,1.3281981305860682,1.3788087603193013,1.3095516313267248,1.381907700387317,1.2907306931697176,1.3600223112418235,1.3357799541392539,1.4064890812849582,1.3218538102643858,1.3726158631415242,1.319870009285051,1.3846510963502607,1.3145911722956989,1.3627289728049028,1.325815594283302,1.3896641138515347,1.344013876781925,1.383988870398253,1.3578099122860823,1.3643654542108814,1.3110451600138497,1.3766236335757036,1.3861856439044498,1.4535890238875695,1.3214943151055767,1.3526198640437948,1.3381399540657615,1.4032231493056566,1.3381827060917784,1.3871280265914712,1.3447051622117934,1.3957049581718015,1.3549532574824263,1.4121106084291823,1.3128417406981296,1.373071129508605,1.3352829036258307,1.3735864072997834,1.3117565927969221,1.354916987275876
Shadow Entei,Fire Fang,Fire Blast,30,1.388024445828497,1.3800179769555247,1.3916514396210682,1.382626975820043,1.3856567284448025,1.3834093384455994,1.3925797245315796,1.3804087710279545,1.383850935959063,1.3819860842768186,1.3863514125299397,1.432430340856766,1.3719445524346388,1.4013833543914211,1.4050659961803844,1.4081925363479548,1.4050659961803844,1.4081925363479548,1.3711651885185023,1.363783913670322,1.3582296828944385,1.4191809995789202,1.4323517624610451,1.476005048420574,1.3843295714107515,1.4214750635450684,1.3505426590292433,1.381324371774637,1.425555962424123,1.4021837105474417,1.37684360180935,1.40512456748456,1.3848447069281125,1.4010595183391212,1.3668714623364415,1.3989292501345247,1.361200221238938,1.426261753318584,1.3450668702539843,1.3975474090332785,1.3729064274466765,1.4038711920326654,1.3913364923694835,1.4142108484694265,1.4273237893496238,1.4060779604919695,1.3879333128122853,1.3947394604208059,1.401244268679141,1.4264448109419658,1.420677208340978,1.4519540040514178,1.335051274026444,1.3767695940755433,1.4058928682945107,1.423671391994005,1.3456092167810179,1.3941418311126572,1.5297779285624729,1.3967612430886933,1.35720136875679,1.3909845637232974,1.3112655631745769,1.313788817302314,1.4222831135054803,1.4470323239829093,1.3932337495298635,1.4136968745791987,1.4260328692595152,1.3944130392542282,1.361225325390555,1.3802326319006728,1.3509596695821187,1.3894314868804665,1.3404950894658954,1.388941208125925,1.3652848498796544,1.403872155576652,1.3586178744657351,1.3779234500312154,1.377584829748839,1.406946129041801,1.4563207498847512,1.4228217999282897,1.3473698574060176,1.383298082827318,1.3501083174686537,1.3995536007352458,1.3377279718743134,1.3837111032232985,1.3544885669588325,1.4198615605511862,1.3628491446345257,1.3963545878693624,1.3613075256529295,1.414148989357903,1.4013811594529437,1.4097289502737533,1.3281553398058252,1.3853464391244044,1.3853712655519455,1.4035801392961231,1.3644421272158498,1.3705836349138194,1.3366275906415392,1.3925112529059702,1.4330578836830432,1.4618917698785012,1.3556397762136798,1.3838777597304939,1.3780077719956199,1.4246688180170752,1.3560941413695868,1.3655933458309046,1.380228524790859,1.3909610283615588,1.382481132173139,1.4184050604081042,1.363072434201943,1.3862129496744198,1.3878009957615356,1.4049769568194859,1.340429944727318,1.3634412170360153
Shadow Entei,Fire Spin,Fire Blast,30,1.4089721994168105,1.3964325651841576,1.4126878248682786,1.3953964058258972,1.4114317592158043,1.3977579229795185,1.413723787070356,1.3874142484888234,1.4270717175077172,1.4388985310415077,1.4107538781211668,1.4567612222708048,1.3900909547413094,1.426148880681634,1.424656927673731,1.4193356487185806,1.424656927673731,1.4193356487185806,1.4031914893617021,1.4064659880291843,1.3703438279402715,1.4326191170278237,1.434893917370993,1.4887018660413962,1.3935131885412342,1.4439934318017762,1.420514196031141,1.449668818386565,1.4419109051730208,1.4200790811655846,1.418352932598981,1.4413905504300093,1.4400503958598558,1.4490504636569768,1.4118095808954247,1.4393786653770442,1.3979086006637167,1.4642076880530974,1.3819852490081936,1.4368583932052734,1.4169251324139904,1.4505449934900714,1.4324979539624354,1.4660185828352923,1.454616970059315,1.4364992297779158,1.4174261009075901,1.4277845663063047,1.4084305463211613,1.4548855462779875,1.4468129720257463,1.4914908992874447,1.3866098174620272,1.4341566713137777,1.4697823643289827,1.467760569537251,1.4078438981310193,1.4547239682470654,1.568874597122143,1.4407453025240866,1.4212645314215666,1.4383449429781499,1.3996084605663854,1.403457562511653,1.448931822403864,1.4854402749396247,1.4357805194021256,1.4670300840905819,1.468852377531055,1.4253821717931685,1.4081553801172961,1.4376726429728903,1.369703595724004,1.4174684159378037,1.34453114489439,1.3939324633391632,1.3896895946606829,1.427797435823672,1.3702716547407514,1.392178520546191,1.4298287134278023,1.44500488122356,1.4563591661117656,1.4570762690160324,1.3973664460667259,1.4145595960974278,1.3817238889253594,1.4324689818157947,1.349906191369606,1.4149975491438906,1.3871054154254978,1.4550821850288238,1.3881804043545878,1.4133001555209952,1.3765802442682664,1.4176368354641335,1.4205101052204672,1.423608138251132,1.373780377495025,1.4273894952662365,1.4100782770249447,1.4200808304936998,1.402065570753849,1.4243927498006501,1.3671860315576,1.429470247811248,1.4700374899405264,1.5108642314562193,1.3944534680863865,1.4033086687120255,1.4187380682423856,1.4492155323623184,1.4066462924746765,1.4288898690905654,1.4236278310548867,1.4327484186900632,1.4222148602900833,1.4499187311709958,1.3846710393661563,1.4114884178814153,1.4095948472116826,1.4230135667882065,1.3860065746492312,1.4067053126069418
