Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Houndoom,Mega Houndoom,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Gyarados,Mega Gyarados,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Shadow Poliwrath,Bubble or Rock Smash or Mud Shot,Dynamic Punch,40,1.4546774842271957,1.5313781619234659,1.456854246154261,1.5354475348172516,1.456447379290231,1.539506624475917,1.4026836812959889,1.4900162672892627,1.4505428389414894,1.5294019502428533,1.4225644068069199,1.5246342522520269,1.4112804607136662,1.5012101773375253,1.3484278166614554,1.4334187170791544,1.3886432663104071,1.4952339168722735,1.4166549099228962,1.4900660626767346,1.4063643134983035,1.4919721923363403,1.391561011121763,1.4797026027663853,1.454242692549869,1.4841619210577162,1.3659777163630398,1.4458709982857427,1.37602121586799,1.462797120373473,1.431873651576747,1.514975649199423,1.3749969706671292,1.4389777564059227,1.515810161826318,1.4893005137091846,1.317226772170736,1.3685330008107803,1.3844471848433055,1.4628960510419393,1.363704766642956,1.455016426066255,1.3719817304392405,1.4591116892140954,1.3152232648865223,1.3981601075467223,1.4022733720424414,1.5028577913112553,1.391683061095569,1.4904250518906237,1.3400285036419013,1.4124468673001733,1.4039734345351043,1.4691650853889944,1.459489040582966,1.5204546981959925,1.406626642175294,1.498058360146455,1.3556487183968908,1.4187187053392418,1.4134483228290882,1.4920475229380517,1.3651722116083278,1.3633627062345175,1.3337376303550574,1.4177918006924952,1.397323301007893,1.4744340929600022,1.3846223219832856,1.4513497805479287,1.3486736663068721,1.407167544347409,1.3877871495021354,1.470716996395389,1.3868267831149927,1.4676597642860498,1.410881549730737,1.4878895382966235,1.394811986477468,1.4874128857914948,1.4818622552829281,1.5104918396802487,1.4218048479421055,1.5089613108564375,1.368580274214949,1.452675807164971,1.293829792110752,1.3734213481858397,1.3946273115552477,1.4897346330685628,1.4069308662611026,1.5147033099453848,1.3949684923689611,1.481137917218101,1.3990147783251232,1.4754550468836183,1.3902666991024673,1.4803528673674506,1.4083936376992783,1.4717155033171203,1.3610203180212013,1.4418617491166077,1.3909265860610145,1.4551891580255134,1.3558963450894288,1.439847216504277,1.3877138744397552,1.4820967055975398,1.3343859649122807,1.4218215752146324,1.318424246473149,1.3884936143679505,1.3908526698350574,1.4458261112664244,1.4509092494875933,1.4690680737865771,1.4058714865657114,1.4816211851376615,1.395661748131708,1.4791150104901774,1.3872860227809856,1.4387981130151903,1.3759800859585496,1.4518604152487857,1.381373842429521,1.4465308109077402,1.392159149214049,1.4569942627921078,1.339461111469102,1.392015170623487,1.3122229202983835,1.3655992000637118,1.3979134460095517,1.4663396350257796,1.4006739825455803,1.4704669736208664,1.3961000577669709,1.4720904926313527,1.3753567677110634,1.4407792125115386,1.376185814719231,1.4371362463290913,1.4021475622597155,1.4718025320175332
Mega Gallade,Low Kick,Aura Sphere,35,0.8995892086924181,0.9420466191757584,0.9013724670702278,0.9409202135547976,0.9015305666586308,0.9410616356951274,0.901492713434421,0.9416316175417008,0.9023125848975836,0.9430162362942015,0.9104103415432616,0.9699592749911992,0.8924211586390159,0.9490900397327455,0.8654243932943694,0.9036727036582726,0.8941058873282118,0.9432502538518772,0.8844629008282882,0.9373416673311783,0.8884962343788794,0.9422846147479931,0.8893229635929853,0.9412053021183967,0.9171324243818431,0.9616463985032742,0.8861616871164072,0.9313733030475497,0.8953342808829929,0.9381743106191043,0.899615827461443,0.9358849196442212,0.8720715917454186,0.9075613423962469,0.9265415237984541,0.8961398726029399,0.8730384761435594,0.9140098217309647,0.8995014391733522,0.941943134558533,0.8996611995345605,0.94163915283437,0.8918973311696841,0.9436130683286656,0.8989443023960777,0.9525067875688642,0.9014014714504568,0.9498836835435857,0.8867358541647866,0.9526252143308366,0.8498697391875216,0.8995516701222832,0.8923681214421252,0.9295370018975332,0.9134191652985396,0.9529364325009361,0.8776417602557622,0.9234377504099017,0.8791807610450232,0.930167281849868,0.8915194215029532,0.9382065600970765,0.8196301875994176,0.8551189364036011,0.8648958183941486,0.9183552213731074,0.9059977884823143,0.9525159191143762,0.8824077599855703,0.9148044972643646,0.9224261058232209,0.9672150808447542,0.8920877003057377,0.9240890327032204,0.8977672911677701,0.9389702775038739,0.901323345499094,0.9433845486332662,0.8937124602037132,0.9414242420927104,0.9132156470893009,0.944694866955331,0.8995437658078491,0.9418876235886389,0.8824148606811145,0.9436178681999114,0.8690779068967889,0.9073551995232528,0.887185990244206,0.9366417974311297,0.8947445141979747,0.9586013877281296,0.9034251648231566,0.9388909799541045,0.8926431709682942,0.9429978888106967,0.9036784758588019,0.9563269016555062,0.9018643402717575,0.9509139191297921,0.8763361307420494,0.922405035335689,0.8993593231074047,0.9306136369172804,0.8929486299803303,0.9508485430675633,0.8999002191906303,0.947214316092518,0.9095334079880553,0.9683911907428144,0.8829430693344913,0.9411096636269499,0.8901202124685491,0.9313502935420743,0.8991583445990144,0.9285334263660546,0.8893399555324492,0.9355441744189906,0.9043053075095798,0.9570336205850224,0.9102013957756008,0.9179865983298887,0.88995068104903,0.9243434239844864,0.8883608930103877,0.9252238289805694,0.8925906059051262,0.9367274593031392,0.8809732028610617,0.9179976249873425,0.8830801086639118,0.94187188630994,0.8931418355802364,0.9282487973814437,0.9074076360000494,0.9469948525508882,0.875216626140226,0.920221126590271,0.9086144150070559,0.9475432100075333,0.9026875500578445,0.9325175758654445,0.8921688664691334,0.9462497245145335
Mega Gallade,Low Kick,Close Combat,35,1.226456912350497,1.2359298507789216,1.2204019656748413,1.24470663179324,1.2218268010162192,1.247222170710696,1.2221589137159377,1.2478342590797604,1.2166384096049292,1.2406692710352196,1.23432694730409,1.289451347106094,1.2399557396680052,1.278082672883988,1.168857381084093,1.1876718698639472,1.2307598369015824,1.253202830476699,1.1790051136723774,1.2254105148226981,1.196797153024911,1.2419680542911529,1.1716989699935851,1.2341264406755228,1.2424632038663568,1.2751318044526485,1.1641961192494186,1.2253915189551063,1.2292415365711797,1.2652079794466464,1.250127622788027,1.2368716207907768,1.157362044181066,1.176208958917144,1.2645311721269181,1.1744973416386213,1.1535748740211624,1.18069367899258,1.1988912519416315,1.2372478662932798,1.204957834966346,1.2343294505593907,1.1989822939484198,1.241328102160401,1.282151988823576,1.2997403590162637,1.2293079643674465,1.2680612032606435,1.2220846493998738,1.2725602382456458,1.1630607759140072,1.2018897166671516,1.2195370018975331,1.2439316888045542,1.244357076336684,1.2774369461486026,1.1556578768938692,1.2021134082046097,1.2098220252722058,1.2547089789329742,1.1905684674533499,1.2313740543083913,1.1277314413481798,1.1177609264667514,1.148304615951976,1.1956647339629987,1.202951232222067,1.239860699805539,1.156081527947572,1.2100126260095798,1.212278808098649,1.2639911032610474,1.1761976706836865,1.2197147241818247,1.1885711602573132,1.227226839460957,1.1925486843112734,1.24137336974554,1.1785389976258984,1.2394450947999518,1.2126938307242514,1.248466007919766,1.205898369900645,1.2630668135006595,1.1785050862450241,1.2252896948252985,1.1597332049783402,1.2039927571110958,1.1887753911264285,1.230793766872311,1.2061573147266331,1.258935686381217,1.2118599822731633,1.2544772404414712,1.1781672594480477,1.2205336934400974,1.1714658847931578,1.2362009141774324,1.2036264749094294,1.2381300019163557,1.1523189045936395,1.2043838339222614,1.1858856200924068,1.217464738410569,1.1721787658387082,1.251337999176616,1.179703601923643,1.2446429155625347,1.1777827547592385,1.2483762597984323,1.170869937980871,1.229704601886183,1.1777019849035504,1.2070673748951635,1.1881732152980682,1.2068640704722864,1.183500547548201,1.2192847582491733,1.22454181332686,1.2760390477346417,1.2022391725441857,1.1939720288793942,1.1842048834152208,1.2184764266602026,1.1520371959576294,1.1992622289395822,1.162764121460889,1.2257451373664816,1.150997413261408,1.1963067632627888,1.1624560875682468,1.20845242414321,1.1803884652255394,1.2134658732694814,1.2281048252706424,1.2538791028378862,1.133602912530059,1.2063355589290272,1.207736952116203,1.249498668420885,1.1975883242858414,1.224330337278633,1.2039327080833557,1.2479981389426256
Keldeo,Double Kick,Close Combat,30,1.4889661892332624,1.5311442414328724,1.4861910668302483,1.5296502770549931,1.4892469220926565,1.5321075088632605,1.4902556408721965,1.5343273518033091,1.4851102699532495,1.5325180918225298,1.4249643053071173,1.492838724319031,1.463588895141942,1.5111899089828165,1.4177249440796593,1.4222647136638045,1.44617548684154,1.4866696669056305,1.4354207176316398,1.4766879105914972,1.449530331871224,1.4939977654555987,1.404308151394365,1.4855301758002553,1.4930619359304569,1.5297837058700068,1.3787124440046283,1.4303708983016377,1.4574257463879483,1.4702215186216618,1.4894436391684585,1.5334837481229202,1.37505947058741,1.4058795843372647,1.6108384360839758,1.5016633470169822,1.3976518160452396,1.4209745784455596,1.4350506911929273,1.4714587149323284,1.5044220861720892,1.5585068109583857,1.3991403307332821,1.4664923883891687,1.4427043519519203,1.501028020138651,1.4330565695156319,1.5116940593497628,1.4586048190596517,1.5015576211533257,1.3919416963406477,1.4414117197335783,1.4491764705882353,1.4835597722960152,1.4848353927244446,1.529085899171443,1.454206064491208,1.5209142349938976,1.3882979817192915,1.4225691695540865,1.449093621921472,1.5117011924072261,1.3717313179090536,1.3818421045248857,1.4332561617734434,1.5114650986498392,1.4209255328613735,1.46717675618653,1.4065174258973487,1.457913301400886,1.4198257721955103,1.4754630992487925,1.3953532637790125,1.478366385514936,1.4440296755411561,1.4788702634173827,1.4250721012735765,1.494085143309257,1.4075796199249477,1.4866798682756583,1.415839532215684,1.478087413493209,1.4501591373906308,1.509651107910883,1.3939495798319326,1.461954887218045,1.3922620275504825,1.4436154851131129,1.3805771011132806,1.460194960284427,1.4247342131348273,1.5117879147149713,1.4574373793421644,1.517732907565474,1.4151625235369079,1.4745611198813169,1.4038897353494744,1.4808137971652817,1.3858992726974075,1.4390644534279953,1.383381183745583,1.436119699646643,1.399550145756023,1.4494563584542552,1.3585952152234573,1.440087370202644,1.4049955834723722,1.4858425753263322,1.3762971257932064,1.4712131392310563,1.4016657202347151,1.4555678034984578,1.4288957226726307,1.446195135588482,1.4559591818935065,1.47545244428939,1.4021990420671882,1.455294625178368,1.4032562897716434,1.464498118703726,1.4365366970351354,1.4499939757361187,1.4171320424012455,1.4718770102833276,1.3752769843607906,1.4501940491591203,1.391389523765101,1.4694715238583889,1.3837762701254708,1.4463827084349772,1.4122415028891506,1.4618747179428189,1.3949252519669397,1.467082365336949,1.4132154892545457,1.455987458493291,1.3750419818101214,1.4526781036312586,1.448047194134686,1.4744241318210274,1.4196849692978553,1.4654000177983446,1.3968949726963293,1.4484291206503905
Keldeo,Double Kick,Sacred Sword,30,1.0984064797658775,1.166579998283461,1.1028339153061086,1.1681272161028946,1.1025457745469749,1.1733810536111358,1.1014168556088433,1.1728209839602843,1.1046174173607342,1.1694008042308068,1.0949988116660443,1.1641258954945166,1.0912499100829776,1.1437572198079795,1.0434454947046043,1.0961829857854102,1.0830350055519498,1.1512979802662675,1.0834401663528128,1.1416207131334075,1.0946722668211537,1.1516303898038567,1.0794596971247756,1.1466948254611244,1.1088073034887003,1.1600876796717434,1.064381218028587,1.1132606269430672,1.0730325826120786,1.1291325298420365,1.0901575815388513,1.1610692740219624,1.0615267072363428,1.1113072559856427,1.1006250099061163,1.1013664276871111,1.0655718566868848,1.1140057165142605,1.0924007749823237,1.1403722921549744,1.1126285406498884,1.1691843707727034,1.0835031628541527,1.1458556653857073,1.0957706197116273,1.1504171389408757,1.092417680101375,1.171108127021353,1.082295821676744,1.1261582889630901,1.0510697175812624,1.0959401008015093,1.0908159392789374,1.1386261859582543,1.0887410351680635,1.1484201733920907,1.1078586075257548,1.1673508635674397,1.0463289499388244,1.0934650065288245,1.10224613365362,1.162807543244883,1.0039388303020613,1.0636048152480986,1.0853162326620092,1.1458358089696572,1.0970144511241882,1.1440282667547885,1.0808465438803936,1.1387959195943644,1.0940808338512196,1.1542319475790186,1.0874623776157224,1.1530948500458011,1.0759027093017797,1.129619195191811,1.1041831499961716,1.1668665935019524,1.1033335886130653,1.167740664967233,1.091995114910625,1.1514599755745532,1.0963537569736062,1.1575278641704887,1.0957452454666077,1.141999115435648,1.0462994797038667,1.097916523413326,1.0694030605497162,1.126700845657738,1.101601523779907,1.1740296592874773,1.1010186860285816,1.1647138815701608,1.0924453658443807,1.152813968084904,1.0922627811991856,1.1541169993470162,1.0843835266419062,1.1260049460226496,1.07363074204947,1.1288317137809187,1.094501871685979,1.1316351470958417,1.0598554503453639,1.1170120305566993,1.0918310596394805,1.1531553636274414,1.0849869354236654,1.148114968271743,1.073320640010689,1.142510382915233,1.0819904948280683,1.1187811014816886,1.0915616414460774,1.1278880118616719,1.0851962877338142,1.1410572657987015,1.0833318884053196,1.1354359925788498,1.078157872786083,1.1151653892137872,1.085277966828577,1.135184270144787,1.0722785085753077,1.1383192653029857,1.072461402117636,1.1356756378562434,1.0769945963859304,1.1357623514466404,1.0812236193577505,1.1304763337433303,1.0896199120814585,1.135012825052466,1.0832726419868908,1.1269950994309414,1.0741633864879025,1.1294584682348832,1.0894333096372375,1.1265583719721164,1.0889828245973123,1.1368514728130283,1.0807845826089086,1.1352572422068223
Keldeo,Low Kick,Close Combat,30,1.5722385181221064,1.5917784520521894,1.5683806776050584,1.590902349911693,1.5720718366631319,1.5903934562754243,1.5715600583262392,1.5951754422932665,1.5732942116279776,1.5869502934127901,1.565498644584503,1.645449395736651,1.5187979469299155,1.5597366383304632,1.4663054894132173,1.4779465409561374,1.574175631576686,1.6228179480626974,1.5876633931802708,1.628830398236693,1.6087726557974014,1.6481833981627079,1.4834074543921234,1.5722518145844295,1.5296043989953256,1.5547699103604624,1.4983105249934627,1.5668312558858166,1.5428881775846728,1.5616234684169372,1.543492355674463,1.5583878912989204,1.5495388398739287,1.5725298819771911,1.610193878108099,1.4959468574276502,1.5732306516005214,1.587947853484816,1.4670326305416526,1.5028964407600618,1.6108338027474085,1.6490393115442967,1.4657636396761304,1.546307320111346,1.5471109998154835,1.606505522313309,1.550330036124298,1.6287103058271708,1.563544806425413,1.6069849291580183,1.4570014667325937,1.5106805556132648,1.5558785578747627,1.6017571157495256,1.5300939927225246,1.5962201292279923,1.5362151788979703,1.6060114813582027,1.4435410904679162,1.493563710017376,1.4999907133393593,1.5500705786208688,1.4167024359589397,1.4181696783008044,1.5218812104325024,1.5959761519391917,1.543435986730894,1.597669009519694,1.48312523799026,1.5429484738561439,1.4830732999705623,1.5448925522519872,1.463186571336799,1.5429995598329744,1.5568624688923323,1.5998497440954125,1.5444667058012813,1.6112720451239122,1.4733980285110992,1.563777994157741,1.5626290662817808,1.6125161911106176,1.523822201783791,1.5805186789781323,1.455877930119416,1.5272888102609463,1.454697563547182,1.4997020330514108,1.475435470946561,1.539322695835505,1.5470933509552778,1.6248566597345047,1.522990250239798,1.5874139459210064,1.5281587005724937,1.5943283184662496,1.5236546611525805,1.6054825038730907,1.4918372375277187,1.5496838013195477,1.4782795936395758,1.535435070671378,1.509902477446387,1.550665443236352,1.4945222084991538,1.5879648689446961,1.4945447705041384,1.5763977492066608,1.5163195222097798,1.6181560283687944,1.49020721292492,1.5469151885626482,1.522504892367906,1.5419960861056752,1.4998473681915312,1.5139592691116828,1.499131665984536,1.5547603508733119,1.5007022350146515,1.595027135748097,1.5565400335505157,1.5473924205492275,1.5381639179198403,1.5854038280456084,1.4580841007774774,1.5467575218065144,1.546947152385839,1.6104529129157144,1.4911397299113514,1.5549244690742055,1.46573281774018,1.5249404914652818,1.469854649405384,1.5196607622485727,1.5106467022996877,1.5680339706953377,1.4478082136571866,1.5261563469779815,1.561003299769759,1.5961866969410816,1.4783928094687193,1.5338346533772358,1.5126600876655973,1.560484364669295
Keldeo,Low Kick,Sacred Sword,30,1.1602405847002535,1.251605889411143,1.167619956048697,1.2538187750259528,1.1683522174588108,1.255347879813682,1.166870358976088,1.253339851487235,1.1654925660895035,1.2539124514208864,1.2007515988899353,1.2989044097018085,1.1475019993314406,1.226671292985626,1.1037292252928301,1.1729782491922616,1.1689714984836732,1.265855848317567,1.1897845142215708,1.2761526209360003,1.2030062898286848,1.2896466109409914,1.161680013262504,1.2528020643375597,1.1588603310644296,1.2321898929301662,1.1676536892425649,1.240548083808899,1.1508683945966558,1.2310307106237264,1.1345479544954895,1.2288211380599101,1.1812051260138698,1.2541297778956915,1.151592639359246,1.1562736095774975,1.1844345577142155,1.2558486509231606,1.1499677090698543,1.2139204529638064,1.194941840623985,1.274152896044998,1.1530033344490533,1.2359090928349596,1.1763285183330259,1.2631665656219522,1.177837459572939,1.2877990656856997,1.1603537586860393,1.2321884306470536,1.1167361252498225,1.1793776566349914,1.1847703984819735,1.2546869070208728,1.1523517382413087,1.236973991186382,1.1857173383302309,1.2672970318593306,1.1115992021468009,1.1832774699005768,1.1566628694543157,1.235670682631468,1.043658174615866,1.1229622023784476,1.163777172242824,1.2478026593456126,1.1922622300740986,1.252443472845359,1.1652604364991883,1.2387919113373551,1.1674571244780254,1.2359598338403166,1.1697974042041899,1.2424606526368385,1.1702821993708035,1.2552472179180167,1.2116523314872005,1.292552512697481,1.169677144076234,1.2543351968753762,1.2039450797527849,1.2793308907886458,1.1754746892887828,1.2545956216039598,1.172127377266696,1.242874834144184,1.115255907767769,1.1867221343601733,1.14957328126094,1.2328476182325985,1.208159219451517,1.2970399020427201,1.1768676922329744,1.2589332329622032,1.191462046141849,1.2707933126652338,1.1871246943139189,1.2926007963842618,1.1818621501510271,1.2527490577918108,1.1627429328621908,1.2346841872791519,1.1827431364747343,1.2373265340922932,1.1662206669411281,1.26104707012488,1.1801943272156246,1.2655069192266168,1.1996491228070174,1.296200074654722,1.1674293794746746,1.24601663493336,1.1691473301649427,1.2223315627620912,1.1638044568488073,1.2129257337229078,1.1736999878322623,1.2490625311106933,1.172142943838538,1.2502384131222581,1.1751207169800828,1.2269942630471653,1.1835988849628476,1.2549482104399547,1.1688804067987653,1.2398652543132709,1.181340081160502,1.2659405755865478,1.1856560282055768,1.2525246016330513,1.1555185870151936,1.2239821607128636,1.157821554724542,1.2223268186097125,1.1768401821974794,1.250138870029996,1.1540362991523034,1.238496984026761,1.1846491739965412,1.249806363993252,1.1609593307822372,1.2290113019489186,1.1800573009770552,1.2579033719421113
Hitmonlee,Low Kick,Aura Sphere,30,1.56817267707697,1.4410511949298155,1.5644506761220391,1.4457282299489032,1.560936917861219,1.4453529204506566,1.5695708975666496,1.4441559974039766,1.5685787091185481,1.4461492309922104,1.4570671917971005,1.48170055056495,1.5318094690029578,1.4191952743844387,1.394118142242105,1.3380174134737954,1.5939138871111092,1.4551196665664075,1.4453188735608213,1.4577421735867884,1.472047504758752,1.4721178515269386,1.3479497178113986,1.4071300374089104,1.4578065904311288,1.4494389362793407,1.3608195620183459,1.4206237299027678,1.418408655827623,1.4033422310557475,1.4765975205780102,1.4186567748137826,1.316943473286386,1.3486207288000907,1.4244819321241708,1.3572770771585208,1.3129291234336034,1.3478722148670423,1.3537875034100337,1.3780265787759511,1.5011080913281059,1.478288399784549,1.353705814313133,1.3846204363171073,1.4121042781453463,1.4401771357777369,1.4226467194976642,1.4587067123106312,1.5064524862377042,1.4487392834581718,1.422423141965588,1.4089649355344018,1.4585199240986717,1.4231385199240987,1.3976064978830034,1.4509202453987728,1.3396226027425406,1.3769370169015125,1.351063118824606,1.3749524475380677,1.3855480987110114,1.401069204195094,1.37391114066169,1.2883734370221995,1.3485586674588703,1.3592349771558525,1.3614433330367697,1.4112533204539968,1.330861574844179,1.3773773974387238,1.3753093688330662,1.4209923788964118,1.3547865189926123,1.4038710905435468,1.425646804714279,1.4243203268065925,1.3241111763354687,1.3743523646665476,1.3950745599159766,1.4547881360568033,1.4162614262980644,1.450494060175419,1.3984122566045043,1.4455967954691225,1.3261034940291905,1.3709332153914195,1.3740745834192853,1.3887437255036787,1.3483456382887682,1.4062424633768738,1.37560008551826,1.4461720860624672,1.4029577105668947,1.432874782967667,1.3725963824485992,1.4219050155010746,1.3510236482593498,1.4060535446781814,1.35087559201701,1.4022430486480568,1.3115282685512366,1.3514686395759716,1.3286778020478924,1.3796964701870063,1.3324070262110608,1.4056195965417868,1.3414548369156278,1.411849380050381,1.3787980589772302,1.45498320268757,1.3351259867944905,1.3900301744775139,1.3174391948560247,1.3597092535644395,1.349125637782914,1.3601151279926738,1.3658396292158448,1.4316781522737079,1.397863818424566,1.4207167998890295,1.6262083283131135,1.4081577801051002,1.3676732456344805,1.408004773403194,1.3143084036734851,1.3937596864472994,1.3450720649284016,1.41885115910257,1.341532343437877,1.3867312277342563,1.3113734304347442,1.357829907352512,1.3677119588216495,1.4396358894195476,1.4066484798360717,1.4320647813259928,1.3211709230624555,1.3897389738973898,1.411601184097444,1.4177869261212321,1.321144433567678,1.3712645723947672,1.3881651443543845,1.430516443421407
Hitmonlee,Double Kick,Brick Break,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Double Kick,Close Combat,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Low Kick,Brick Break,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Rock Smash,Brick Break,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Double Kick,Low Sweep,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Low Kick,Low Sweep,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Rock Smash,Low Sweep,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Low Kick,Close Combat,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitmonlee,Rock Smash,Close Combat,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
