Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Terrakion,Terrakion,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Zarude,Vine Whip,Power Whip,50,1.1083483710324955,1.1417699173427487,1.1085498678512997,1.1438325126243298,1.1094841677105762,1.1444691054469234,1.0387572072246605,1.0669676499577772,1.1073540888883597,1.1842458539584535,1.094397544287917,1.1725885019487872,0.9818314483946945,0.9913043369875417,1.0008216210597947,1.038997351357546,0.9380083630272044,0.9376359970953959,1.0741079313716866,1.0834116338729618,1.0357632319250771,1.053283021484582,1.0683946970364178,1.1185604687906818,1.1031094143430793,1.1261742587226036,1.0611527236496112,1.0950628672063691,1.025535946891089,1.0480533569997312,1.0500205583579092,1.0721752531021382,1.0693685520465799,1.0974512311480638,1.0638575465851068,1.1168261558981996,1.1239558102613796,1.1655428871987545,1.1583605613955323,1.214503878422766,1.1339585785430257,1.1968300588238667,1.1141846092599843,1.1688079181719662,1.140907459075456,1.2150496690947663,1.092439810182199,1.151506862386091,1.0715405078525673,1.1178257055622685,1.1696755885025374,1.2713650893400557,1.1212298890455714,1.1761395166551256,1.102925170469471,1.1699221565414775,1.1052426836679021,1.1618549842280945,1.096425726583153,1.1561089919438419,1.1265994057790132,1.1988658083263872,1.1168495110564445,1.1686980656190107,1.0921477844798502,1.1400253708531418,1.1186183791392403,1.1599678102318554,1.095857672181162,1.15283184181518,1.110982915647806,1.177358492737152,1.1292533936021547,1.1847625146015766,1.1483608263699838,1.2081071858011696,1.1235599513212704,1.183340656620851,1.1504469718489194,1.2102244733879606,1.1405782701486153,1.2173058532590058,1.1353318334363574,1.1840314891911181,1.1581496664769868,1.2379012913784346,1.1077060142749278,1.1558009114000065,1.1113168114575263,1.1734271621060337,1.0890264872584987,1.1569630900301513,1.1122583375871362,1.1946380595397348,1.0096991032907225,1.072110055533515,1.077670287672015,1.1168420173298483,1.0972817575370968,1.1595425534952009,1.0407085612508067,1.0917947190567534,1.095395325007054,1.1529582547485038,1.1748584521625738,1.2368307641894105,1.106656246467973,1.1579061929321859,1.1258452066842568,1.1917964819700966,1.1088482183411024,1.1480296318804086,1.1195757892914788,1.231109917043231
Shaymin (Land),Hidden Power Grass,Grass Knot or Solar Beam,50,1.3681217412804973,1.3914923673516144,1.3691650386657308,1.3939791082976838,1.3743570790177433,1.396468045575603,1.226388513662345,1.2943720618434678,1.350249774580471,1.4083603313585897,1.3243649903865726,1.4157734092684984,1.1707619792154855,1.2102391954227003,1.2003487808604822,1.2591704747657175,1.1691022514849019,1.1668198957891989,1.3339099832685535,1.3507374767072442,1.28898388187224,1.313907155051889,1.3168440850356884,1.377719592830498,1.3237124052692695,1.3629611979798228,1.3139673929804296,1.3582690965311828,1.2417886321832539,1.262240567056987,1.315402133660006,1.336873322744019,1.3178716768296628,1.34518977821805,1.3426693257878681,1.388413252070789,1.360704875974592,1.427046045223192,1.3920509740940405,1.4620480458462732,1.3665200351293894,1.4209964138564846,1.35186583418034,1.4205897857274048,1.384112042458185,1.4650775994929357,1.3462528769166744,1.4245936846964267,1.3338017594600424,1.3790958560096158,1.4254686086744524,1.515134182417384,1.3436440205886941,1.419422441236653,1.3594502679552165,1.4361742492812077,1.3185953196229334,1.394410790748171,1.315504095509408,1.3703247881590102,1.3782419118564455,1.4407666629630402,1.3286063463210385,1.40750880739382,1.2923842449386436,1.368236690897221,1.3364987144443834,1.3859805769709999,1.3207830889782315,1.3884548689003327,1.3382184786632465,1.4332595341074061,1.3827406948376557,1.4327526938895259,1.3814870442647442,1.4501428370775686,1.3451154515028172,1.4195515229119937,1.3806032769088565,1.4628953954257096,1.3804380715441744,1.475580234928571,1.3582960236046078,1.4803992252832667,1.3925293780999228,1.4601853016631399,1.3447672488714733,1.3897391508645334,1.3616634794531464,1.4261734852509176,1.3073400117952738,1.3772160548361807,1.38223619393487,1.4479924912405424,1.240741960090498,1.3033544616329489,1.2944997353568757,1.3971964451815317,1.3394084705278155,1.4182147408581602,1.2855184145464138,1.333997707674401,1.3167095950220533,1.3769227913331452,1.381316242867712,1.4762064503923813,1.345111774992948,1.4107180630199934,1.3632109058927002,1.4516912928759895,1.348540200165383,1.400734337718913,1.3761332056633608,1.4509223744728632
Decidueye,Magical Leaf,Frenzy Plant,30,1.5199980132467856,1.4775648587023382,1.524206616467924,1.4807676208660776,1.5276624378962416,1.4794319491174657,1.3153684594917219,1.312517362889567,1.449177935839053,1.479111700924301,1.4103102177432296,1.434454614431272,1.2874762928498638,1.2498795447429458,1.2372367792187948,1.2475376908528335,1.3801960316240245,1.2298844282466515,1.5535776208076748,1.4594100435193713,1.3533737193505997,1.3609758268294474,1.4334534570954596,1.4259964473012339,1.4588377610857726,1.4283499837388924,1.4817848361027048,1.4867791007203697,1.3304635833345686,1.3323713254822567,1.4547701480001352,1.4490755522351104,1.468820406151211,1.464188306416982,1.4756717463671523,1.4839775667947348,1.4270026465019612,1.4435318821325214,1.4695464114097783,1.4674875295412402,1.4062908606259346,1.4379568121512587,1.463384801194688,1.4456523231695768,1.4203470204931972,1.486955289689681,1.4227814832225862,1.4445264021893292,1.4645327635142638,1.448606398680699,1.4384633186639026,1.4977538269916832,1.443214862783035,1.470879128670078,1.4822265650232198,1.4661045941628015,1.3920112486630933,1.402882827244985,1.4399495328401544,1.4312098368451314,1.4074144890316467,1.4545515503754105,1.4386274507496186,1.4262029890954264,1.397896413923807,1.3994618462103714,1.401027986256678,1.4447202998376358,1.4154057155530069,1.4302736237288902,1.4613138518847284,1.4547299834842329,1.4336958603189143,1.4602476899163244,1.416986214763809,1.4614887974633262,1.3627041042470773,1.416300894659312,1.3849252501698968,1.4531446186914114,1.4421006820295732,1.464123197356543,1.4436638832346358,1.4753771716104949,1.420708744303237,1.4746859121926277,1.4428901197083792,1.454866202404111,1.4164770024649656,1.4550287055543223,1.3423868376112913,1.382743372264053,1.3848750542969666,1.421898144139874,1.3283159000641453,1.3254455534063214,1.455334426035198,1.4607022125225224,1.4525981890031936,1.459484784934184,1.4025504974731815,1.3775494342904941,1.431521362698071,1.4045676968085896,1.4058261630401367,1.4841088060321674,1.4022885534852678,1.420343299440166,1.3965595426561126,1.4574967458223396,1.4625411009917302,1.4356325304439506,1.4111691252609553,1.4397611337485898
Roserade,Razor Leaf or Poison Jab,Grass Knot,45,1.3624682374682375,1.291904472141788,1.3625749891435108,1.2948315363906868,1.370533958228818,1.2984633238744347,1.151731671237501,1.1638521225850522,1.2921071773794615,1.2751424770494235,1.2418580720610684,1.2653275539524431,1.1328609020981952,1.1054267685883004,1.0948045654547376,1.112529049340349,1.213080426125274,1.0539081133528891,1.3088454038675952,1.239939908064622,1.1655245526718698,1.1639780959738906,1.2740997094602757,1.263704720777224,1.2239917833908711,1.1959313032467451,1.2706468064078362,1.2574676069997703,1.1612517119924597,1.1560518256250447,1.2680456054833387,1.257930770057349,1.2757828428702356,1.2653020692275927,1.29265351812873,1.2814288569716956,1.2959441224642947,1.2726396820118504,1.2212960206317263,1.2601745130282562,1.2277751269284012,1.2449205487522805,1.2837306490681648,1.2789496863752323,1.2423889786912181,1.3111678109627736,1.2807550947715176,1.2832334769939084,1.2597399085593968,1.237935029347794,1.2792988176539766,1.3274525379983557,1.2599930799979822,1.2809113953257096,1.282642010841975,1.2846948375976552,1.229518539442568,1.250996544868434,1.2548509043425389,1.2523814759078973,1.2434576580439511,1.2987258624695142,1.2794036765397536,1.2590424432502176,1.233834696456113,1.2303950026189745,1.2371403399225498,1.2686650181832295,1.241618703907566,1.2566003161770445,1.2825392664797723,1.2758865244486526,1.2463320495576404,1.2692475193905497,1.2445434962534179,1.2928586824729418,1.2370848615330923,1.2755763665473276,1.240983083545673,1.3019498695200709,1.250526126614348,1.2854771717562834,1.2524453788529089,1.2905412983944855,1.2517506568620393,1.307362910185801,1.2685453913565665,1.2662268926855493,1.2317118248981027,1.2770060201276145,1.1695547817045355,1.2087433355518553,1.2553715863927881,1.2842680707159246,1.2033886293356688,1.189049949633109,1.2443734727610312,1.251799470858299,1.3166509647880107,1.312688287989771,1.2901312197113328,1.247068394134788,1.2475806168970995,1.229650622985877,1.2443339650623453,1.3211828534557604,1.2516413430771363,1.2796929160155437,1.2333132805628846,1.2884286719437115,1.2796502791235074,1.268805792326046,1.287448578391,1.303470535379532
Shadow Tangela,Vine Whip,Power Whip or Grass Knot or Solar Beam,35,1.587925502614537,1.452357147528997,1.5852223057482133,1.4565607681821153,1.5979258751903522,1.4578021569432342,1.3840030530023932,1.3509321688896296,1.46384270750233,1.462832189367559,1.4146810747924914,1.4390228913090255,1.3202602651212232,1.2829963644050728,1.3595442185150013,1.3572436462341129,1.3678205094555869,1.2390549287659556,1.535616081598845,1.4702604070007332,1.33854995289966,1.317113159304234,1.4401755269972865,1.4379398101024279,1.4323337427481608,1.430802851672994,1.465483126311971,1.4534164434773542,1.425664873296056,1.3434551105831616,1.7277141464781844,1.467471158558667,1.425571028813653,1.412360923034569,1.4619922571970179,1.435581954258376,1.453854217513592,1.4445190768814444,1.5007258516477417,1.5025417040068443,1.4196720610226508,1.4251523460531474,1.4602283599871917,1.4428820207377948,1.4212650610295052,1.4791468730839001,1.455004823378423,1.4546938391144766,1.4471075992237488,1.3945924204609994,1.4503858728076398,1.5060231959662267,1.4466694813538552,1.4432414277196917,1.5504614035555007,1.4686354196588107,1.4347495280860367,1.3915795675193363,1.4351932067813744,1.4105028216636457,1.4723181205343976,1.4666736945464363,1.4738592214836945,1.4432597238942129,1.4555096757597312,1.419652899508047,1.4314497700663458,1.4447803018673542,1.412538732417485,1.386519506460327,1.4607504929151256,1.4405179949080977,1.5288154978279669,1.4690069814005686,1.4264405811501317,1.4332131906236392,1.353334843157376,1.4040531372271847,1.3638079586972125,1.4464500108682232,1.5100103406339307,1.4745891963484652,1.4647611043603868,1.4511864982881018,1.424304558083282,1.4857205012519474,1.473989322318674,1.477389061737626,1.4381869180504951,1.4474604158873219,1.4046787623489172,1.3814581492789013,1.4638591856881535,1.4672528618839558,1.3562928852688545,1.3394045732699618,1.4849057656064157,1.4654629279190186,1.4689841485127832,1.466374188950776,1.5002737602808285,1.3769273057172557,1.4211910836538606,1.3915290256471182,1.4155150280562,1.5154469567214952,1.4413321970384105,1.428513796979257,1.4082627440633244,1.4533185576077396,1.5022999183191819,1.436222947572033,1.4115437036284397,1.4382091249490947
Leafeon,Razor Leaf,Leaf Blade or Solar Beam,45,1.4139416389825556,1.4202516125593048,1.4151164752938812,1.422532808517988,1.423841726766518,1.4224215900919737,1.3021976627971594,1.318964123506473,1.3737153792947427,1.418391473350703,1.3531027989008018,1.413201427333621,1.235772419335861,1.2357093996980644,1.2434816100796768,1.2587887024716813,1.226910083501123,1.1751832146203414,1.3630705175760582,1.382603028658811,1.287491146905344,1.297621142414236,1.3440035093849096,1.380164034387352,1.361639477275242,1.3760981612096028,1.3614330067863392,1.385165573690033,1.2586137646622337,1.2732566010331796,1.4026046445084517,1.4153225365082365,1.3474768935467818,1.370912766668353,1.4039235372662866,1.419990867964962,1.3760268323527796,1.4133760157513808,1.3996467283606067,1.4611147139180973,1.3845688557635616,1.4158151762400795,1.3564732094348024,1.4160530878312823,1.3841123155684167,1.460957536567558,1.3475866122398408,1.4053321436832227,1.4041821440199307,1.3972532606977586,1.4066277428079739,1.490331847092415,1.3469817688717398,1.4225130024947314,1.4200455797397435,1.43652171943659,1.325271980039102,1.3751567010442816,1.3614281555387664,1.3918523564387555,1.3832870949111367,1.4447190154556924,1.3558706769577502,1.4042883472790713,1.3111757328842686,1.3647986156985832,1.3547819474755816,1.423267013479836,1.3410051862081442,1.400636512393571,1.3697351766950236,1.4283163588081702,1.3819561779882839,1.4173665840574945,1.3939499228827277,1.4504596363738758,1.3314611777623722,1.396909915327576,1.4182323736404003,1.4915809719390232,1.4349415832536083,1.4616903613905765,1.3840518513277364,1.4559501007072602,1.4110912483161762,1.4594898546493316,1.3552164221627445,1.38267833058503,1.3847733988795208,1.4403846114168006,1.3042619012655048,1.360916342375587,1.3799246592151324,1.4267322260724988,1.278370666230297,1.2991473604001254,1.3615149150552186,1.3954306419396594,1.400144241997073,1.4363660501826738,1.3401125121413981,1.3488909189380622,1.3469768477954172,1.3592635549549283,1.3939556708658065,1.4712554009452286,1.373698092143143,1.429395234724401,1.3801524186455585,1.4481431838170624,1.3801869372599085,1.4170822196714952,1.4157443257271867,1.4253634290415906
Shadow Tangela,Vine Whip,Power Whip,40,1.479486536769679,1.4215637014327687,1.4710220557749532,1.4194449924656534,1.4821692556931987,1.4179162848414113,1.2873884781005993,1.3119897752019987,1.4131495627456478,1.4131730518394559,1.3663904860629472,1.3921196274392984,1.2548654251532116,1.228219336259625,1.248681453106636,1.250327415825761,1.2399541812428057,1.1494572614481278,1.4317972708820286,1.3611288045711372,1.308920148526468,1.2897822732942055,1.3452628357004357,1.3334589435172874,1.3872672957275196,1.3896398304374407,1.3653331147740064,1.359319453296084,1.3413550748020988,1.2586714278437445,1.4125424175118049,1.4197450886954008,1.363932153029663,1.3670145821249702,1.3900812946825394,1.3825840608430109,1.3922239331962474,1.393415295378867,1.39263304802364,1.4145149252186495,1.3680565186934126,1.3799256278727847,1.403417130076149,1.3951732845355056,1.364627851317151,1.4444300758116941,1.3339572585225923,1.3367779732218819,1.386238931360018,1.3449557603034754,1.367020694555367,1.4407191849981766,1.3471463287190022,1.360240894009472,1.4136214489215204,1.3634543726517734,1.3875678838102672,1.353731520502807,1.3770892756259216,1.3629938571023572,1.385604588057887,1.3877749794296994,1.4316964915007844,1.4030361913201417,1.353280558176174,1.3265845970534342,1.3477089319328726,1.3836726821891145,1.3630658959942394,1.3483446665368108,1.4025397852494785,1.3906510411185402,1.424083022627509,1.3740985435853887,1.3847537761651478,1.3908047248534166,1.3110587808392398,1.3686819991574195,1.3327669788938694,1.4175371340039011,1.4043193817756892,1.3959773485963975,1.4145421602020105,1.410256101076281,1.3340908289275784,1.403354986452953,1.3701930571187222,1.3734860879648696,1.3690761514162642,1.4120464132777693,1.345232565851024,1.34619740089483,1.3563002451499548,1.385083874532725,1.2952494584865057,1.285804094801925,1.406538154744797,1.384293195672332,1.427309506102984,1.414262672383305,1.428255024556927,1.3295415867427416,1.3921763666335003,1.3593358777492315,1.3315829034535644,1.4157305591308489,1.3461552028249617,1.3367207426863739,1.3766925241864556,1.413778979771328,1.3880194201988514,1.343456311501455,1.3719066790262333,1.4016857692726779
Shadow Victreebel,Acid or Razor Leaf,Leaf Blade,40,1.490496854653974,1.3273770434163232,1.5020921182077969,1.3280110080453293,1.5067471167764876,1.334518784666368,1.1605273116859611,1.1799397785724028,1.2748755998107884,1.334740856843174,1.2457663493862792,1.275655739040679,1.2190457410890034,1.1464962277960478,1.1073900033846478,1.134060928992574,1.2343658176573442,1.0789931121884644,1.2854242026050748,1.2566276617198462,1.190534717087889,1.1907467445721127,1.2545867208378632,1.2892301539518842,1.245836474725992,1.254622211443573,1.2250277469145396,1.2598617196259034,1.248598554285651,1.1795124584230403,1.3540539278026238,1.2956281075534353,1.2665485706117445,1.2751937841993743,1.4807357375269512,1.3532101635837295,1.3011542188487755,1.295179009737483,1.2640545542344985,1.2985781437543826,1.2476477233589272,1.2631653212381104,1.3263801557209718,1.292254434643637,1.237559609478119,1.310559926110417,1.3194061924085867,1.301145920810667,1.284234172418438,1.283956572577171,1.27996879666578,1.3395505487414021,1.265196682295994,1.283284876921099,1.358853766357342,1.3105185401149717,1.3198828889583858,1.2717928889338195,1.268217093808113,1.2715431651944882,1.2890580938673402,1.3012491653207234,1.3027494151716676,1.2910149373290543,1.2510475071270133,1.2414638792551373,1.2796313729750157,1.2670072262552277,1.2912184634554342,1.2592969839161159,1.2775580224978242,1.2794174666883444,1.3279783981028228,1.2875067837643082,1.2529158742913038,1.293659756784761,1.2572973167578494,1.2708934997684471,1.241317977266426,1.3166767545375342,1.2618915802484172,1.2857049910171572,1.3110615543977324,1.2973477805157332,1.244598154567839,1.310316979896464,1.2797344861420696,1.2917342190294354,1.2841990338529214,1.290004899457949,1.198705954244759,1.219504302432716,1.2551882086935173,1.2801877856804713,1.252194979811775,1.2119113232122602,1.2714319373298097,1.2739348746637154,1.2921527111832478,1.3397534906454087,1.2969115394959403,1.273779440343597,1.2362684705288327,1.2677527362371357,1.2480288027890665,1.3142892372970105,1.289465478458833,1.280401078720408,1.2710856640281443,1.2904962181178539,1.333956999755526,1.2858801787249579,1.2791111838506077,1.328044259538576
Xurkitree,Spark or Thunder Shock,Power Whip,35,1.4174630692633967,1.4256480766300734,1.274584089697088,1.2672453770631582,1.1607101137846754,1.145462509939844,1.0619290813870355,1.0839396257099743,1.165641300971063,1.1868304661123819,1.1538018542962947,1.1823218726254723,1.2451332286994623,1.1222355618220654,1.0369128168887711,1.04415288747778,1.5316152757520123,1.233260176634267,1.1970219442187497,1.1637953650610917,1.1783771998253598,1.173772178755754,1.1049776283930994,1.1159099495297318,1.1431652497337312,1.1629664283566894,1.2189426856565284,1.1669652537470185,1.4542874817218299,1.3733544042652321,1.1405635133008027,1.141335665798647,1.186329015187434,1.1416685735765237,1.1402409901739246,1.1351823233963572,1.1388718077680557,1.1480647460980313,1.1173651491091616,1.178447908241211,1.130724869984658,1.1367736207216652,1.2898656360914174,1.2688651331763368,1.1548311454049995,1.1909879748979706,1.4263550546058392,1.420655799619225,1.1181276008370526,1.101569990524563,1.2344047482439022,1.3164843990876376,1.143124721413008,1.1476932345935669,1.1320814030100366,1.1520699482654484,1.4110967245519506,1.398615431193913,1.1214109872055462,1.1176791614957913,1.1635873219514876,1.1751087531199256,1.5431514540381832,1.5305592777688097,1.4140466841450618,1.4372191303229385,1.4498006064625635,1.4762890227149192,1.4270661265248026,1.411472834964191,1.2857192480677626,1.2776044097151087,1.1460051183941944,1.1462957165923873,1.1109508202656346,1.1484577551214012,1.4286695116943513,1.40454927778174,1.2455121451205216,1.3225485895332678,1.155562251389876,1.1654455805542923,1.300026186390221,1.306264599026303,1.4492351204207996,1.5492563447052137,1.3954456515964122,1.4108525718608536,1.168877030588838,1.1634776914363603,1.0980488651193856,1.1132815109082597,1.4177008049104591,1.4801777630501998,1.4505491557322447,1.4269073315312653,1.1270875427891915,1.142007115129757,1.1612483874958444,1.16063435277761,1.0983650695217753,1.09106289373878,1.1304233927855414,1.1110732583869196,1.4568745291591922,1.5454806038923965,1.275251218922406,1.2842238726271773,1.1906748636763411,1.1904394898856638,1.1460686605293398,1.1099017619177873,1.4302821161417403,1.5205468259426909
Roserade,Razor Leaf or Bullet Seed or Poison Jab,Grass Knot or Solar Beam,30,1.7090311544075865,1.5118396597529167,1.7117638516139981,1.51648499763595,1.7125457415096557,1.5164827080441288,1.3537913332310714,1.3387055100005467,1.485704396790329,1.4892288974305963,1.4078025232726143,1.4169462584419592,1.3556879211696127,1.2933061079191357,1.263185746545838,1.2639017084032547,1.4619824298939272,1.2129030752893253,1.5394315998166537,1.4471948243446993,1.3388333949006535,1.308158250708918,1.4194404138494614,1.4148752777501052,1.3759907373154978,1.3601989778413073,1.4376817319402655,1.4234722157055757,1.4472169544200573,1.3418923511844678,1.4116839307025315,1.4052447785856375,1.4499270717276544,1.4202536180305632,1.562328801324706,1.5353331041450604,1.4422459006448938,1.422679048899362,1.397483551189196,1.426005663035464,1.4219849240414058,1.4247376761595987,1.4811478772271782,1.4363505673901402,1.3902863625156363,1.4516468771317839,1.4587582410829942,1.429893281191222,1.4816405618951989,1.4353613563327778,1.4302091038355884,1.4768260990389164,1.4330866961273165,1.429126649251875,1.5194365579880098,1.455873889992665,1.4279462993659748,1.3850805880981871,1.4437806569526035,1.4305056302809998,1.4412861664912304,1.4274260684357103,1.4947347795931192,1.4495295118422813,1.4283655258195034,1.3764423178590042,1.4623607887544443,1.4481449439866496,1.472988456692718,1.421751871784153,1.464940685012863,1.4320683295457233,1.4469107069055076,1.432563936108366,1.4018490378694244,1.4407812091974874,1.373890725568961,1.394387654292241,1.366854055616721,1.4333754769053995,1.4505657991020926,1.4537233324016912,1.4746335782325803,1.463967777316944,1.419444665884705,1.4779350014954864,1.446916072527904,1.4224646599748776,1.4063186977567723,1.435569001334297,1.3339159420942057,1.3639218871017023,1.4133624201632349,1.4391823954444523,1.4009645182121933,1.3480347488878188,1.4394584283836196,1.4246595836586664,1.4841763128307204,1.4950920123849056,1.4175729206258183,1.41890331409232,1.4109858770066976,1.4158558147823634,1.3963301105019037,1.4656613054156404,1.4467367652481198,1.4399761536820659,1.399433597185576,1.4406096745822339,1.489467170059716,1.4492279172781146,1.4243355784562013,1.4373540236821554
Leavanny,Razor Leaf,Leaf Blade,40,1.5651412617451896,1.554379051719477,1.5716859456748467,1.5577190110069115,1.5690465120561783,1.5559481916643874,1.4132761550003794,1.4239307193504196,1.5085300048818349,1.5441686971563044,1.4838956794680893,1.5198777391914888,1.3448986500635183,1.363320377080795,1.3290254768045016,1.3685956531704202,1.3932809154752666,1.2929239641098902,1.5585199585259977,1.5227939993439885,1.4265092258941605,1.436052643007302,1.48436932859191,1.492167651575638,1.511166429921332,1.5039905316767492,1.4931555210809953,1.4934018803222087,1.4356622740939002,1.4168866191155065,1.5310365682851215,1.5408981050081145,1.4866433464826778,1.4980303925155798,1.4727159947176371,1.5012545395754855,1.503221734769262,1.5341031630077209,1.5342585416949737,1.5884737317732573,1.4858593845433334,1.5279478964040227,1.5758405364940378,1.587482703279141,1.5017420628753206,1.6006742155245104,1.4770185126809139,1.5265667986705358,1.5080938221223015,1.5170781209096784,1.581320360042388,1.6359566808074781,1.5189828851006688,1.5598934663084936,1.5363433750283697,1.5449081491209338,1.4865714543287707,1.5132460854237042,1.4973010301293108,1.5242224190404323,1.47983792817725,1.5338715114840153,1.5622528133277938,1.55249202642621,1.4181353127831802,1.4954445507969227,1.5160095038255337,1.5492879880438004,1.4975954057301433,1.5291861176829342,1.555597369310188,1.5653297191418207,1.5198009910152082,1.5651090832576942,1.5101326832754576,1.547601436617178,1.498343793474844,1.558522655695003,1.5282679291318335,1.6131202390274157,1.5179984158775646,1.5625854322228276,1.554709875954774,1.5534589127347076,1.5140670520202928,1.5859225091385734,1.50265312061159,1.5286161177128332,1.4852613925094322,1.5416884830360833,1.441314278913224,1.5128399431079362,1.5273019412778848,1.546117623316331,1.388827952118483,1.4331781975872118,1.5021606298241357,1.5059751587196235,1.5148054597296343,1.5352417083082361,1.5050999428770835,1.4472536175994892,1.5218970254095074,1.5136033681334187,1.5231138497295726,1.614658140014121,1.5418108559881032,1.5496600670782092,1.5031628847845206,1.5768513104661388,1.5220530312553893,1.5324594391250486,1.520002296198402,1.5696208675895178
Shadow Torterra,Razor Leaf,Frenzy Plant,35,1.2933576280548458,1.257916105706613,1.2923695983533665,1.2616580173802092,1.2992163778807677,1.264044727062068,1.1576167155065664,1.17509993115883,1.258045718219635,1.2863474783862452,1.2389733533639538,1.2691430943662636,1.070248299367211,1.0818799595557516,1.1411634149764895,1.1511899347144945,1.235406675840417,1.053077768154089,1.3322562203585357,1.2525655410690915,1.161691866376219,1.1656150182083784,1.2708147865805972,1.2832504835510818,1.2954745393524392,1.2969895157766271,1.256927488663335,1.2555461729177875,1.170772999233939,1.16125689296082,1.5084545957835247,1.298652737653307,1.2220828396936865,1.223414490240347,1.3800438268608752,1.2953507494355796,1.2635935087371992,1.2675156471419031,1.2763434089395866,1.2956663438568337,1.229584294878721,1.257277876951884,1.2023159095214422,1.2507532667844303,1.228895382453132,1.2959078547926741,1.236713228546207,1.2756068689304987,1.3749519048469672,1.2913088283417147,1.2756903253769822,1.3202750075008582,1.2656090465087995,1.2706546289112748,1.3705777819742002,1.295670052318294,1.2226567537128352,1.238976992812436,1.260942540321103,1.272643979019218,1.255729298780255,1.2717531728956584,1.2060179172624195,1.2557926047858734,1.186601206373015,1.205689705781124,1.1859813586686017,1.2588540394021415,1.1994523440070444,1.2377362482318086,1.2418894647509648,1.26317386183149,1.3442821200694748,1.3155920348573686,1.301582001924831,1.2871648097176143,1.2069690647711941,1.2623278195384908,1.2390829478868348,1.2992034007399103,1.2579425808183127,1.2938763333179273,1.2522053559017092,1.2744629458028176,1.2651877492859487,1.3269950674436808,1.310182206886534,1.2597861636630305,1.3220828743232695,1.2814006767822672,1.1939506884129196,1.2061792550029249,1.227068524531731,1.2693290716673027,1.1446750393765166,1.1441095041577116,1.2328615570748611,1.249879061585358,1.2519599423468826,1.2836579870300766,1.2612449535867043,1.2074808052923531,1.2044314418521764,1.2255347728589039,1.231393722572995,1.306875120349444,1.2041356102650167,1.2537199103573031,1.2679408970976254,1.2849849252418644,1.3092067484906735,1.2678485537820492,1.2589829488406117,1.3254668837198715
