Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Houndoom,Mega Houndoom,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Gyarados,Mega Gyarados,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Buzzwole,Poison Jab,Superpower,40,1.6510105226309137,1.665078057182843,1.657985664441194,1.6616096901147441,1.6654766089916273,1.6638381511572873,1.8290998630955533,1.8446421973922051,1.913959858958728,1.9506875451086563,1.668433641069694,1.7208182773922405,1.692114992386543,1.6949306809059375,1.5319362575727629,1.564629346083172,1.6434820132375525,1.6630357270655027,1.9510417615052196,1.9961073822968556,1.6772096019155138,1.7017216585173127,1.964699473829818,2.1043151773738424,1.912448166337612,2.0096044106334072,1.822189374283093,1.8813774315500553,1.5572959281776133,1.5827922491319268,1.8222762784159448,1.9549547408050545,1.529448141464763,1.5706282665310842,1.590293378091904,1.5321335820211757,1.77012317438432,1.819114221715921,1.941997973778444,2.011945227687221,1.7560654054951703,1.8273350083311295,1.9312536727436183,2.057365621480897,1.8355061183562338,1.7302724024018348,1.6269768089540622,1.6649637141421578,1.7761159839393583,1.8611671533243694,1.5345118158544118,1.5802496606711904,2.2322351250190486,2.0742844013238257,1.668887305586346,1.7024130661942645,1.884154656945484,1.9920828360351017,1.5215989819237294,1.5542430572678454,1.5443223632257883,1.5877362919641593,1.4790953461960108,1.4906325715481705,2.037124578292362,2.130564631904151,1.6410840707764642,1.727987198270447,2.0436080132502012,2.1533120078722936,1.833287054464966,1.9357968559914795,1.6734917230802666,1.7668524866262152,1.623072426482056,1.6900845472893737,1.6030410452479584,1.686988383572411,1.631464632546564,1.701963391282967,1.638686666738338,1.7316327232539515,1.6394462645380818,1.7560147979302765,1.6047220758178358,1.6922665119385176,1.8566215397802086,1.9866447196674923,1.622325442514316,1.652377051313841,1.6471575896328634,1.7667744682131308,1.6580710298647876,1.7609765639473967,1.6282359880279178,1.7349753483610235,2.1461748660294235,2.2892835904451747,1.6094001462014709,1.6783607247207548,1.6563745899634206,1.759720380844932,1.6538275580017052,1.7281196784114197,1.6284658933816183,1.6794071303075462,1.6474422419097394,1.7500861605451132,1.8865818097158222,2.0056989150719997,1.8060649695269588,1.902970677449451,1.659601581284588,1.7389219861472884,1.6817755187879102,1.754764960458262,1.6704752784962111,1.749552158324923,1.6512916275631835,1.722715954390035,1.666583552820127,1.639525027866007,1.6129354351684517,1.6968145947361444,1.6373863668748598,1.7172033364074002,1.6491647941662342,1.7147944113570013,2.1151239005868017,2.224144209140557,1.8191121285785086,1.9054208460188964,1.6188687370057526,1.7069207034264853,1.988544109474049,2.078095974967905,1.6506602236291656,1.7474853705099276,1.5987955841370374,1.6494179851828505,1.5628053800307347,1.6200931575942408,1.6077748460437242,1.6747586883354875
Buzzwole,Poison Jab,Power-Up Punch,40,1.758488518991676,1.783144344657959,1.7636399621805003,1.7840591613583958,1.7750046496017073,1.7846481482972905,1.9513913843640551,1.9805992111562423,2.0379643710750472,2.096428041941717,1.793412976868581,1.8524388751682481,1.8152782109164576,1.8182946076077289,1.643198880013283,1.6805022623960553,1.7578324950906223,1.7796429034264156,2.096549771778027,2.1659967428661715,1.7755456603872366,1.824924206636087,2.1359009551090913,2.283701104985581,2.063040254365162,2.163027809002598,1.9743313268313478,2.0385171656355756,1.659610467880258,1.698297269928298,1.9681542007442647,2.1004200292216324,1.6566046143288558,1.6990466495807917,1.687287111573821,1.623048352152916,1.9271527215384272,1.981234880603789,2.1111032423066067,2.1895619798321833,1.8798377761234544,1.9418008797767488,2.092405410024512,2.245397218196674,1.946548464003535,1.843910511162984,1.732216448376502,1.7781352701032278,1.9271029895223253,2.0230196594708842,1.6399115071451245,1.677138933345413,2.3807648113231203,2.2449335761618783,1.7789192638611215,1.837472181171288,2.0384188942813353,2.148120577367123,1.6304190384202093,1.673875109083369,1.6783830232308008,1.7216287627858908,1.5815869845123196,1.5969583024933547,2.2177584800156875,2.325126785917736,1.7717118291270981,1.851790651411363,2.214870292274997,2.356824409989162,1.9937170654131637,2.1019282367052505,1.7915598958215901,1.8939393198425922,1.745472763090402,1.8271606901483597,1.7056384984206823,1.7997730115627129,1.7420383579569245,1.8211374836632175,1.7808930991932201,1.883634449929052,1.7796457132544163,1.8922378720671165,1.7401558646295516,1.8320986360671943,2.01682486609642,2.1705787717666394,1.7304966917530775,1.7506101765251936,1.785998403062455,1.9066842827806818,1.7840241333137712,1.8975414566958932,1.7648620656612546,1.8701182351025485,2.3219450942655984,2.522330228056311,1.727073952151497,1.8026612850329808,1.7991195712947707,1.892205979615271,1.7742560462488648,1.8615452622409534,1.752768594519371,1.8178020903277083,1.7730876465328866,1.8817872960328066,2.0552620416589815,2.1933696393442275,1.9625266354758675,2.0853509245369213,1.7938264852923564,1.867340410841379,1.808272257923369,1.896514041053152,1.7856745638989995,1.9037300547430278,1.7914536336255606,1.8466657408120188,1.7588497005788195,1.7530703705855588,1.7408124997979417,1.8339182780125243,1.7653258947757207,1.9026962111462091,1.750969160798561,1.8486775975721712,2.3102356516286364,2.4393404338443188,1.9609588319054698,2.072747712665109,1.7434220175325776,1.837854948481412,2.1492162800227494,2.2605248112399967,1.7686836190960593,1.8670104834466137,1.7111691828598246,1.7654048749770743,1.6712708866069383,1.7461429673330553,1.7291646617024585,1.83122019818426
Buzzwole,Counter,Dynamic Punch,40,1.22380741741712,1.2330539708169828,1.2258734626004781,1.228939514060969,1.2311575476099548,1.230632184758409,1.2333964268519972,1.2307631088675917,1.231615783954028,1.2345350448530301,1.2068289004147825,1.2266372664820417,1.2202007116363451,1.2112352462026978,1.0995696627225382,1.112892121930263,1.2138222413815802,1.2186600208735507,1.1955551264950537,1.201292392797361,1.2171471116631465,1.2347933021189015,1.194247491542744,1.235559726318125,1.1841910959775022,1.2156305809130405,1.1422815309662528,1.1577700483513045,1.1508015680488612,1.1698466352974646,1.1503439580978492,1.2010969641948148,1.1497870216377448,1.1773119310014375,1.1345095467137165,1.1234563585687105,1.1801254689739735,1.1947796418439802,1.1777338610566854,1.1938423501194846,1.1939172751996736,1.2142585413025844,1.1471544577450115,1.1841610809747782,1.2850531168565202,1.247609147003425,1.1833686224363873,1.2010722344990774,1.1200447650071546,1.1378232429218968,1.1014316005451659,1.1224909111504167,1.3217073844583587,1.241728500853808,1.2216176160118986,1.2533825552980287,1.189884037958648,1.2297093419858534,1.1188207283198894,1.1436011634152408,1.137645772119922,1.1586834712782692,1.1142849389026295,1.1234522312603687,1.1636417246481454,1.1885156597823159,1.207495166813839,1.2511004028333002,1.1628432886562474,1.220573645803479,1.2075786610086103,1.263368577377094,1.2015945970475135,1.2779997047560006,1.1884024445748362,1.2360224943932632,1.1984393034216794,1.2597446458414137,1.1898588634748037,1.2390674850435452,1.1714192011577262,1.234889700597011,1.1884806108398334,1.25810533154384,1.1769443588608712,1.2328897671414338,1.1031341288404664,1.1492925051697782,1.1940897207398478,1.201793314629789,1.1967214403822803,1.2758893371170714,1.1990062863767648,1.2558065315870421,1.1699688610440941,1.2401921135424736,1.182596201946803,1.2511387976766066,1.180924383673979,1.2236064994063536,1.181856443693402,1.2434311773775228,1.20243617559596,1.2607497533440082,1.183548769267383,1.222908273834574,1.172182477496145,1.2393376416270774,1.1965675218981537,1.2726466959687412,1.1769915296226379,1.2414893461212702,1.1843579746310646,1.234939742379634,1.1749065188017767,1.2189700197670172,1.180257029637576,1.2437410068576455,1.1999769421168707,1.2296497590807156,1.1853716822829226,1.1746039916978257,1.1609266545324053,1.2164937588299383,1.2062945791929378,1.269430286891366,1.191986953756991,1.2500868531159752,1.1973596759128309,1.2570758875409362,1.1828561988152273,1.2343187557527553,1.1688878242319716,1.2232861962866333,1.2241986634808886,1.2466981394813395,1.1842289774798576,1.2564916699516737,1.1678314584534124,1.198021935387578,1.1406040310076766,1.187025021641653,1.1388914673607367,1.201892930415726
Marshadow,Low Kick,Brick Break,35,1.5195145759107576,1.5131030861415133,1.5216598123657339,1.5174994709349139,1.5237184939148747,1.5180996398876454,1.5239848219764685,1.5194330908776994,1.5208679769296147,1.516280773998039,1.468278765691683,1.4932366257045182,1.5029240974931284,1.5142879562913496,1.3945312554821798,1.3923469661502628,1.4682847006557256,1.4930324057912092,1.4319511792732342,1.4790500623380782,1.4511262023142044,1.4710376369091747,1.4765938247752017,1.5078097863248072,1.4653832452407094,1.487780925520772,1.3759340936080386,1.4044944361011245,1.4307937080861082,1.4260345501987635,1.5049137161361088,1.5022966602150714,1.3713743870400614,1.3858064649733608,1.342146674352293,1.3440370557238777,1.3811027133993745,1.402379741686896,1.4269251270898746,1.4704012171097542,1.4447050401460197,1.4638228820281738,1.4519620352442917,1.4657215668187662,1.4957817322148776,1.5267513788258698,1.491662020628927,1.4836464494312782,1.3287279949140052,1.3482429687807678,1.3953737057113682,1.4189402952072456,1.5075543840419035,1.5172279093932592,1.5576633837158549,1.5651772274614055,1.532781826675232,1.5650414973861762,1.4082321934260495,1.426225523732074,1.446102860757495,1.4723488892573438,1.32957578493206,1.3335541518323566,1.3771119854511835,1.421249267529045,1.543613460796285,1.557465770015356,1.489564731732769,1.5514202918025755,1.495094423958413,1.571831518252892,1.4950516779675933,1.5766572379544903,1.4642536536262234,1.5284681217427403,1.454211315895077,1.5117973782410252,1.48451905071412,1.5364862649907192,1.426413982722524,1.4979778868279112,1.5265863078530137,1.5923257444419854,1.4745706528453975,1.5561265934835884,1.427368111595623,1.4307573289630233,1.5040961995020372,1.50866481752874,1.5175591163475497,1.5641527350589672,1.5259145884772283,1.5940183069199634,1.4454196351112627,1.519827593548119,1.4727054580855052,1.562428591181493,1.4831595804581803,1.5529924880835029,1.4424739989279463,1.5102997151544948,1.4376342455561486,1.5052805755229453,1.4654089840904685,1.5277819224687272,1.44304567751696,1.538856407183035,1.4794418608606814,1.5689876220085546,1.4994402966470617,1.563876958280073,1.439184920016217,1.502090601941048,1.4744418475305094,1.5426568535160792,1.4980816254201348,1.5836384609101328,1.4985717626237385,1.5237888337103112,1.4500734650701996,1.4410252690696441,1.445869771140933,1.5067564989961755,1.484238245114457,1.5665752806273376,1.502903753839766,1.5681062160808716,1.4336853258139133,1.501584751414384,1.4903725032058088,1.570588138113332,1.4306723679549311,1.5123929509142688,1.4982077660332715,1.5309157124024262,1.4945275191519791,1.5806477878302776,1.4597946677966815,1.484871669501759,1.4399967136172969,1.5035097635154044,1.4187248144582534,1.4750578428705248
Marshadow,Counter,Aura Sphere,35,1.0187316504023018,1.0261055804819403,1.0206491156146145,1.0251971574376073,1.0239603855807469,1.0289169171895165,1.0240180134867076,1.0306597329960687,1.0167543666769165,1.0286849561633975,0.9941687747065185,1.0237418810291397,0.9980544703270348,1.013263022342873,0.9289592092900688,0.9353755119714883,1.0051778934535456,1.0235718130569942,0.9719474356122645,1.0072755321311921,0.9888225601034759,1.0027458715644681,0.994807974298337,1.0121435502397524,0.9845878434917174,1.0001337866834004,0.9356414594280844,0.9574528433340632,0.9708576643942475,0.9773817814520169,1.0109898063576706,1.0038967594422512,0.9497571011234832,0.9664479636555015,0.8857419188851986,0.8925927672942732,0.9567680393086545,0.9719453438311413,0.9560685699581537,0.9824530099502615,0.9910709923587125,1.0080534909853116,0.9665764527676391,0.980072015039812,1.0312629728240452,1.0397845645374528,1.0249388567577635,1.0158466864701319,0.9041605013980861,0.9209485980694975,0.9314495500747193,0.9517974194268705,1.0228679502971663,1.0306810380470206,1.0415582383596536,1.0464715158361617,1.0118311513470095,1.0313666875291674,0.9455300352549008,0.9582073078206929,0.963209574196935,0.9782667214750507,0.9066668398576462,0.9083763276074386,0.9491639446239031,0.9833330144617732,1.049198106855216,1.0545658357231884,0.9929551965851267,1.0260968492278706,1.000142089913261,1.0472587059246081,0.9927909739594835,1.0532037689359406,0.973547943744665,1.0189805782275543,1.002103705202404,1.0356537689995386,0.9883690996668126,1.0193859713495594,0.9779444042741264,1.0241895902397493,1.0090799111279087,1.0583404288552696,0.9794346583755733,1.038113640735626,0.9443369822048907,0.9495943352688881,0.9906048990949651,0.9978214529857157,1.0075681882246112,1.047399113188547,1.0130980820168032,1.064308378250016,0.9931439398918858,1.0343566948672522,0.9792703367166501,1.0364121178873624,0.9908560707673423,1.0363968466871298,0.9811682526172888,1.0164501411189142,0.9827126642544057,1.0265543659843481,0.9970658461849384,1.019672915381406,0.9809760714250934,1.0392990056542541,1.0051458468322558,1.061694881740137,1.0024843677256872,1.0495784248438644,0.9772819899582219,1.0078933485307209,0.9834551760158134,1.0245251833032643,1.0017586156277591,1.0570024619839,1.0093059553046282,1.021916180070122,0.9899698146911342,0.9917245104342102,0.9763806386328588,1.0164548990194524,0.9780031941415661,1.058499163846239,0.9947088016446106,1.0386819731695804,0.9769614415473961,1.0270560522430434,0.9911591261318669,1.0412782327535341,0.9761147812976179,1.0230633011869885,1.025277407655859,1.0371130877481152,0.9858728559426105,1.0445942654718448,0.9711107926819668,0.9890867318674195,0.9661833679189387,0.9977712471480785,0.9592009625160216,0.9945137935432438
Marshadow,Counter,Close Combat,35,1.3294460875580179,1.3030841240733086,1.3261517386734698,1.3026694818605054,1.3308507207210414,1.3051246102622374,1.3318212860478993,1.3056188592194966,1.3350786840842048,1.3112507938211853,1.2727341921982964,1.282660400398551,1.3207439575205426,1.292866770365889,1.1992757288242528,1.1678865961629792,1.3184232888277585,1.291098741553384,1.2309558415674895,1.2580833634670763,1.2551499208345995,1.2559224922110153,1.2412532722983316,1.2606869359581276,1.2575935127072473,1.2526281717114478,1.1724913640858556,1.1929745015277264,1.263655459471184,1.2391087873571645,1.3401819185282682,1.25925599728649,1.2043750361509795,1.1996276359865952,1.1411422831943565,1.1216952252439685,1.2059428639928729,1.2066072513381603,1.1805456618526857,1.2060206878431492,1.2709390173938568,1.2622443148472176,1.2357873308782041,1.2242330843086344,1.343941009194428,1.3206727499196194,1.3380502437156385,1.3072166951837259,1.159529301669639,1.1591514152456075,1.2051945850059473,1.2126068778664334,1.3388051918211903,1.3258089206268302,1.3537272906938032,1.3279572607292496,1.2952650125295606,1.3083908717581045,1.2033339324638086,1.2026146945014948,1.233378714607141,1.2360078308883735,1.1588322876541353,1.1401902889498203,1.2065737871375486,1.2329639421763483,1.3333116566779315,1.328054713746133,1.2400557177536387,1.2787303197034452,1.235259534241817,1.2870787640108419,1.2508677000121964,1.2946415500525905,1.2419641534647943,1.2743353120151315,1.2610297647596758,1.2938016400373404,1.256518822871949,1.2835513814656543,1.229863571473601,1.275895732593407,1.2890359219090841,1.3285940379555246,1.2351124880943258,1.2823608815125407,1.2158509003980718,1.1968163806445793,1.2641518090531323,1.2432875971853845,1.281030580277052,1.3009097347377678,1.2822408499483284,1.3211453733761969,1.2433742183533403,1.2842873488266653,1.2244884836453038,1.2946603999051216,1.2420165568254444,1.2862266110125133,1.2057975295167231,1.2687459669861032,1.2030847595479552,1.249661281247906,1.2637321987417294,1.3044871531399929,1.2220092333870043,1.280709457048296,1.2413076329795576,1.3117009545941871,1.2631858849272655,1.293487536560482,1.2178659862812715,1.2620523535674097,1.2146256515181162,1.2546135109026733,1.2431733995788756,1.2845241629810338,1.2789246121847457,1.2867954525655545,1.2602515646378751,1.2335299267569875,1.2232170233126534,1.263790464151663,1.2298706498060377,1.2939816308361196,1.250643499106067,1.2822822560061449,1.2150626509484626,1.257617144588166,1.2326945316372047,1.2846171516682006,1.234076906825478,1.2756242820394337,1.2913854430630693,1.2934740464333745,1.2375520953083645,1.2922849145425912,1.2252752929967352,1.2320434060191843,1.2145036169261887,1.2407663508052311,1.2034037299160862,1.2361928035743364
Shadow Mienshao,Low Kick,Aura Sphere,30,1.255907783563804,1.0748194718080504,1.2534227376924305,1.0738714728292567,1.2590826434160984,1.0825038343996356,1.2602291178586054,1.0793867426085921,1.2339226635007483,1.0775098623647428,1.1464681072091218,1.0402282926000934,1.252184563520643,1.0919093300256133,1.2414270179306481,0.9963495497716878,1.2589233118826308,1.0755164057410438,1.1858031815166838,1.0309890664155328,1.2635532271852694,1.074756647255666,1.0587985154949808,1.0389797393694937,1.1600959947414005,1.0580624178705378,1.0924675935277983,1.0406193142012805,1.2612764341202733,0.9889710613865305,1.2363466376786771,1.0705234223584394,1.231294715637289,1.017920459990417,1.113204162030443,1.0037068732913357,1.1426797371788897,1.0151829938872305,1.040199533012389,0.9864363350655296,1.2055194346158336,1.0803185241957203,1.030843027815692,1.0156244073859897,1.1968941631842989,1.0713168034942753,1.2893213528776941,1.0561441229484474,1.3468596044101129,1.0464226439297188,1.0750442859021807,0.9947867470801709,1.1765037662072941,1.058786291661317,1.2091773882208166,1.1036232810952262,1.0907171328606668,1.0645566136635098,1.1605012154375873,0.9981362704092742,1.2197771063268172,1.012247067951581,1.0976705890557683,0.9569359082811498,1.0854757336731873,1.0414293443535345,1.089628827571621,1.0727291255616123,1.031062122740731,1.0472878275850122,1.065307483781491,1.049326044106068,1.0213352214045253,1.0058768502262503,1.0771460333469587,1.0463857960815144,1.1191020102867704,1.0842260940912058,1.0470445521815757,1.0368188785612853,1.0617375124912356,0.998295236759316,1.0921836139265373,1.054718789551913,1.0873835042485076,1.0350718875947957,1.0384244739902766,0.984320374008937,1.1296803603405754,1.0641894586914102,1.0685793392658087,1.0395456574221955,1.0604033097062302,1.0386157679832801,1.0719922276213611,1.014832239629491,1.0443604429600668,1.0329165959388957,1.111492405223328,1.02385427192523,1.025942576047851,1.0059726405206997,1.0709336709112292,0.9928455321184225,1.049160213880756,1.0494033349246008,1.048346349838123,1.0201141956093662,0.9607956076654568,1.018211253463653,1.033750941862835,1.024161897885553,1.128504771092774,1.0077049348428337,1.1533509177103538,1.0425374502550606,1.0942407628816497,1.0165723351300284,1.0620672122210881,1.0591061263504427,1.280305721431027,1.01472155978226,1.0960949446684145,1.0333043447337196,0.9823687489384212,1.0010487545469782,1.0730473645749705,1.080171440345598,1.0468226365581166,1.0062897209895207,1.063427816195039,1.0255683525681873,1.0769088443478712,1.0399256883722483,1.1124752390230712,1.079692822405662,0.9970731454775646,1.0138089856030013,1.2309112835165976,1.0767882420000219,1.1052487439355134,1.0325556982889965,1.0126967931339812,1.0114668412497922
Mega Mewtwo X,Counter,Focus Blast,50,0.735085654338925,0.7106393715749052,0.7202038589287008,0.7101372612821844,0.7218466850727838,0.7104301569889085,0.7229309891856535,0.71054723203403,0.7163126320415147,0.7136968968517062,0.7071040901383691,0.7068239060459333,0.7183909602332788,0.7012684629432143,0.6605729028290828,0.644751136433931,0.7051908278920404,0.6944359015587527,0.6875613344943909,0.693842009610027,0.7198211989531715,0.7010546641738209,0.6796857919316535,0.7061592198947122,0.7215066856510831,0.7025220120360193,0.6608240148697165,0.6777534595443514,0.7057727756893272,0.6819037538387045,0.7158056057464808,0.6872267455851879,0.676309450954993,0.6770719599079391,0.6529028727601177,0.637485901808359,0.6709658816406301,0.6871380277574322,0.6601508481474457,0.6859979323155592,0.7029197919790008,0.6923238258697281,0.676015140483175,0.6780978641313127,0.7368528343573435,0.7173263874889085,0.7129715641706575,0.7034964633823813,0.6505825827177442,0.6561387321394749,0.6646421256202785,0.6556157469172886,0.720076479417623,0.7051114237084479,0.7303628790204943,0.7401541930742279,0.7006716239705194,0.713364861017037,0.6842690965804189,0.678876289171086,0.684863680325076,0.6877842450421874,0.6557094378027508,0.6322304547214219,0.6959795811889221,0.7044507632722243,0.7253082709621091,0.7484465565751668,0.7094896726888172,0.7350100625801148,0.7154125214898278,0.7261836393992547,0.6725770298178445,0.751525436151241,0.6867623934074932,0.7044704428248385,0.7150030583681675,0.7433531577063828,0.6872148293304271,0.7084581493568427,0.6881039921484725,0.7105118710580943,0.7059361911402948,0.7520688152359313,0.6959411699387396,0.7108265079347702,0.651160497692272,0.667018022278845,0.6820570112104295,0.7161401952290892,0.7182963708901978,0.7580275171723778,0.6931735460608847,0.7501995303754787,0.6827499378055929,0.7202707137139971,0.7007341149173582,0.7675697563180041,0.6946580694878418,0.715335802344737,0.6642769703208271,0.6971859317243417,0.6988460745305449,0.7191415447250277,0.6750774865622794,0.7011271866307887,0.7086179005491454,0.7336089937800154,0.6838214384239177,0.730978146761614,0.6826079613195865,0.7016166658772366,0.6820225336450757,0.6942966189183458,0.7013985896549014,0.7078167383343014,0.7049414155442438,0.7156234897710407,0.7046274010182149,0.7472244269253332,0.6983779268296607,0.6803406765599587,0.6977128318197835,0.7114175748503961,0.720770401410803,0.7525177974786573,0.7018871540192292,0.7167655297663599,0.6807171793497241,0.7080684214965991,0.6945389377955047,0.7104196738335181,0.6893341209300625,0.7067250363485629,0.7357084818633083,0.7283614394359506,0.6909567793516718,0.742809361869313,0.6967695745796094,0.6979330588702796,0.6804371587320872,0.6879086089275478,0.6867049935347188,0.7077198420360158
Mega Mewtwo X,Low Kick,Aura Sphere,50,0.6160426363532605,0.627862780080918,0.6127389517082862,0.6268407582386802,0.6139372958365977,0.6286232477837835,0.6142986872640663,0.6291954490272967,0.6101222083711473,0.6257589720670788,0.6113323727497247,0.6382040249618556,0.6091149456739681,0.6170129508160468,0.5692423928531756,0.5818161718594054,0.6023423001499784,0.623273684544831,0.5987824918670368,0.6304528221750167,0.6195774567378851,0.6279202430669393,0.6095158657647161,0.6487844863088251,0.618835915472887,0.6233657266284903,0.5933095618315504,0.6220075466897578,0.5915412291372636,0.6079964312774427,0.6124491407371153,0.6168090213028605,0.6032281664151868,0.6238845682269847,0.5646060073107038,0.5745204836628504,0.6064903765663691,0.634491146841127,0.603589696742121,0.6376423966228005,0.613105374799963,0.6298657963755742,0.5980819791493516,0.6202709109340651,0.6191640795031518,0.6376641195876214,0.5966789204288314,0.6267520325224373,0.5564356964831245,0.5754382263530303,0.5607788137207039,0.5799196966144837,0.6134690645449675,0.6284214208384872,0.6220179156465568,0.648676554675657,0.6070943490802141,0.631728601569615,0.5850729983619468,0.6060042018861003,0.5985529172988663,0.6295482506664336,0.5643956612876178,0.5743448954548888,0.5983050281678496,0.6271774403025039,0.628923693051329,0.652936448685979,0.6137379851813591,0.6521261246696111,0.6376933120026361,0.6602027496192814,0.6436373171563502,0.675680775481038,0.6257700332346033,0.6559768639736149,0.6223384531438524,0.6652203222465902,0.599907348183748,0.6291762549309399,0.6119513494100873,0.6372879254592388,0.6420122384096223,0.6682459940055786,0.6266389949343214,0.6604761331308522,0.5753158110502727,0.6104464598055409,0.5929302457134842,0.6512642648949619,0.6405337689384194,0.6729330539233945,0.618599722642628,0.6622466904454878,0.6322229781732976,0.6628038255699253,0.6192142865975464,0.6896711074338916,0.6222332227157922,0.6598089494692354,0.6111374235138706,0.684500074361992,0.6226328534227995,0.6750595555802018,0.6200960614831988,0.6643368335198278,0.6274802499389863,0.677453874855206,0.6308936184801865,0.6982584861823302,0.6047067705992959,0.6638064626903903,0.6122615757103868,0.6740420684710352,0.6302199331033601,0.651399128895435,0.6150126432786319,0.677040698861101,0.605716321916524,0.6611081804446467,0.594926263981815,0.6328496769852113,0.6171834073135326,0.6636080461145039,0.6522455316786571,0.6995252105773736,0.6393041548648305,0.6771669420626677,0.6301097101967614,0.670054107894889,0.6211258486543468,0.6639079087111467,0.6129425228960615,0.638235606378821,0.6245369289239552,0.6416431842877868,0.6301363131425267,0.6602984759122007,0.6081330447130865,0.6261586627101654,0.6021677981040056,0.6239768215290007,0.5902086331067017,0.6270309524293173
Mega Mewtwo X,Low Kick,Focus Blast,50,0.7980198826186148,0.7789989257131884,0.7844482183277128,0.776603132701499,0.7853232536086621,0.7777601356166608,0.7891206187908701,0.7788777374569328,0.789317297650579,0.782256023561674,0.7749913971996575,0.7778693023615874,0.802818829636929,0.778992356055835,0.7407498590894258,0.7204448099620782,0.7835679096393763,0.7745974740969619,0.7527624378157141,0.7694850772306042,0.7939424728527164,0.7716499663259649,0.7452588529640086,0.7887702349624117,0.7903780956682386,0.7694502562869231,0.7367790072790964,0.7567704637320861,0.791862091501924,0.7630964625897039,0.8028493174118813,0.7684160739498481,0.7537048951817975,0.7573614105344489,0.73337835957181,0.7063709928075006,0.7437823578090046,0.7680239437458806,0.739916932591596,0.7662836875554808,0.7807550653543854,0.7764612751663141,0.7494343682178618,0.7597258933400135,0.8190426794809149,0.7970387210338015,0.7931647388857511,0.7794201640982261,0.7207915360942485,0.7198280101044767,0.7325407775494092,0.730292419376757,0.8058871275936547,0.7800103910155438,0.8055984600814696,0.8175513383220959,0.7589518563241805,0.7720074209090497,0.7576191985322595,0.7552984179789793,0.7643455792942169,0.7752549684149229,0.7386772647175414,0.7096480287657847,0.7564115447132331,0.7709911568010965,0.8369071946913134,0.8605047346696036,0.7926421560342061,0.8260538063708327,0.782589131574588,0.7987405685972694,0.7860266007095044,0.8711467837108215,0.7960225809459622,0.8330923262540303,0.7812115256053566,0.8193340344564957,0.7509263962917074,0.7764357197275807,0.7623114313173388,0.7886072028902513,0.8035253862649935,0.8711187491458273,0.7728347312562852,0.7944299430247997,0.743725437886063,0.7806161927047067,0.7591835769069011,0.790459306091691,0.7944626848756066,0.8534356465109855,0.801037818650811,0.8483569360049299,0.7602669138403454,0.8120586295039686,0.7904833058103942,0.8129814144280156,0.7694180363944703,0.7877855863854554,0.7351651949589992,0.8047120565039606,0.7862553981270318,0.8193624664674933,0.7524889632148598,0.8047032674177101,0.7921115024291387,0.834128268231913,0.7630351088037514,0.8084712194556702,0.7445617354083711,0.7842015986894629,0.7716088972656394,0.7842343128422454,0.7849785305233252,0.7972030363864105,0.7617720123760064,0.798107884762232,0.7955639335614426,0.8122930551972661,0.7834016570156824,0.7620832234874243,0.7571846681559694,0.7957486171144812,0.7649248601565609,0.8124452510228207,0.8050014280214018,0.828964055335038,0.7445962939678253,0.7925206630504068,0.7757709596972772,0.794152022216453,0.7596170643424488,0.7804537896739085,0.811344328700192,0.842704589770611,0.7519541038793929,0.8123775475542868,0.7685707849779463,0.7733219599896418,0.7528506007356681,0.771382000894252,0.7635795462681358,0.8038497102694905
