Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Starmie,Water Gun or Hidden Power Water,Hydro Pump,45,1.564865867924026,1.60541946516293,1.5695728870710917,1.598165724811889,1.5675225529130552,1.6047561874736824,1.4966368133605603,1.5629733249722637,1.5050815831045048,1.569629244812926,1.5589758024472704,1.4475914721891021,1.5318663346095232,1.5723190722224287,1.6355772616320703,1.6873553532644174,1.9428693163626694,1.6658999000083738,1.6248056393973842,1.7065383560032927,1.5710468510437552,1.6288366847505602,1.6659640339898558,1.5575288949243233,1.5529557746997322,1.6144282889932495,1.5189824926643283,1.591312318112441,1.5496089977846363,1.625830761365573,1.5374424547710648,1.6343675329587706,1.524628886975875,1.5536250446175488,1.538924166885332,1.5869325636315927,1.5753367947147812,1.585996929605161,1.503426873555629,1.5837966325519974,1.4851819527188557,1.5740775876244324,1.4638354895278431,1.5300268007808624,1.5550501395637342,1.6052586236603605,1.4798943102554734,1.5184234896306805,1.4444189528593507,1.5160596986089645,1.5078140995018086,1.562839399050414,1.4873969981291861,1.5611299144566786,1.5699989405830053,1.6479394339453504,1.4950882598045405,1.5564029394681684,1.4989539482076795,1.53610154356423,1.4486068021688074,1.5268539727642632,1.448675687702932,1.5295106554810214,1.4519746022309743,1.5286963414332069,1.460045771607899,1.586438448150635,1.473328851325394,1.5246830580099886,1.487105224480621,1.5293904052149707,1.5683168797147502,1.6121958910422782,1.4360189573459716,1.526890894881373,1.4758663498790643,1.584612256255485,1.5124534722960756,1.5832925662022757,1.5436400541271988,1.5803027740189446,1.4955790079861793,1.5660029513270974,1.4716040606496692,1.5820495704415218,1.4431561524801297,1.4990862226513337,1.469251887439945,1.5339481811942346,1.5056179775280898,1.597797252815933,1.4934783353901,1.5078242835595776
Shadow Samurott,Waterfall or Fury Cutter,Hydro Cannon,45,0.9960443917586796,1.032415316941936,0.9913328546005182,1.0276405757282463,0.9933206121806862,1.0307687009553388,0.9574139283270535,1.026826884769097,0.9746631184995919,1.0317151005608507,1.0376657631985933,1.0007985730053859,0.9815733065705188,1.0339416917568054,1.0068322711070496,1.059124662243691,0.9931409684903235,1.0478014156449953,0.9937771941515425,1.0677812185593143,1.084101161693596,1.0608857176553839,1.0202986526680617,0.9903928493612968,0.9815624016671317,1.0414289361348428,0.9969032734245103,1.0648788285388224,0.9922083577906955,1.0549012553727302,0.9991051082634488,1.060658898637366,0.9902786234698805,1.0409536607386567,0.992642351088953,1.0460351613749672,1.0278405464612839,1.0351197971469477,0.9410696599537802,1.0152855727963024,0.994270102075665,1.0696315410010246,0.9757221321510109,1.0333768983886444,0.9929126893874128,1.0508287673593164,0.9841465383210283,1.0262610128883716,0.9565301391035549,1.0017025695517774,0.9896266976045861,1.0510865644285423,0.9588849378061494,1.0211216314639475,1.0051585458279344,1.0695955471888778,0.9886234500871235,1.0634864516780727,0.992001530807501,1.0396989411914785,0.9869330317879131,1.0428542433819479,0.9901850905674683,1.0455062383597318,0.9958716240205427,1.0528679827929288,0.9862822217045127,1.073782735607296,0.9822608528620823,1.0390703034959663,0.9874380765473298,1.0389825965919408,1.0015362100888576,1.051875389105845,0.9827992916090084,1.0462461730395567,0.997955863781331,1.0482351933902696,0.9815909816016164,1.0397745400404126,0.9780390166892197,1.0283603969327921,0.98183614135977,1.0341322178543293,0.9582144931556726,1.0235888722247748,0.9588541576869365,1.0086205410251547,0.9760895676046671,1.0297100205902538,0.9815141456368661,1.0675685059929723,1.0219131358837241,1.021887426299191
Kingler,Bubble,Crabhammer,40,1.165120805779009,1.175968192274506,1.1630475506572169,1.1711542664460333,1.1651704441393733,1.1766132200848112,1.1625692066095326,1.185315603578109,1.1223184656651224,1.1621844552114589,1.2734804183573747,1.131628551277875,1.2034382782589301,1.185404353913442,1.2418651664945743,1.2316068694589175,1.2258998014944562,1.2226833220863278,1.2297146329034534,1.2389884102282676,1.3243896685929946,1.249915231749027,1.1938658140489378,1.1333245504248732,1.2208266788574684,1.2079639975539234,1.1685690275195502,1.2077815283468816,1.1433643231780055,1.188533126313597,1.1694482116003801,1.210788519553846,1.172559682533017,1.169861633107271,1.152999212805038,1.1818840199422722,1.2003346385386302,1.181619029548238,1.0922086497193795,1.1323539121822384,1.1333434523583652,1.1681781960308124,1.1578433643251829,1.1983588657644841,1.1884857047681403,1.2082084151762638,1.1437176622515992,1.1610239331198016,1.145008210973725,1.1787818778979906,1.1659533396379094,1.2017626814596718,1.1271582194421832,1.1497222341230737,1.174600070084509,1.1965951967663333,1.1526174903406652,1.1623273314982703,1.134366628396479,1.15911468299528,1.1408081803860168,1.1755632230566269,1.1441745092545283,1.1799400062630825,1.1428005251294244,1.1888979713160437,1.1292979402776446,1.1738087733483165,1.1654725316941992,1.1782654629273916,1.1426249492076392,1.174864049383143,1.1713359368051681,1.175208803292341,1.135253923754759,1.180991030393415,1.1222093794815815,1.190019050065284,1.1253429756460702,1.1719982984153992,1.176871898962562,1.1813543076229138,1.1105108035367937,1.1510735552294078,1.105928860608057,1.1491534533727492,1.0916018689332943,1.1175669385010605,1.1451012354152368,1.171636925188744,1.1332481493312592,1.182678018360856,1.175347936377348,1.1634358288770053
Empoleon,Metal Claw or Waterfall,Hydro Cannon,35,1.2647031649563802,1.3420411001163506,1.2631911705017327,1.3357597801991943,1.1859020617346372,1.2583609749683407,1.28200208312118,1.3619092538102715,1.2750776603301492,1.3559292204281126,1.3268772790957306,1.2909984218299813,1.2254246738281975,1.281227620215837,1.3548963290883844,1.3541169675318767,1.4370791608584503,1.384147632956846,1.3116204774411038,1.4086341839467942,1.4254813362424814,1.3672086920627433,1.3197215142409793,1.3130988634578649,1.2108820718030313,1.2917510226618298,1.3787172251404458,1.399935016877561,1.2350557627856777,1.30682786435158,1.3220041884623548,1.3882538540311644,1.335565960484599,1.3333298339177357,1.2341117816845972,1.3006140120703227,1.3312921532437516,1.355044589722802,1.2770023109937274,1.3473489600528228,1.3078080926902693,1.379855550917669,1.3029646295867388,1.3452089468285744,1.340466590854268,1.3619237970525058,1.306083957078409,1.3515883197539569,1.2694165378670788,1.3178492078825348,1.3116670403915338,1.3598190521687417,1.2760093112263113,1.3160247347300174,1.3347268741494105,1.3832400231441866,1.3001085886007222,1.3701229829036088,1.289871157035336,1.3472126546753411,1.2769578706254168,1.34462195675916,1.3192276630461657,1.3798229855125015,1.3221124074211685,1.3899085977558148,1.2835921119348783,1.356127776788039,1.3059354590856704,1.3439684978870534,1.2780222535381742,1.3349269886830297,1.3083254501499826,1.3693857585239446,1.2431688307963662,1.3387801048246588,1.310430445857146,1.3749224084419616,1.2330213761565456,1.3047750717856001,1.3298517140279658,1.3386332882273342,1.2020019435568692,1.2544979744618228,1.2614628395072431,1.3426064793543184,1.265616110067068,1.3167790210513612,1.2185655456417295,1.28363074811256,1.3091484840488326,1.3844113276204497,1.2631118881118881,1.3085492938434116
Gyarados,Waterfall,Hydro Pump,40,1.3376329302037153,1.375828195688293,1.3301929501389365,1.3695432264510288,1.3380142792068637,1.3733632212588305,1.3230177744190574,1.3917178960833392,1.2876093340825479,1.362477072974205,1.2629772066706937,1.3083915000205573,1.369989716140703,1.3403511380391282,1.3770982430737704,1.4164856728026556,1.3627036159533439,1.3912381721727738,1.3478107483046529,1.4136450942730587,1.3471702146479538,1.385142705507725,1.2417343541775396,1.292997826230156,1.3426941276353208,1.4106172780868356,1.2947847032938822,1.3871349462786133,1.3212466627534887,1.3747467479597826,1.2968088345188344,1.3818050981151921,1.3270308858420643,1.3555651206248556,1.3427971660981368,1.39296772500656,1.3025028892760424,1.3305676780570266,1.2557147573456586,1.3175305381313966,1.2929710722371899,1.386407619625849,1.3187142242662875,1.3803312047116436,1.3189404642935088,1.3705273556405573,1.3127277979320833,1.3514014086301962,1.2969957496136013,1.3456940687789798,1.3162199842060622,1.3806923984362052,1.2681119060879997,1.331762420918841,1.3285741062187777,1.3815775533986911,1.2888204247582011,1.3699209575999394,1.2920270442658501,1.3570353361398138,1.3042129374583202,1.3575729459634474,1.3075008652942826,1.376411253770211,1.3130217235144037,1.3804463600108987,1.3153581559797727,1.374162338463225,1.2902036112178257,1.3416634652324242,1.2728263030942275,1.3245264422869099,1.2939820991098068,1.3541206814304543,1.291185981315112,1.363107742828258,1.2935743487660267,1.3624649500203345,1.2758162288631287,1.351079442731043,1.298982295895354,1.3432002706359947,1.2383136644844976,1.2891380765185538,1.2719785697566557,1.3668542101932362,1.2545214737676937,1.3151066360924812,1.3297529169526423,1.3752402196293754,1.2900237496701434,1.3590089026541299,1.2800716440422322,1.3097062251474016
Gyarados,Waterfall,Aqua Tail,40,1.3575628692723152,1.411843648555326,1.354592712853976,1.407107621218271,1.35916071699714,1.4106234669263076,1.364614095548445,1.4309238088602325,1.3440506355954667,1.4163229821566778,1.2982519948511808,1.3523304099763116,1.3800034692537386,1.3755219368348015,1.4011358106744842,1.4488548923729385,1.3823251254821025,1.4354980124817134,1.39148798557485,1.4608698208615891,1.388113279867909,1.433438495105555,1.2836034922195254,1.3378920006283157,1.3797889962180807,1.4514406321801547,1.3759313746136614,1.4464260285484496,1.3493458050101301,1.4171510802264595,1.3620621257830303,1.4313101399536872,1.3694752976252966,1.4092741512167468,1.3833534505379166,1.4319916032537392,1.3493867835026652,1.3988925879288636,1.3109673159458568,1.376236381644107,1.3521673686740283,1.433549627493391,1.3714886013962877,1.4325100089335938,1.36406032829066,1.4290062832397166,1.362675547777032,1.4037450192433496,1.3283906491499227,1.384877318392581,1.3630460851507737,1.439149467198331,1.3257358296559703,1.3873727203918713,1.3760522863033682,1.4391120455712294,1.3452359908078488,1.4191646253693275,1.3590636560785814,1.404885827273887,1.353243063005596,1.418123652952149,1.364305374713629,1.4277932523527765,1.3670951920933343,1.4350812877230354,1.3610612435076948,1.432582806868482,1.3516519400691511,1.4116019976949674,1.3288232598753318,1.3863331805960215,1.3658686459520866,1.4216977547076755,1.3536003900452425,1.4248983659685526,1.3473533251995977,1.4119737151908218,1.33708390939062,1.407837924066787,1.353898849797023,1.4002734551195308,1.3111370607501491,1.3681640585946404,1.325441478617437,1.403680939046909,1.315598006930915,1.3692867364355787,1.3660775566231984,1.4254804392587508,1.3507590172358717,1.4254107581839142,1.3234865624571506,1.3616053064582476
Gyarados,Dragon Tail,Aqua Tail,40,1.6131881795276133,1.7055702668547903,1.604324206188142,1.6985981454307033,1.610740555796447,1.7069021384372391,1.62313908139001,1.7276863955750648,1.6142640557246002,1.7278951665058684,1.5807554975030755,1.6771313992580386,1.7152882578151136,1.7101165917060055,1.6493763129472925,1.7478171942192737,1.6619224005871431,1.7891851421309546,1.7063162296003032,1.821890557014621,1.6808143649015215,1.767524914494634,1.772640902342503,1.9032191048527258,1.6251328421390108,1.740407164866742,1.8991016685018383,2.043516629862954,1.659004411792551,1.7861511370306553,1.6589539914939158,1.7724391796518226,1.6616939971024838,1.7275075062464569,1.6953870375229598,1.796494358436106,1.9007468994186951,1.9983268073068499,1.6236117530538132,1.7227797953119843,1.6829709457493771,1.7979357188934846,1.6534179267445324,1.752448466399762,1.9065210149672054,2.063670928242416,1.6731689081841583,1.752087882212008,1.8078028400309119,1.945602299072643,1.6437199598327012,1.759844400464069,1.8279993716350342,1.9355354669180127,1.7209414142401942,1.81970352622872,1.6885653678123185,1.777885805197101,1.900382701875239,2.0044903686694733,1.6384161133501505,1.7493790290624065,1.6753827897087668,1.7669638883852785,1.6725289605574958,1.7683320535367795,1.66129010154719,1.7812144550574887,1.6924029965424512,1.7889166346523244,1.6753265840732448,1.7639084613589011,1.7213153192487125,1.8024029559916237,1.6997010131138373,1.8146998300722015,1.9273421948243756,2.050696718679766,1.6426459640540252,1.749303413804105,1.875634303112314,1.9604617726657645,1.735076402580212,1.8067320650891598,1.6146630718415964,1.7352602058066249,1.8817865209220532,1.985457147290564,1.6649193548387096,1.7631262868908717,1.6689490423744113,1.7855863113012318,1.6492869875222815,1.7306492527080761
Gyarados,Dragon Breath,Aqua Tail,40,1.6344444844633543,1.7472529193359714,1.6296871585125978,1.742277311186737,1.6336871566971547,1.7459328053898449,1.6955087835894358,1.8370091668051245,1.6717761686156847,1.817987510734619,1.6063667616520498,1.7128710992476017,1.752294044034742,1.758508964303857,1.6573182841386078,1.7708261628113986,1.6716137072264885,1.8066418083214708,1.7707034873845269,1.9256431865992447,1.725468805283642,1.8400607382946104,1.7889923132660766,1.939605681190557,1.6860858620341619,1.8424032107722357,1.8790110531477706,2.044377054539693,1.7192357942173329,1.8752011815272756,1.713957543383798,1.8583672377367544,1.702133243748294,1.7920927205156738,1.715518236683285,1.8134033062188402,1.9663291532265021,2.0693943732427167,1.6594519643446684,1.7738395510069331,1.7247751679125716,1.8706788600918303,1.676016609866658,1.8007312311815507,1.939108859712602,2.1377832914067794,1.6882492374875746,1.7869298148730277,1.8682259466769706,2.0401130216383305,1.7648945608407836,1.9150149652435875,1.8778115761963925,2.0454707738885793,1.8066238010251896,1.9362312462818538,1.729563877875704,1.8472814970075002,1.9799846919249904,2.111213164944508,1.7627746044632588,1.8998811215170055,1.7023717304237471,1.8093221037364233,1.6967377573010327,1.8146937157860838,1.7735949897904646,1.9340285866988256,1.7703611217825588,1.882452938916635,1.6959201846680558,1.8038334183474976,1.8143853946847133,1.9180472344175743,1.7345254569050197,1.8769564999175457,1.9892013955778165,2.12037928894026,1.6924598532383281,1.8253642454535786,1.9309596301308074,2.067842241768155,1.8547531162894861,1.942205177219594,1.6813898449081497,1.8335081620445421,1.939483802003414,2.0746280236547645,1.6827385037748799,1.796413864104324,1.772475382286357,1.938903626338523,1.6713458110516934,1.7609265734265733
Gyarados,Bite,Aqua Tail,40,1.6344444844633543,1.7472529193359714,1.6296871585125978,1.742277311186737,1.6336871566971547,1.7459328053898449,1.493846217062656,1.5929427570448265,1.6717761686156847,1.817987510734619,1.6063667616520498,1.7128710992476017,1.752294044034742,1.758508964303857,1.8751340145823692,2.0269512721000433,1.4689878187540946,1.5556406606343312,1.8852717128558922,2.080573086119713,1.9350306639933956,2.0930239415025356,1.7889923132660766,1.939605681190557,1.6860858620341619,1.8424032107722357,1.6848057826956364,1.8155141187867412,1.7192357942173329,1.8734781209171985,1.713957543383798,1.8583672377367544,1.9080773510823692,2.0227916937871373,1.715518236683285,1.8134033062188402,1.9596363824539011,2.0669104583168028,1.4287157477715418,1.5096137339055795,1.9874903553042664,2.175628328210577,1.676016609866658,1.8007312311815507,1.7488541989730866,1.9013405010510356,1.6882492374875746,1.7869298148730277,1.8682259466769706,2.0443271831530136,1.4948084741301149,1.605180801591093,1.8778115761963925,2.0454707738885793,1.8066238010251896,1.9407541419129812,1.4624737998434305,1.5515922119245436,1.976246970276821,2.1137772675086106,1.7627746044632588,1.8998811215170055,1.7023717304237471,1.8093221037364233,1.4947528341301097,1.5881779825452262,1.9425936330871167,2.121966260569267,1.7703611217825588,1.882452938916635,1.6959201846680558,1.8038334183474976,1.8120649089189125,1.9180472344175743,1.7345254569050197,1.8769564999175457,1.9892013955778165,2.12037928894026,1.6924598532383281,1.8253642454535786,1.9244192602616148,2.067842241768155,1.8547531162894861,1.942205177219594,1.6813898449081497,1.8335081620445421,1.6917639351045672,1.7920122066860917,1.6827385037748799,1.796413864104324,1.772475382286357,1.938903626338523,1.6713458110516934,1.7609265734265733
Gyarados,Dragon Tail,Hydro Pump,40,1.6731878350169984,1.7283017036049904,1.6593368509788005,1.715155015766961,1.6706750298592272,1.7263485961075777,1.644756376655465,1.7569179811232776,1.6013401045366356,1.7369217883610226,1.6510915939517186,1.6705467299621428,1.8247184328885253,1.7583466527896516,1.6918534958519769,1.7901104161474222,1.7438909056877012,1.8389469847352686,1.763236120366378,1.8821358106960395,1.7462959959900932,1.8042037681330347,1.8540381955176763,1.9933925504046048,1.6646441018090279,1.7904359596991088,1.9746264974698702,2.1263580770611585,1.7140476776551228,1.800588870164543,1.6694066960043548,1.796121520762411,1.6386923383794905,1.6817771432170827,1.7204408291786932,1.7869220676987667,1.9659151674055164,2.0150587342383526,1.619174645097392,1.7065434136678772,1.6916353609329742,1.7972779822664087,1.650928101115045,1.7448549118221224,1.9972316987720689,2.120323466234766,1.7003135009303076,1.7467269313441458,1.9204018547140649,2.0154680255023183,1.6288327110001852,1.7479794483820963,1.9036745069477172,2.052182854205047,1.7297753221035133,1.8209992747068267,1.6884138488345666,1.7700194449354782,1.9478760045924224,2.036905217502232,1.6220147486638252,1.7335188997458129,1.659997033276746,1.7532180706409772,1.6586741307704373,1.7526194545589655,1.6496690466075563,1.8025516986199996,1.670428351901652,1.7579235497502883,1.6521047489776688,1.7344013417828767,1.7158658160913964,1.785068037936304,1.7007191459156383,1.7971047744692445,1.9419936214388152,2.0628973222885767,1.6386578751462297,1.743326597894289,1.925730153360397,2.0055395805142084,1.684455944044758,1.7717320450937186,1.619864587216409,1.7431491707917572,1.9382855468009175,2.019266909191221,1.6775394646533974,1.7649450926561427,1.6599075012847044,1.7995166733795365,1.666323872206225,1.7188399835458659
Gyarados,Dragon Breath,Hydro Pump,40,1.677755732578333,1.7577182122404622,1.6737597177557837,1.7510490492990727,1.679583489217023,1.7596970090681259,1.7394472761314688,1.8973160609357609,1.660673656979888,1.8252647872690069,1.672702086410343,1.7053265610125588,1.8823229131819252,1.7994288121523,1.6666152367162375,1.8052624707739418,1.7184225951521304,1.840116837506219,1.8452007630695255,1.9944501064900109,1.8084200672249087,1.8946588630734758,1.850967555598344,2.0132655698165216,1.7497491584190745,1.9014712081361727,1.9291463343702555,2.0936739732566374,1.7753678071686896,1.8839584950675023,1.7367726698218522,1.875314826603194,1.6986898188002604,1.7586558044806517,1.7164103909734978,1.7839412227761742,2.047142635364739,2.125523950804685,1.653251898316276,1.744793661274348,1.72996116824144,1.8857056122642584,1.6647834430731563,1.7794560434106477,2.0247194366909036,2.1677406756492874,1.7096420651979982,1.7635744203631172,2.009273570324575,2.152724111282844,1.7817901746107576,1.9291710132493591,1.9282664267454979,2.1236022449766505,1.8203473257870246,1.945114050314158,1.7208515366549662,1.859466148135054,2.07734404898584,2.1375430539609646,1.7589472972058726,1.8871814201629507,1.678604980798708,1.7828111351012808,1.6754601075029103,1.7912197699668904,1.7705937975360073,1.882638308369078,1.7526796004610066,1.868373031117941,1.661528352944228,1.7663378491704635,1.8061302867861677,1.9069541805127708,1.7284381699421385,1.853109248517613,1.9836790171022498,2.116815428412423,1.7001382537488035,1.8046261831330426,1.9532730040595399,2.0615837843933242,1.7962144631024128,1.8992229771612072,1.699309065374379,1.843243664987733,1.9830433958035207,2.091144980258961,1.7028740562800273,1.7986358956760466,1.7646560464437993,1.9015569228205162,1.6837892499657205,1.7358597285067874
Gyarados,Bite,Hydro Pump,40,1.677755732578333,1.7577182122404622,1.6737597177557837,1.7510490492990727,1.679583489217023,1.7596970090681259,1.4734473511667086,1.5755703124860425,1.660673656979888,1.8252647872690069,1.672702086410343,1.7053265610125588,1.8823229131819252,1.7994288121523,1.975730997622354,2.1444212350309177,1.4406970844806102,1.5271331957422285,1.994234513216521,2.2031215292749535,2.1249484019341907,2.2542015567873572,1.850967555598344,2.0132655698165216,1.7497491584190745,1.9014712081361727,1.6782573291535547,1.8003513902176334,1.7753678071686896,1.8839584950675023,1.7367726698218522,1.875314826603194,1.9437608919310474,2.0166292229197724,1.7164103909734978,1.7839412227761742,2.047142635364739,2.125523950804685,1.373106635853417,1.4575503466490591,2.0807371709735767,2.2346222441467765,1.6647834430731563,1.7794560434106477,1.768037033208128,1.9103575818142136,1.7096420651979982,1.7635744203631172,2.009273570324575,2.152724111282844,1.4565325481861346,1.5499897631884256,1.9282664267454979,2.1236022449766505,1.8203473257870246,1.945114050314158,1.405957221141948,1.4887118361574787,2.07734404898584,2.1375430539609646,1.7589472972058726,1.8871814201629507,1.678604980798708,1.7828111351012808,1.4269071032837102,1.531305475052224,1.9631223362705732,2.1154431212399447,1.7526796004610066,1.8661544371878602,1.661528352944228,1.7663378491704635,1.8061302867861677,1.8931525456618237,1.7284381699421385,1.853109248517613,1.982298422483358,2.1207538688756182,1.7001382537488035,1.8046261831330426,1.9532730040595399,2.0616401668921966,1.7969422971562485,1.896651563443535,1.699309065374379,1.843243664987733,1.6703160290339822,1.7591938070033277,1.7028740562800273,1.7986358956760466,1.76676712823433,1.904667990722351,1.6837892499657205,1.7358597285067874
Gyarados,Waterfall,Surf,40,1.287999912306389,1.3302729307048218,1.2847122919853882,1.3246651472103406,1.288315689125919,1.329868149792355,1.297352149312981,1.358734548546907,1.2655591013666099,1.336703385248248,1.2277957171185587,1.2723054881732128,1.315268433508035,1.2997844106605212,1.3258364290207343,1.363591946860993,1.3032233753823572,1.349515065240842,1.3187350554662696,1.374939568552128,1.316815809647364,1.3509884715178677,1.2211620801305274,1.2689546143205321,1.3193198482482649,1.3773072972636002,1.286415117801966,1.3579266372638095,1.2809535531024558,1.3406074262018821,1.2798981484044174,1.3478637919422842,1.2922921872047368,1.3279127385726583,1.3069430595644187,1.3546575701915506,1.2793541821192624,1.3327411036172012,1.2398415318586993,1.2969957081545065,1.2760470028712734,1.3542544175868656,1.2931542202958013,1.3496674717930055,1.2858127433750302,1.350483016874002,1.2883868720423437,1.3281224777618241,1.2665668469860896,1.3156877897990726,1.2885805929551237,1.362968090395921,1.2578438513059995,1.3080559244819558,1.2985926052693773,1.3595579786323742,1.2691103310689664,1.3450465920856587,1.2840158183441766,1.3277969128715397,1.2786588960731442,1.3421284080914688,1.2924200220856066,1.3575560793104018,1.3006283388240734,1.36324754568048,1.2969946965232764,1.3505228104315412,1.2724836726853632,1.3249615827890897,1.2564949380549335,1.3124227307702283,1.280706009815574,1.3311179566788756,1.261294462648149,1.3376114030873802,1.2797362957255078,1.3423660609174,1.2622460916728702,1.32286504307136,1.2760205232295896,1.3307256427604872,1.231223281091911,1.2844791387563637,1.2545795008279077,1.3281722741892137,1.2435820072067725,1.2936070067757452,1.2866163349347974,1.3410775566231983,1.2671629560700546,1.3529950972903153,1.2517139723022075,1.2887014945838475
Shadow Empoleon,Metal Claw or Waterfall,Hydro Cannon,40,1.005955335764743,1.0604647448194215,1.0013518998407693,1.0565362640107403,0.9477608318945073,1.0031354145306035,1.0399473324078987,1.0909069795278854,1.018526097051558,1.080525015638087,1.130053543924678,1.0610647429227456,0.9567222986284057,1.001310882305567,1.0994477214553886,1.0672268575113444,1.1727441544304174,1.1275927631676166,1.1287516496151986,1.1370193249970602,1.174397776860479,1.1133535794315368,1.0832315698266557,1.059061681352703,0.9693171765627875,1.039232216964609,1.0907497327468807,1.1043340132493367,1.0020544184197073,1.0693768579705754,1.053259896856808,1.1182733202328565,1.1083314086547547,1.0892245994918848,0.9848858567305169,1.044649698241931,1.0816587031894158,1.0862125472202577,1.013549026081215,1.0695741168702542,1.0472179005552815,1.1217951150406658,1.078772788935579,1.0998080931740728,1.0868396567765946,1.1042879952215214,1.0556740270001614,1.0817056489639176,1.0410548686244203,1.0772193778979906,1.035536360179778,1.0995213071920913,1.017936963569113,1.0650357739599845,1.101736628935123,1.1256957517378514,1.0384353140230815,1.0937649940655068,1.0526852914912617,1.0994514606454904,1.0327157451168005,1.0937400330540172,1.0481927710843375,1.0914904487993011,1.045610297821043,1.1015167653348525,1.0416466815584273,1.0983404366118046,1.0699385324625432,1.0963599692662314,1.0426396465716237,1.0916337416895052,1.052538385038931,1.1095641206005773,0.9956621806683826,1.0731836725914348,1.0353282390462126,1.086399537661337,0.995788578113368,1.0446985004785705,1.0882104194857916,1.0820647271087054,0.9805364376922062,1.0270858244320296,1.006094442180822,1.0721103414794844,1.013534249409493,1.062783400286202,0.9796671242278654,1.0452985586822237,1.029819030291246,1.0989986250190968,1.039027149321267,1.0723210612916496
Feraligatr,Waterfall or Water Gun,Hydro Cannon,45,1.2034570074242037,1.2616886970765142,1.1989088013987323,1.2577991819913203,1.2033558171096894,1.2629960036378949,1.1957758733119304,1.2799421871343148,1.1893830642168763,1.279691691139831,1.276861307635623,1.2514840807238707,1.2142103111177192,1.2858107522085518,1.24936404888219,1.3146523928773477,1.2243211159656582,1.3062723811306443,1.2427841584675892,1.318127474422798,1.2236333883712702,1.3138452352871801,1.2366926269172498,1.235299184709632,1.193530958897603,1.2908990518485095,1.2085316421676284,1.292494248793099,1.2358036846988432,1.3079355461723439,1.2284833891487459,1.3202697591172863,1.2178806139374725,1.2673378545782854,1.2257150354237731,1.3075098399370244,1.2189640004829836,1.3050558018387872,1.1951997358864312,1.2664905909541104,1.2190515943788816,1.2917567892333575,1.2438540184627602,1.3042136783244551,1.2173288764832235,1.298333275899698,1.1918897564208217,1.2521091221124354,1.2016760046367851,1.264369204018547,1.2277154361369198,1.2963800684403974,1.1873670079830911,1.2713822601145337,1.2477568882478058,1.3137422682932793,1.2175812520518194,1.2908785575393318,1.2274014542671259,1.2851894374282433,1.2228053389003257,1.2893869542946061,1.246435811646037,1.3168954889324742,1.2513437863813133,1.3212784754733182,1.2292417535733373,1.3269792109194063,1.21987130234345,1.281963119477526,1.1929418070841296,1.2635150907346089,1.2300595887808152,1.295607247677493,1.1915523657247744,1.292842239605366,1.2524133650120937,1.3066525396519617,1.22849090715729,1.2954801659044985,1.2195111637347766,1.2721724176815516,1.208756403539993,1.261024486417097,1.186101550918501,1.2809251762013332,1.1816347994000105,1.2540559645523355,1.1894131777625256,1.2654770075497597,1.2508020721934416,1.3295232010666518,1.1924790895379132,1.2476775675305087
