Attacker,Fast Move,Charged Move,Level,IV,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Ho-Oh,Hidden Power Fire,Sacred Fire,40,15/15/15,,,,,,,1.2993742163730646,1.3020658142239088,1.2749552122789616,1.3406538297441455,1.3452086169028634,1.3482030015836062,1.3274181146473398,1.3307087192067033,1.3023430567099832,1.3391280739121854,1.2673940865294717,1.3369212542554514,,,1.296115560794343,1.3513349792617513,1.3322750362100702,1.3405155856519742,1.3448825855748678,1.352466904755569,,,1.309218038833498,1.3207747563728411,1.3230427050497584,1.3360928697057315,1.249414596061728,1.3286558112619882,,,1.3185265441031289,1.3177776836315582,1.2851437588499133,1.3130975840445387,1.3120802037834645,1.3573528609188052,1.3266239099547454,1.3449077337809099,1.301138029066158,1.3276806025735175,1.30297725519222,1.3067832948410218,,,1.2841805662176886,1.3199151075593718,,,,,,,,,1.3344105519612033,1.3432200268790424,1.3413694198649702,1.3495170494213167,1.3042252764489608,1.32882083026607,1.3217237602910605,1.3372593946858502,,,,,,,,,1.306972815478356,1.311270461674084,1.309042555964306,1.3399147056840404,,,1.2730061565527742,1.310893469281518,,,1.333398520002975,1.3377034252044477,1.336717385354558,1.3562055358329914,,,,,,
Shadow Ho-Oh,Hidden Power Ground,Sacred Fire+,40,15/15/15,,,,,,,1.3408950977817522,1.3408125830022088,,,,,,,,,,,,,1.2938672622436445,1.358730079170857,1.315976025918178,1.3277740079705085,1.3504597347229559,1.3599905696360879,,,1.3302126096586182,1.3486173277318625,,,1.2487364306903133,1.3259284414441268,,,,,1.2907707824566201,1.3222982340468765,1.3105350485225173,1.3592243885709165,1.31648782394726,1.338186572198306,,,1.3336667768869974,1.3431963156135436,,,1.2827221215796956,1.3204923867875487,,,,,,,,,,,1.3505340038433589,1.354150890147784,,,,,,,,,,,,,1.311223805458215,1.322660809731686,1.3184490142908003,1.3557295529633875,,,,,,,,,1.3496867786074465,1.3815008556921204,,,,,,
Shadow Ho-Oh,Hidden Power Fire,Fire Blast,40,15/15/15,,,,,,,1.3763722792529693,1.372106427356548,1.354752508623126,1.395433124712257,1.4200668517620167,1.4052331676209455,1.4083000913365022,1.3911059625447668,1.379646423150607,1.3911502704144894,1.3506104721854386,1.389228055261931,,,1.419124877759103,1.4314020787393944,1.406055819949971,1.400117575214302,1.4183477040818777,1.4093679935543508,,,1.3578907695954465,1.377856988230264,1.3999509397205032,1.4021117378726229,1.395355058819356,1.4215350669312692,,,,,,1.4148301783483321,1.383411607402293,1.412212324002121,1.3911508150974823,1.4219425760245445,1.3774337813146675,1.3880055891471739,1.3900448239651462,1.3779221871838006,,,1.3546812264229828,1.370719728899707,,,,,,,,,1.3835586443087229,1.3731781665281224,1.4057437769818253,1.4133018594136324,1.3829582309564243,1.395061738804102,,,,,,,,,,,1.3927605037191007,1.3851484941377108,1.3761654519446425,1.4045359382374756,1.425852180986238,1.4276120020737575,,,,,1.3933084374986844,1.3921188510072575,1.4199682354424683,1.4169170685826626,,,,,,
Shadow Ho-Oh,Hidden Power Ground,Sacred Fire,40,15/15/15,,,,,,,1.4355616092585248,1.4381806193749056,,,,,,,,,,,,,1.3909581526554828,1.4569889084981633,,,,,,,1.4264481835968175,1.4444396238499064,,,1.3375106003150183,1.419766066890085,,,,,,,1.405101777726589,1.4558822600112484,,,,,,,,,1.3810317612850775,1.4634503132238186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ho-Oh,Hidden Power Ground,Sacred Fire++,40,15/15/15,,,,,,,1.4122145164251072,1.4138653902813563,1.7907867900179442,,,,,,1.805173661252149,,,,,,1.4287555438897843,1.4229865051651924,1.4731861585476378,1.494102446845031,1.454658742382478,1.4814998040506322,,,1.4184127589279032,1.4693447015528005,,,1.334472069278508,1.4392308261476252,,,,,1.4058289683372456,1.427645689764165,1.4096066340708229,1.4879742083290968,1.4114799717556556,1.4225302312544272,,,1.4531914505505683,1.4619017638632155,,,1.4062998242463707,1.4813054974550086,,,,,,,,,,,1.4896224550440798,1.452018197502686,,,,,,,,,,,,,1.416355771091972,1.4595105218116171,1.4230082477866681,1.4972773245229587,,,,,,,,,1.4739575049185447,1.5264140135496371,,,,,,
Ho-Oh,Hidden Power Fire,Sacred Fire,40,15/15/15,,,,,,,1.5499478558987634,1.5521292146098138,1.5097293571533152,1.5811633383883366,1.5940398002100573,1.5951788684048798,1.5260178425384434,1.578691746160544,1.5206104296637386,1.5946490812323209,1.508519908200136,1.578515638740878,,,1.570314053549004,1.5611628113973752,1.5543135514739428,1.5671961944160484,,,,,1.5350696589996757,1.5873062817137484,1.5187607976241657,1.5724660345413537,1.434831463280045,1.54243690967891,,,,,,,1.5227101400046656,1.597955784886343,1.535329936074502,1.5459160895366892,1.5481465182504779,1.5906895951656483,1.5651198101180408,1.5682272407467095,,,1.5325288621087048,1.593351720161278,,,,,,,,,1.535694450519629,1.5568235128212269,1.571378219062389,1.545843832416462,1.5296829254444577,1.5807506158082774,,,,,,,,,,,1.5207975418567847,1.5517206361592688,1.5569437315849188,1.6125571438203763,1.6209474309422578,1.6047933033085313,,,,,1.5620766550327054,1.578179363137773,1.5787424645599675,1.5937212706674397,,,,,,
Ho-Oh,Hidden Power Fire,Fire Blast,40,15/15/15,,,,,,,1.6055119057871368,1.6451581331187295,1.5889854553608824,1.645557189283807,1.6725912093053195,1.6622825981836693,1.6104981128890319,1.653863098107393,1.599040355777932,1.6610517851229292,1.5865162940124946,1.6507713889081617,,,,,,,,,,,1.6042493035567775,1.6513940800104916,1.5953365765205516,1.650129064809623,,,,,,,,,1.604028897776775,1.6629786461555787,1.6368285612208358,1.6398306644501726,1.6360499372043216,1.6445921133992347,,,,,1.611212905173011,1.6670241783229658,,,,,,,,,1.632973765815143,1.5940796455371387,1.662803398911003,1.622875614751711,1.618104819969172,1.65092429262423,,,,,,,,,,,1.6119343206493293,1.6325349598262735,1.6420370276183422,1.6762214786595646,,,,,,,1.640643783268708,1.6421207389822117,,1.657870776346124,,,,,,
Ho-Oh,Hidden Power Water,Sacred Fire++,40,15/15/15,,,,,,,1.6282323196673065,1.6320216843215078,1.7907867900179442,1.9082548431231485,1.9199229083361984,1.936979903844048,1.8135452685869198,1.909828294790521,1.805173661252149,1.9310929619858785,1.800326027952949,1.9057952847355308,,,1.6338433724906323,1.6469675043940115,,,,,,,1.67792927211776,,,,1.4952505068274342,1.6143785831107178,,,,,,,1.599833493428311,1.705944159791626,,,1.8332815022328328,1.9253739152875649,1.4531914505505683,1.4619017638632155,,,1.6407062305196953,1.6766102529193199,,,,,,,,,1.8068304024486863,1.8017437173590622,1.4896224550440798,1.452018197502686,,,,,,,,,,,,,,,,,,,1.4400121467990827,1.4861368327843327,,,1.6774209936160567,1.6930632877746197,1.4739575049185447,1.5264140135496371,,,,,,
Shadow Charizard,Ember,Fire Blast,40,15/15/15,,,,,,,1.5865761005353507,1.5835523103585696,1.5363959395060534,1.516338763608204,1.8983441501862728,1.5345382512268537,1.5527792135236114,1.5391736942444416,1.5482436893817488,1.51417091635391,1.5338959693573113,1.5216470483974318,,,1.9896982006996091,1.5778472065284521,,1.5778012862698965,1.8024941373689978,1.5970309529466094,1.5215844112786114,1.4895672887558198,1.5331392123219816,1.4566084512507649,1.5606394176540856,1.5421899982564324,1.69951293020391,1.5959202534711632,,,,,,1.5518437804762792,1.5040034073044237,1.4941860164518415,,1.6056899682807169,1.5632300067446916,1.5438810794898739,1.5898604097382831,1.5638595623100409,,,1.4615222415596725,1.4776553484359825,,,,,,,,,1.6932746802677179,1.5125266003737854,1.8365443679469853,1.5229037886076595,,,,,,,,,,,,,1.5220126114505415,1.48112808955807,1.5291815416165864,1.4820969590722137,,,,,,,1.5177745593760041,1.4781562936542996,1.5337083320795164,1.5044213647228546,,,,,,
Charizard,Ember,Fire Blast,40,15/15/15,,,,,,,1.8762950882744749,1.833860318250484,1.8005193089435838,1.7914454921008265,2.260948138763425,1.8193361568589754,1.8182755461744469,1.8171554705898585,1.7968091475728374,1.7831607149528679,1.8174081279737913,1.7948485256611704,,,1.8614096627610548,1.8632111940328404,,,1.7946920881155282,1.7951971618281013,,,1.7624152562896382,1.741547491688966,1.8639165213763214,1.818835087903775,1.8619072247167483,1.8230919684571083,,,,,,1.8023374520945123,1.8175551596867012,1.8132394869470454,1.865362654861508,1.8072869923922688,1.812205577941237,1.8113949310175965,1.7809863668426325,1.7942340456354366,,,1.7737271530098535,1.7802961226479974,,,,,,,,,1.9274023371327897,1.798259521439416,1.7787192249090271,1.7505918857208238,,,,,,,,,,,,,1.7860523075613282,1.7442974983421238,1.8122588419510712,1.7971861304025354,,,,,,,1.7472984370636386,1.7455790352269087,1.7877425061150447,1.760149746121098,,,,,,
Typhlosion,Shadow Claw,Fire Blast,40,15/15/15,,2.1290056298521516,,2.134473244643676,,,2.205042289823261,2.12798045605733,,,,,,,,,,,2.169165590434537,2.1549398000452857,2.3046495125346294,2.1765307569072374,2.2724819825950786,2.2480890776388733,2.253433872502074,2.2205880639849767,,,2.247392557671223,2.201361159242203,,,1.9540266530325845,2.0508881821652967,,,,,2.354598932303243,2.2045325653110353,2.1188481580502834,2.099998219124648,2.026295010458039,1.783233019799013,,,,2.1643648952416976,2.1713397596714774,2.180871284754676,2.117304566862863,2.146996555304243,2.143975133375359,2.1622609966404225,2.0679949516057,2.120125250705235,2.200401334599509,2.1960328736362844,,,,,2.256877993982455,2.1959244980654327,2.0930366361608312,2.0913514953194845,,,,,2.1297123220217493,2.175272879997388,1.8120083961848388,1.7666934546683846,2.147722543777811,2.117624845279691,1.8288248455160223,1.7704855419771992,1.7733068903346298,1.7757008967702783,,,,,2.267373551312516,2.218149744258397,2.1781167858831916,2.1751137533929437,2.1630433147195247,2.116126083758822,2.186629015939974,2.1533886946491645,,,2.1674070717312275,2.1383590915849413
Delphox,Zen Headbutt,Fire Blast,40,15/15/15,,2.1143974245760337,,2.128664462875354,,2.1225844764682997,2.4870146768715395,2.44487450765855,2.706675960655878,2.7186723505803525,2.8735085616411475,2.761885621047405,2.8314173395882576,2.7939280123174166,2.750886065450714,2.775819845209735,2.838888496837562,2.7875647245464403,2.1866790651456633,2.074648412521497,2.543380195748877,2.4968663754489153,2.116437893443086,2.084251341491925,2.1496238912746684,2.1026672625835885,2.1749847767034782,2.133624023022194,2.301659997005808,2.3004473272198616,2.398116830888384,2.41066856099135,,2.3259224034248485,1.8761440590800462,1.8140686494264682,2.118282946533331,2.0973607605791558,2.1185224534090716,2.1278749475594476,2.366128365575468,2.37696386029435,,,2.8017051926784595,2.830136725755733,2.9822093101088427,,1.7748678104251645,1.767202778628625,2.3577131905642554,2.398518568601683,1.7763091126115267,1.7216725480140473,1.7059802872222574,1.7183539814382014,2.068973630236828,2.0737161986452626,2.0402583877930733,2.016140328556719,2.7031809262963806,2.649496855641603,2.684774759132737,2.4806899756020755,2.07823785976427,2.0378829978251183,2.002713892717548,2.07082430250885,2.1801112123582045,2.0846241645343127,1.693329389045442,1.6875311430232618,,,2.0948561712539133,2.076463915153245,,,,,2.5522731270934176,2.5473081376181024,2.0758525721538077,2.0221420420688636,2.115506399011932,2.08115314230004,,,2.3916008950103818,2.3840627342545577,2.0906507018126,2.0670505546312694,1.777282046246651,1.7318564689237368,1.7559072553688486,1.7251690388091554
Blaziken,Counter,Brave Bird,40,15/15/15,,,,1.9449681536421182,,,2.1363277266284832,,,,,,,,,,,,1.8868381825201863,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965315841536864,,,,,,,,,,,,,,,,2.0541148374596476,,,,,,,,,,,,,,,,,,,,1.6658051412053843,,,,,,,,,,,,,
Pyroar,Ember,Dark Pulse,40,15/15/15,,,,,,,2.5822279309854776,2.547062691322255,,,,,,,,,,,,,,,,,,,,,2.568913203653502,2.515901000557812,,,2.1988708763790537,2.3676160084992977,,,,,3.2792522569806026,,,,2.066601313143264,1.9868922616600238,,,2.606491119534026,2.5263955675973455,,,,,,,,2.508744625492396,,,,,,,2.7437021818473597,2.5852075475503917,,,,,,,,,2.0685071139863163,1.996741866230612,2.500782215163793,2.4842848015862002,2.001062466383788,1.9133157675550743,1.9702541272394494,1.9738159935270716,,,,,,,2.468628441596533,2.4533088089142243,,,,,,2.4589276851145963,,2.5155800039154887
Shadow Alakazam,Counter,Frustration,40,15/15/15,,,,,,,1.9666509250823092,,,,,,,,,,,,,,,,,,,,,,,,,,1.76989389346398,1.8213287272204381,,,,,,,,,,,,,2.07094405800341,1.9480169027397811,,,,,,,,,,,,,,,2.084148388649806,1.9305746805847224,,,,,,,,,,,,,,,,,,,,,,,,,1.8332423420441373,,,,,,,
Mewtwo,Confusion,Thunderbolt,40,15/15/15,,,,,,,2.323009000799511,2.4467280373307134,3.9708416491999015,4.043159056742806,4.013637633856592,3.9916745853427194,3.9195601344774293,4.0318464793024305,4.015705842818358,4.10416899355422,4.003145785524927,4.0466134313770645,,,2.3851156896021006,2.4126422466229207,,,,,,,2.454787285764818,2.4686799086302718,,,2.0702324339048452,2.281351804320709,,,,,,,2.420853544958821,2.4876272248734286,2.648225406367301,2.7949530289509164,4.063101000757761,4.131288925051999,,,,,2.4088220515799317,2.4626939528422676,,,,,,,,,3.8558492896434258,3.825884681411061,,,,,,,,,,,2.3935121509819064,2.4492550852279873,,,2.678873049389627,2.763600039739113,2.7645593701582594,2.820998415481087,,,,,2.0766013555984966,2.0530897516406292,1.7528621087922713,1.7869609881009507,,,,,,,,
Mewtwo,Psycho Cut,Thunderbolt,40,15/15/15,,,,,,,2.323790259571916,2.4063795214050265,3.873024293599259,3.8265394549573624,3.8730044162274773,3.7956716061245688,3.7960135530074814,3.8297622493572283,3.9172593208582707,3.8805671457104647,3.8765970875853077,3.8367086395985277,,,2.3735896328823247,2.3993468265071662,,,,,,,2.3344908460647655,2.3342513422062217,,,2.100768658195866,2.3180408686650535,,,,,,,2.468876776367292,2.5225395627204192,2.433724939594191,2.5346102378059743,3.909945364329023,3.9642545547958585,,,,,2.3720783445475355,2.4226872564032207,,,,,,,,,3.720465221373825,3.7003197977676328,,,,,,,,,,,2.431523882909623,2.488890163107299,,,2.5045486465567763,2.5654740914947944,2.532673582722943,2.5653421886588905,,,,,,,1.6622137645617476,1.6858463754848017,,,,,,,,
Shadow Tyranitar,Bite,Frustration,40,15/15/15,,,,,,,2.9021842153179644,3.0366306435249073,,,,,,,,,,,,,,,4.531697047814646,4.415143507264046,4.053102722095644,4.040240316109561,,,2.6829383519320613,2.664359518144149,,,2.5044201937597617,2.6827038320132295,,,,,4.697327496870341,4.447110145506581,,,,,,,2.9266280416289665,2.917294190716176,,,,,,,,,,,,,4.321586759370674,4.20689325270964,3.0688116731485757,2.9303064181791405,,,,,,,,,,,,,,,,,,,,,,,2.5775252642200264,2.6093145350842213,2.840196727466043,2.9360477985375444,,,,,,
Garchomp,Mud Shot,Sand Tomb,40,15/15/15,,,,,,,1.9750463158237348,1.9530748719777067,5.120567523539394,5.075935758060949,4.781287825624167,4.83734364289074,4.849815635939778,4.885175945339605,4.920976738501584,4.904768601913371,4.778340958704832,4.857303303748024,,,,,,2.059967130787188,,1.9682145758329401,,,2.0150020585071022,2.009232770940618,,,,,,,,,,,,,1.946452637078125,1.9823066005996015,4.912068498110226,4.9665582431042266,,1.9111343614177796,,,,,,,,,,,,,4.839649468905223,4.788606832327479,1.950006278664825,1.9210218263266319,,,,,,,,,,,,,1.9636318439527765,1.9664793094569797,1.9471421569242113,1.9636858606971883,,,,,,,,,1.9582323115083204,1.9940730944938685,,,,,,
Groudon,Splash,Earthquake,40,15/15/15,,,,,,,2.333271468428642,2.367768673756899,,,5.666505748317421,5.861390383203194,5.851246551732708,5.990492929560997,5.764505863872195,6.076689877838648,5.580933408027961,5.915917122262562,,,2.454771840989742,,2.2889846576702775,2.387125388317483,,,,,,2.2543057041406516,,,,,,,,,2.546433169259592,2.503124339031395,,,2.4232871898271604,2.4584833674278337,5.8201690050231765,,2.272692596115452,2.2978724756760514,,,,,,,,,,,,,,,2.352134270040614,,,,,,,,,,,,,,2.346080788139357,,2.299248758379905,,,,,,,,,,2.2418501896487735,,,,,,,
Groudon,Mud Shot,Solar Beam,40,15/15/15,,,,,,2.358728837094281,2.5447142531447593,2.5182361944428067,,,,,,,,,,,,,2.62118217308416,,2.620032352396884,2.6034747069582354,,,2.4952138152987784,2.4673331833825634,,2.3355304465457447,,,,,,,2.385903040680836,2.33871537907105,2.6861554445468627,2.602218104289115,,,2.628789677071158,2.5945117281985866,,,1.9584293896560772,1.9274354286704234,,,,,,,,,,,,,,,1.9561749875220036,,,,,,2.4091432343423764,,,,,,,,2.4014927538909134,,2.536405557904489,,,,1.6724343588821695,,,,,,1.9996589617822258,,,,,,,
Shadow Ho-Oh,Extrasensory,Sacred Fire+,40,15/15/15,,,,,,,,,1.6716013987680762,1.8013089042541424,1.7674464926864573,1.790872529891508,1.7422694630522844,1.7788033810658668,1.6916605874379176,1.7876731326592907,1.665310565952746,1.7828052852039051,,,,,,,,,,,,,,,,,1.21475862540772,1.2570812719843156,,,1.390710356796422,,,,,,1.6969890305818387,1.7794607128017277,,,1.1738381414014936,1.2272294713529974,,,1.2029871434304016,1.2291562965801128,1.2256944981904092,1.2422701489745729,,,,,1.7109721885390994,1.6987410949521935,,,1.4121904885238865,1.4633714276763137,,,,,1.2232101429407884,1.2393559237243128,,,,,,,,,,,,,,,,,,,,,1.2323709150450213,1.2567114834267312,1.2377784427272236,1.2633338048098208
Shadow Ho-Oh,Hidden Power Water,Sacred Fire+,40,15/15/15,,,,,,,,,1.6799304799229888,1.8121051152411787,,1.8227423342596714,,1.7897546204501291,1.7166314141179926,1.8070807929915418,1.6755015942759177,1.7930622904584412,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714593600824362,1.77425006816755,1.3336667768869974,1.3431963156135436,,,,,,,,,,,,,1.7214948249350417,,1.3505340038433589,1.354150890147784,,,,,,,,,,,,,,,,,,,1.3003582982273996,1.335177350960007,,,,,1.3496867786074465,1.3815008556921204,,,,,,
Shadow Salamence,Splash,Fire Blast,40,15/15/15,,,,,,,,,,3.0744242982172025,2.6595705599487576,2.602941076716418,2.6632224036519787,2.5978182265119982,2.528161599357858,2.6131690849018754,2.6457887589477407,2.6366858622330875,,,,3.612511948027509,,,2.4940016236046176,2.541844835245964,,,2.3803735841800977,,,3.2120957569974955,,,,,,,2.664175710077735,2.59436038090786,2.592176997421136,2.5768971061924484,,,2.5819578944244364,2.6019663822504726,,,,,2.4185882878162492,2.4394158947564315,,,,,,,,,2.308660705249969,2.3312637610067224,,,,,,,,,,,,,,,,,,,2.469983017517213,2.4677424237676213,,,,,,,,,,,,,,
Salamence,Fire Fang,Fire Blast,40,15/15/15,,1.5379068150839168,,1.5441964713961391,,1.5476502570234956,,1.55555988414669,,1.6212682593529757,,1.535378700063162,,1.5646665347558564,,1.5515529394873617,,1.5561782729198699,,1.538116151362397,,1.5533408409398657,,1.5666338084359803,,1.5548004175265837,,1.6129447584253849,,1.5143148303345346,,1.6763002994534597,,1.5311610657348342,,1.589283881061913,,1.7507190947287004,,1.5492741356962654,,1.583258680187532,,1.5443068657008763,,1.5998461050975912,,1.5182268444056535,,1.5370976704159693,,1.5504433649830476,,1.545512044148173,,1.541657312152348,,1.5296642051341323,,1.5415261092266175,,1.5165547005077826,,1.4872175854592473,,1.5039096708913067,,1.8036842262631008,,1.5682685744392284,,1.5412181935844833,,1.6371832942723725,,1.5579352717534878,,1.5354736098890283,,1.5465104510821928,,1.5614756139898291,,1.6027958454364524,,1.5278578419518052,,1.5395412216764326,,1.511970584699376,,1.5473475797091554,,1.5437377562549872,,1.5517607835758118
Salamence,Bite,Fire Blast,40,15/15/15,,2.085189017520617,,2.0842074649750972,,2.099235129630101,,2.1142580810796323,,2.515319296497894,,2.40714256504636,,2.4714564773589967,,2.4483607007910475,,2.4275775980335283,,1.9930285631597895,,2.298046507883329,,2.5311389861541547,,2.3282742914963532,,2.20160596035723,,1.9432366010676572,,2.5771920878487093,,1.9678580876999618,,2.112135303144678,,,,2.3257095657701314,,2.46875936754797,,1.5934490435669462,,2.484712356616317,,2.0911340879998916,,2.0246992979121288,,2.462679001725567,,1.9904273023880188,,2.105454875654795,,2.1001455455067055,,1.982474452622017,,2.356102857771996,,2.0144463500402283,,2.057155315214539,,2.2498962330194505,,2.072298646575986,,2.0152090651664616,,1.6892891965429102,,1.9881550133059849,,1.5961007136951424,,1.6931985368484932,,2.58283075902011,,,,2.087346547186694,,2.1124084036831037,,1.9622224304484959,,2.012440305720949,,2.0569212018793857,,2.0018168446052735
Salamence,Dragon Tail,Fire Blast,40,15/15/15,,1.8280683747851147,,1.82604793017707,,1.8323779339912114,,2.206896314763829,,2.790426703601183,,2.5841464390765196,,2.624917286637689,,2.621796059219101,,2.59468338976173,,1.8120874443776909,,2.969170302980385,,2.3412065058516447,,2.159216689863182,,1.92104575584586,,2.111662215850654,,2.3668807241609744,,2.0667993402155123,,1.860009237885393,,2.0328754512264084,,2.242376292893338,,2.839673307033826,,2.3005374632847397,,2.6732408727498296,,2.1764274491187114,,1.7426390787987935,,2.8040399910808285,,1.7828743647514043,,1.7867627079444188,,1.7957655586330443,,1.8150030909297412,,2.4687887164838154,,2.1072982893631065,,1.8050072915409825,,2.1913574897990604,,1.8517055777810003,,1.8127948687677318,,1.9028854503773884,,1.755263863575976,,2.1605385563115815,,2.160269031083541,,2.3227396916672816,,1.8478605890680677,,1.790967130224322,,2.139721836353827,,2.1612534121607285,,1.8099878545274224,,1.8099659256000518,,1.803228050400052
Salamence,Splash,Fire Blast,40,15/15/15,,,,,,,,,,3.1955130650488073,,3.0316681470375557,,3.0547062900123745,,3.039300519508006,,3.0514417664196722,,,,3.1461312035336166,,3.0495196613355233,,2.9322544736250657,,,,,,,,,,,,,,3.020759171020802,,3.0083029004714725,,,,3.026047540897571,,,,,,2.8713314372271763,,,,,,,,,,2.7897321033560796,,,,,,,,,,,,,,,,,,,,3.013853275694097,,,,,,2.8535920010604885,,,,,,,,
Shadow Mewtwo,Psycho Cut,Shadow Ball,40,15/15/15,,,,,,,,1.8119742372361343,3.069356345847304,3.0729838986047087,,3.050957189146824,3.014151650952844,3.0905760490285474,3.1264322739359285,3.1019639354760846,3.0426449621045117,3.0802730135445646,,,,,,,,,,,1.886215836487754,1.8563327791146698,,,1.576671281083165,1.6966862093733794,,,,1.7064007910825307,,,1.8845407885559475,1.8961866288431724,,,3.1918171430686773,3.184145904994758,1.870149397243193,1.859482505716406,,,1.8538501575911976,1.9050353658282844,,,,,,,,,3.0352793220249494,2.940582749398118,1.9028652018262073,1.8007422622097868,,,,,,,,,,,,,,,,,2.916039301819651,2.781309715367417,1.6293006409856132,1.6438118792083196,,,1.837475107673783,1.8340213414503828,1.8041668636950488,1.8404180162086474,,,,,,
Shadow Mewtwo,Confusion,Shadow Ball,40,15/15/15,,,,,,1.6548422204550735,,1.9240481314406848,3.1045372405705005,3.216143410986106,,3.1987912963882117,3.0631101019575016,3.218245750622417,3.2198586721369424,3.272283986755959,3.1330782350276163,3.2308000122049365,,,,,,,,,,1.6273254503841612,1.916435252796414,1.901396954402266,,,1.651530794754219,1.7642708411135366,,,1.6730909839547576,1.647399536864171,,,1.9380608415480671,1.9716072170260877,,,3.2260839095786906,3.3020855916094924,1.9223859501695892,1.9441817764833271,,,1.861925696655145,1.8905539633769906,,,,,,,,,3.052550417056737,2.9705831775065796,1.973201434527579,1.866568166124983,,,,,1.6899877211989887,,,,,,,,,,,,2.7600322231724674,2.6557094317327663,1.5688139629043327,1.5860820021568993,,,1.916350416591235,1.927113187150676,1.8636907499831628,1.9111222296083616,,,,,,
Shadow Mewtwo,Confusion,Thunderbolt,40,15/15/15,,,,,,1.7429148580457088,,2.065247296369557,3.3445626514914566,3.4620644519205794,,3.4443185445476643,3.288354532609256,3.457537929740075,3.450617589164292,3.5028641499963715,3.3499238943098706,3.462861330738424,,,,,,,,,,1.7142890071833856,2.064111304689874,2.0538416695186026,,,1.746984636864346,1.8983681642117873,,,1.7514686677874607,,,,2.0813323799740773,2.124541496406366,,,3.442797213598332,3.5277419237730925,,,,,2.029556216346154,2.0663288434160827,,,,,,,,,3.243818560972435,3.1810108001491444,,,,,,,1.7711600764375692,,,,,,,,,,,,,,,,,,1.487375398031629,1.495911998216714,,,,,,,,
Shadow Mewtwo,Psycho Cut,Thunderbolt,40,15/15/15,,,,,,,,1.9866010061498502,3.3526649606067487,3.3959760132457046,,3.355672947276638,3.310298392873277,3.378493018806293,3.4466392913629624,3.421626743307415,3.3478288277947423,3.4046379535819837,,,,,,,,,,,2.057540364719023,2.0410829181184593,,,1.7028384916878276,1.8392283830184375,,,,,,,2.0553266609878262,2.0729998041037114,,,3.43762851732789,3.505732664035196,,,,,2.0562625327374904,2.110510846848278,,,,,,,,,3.2889821289499523,3.21613037064367,,,,,,,,,,,,,,,,,,,,,,,,,1.3645400796273763,1.3817371054758825,,,,,,,,
