Attacker,Fast Move,Charged Move,Level,IV,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Altaria,Peck,Dazzling Gleam,40,15/15/15,2.1085158876729975,2.1386585489628067,1.4926243118218194,1.526012357941423,2.1062294867969564,2.1444828163394263,1.438305565417566,1.4863187236843665,2.188326524483428,2.1389824214755544,2.023212153105857,2.047792704520416,2.997590353992383,2.9750679761891723,2.112477485140554,2.078560886976214,1.5824014015697823,1.590502172191153,,,1.4240080378003295,1.493996163222573,1.5577766942050353,1.5454783831137637,1.513592046306457,1.5583182070106143,3.1408541282605267,2.9993175510895425,2.9208163226259556,,2.9032340635112592,,2.245692145914657,,2.12428722635446,,2.144903427425956,,2.0816449297542574,,1.560417842864717,,2.9538240652224275,,1.586685593804146,,,,1.5543989450685847,,1.4400189241161547,,1.524008609433032,,2.1274167611264843,,1.5822092598569655,,1.5423709098083922,,1.5292982302519411,,2.2015132288729435,,2.1220467838080515,,2.8815434334734418,,2.1860593140717706,,1.5013302862844864,,1.5907244446488464,,2.249806786233742,,2.7912598476471255,,2.92886961491664,
Mega Altaria,Peck,Return,40,15/15/15,2.1486108990851647,2.184717412275585,2.0942913817623037,2.1320870465585293,2.147096915560197,2.1823508761955326,2.034307130930292,2.0934288988576655,2.262441958922999,2.2379245052649206,2.5507347783714853,2.5869069895328027,2.3507295404159407,2.3858303679291075,2.1920179956736527,2.1943674904988866,2.262403344031604,2.268712286681228,,,2.031614196452372,2.1470937604061326,2.262888451709122,2.242830826729413,2.1173425725447097,2.1829287009241756,2.4802678582246314,2.403809527824104,2.3586464027903973,,2.366585313122508,,2.3453654858387276,,2.211169380200734,,2.705557546388427,,2.2157087159466036,,2.250640090561279,,2.403458335867595,,2.3455399932958385,,,,2.245408448805794,,2.10297636951404,,2.149738968087633,,2.2378624255390354,,2.314714030498128,,2.2679530554312417,,2.22657793521299,,2.320086647015702,,2.238068767562894,,2.792450345090314,,2.323096107861588,,2.161898533782876,,2.2846783196559453,,2.3371668482578953,,2.2164715628148697,,2.328975778118561,
Mega Altaria,Peck,Dragon Pulse,40,15/15/15,2.2719684219932756,2.299622761062719,2.218263913253191,2.245225582505243,2.2645118790093983,2.3038949200349466,2.12800996227361,2.1773184377102077,2.3618793958397006,2.3072484643204816,2.8307276825775247,2.8407228583252864,2.4426117384131483,2.446302350789984,2.2972943707776685,2.2414737949030745,2.3913861713049593,2.3831488851018894,,,2.11582682592571,2.1906056757496004,2.3487838894948694,2.300072541322549,2.2790349099601643,2.315229497175777,2.5889540147719967,2.4865550810565558,2.4453842172107634,,2.407422402939364,,2.4372916803883586,,2.2874826699129382,,3.038786072982114,,2.25162355740838,,2.346140685227908,,2.4599764232383685,,2.3913592626478652,,,,2.308049316130665,,2.1445317558511414,,2.22223382965586,,2.2828801310431044,,2.38612624645387,,2.3315035863669307,,2.2721941461670174,,2.3721395471119835,,2.2827282968357694,,3.068327085990365,,2.3650319586385393,,2.2251203394149672,,2.3430925440956023,,2.417098448312565,,2.335532416885851,,2.4225921047227374,
Mega Altaria,Peck,Moonblast,40,15/15/15,2.2815363048407695,2.278315922670286,1.7532630784786591,1.7517635806459755,2.277765739221244,2.2820325896871796,1.6286968703567897,1.697655510498221,2.307781136050239,2.2658418908252043,2.1555915375976875,2.185649036144806,2.9795413181122323,2.973117561397554,2.2682230296634627,2.234023112273491,1.8951159958080486,1.8593909224011713,,,1.6607226257306067,1.6998422561349609,1.8189069265213413,1.7791587098914192,1.7725466544151052,1.7996555907231055,3.14821169523172,3.009070721768161,2.884004774054896,,2.8954983473014018,,2.374496082707165,,2.2431274077157,,2.330878242278499,,2.2444880832179748,,1.8255242380386032,,2.941464393868759,,1.8412109624790134,,,,1.7670876363136758,,1.6297562235402363,,1.7111518160231198,,2.271631298200899,,1.8225670083974608,,1.777913139113506,,1.7293932260834564,,2.3299860966860613,,2.2395984020884256,,2.851005648090695,,2.3345281961396114,,1.7093390276112492,,1.8003307876005141,,2.3925822342607246,,2.768894618909648,,2.8845495108538266,
Mega Altaria,Dragon Breath,Dazzling Gleam,40,15/15/15,2.3002046929512647,2.3253452490374573,1.641238016263324,1.675378726545198,2.3091610099955244,2.3241141598177277,1.5764459281607641,1.6248671649479225,2.268899667346663,2.2420038680513557,2.569262668330269,2.61533263917366,3.1791331239754363,3.139591376422025,2.1663701763714527,2.1406503019953997,1.7120546759772906,1.725218443223004,,,1.5001996544110718,1.5968105920063371,1.692816339304256,1.6877027663151531,1.6272516679669164,1.6509846456684534,3.1995155486430207,3.0352630697564624,3.2277637620617368,,3.0960306330199816,,2.4336623402916775,,2.344042100545153,,2.706059539444564,,2.1776686942376635,,1.6385657787266972,,3.04466495888713,,1.7109597196057837,,,,1.657571019889012,,1.5921536976078035,,1.6165941703088276,,2.3197465609220913,,1.6643288755443058,,1.7171133391489557,,1.6663344449292754,,2.3080241306579916,,2.3217886924061792,,3.845699972097183,,2.390970445739836,,1.659655718901222,,1.70161054985112,,2.343524114231544,,2.999215680533246,,3.000821265775226,
Mega Altaria,Dragon Breath,Return,40,15/15/15,2.4294456255841053,2.4863708798479283,2.3664180262987804,2.4204158947846652,2.4263885573623747,2.4832093390492376,2.2747488601599204,2.3666998659655407,2.3903305742534844,2.388663645906926,3.8188865392937013,3.919271850439456,2.594228544675886,2.6483946670170404,2.305049895775392,2.293451923892777,2.5563100180595155,2.5749926793557836,,,2.1418236254388154,2.2720672582513335,2.529447037249781,2.524790576630894,2.3741099203057083,2.448076571001329,2.6197235448176883,2.561148322920243,2.7377905043390953,,2.6196511008163488,,2.6320470146520085,,2.564795101856598,,4.032481297287333,,2.369272994373312,,2.389187671056214,,2.5416072354970183,,2.4934708814100137,,,,2.387951051495886,,2.3641561942444755,,2.2777768958848705,,2.5095548587010335,,2.4474709231544556,,2.5148141402958917,,2.480895425851375,,2.4617398327575817,,2.5611710916845416,,4.222648232120855,,2.608744998461378,,2.4309365465936668,,2.4262651017690287,,2.4732662407050285,,2.4840501628953606,,2.4597591034599042,
Mega Altaria,Dragon Breath,Dragon Pulse,40,15/15/15,2.475201202280199,2.4962688726180686,2.41489397591554,2.4289128002132805,2.4785915355064896,2.494275261188613,2.301924339388929,2.3458176030002797,2.4379762344779543,2.3972034554241386,3.784288605832357,3.803951948024952,2.603384374661916,2.598848875701204,2.3387737474774966,2.312748917556798,2.5783048917663542,2.548004224371745,,,2.17899689936457,2.2810867806061323,2.5124521735453236,2.4650369447284777,2.452082971530533,2.431897781243446,2.6887348623432064,2.5632882627409623,2.7032728146938405,,2.5902600037690084,,2.6237409976240254,,2.5284584333640336,,4.004015520007567,,2.351876262750131,,2.428481379053405,,2.5540606094730904,,2.49039450172415,,,,2.3970293914326812,,2.324057622279898,,2.3191436129772214,,2.4882354590967717,,2.456026402738376,,2.501354831033674,,2.4476711672566807,,2.4739503826964144,,2.5040255399810447,,4.11659491353312,,2.5710480759506718,,2.406412861775261,,2.4477114264030733,,2.5074284619694835,,2.5156451374556847,,2.506762228567675,
Mega Altaria,Dragon Breath,Moonblast,40,15/15/15,2.570853641281886,2.5298321822660705,1.9847728225926815,1.9611183235115945,2.5675291846934205,2.5283090001185027,1.8475589968052593,1.8733614794248739,2.4257569551557716,2.3808449585673963,3.000359614244138,3.0375465298000477,3.231205751688553,3.199572762807809,2.349234669172574,2.309548248597993,2.1476264259730398,2.0548542351726953,,,1.7579897910853117,1.8329361408637466,2.0115450574708804,1.9671789838561957,1.985506112607907,1.970174354594555,3.2182116870257524,3.068942620450532,3.2910133345367605,,3.143448457654729,,2.640637090973274,,2.5595583019071975,,3.2369560023914246,,2.3481686257597363,,1.9352941092180493,,3.0316105374592484,,1.9646728626167678,,,,1.9064743487608855,,1.8420779849005753,,1.8365288303419005,,2.5021619402093775,,1.9406644427268247,,1.9482509451272065,,1.927661704465098,,2.460522700653598,,2.5231397881644804,,4.162281316452341,,2.57912007591587,,1.903077244580621,,1.9373207129077539,,2.498189505739786,,3.052015798631048,,2.976533530571137,
Shadow Lugia,Dragon Tail,Aeroblast+,40,15/10/10,1.3501056975198549,1.3683320385605162,1.3161193758910485,1.3376184825193635,1.3503386543338802,1.3680711748372798,1.3213233593850113,1.3850803813417205,1.3751579303702544,1.4049091437568761,1.4371377229775317,1.5183343191408545,1.4768890430886892,1.4717749723533085,1.3995683456583095,1.3767104688117882,1.3544905403934553,1.3733219403307493,1.605909706983374,1.5751165358898094,1.3455858229162896,1.386968493427795,1.34145357553348,1.37721210505372,1.358100717655457,1.3702863206822353,1.474215136621394,1.4699098805304853,1.4731649284567654,1.4780047480789165,1.4742977909680224,1.489796680328788,1.4674619894273488,1.47143952245142,1.441294391083892,1.4684397353144283,1.646688204042381,1.6934229644337009,1.4123128088403194,1.4043652598990601,1.3511833149440442,1.3804638262420523,1.4725474742014941,1.4496430631454436,1.4440613106802753,1.3952923134743682,1.5580535778536149,1.5866023785461698,1.3944399321528937,1.4093162695375294,1.322744554997548,1.352217953608274,1.3444918132022414,1.3618012309043637,1.373002675127241,1.3649887261074167,1.4258469657589707,1.4122862453813596,1.3787190327735166,1.371843763533269,1.3276298429662245,1.3574809253230997,1.4434337040488963,1.4369528811053933,1.3926691545700935,1.4075999889121238,1.7375013855850736,1.7136805173318708,1.4617360106528305,1.463647821689876,1.3604706458620883,1.391876753445417,1.4473787934558686,1.4182046587319919,1.4346264586284847,1.4415590020061884,1.4169430390084177,1.4241068476088985,1.428929888441988,1.416767421258575
Shadow Lugia,Extrasensory,Aeroblast+,40,15/10/10,1.2876461427619306,1.2862664443261917,1.0809144661000492,1.0739324632647667,1.2855930646725346,1.2855195655771436,1.0237193791454517,1.0567188913908703,1.2490012181296066,1.280047378477843,1.1526914658232865,1.2189454190185893,1.1500362746765198,1.1505913654728406,1.1068702395616867,1.0780181524345436,1.2154067675485145,1.217622110745746,1.2833604296935455,1.2407401794698207,1.0588715600612384,1.0764414094541248,1.190250788150792,1.2179674195026051,1.1953888356303217,1.225552922177972,1.1349934262960035,1.1192145366072743,1.129556923367435,1.1197182828501278,1.1700292155953704,1.1371400949502464,1.3196549563723212,1.3316415539048354,1.1063275754432227,1.127943583250808,1.3021938776128923,1.3134952640585171,1.0604893070117225,1.0515815405199955,1.2031409861435511,1.232919746188268,1.1099690810891942,1.0741378315570937,1.0517367832168503,1.0330387121363362,1.2468343055753497,1.2773965677454902,1.1039762140239409,1.1069758712107656,1.0027020318470312,1.0352682770990378,1.0323314590093842,1.0289985915651805,1.202996589992711,1.209010380038625,1.090048506237224,1.0725454640773904,1.1043270152754625,1.0875279978600294,1.215898336064494,1.2459725947563765,1.3321009044259673,1.315457730217407,1.1498786965215078,1.1363908769683357,1.439673409635008,1.3737408748878517,1.3333760099144356,1.316563466118782,1.0614369002419026,1.0750966427394775,1.0855005586776874,1.0769286429182128,1.3254316855196462,1.3217179641116774,1.0951559618420879,1.1047490752237163,1.1160220305107427,1.1126901645488885
Shadow Lugia,Extrasensory,Aeroblast+,40,10/10/10,1.312045886965555,1.309034573754149,1.0966914550281284,1.0893292146976628,1.3090847847978517,1.3101792122894178,1.0642781528645968,1.0996492523066568,1.274297620782304,1.305374171386284,1.173136333508254,1.2407753927324883,1.1918062461671501,1.191866142565686,1.1484834123907783,1.118543986729073,1.2756634318881337,1.2784561361399804,1.329316276980061,1.287824358721229,1.07777405369874,1.0937427760255467,1.240460227017351,1.2701884935372412,1.2155545811896236,1.2460837541119991,1.1870037652357666,1.1699377303091432,1.1886246641617924,1.1689547567301597,1.2164483686321392,1.1763184404075961,1.3211867838290934,1.3346317246159214,1.1340345535874987,1.1599060203049214,1.3372401356757655,1.3561731529500234,1.093757965716899,1.0786157585979954,1.2205151389227222,1.2444786412365918,1.1336092608243307,1.1029164765659332,1.1023836243788632,1.0628504378172365,1.2676517066769712,1.3215871976851254,1.1120672450037614,1.110868368392068,1.034668874480218,1.0606903939954448,1.090004861111593,1.095089717231666,1.2914168720517742,1.284287675817483,1.1154534975736263,1.0933817087760365,1.1162480892996929,1.1233637271910248,1.2171421854339233,1.2459725947563765,1.3378298040153815,1.3207703332256306,1.151933503142615,1.1386576466841265,1.4410695060436989,1.3709833118148267,1.344838158624681,1.3377066767451877,1.0875322370617104,1.1000312119594962,1.1627592916683782,1.1282337003134932,1.3281330778821883,1.3221577271796805,1.1373373429245097,1.1620582717539012,1.16883231395748,1.1781594003390343
Shadow Lugia,Extrasensory,Aeroblast+,40,10/15/15,1.301440483592915,1.3038136039361092,1.0947828476059498,1.0863454725138495,1.3050587423541697,1.2991003341184943,1.057286817978637,1.0958195142959932,1.2715710451214397,1.3037772795056188,1.174178287018928,1.2291093528252364,1.1718901930817331,1.1868676207056383,1.1491464856457618,1.1148246661428427,1.26774789996533,1.280059141204426,1.3054798873278828,1.288588563517352,1.0751984875365672,1.0892122437447442,1.237674179733064,1.266554436636809,1.2112156807081103,1.230990581175506,1.170881018250506,1.169247473497204,1.1840893536038648,1.1692074481491257,1.2100852188972993,1.1735327214022633,1.3263232117810468,1.3340805665977449,1.1369930351692912,1.1602692276073947,1.3285163464558525,1.3541825875620672,1.092619433247559,1.0797341573668253,1.2173611704185594,1.2403701265927065,1.1314496686282733,1.1012412870833803,1.101546204122747,1.0615302844490306,1.2686317718930749,1.3121781182396453,1.1084227168286582,1.1209891124896905,1.0328623419686427,1.061409163985359,1.097851522524173,1.0965838655598215,1.284229133834199,1.2825633203576123,1.112935993425858,1.092268970203521,1.1135596148015783,1.1249853446175035,1.2183678965597675,1.2445907039403505,1.3371445565683686,1.3220478835721943,1.149292262142299,1.1381309231864158,1.4295148732205583,1.3672014662295542,1.3480728729397016,1.3350110355758198,1.0890332746552926,1.0972864304595462,1.16002420963924,1.1287263903288118,1.3265720749393268,1.3166876918250445,1.134141504164,1.158602761116692,1.1646809099118753,1.1757622001847676
Shadow Lugia,Dragon Tail,Aeroblast+,40,10/10/10,1.422564442442092,1.4484652436496848,1.3859208748164666,1.409036459154515,1.4234887363866924,1.4518290238550915,1.3417848331950815,1.4072356780518211,1.4459557164130303,1.4809664078393912,1.463981126375645,1.5491975652758907,1.4985728376430028,1.4972848211450658,1.4618506009419523,1.4374318129214394,1.3759010904588718,1.3944807143028588,1.6338071584675335,1.5991282510061,1.3708692521241725,1.409520490972144,1.36409670126289,1.3980461151159735,1.3794777297046774,1.3913845689583155,1.5001483590647535,1.497441020166037,1.4950617563805362,1.525990681616423,1.476444044677779,1.4902199029269851,1.4915885354902159,1.4984558571562283,1.4442684702320736,1.4711789561266577,1.646688204042381,1.695589895823301,1.4510382357192921,1.4594375044224663,1.3922278361299385,1.4244314528608553,1.5024753320460056,1.4920752034461688,1.4877705209353864,1.4493687759548342,1.5582937375411092,1.5866023785461698,1.4366320844785223,1.4471391563482037,1.342135498502653,1.38072793353259,1.4054717288008736,1.4258058695177687,1.410412812249177,1.4066172102330516,1.4361792260519473,1.4450232805272774,1.380893382159057,1.3719691815285782,1.448004498873074,1.442849124813903,1.4676849501955822,1.470778067486353,1.4048011651784973,1.4102768027135777,1.7375013855850736,1.7141702093451447,1.474654501766421,1.4920451858536043,1.3828601288551456,1.4191816645923037,1.4877148192223095,1.4711704947874307,1.4897389595504227,1.4746776894794735,1.4424805448969138,1.4393910107645425,1.4611965005309024,1.4451603567112454
Shadow Lugia,Dragon Tail,Aeroblast+,40,10/15/15,1.4324080417614578,1.4479613730852303,1.3986377351415924,1.4103944289669896,1.4347506247202744,1.449160033898294,1.3400139666996478,1.405300781991406,1.4429962434340058,1.482940438015277,1.4591895356337263,1.5380360824450043,1.4676513179848234,1.4937171387590193,1.4578393565367704,1.4380032235104858,1.3717379586340173,1.3911993855459281,1.59570708729519,1.5886252424987133,1.3718455937314629,1.4096437497394114,1.3588217339632727,1.400358253008247,1.3860121795144071,1.3773326538090531,1.462447296570567,1.4879102549265464,1.489351648989257,1.5287324113329044,1.4595438574991129,1.4842712196326058,1.491445289141862,1.4978465603677067,1.4264142346631412,1.4715765786820956,1.6064620615973797,1.6968402010721502,1.4544244854442445,1.4542383475913279,1.3874008053075788,1.4238523894793003,1.5026374122577295,1.493310353164739,1.4840380260780826,1.4483201834664854,1.5376574882361214,1.5845576193628323,1.4396202641207223,1.4473754970103045,1.3383626800364012,1.3792703252467406,1.4023743123394714,1.4179588376133696,1.4100710552114875,1.4048418960252407,1.429242030764265,1.4424608295288215,1.3697457983190486,1.3726227624348268,1.4480010036740059,1.4426625993324613,1.471539211727102,1.4692046268104484,1.4053162567965283,1.4064359099884614,1.7183322142477642,1.700979281504821,1.4762632644101117,1.4902340718869815,1.3769045306246515,1.4173644811464616,1.4826294774616473,1.4715848452765412,1.4885245529168025,1.4778824921886289,1.4308496346883013,1.4504978724384796,1.4765661975048008,1.4513307536362139
Shadow Ho-Oh,Extrasensory,Brave Bird,40,15/15/15,,,1.0922812937266229,1.10735216045738,,,1.0677870644967782,1.1025715957524251,,,1.2213567068984328,1.2577959359533766,1.1007072807042804,1.13544338723982,1.1367168943662276,1.1019219965580054,1.2890721344052933,1.3103302690636778,1.277145201238464,1.2923218270010324,1.0320391231430563,1.0755022009517117,1.265964207354277,1.2768491935390072,1.2506927795541585,1.294191704851361,1.1216846020957754,1.1415794800301664,1.146975839197786,1.1394529938219968,1.1701462167133556,1.1647075864620091,,,1.1003207554610026,1.126942818804432,1.3214503955188677,1.3513552750728197,1.0836570310140565,1.0683234732204272,1.2626840242452033,1.278756879992394,1.1362306127902475,1.1181234241437064,1.0824909341458948,1.0738855492073611,1.2629640032682117,1.2972034353692752,1.1128374237978578,1.1121177472645034,1.0370126239034207,1.0671085038708958,1.0722763108226065,1.0742694946817155,1.2406545285407304,1.2579720494189142,1.1251995317127308,1.0932701146334816,1.119017816022558,1.1050871380844884,1.294170909347781,1.3222760985770217,,,1.1368028362514757,1.123592698065647,,,,,1.1103382495335765,1.1338401490333943,1.1191669041203687,1.0999405893100507,,,1.1075534859973126,1.119372376084766,1.1262649771825366,1.1470114893446852
Shadow Ho-Oh,Hidden Power Psychic,Brave Bird,40,15/15/15,,,1.2184369978610974,1.1892904499073742,,,1.1551884703192763,1.187476946726704,,,1.3489859175210444,1.3761208064598425,,,1.2327532924437112,1.1946304784052295,1.397911382816668,1.424880013441183,1.4020281204586924,1.3934409909576617,1.146226162888694,1.1880858369394418,1.3937571248565754,1.4079038884426913,1.3822642609446356,1.4133757336008257,,1.2473002863344287,,1.2368856660951566,,,,,1.206176792461007,1.226035414967454,1.414689890894274,1.4526629775411388,1.1754208378935058,1.1717479650000189,1.3700535056672447,1.3889524299079397,1.2105705590665665,1.2045838034336598,1.1793090011160003,1.1756841975804366,1.3889457774062575,1.4152844451135422,1.1946757215278019,1.196598582956145,1.1283124327869762,1.1584375790835129,1.1853607808694222,1.1928472077099699,1.3761506529308383,1.3799736579869957,1.232427265417523,1.1963380938405597,1.1948288870211947,1.1845158446286277,1.3972299259680043,1.4343424771226945,,,1.2296489967326782,1.2339632022211693,,,,,1.1975234646203317,1.2160035387412877,1.2142551026904744,1.1957563131335056,,,,,,
Shadow Ho-Oh,Steel Wing,Brave Bird,40,15/15/15,,,1.340022668998254,1.3361278598164572,,,,,,,,,,,,,1.348024841992451,1.3830638696205269,,,1.2680971076359007,1.327671350077646,1.3624168749988796,1.3704319592587393,1.3226441776318678,1.3541935661730864,,,,,,,,,,,,,,,1.3686127358963704,,,,,,,,1.3698679963858638,1.401844580201575,1.2671856032600983,1.321233433502709,1.3098800239789627,1.3385398319033375,,,1.3888589249211498,1.3725912648757774,,,1.3888935634621453,,,,,,,,,,,,1.389969832877875,1.396579572794882,,,,,,
Shadow Ho-Oh,Hidden Power,Brave Bird,40,15/15/15,,,1.4071205609212643,1.3718212895081596,,,,,,,1.4529050076561836,1.5062660697649368,,,1.4339683422898395,,1.3752411145580792,1.3959432590067928,1.5313746159530928,1.525544595824927,1.3395632949120293,1.386264656989798,1.3575587885096199,1.3758817489057782,1.346286097614261,1.378052713334344,,,,,,,,,1.4206876437992155,,1.495548517910826,,,,1.3414547121956812,1.3638210791484426,,,,,1.5199944595718606,1.5353875414441913,1.3742612038710655,1.3857567931108765,1.3070744979077304,1.3498072483475005,1.3625238616076338,1.3672448347991537,1.3732256759273527,1.3612872204332587,1.4107420470439012,1.3774370129450892,1.3596057863450832,1.3692524125113763,1.3564284988966206,1.4013977236090822,,,1.4126403212866432,1.44831352584918,,,,,,,1.3844655237683108,1.3811791024875888,,,,,,
Shadow Ho-Oh,Hidden Power Water,Brave Bird,40,15/15/15,,,1.4342482586312668,1.3987976811775396,,,,,,,,,,,1.2327532924437112,1.1946304784052295,1.397911382816668,1.424880013441183,1.5623127555573613,1.5449605572356313,,1.4097372197047253,1.3937571248565754,1.4079038884426913,1.3822642609446356,1.4133757336008257,,,,,,,,,1.206176792461007,1.226035414967454,,,1.1754208378935058,1.1717479650000189,1.3700535056672447,1.3889524299079397,,,1.3638324669992832,1.3447954044098374,1.5807630196236693,1.6029555021913824,1.393050582845161,1.4034851363932856,1.331762466313198,1.3661378323720959,1.3782174292770972,1.38975086692049,,,1.4183897068816143,1.3979581980479119,1.3726339938851393,1.3920176413034986,1.3972299259680043,1.4343424771226945,,,1.2296489967326782,1.2339632022211693,,,,,,,1.4179504033003145,1.418241030654874,,,,,,
Shadow Ho-Oh,Hidden Power Steel,Brave Bird,40,15/15/15,,,1.4342482586312668,1.3987976811775396,,,,,,,,,,,,,1.397911382816668,1.424880013441183,1.5623127555573613,1.5449605572356313,,,1.3937571248565754,1.4079038884426913,1.3822642609446356,1.4133757336008257,,,,,,,,,,,1.50325282890277,1.5314762773564838,,,1.3700535056672447,1.3889524299079397,,,1.3638324669992832,1.3447954044098374,,,1.393050582845161,1.4034851363932856,1.331762466313198,1.3661378323720959,1.3782174292770972,1.38975086692049,,,1.4183897068816143,1.3979581980479119,1.3726339938851393,1.3920176413034986,1.3972299259680043,1.4343424771226945,,,,,,,,,,,1.4179504033003145,1.418241030654874,,,,,,
Shadow Ho-Oh,Hidden Power Poison,Brave Bird,40,15/15/15,,,,1.3987976811775396,1.250336603013576,1.2245092333555456,,,1.2049013279478558,1.229393573458232,1.3489859175210444,1.3761208064598425,,,1.4418528243834994,1.3970375656841314,,,,,,,,,,,,,,,,,1.24709605746466,1.2698716321322678,1.4353876180700635,1.4385690456693128,1.414689890894274,1.4526629775411388,1.3546674916781003,1.364989194209436,,1.3889524299079397,,,1.3638324669992832,1.3447954044098374,,,1.393050582845161,1.4034851363932856,1.331762466313198,1.3661378323720959,1.3782174292770972,1.38975086692049,1.171938454111121,1.1713151762424598,1.4183897068816143,1.3979581980479119,1.3726339938851393,1.3920176413034986,,,1.2295075633317267,1.228707857552886,1.4270199406394972,1.4505210795908852,,,,,,,1.4179504033003145,1.418241030654874,1.2122302478903784,1.2589601515455064,,,,
Ho-Oh,Extrasensory,Brave Bird,40,15/15/15,,,1.2648494629314475,1.294839243098975,,,1.2969613204142738,1.3035908759063835,,,1.4586138559479602,1.503918953393666,1.299903824789225,1.3422939272171186,1.3189505531863495,1.2881207859943207,1.527306046580081,1.575217819168087,1.4977536054494853,1.5075889089407688,1.2343940845236343,1.2866964983617932,1.505353144043603,1.520351737125723,1.4300505475476535,1.4682160350646367,1.3321992364492086,1.3575856014249277,1.3495452107532282,1.3480839796362831,1.3495408399801607,1.3513459373292762,,,1.3131138247536305,1.343962876324958,1.556715089381322,1.6165670737943378,1.3113032299976533,1.2917466740280166,1.5190982561222006,1.5656104907946555,1.3629616241754117,1.351342074815568,1.3138046449710032,1.2892785081714573,1.474115095935296,1.4953821183714797,1.3006260561987153,1.3094173205355142,1.2494914217613455,1.275240122446179,1.3101284049222028,1.3047193512840771,1.5101295430917965,1.5139116689920247,1.3215160871116245,1.2871890430060564,1.313770852874272,1.277602488077788,1.5425619588420072,1.568232003194247,,,1.3428299225985603,1.31516590210427,,,,,1.2877870857787193,1.3114812495118489,1.3140294384761413,1.322242501739967,,,1.319606537896752,1.3369393698084668,1.3296449910152934,1.3640005334265983
Ho-Oh,Hidden Power Psychic,Brave Bird,40,15/15/15,,,1.3797273336238964,1.3639866775624825,,,1.362427265033077,1.3871065209974944,,,1.6006471571918766,1.6420164897567355,,,1.4252079323193945,1.36701188200092,,,1.627166029345482,1.6066191514928978,1.357412593336618,1.3904241970993307,1.6220060146324362,1.6600347935591597,,,,,,,,,,,1.404220010408789,1.4164559818026141,1.6898560294344134,1.752681940986117,1.4317465849357647,1.411367784836225,,,,,1.4323977501469083,1.4163424187676186,1.5926742116309023,1.6512429665753041,1.4235566540800595,1.4471089851998504,1.3546851289020838,1.401482590375624,1.422206700907054,1.432751980798051,1.6566926868405734,1.662476409090493,1.4754097867509244,1.422145385590634,1.3959592715142497,1.4026738868247464,,,,,1.4476450133852115,1.4562661892067126,,,,,1.3975332781579612,1.4339933875785902,1.4329067950165983,1.4476215367320724,,,,,,
Ho-Oh,Hidden Power,Brave Bird,40,15/15/15,,,1.5877008402367772,1.5782088891400052,,,,,,,1.7189175648363326,1.7882359966514039,,,1.6732890827826,1.6026011906021764,1.604817238070984,1.6338493147396973,1.799817427813788,1.779403030783834,1.5530078337307176,1.5824494004522325,1.5845642074655606,1.6214463897207672,1.6067156066001433,1.6101031007566196,,,,,,,,,1.6633629368245852,1.687152362196855,1.7858689470090816,1.850761266030596,,,1.6150376144554144,1.6440956553459896,,,1.6707196367371706,1.6629568301619477,1.8077324765808487,1.845515588496953,1.646184337394825,1.6829349219225154,1.5487315925095584,1.6085402447005286,1.6341463782895904,1.6522058955237247,1.6346603086307123,1.6317412415036399,1.7108731335043401,1.6668409131098003,1.6382987032809118,1.6518273308784381,1.6164176674586663,1.6521306974227634,,,,,,,,,,,1.6700178871786948,1.6632316906923958,,,,,,
