Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Honchkrow,Peck,Sky Attack,40,1.3275119799830957,1.300302872498551,1.2930186650318376,1.2657396191599783,1.329904287259436,1.2990711474540189,1.3440728012980074,1.289877135263561,1.3141894773504303,1.3152827923446515,1.2230737999683807,1.273183906330018,1.3253127425047373,1.3434566576518379,1.518847689163626,1.3319934626060308,1.3212429334785603,1.3046229508196723,1.4953103435835504,1.3691813465024196,1.4366673404295476,1.2865004394101596,1.2844915083487136,1.2692529352658641,1.6260616839946684,1.27312509534417,1.3768431749351524,1.364690408563055,1.3264062051899443,1.316601581801385,1.3261131003099607,1.2942474371193124,1.3492434548748047,1.3224863838783263,1.379506164259748,1.3301636237231453,1.329366806004756,1.3174788696236321,1.2945976989005608,1.2419470075956622,1.27949317208076,1.2846301766926214,1.3544538903534966,1.3093572873995012,1.3723628760322883,1.270854415750125,1.2712446315871475,1.2873042994511614,1.3327214219425256,1.2712698564219302,1.2687778957581837,1.2652656726460874,1.2768154739205655,1.2398748264334623,1.2734506935509233,1.2445986840987409,1.3470945804383891,1.2843114312690498,1.2989332667729276,1.2425245649045886,1.2522500803895784,1.2533575948223465,1.3122638716347528,1.2993178483536831,1.3076930671255882,1.26846170302525,1.3518618441086194,1.3063580778768304,1.3838765584725181,1.3149165276485577,1.3101974938056593,1.2713456096414364,1.3351966288502892,1.2641440953318712,1.3639049244954506,1.314047939373747,1.2826499475315745,1.2827951062045073,1.4199339694691544,1.324717612634687
Shadow Articuno,Frost Breath or Ice Shard,Hurricane,45,1.7929143100758451,1.845677308466107,1.7511780264640555,1.800658307885463,1.4794729971654481,1.4976064799520599,1.9840865422131406,2.0451945538376544,1.4662017346130063,1.447264645865935,1.7042041094741465,1.761354102691538,1.806788795952496,1.8528552189289507,2.510520341253658,2.2216160665810647,1.8522534430423987,1.8747794445911243,2.1150549580273137,2.1371783615376367,1.7430296351190704,1.7884472237419184,1.8042611364147398,1.8457490766906475,1.747259976661815,1.7677230530893915,1.5240606930731162,1.5075753888813952,1.4918638716387327,1.5190447874873316,1.8503877107205167,1.8711767582689556,1.507711779911314,1.503191877280473,2.2467107484996856,2.169149840589326,1.8293096276677663,1.873354302450846,2.118468993036949,2.0908185494487745,1.8020147018785733,1.828271383661018,1.5085776098090269,1.5080847963211044,1.8589178658692695,1.7950449214000908,2.0359405164521163,2.0884896971880305,1.810312422018666,1.8345373996107417,1.7228717050944646,1.7759934364834424,1.7726912552646457,1.7818100278170852,1.7693544935929613,1.7899024948797146,1.926875060163872,1.8383757759122188,1.8119808464374132,1.7977781146632985,1.8155597432537138,1.857214208115178,1.4797173713262508,1.475999426087978,2.1029642839327582,2.171661555061834,1.861200368979712,1.8697872149496457,1.8635646429554646,1.8762122672267136,2.0458152403814824,2.089544468727012,1.7935718268670366,1.820298002785877,1.5034845591527746,1.5115155447942377,1.4249305923785132,1.449304304290824,1.4965379115795354,1.5026853318530238
Braviary,Air Slash,Brave Bird,35,1.5115894933593474,1.45259784546009,1.4776562618692022,1.4189795076483247,1.5104013128449947,1.4584413932014626,1.3427305949636725,1.3642484214636401,1.4668019144448314,1.4624771508555374,1.3281984328389782,1.3566063528838177,1.4456116626307054,1.465209695138197,1.741153508654234,1.4241179337827858,1.4672731688286564,1.464891774476154,1.4579163288767276,1.4440602801451174,1.435221143824245,1.4139915469714948,1.4052221817685648,1.4100223939769425,1.710218762775111,1.5065458022523286,1.485817843644558,1.4876603541779077,1.4376758945789856,1.4370246622731295,1.4614341423598385,1.4587257698243399,1.4511758692035925,1.437276172309206,1.4717563601565924,1.4193232390220591,1.4507514434043605,1.451381782152357,1.406129789827008,1.3714179686001005,1.4232469800965797,1.3977912928616227,1.4510247837949164,1.4303377174885727,1.4987244577823815,1.395854711660175,1.3842798559226428,1.3886585585371323,1.4138500026925545,1.3859976594452301,1.3262909810255317,1.3519507205038326,1.3736402010514512,1.376613480505816,1.3647422074195783,1.3494959904583819,1.4976581035781222,1.4111107983178617,1.430793229382735,1.3917681712514427,1.3841048280104515,1.382673917355034,1.452314445827407,1.4244592017782638,1.4179612026321478,1.422017609927273,1.457864071237547,1.4637548606606101,1.4596241227262032,1.4350903914761366,1.397473338550035,1.379421251275874,1.4452445743124793,1.404064856637702,1.4590481893134872,1.4474474328411604,1.462301043558172,1.4385145942730153,1.4244621783628442,1.4142445574558737
Shadow Dragonite,Dragon Tail,Hurricane,45,1.360895966832109,1.3415700804087118,1.3271130636152682,1.3083336346420364,1.359099004177234,1.3420767246696654,1.1871680382525223,1.2541143548723248,1.2821564892278603,1.2983304204944028,1.4884786127871255,1.5254197366854567,1.303742069264269,1.341262368016701,1.2832585346564966,1.286061758895642,1.3469764217605296,1.3545351990975207,1.5655580930984059,1.587963438138148,1.2560467630901244,1.2875606775858162,1.3067431012037365,1.2966081914623255,1.4500126530168214,1.3082926970968096,1.317489991495239,1.316234763574827,1.33657024625813,1.3465656650824833,1.324956037870441,1.3227307653130207,1.354203996427115,1.349542199727871,1.29818388886568,1.3232282308358954,1.4980140077830448,1.593439989790749,1.292765670944134,1.2688143087610195,1.2848582114147336,1.2900115304849717,1.3361939083756342,1.302195479634858,1.3182453718133937,1.2873360982416855,1.4846456975610534,1.5183618457135815,1.3067583818078445,1.290597270567064,1.1900858658144908,1.2229696518517807,1.2304161726082694,1.2363378306388642,1.2732939170398576,1.2552818765305211,1.3017563957735232,1.2759273903102908,1.2680530820120106,1.2869074271357146,1.2709193182963736,1.2758776874220494,1.3036280662195658,1.3019750575845408,1.2995027570625697,1.30042359291775,1.5832892069611793,1.6116545131179867,1.300866589308982,1.301769988370578,1.2780931847558883,1.2968890793481658,1.3210053399668704,1.3148433527850762,1.3289409928129023,1.3397348993505276,1.2748532660737073,1.3120845614057137,1.313962921903846,1.325443432040977
Shadow Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,35,1.099853996864912,1.1538564784645609,1.1176280180209592,1.1401130781509083,1.099381666790989,1.1486652416297511,1.1642968929792965,1.1630314745530088,1.087751033766446,1.1281007048025344,1.11721873081779,1.1461676527891425,1.0804857411541307,1.1288374520516948,1.1690860052705243,1.1425296382777315,1.1793634854259165,1.1981799678371698,1.1516518456799696,1.141794611157295,1.0926690490637494,1.1432700029145404,1.1697485119988782,1.1538111675308005,1.109603801066617,1.1466547136261238,1.1244274708566273,1.1417117353429882,1.1263053211496081,1.1548334278475285,1.1036664589472907,1.0921511727117417,1.1140226332474938,1.1276693670717661,1.1462404594234872,1.1558842966195044,1.1383487163069221,1.1583232080662622,1.1405671493070098,1.1193048892126425,1.1433758436385002,1.1494466382866835,1.1166725962417734,1.130684415974183,1.156960270047637,1.1311077666073457,1.135300261409813,1.143199277277772,1.1436460381116527,1.152073343156277,1.0855406669894516,1.122698360817813,1.1287514721093705,1.1260565085544338,1.1413461256663788,1.1368133514379892,1.1761096695375448,1.151657788301866,1.136665267888585,1.1259837215306583,1.1323352271180354,1.1624161010861644,1.0993169138432715,1.1095425624708624,1.146933560299962,1.1332377435954246,1.0944421156705528,1.0987824278483747,1.1197615277399215,1.1427546957818868,1.1285507621761635,1.141365676169535,1.1462021128442184,1.1515342101571633,1.0955110438576898,1.1187176629695763,1.0744411895364494,1.112914727860956,1.101617039211238,1.1317447794345408
Braviary,Air Slash,Brave Bird,40,1.4110636586700822,1.3727764766812838,1.3748326988789594,1.3382189113918457,1.4053281180068626,1.3743903961731396,1.3112314524216684,1.3301541745302172,1.3919639096895946,1.3775668365560885,1.2889621807542175,1.3205275361551996,1.3503714702154748,1.3912949600902214,1.6494224676568754,1.3846334993213025,1.3920909141300266,1.4232774884189812,1.3878638902561893,1.386459956008963,1.3356887863699742,1.3750234878117447,1.381892312447067,1.3772031857916638,1.424460100611198,1.383947145493839,1.4621540539096343,1.4480197820608722,1.37406433743975,1.3700956159608693,1.3938949695299954,1.3805777770756194,1.4133777002261119,1.406364091341918,1.396713461968682,1.3633573879748515,1.3687112621314481,1.3660640505262505,1.3338018917340326,1.324017114473504,1.3250086692363907,1.3222610302052438,1.3721560884777304,1.3502859955436026,1.4061290044704804,1.3385456939789575,1.3305495045486222,1.3348579588360774,1.3734966266432078,1.360509408551347,1.264772246874073,1.302011685361425,1.2986484716879798,1.3084667299566721,1.3331360627887563,1.3166698535105141,1.4211528565806535,1.3517138213728406,1.3639493044566027,1.3315669954059968,1.3164869643791384,1.320610861903909,1.3751381153311868,1.3647517239410556,1.3673576470294806,1.3748961838328446,1.4118130842550394,1.38550008681178,1.380143525285133,1.3629223331755451,1.3109366023937572,1.32587388289546,1.360883363778144,1.3235175450630758,1.3918958928223752,1.3930007732752192,1.3642894756466748,1.3578153284381014,1.3960733132641094,1.390839872384295
Staraptor,Wing Attack,Brave Bird,50,1.3077868959277366,1.2587168089968215,1.2729516569513928,1.2276997729873957,1.3005725048485752,1.259671286021861,1.2018628103552706,1.2195991796829597,1.2783446698166854,1.2694252526366252,1.1808605060429296,1.199918968511481,1.262767776598367,1.2802034358542007,1.4483330441434845,1.260683953523203,1.2613426753386414,1.2747904855627297,1.2553793305521552,1.2408313427633004,1.2828285464955096,1.2441759219241582,1.2286005460192706,1.2418398243966042,1.4625519091807315,1.244329837681089,1.2975297479595018,1.2895722649543828,1.244258874561687,1.242177341564259,1.2682792858307252,1.2546301359627965,1.2853316874874072,1.284156566254296,1.2844701922502544,1.2374956942046502,1.2323088527588093,1.2221262553964567,1.2169705272299671,1.2199522828355511,1.2233437459698797,1.220370448216217,1.2514859990765648,1.2237184220661337,1.2717155189810059,1.2079910818911053,1.2057679703371462,1.1959960290358942,1.2246307917013866,1.2089600935439693,1.16244640861886,1.1749581922587984,1.2163739845473591,1.20577563095956,1.2146413820030648,1.188691740246624,1.3027945056936256,1.2263769107336204,1.255226101030743,1.2129634606260449,1.1823561983124442,1.204573372197113,1.232902506267742,1.2302898036998742,1.2277609856420746,1.2228519010462815,1.2542525676324776,1.2330306791443246,1.2513096450501635,1.2500071370498813,1.1970573519090622,1.1937293064857026,1.2516479232361961,1.2057030017352397,1.2766564213559675,1.2685376611699357,1.269068181807784,1.2489743743975599,1.255398925647806,1.233687109715752
Tornadus,Air Slash,Hurricane,50,1.3295195812684073,1.3152714896716968,1.298205255188327,1.2803689350141396,1.3259726987915859,1.3124406804773534,1.2027688670909542,1.23980478856582,1.3199410526558957,1.2990688048869934,1.2307889172011397,1.2409020044332992,1.2812349047302753,1.3085835039581302,1.4014523007372486,1.2747628376053715,1.3065547230978405,1.302556416964693,1.3027252614248692,1.2886519504948497,1.2203236643022863,1.257288415535144,1.2825406446425254,1.2793251927389249,1.3068733839848292,1.3291552272935632,1.3724560233756156,1.3582634039154853,1.2968332476862285,1.2958708898670601,1.2932392545687668,1.2972181782648935,1.3337949770010933,1.3227333885636179,1.3122637866674578,1.3092013320297275,1.2584479022280755,1.2974012924362988,1.2616960716851235,1.2375167554635067,1.2616369810996317,1.2653568173040222,1.3104377166055357,1.2836214864495552,1.2824781688858302,1.246859796916651,1.2093918804607948,1.2454105798450272,1.2663251651577199,1.256818099850689,1.1757812067402102,1.2026783367801142,1.239740755042973,1.2307019551569744,1.2623821930875265,1.2466995253716977,1.319245077887441,1.2661430114336798,1.2452503425323693,1.2326800801143663,1.2245074160765912,1.2469352292769216,1.2729231480702936,1.2639277267679025,1.2721941198599958,1.2684866334686957,1.3009814083150393,1.2803900481315384,1.2794902004864641,1.2801258611352688,1.2400447255919866,1.2696202505331422,1.2887871620499174,1.2566919996627155,1.3071525621491173,1.3015736456802798,1.2751951762904021,1.2718240768920692,1.335720936697028,1.3243467557563644
Shadow Lugia,Extrasensory,Aeroblast+,35,1.327884969821985,1.3263634716606008,1.1090683212441244,1.1035742579229009,1.330866636207668,1.3242361268546405,1.074484328820011,1.1082919099229043,1.3035275114260734,1.3225549524801363,1.1864963181290855,1.2497386696700727,1.2147256848644934,1.208433792104178,1.1756841214788412,1.14030972738079,1.2895739370425263,1.304477257998704,1.3424945343678931,1.312579466180357,1.091027031023918,1.1043398890144218,1.2493467187746041,1.2868289438008746,1.2463845707033911,1.271213817667995,1.2051781971692213,1.1894598790742876,1.216372870407785,1.1956001487771402,1.220517972735965,1.178867290049514,1.3338210306404428,1.3419897909061866,1.1575563083859466,1.172497005872992,1.3655794596980644,1.3796928041180492,1.1099963679344524,1.0914292102600776,1.299901056070615,1.3328186886958082,1.1790869000230584,1.1522961017107207,1.1208571872133364,1.0793206897263075,1.2876427544757183,1.317134700457931,1.1178861461625016,1.1175726769186551,1.0465750908367912,1.0696210852969408,1.104500813678831,1.1062211952523207,1.3151386550371582,1.3080026531147766,1.1277540897276912,1.1020933004574518,1.1206624761772683,1.1261121611476368,1.236248341620021,1.2547047525803703,1.3386498064312893,1.3169350376277036,1.145497404017226,1.1369932804062488,1.4863264094426187,1.4145095140464112,1.3532158300093473,1.346680586897435,1.1013937679851047,1.119394208830282,1.174998522904312,1.141363539974094,1.3371781387231148,1.3202394075509263,1.1509468030708478,1.1689111475605087,1.1741603341628017,1.190781412353672
Shadow Lugia,Extrasensory,Aeroblast+,30,1.3858272238832645,1.3747221929752174,1.1834956107477914,1.1744268992874656,1.3841249254065344,1.370505864692427,1.1388020215093342,1.144494343728086,1.3573389532259554,1.3617675258609898,1.2286754691128847,1.3002212870173875,1.2674751256467744,1.2696754296642614,1.2373305780589807,1.176205373134032,1.3505864034781403,1.362201041691669,1.4068831166861673,1.362988652464871,1.154428393060003,1.171306331675715,1.2990492607459947,1.3342703781483864,1.3560301751152437,1.3748463738871732,1.2457792485660435,1.22740910644651,1.2645811336654267,1.274278551194266,1.2338436139009352,1.202240000796038,1.4705950774519865,1.4456995023859638,1.2020573951400402,1.2260196656144025,1.3784690515429663,1.3965391116580164,1.1878336560342126,1.1831794998969662,1.3168302119305888,1.3615592759182704,1.250025694356481,1.2236713514275293,1.2257541041390876,1.1883858067336501,1.2973501595993469,1.3334007796813931,1.2003597755828284,1.1940798228573657,1.1125844634128585,1.1508285775628961,1.1535078972557673,1.1489131566918567,1.3260192600337755,1.3274837949566987,1.2265116703755923,1.1929478401897708,1.1324556499011225,1.1367634603156043,1.3729988145756422,1.3880980368935352,1.3728324923052146,1.3474108552654291,1.1533542009610749,1.13942770118331,1.6504786798272826,1.6043410955749149,1.3753604950492095,1.3606677881511895,1.1470907212728776,1.1788817981414776,1.2127644430907354,1.2116153205099633,1.4555262283099852,1.4341321048591722,1.1749002672908282,1.180432149805229,1.2273087766952535,1.2158099476265904
Shadow Lugia,Extrasensory,Aeroblast+,40,1.2779389588677939,1.281244717753754,1.07738675478665,1.0703737223547722,1.2812437527972549,1.2735630467783452,1.0166426866991498,1.0537174369225324,1.246620601050559,1.2790750499727421,1.151981663755857,1.2069112603155467,1.1318691095076918,1.1479279397648845,1.1095051246305603,1.0753554386761797,1.2088266541114339,1.2190616614262055,1.26055670548913,1.238554397065998,1.0576931381083552,1.0709687303196962,1.1899181737714766,1.214841218151831,1.19104765007849,1.2110358616194257,1.1223745791485111,1.117026360241821,1.1271520316872798,1.1187490097570565,1.170209341822466,1.1362905947827902,1.3249537734462478,1.3293951664991968,1.1083316382286006,1.1256183176564403,1.2996704211551358,1.3132451910820524,1.059363431600009,1.050519815865691,1.1983003997879262,1.2284454130139593,1.1062981120230047,1.0724765006402417,1.0535448431348693,1.0309124659745716,1.2484910188897371,1.276655060341342,1.101542443184396,1.1140323580537563,0.9999999999999999,1.0336504174871677,1.0338826836954247,1.0306339548889538,1.1968868754268023,1.2033470086991995,1.0883993083278123,1.0707191635631303,1.105817473319714,1.0884731859533916,1.2173439320032933,1.2445907039403505,1.3317496207379653,1.3154304984150305,1.147237455521192,1.1366232484481356,1.425044816510313,1.3696748933517735,1.333052106720628,1.3154118404669328,1.0607059948736093,1.0713832362377085,1.080328350597213,1.071913253832221,1.3243500729336088,1.3165460351174794,1.0925032601184912,1.1028411677094245,1.1097718149696352,1.1108611620024036
Shadow Skarmory,Air Slash,Brave Bird or Sky Attack,35,1.7198209146116699,1.7420436447522811,1.6793427379905415,1.6954890711865624,1.7244248377592122,1.7401614720177958,1.7090643726519443,1.7445614772975186,1.7970982349115412,1.7784005631756512,1.6544602928722156,1.7006682452185187,1.7392024196177696,1.7429643823017376,2.048452172345754,1.870850779221932,1.7850633331895542,1.8022103065069728,1.8514397653459729,1.8196381719385613,1.8244764081264149,1.767598557999076,1.7680749794418964,1.768020781398469,2.120397621949722,1.837855287416475,1.8136458577651937,1.7929141425908668,1.831656459375717,1.827735355299218,1.8175725967658212,1.8052869241914167,1.8521329429937936,1.8387464427132767,1.97643049595576,1.8974143917665958,1.7950017159564546,1.8066076275388576,1.8032513013819744,1.7295118639661542,1.7353114476908307,1.7271286891838862,1.7775473997036886,1.756775707316143,1.8533036469052282,1.7400292347856297,1.718109689258376,1.7347885647533836,1.8687693727535781,1.7998387631483002,1.735797278063574,1.7371622972603071,1.7109347207408576,1.7133291803413548,1.7141647498965589,1.705829479328147,1.8678150180350053,1.7840078513727853,1.8266374636872296,1.7433111075122998,1.7438379640428634,1.7444272899094917,1.8226266072005906,1.7953013862216771,1.8907776101162268,1.8150980592094084,1.809491098491846,1.7946461465610803,1.892530679929666,1.8457970714902021,1.8044243527727808,1.779273833419604,1.8454436630794655,1.785577963361414,1.8426339851392308,1.8296119376049667,1.7628161811678842,1.7854357423751777,1.7501951784299108,1.777400131628266
Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,35,1.2761900395795556,1.350553195243204,1.314373591502436,1.3285672923746457,1.2775036830523647,1.3552077338301491,1.325627473063219,1.3535858289777027,1.2725825991385131,1.334619870683542,1.2971818712855634,1.3385296791054788,1.28164349655919,1.3385263857105838,1.367601440121456,1.3330099726230646,1.3828588887946371,1.4011552696637306,1.3527362641248208,1.3349184298230585,1.2736658403286771,1.3199803170997704,1.3552832857503114,1.3658355260354764,1.3249444369470242,1.3637669303261577,1.3136817468052602,1.3673307246958846,1.3405741219022766,1.361881555090336,1.3069711624616018,1.3042526855595968,1.3451047872183377,1.349425813892505,1.3580526779986857,1.3927125682403911,1.3537139239861606,1.3884843585868178,1.344339355836438,1.344189106547557,1.3408435668534255,1.3644712382533362,1.3510662450949105,1.3482909681424304,1.3629268293853405,1.3699225076398338,1.362103743497021,1.3761380213052388,1.366966151066139,1.377355050190683,1.2989691406670485,1.3340986342484826,1.335349136482431,1.346887080413468,1.3443812716513088,1.3652441656731327,1.410721485155803,1.3702785184141293,1.3604601081022105,1.3237729913588863,1.3478646541187793,1.3613275104775864,1.3382729573438277,1.3351235944298057,1.3549771838263416,1.3285492552869265,1.3150620742112993,1.306297770978644,1.3264105108346025,1.345887588273321,1.3347409512647772,1.3526788978347333,1.3821444786163188,1.359040275199423,1.3270375182508798,1.3405965800287019,1.2718159382316776,1.3103338531412467,1.2959269792652486,1.3262310326854267
Yveltal,Gust,Hurricane,45,1.243929024883365,1.2871156350694672,1.2091658470650377,1.2524570838539193,1.2427441537371327,1.2864312335845776,1.2280980347550652,1.261542591812275,1.2710851482368664,1.3027746462232357,1.1567414867172823,1.234269592215837,1.281253021815696,1.3408359337647313,1.3145807175582565,1.2809226636174882,1.2602996348229416,1.2868779012553107,1.3087207551467854,1.2914658258330027,1.2176799778987664,1.2852265121755904,1.2361468120302788,1.2666193423478547,1.1848644290182782,1.2451057738625468,1.3280363008830927,1.3486408120064255,1.2915588279150363,1.3114732933129953,1.292126009741615,1.298463951821535,1.3284977821961175,1.332274211402037,1.263091219019114,1.316582217728234,1.263627544072189,1.3181979598791944,1.2276936745404075,1.2541745309856571,1.2289862008683567,1.2695872244370672,1.2796200004111096,1.2940938752573936,1.277598240313699,1.2737639160859973,1.2133246228296966,1.268407691926008,1.2549671486421965,1.2801068600614927,1.1799855322651307,1.2397074454153143,1.2313501584081432,1.2693780529632526,1.2255965149290629,1.2477576959203556,1.3003086760550617,1.2891222176689265,1.2636830849738423,1.2641228682433254,1.2435055522156986,1.262792618327421,1.2939388834478325,1.3035737287755083,1.2637228554563442,1.28235042838524,1.32172724805604,1.3109332004008478,1.3005712638919318,1.322129586722005,1.2317969263672621,1.2884027524731243,1.279740973881511,1.2764840178683583,1.3081366153282572,1.332099190220421,1.265495494547508,1.295795930056658,1.2930215284624305,1.3162614793471725
Togekiss,Charm or Air Slash,Aerial Ace,35,1.6706551849962579,1.703756833127972,1.565387319264049,1.5916447451099447,1.6728415448306728,1.705272065509872,1.5443030244055989,1.5839230003774947,1.7192938713242871,1.7007562165345933,1.599790540475344,1.6155630346745984,1.7531053678641053,1.7703498264554205,1.7327405035699182,1.6752379289513064,1.6741393486758358,1.6710963684804263,1.6722557083340286,1.6556089759442068,1.5021695132420607,1.5903663825061514,1.5849077029100729,1.5825928788973331,1.6283155698239526,1.6445378764631888,1.8391330134711577,1.7615968413541718,1.7936914096335006,1.7497949564930995,1.7298275389647253,1.7136791217254965,1.789600639563311,1.770461389467105,1.6975356625959424,1.7168834464655378,1.681598610499713,1.7112955640745287,1.6816855250643585,1.6585320716706842,1.6253372404602577,1.6281201359733921,1.771669881609269,1.7144821526724245,1.639865763212584,1.5740729363599502,1.6105801682540801,1.6438212283839184,1.6251455566255897,1.6231736991842083,1.5205122741705157,1.5632180414071128,1.5828778855224204,1.5886006340942065,1.6633141703591867,1.6546320832986392,1.6655555815085983,1.6035715857038801,1.5994673130712866,1.573237062259376,1.5887804477828296,1.6048655234202447,1.7507348386966888,1.7339640742910443,1.6866363265077071,1.6757155537111965,1.7392335261897875,1.7241325169307091,1.7198417247369315,1.7117176660897355,1.5681505457324652,1.5948888114776856,1.6225775426135967,1.6056195296193836,1.7904307889238786,1.7477636781702501,1.733788125772329,1.725132039289937,1.7640104319296486,1.7561528758607183
Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,40,1.2277284481314206,1.2933756007888153,1.2648494629314475,1.292031292581046,1.2292981221095032,1.2907669481858877,1.2725705352199888,1.291740731683887,1.2149560060631046,1.2865257507309862,1.248801990978841,1.2866070898773,1.2361415527653117,1.295402729266806,1.3189505531863495,1.2865148652719225,1.3019530963677215,1.3258098552672637,1.2953628308921334,1.280644932820487,1.2343940845236343,1.2859559325336325,1.283581331974684,1.30441616167874,1.3037845961886458,1.3110266752751252,1.2611087681196813,1.3142934222789031,1.292829288855901,1.3265824556681662,1.275663258758609,1.2711004450918268,1.2909832182766119,1.2956323983635127,1.3128504816114648,1.3393858421171299,1.274910321569027,1.3338009094701238,1.3113032299976533,1.2917466740280166,1.2960783097138435,1.324161571238056,1.2843009317966045,1.2887960041755093,1.3138046449710032,1.2892785081714573,1.2771913156994283,1.3048158261970386,1.3006260561987153,1.3094173205355142,1.2353462503420176,1.275240122446179,1.3100273386347838,1.3047193512840771,1.2945073546303587,1.300689903640452,1.3215160871116245,1.2871890430060564,1.313770852874272,1.277602488077788,1.2943438297227312,1.3280439822763372,1.2656064995031995,1.2752292821269475,1.3318507496965464,1.31516590210427,1.230291788290245,1.233350335858162,1.2878721732012697,1.3069345506841838,1.2877870857787193,1.3114812495118489,1.3140294384761413,1.322242501739967,1.2857765830158545,1.282733857051677,1.2364643128542534,1.2676736935000668,1.2446366873753651,1.280133620990574
Noivern,Air Slash,Psychic or Hurricane,45,1.730874194353118,1.7145359353998477,1.6425073639282326,1.652761154425072,1.7201069950022376,1.7143671521982995,1.5293171004179933,1.5935562077721372,1.6959237860463297,1.6982190545479414,1.5559894513155053,1.5798252758528812,1.6609409557557946,1.6970470778450544,1.6006078705683018,1.6279325060190217,1.7418669978522445,1.7381585579531,1.6807261510592084,1.6822241469564954,1.530719560319746,1.6302182267850878,1.676598297100932,1.654564694511357,1.8201436386241043,1.6787230111818994,1.728030247775326,1.7327786913075733,1.6895101810526423,1.696908526362108,1.6948643214802261,1.6892808135510136,1.7430403850877145,1.71363515059535,1.6218589644231025,1.659250536119644,1.6214366618037794,1.6537395108444966,1.6166553711313565,1.5989172471419497,1.665195523521573,1.676954575193179,1.7030901985242004,1.6883390795876017,1.6340262326094326,1.6166852235146696,1.5818581138023269,1.6305548617086274,1.6673177451446488,1.6523785327027452,1.5522912341149129,1.6042026869395907,1.6233152824591215,1.6342020782208742,1.6343842559197708,1.6194850014212014,1.6796319103515833,1.6532814999331618,1.631548303871985,1.60922970895678,1.647972011917525,1.6405943853985387,1.668623719953624,1.6679973559563808,1.6401254707686936,1.649512670305475,1.7187708235917676,1.697100251353121,1.7075223241885478,1.721037236721079,1.6352064847468482,1.6459932723527075,1.6895789712638192,1.646750096332533,1.7147296877364924,1.7342898543456748,1.643502478239062,1.658022653091211,1.6725943142898685,1.6732453687794293
