Attacker,Fast Move,Charged Move,Level,"Tapu Lele, Tier 5","Tapu Lele, Tier 5","Arceus (Fairy), Tier 5","Arceus (Fairy), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Regice, Tier 5","Regice, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Xerneas, Tier 5","Xerneas, Tier 5","Zacian (Hero), Tier 5","Zacian (Hero), Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Audino, Mega Tier","Mega Audino, Mega Tier","Mega Diancie, Mega Tier","Mega Diancie, Mega Tier","Mega Gardevoir, Mega Tier","Mega Gardevoir, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Gardevoir, Tier 3","Gardevoir, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Granbull, Tier 3","Granbull, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kirlia, Tier 3","Kirlia, Tier 3","Mr. Mime, Tier 3","Mr. Mime, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Wigglytuff, Tier 3","Wigglytuff, Tier 3"
Shadow Metagross,Splash,Flash Cannon,40,2.550831260889602,2.5756983709693255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.534338287443509,2.625863033773035,2.4907789521274375,2.625343533159,,,,,,,,,2.5397910113006072,2.616723986573244,,,,,,,2.511978587431695,2.5254282970537796,2.475857488585549,2.3911590463686374,2.4869036499833563,2.4401192596639176,,,,,,,,,,,,,,
Metagross,Bullet Punch,Meteor Mash,40,1.186132511681257,1.1820977358214513,1.1803863751158943,1.191902770534972,1.185622857128659,1.1910302925362461,1.183998060110548,1.1961178050746508,1.1641115303061957,1.1625701828516024,1.1381450367805837,1.1586862479262179,1.1950710213125266,1.1978884054181247,1.2228486644853058,1.204575957546899,1.2067774960456252,1.2149527721539113,1.0843209220850925,1.1679987934096485,1.190351619225805,1.186856328155462,1.1656070911476462,1.1705768518793858,1.1749221236055731,1.178673227452488,1.1798764442748415,1.1850515735703102,1.1757197494776694,1.194645637464137,1.178637982255048,1.1768140806873504,1.1816678437760708,1.1790766409352464,1.1709827706541966,1.1638066379340604,1.1759749580934635,1.2059386612382064,1.1999546741953728,1.195586053462235,1.2069427803838038,1.2193022212153786,1.175312448542478,1.190268539690325,1.1810757192081554,1.188181967527115,1.1896999094875969,1.2056917129737381,1.1747155852099374,1.1798256089286159,1.1608038865807706,1.1827631785226336,1.253723482799265,1.2244909944340745,1.1749699264039601,1.1896192361367741,1.1986761311302234,1.1879193033336606,1.1850742088146886,1.1932587346440928,1.1828050707999713,1.1805841928214487,1.1547910962340788,1.1539444760372,1.2027768673162376,1.2001112509987866,1.1924813626547826,1.187577922334773,1.2423486566589843,1.2630664210439435
Metagross,Zen Headbutt,Meteor Mash,40,1.519628348712071,1.528928443771958,1.4087405174793575,1.4275331541895797,1.416296884345176,1.4268392997044659,1.4127496404533044,1.4302875456223658,1.3798240948015483,1.4094931391995356,1.363204583979424,1.4089577190563685,1.3981815947853478,1.4152573198995066,1.4162173504065256,1.417710671398452,1.40803912121757,1.432507613102874,1.120570340050721,1.2134181300887643,1.3979486902151714,1.4033930019803795,1.377393303761622,1.3956331644736946,1.3933299459703006,1.403858613217102,1.3916966369154882,1.4167229491217035,1.4063133232742833,1.442500501753503,1.51455027178635,1.5425815059866466,1.5046987757173935,1.5352451927927813,1.4018669121169935,1.404319379481014,1.3835881582658907,1.417159207719943,1.4119032053599374,1.418470707624618,1.3983083761273893,1.419064653022515,1.5304327053449713,1.5717135128083468,1.3987612875698325,1.4117282452977589,1.414673137889155,1.4479046325938632,1.3722891580800167,1.3852796934617913,1.5550667850730617,1.5889981602818435,1.5778119274806666,1.542690144550986,1.5106661800597116,1.536237826137853,1.4440810669174873,1.4516347629666098,1.411839097866456,1.4398480328140082,1.40227230691512,1.4099471981517608,1.353662820993701,1.362893563816174,1.4152530096083322,1.4313995410279023,1.2233846429790942,1.213582435249046,1.4159596327355197,1.4463558339302174
Metagross,Bullet Punch,Flash Cannon,40,1.5506541527228757,1.5369862631562377,1.5374599301310294,1.5392005000215023,1.5419906241403798,1.5365863594773683,1.5419314168938512,1.5411556188002988,1.5159699487626292,1.5162371849043763,1.4986126167698974,1.503034921087974,1.5731992592591033,1.5720391162824343,1.6026878967416773,1.5768120485253128,1.588124820647742,1.5909466195720656,1.4361641886459113,1.5305694672960037,1.56224307407911,1.553317761065216,1.5168633735194945,1.5272345653295547,1.532924757661724,1.5414528796996843,1.518214081282198,1.5389171114153555,1.5010090628052668,1.5332738996988127,1.5509313815087455,1.546407597921731,1.5327918278121646,1.5449758174508,1.5099589380813836,1.524469929488473,1.5389766482627327,1.5583729613476964,1.5399981615405318,1.5444708022051494,1.585278605686277,1.5995536984814607,1.5428714230709666,1.5370618749021012,1.5471776662177052,1.548991185562314,1.5378051801086332,1.5616266826691636,1.5273612122396598,1.5354005676393776,1.5123821738672456,1.530601450269474,1.5502821924109254,1.5309628002181404,1.5376502614693162,1.5362049742119555,1.5313205839379833,1.5471324105381452,1.5332332731862877,1.5371924661783103,1.493776243638026,1.4829333087561347,1.4964516023090841,1.4957421334721412,1.5364675767600782,1.549028264500452,1.5219322389570569,1.5214464967779298,1.5416458038247252,1.6062750926769949
Metagross,Splash,Meteor Mash,40,1.6261203134721822,1.6515064158361932,1.6251064198148053,1.6763457283775982,1.632976279992434,1.6701369201035956,1.62892209522106,1.6742895373732825,1.6135631247999493,1.6474679289779306,1.5806139755987474,1.6492203726309191,1.617340012365307,1.657653571291811,1.6469617402599084,1.649910478191714,1.625334706320952,1.66495334669696,1.5006567139233744,1.638080474220749,1.6175987260034936,1.6356101996509456,1.5929413606220892,1.643009418052294,1.627496338070976,1.657208201682897,1.621704198378879,1.673650047721862,1.6343094803335891,1.691605558790433,1.6116388337192702,1.6566950738774844,1.6117125762797813,1.6476807225377503,1.6266942289529769,1.647321839925232,1.5993443094589186,1.6510526376126131,1.612632658902535,1.6405395742062543,1.658193254751599,1.686291090206604,1.6699957579107618,1.6821793468407682,1.6372847183149906,1.6520488707376018,1.65827028311138,1.7114857400419397,1.628617801863646,1.662039035725035,1.6109822457474494,1.6309068467158543,1.7418331464682495,1.7130884094756451,1.6150300681509238,1.6456605618511384,1.6844907203630914,1.721146993405007,1.6427429592696727,1.6910436413006218,1.6891050449326273,1.6696623828947772,1.588497154870674,1.6100169847674162,1.6369956369405811,1.6605484603052882,1.666744135922374,1.6931065226902837,1.7150376720880633,1.7977493610622801
Metagross,Zen Headbutt,Flash Cannon,40,2.2904260981401787,2.278515444862794,1.9903060893775266,1.9863075482955388,1.984250591232419,1.9852442082289419,1.9832849256007368,1.9856127934723422,1.9825533572286413,1.9989412161048812,1.9772287964815545,1.987016149378566,1.9701191609898892,1.97394503099462,2.005695963153872,1.9662685613955209,1.971780964368211,1.9826874695257886,1.473078379580367,1.5533192432368106,1.957746383436153,1.9524369542518298,1.9291529943985133,1.987232652764852,1.934794613159661,1.9776022736763115,1.9591931989230214,1.9704336701865264,1.9331020687588787,1.988043604572255,2.3058137050342578,2.3419299582572335,2.2975211518942746,2.3511340922314687,1.9748756654763846,1.9824199724886575,1.9254155014865453,1.9606523978519805,1.9574465010804085,1.9890772701391166,1.9495896315350387,1.9496956574217768,2.3398947986354304,2.349094747347156,1.953880384999936,1.960405405308462,2.015144944150256,2.035964331606462,1.9386798301764225,1.9729082186889497,2.3637690633441335,2.3758261547627844,2.3876754636998236,2.3318554243824825,2.2205388801659933,2.262336543736386,1.9621609533864635,1.9721063646592563,1.9527674085491413,1.9594845858980399,1.8903312170810527,1.8768551475536117,1.888484391683175,1.8853529018114084,1.9625629859547387,1.9776885214455588,1.5449832459388988,1.5470924225990041,2.0002224659098817,2.0941676734933874
Metagross,Splash,Flash Cannon,40,2.9699460306907124,3.0079811344691114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.979588349549554,3.0769977983949244,2.943964782348055,,,,,,,,,,,3.011614530744736,,,,,,,2.949853497729382,2.9485263953588636,3.115796437279976,3.0379037204028667,2.8578167060071387,2.893798904897548,,,,,,,,,,,,,,
Genesect (Burn),Metal Claw,Magnet Bomb,40,1.413866085826061,1.4053433817387808,1.4434114770417952,1.4457418112919853,1.4438547908538935,1.4423508101981082,1.4408170028666656,1.4471016580227034,1.4259402297993868,1.3996577393245198,1.4159825035128708,1.4055777410238046,1.4306894131679933,1.3987116968498574,1.4379522380489724,1.4289483731045745,1.4628622814134846,1.4579341175968192,1.3552240782487825,1.419887618261135,1.4138020507216764,1.393865733731536,1.446312751971919,1.453541000217182,1.4277105328698259,1.3952418799710256,1.451600274191383,1.4455414465264917,1.4570817806536085,1.4411174422908213,1.4578245250013835,1.4389367193937372,1.4305589333101112,1.4200332364820791,1.3747031502013685,1.3866309602423805,1.438940757965497,1.4194792958068638,1.4238366725322278,1.4101251752596358,1.414333943171634,1.432420224575835,1.4102417990865734,1.419580802801407,1.389813411897799,1.3713065554824624,1.3953723577145942,1.4204822663546284,1.3640210780228368,1.3858120360691568,1.398100993658998,1.394131478765093,1.4607265131498135,1.3954867243912854,1.3729756806553117,1.3720758916787363,1.432685189506888,1.453996303074438,1.386473468777992,1.398862134610182,1.3928814269968013,1.3845028177589085,1.3861314504868192,1.380779999204223,1.3902154956816515,1.3777196193929337,1.4842724937712766,1.4228722066889883,1.4439030268668205,1.4565596622928298
Genesect (Burn),Fury Cutter,Magnet Bomb,40,1.5374689249348825,1.527282814430145,1.5815953932619868,1.6012588425437468,1.5074851996482888,1.5139541836224282,1.5068299413840258,1.5177198255441273,1.5514358663097483,1.5246641136677272,1.5471407392378662,1.5407569845998585,1.5748367757767268,1.5673774205381201,1.533975114190856,1.5383929591354653,1.5666025903032275,1.56332642007279,1.5062029096916847,1.5950036496115896,1.6265255743151523,1.6045880560690804,1.5887321108526888,1.5892871103118078,1.6109927187987316,1.6104119009124869,1.6215651239867992,1.624207819325388,1.613025521632873,1.6157214333059173,1.685125248263283,1.6580702025671268,1.5250467378717718,1.524167699119198,1.5168394702359258,1.5468351672400023,1.6344130654737705,1.6543270734627233,1.555323118033949,1.5744488864402948,1.5224960369590397,1.5493099146801836,1.518549193237877,1.5580632919543127,1.5288133225061804,1.526087995161995,1.5430598716988986,1.5857412285092498,1.547802007318983,1.6107952021419705,1.4089710597359208,1.4193504961135468,1.6648264376197308,1.5947720717615688,1.5051071581891386,1.5236123576033989,1.5489202263767026,1.575132419014092,1.5028024076622186,1.5477123839544396,1.4944111693557196,1.4873827440780742,1.5254235139494237,1.5205105025398555,1.5898020099722727,1.6122085962319854,1.8091809583121399,1.7308740289497586,1.6282761591254264,1.7017452570758267
Genesect,Metal Claw,Magnet Bomb,40,1.413866085826061,1.4053433817387808,1.4434114770417952,1.4457418112919853,1.4438547908538935,1.4423508101981082,1.4408170028666656,1.4471016580227034,1.4259402297993868,1.3996577393245198,1.4159825035128708,1.4055777410238046,1.4306894131679933,1.3987116968498574,1.4379522380489724,1.4289483731045745,1.4628622814134846,1.4579341175968192,1.3552240782487825,1.419887618261135,1.4138020507216764,1.393865733731536,1.446312751971919,1.453541000217182,1.4277105328698259,1.3952418799710256,1.451600274191383,1.4455414465264917,1.4570817806536085,1.4411174422908213,1.4578245250013835,1.4389367193937372,1.4305589333101112,1.4200332364820791,1.3747031502013685,1.3866309602423805,1.438940757965497,1.4194792958068638,1.4238366725322278,1.4101251752596358,1.414333943171634,1.432420224575835,1.4102417990865734,1.419580802801407,1.389813411897799,1.3713065554824624,1.3953723577145942,1.4204822663546284,1.3640210780228368,1.3858120360691568,1.398100993658998,1.394131478765093,1.4607265131498135,1.3954867243912854,1.3729756806553117,1.3720758916787363,1.432685189506888,1.453996303074438,1.386473468777992,1.398862134610182,1.3928814269968013,1.3845028177589085,1.3861314504868192,1.380779999204223,1.3902154956816515,1.3777196193929337,1.4842724937712766,1.4228722066889883,1.4439030268668205,1.4565596622928298
Genesect,Fury Cutter,Magnet Bomb,40,1.5374689249348825,1.527282814430145,1.5815953932619868,1.6012588425437468,1.5074851996482888,1.5139541836224282,1.5068299413840258,1.5177198255441273,1.5514358663097483,1.5246641136677272,1.5471407392378662,1.5407569845998585,1.5748367757767268,1.5673774205381201,1.533975114190856,1.5383929591354653,1.5666025903032275,1.56332642007279,1.5062029096916847,1.5950036496115896,1.6265255743151523,1.6045880560690804,1.5887321108526888,1.5892871103118078,1.6109927187987316,1.6104119009124869,1.6215651239867992,1.624207819325388,1.613025521632873,1.6157214333059173,1.685125248263283,1.6580702025671268,1.5250467378717718,1.524167699119198,1.5168394702359258,1.5468351672400023,1.6344130654737705,1.6543270734627233,1.555323118033949,1.5744488864402948,1.5224960369590397,1.5493099146801836,1.518549193237877,1.5580632919543127,1.5288133225061804,1.526087995161995,1.5430598716988986,1.5857412285092498,1.547802007318983,1.6107952021419705,1.4089710597359208,1.4193504961135468,1.6648264376197308,1.5947720717615688,1.5051071581891386,1.5236123576033989,1.5489202263767026,1.575132419014092,1.5028024076622186,1.5477123839544396,1.4944111693557196,1.4873827440780742,1.5254235139494237,1.5205105025398555,1.5898020099722727,1.6122085962319854,1.8091809583121399,1.7308740289497586,1.6282761591254264,1.7017452570758267
Shadow Scizor,Bullet Punch,Iron Head,40,1.4113136070999046,1.4018786704583548,1.3643308634755182,1.380318469356356,1.370428761139411,1.380246443907669,1.3645715192750694,1.3799693672168574,1.3731741727334,1.3787916678976284,1.450150594126429,1.3771078672473682,1.3987275270781085,1.3832253725593564,1.3846540986561802,1.378399526955765,1.42474592355403,1.4138572122796393,1.3503473729393205,1.3906821996761731,1.3860212738034532,1.3611509799977164,1.4150902127174527,1.3739224961988155,1.4073095391445938,1.3993828803693729,1.403564883716,1.3892204893010087,1.375372377612207,1.347001564142263,1.4768921266268245,1.4146138040212042,1.3746549934821137,1.384845930793082,1.3691344586034226,1.3620076643440715,1.3606490318053208,1.3462907068553236,1.4341601493919784,1.376221145059576,1.3308383295773392,1.3458582032905362,1.3942965324440248,1.352791154452298,1.4040558855366614,1.348956134416767,1.3556741516649036,1.3692027152832509,1.3769063668267798,1.3405396133968073,1.3884736424129498,1.3482670798070324,1.395125108133466,1.3507376369542072,1.3588334342421238,1.3408278857476008,1.3557142452012523,1.3665250948069994,1.3388868676741998,1.3323287649299673,1.3858413733074693,1.3666042665974614,1.3813533937984905,1.326763477493996,1.3360480394631127,1.331049706756425,1.4376054516065704,1.3448336012519404,1.3848244476602576,1.412666264388024
