Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Genesect (Burn),Metal Claw,X-Scissor,40,1.2142685092628198,1.2931554791636493,1.2127542066276726,1.333019359396651,1.198345666294245,1.2950374429937421,1.352317943414538,1.3669244458336065,1.2758471665989763,1.296836598074125,1.2782712964033531,1.3313212323107795,1.2995921169498708,1.336572634193841,1.2612260399056912,1.298066321126719,1.2231188845162486,1.2971511623911243,1.2178399961540285,1.265807052931058,1.2759619894306358,1.30870346070274,1.2368204961603309,1.2841445785608303,1.2627330975415925,1.274074977391456,1.2419335297798324,1.2711564285542842,1.2142653635348726,1.2721952371983678,1.2892807011315108,1.2977780623063584,1.3140968041006849,1.3307556816796848,1.3047632784207632,1.3431125893958304,1.2260913425484872,1.2804716919719465,1.3528593003324338,1.4853048965463267,1.2785244581577797,1.2980917563965795,1.2115328279813649,1.2754790220782648,1.2034818068055795,1.2643260553933495,1.3678574306955078,1.512840603266005,1.3913789922916413,1.4467627771188094,1.4462776850381946,1.5091492327911413,1.3103624801300273,1.3611906651126657,1.2837256602868259,1.324617617294928,1.4540846965753007,1.4674367441608793,1.5352650952688083,1.5689780174442223,1.283768339634683,1.3587351603411284,1.4376449272267326,1.5293102597123431,1.1889610304676606,1.2483351094181507,1.2560601284822286,1.3230915674014443,1.3062488333191322,1.4098147256291496,1.2927476601465606,1.3518898907298549,1.055203566701705,1.0962281446736473,1.2567955761398955,1.3261496060815519,1.5641918445124694,1.6345522035973978,1.4253610952556646,1.4457855347091517,1.5420085527120784,1.5825592142014377,1.4895192412706733,1.51687793853781,1.410030811871777,1.5279686816512827,1.4822646824350156,1.4985680096458758,1.4274871039689347,1.5343081332606032,1.4060920281656941,1.4305256736661276,1.355124660995125,1.3816450953833312,1.3683720277640512,1.3629800325105133
Mega Beedrill,Bug Bite,X-Scissor,40,1.0640111240937282,1.0,1.0634570223473616,1.034524250768288,1.0563501756886609,0.9999999999999999,1.0181497222384024,1.0175149440574602,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.151999014753413,1.0,1.0810988959069108,1.0,1.0025990844749941,1.0,1.0,1.0,1.0084855237032115,1.0,1.1584145070872816,1.0,1.063308947321223,1.0003927904756733,1.071721496945689,1.0027457371279898,1.0592716361561854,1.00122192511379,1.0486073840554282,1.0035911783845963,1.0,1.0,1.0,1.0,1.0,1.0,1.141972273798305,1.0012084328526696,1.1049617918090882,1.0,1.0028934700912906,1.0177423923805036,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.024046976627225,1.0324872426947258,1.0,1.0,1.0138433127988933,1.0,1.0,1.0,1.0559726279327708,1.0093170995190726,1.0090210619411808,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0057943452821605,1.0054342088141166,1.0,1.0485678437660833,1.0524975874283196,1.043113224489695,1.0531188563770206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0019688846359014,1.0,1.0,1.0399979350492674,1.0496522650297335,1.0,1.0,0.9999999999999999,1.0
Mega Beedrill,Infestation,X-Scissor,40,1.110727533789642,1.046529129263354,1.1118023344023502,1.0750758201171426,1.102583420795129,1.0434978409397389,1.0548324576835382,1.0564736653236915,1.044062355967649,1.0645036136949186,1.0492911545433237,1.0522076427448115,1.0263051480634156,1.027133104682229,1.2150699121755484,1.0380890574300339,1.14962975212214,1.0520001386484703,1.0259736712319647,1.0203894616913587,1.05190258389789,1.0506041867613547,1.0674803562623352,1.06136286702993,1.2251778468408887,1.0767177674240844,1.1211703568873452,1.0617065920836382,1.116619677379308,1.0588530532603395,1.0860753303190251,1.0351602241690037,1.0783294043561527,1.033438803202728,1.034967453642698,1.0453451549048385,1.0500109507664377,1.0515709073160504,1.0576092565783841,1.0704359221192503,1.2280370417187227,1.088388520384239,1.1497162552784244,1.0583639768216664,1.0514644634188335,1.0952190016217707,1.0374169195079852,1.0441168712388047,1.052053784201342,1.0735680259979477,1.021499562854134,1.0195908057185337,1.0376165504029395,1.0468698898299391,1.0475527458106135,1.0522188542288653,1.059683152436165,1.0588357866345894,1.0197297082729977,1.0319628470616025,1.0350075357574888,1.0199579588145955,1.0224575423173468,1.0222815488127275,1.0834331818276182,1.0537004373485426,1.0370772919668587,1.031723687643504,1.0359984316561242,1.0458545209923835,1.0199244016732405,1.0231639499883403,1.02267412218637,1.0339271455064363,1.027595046843545,1.0308636518538663,1.0611923187556391,1.0646134899030226,1.0588917545007617,1.0637307732403778,1.0047558444309772,1.0305682782235506,1.0313085209758879,1.0265881009346007,1.0415589662397884,1.053913057749202,1.0412665801294305,1.0522562440270904,1.0335791641490641,1.0447896357986846,1.0534958929531875,1.0507982048905165,1.0356221774745962,1.0354584619957954,1.0065355845166188,1.0007544747517036
Mega Beedrill,Bug Bite,Fell Stinger,40,1.1696413387853055,1.0726369754943759,1.1745407097283158,1.1055360255820457,1.1644082010256873,1.070612359278739,1.104435562093997,1.0910485061442157,1.0955698603036508,1.0881570844194426,1.091030718770722,1.074301954652165,1.072202598152697,1.0718185467737422,1.2911622391985622,1.0776994994918545,1.2282066280507125,1.0803172061855146,1.0685295367139556,1.068923968071867,1.0956384286496466,1.0647304255657428,1.1019691709816004,1.0696693659757885,1.262868433077447,1.082807448960007,1.1534616131244542,1.0864870896659637,1.188170824783833,1.0775288057930654,1.1436620413395164,1.063924812268767,1.1477334125090517,1.0914718116462578,1.120369847069366,1.0808660175705147,1.1337754140976222,1.1079871009219575,1.0842225837885726,1.0767046289648072,1.266456705410622,1.0814804586186813,1.2063274266868818,1.0874851468395843,1.1092953004721795,1.1242263040130895,1.0896542172568209,1.0793625482618345,1.105154444845231,1.0832904048835703,1.0925372105540858,1.0753355568034881,1.088631471535119,1.0747699584791597,1.1090085260015763,1.0764627646489016,1.0910609839809158,1.0875977869301094,1.0727245227102578,1.061196491540255,1.1018551437922355,1.0684676803960995,1.0734932968297533,1.0647065568882874,1.1581614549252597,1.1019036977106462,1.1019940261767531,1.0709310592375951,1.0838323139215291,1.0750363132005047,1.0815547387797781,1.072175028705747,1.0857514466908789,1.0740037635023443,1.084076805785294,1.07040893631437,1.1156069468180443,1.1185741808563594,1.1153676331071019,1.116316587723512,1.0767235167160285,1.0932360288913574,1.0972659304668435,1.0715256599301135,1.0827226187843781,1.0802532685875372,1.0896567134027013,1.0823435105534756,1.0667888278668811,1.0594308278587334,1.1128091055273064,1.1133574458674447,1.0816008918512676,1.0711977858362223,1.0700216035141046,1.0542823311789593
Mega Beedrill,Infestation,Fell Stinger,40,1.2194342797363062,1.1291435740477682,1.216755419664616,,1.2077176333871618,1.1340912188651087,1.1502488509057638,1.1356846630867232,1.1573914214058503,1.152737593642731,1.1438145348719597,1.137905872898725,1.1124919400276951,1.1134998685117021,1.356127841595977,1.127455321304311,1.284269177063171,1.1580372934503838,1.0956581200259132,1.0933937766325814,1.1494615152526753,1.1242015157136043,1.1676440036346811,1.144382795633427,1.352128517101687,1.179210825616256,1.218063104513687,1.1542619324634507,1.2408424689001325,1.1542593122981248,1.1739259861466598,1.1168059638244303,1.1868388784758555,1.1323454315405503,1.1583195116821776,1.1414083655645944,1.1917059746298218,1.1729767123129176,1.1524571713769831,1.1516164958105328,1.3602464612165435,1.1775334372561486,1.2730361093556113,1.1727982708930558,1.1770465720576313,1.2239782595985333,1.1294084401809836,1.1332450176058193,1.1740981206222116,1.1654598675143595,1.125215972937863,1.1094323509038437,1.120248652773397,1.1232765279078794,1.1594380279779655,1.1400124826991809,1.1311922901785412,1.1207820769225967,1.105380524033382,1.108085531967217,1.1224135677245577,1.098911593947392,1.0993630279829596,1.1005378031444735,1.2040396430821823,1.1453367404819044,1.129821547328752,1.1169784012131059,1.1234113764944287,1.1309020659136864,1.1072335386095133,1.1043499070011942,1.1139677553731984,1.1076973266514256,1.11165610929114,1.1096036815152683,1.1326331902113773,1.135065424019933,1.1325030065858115,1.1255518278098593,1.0860714085060335,1.073818176704969,1.1243972356371836,1.1206054313176312,1.1306336081450514,1.1359534719017932,1.1385158863991323,1.140596810301333,1.1004781921777507,1.112307620608032,1.1331135879161536,1.1224982476518675,1.120954565698779,1.113460970975567,1.0852284771344558,1.0563130486022556
Mega Beedrill,Poison Jab,X-Scissor,40,1.2433342065155095,1.1655594167145447,1.0267863736097849,1.0,1.240369889254441,1.1697475751687387,1.0,1.0,1.169671007336039,1.1737376326828675,1.1785636537448299,1.2017856589290548,1.1276027839620126,1.160362690750103,1.3302029835055484,1.1356927595180233,1.2852815234522847,1.1569142109602215,1.0957227238308922,1.1154329490257804,1.156398107054344,1.1613901319624782,1.1409492270340327,1.1500976716050746,1.314497222334613,1.1623407449127634,1.2122066994896692,1.1543191582628118,1.226568777768264,1.1773050664502165,1.1819697161703921,1.134818467143107,1.1719394635729536,1.1354319973338594,1.1426334908222064,1.1725735959105845,1.151640138467218,1.1630232386067154,1.1344042746858827,1.153359870339435,1.3384078453395787,1.1986104217085056,1.2360228853580992,1.1538947005663915,1.1334300849230556,1.1914574800985904,1.1419678061451646,1.1646288536816873,1.1712057298432315,1.1968253264320738,1.1332964692526875,1.1449870787458576,1.1605467001325112,1.17027783037368,1.1684324610120866,1.1660261968742345,1.0,1.0,1.1590987843672762,1.1789324908809105,1.3166823466641657,1.310023806018012,1.1336061542742015,1.1548361040310942,1.1984050080524786,1.1727683815709748,1.1586832880735978,1.1564858946358216,1.1455491274096645,1.173977940600916,1.1532211237009464,1.1630222623107453,1.1255715666376174,1.1474713587720469,1.1476719739503796,1.1601214854830892,1.0,0.9999999999999999,1.0,1.0,1.1504270471247462,1.1514496171694872,1.1522494433253005,1.1479570689785832,1.145530813547887,1.173944593235777,1.1503874665236233,1.1761368869933353,1.1525264178092094,1.1737354757834302,1.0,0.9999999999999999,1.145099355656694,1.148585205399742,1.1587093347971684,1.1367198805686656
Mega Beedrill,Poison Jab,Fell Stinger,40,1.3331670579264403,1.2236205095642816,1.1091615926409384,1.0574810830439438,1.3270455860212298,1.2233500562373727,1.0771044289608427,1.0650241456004685,1.2392693133099713,1.2435076027844416,1.2706115823096433,1.2631506664345662,1.2155046280347879,1.2232715047426186,1.4216775982552556,1.199548468032255,1.362591149691687,1.236359336196544,1.1771412799487382,1.1722702744126163,1.2170468174760787,1.2141677460384759,1.2276233223072672,1.2132476345344485,1.4069387729481948,1.2455538485650803,1.3101222885979267,1.2355696030365466,1.3226415336594508,1.2353516092908396,1.2736699512901133,1.1983975640138262,1.2730079129041216,1.2215179290243152,1.244954002966832,1.2455190638331919,1.2520928346387834,1.247925314833878,1.2162635169563984,1.2190625805926616,1.4391943336953954,1.2719226071094711,1.325936857540613,1.2419748695548756,1.2014766189870216,1.2467779072979395,1.220821210121671,1.2402547441587002,1.2613520609493083,1.2791463285436646,1.224865268246709,1.2152728322132242,1.2268549999061789,1.2303820831642087,1.2408974580242902,1.2388182817355964,1.0575291055275016,1.0528890457827011,1.2240724158385867,1.2376907616653399,1.3667409692925305,1.3580403215707355,1.1945377643652002,1.2128091637295988,1.3000365154493472,1.234355651220553,1.2267851905989064,1.211996422269966,1.2313983820676047,1.2370613315493404,1.2260465596533265,1.2292034993191292,1.209915232755153,1.2109474109878637,1.2150404910640549,1.2243280473016,1.0701644569002104,1.0582046317226792,1.0611754312861763,1.056116346741306,1.2493059831899258,1.245392036426529,1.239294977136825,1.2129409483226794,1.2309458364367238,1.2415100044374394,1.234205546681208,1.2408634039160296,1.213869915490726,1.228498033203149,1.062447615018413,1.0550481404407537,1.2061280601754052,1.2118109422272523,1.217094976090201,1.1882250586095404
Heracross,Counter,Megahorn,40,1.1139231915222954,1.1235030122475365,1.4547500643004745,1.5125408273579788,1.9025375022291573,1.8071350412786433,1.523351345606981,1.497882785793212,2.219679039571592,1.7551215919710008,1.8358769022110812,1.787435601043022,1.0713153246241691,1.0979854992803297,1.897771611008431,1.7158722281080387,2.0367300068970513,1.8048467501127265,1.630192972069752,1.6658174875159666,1.7383198842099539,1.7165602840638083,1.729109447153029,1.761642020494983,1.7519518047721065,1.720690400818685,1.7289799994638773,1.7132477936064592,1.7412395894865402,1.7706592190457948,1.6382604960083067,1.6352549089577697,1.699514283864361,1.67582507282419,1.0747285577917374,1.1158284708642738,1.9290559046300462,1.8155737686355622,1.02750020743814,1.1008497553241043,1.8767281599605004,1.8550099946484213,1.8653638415574645,1.7942475196350913,1.6840391498268164,1.7314514147290958,1.0402836778432534,1.1346453999151973,1.7348021861109395,1.7703452018669064,1.717247455529104,1.6826962841785533,1.0470808675504915,1.102074302185022,1.7652738660221892,1.7639943272862961,1.5386574417039902,1.5018587060804272,1.4108886534192229,1.480644534609328,1.6896952478689107,1.745615884022385,1.0789567375220115,1.1217566510156936,1.7598889008753749,1.757367749193688,1.6443284759938668,1.6627537957669511,1.793259526772244,1.809703721849153,1.6952150951277383,1.718450484841139,1.4456051096097582,1.4161571048923018,1.744405667210212,1.7348666849416916,1.4378753906000188,1.4597896190467365,1.531440620249075,1.5293357265608576,1.411955276470848,1.3871861179677876,1.1057275382010536,1.1138827950848111,1.686237508788715,1.7222612383043805,1.721532855007651,1.69975891593222,1.6509078146091372,1.6911454928543097,1.4855792982701583,1.4721397279247848,1.0858728111311975,1.0968064170112546,1.6757151452154477,1.6723610519798662
Heracross,Struggle Bug,Megahorn,40,1.3340489646538618,1.3297381008788798,1.3293826453409572,1.3718113324127192,1.4132938741850705,1.3349051153648377,1.3686487884635044,1.3371741879245875,1.5339062890582418,1.3746671151392906,1.374667820036453,1.347359083874537,1.2334646820001547,1.2638822157691052,1.410984426709294,1.3107339030564116,1.4098796020355286,1.3386607663375858,1.234026807273234,1.252577186943365,1.358805893711335,1.344011701733001,1.2914265725244067,1.315770363571014,1.3353593372655708,1.3230950782519635,1.3595566390790674,1.3361234595037987,1.3427477073564873,1.334212188799858,1.267078369543468,1.2874495101728516,1.3212478175494191,1.3116593673487489,1.223761641340668,1.2750816207166937,1.4504706507850889,1.4107300387533142,1.2224796023775906,1.3030309985985624,1.4216025289873182,1.3918437737321774,1.3931085708028104,1.3611640029843606,1.2882066280670268,1.371178283244413,1.207000441426681,1.3232315687614122,1.350945119659915,1.3478583068719476,1.3137422921696695,1.3003738309997588,1.2188770594852705,1.2824251887298304,1.316534847947195,1.3206404461758054,1.3832353520868308,1.3458181844668882,1.28938423485359,1.3120430972337518,1.255806689329454,1.2956697400973183,1.2426137604748477,1.2940736079036703,1.343570898950844,1.337150515056536,1.2650975999639769,1.2647319082900625,1.3052360485873449,1.3084838185734426,1.2633059189500147,1.287858698453847,1.3160353660343933,1.287856649923658,1.3413849209599948,1.3404394169249672,1.3040648979491267,1.323983099480666,1.382220797034982,1.361484275898748,1.2316165212086785,1.2668267528413486,1.2595994850633137,1.275033042861689,1.3102938121860164,1.331075394177802,1.3243813970626734,1.31737043066524,1.2673348496790569,1.3039963347596233,1.3395766208439397,1.3230732668259342,1.2479303142975622,1.2693166637249633,1.2487909207594456,1.2614507221717954
Shadow Pinsir,Bug Bite,X-Scissor,40,1.0091988760742197,1.012657444006534,1.0099789324003599,1.0453379577638335,1.0,1.01115211747559,1.0565703533245414,1.0499384730594497,1.0465326197779146,1.0334955341920509,1.0772040148700817,1.0774913498832146,1.0321102923729308,1.0268027210823618,1.0667727469258586,1.001844911325436,1.0,1.0240998830751156,1.0,1.0158939371102762,1.067440959778898,1.0639558217181622,1.0,1.0014590103087715,1.0323150383948314,1.0068320128602597,1.0053161582148005,1.002604089686597,1.0,1.0,1.0,1.0,1.023504124490184,1.021996240719836,1.0290906227973673,1.0330843336070803,1.0229366318228499,1.0010406931827742,1.0197618824684218,1.0249809391298321,1.0367304706447933,1.0,1.0191726978413613,1.0125717668918564,1.0052342285410338,0.9999999999999999,1.0489125690127412,1.0392985713203347,1.0620324833367465,1.06803576374595,1.0350105825584,1.0131375078248277,1.058078400501809,1.0569884036677821,1.0393306935979778,1.0307714672839527,1.1230907249706057,1.107417082718534,1.0747463027225963,1.060676402111213,1.0,1.0174718969181393,1.0235462125806778,1.0253424484476072,1.0168832054012626,1.0,1.0064394962776178,1.0077834874243312,1.0411433102272099,1.0666118011417745,1.0014566398360663,1.0176953252537544,1.028427411394654,1.0,1.050866973154763,1.018947062704883,1.0917998289623876,1.0764973401198394,1.0741980853063462,1.0784552592062078,1.0612229307906296,1.060158739695278,1.0478929390365606,1.0288976199709585,1.0165671698680578,1.0161932324946805,1.0251579724404587,1.0,1.0570270017376209,1.0579523664077763,1.1123482885516005,1.0746412179977027,1.0303776606645483,1.034387095613792,1.028983928540052,1.0125025248549506
Shadow Pinsir,Fury Cutter,X-Scissor,40,1.0582718961336353,1.0695316700828812,1.058217455360433,1.1016693281667136,1.0597991725958977,1.0645427830638585,1.0990855732766096,1.0860681924736857,1.0774325206321218,1.0685535200775746,1.0874800051742035,1.088584856393754,1.0693608086214685,1.0575280833871958,1.0945979523115297,1.037079651306649,1.044363881843192,1.0636412913073088,1.041207478173383,1.0561653550855312,1.0567246471575424,1.0477625735333087,1.0576545755765556,1.0625600253338878,1.0626317252451964,1.0401977398999105,1.0370547534965073,1.0337949295162587,1.0567823666162641,1.049977613002551,1.0235222098458114,1.0147263299389468,1.0371043634592505,1.0309959333981022,1.084254658957047,1.0775939988019987,1.035444690116527,1.02885855577644,1.0753440237850405,1.08027671415107,1.0525095392617936,1.0150778362562762,1.0696013810810672,1.0635683640963745,1.072461674491438,1.0431787210671482,1.066165768294252,1.0698460050386818,1.077292794827949,1.074088559115555,1.0818395734759811,1.0576432657383712,1.067154834334241,1.0630149501307555,1.0457119112667976,1.0355733834845517,1.1485583367881635,1.1393704384309138,1.1106826620091255,1.104454919938576,1.0537531916400942,1.07468501030229,1.0412964038644819,1.0479855335719788,1.0807010030288744,1.043245257019203,1.0410482420287446,1.0516646559661804,1.0669088349646496,1.0928866504129646,1.0249472371068655,1.0478355869712013,1.070705174898962,1.0408045821662757,1.0568743995628866,1.0248819166085854,1.1368828298225588,1.147654642836346,1.1040925101306138,1.1192840970228175,1.0899718040750739,1.0679479952157371,1.0988323034878005,1.0801473415294842,1.0793663012208414,1.0867612184211175,1.0799998962738606,1.068558101134672,1.0840149919312043,1.083662882575751,1.1191665689441632,1.0888376508030027,1.0943956753071236,1.0984584815632286,1.0879222515849054,1.0839964138200564
Shadow Pinsir,Rock Smash,X-Scissor,40,1.1525562680848136,1.1676008198914805,1.3616976429503707,1.4275059997476287,1.4941430103433964,1.5314140940364573,1.3971437408073508,1.4230469607524574,1.5564059707360098,1.5403154849202396,1.5882685144338562,1.630489783800734,1.1509987032458313,1.1640594515489393,1.5869534794898534,1.512072769798762,1.5074573402238793,1.58165214592871,1.4751081483384048,1.5478871662240687,1.5501186474717836,1.612933933965764,1.4630116645505316,1.5054591702968234,1.5306964406542012,1.553370286464292,1.5204144321729558,1.5547944819001829,1.4659705090946673,1.543549719825456,1.4706148911956862,1.508972793205879,1.5064318255331708,1.531789227680204,1.1713565980935141,1.197654955169068,1.4975623129566529,1.5002649804541144,1.1538209344148767,1.1860769275024976,1.4992586351547958,1.5193897527455449,1.4593474407581826,1.521870546359757,1.5458798755731513,1.5196585860037248,1.1683593984479979,1.1983542110036118,1.5390534245445033,1.5895459610782767,1.5457286584879675,1.5330679751157246,1.168270662314558,1.1784572489708631,1.5229992585092804,1.5505864861201806,1.458974561123307,1.4482016726013456,1.4056711694476294,1.3986468025014787,1.4844977337380447,1.539942292770053,1.138747417516105,1.1516281922756832,1.4883339559239448,1.5111349212212772,1.4846704294594695,1.5184247163783602,1.5196597974040307,1.6064213284326312,1.4748456682449096,1.5218957150161947,1.3572502487684603,1.3460953752801206,1.5297294253921891,1.5112219354431868,1.4522501080405121,1.4780023394718305,1.442310841940755,1.4658033483661739,1.3777492248174772,1.3806857329854645,1.1883548020479362,1.172088972867451,1.5448624552928643,1.5833445163538262,1.5859823013570342,1.5613168455371802,1.5536177256212187,1.592048447923043,1.446840442834088,1.4254329184629022,1.1697888657124789,1.173897557964568,1.6103431573537164,1.5939546644891744
Yanmega,Bug Bite,Bug Buzz,40,1.1125318800557413,1.1358600851543819,1.1113651166011602,1.1694901905560193,1.0950870549365284,1.1330350033189895,1.210141679124979,1.2050321475399994,1.1172753761642187,1.1543539793971886,1.1873772077823137,1.1876155410585454,1.1200861231939159,1.1175133529480274,1.236254942863848,1.1678103432293132,1.0938936832153097,1.176875706128591,1.1834124435781295,1.1652526343085194,1.187471328016902,1.1759776140759977,1.1694143295977693,1.1778558922296993,1.1703410837208272,1.1494496841508868,1.1649981843785182,1.1575882294236617,1.1492605573088317,1.1517225857954794,1.1399733779925394,1.1317464146928977,1.1503839643382066,1.1342526561549113,1.1849619507195033,1.1962380477647547,1.1499579382221992,1.148472227409104,1.124748556946804,1.200456527925054,1.1997928240706552,1.133341628121993,1.0978827144927086,1.1080954710204471,1.1221357766145625,1.1351221786485042,1.0757058495350933,1.1565934657131365,1.1737691563690882,1.1827073385207396,1.1762375572894508,1.1683077773596267,1.1442731141731544,1.1804894250771216,1.1035697386504981,1.1068576254610325,1.2156454188953152,1.2090353276421462,1.1667612265563345,1.1941863839804565,1.1058600590160959,1.1403769170513658,1.1109497317145498,1.1450344149076976,1.1270317163617174,1.0946032091895794,1.102352236200399,1.1366450055111572,1.1361085121581493,1.1757333710120672,1.0903025150585552,1.1264895510963473,1.1266406701956788,1.1405432593048812,1.1289221924225448,1.1351003465871896,1.2248721024586726,1.2409329560265328,1.2483446067726203,1.2593911711986585,1.167936723165849,1.1596093675765204,1.146124461767307,1.1381626717756086,1.1480866953724336,1.1614700232981348,1.1464257824655406,1.148571999439544,1.1664552228144012,1.169034657167978,1.2294029561507565,1.2258079090734495,1.137753205576485,1.1470402676034264,1.1904396205626955,1.1521709702682192
Yanmega,Wing Attack,Bug Buzz,40,1.2496589972771404,1.3062185334992045,1.1380316249003257,1.215809310279218,1.2273775663972437,1.307693370247965,1.2037741213560105,1.1954239080171094,1.2692673966093035,1.3167979551092592,1.32279772966049,1.3477550756095322,1.2511059163732368,1.2751990481952489,1.3804219995587848,1.3313435755534202,1.2626166477250258,1.3515989246376838,1.3233400268030149,1.3290029428922805,1.3369934553269383,1.3457675552493507,1.3168694837672539,1.3352610181221327,1.312778109012668,1.2909476562964899,1.294346349544567,1.319375965080051,1.2754735631346232,1.322800115347739,1.267180385790072,1.2844905117292627,1.2890233879397153,1.2851438379739188,1.3013345680471107,1.3607578157049058,1.2914810002267545,1.3026120843027769,1.2668133024214172,1.3613729957394134,1.3681877483974196,1.3239300741350055,1.230940698493013,1.2739739725064305,1.3003471671153768,1.3374811068486678,1.2035912614731532,1.3236560589038044,1.2987857683806454,1.3373194215519493,1.4004120356899614,1.4479964075578138,1.2828998946522856,1.3468130492377235,1.2350894390308802,1.2679701863706088,1.2269779865023753,1.218368438468374,1.336086649218842,1.3453515190349878,1.2504499969760365,1.2977004337198175,1.2495612980695896,1.2908378641339016,1.2507753383078983,1.246061970749195,1.2299568358364739,1.2756017739312793,1.2823438657572683,1.3354705088122567,1.229512497559116,1.2891498768721308,1.264715734469209,1.2821923960618378,1.253272146006382,1.2722473111885912,1.2439527905182373,1.2583705552421167,1.2416178453467164,1.251395481176993,1.2989565264894465,1.3364099535507215,1.2773305869257314,1.294391901654007,1.2834738141303041,1.3207613459264875,1.2796533274851547,1.3013056992474683,1.3114145464949394,1.3424244808390464,1.2199573399287138,1.2079893506471342,1.2917433467975237,1.3039428180305794,1.3417268642065199,1.3238347826042938
Scizor,Fury Cutter,X-Scissor,40,1.111950570472963,1.1677684046358205,1.1101302133192081,1.2024416708234063,1.1041732441998875,1.1664333936281812,1.2888013536098362,1.289382947802698,1.210638219677634,1.24372305694647,1.2714581992844083,1.314403875204628,1.2660154028624273,1.2675955381563149,1.1891607271961286,1.2022419448738337,1.2094030481576452,1.2162575490954532,1.1412852156573623,1.1884668427632479,1.2268138914765072,1.238587142932853,1.146696453367365,1.1676030065277694,1.2169499467182594,1.20999347935226,1.1873557250023388,1.2016982040194493,1.2070727067936284,1.1869725076847564,1.2313557844327472,1.2214734905314222,1.2302681026069617,1.246433316543639,1.2244612309093026,1.2515586177541107,1.234603222388784,1.218685398018512,1.1342830989784078,1.2081522547582204,1.2022593607912748,1.2061119458835816,1.112206374155848,1.1623939567247248,1.1243824526497939,1.1569046148371709,1.139044989192368,1.2239197125270014,1.235383645932295,1.275295783178282,1.2381951549493164,1.2721642846601031,1.2652164006465616,1.3122005156927972,1.2056785987038936,1.2185068020476666,1.3646506317241756,1.3842918394868775,1.2976114349380112,1.3124716953489155,1.1675018206675885,1.2272535150009602,1.253802032550585,1.3090845482953475,1.122981993431539,1.1599223609300195,1.2016283690792877,1.2772203914404794,1.2479570549218606,1.3331777445314008,1.2253057484978904,1.2802667385659234,1.1872725821393686,1.2461108265042626,1.204393974446517,1.2713805912613612,1.2631327014336098,1.3110923524278624,1.3386056983081722,1.3582208622371914,1.3034455788891866,1.3285632169949562,1.2584697509578666,1.2840110855741103,1.14258892975149,1.2308634322804461,1.197648516074094,1.2085783705431334,1.2577767699873916,1.3259620942784616,1.2976753532358172,1.3114923123987354,1.2150829966603665,1.2437616947531807,1.2729871335359262,1.2800358010510484
