Attacker,Fast Move,Charged Move,Level,"Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Entei, Tier 5","Entei, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Camerupt, Mega Tier","Mega Camerupt, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Camerupt, Tier 3","Camerupt, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3"
Starmie,Water Gun,Ice Beam,40,,,1.804589361561833,1.7459013900574551,,,,,1.8384258529623332,1.8238981842118671,,,,,1.818902572329681,1.7213649152076174,,,,,,,,,,,1.8548743551183484,1.7149340098442099,,,,,,,,,1.745717687105984,1.6621289469391172,,,1.8405087289175974,1.7532533567141348,,,,,,,1.847974911396198,1.7234622618522455,,,1.8186287543888437,1.7356218529978236,,,,,,,,,,,,,,,,,,,,,,,,,1.702931584210854,1.6369813183150224,,,,,,
Starmie,Hidden Power Water,Ice Beam,40,,,1.8057658682337276,1.7872532986826537,,,,,1.863610990537755,1.8639401917920044,,,,,1.9267803711418103,1.8461760387119448,,,,,,,,,,,1.8575426980108838,1.7241401098937532,,,,,,,,,1.7346391584061798,1.6583735398721893,,,1.8396046295591066,1.7587173403256653,,,,,,,1.8489011912425006,1.7536892497280698,,,1.8183235668993416,1.7373448267099385,,,,,,,,,,,,,,,,,,,,,,,,,1.7604653790059865,1.6987058994779556,,,,,,
Starmie,Hidden Power Ice,Hydro Pump,40,,,1.8385819234198058,1.7908687249741022,,,,,1.937368867304057,1.8110439376847007,,,,,1.8807987429987871,1.8163981612843203,,,,2.3560981114713684,,,2.107909239515879,2.1264015071879916,,,1.8401042066409778,1.7075968384386153,,,,,,,2.423270428505667,2.1970754282752227,1.7315324779393508,1.653115313630037,,,1.814735575855502,1.7349031500236616,2.179336120067445,2.070087992051959,,,2.1264581702395287,1.981923724874389,1.7974877615021947,1.7077992543624256,1.9678066249539357,1.9421877586449496,1.8188664763327536,1.7155500721654067,,,,,,,,,,,,1.6631308845129127,,,,,1.9977881989762274,1.9807518599360276,,,2.0570559103028057,2.006002945310972,,,1.7300408293083311,1.6685216091589037,2.010144012809871,1.919928830773078,,,,
Starmie,Hidden Power Grass,Hydro Pump,40,,,1.8385819234198058,1.7908687249741022,1.8539355855432378,1.7939758288475445,,,1.937368867304057,1.8110439376847007,1.7528392383817935,1.7083821118194336,,,,,,,,2.3560981114713684,,,2.107909239515879,2.1264015071879916,,,,,,,,,1.7915252270055095,1.6797548344685678,2.423270428505667,2.1970754282752227,1.7315324779393508,1.653115313630037,,,1.814735575855502,1.7349031500236616,2.179336120067445,2.070087992051959,,,1.8043837488619758,1.6856125247935587,1.7974877615021947,1.7077992543624256,1.653585272403902,1.6285373660027078,1.8188664763327536,1.7155500721654067,,,,,,,,,,,,,,,1.6994523427630515,1.6827752991154996,1.6958378933959983,1.6644115959840653,1.687752667231144,1.6325216747297278,1.7530026607800318,1.6799285388889642,,,1.7300408293083311,1.6685216091589037,2.010144012809871,1.919928830773078,1.7498339778118577,1.6456596151973144,,
Starmie,Hidden Power Ice,Ice Beam,40,,,1.9490908623248984,1.9376692105492206,,,,,1.9646920126045868,1.9603861818756587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9518040949879423,1.8695602195702907,,,,,,,1.9457894888857397,1.85677627209879,,,1.9323378777603648,1.8569817669727997,,,,,,,,,,,,,,,,,,,,,,,,,1.8667282168863244,1.8092045820931562,,,,,,
Starmie,Hidden Power Grass,Ice Beam,40,,,1.9490908623248984,1.9376692105492206,,,,,1.9646920126045868,1.9603861818756587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9518040949879423,1.8695602195702907,,,,,,,1.9457894888857397,1.85677627209879,,,1.9323378777603648,1.8569817669727997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliwrath,Bubble,Ice Punch,40,,,2.009867523784253,1.985963726623186,,,,,2.028113353237475,2.0365456495300887,,,,,1.9635123544745028,1.9444685257664551,,,2.9827491606015797,,,,,,1.9597526795839155,1.8947843680817407,1.9810078939245301,1.9088273607783504,,,,,,,3.018229651277915,2.879288552715942,1.9514870050430713,1.87054069340173,,,2.0508048858470183,1.9854781605317242,,,,,,,2.0221183939010112,1.9394632110192556,,,2.077541104976186,2.0072386910400613,,,,,,,2.8976087000992545,2.8300746654637283,,,2.0126523731546957,1.9331409054658144,,,,,,,,,,,,,1.975289606198624,1.9135178581220929,,,,,,
Poliwrath,Mud Shot,Ice Punch,40,,,2.3210963852461175,2.3211833217610813,,,,,2.42175312583368,2.436237508469855,,,,,,,,,,,,,,,2.2052097795565544,2.154945811119997,,,,,,,,,,,2.355804041455912,2.2918626892344203,,,,,,,,,,,2.402977168823285,2.3599871958007324,,,,,,,,,,,,,,,2.297680548350498,2.2284748493261026,,,,,,,,,,,,,2.2190910668675548,2.1789571859271093,,,,,,
Crawdaunt,Splash,Bubble Beam,40,,,,,2.5902523190044326,2.5111339553650276,,,,,3.0021428882718317,2.5120126424893052,3.1330445178398008,2.726884723631978,2.783682686099661,2.566536252700104,3.1424650412660684,2.7148473150742856,2.9021228615830204,2.575655819888798,2.5657247942959382,2.53531816761976,2.62392766022035,2.527647986458635,,,2.642623874421144,2.4257848185860658,,,2.740349126590232,2.5890714876141727,2.6196785118715047,2.4492578972595216,2.7169120328668206,2.4434687685373557,,,2.543601966842659,2.4756375088251454,,,2.7399190687231414,2.5473338379403567,,,2.6759176378588263,2.464190186163227,,,2.5492492008188736,2.445494431739355,,,,,2.5174453999046436,2.4541529539250604,,,,,2.5566851135352153,2.4942277016819108,,,,,2.445247044589146,2.429306879450596,2.4946061136312063,2.4453758678073445,,,2.6465111643788917,2.5304843625120124,2.3660887735837233,2.3550291412391813,,,2.3901748832229006,2.3492367572211235,2.6009187097993514,2.40849823047814,,
Starmie,Hidden Power Steel,Hydro Pump,40,,,,,1.8539355855432378,1.7939758288475445,,,,,1.7528392383817935,1.7083821118194336,,,1.8807987429987871,1.8163981612843203,,,,,,,,,,,1.8401042066409778,1.7075968384386153,,,,,1.7915252270055095,1.6797548344685678,,,,,,,,,,,,,2.1264581702395287,1.981923724874389,,,1.9678066249539357,1.9421877586449496,,,,,2.2858474742803963,2.2020790023626833,,,,,,,,,,,1.6994523427630515,1.6827752991154996,1.9977881989762274,1.9807518599360276,1.687752667231144,1.6325216747297278,2.0570559103028057,2.006002945310972,1.6280218470246823,1.6108985312039736,,,,,1.7498339778118577,1.6456596151973144,,
Starmie,Hidden Power Fighting,Hydro Pump,40,,,,,1.8539355855432378,1.7939758288475445,,,,,1.7528392383817935,1.7083821118194336,,,,,,,,,1.9626507098236807,1.9233541955056073,1.8283273408249687,1.8346429263592647,,,,,,,,,1.7915252270055095,1.6797548344685678,,,,,,,,,1.8347164896499397,1.7366625150396295,,,2.1264581702395287,1.981923724874389,,,1.9678066249539357,1.9421877586449496,,,,,1.998092007919476,1.929936040110305,,,,,,,,,,,1.6994523427630515,1.6827752991154996,1.9977881989762274,1.9807518599360276,1.687752667231144,1.6325216747297278,2.0570559103028057,2.006002945310972,,,,,1.691813599927306,1.6273698472646099,1.7498339778118577,1.6456596151973144,,
Starmie,Hidden Power,Hydro Pump,40,,,,,2.095040333497352,,,,,,2.0354930042563684,1.982765812124415,,,,,,,,2.33691038278405,,,,,,,,,,,,,2.028943656579541,1.9095636125644322,2.4197311156397174,2.2341466149000393,,,,,,,,,,,2.2824788245594716,2.136474146328205,,,2.0986436054037156,2.086938163525758,,,,,2.210117859546341,2.1556218733382093,,,,,,,,,,,,1.9444558699376493,2.1549429834868623,2.144191618255345,1.9470219905536885,1.8806067399605002,2.2308399597110875,2.1475801009236,,,,,,,,1.8829851939914282,,
Kabutops,Rock Smash,Stone Edge,40,,,,,2.1643091967050694,2.07695189632037,,,,,2.188469645427814,2.1255221126187065,2.91213146054193,2.626155087649104,2.3931246930424837,,,,,,,,2.6854048799220402,2.601992093417965,,,,,,,,,2.2470604651873343,2.0448529327931406,,,,,,,,,2.816738728161482,2.674374971748098,,,3.962219926919801,3.6661621076297273,,,3.780176912843007,3.5675435040132197,,,,,2.793377797847048,2.703494057943446,,,,,,,,,,,2.028167217532999,1.9744116431332672,3.678212607559163,3.5503826433203027,2.166781450459157,2.044615828990106,4.043188079093683,3.853671683206458,,,,,2.5340404937792558,2.4107248505295718,2.249021009841369,2.06107205331419,,
Omastar,Rock Throw,Rock Slide,40,,,,,2.390027703571039,2.3174238611665197,,,,,2.2822311406876303,2.238722213729557,,,,,2.5092595747401334,2.3154376605034193,4.015313541306196,3.717620306348772,,,,,,,,,,,2.361947637871408,2.2379894468329486,2.447342490621043,2.2944428423310916,3.9341536939007806,3.58101451147196,,,2.295029687411203,2.2289042936220835,,,,,,,,,3.7972344026820903,3.5380687636462667,,,3.687922251431232,3.444864365590589,,,2.2948106114321942,2.224086761364162,,,,,2.3183492855491923,2.262062217569751,,,,,,,,,2.3105410930082178,2.211493806034524,,,,,,,,,,,,
Omastar,Rock Throw,Rock Blast,40,,,,,2.614902964198642,2.521177557283596,,,,,2.488896522377203,2.4426817039944937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.091700522442777,3.8236826724466053,,,,,,,2.472192124093306,2.404101207207366,,,,,,,,,,,,,,,2.4904658718891617,2.376086659752476,,,,,,,,,,,,
Starmie,Hidden Power Water,Psychic,40,,,,,2.019757732741548,1.9715682429027308,,,,,1.9533746415675681,1.9098197345574697,,,,,,,2.5598126490681374,,,,,,,,,,,,,,2.029234289210394,,,,,,,,,,,,,,,,,,,,,1.9272100341509997,,,,,,,2.015284945011782,1.9070231278345915,,,1.5257104290279535,1.4313639843436594,1.974831273046424,,,,,,,,,,1.8414217856121484,1.8256940746587744,,,,,,,,
Mega Gyarados,Dragon Breath,Hydro Pump,40,,,,,,,1.3766619729264093,1.3981911499083388,1.3615051194028405,1.4006155240973899,1.3623390929360863,1.3340805326401082,1.4702495845390222,1.4847157638259667,1.4287821214106244,1.4193313901613203,,1.4459142507667013,,,1.4781085692167382,1.489800915930936,,,1.3806228043745712,1.3642647381799413,,,1.4383533684168577,,1.4084830793949383,1.428708089932202,1.4237520635382548,1.4225653464380978,,,,,1.4588368434516563,1.422417187971137,1.4954182670144112,,,,1.4074770371247518,1.3615494760684623,,,,,,,1.4802499537658325,1.4889743407509035,,,,,,,,,1.4421305445314476,,1.452532233297384,1.438297844456271,,,1.40378612817876,1.4181786214791658,,,,,,,1.3469020566932255,1.375500732082391,1.3694072587119859,1.4034991589236636,,,1.391849579985724,1.3604958055370744,1.361787188457386,1.3491700663536905
Shadow Gyarados,Dragon Breath,Hydro Pump,40,,,,,,,1.4223104278203524,1.4130425219800011,1.3402771846938262,1.4337904976753726,1.612473466344997,1.3954746327186103,1.530823850044708,1.5337652602831637,1.4658864767646225,1.4872378988749402,1.4981549118286481,1.4835968955822407,,,1.5517240157242682,1.5580324848064055,,,1.3963570362830635,1.3766871111990429,1.5293970848818927,1.4631750147377638,1.491565347449517,1.4718921290488836,1.4261198995630218,1.4413431406901778,1.4907777794959052,1.4427668277949899,,,1.3499888795494324,1.3358847129192575,1.5173065273832207,1.4626470030214493,,,,,1.4323812129086244,1.3863994560516721,,,1.4314849343555742,,,,1.5235771668449292,,,,,,1.4693701184116554,,,,1.4367078633185886,1.498925973954499,1.4586725109899659,,1.476725880650975,1.5072990338429344,1.418336226200876,1.4291040852351606,,1.7010100931166825,1.490654199410046,1.4441965206771585,,,1.3636035029071256,1.3788861512035437,1.4256013780490424,1.4074543279327782,,,1.4755805100612744,1.388059410884687,1.3879329290920424,1.3825262557032811
Shadow Gyarados,Bite,Hydro Pump,40,,,,,,,1.4223104278203524,1.4130425219800011,1.3402771846938262,1.4337904976753726,1.612473466344997,1.3954746327186103,,,1.4658864767646225,1.4872378988749402,,,,,,,1.4689094475541966,1.5437084248210058,1.3963570362830635,1.3766871111990429,1.5293970848818927,1.4631750147377638,1.491565347449517,1.4718921290488836,,,1.4907777794959052,1.4427668277949899,,,1.1536661906127426,1.1466705023670274,,,,,1.4830003954268334,1.4896626410310911,1.4323812129086244,1.3863994560516721,,,1.15463603569792,1.1731704248477908,,,1.5235771668449292,,1.1815140973871012,1.1842471630406006,,,1.4693701184116554,,1.224511680005842,1.2105332966624098,,,1.4586725109899659,,1.476725880650975,,1.418336226200876,1.4291040852351606,,,1.490654199410046,1.4441965206771585,,,1.3636035029071256,1.3788861512035437,1.4256013780490424,1.4074543279327782,1.38631325733203,1.3850730448434438,1.4755805100612744,1.388059410884687,1.3879329290920424,1.3825262557032811
Milotic,Waterfall,Return,40,,1.862009903435667,,1.8636170357731598,,,1.8819230474751703,1.82796511754593,,1.9042208830585163,,2.072278293222024,2.2068183442931444,2.15474930776746,,2.044397624661421,,1.8731767401338317,,,1.9626224132288521,1.920243448112653,,,1.8671745529617807,1.8154460664208487,2.1183234032256064,2.0339020442060365,,1.8531121318918171,1.8601758258953942,1.8367068333320302,,2.0697958677469552,,,,,1.8920600070047773,1.843703272199611,,,,2.1013182938640234,1.9179748103620144,1.844409737691792,,,,,,,1.9412559252773622,1.885134089318229,,2.1011255045717134,,,1.8784767495954031,1.8030533731326965,2.094301715661133,,1.9183602570273148,1.8870370920925044,1.8841604644646575,1.8215488845097163,1.9127775158225646,1.8897386574080093,2.115327609907473,2.070503754438287,2.1085409134047577,,,1.8403929054446568,,,1.967200978498777,1.9493957582550232,1.8516184828076914,1.8150642671898118,2.013556151242921,1.954398349689018,,1.9754161442688511,,1.8164378375242574
Milotic,Waterfall,Hyper Beam,40,,1.928859733294263,,1.933409160138923,,,1.9710514553167124,1.8853913965266977,,1.9768538121144348,,2.1451879353907817,2.305042008026563,2.25082857420929,,2.13926669620309,,1.9660333736345068,,,2.095240246950087,2.019361539127906,,,1.9330968775189952,1.8570084717255464,2.1930021480135147,2.1197105040607735,,1.908966164709786,1.960263874187908,1.9022590017846852,,2.1398181582167655,,,,,1.94808274917206,1.8786929823844172,,,,2.1884863039587286,2.0024497753481256,1.9051657439644256,,,,,,,2.035900820088587,1.9538088400143014,,2.1014659741845203,,,1.9531096810503072,1.8484264587960038,2.094301715661133,,1.972433341171502,1.923438519066034,1.9503639759863016,1.859197620543113,1.9950650313971126,1.9444687189835363,2.172840046854495,2.141558359555934,2.1085409134047577,,,1.8786205183709594,,,1.9860853326588208,1.980467677001167,1.9261403545917013,1.86124896175378,2.0717870641426765,2.019530580653826,,2.0200366769622,,1.8645132577252828
Milotic,Waterfall,Blizzard,40,,2.1113310621587082,,1.6625329942656855,,,2.147077730578099,2.0645483947344854,,1.7128443875480017,,1.9293041488704958,2.0744445580935977,2.026129613426785,,1.6737900390547655,,2.1357823226516364,,,2.2738996860794596,2.2030802367953615,,,1.6550524320081874,1.6097861137186908,1.7065608758559458,1.6542900134478924,,2.089657265074947,2.1178743966726685,2.079286104688725,,1.9176705850628577,,,,,2.1354030755021403,2.0576386922414978,,,,1.9555798348261557,2.1842536855712478,2.079439755816342,,,,,,,1.7314783261722853,1.6834779472546366,,2.072260163720334,,,2.121654121544286,2.0394840595318855,2.094301715661133,,2.162113209498098,2.1108504538241695,1.6577871286346408,1.6116326162038968,2.1701534108169613,2.1213485501622897,1.9518538654575273,1.914398998036632,1.9037558942091621,,,1.8668494409915546,,,1.788904954134294,1.8001433719268083,1.6467562421210902,1.6223785449307602,1.8697878549360734,1.825486763010063,,1.828437305248099,,2.0387249541607475
Milotic,Dragon Tail,Return,40,,2.7004215300221093,,2.7010250753137233,,,2.622650822342688,2.58052323681105,,2.6503392551000795,,3.038860675229323,3.227493893191059,3.1729923959392337,,3.158730765594063,,2.7014970350107688,,,2.69036160390194,2.667570799884733,,,2.797328421499792,2.7333216957536655,3.257484112777245,3.156533578113736,,2.7020265164662973,2.7541917494912056,2.7313260188020934,,3.2174846736676406,,,,,2.8134212592259242,2.7577484819748435,,,,4.179067143831276,2.764414023154163,2.673891256934388,,,,,,,2.6920950388588514,2.6351580402699413,,3.7185808461523533,,,2.804843197752672,2.7063154490167913,3.6406312678037245,,2.7451225757916906,2.715254654003984,2.805763872097542,2.7397676801094466,2.6767683733068703,2.651384015925314,3.170189606463612,3.096670773080434,5.324455450519462,,,2.7635326162037366,,,2.921352363243174,2.8849030052706,2.5976817904128477,2.56330897432327,4.230025866557298,4.113513874931111,,3.2182610096098534,,2.7260620668788555
Milotic,Dragon Tail,Hyper Beam,40,,2.7733947107923953,,2.766726192984559,,,2.727989974582383,2.626749574583915,,2.7508963973830234,,3.1725848745658145,3.541364900668807,3.3996923855258214,,3.354182260721482,,2.8410269296978337,,,2.9137136595028106,2.817763383916721,,,2.87743563407886,2.7358227232121757,3.44546110232072,3.2731206201616665,,2.75464984523387,2.889045987758525,2.8042813249171448,,3.3137450133568143,,,,,2.8525813824431476,2.7713414171193893,,,,4.333599229817081,2.874032902480646,2.73020388883515,,,,,,,2.840259656064123,2.7194118488789396,,3.8359792876507437,,,2.879889433715923,2.7238682807490164,3.8275238258569453,,2.7750613455438393,2.717186986294446,2.877582542202472,2.7546634190468424,2.785133677680589,2.7076513788158674,3.2469953035697823,3.1605908174922486,5.375194762563669,,,2.7740609945068546,,,2.979707586897596,2.8975330793223626,2.667575804829137,2.6083920440695865,4.284552391290466,4.165394064715716,,3.2919934917777107,,2.753805374042632
Milotic,Dragon Tail,Blizzard,40,,3.3110787884234347,,2.231647346540973,,,3.226775019133574,3.122983322708033,,2.23609054557588,,2.6570585741469785,2.9188351475037697,2.835545953816435,,2.2389628804211945,,3.336691664650411,,,3.4101012752295157,3.30397277125435,,,2.258923576970182,2.2004731116308767,2.268349193464328,2.1969472293277166,,3.2636271879459624,3.4004387767720856,3.3345100929585616,,2.7657650656097674,,,,,3.424028205433908,3.3178550862290352,,,,3.4815243620359837,3.404558692889152,3.2558721919126516,,,,,,,2.2331321441271372,2.1916322101367496,,3.339107543948094,,,3.4457626200988414,3.2761344204933405,3.3080750153479275,,3.312833412865534,3.233930232993659,2.269949182186119,2.209373027174842,3.2568305439045617,3.201681370286404,2.725768159117334,2.686832615755332,3.5788973664669084,,,2.7808289330626086,,,2.5106433675033126,2.4868447916845366,2.1364124515867697,2.115123382266683,3.4518177810632,3.4029935765923054,,2.7586551662435723,,3.3017658598870954
Milotic,Splash,Return,40,,4.628390376340085,,,,,4.559280789468349,4.653923919731729,,,,,,,,,,4.742083208421251,,,4.528084231930189,4.688752919384,,,,,,,,4.809801524344329,4.726634432351787,4.716487404502296,,,,,,,,,,,,,4.740550582987083,4.634370417231808,,,,,,,,,,,,,,,,,,,,,4.743342064589697,,,,,,,,,,6.856708692665019,6.768040509756906,,,,,,,,
Poliwrath,Bubble,Submission,40,,,,,,1.8799866705000323,2.4200366117792607,2.315792133250558,,,,,,1.8826957455400792,2.4041747375261013,2.348705734599886,,,3.0051360551853366,2.89620514690244,1.955554854139637,1.914939906114041,,,,,2.3977206724431883,2.2863500107534773,2.4999928462008354,2.39353840739298,2.482785529822118,2.3980458730137295,,1.8423513835896246,,,,,2.448889487849613,2.3655165457191347,,2.3779712299449525,,,2.4568749364065607,2.337682048646095,2.3747369414750326,2.310680900195614,3.0396971044633885,2.8984642923689203,2.372566568118688,2.3347943635052224,,,3.096600324625318,2.988493447245203,2.379016860823896,2.306269188084171,2.4126486008168153,2.301738463967135,2.8976087000992545,2.8300746654637283,,,,,,,,,2.4325220882013423,2.3667582500528366,,,2.3799993303808984,2.32182178277444,2.386323149562877,2.358662396338618,,,,1.7460240113648464,1.8900835702540395,1.8206534432771753,,
Swampert,Splash,Muddy Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.335042265834858,2.3579539594971552,2.3555911308873623,2.356426226949654,2.361639310974002,,,,,,,,,,,,,,,,,,,,2.4744368242451884,,,,2.3174314646564893,2.3475792426698976,,,,,,,,,,
Ludicolo,Razor Leaf,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludicolo,Bubble,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Ice Fang,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Hidden Power Water,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Hidden Power Water,Bubble Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Snarl,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Hidden Power Ice,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Hidden Power Grass,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Hidden Power Water,Water Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suicune,Extrasensory,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,Water Gun,Weather Ball Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,Water Gun,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,Wing Attack,Weather Ball Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,Wing Attack,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelipper,Splash,Weather Ball Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floatzel,Waterfall,Return,40,,,,,,,,,1.8214033212505623,,2.0117366359134325,,2.166031459552083,,2.134826293816063,1.951307729863172,,1.8158220214927219,,,,,2.0528443301595103,,1.7711654023340133,,2.0520186936498366,,1.8653317111588517,,1.8453922784113337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8380336172064526,,,,,,,,,,,,,,,,,,,,,
Floatzel,Water Gun,Return,40,,,,,,,,,1.934962144857661,,2.4818354433294982,,2.3914852221272698,,2.4458182416470837,2.276999890778466,,2.038498607361254,,,,,2.376560941026315,,1.966161933320814,,2.306323853675,,2.1101570287208467,,2.1416872974810475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9758121343226949,,,,,,,,,,,,,,,,,,,,,
Floatzel,Waterfall,Swift,40,,,,,,,,,2.0607729334191482,,2.057982134802837,,2.233587504165608,,2.2057517841698076,2.041315758672625,,2.1061347654230422,,,,,2.1433854290399825,,2.02811169561151,,2.1283757311004807,,2.163641741294534,,2.1108535233500403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1314707668006596,,,,,,,,,,,,,,,,,,,,,
Floatzel,Water Gun,Swift,40,,,,,,,,,2.401643720554299,,2.7702387612631845,,2.6205278416596,,2.7248294585771973,2.6015922583150886,,2.6348019162306797,,,,,2.670108748980187,,2.515703763652463,,2.5467408277074637,,2.7559286201194415,,2.749961575050277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.569793484981923,,,,,,,,,,,,,,,,,,,,,
Vaporeon,Water Gun,Return,40,,,,,,,,1.9060632679841805,2.0413840040782656,2.069124592369581,,,,2.396080817375603,,,,,,,,,,,,1.87573830481161,,2.3332638797283023,,1.9705019130605121,,1.988503672072843,,,,,,1.9233174537482456,2.0653306173472816,2.0447431334068322,,2.0631425070116993,,2.4474489614360335,2.092598381134491,2.042841155650136,,,,2.6364120212957403,,,,,2.7494263036714615,2.6810406916088105,,,,2.0122857269293446,2.656869606366437,2.5823235428290405,2.05873072384486,2.0599392055712054,2.038886918767112,2.0039195191221193,2.019710628454052,2.021767305347808,2.455445583744238,2.435630143933761,,,,,,,2.294934548367213,2.285362617261847,,1.900429136985912,,,2.4872915748475886,2.4029605731656023,,
