Attacker,Fast Move,Charged Move,Level,"Tapu Koko, Tier 5","Tapu Koko, Tier 5","Arceus (Electric), Tier 5","Arceus (Electric), Tier 5","Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Dialga, Tier 5","Dialga, Tier 5","Entei, Tier 5","Entei, Tier 5","Heatran, Tier 5","Heatran, Tier 5","Raikou, Tier 5","Raikou, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Reshiram, Tier 5","Reshiram, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard X, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Manectric, Mega Tier","Mega Manectric, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Graveler (Alola), Tier 3","Graveler (Alola), Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu, Tier 3","Raichu, Tier 3","Aggron, Tier 3","Aggron, Tier 3","Ampharos, Tier 3","Ampharos, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Drapion, Tier 3","Drapion, Tier 3","Electabuzz, Tier 3","Electabuzz, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flaaffy, Tier 3","Flaaffy, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Jolteon, Tier 3","Jolteon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Magneton, Tier 3","Magneton, Tier 3","Manectric, Tier 3","Manectric, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Mawile, Tier 3","Mawile, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Skuntank, Tier 3","Skuntank, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Piloswine,Powder Snow,Return,40,2.696546104916795,2.74791977181496,2.626766852451531,2.620091050683276,3.1149839078871286,3.1248473776218484,2.6244220004174865,2.602429915819042,3.477456238539823,3.3998066666753677,4.235375939708102,4.2560558614028485,4.366733589909682,4.255795631851189,4.223571940168769,4.222321824378081,4.436950952913771,4.473247541648889,3.629024828383428,3.5290914934063236,3.1416266606846137,2.9309564853097734,7.385426147051517,6.998474148747509,2.7151477249607856,2.7954772175121625,3.3936365633713628,3.412056903694337,4.328851957476631,4.363552169903188,2.790141337932203,2.815088577926288,3.752371301806984,3.677963034880282,,,4.002174620575764,3.983044756159952,,,3.1534783573142278,2.94638609492956,3.0406367052727137,2.828484632701635,4.844364356522799,4.673077062221761,2.894521931342045,2.7559155351900824,4.591463022480093,4.268450139038396,2.753909807496508,2.5711608416641663,3.7962152326689425,3.793719297638658,4.349433440950241,4.212172408477722,3.533301159047703,3.447420483555114,5.895807757469073,5.861800295079233,,,2.7787158396642697,2.749985564896325,2.716578753379081,2.783446780833662,8.62728994110503,8.601919347418843,2.585558789258333,2.6618336195747636,3.0485812630700915,2.9708888695031606,3.045319616004529,3.0423844908076396,3.637102488032388,3.7667236358031637,3.119675190121899,3.0746319940244833,2.6389703362000136,2.6997343577655917,2.734315988257957,2.7452926591655396,3.6606394297202964,3.4204035751317092,2.7546528810398136,2.816669912985944,3.0275474380290213,2.9809492559207857,2.7211431801046246,2.7187224266167567,4.722611998201963,4.692410924243845,4.566725132908785,4.718676107359011,2.8272269994557626,2.8730650521240984,5.888110315145548,5.643615604914145,6.523929036502165,6.313471991690855,3.2274670841835857,3.083401304129212,6.756534373990521,6.857941295833525,2.7252101427785522,2.6702464633181764,5.302081152767276,5.338248260492611,4.176209178563522,4.159312371300512,4.412649100344355,4.261506674921911,4.078052531879541,4.117344790047406,3.235839072302804,3.1244378036763276,,,2.7225180800174287,2.7602752718788928,3.006359631093034,2.8533889828177745,3.5107390744574545,3.5045102806336597,2.7476307912830227,2.818916821394236,2.6321713185092306,2.6708408231805914,,,3.5144718639354546,3.505252328279851,3.7230024369287076,3.6995631294507616,3.151662237389303,3.053624156519552,2.68177372477362,2.723494635943292
Piloswine,Ice Shard,Stone Edge,40,2.855062781641957,2.8646391946270944,2.830336943185068,2.7656521299772376,2.832259703200464,2.747374364893975,2.832113918207942,2.7513723591392547,2.897863909129362,2.793421054752977,4.807590695713388,4.642932610306682,4.890636688124472,4.7455429021826,5.122052075068359,5.001297307528989,5.80036732464403,5.693702579648045,3.6183556184167878,3.5112001417322287,2.9206162416248627,2.647809930803919,7.553281164907465,6.860054461192701,2.706539359990045,2.781036714544518,2.8739635428665755,2.866071187105867,4.288217425957068,4.2367455668958005,2.5621720365376563,2.4508414296388215,3.5630300507321486,3.4178136850568324,,,4.532317931544826,4.561358601832999,,,3.935897767860692,3.684186366541962,2.781938512466726,2.490994424524373,2.8533678255939607,2.740708474995266,2.7722854229407567,2.6047759406459208,5.774733906281474,5.374169184465884,2.9444007247169344,2.7180054784328385,4.172485364434686,4.109435283803972,4.454782363340199,4.266914622515737,3.8895935607429717,3.751275841422533,4.522866348276661,4.482815112162406,,,2.7605273853433467,2.688531037033454,2.754332040403528,2.786817084408835,6.751385511493949,6.687842031137837,2.705353817022506,2.7662084378386282,2.7051659973372884,2.5656939264455256,3.6954807193160173,3.6570841665180116,2.7204675463481114,2.815433332930177,3.5445141301470753,3.482260462627602,2.70846601865527,2.7312755795709185,2.8597892796899207,2.845339159118123,4.075082068290987,3.7743225564711245,2.801342832685841,2.831600402067358,2.976471401113521,2.835596683422351,2.8331304027214617,2.8042208217738764,2.822382222087809,2.7448965730577397,2.751260068361828,2.839097413601691,2.8314317583631707,2.842333541849874,2.6930191366044247,2.6178378655809453,4.3369208885912265,4.188001970700663,2.8674260891854573,2.6520094328676054,6.680793320218295,6.664655009924908,2.906097711887184,2.812742020645934,2.684313223280934,2.6957758465455424,4.32443046503399,4.268923843725659,4.603855270247601,4.461337031629976,4.590342584185552,4.581124158396845,3.752530771204808,3.5820715316425464,,,2.788919244017073,2.7881268957209264,2.8247156301838245,2.6254109364265075,2.815804386828546,2.8158054129873444,2.814866909243974,2.8526452910223763,2.7894253622140766,2.796376900232051,,,3.738683621992979,3.6697554613757086,2.909758725129851,2.857120784109143,2.852519399725132,2.5876984690175604,2.70629545185452,2.6852654957043516
Piloswine,Powder Snow,Stone Edge,40,3.216482565219645,3.2451984336350237,3.0593760909394616,3.0298004684351514,2.62937929662451,2.6127638890151275,3.0580249777313804,3.015201370900493,3.133497109976085,3.0556249041759367,5.236992407045599,5.206825582161951,5.447486632356722,5.383341244252141,6.502071119927705,6.495011213947171,7.014159798847193,6.94927208707688,4.199147212211169,4.079441900911573,2.677207931789769,2.6128231388379644,6.662429812987265,6.264909599633345,3.061210559112691,3.1772237449269682,2.996841724824904,3.0161713867271693,4.934376036556202,4.947494890381497,2.4347451089723187,2.4482850840161374,4.4164204528928686,4.290592410831059,,,4.551392636651824,4.585765348406874,,,3.910722424775448,3.8012153214397513,2.626446231340167,2.4875588514978286,3.1959869778774284,3.13140213427631,2.5687196850726726,2.48028421028513,7.304206666910014,6.802065960001335,3.2511984506447478,3.01859134201717,4.468634491636332,4.439323395105508,5.0781712810894994,4.946599497605809,4.775033797036058,4.599748953388866,4.871703289807444,4.892839316515068,,,3.1507750898109554,3.1091720861555086,3.116675518764626,3.1904780453503867,7.5896829841195546,7.620824251427066,2.962856343921974,3.057542746899066,2.5408870255191234,2.4692985245066845,3.5598023360598745,3.5874627744640812,3.01168804018161,3.1121837662460505,3.6829767487359364,3.613207732698775,3.071088607275513,3.1598988238466332,3.0538443426340325,3.0725228725360654,5.208160409182219,4.849242690974633,3.0450314809518617,3.130753287354658,2.541908087403983,2.6044258970198477,3.0683723187929646,3.056304128830524,3.1091802455025186,3.1050144897578207,2.997671142524449,3.1051745604627596,3.1595980024966837,3.24503904396677,2.5679619126903654,2.513433487440611,3.8375577459989803,3.801777145655151,2.601541216853583,2.515688029404337,7.674458064637425,7.736441111839241,3.1511967684971016,3.0755717162458236,2.4231416651684894,2.4690563702941546,4.637094142575599,4.631918511584143,5.130474261443552,4.943403936877192,4.767093257635667,4.783755907773122,3.7612014445451276,3.65803431479783,,,3.0383248326952987,3.1018445327946274,2.5339894473649847,2.4395019389955697,2.9984626104941934,3.034530602703002,3.137217764148806,3.233267038991348,3.020530305998776,3.0806041703277707,,,4.791235051778691,4.724451854936459,3.196649163043887,3.1580259484960407,2.5887868664864375,2.5695722227794526,3.058594557297246,3.079057079695189
Claydol,Mud-Slap,Earthquake,40,1.7986512486391686,,1.914067108810212,,1.9099876267085412,,1.9103840856025545,,1.9474948944287604,,1.9122624143110438,,1.868608791422786,,1.8963628026792776,,1.8184425239577706,,1.8074180137376483,,1.8859667113567706,,1.9061818806101283,,1.8276590275908557,,1.7244361277823161,,1.8379199880336026,,1.9537376094924874,,1.7691735852804638,,2.0153613343968897,,1.8313415089805332,,1.9067453148913511,,1.9858623001187818,,2.1153636662004045,,,,2.0436694214237874,,1.8681170080387717,,1.8345828205560843,,1.8315864125534913,,1.8577992145369777,,1.8996026510098893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Mud-Slap,Earth Power,40,1.8032459434265855,,1.8433846265674154,,1.8456995883289375,,1.8441418183470966,,1.879543607133077,,1.8426296016051738,,1.839365705253596,,1.8356822644290016,,1.7757356370483848,,1.8100536498143915,,1.8228583045236673,,1.8553229437222585,,1.8241956959061947,,1.7255190272069547,,1.8225417820244962,,1.8523942576633432,,1.7296527739694971,,1.961830691352521,,1.806112101074482,,1.8750676532315251,,1.9566046679712714,,2.0601773351886035,,2.239504519055416,,1.960383040023053,,1.8143287153319154,,1.8132300660673264,,1.7936982175592784,,1.7965331973158092,,1.8587253528844825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Extrasensory,Earth Power,40,2.0766775272337443,,2.122974015638282,,2.124302032841806,,1.8720531876090334,,2.164334119482835,,2.210070508694064,,2.1994865314908503,,2.032628234926367,,2.006556284619981,,2.233827137992749,,2.042329987660763,,2.3857896923878625,,2.12259129068906,,2.0225444906644436,,2.2318266288065876,,2.133203270526526,,1.7589897405599744,,2.2869157463324976,,2.147035468946676,,2.156627772326044,,1.9423292127165814,,2.320899244378795,,2.2207331192433437,,2.487456792303048,,2.051027747214492,,2.049142721521132,,2.172986015516733,,2.307431564489721,,2.236867824127426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Confusion,Earth Power,40,2.109808940747472,,2.100985987339051,,2.0955570050332226,,1.8615114555820043,,2.144560062385514,,2.3381496079294983,,2.2803829652700727,,2.118770831768249,,2.0566591542572064,,2.339840552734984,,2.0496216416498747,,2.5028859297662085,,2.133851144274464,,2.014121278416985,,2.2772000668694443,,2.1034554435170496,,1.739720321683912,,2.2573942460038188,,2.2961094346154556,,2.1582247562836208,,1.9424251294668888,,2.3635652547238934,,2.2214277953359725,,2.7216975490608575,,2.0845619001653413,,2.092668377300968,,2.2765139519565154,,2.4341887140924943,,2.3613430655964134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Mud-Slap,Return,40,2.1648234024842687,,2.257922691169014,,2.2618899206081937,,2.2558067052694013,,2.5730658525854264,,2.516449079773077,,2.4896431374183816,,2.4731900027789386,,2.4340332922072028,,2.404485811906489,,2.2073255209041553,,2.6680273554999663,,2.169128372067016,,,,2.4995600908973388,,2.190764060393881,,,,2.319049158990905,,2.427609838785663,,2.318360325384944,,,,2.4371588034915503,,,,2.260565281671671,,2.5116884047432673,,2.180737699788973,,2.4476737986793546,,2.4151648578207983,,2.5252723685619416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Mud-Slap,Psychic,40,2.169393056996947,,2.218072600335322,,2.219927187792698,,1.724566216240723,,2.2600410854406237,,2.6611934904626917,,2.6314794662154717,,2.1998527097502483,,2.1517462176926005,,2.5165258322628756,,2.1916034491765135,,2.6680273554999663,,2.1709903743341465,,2.0574576834160325,,,,2.2046713231043027,,1.6277254493778448,,2.346177925335141,,2.5548699569053164,,2.272785469895685,,,,2.4452086975531637,,2.0488359301335923,,2.714387525822832,,2.1713254191322497,,2.170148011764803,,2.5912052629882516,,2.5747877774386785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Extrasensory,Earthquake,40,2.2239255912585962,,2.374415013648765,,2.3840473761522367,,1.9627761401802688,,2.430840576246118,,2.5888804815521698,,2.541926750970324,,2.237962891451526,,2.1504184641528545,,,,2.313234656501984,,,,2.2727433327376207,,2.148907397268946,,2.4801743713820517,,2.3846277522696226,,1.8211296216803912,,2.4390930942460662,,2.3867079818434305,,2.29414436032061,,2.138410698945408,,2.573788126805763,,,,,,2.2084505408784185,,2.233267162622992,,2.464847039691136,,,,2.5272231064994632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Confusion,Earthquake,40,2.2351279352630646,,2.3023782015528416,,2.2975188494319636,,1.9151003891915073,,2.342806847861658,,,,,,2.359594544723345,,2.27241696601575,,,,2.2382905591992626,,,,2.2911669989759313,,2.1370169744829877,,2.569733506516408,,2.3869824112978235,,1.774629098996712,,2.457591213091234,,,,2.3235214062130662,,1.999478187521587,,2.601676248428891,,2.2227158161856266,,,,2.345996914508358,,2.2958776542792347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Mud-Slap,Shadow Ball,40,2.336203493313953,,2.42003129689783,,2.4221754516782914,,,,2.4668262357921984,,2.4242314251188635,,2.406994851467715,,2.415143394682154,,2.3141241580106957,,2.3369876625816577,,2.4046477808280704,,2.6680273554999663,,2.3304584486310893,,2.2000378562376404,,2.3672237014546957,,2.391833634743505,,,,2.5348612716665353,,2.3318271014189933,,2.442099769117082,,,,2.6772295056364324,,2.2591750984978654,,2.714387525822832,,2.385523209652938,,2.3604934493865795,,2.3394518691184123,,1.8556508482867629,,2.4281810477301744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,Mud-Slap,Ice Beam,40,2.47149908104148,,2.556206452997254,,,,,,,,,,,,,,,,2.4767766585648916,,,,,,2.4837598014274973,,2.3654176551836588,,,,,,,,2.140848939528028,,,,2.0958636382086158,,,,,,,,2.714387525822832,,,,2.506303827389668,,,,,,2.5657420168842813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torterra,Razor Leaf,Frenzy Plant,40,1.7490200058101262,1.813121874226156,1.7780166911224264,1.7855988897796016,,,2.821309492726191,2.820246621149315,,,2.799123742193411,2.8178930961545983,2.782853924061408,2.7757631840016432,2.836302479592568,2.899783824282805,2.900332579919994,2.8716496900304436,,4.235560234607657,3.0938615390093824,2.7620097346982937,,,1.782985535387261,1.853346954431835,,,3.0002836720834947,3.0181581618444033,,,,,2.8709104455064396,2.863586161883931,2.6931210958922525,2.7101429235264125,2.914386608313218,2.9358074865753476,3.3309302944644235,2.8481599260854855,,,,,3.0697411034898985,2.7908125638917154,2.731448568411835,2.7377758358019793,2.0013612062549004,1.80249594498872,2.6846347582462884,2.6892508566715616,,,,1.7621398186919337,1.8844741233854534,1.872608051418722,1.886155481957969,1.9077587295899847,,,1.8127885829090737,1.845471909160953,2.8421094779533806,2.928160368465141,1.8672993180234925,1.9049395039314292,,,2.9714543600826024,2.886884225564742,,,3.0218711666315237,2.9657261214019903,2.8301349832926896,2.8727042107524277,1.8788733182858033,1.8723657298566563,,1.7801229395670952,1.8830183305004506,1.8977721955373192,,,2.9119708160211846,2.8973139103382812,,,,,1.8300035752104196,1.8484977491294179,,,2.9748285695384475,2.9480495109249345,,,4.452402581531724,4.548796859210703,1.8593738724324023,1.8595421419828115,,,2.8665439835255304,2.8810282265012255,,,,3.0010217196279005,2.9486214387388507,2.9184356241307405,1.8811887146614594,1.8717624898140635,2.911333013036134,2.924439863967662,,,,,2.8899693518297487,2.950733885704641,2.9165629083057585,2.9718016728188656,,,1.8762939183658287,1.8895906674748328,,,,2.8328088499394357,2.8396278123529624,2.8529014410929907
Torterra,Razor Leaf,Solar Beam,40,1.9229328323974204,1.9584047687177328,1.9942174185962362,1.962764758878957,,,,,,,3.1750708663195817,3.152343939642664,3.0773922557165587,3.0722873729578306,3.2092900939230358,3.192715136304337,3.171570221205361,3.0936922013007795,,,,,,,1.9433517991770763,1.994926745794162,,,3.2301755771242644,3.2629700381245197,,,,,,,2.9350344707050824,2.9029279463971207,,,3.9230184937929873,3.2657520787236467,,,,,,,3.1170928241267832,3.1035992725610457,2.1874799198828367,1.9546377844966474,2.9242366964535402,2.885821118753168,,,,1.9024284742015167,1.989349386858594,2.00445998393275,2.037780470402148,2.0425840451240065,,,1.9453292715628026,1.9624642430923016,3.0964492611110384,3.132032144590909,2.0021286517443855,2.0244529590752456,,,3.275517839142142,3.146187863637887,,,,3.212346433038701,,,2.00503636719347,1.995087825066569,,1.922271410251855,2.004395593561508,2.036035096441876,,,,,,,,,1.9549782598092311,1.9665881203996667,,,3.208620904651703,3.1637875627017498,,,4.73512124003767,4.814085642494191,2.0516547210536165,2.0004039907652635,,,3.0961158174373864,3.083889848615915,,,,3.233796442667936,3.225400364867325,3.1503017446399437,2.0365349897127496,2.028254581829936,,,,,,,,,3.1656903922572734,3.194543886016661,,,2.0040873761213525,2.000356861022932,,,,,,
Torterra,Bite,Frenzy Plant,40,2.0371358033868927,2.144569877965049,1.9225674169763063,1.9447018982231463,2.5629564383448264,2.541088557336024,2.5590976047319423,2.536333750468377,,,2.553292978117083,2.5425227436602147,2.959580698236713,2.961631502234012,2.7823654015432764,2.82461817107335,3.10221547512901,3.0852632562494327,,2.8613108240293674,2.849065146431836,2.5737901689639,4.987133398177682,4.62026049892153,1.845929883997548,1.929328897331181,,,2.447294426556815,2.4580084202608,3.04103389034591,3.07752394432724,,,2.485148777638367,2.4435338677561793,2.1946472235495387,2.1893433777866016,2.512853612589446,2.53309059300799,3.3535928820116205,2.8947697276697446,3.41408236774555,3.1465892409106893,,,2.9600061668559223,2.7223060171901965,2.8420050983230074,2.8481996991834646,2.1513093683271873,1.9350961786868335,3.0917409234584525,3.1222230998275724,,,,1.7283367533425562,2.4086804915079494,2.439242918090689,2.0292790896015718,2.0567042032574223,,,1.9246391189623078,1.9835331142914379,2.980424279843526,3.0739851484627656,2.0021348245326633,2.060231700602872,2.6177731597271667,2.5930278907492763,3.2206949896894868,3.1509698698089705,,,3.0795070646520553,3.056089858356058,2.7980608257787694,2.857547169628688,1.9268307724640075,1.9332709025514674,,1.9477254888026798,2.0266991578236437,2.0844427569933974,2.6968428609325503,2.561981032729358,2.696707635427694,2.692191519476097,,,,,1.9731734480692287,2.0088713966679657,,,3.0445971913485748,3.0369876778293716,2.518538102458756,2.435056037513054,4.131767889464499,4.239355579181339,2.0108177017094957,2.030560584956557,,,3.167388720691061,3.212536664030175,,,,2.0949290174470563,3.1553698334851723,3.1588063877142667,1.9186806091525277,1.9246357688204765,2.6543124065110986,2.667089404692294,2.521583451417738,2.4802946290275414,,,2.5131584683923562,2.576912322674867,3.1813549772260816,3.309099419657726,,,2.0225318238288055,2.0506201213747035,,,2.6663415485756117,2.640136637430062,2.7735060044081283,2.8341926494169765
Torterra,Razor Leaf,Return,40,2.057295034102702,2.130353148098816,2.0561548959712757,2.0838934428445377,2.6637741234572774,2.7287514050347963,2.6605791897462443,2.721500034287667,,,,,3.2019412016098894,3.1954790166909866,3.312830743052429,3.4020755970867005,3.4289861424354466,3.3883867249159367,,4.000444000629698,2.793210129282766,2.647528045077131,6.586646445364547,6.334476051706305,2.141880614822003,2.2273024798850316,,,,,3.2187828703623746,3.3489946383678104,,,2.704520071001336,2.7535353294481473,,,2.791863943824061,2.8570186141136227,2.8979586701696034,2.642777927805404,3.6950293028456422,3.3646100017949387,,,2.7959538036856704,2.667005322513491,3.173840975506689,3.192570506785834,2.21719218636545,2.117533324793389,3.04748211386349,3.0457442133259875,,,,2.349451696505229,2.8044229635970104,2.7781404028586922,2.2372793386860903,2.2560359036049102,,,2.1245602996249175,2.1672426952920167,4.329883977615958,4.397808687461174,2.20742077517738,2.257071169419983,2.6873451193370954,2.713269139713352,2.790374275084585,2.742686034201923,,,2.8996159434836364,2.8895700069424937,2.723240673825307,2.7999907258495185,2.2278112669069543,2.22270371216982,,2.440268845511543,2.2401547668480837,2.268442387436856,2.940608409567139,2.8133223104946166,2.8345438631067212,2.8561093706043676,,,,,2.1616971137669245,2.1820293998249265,,,,,2.8311094325798183,2.802163462085378,,,2.211261195348657,2.221465210233579,,,3.3577451235025397,3.37216844776628,,,,,2.837775997133751,2.8412901464871387,2.198599808184904,2.2012411749566203,2.819439649792215,2.853308405805037,2.742485721056424,2.725357307010826,,,2.821659736831766,2.9084013400752973,2.821220346952646,2.9120435189484817,,,2.5726687718563466,2.566186447523532,,,2.7472031837276143,2.72235542725172,2.702776992787022,2.7670634873485884
Torterra,Razor Leaf,Stone Edge,40,2.2325446787948975,2.2858470416603605,2.239596805088113,2.215300110639762,2.4489166061416934,2.4148465595961985,,,,,,,3.557295532341505,3.487907977145142,,,,,,,2.701810227177283,2.3792404421308477,6.31994404436863,5.749369926518389,2.2640565558801606,2.3325751309525296,,,,,3.205147945928742,2.9299236746977315,,,,,,,,,3.5840259746655923,3.0199748897703897,3.9386620514581088,2.9726936347646054,,,2.6710801483309607,2.3659687249419665,,,2.446443746017057,2.2542791848213604,3.2714964586236577,3.2455041674105463,,,,,2.6290270543996472,2.6120132998555294,,,,,2.2254630421772235,2.258204355344885,4.045051759093499,4.107716853891345,2.3363036561905077,2.374354474596286,2.3903397482259945,2.3709127279625872,3.1302509819359416,3.059075240958178,,,3.1886800617391,3.138310172515962,2.939176324101963,2.9901910940756546,2.330072602662422,2.3109801696335808,,2.743152078764015,2.352123700803867,2.373968995984089,2.703434914524057,2.5423783111443554,,,,,,,2.2508643564020994,2.2660002447802867,,,3.1669073786668087,3.1094371956332387,2.5987922993151584,2.4691332955654604,,,2.3579939359387465,2.3267141541729033,,,3.5563122790054007,3.5437324162185084,,,,,3.143140562521619,3.0844276886581343,,,,,2.4931643638192607,2.426237800660132,,,,,3.0866540512713807,3.1500006027541447,,,2.8991309402639276,2.870276304805146,,,2.4709857589865694,2.377427727513156,2.946289429769269,2.981065808212578
Torterra,Bite,Solar Beam,40,2.3493367750669285,2.385081116739914,2.244440737531793,2.1810035739940434,2.876878840077011,2.7505328528190076,2.8619611910257174,2.7429529372406876,,,2.8379585982585516,2.7548589797669787,3.3718619344441794,3.2852549539870033,3.141844020227001,3.1182613641813024,3.411149023909503,3.3255268901465476,,2.9315272902293597,,,5.204393171576113,4.739540570628288,2.0106604693894226,2.075759129791707,,,2.5776661694480136,2.5725123133874037,3.129043028872051,3.1688823643726534,,,2.6055766084333962,2.5692728060378918,2.3060293904284204,2.289522589672619,2.669973521286832,2.6766814795046487,,,3.632163110056072,3.256261612093956,,,,,3.2700380722939038,3.2249944799855332,2.4768731710244016,2.1130415674970497,3.4650533510254173,3.419499718169009,,,,1.8560180664011003,2.6409550502674395,2.6669422113346877,2.229838213021579,2.2157610862959563,,,2.0781673772377185,2.119780768015831,3.230973989798388,3.313704959257266,2.161634186712168,2.2211665768821667,2.823901938681752,2.7723812319058023,,,,,,,,,2.053454707497475,2.0671989083941824,,2.119961367387744,2.2017760168137013,2.221462432704357,2.88454770505365,2.7539734484280802,2.8979017006806487,2.854134506288034,,,,,2.1149462050491636,2.147888090079145,,,3.3808223861574698,3.3213489359104638,2.770028133623025,2.586136204374248,4.353511021588537,4.433274665884668,2.242165937135406,2.2048036991807307,,,3.488901350337792,3.496659880553888,,,,2.161400862906198,,,2.0972479930561527,2.0801084728215673,2.8021960817294116,2.784919301690235,2.697877140632481,2.61421048998896,,,2.707477502409885,2.706246651646473,,,,,2.180023359179566,2.1781864524094927,,,2.8603375255896695,,,
