Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Mawile,Bite,Play Rough,40,2.23314576000305,2.3637706200486557,2.005115999689421,2.097698953704262,2.2586659415111625,2.3622871324900583,2.7707956096328763,2.550954121386323,2.115572291593388,2.0956471117142668,2.2523370971382524,2.2060883418887998,1.9730801091367296,2.066071683877196,2.513120037621072,2.3585288740476003,1.916851723196784,1.9014726873813164,1.805633535217479,1.796709587643265,1.8608491662622695,1.8833302117910353,1.8537455043400433,1.9692935597131764,2.478193895670158,2.197421812860614,2.837086827327521,2.4857141889551366,2.519014426789606,2.4572152799262272,2.3198205829849483,2.3519921765626686,2.042496947185282,2.131694051957088,2.376118898222766,2.3615557293744893,2.3426404714182296,2.376774385118852,2.41560440811102,2.195097776752833,2.3203500268694546,2.1767111163679447,2.3055177821339385,2.30909766148946,2.0186696408875466,1.962907872388464,1.87484876647905,1.8463940481348224,2.597038225970023,2.4475081192609993,2.3780391336030267,2.3438654482237675,2.4717356195525166,2.140359765737839,2.1196946595473074,2.118362199628146,2.3904969922446417,2.3118248332340654,2.3533077346973696,2.438948973025274,2.335992820583403,2.4047984693194198,2.2887485915338006,2.3283539958788255,2.304343842609071,2.24231710538864,2.658811357954362,2.601905225982199,2.5990724200157667,2.525608937499276,2.7726122415324537,2.61205636812136,2.5396061096272473,2.5108770788134582,2.6654426197011554,2.610729020031825,2.718597929390248,2.648179354460811,2.2534537817389633,2.2457072848558206,2.6652261254591374,2.575064141711152,2.6222083841152357,2.527260413509922,2.191220882556555,2.2723742501752837,2.549165761199517,2.472944621166467,2.386800118697983,2.4140380591768804
Mawile,Splash,Play Rough,40,2.4092772975758616,2.569176544396423,2.4273418524888455,2.5861428221203813,2.44264466894037,2.5617190399119965,3.012524014340656,2.8882081481961523,2.412374028859795,2.513026588969645,2.711787710956198,2.610011256107366,2.377178172869436,2.534486056597195,2.8729415419927875,2.5521301660372413,2.47616997671212,2.5035702804902087,2.453768146604737,2.5131795823955727,2.5275147988183617,2.6062301100670333,2.417895183400213,2.5983020056689536,3.157716007162522,2.7474885636065616,3.0771221394679515,2.789498536034075,2.6501098650581745,2.5784024100503125,2.5774318888292362,2.653917433027917,2.3901935556691454,2.622851226891465,2.587953308334182,2.6200411175735345,2.4358434875575883,2.5342728197352327,3.0841075535250804,2.692269486475958,2.9482602363909405,2.8510242328704827,2.5766339188414236,2.602192766383503,2.594416866579997,2.6288303246143814,2.6018261916677456,2.5486245063135353,2.9221961200414173,2.764120941972332,2.6385121236901976,2.6878077545113697,3.5164150110584624,3.0107790898620386,2.481568356569603,2.5284645993774566,2.6256500077554135,2.643201551065646,2.435004999413903,2.516984143163365,2.545041756473703,2.639803640625888,2.5261051046763856,2.551796600706914,2.645945864739402,2.625342839079833,2.8210193464646007,2.7899645679608223,2.697408894534338,2.659499776228865,2.8387468359201207,2.759293187232886,2.6286354158612646,2.6229941381928925,2.7067627702607675,2.7488260412918293,2.885434085045233,2.8200093145332454,2.6139709911278217,2.6386610612060166,2.7270992074323748,2.713861945474195,2.7498828822122796,2.7160071625299795,2.471808413813219,2.5708379859253685,2.629803428476935,2.626500675103554,2.5562821103248488,2.532146944371333
Azumarill,Rock Smash,Play Rough,40,2.3552030986196812,2.5215782379520464,2.6167013582188203,2.823524826191171,2.659377030630519,2.8186204942434703,2.6577794458400907,2.761748120529726,2.2199437404933855,2.3061945945344915,2.224635962400503,2.38225379429773,2.2763996936248456,2.383003785193306,2.261167755576822,2.382852279307298,3.294376482076839,3.4855906697074053,2.979169219386619,3.1863058218731255,3.0118150712786567,3.1559149002894915,3.3204519087752935,3.2946980328904094,2.670206566876373,2.794775952153909,2.344093699633546,2.430590792012339,2.626765723680867,2.7599482578498757,2.640028475649515,2.7356197552189694,2.662750189178657,2.8467672648560516,2.258457238895862,2.4098346576750598,2.971448305513827,3.283862525605635,3.044372617316796,2.9673054581438185,2.995856265070042,3.1225779875073156,2.218366480462403,2.3646898344209744,2.9838266246246277,3.0721866373386386,3.2355497856166004,3.1632842472419487,2.2659397566990607,2.4845207619905953,3.133726610326778,3.219740319643611,2.9758879272089556,3.1009157787330204,3.1309201489956497,3.201446236121801,2.1074819955240183,2.370429697033823,2.331470573220717,2.4723475207623693,2.3754397006693093,2.528682130277722,2.895282867131546,2.955426978909962,2.9273399175099253,3.107474744758406,2.903294286062857,3.0162232985108366,3.0004058343665925,3.0416807248571778,2.964202305299972,3.0180415523811286,2.946207180941865,3.0373393952740173,2.8324997929373237,2.940248692991585,3.0375165338515298,3.1257900018640856,3.3579794810071077,3.4225543498597357,2.8346927145508096,2.947086739407044,3.0600176352539163,3.0903497576414605,3.1473668112152473,3.294531148562674,2.3724064573783026,2.4511100431506865,2.531089730465636,2.549072175338413
Azumarill,Bubble,Play Rough,40,2.4119646309119664,2.5964597056024563,2.5203372469507537,2.7250610303635576,2.4496791198821253,2.594521625220312,2.5023024147334074,2.611326375634835,2.361424850322573,2.481323852163327,2.3585600601412873,2.5667545055352834,2.4912982889388995,2.616924238443731,2.2721300487198213,2.378866510276542,2.636880540619096,2.7151949673909983,2.4979282572356736,2.546129208954912,2.616957329296484,2.724570682342749,2.790082624245398,2.8076232408199613,2.670975908961553,2.8012084565592823,2.2017542376931036,2.259726858598115,2.318054433658331,2.42283240694658,2.31876384916772,2.3954613053859917,2.556217090291155,2.726982388142568,2.2963790666383326,2.475051793344555,2.576301829434139,2.7707317298153367,2.8184372127300312,2.7887316331515075,2.455288355790508,2.50012215340755,2.387353775233497,2.563733084758577,2.645524101162863,2.6774015928496673,2.731724188084889,2.712422925261049,2.286140956434479,2.4958374420540257,2.4920547618822293,2.5163101297531694,2.408292602546153,2.494289836862124,2.427085316424514,2.434423682337421,2.3113119586803617,2.6171170492598024,2.375115890740762,2.5080136128728974,2.6005335946339643,2.7874150393221835,2.7068402579109145,2.7326593327043773,2.48175161135503,2.596467416001157,2.521063000394785,2.5900209808002908,2.58664352835219,2.6148648904986196,2.5706633315037304,2.598115146889445,2.5506527428341315,2.6234999856812324,2.484861022514118,2.5476207388105045,2.629715821875306,2.675632084972429,2.621126923394165,2.648299434092118,2.6699719086914766,2.771719175534875,2.6379706792609485,2.6525607195981395,2.495282093280141,2.592895513602881,2.548657815579027,2.6573766823555136,2.5960690999753178,2.612487339705681
Comfey,Hidden Power Fighting,Draining Kiss,40,2.205501058811688,2.285389476474007,,,,,,,2.190800563333041,2.1713450284682927,2.129811629429684,2.2108810687117324,2.198839036242372,2.2995278350589667,2.12592111398198,2.1285043286477574,,,,,,,,,,,,,2.5726952393123974,2.6038061816574927,,,,,2.1785041113165318,2.1999714608101426,,,2.619575570201799,2.6780594925470003,,,2.094072297862384,2.189925131530306,,,,,2.2759169784288518,2.3061922536814965,,,,,,,,,2.12650339838884,2.214405030129967,,,,,,,,,,,,,,,,,,,,,,,,,,,2.288383421982012,2.236655300516435,2.229901918640766,2.2230830273762203
Comfey,Hidden Power Bug,Draining Kiss,40,2.205501058811688,2.285389476474007,,,,,,,,,,,,,2.12592111398198,2.1285043286477574,,,,,2.2657436672957636,2.2782276186407153,2.2130928093722373,2.333338789847101,,,,,,,,,,,2.1785041113165318,2.1999714608101426,,,,,,,,,2.3724034058342425,2.3414348601267574,2.2746973766951584,2.3034883775688964,,,,,,,,,,,2.12650339838884,2.214405030129967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.229901918640766,2.2230830273762203
Comfey,Vine Whip,Draining Kiss,40,2.4110206320203202,2.4854624332502953,,,2.443070754774544,2.473749137385549,2.0412423268012883,2.0542668811245104,2.580297420436864,2.5206222326419647,,,,,2.237458435249664,2.246515680458011,,,2.5795979982314594,2.5289934048442393,,,,,2.2834445201475613,2.3140464398869764,2.09527541077788,2.052417091923127,,,2.4757733500062624,2.4809870516905566,,,2.3973144466470835,2.4288792818694223,,,,,2.554035129236825,2.5589929991210663,1.8885798663643547,1.9553185990039297,,,,,2.3152068743395433,2.364556751189368,2.544263312622922,2.5240585612256385,2.585711130104981,2.5176261137219362,2.292482622600284,2.2594894332972677,1.9166090150222836,2.0746542038067246,2.2661203964260515,2.374317492724233,2.1204222637466565,2.1580288208049208,,,2.413598677167737,2.4067640796524588,2.5140080416279593,2.4977544398769904,2.451905595993272,2.4666718188589685,2.5517254226318298,2.5619324559676797,2.4264628951055345,2.4417394043590277,2.61779028982733,2.5844280488697513,2.668500155132434,2.724584848189019,2.4567815721568635,2.4699771953463845,2.1031318696440846,2.143987692975323,2.57227565509117,2.5805698981126826,2.4418683705444506,2.5294521626978974,2.08800995090847,2.032628835440012,2.4934204677020277,2.4990626592948213
Comfey,Hidden Power,Draining Kiss,40,2.5635601600616686,2.6671177159052375,2.5659596148095414,2.6709394725441054,2.5933049072057877,2.6607042235368104,,,2.498483092859642,2.4868322073949245,2.4428734719841216,2.531535654647783,2.4205359627483984,2.548766712284413,2.4998811007008173,2.5103143857601347,2.6160111707387963,2.6527268706084968,,,2.615222529260258,2.6268479299422958,2.4869996601835993,2.643038416039531,,,,,2.5704150397443573,,2.6242473689139287,2.6651756936663427,2.555726959784268,2.602816069941423,2.488018074431212,2.5214836679201005,,,2.599850299085689,2.672924275030338,2.6508816186136794,2.661183562515422,,,,,,,2.645365773236764,2.6627760426991527,2.686985173898981,2.6890908169061536,2.6563818020809746,2.624360026609554,,,,,2.465826172796332,2.5966051110647954,,,2.683532378775595,2.6994527627846256,2.645620845133649,2.6560502647221917,2.6583731032881945,2.6555023052396756,2.6977356445813596,2.718373581192642,2.7143959154362336,2.7167042633390013,2.6972679711226686,2.7007935559621865,2.6770170218138905,2.667156987552474,2.750803626833012,2.79553381684312,2.674143663065696,2.677433972185705,,,2.736732545190801,2.7432042719208747,,,,,2.6080647307497653,2.616269602633341
Comfey,Hidden Power Water,Draining Kiss,40,2.597043721513031,2.7197749537724447,,,2.6471624905498103,2.714934653944067,,,,,,,,,2.5450190527792875,2.5582707756394774,,,,,,,,,,,,,2.5726952393123974,2.6038061816574927,2.66436966119561,2.7033223656266525,,,2.5132684864323855,2.5543860506782017,,,,,2.666638707341025,2.691416959134689,,,,,,,,,2.7312884005925318,2.745092524003778,2.7116932034215835,2.6830734154589337,2.5704138315245415,2.5462260519833233,,,2.4902362097690895,2.6053554286427136,,,,,2.715080397622125,2.7304044200127637,2.6907148333159565,2.679921290521709,2.760343932433521,2.7690594454370148,2.738328482069095,2.7326815056586216,2.739130703391177,2.7422582374881133,2.7097071518110125,2.6814222627042312,2.7615130719487895,2.813395053083215,2.7241471848999805,2.729878242594905,,,2.7539639510523566,2.7542301366242388,2.615539747193154,2.6946078405913774,,,2.650313991184875,2.651180780673727
Comfey,Hidden Power Steel,Draining Kiss,40,2.597043721513031,2.7197749537724447,2.606106650045916,2.720901480266866,2.6471624905498103,2.714934653944067,,,2.190800563333041,2.1713450284682927,2.129811629429684,2.2108810687117324,2.198839036242372,2.2995278350589667,2.5450190527792875,2.5582707756394774,2.553338195313358,2.5871635852133723,2.588576168558307,2.5262600161664945,,,,,,,,,2.5726952393123974,2.6038061816574927,2.66436966119561,2.7033223656266525,,,2.5132684864323855,2.5543860506782017,2.2763834607493205,2.2857015411369197,,,2.666638707341025,2.691416959134689,,,,,,,,,2.7312884005925318,2.745092524003778,2.7116932034215835,2.6830734154589337,2.5704138315245415,2.5462260519833233,,,2.4902362097690895,2.6053554286427136,,,2.703602554453346,2.706704868793536,2.715080397622125,2.7304044200127637,2.6907148333159565,2.679921290521709,2.760343932433521,2.7690594454370148,2.738328482069095,2.7326815056586216,2.739130703391177,2.7422582374881133,2.7097071518110125,2.6814222627042312,2.7615130719487895,2.813395053083215,2.7241471848999805,2.729878242594905,,,2.7539639510523566,2.7542301366242388,2.615539747193154,2.6946078405913774,,,2.650313991184875,2.651180780673727
Carbink,Rock Throw,Moonblast,40,3.3843246759960923,3.541941059367925,3.436304292580069,3.535477434252846,3.936310840805802,4.078742809547212,4.822816652015906,4.381098441899774,2.5827084301348675,2.5285910270625696,2.5329294067390333,2.642185218628239,2.6871823012907914,2.746179827271996,3.156564952575848,3.0804109128250454,3.4561480269104385,3.4901486588706936,3.2913785937455913,3.2312717348633577,3.4234003870516787,3.401167945179118,3.965681552240977,3.6793076811708074,4.068464891812232,3.615450446689488,4.547338761221549,4.314465299266373,2.737498007724355,2.7502053793701964,4.344183771999973,4.020953655313865,3.9904933551063806,3.565677258847218,3.2102591948161825,3.203909472632766,3.4059854217838796,3.511031918891276,3.5769745644561364,3.6762414776975665,4.410751918830875,4.156384095993409,3.5694472603631873,3.384238908072632,3.6063239881138656,3.6021617882334924,3.7395537287575507,3.4464821111257615,3.8635028960278106,4.033848933381247,4.617485146343242,4.483390816648349,4.47697599145829,4.056293176675049,3.4741086021742835,3.481015300953001,3.763234784975227,3.482136004406642,3.302598302968824,3.4071238622343185,3.5267473179429407,3.575522798503294,3.5350755035676453,3.5200586064409323,4.344205510612403,4.266409028467191,4.472883604413892,4.280277512766979,4.3965042621835,4.310853871104962,4.534618705360103,4.535731118715085,4.462344202926361,4.248519241954582,4.311054867900131,4.159410606496971,4.587711061759038,4.5660223034161085,4.243570561079231,4.18386686278327,4.484500363658527,4.46052247783189,4.495806720283467,4.397658923622318,3.509941100681676,3.5837648341946036,3.483963546269566,3.518931632733495,3.405230335154316,3.383878031390866
Carbink,Tackle,Moonblast,40,3.446603655479395,3.407878500562212,3.449122358555543,3.41695737207591,3.500356144792544,3.402468936426723,4.122978025236178,3.7046638246617105,3.5999007516180783,3.494833040011089,3.5643963206366323,3.700991972292659,3.6653378927181004,3.79650471875945,3.4757065396392486,3.3435744383124537,4.2666205280712886,4.357215911795094,4.3099327956503695,4.33093598025994,3.342357936772809,3.3754633312492257,3.925795607490572,3.6004953423198476,4.102728347161492,3.504318232753128,4.9012941111311426,4.554667951628166,3.5397450972748628,3.513053260139065,3.665777113288325,3.4028494759631682,3.89540105767725,3.457299503480556,3.396024658018276,3.3372442373297884,3.349635405115888,3.435031693115848,3.531933004384155,3.528325750446969,3.7719319532990228,3.555156444051088,3.5096286739635634,3.3098911701054443,4.150332481179654,4.014334126060696,3.7877635599086106,3.361583344321585,3.337778938983782,3.454447182772472,3.970480622191889,3.8355733171145454,3.7717748191070952,3.3904113350277743,4.17892500653979,4.282024438947897,4.526072227096371,3.9515509316748365,3.4356190912189812,3.5616873238108133,4.108442827703364,4.059375614562242,3.7804004033534553,3.7774016625551194,3.6438648878444826,3.6769799135827648,3.9725896495418636,3.8517199478212762,3.7404455267865844,3.734165645210206,3.9053640296554555,3.8293886663044145,3.7383950225063183,3.7445156652252445,4.045408787609982,3.914648485382899,3.817121925928345,3.8300129110980645,4.024421787589391,4.026578636056308,3.7854591085084706,3.797466178631957,4.19408463514615,4.165220854739455,4.636039541565375,4.79891125018394,3.6213145276971543,3.597030561467479,3.37648093107768,3.383718944797785
Comfey,Hidden Power Rock,Draining Kiss,40,,,2.606106650045916,2.720901480266866,,,,,2.190800563333041,2.1713450284682927,2.129811629429684,2.2108810687117324,2.198839036242372,2.2995278350589667,,,2.553338195313358,2.5871635852133723,2.588576168558307,2.5262600161664945,,,,,2.581130028093236,2.648821469219513,,,2.256383251166869,2.2714370477979693,,,2.56653972902594,2.613045143561939,2.5132684864323855,2.5543860506782017,2.6588545916481507,2.686133720987693,2.619575570201799,2.6780594925470003,,,,,,,,,,,,,,,2.5704138315245415,2.5462260519833233,,,2.4902362097690895,,,,2.703602554453346,2.706704868793536,,,,,,,,,,,,,,,,,,,,,2.615539747193154,2.6946078405913774,,,,
Comfey,Hidden Power Poison,Draining Kiss,40,,,2.606106650045916,2.720901480266866,,,,,,,,,2.484607770367193,2.6116705092229524,,,,,,,,,,,2.581130028093236,2.648821469219513,,,2.5726952393123974,2.6038061816574927,,,2.56653972902594,2.613045143561939,2.5132684864323855,2.5543860506782017,2.2763834607493205,2.2857015411369197,2.619575570201799,2.6780594925470003,2.666638707341025,2.691416959134689,,,,,,,,,,,2.7116932034215835,2.6830734154589337,,,,,2.4902362097690895,,,,2.703602554453346,2.706704868793536,,,2.6907148333159565,2.679921290521709,,,2.738328482069095,2.7326815056586216,,,2.7097071518110125,,2.7615130719487895,2.813395053083215,,,,,,,,,,,,
Tapu Lele,Charm,Play Rough,40,1.0244211956268052,1.0827618508104013,1.0266075556010206,1.0834537082229667,1.0378805372028503,1.0844783799432796,1.0530451359883537,1.0770573310913036,0.9922928682394938,1.0185006444859956,0.957242883871726,1.0380642958748223,1.016207364091777,1.0535186790112672,1.0018838093824216,1.0201621838348307,1.0526874993353914,1.0640865402125292,1.0593995436395756,1.0496505657602535,1.0338568199930485,1.057842112786537,0.9645792571644838,1.0795184117325232,1.0351254298986452,1.051724709201408,1.0577522915602415,1.0624451617522697,1.0281477091667377,1.0581209917394896,1.0451632748569197,1.0589099156998594,1.0157757229661921,1.0548001711287824,1.0414904844822883,1.0405720257804014,1.0311960818363524,1.0868285734177547,0.9996773619058024,1.0604672572516431,1.0387056553219396,1.0554314625576355,0.9772950466286675,1.0337546882934803,1.0608345251958753,1.0676225547848557,1.057141296919539,1.0634506407720659,0.977507539520931,1.0686118044053707,1.0687382644560468,1.0651853595217204,1.0264248069955397,1.0252796353483091,1.0460620220233257,1.0433859348376318,0.9355231823238858,1.031214529248516,1.0368008212242823,1.0570246333971784,1.0334112559757984,1.0691880950840902,1.0818599036482803,1.0818126110555206,1.0227601950685248,1.061140580020851,1.0635742050708847,1.080743607224578,1.0929656870272322,1.1014212990775525,1.09621048320729,1.1058174578406677,1.0985791792387347,1.1161253267394586,1.0663046428461358,1.077600034200318,1.1088131552304126,1.124451946181562,1.086841071915856,1.0899309185454866,1.0727289461548595,1.1000356967248255,1.1031516072634135,1.1060481549930634,1.058704992088919,1.0904353094947503,1.046020429626937,1.0395604580024564,1.0759532775418013,1.0870638861772908
Tapu Bulu,Charm,Dazzling Gleam,40,1.080698803946422,1.1171839287435925,1.0877799246335091,1.1134030376354078,1.0951307082592796,1.111449766778489,1.1209562595815041,1.1234966308646805,1.1587919685098784,1.0861358666374303,1.152928623260725,1.1294843218504547,1.1643521311966016,1.1361216976344968,1.0274748500202018,1.0501183597456518,1.0972858720194527,1.0966400669203753,1.0533834885240614,1.0639435824208627,1.1139283597626144,1.1230001176022912,1.0388512400417034,1.1360532144686375,1.147966858162807,1.0958792510205964,1.1086468906274989,1.1246602786276456,1.1344340728232876,1.12665851625673,1.100904747793443,1.10634605306829,1.0434311117199866,1.0868581352936422,1.0459913725129575,1.0693831967592164,1.118697066921638,1.1526920535175613,1.0321947855923213,1.0915354652133418,1.124945489494365,1.1332953073922185,1.0172107316365917,1.0670574937925894,1.1395816001163535,1.1306258599570935,1.0746059170244902,1.1310968708597835,1.0631117958566572,1.139782107007819,1.162082022580119,1.1469102950919978,1.1692168110767192,1.1621259798714227,1.0829064123635153,1.079533221759696,0.9728633640121012,1.0611093522834985,1.056423801491755,1.1015522904404103,1.0666043964400527,1.1124954346804863,1.1344472252187923,1.1294028280823194,1.0943654445670363,1.116910186681248,1.1501022022432947,1.1479803322719093,1.1804217804015613,1.1619433952114813,1.1671370638465075,1.17799800810859,1.1618632864161258,1.1630466066002605,1.1388985611610378,1.1434130828310463,1.1640057031581696,1.1757475836132572,1.1545503019157273,1.1561688373002341,1.1236940293769653,1.150296806421857,1.1829010251926377,1.163133284429945,1.0985304799270739,1.1353187912782292,1.1032736180023248,1.102024598688443,1.1247260329505995,1.1314409247345503
Tapu Koko,Charm,Dazzling Gleam,40,1.0793082629047503,1.1261607824891349,1.0902437536560379,1.121650642070501,1.0954554700155261,1.1203543589468992,1.112266470592808,1.1219718589860095,1.0516237336007015,1.075029402111675,1.0660373346067966,1.099020100191725,1.0759857749778912,1.0993129856155237,1.0527791988898585,1.0551984082750756,1.1070811371716391,1.1058345595875991,1.0999685325906388,1.076276809165433,1.1119345945743637,1.12805788725306,1.0949218360832302,1.1590249100766532,1.1093790589931565,1.1212213760584981,1.2415141042267352,1.1275527482501109,1.0845335755808934,1.1140127267953694,1.0925771844612395,1.1075519930389557,1.0669098148235505,1.0915470024351592,1.0574891333002479,1.073148321869211,1.090414309436036,1.102263574363244,1.0407143105538312,1.0969686240948684,1.1652127817332985,1.1745993510982589,1.0499630017746182,1.102615272621277,1.1646317003167543,1.1574263318173699,1.1795106009341267,1.1529751084697446,1.1144510756294468,1.1468490395813724,1.163800554343536,1.1587294647714004,1.1312373031180636,1.1469040833572193,1.0970488871201542,1.0787079739213377,1.022100277637668,1.0929362790417685,1.0555761130264263,1.0959402322160168,1.0878885613688851,1.1182532091174413,1.1356105225436457,1.1298720552191275,1.1295574668041028,1.135155811724667,1.1266345539308034,1.128819615948858,1.153389573707838,1.1627839345163729,1.1549252209278298,1.160465292779524,1.134785574514102,1.1596842514296548,1.1415088892408551,1.1283285253426372,1.1693394216009667,1.1730260781395447,1.1589508380376172,1.153819648115555,1.1406941680867664,1.1539107229219412,1.1559236788280296,1.1460291648168386,1.0964836940187686,1.1228450492092759,1.1103537340997238,1.1027481418759997,1.1317932068842005,1.133598380481824
Tapu Lele,Charm,Moonblast,40,1.1586124071406891,1.1888295286521195,1.1537606974560375,1.1871209734634962,1.1708156206668203,1.187879206288587,1.1721353055261792,1.1708599152076176,1.1041022726025298,1.1207389553267884,1.0590793943339596,1.1401811367431507,1.1304064422750348,1.1468311806402776,1.1116586652253553,1.1251315892955835,1.1490485022384012,1.1590653337619503,1.1742506084789388,1.1589488962123693,1.1482296086619328,1.1477995502603286,1.0799683888960765,1.17684974907312,1.1456787571239249,1.1480734126373795,1.1758519945304469,1.1667132078173652,1.1442112488200546,1.1664480104978874,1.1504448489534798,1.1500925984582988,1.12525912575658,1.1556454928473792,1.1597489510092431,1.153643899616042,1.153571570543265,1.1792008999390977,1.1284735406905124,1.166829255780944,1.1668719369778342,1.1653420397375842,1.0867624593107927,1.132675080861439,1.194981138846062,1.173373709195716,1.18609913313554,1.166961779720082,1.0862319813435122,1.1679611063595825,1.174790284124721,1.1590221806679035,1.1668867690043747,1.1349155264079296,1.1524746587413597,1.1378898248845914,1.067221491766508,1.140759731359641,1.145692026971535,1.1503728973299114,1.1486554114901872,1.1715915438848894,1.1872975370353729,1.1738918208075915,1.1297469258408046,1.151772728596944,1.1853260790436535,1.1776873652671553,1.1973318005034772,1.200072423811098,1.1883070308024593,1.1900511015499302,1.2050933404873292,1.2025495799663657,1.183432140914889,1.1844021699873135,1.2175903850550311,1.2327769035717955,1.1661802854576353,1.1749760445885769,1.1682633622116478,1.1878530048714184,1.1914757137519056,1.1943079761459485,1.1503896637533404,1.181076112077696,1.18251851690071,1.1421448459467087,1.1813216097051753,1.1762792935888937
Magearna,Volt Switch,Dazzling Gleam,40,1.1954914776112695,1.2834371981272799,1.2649234452844755,1.35578807926036,1.2132014421648005,1.2803953050029464,1.1587422827653617,1.178005532310712,1.155943155279393,1.2388112962531426,1.1911522447586236,1.3072255303358278,1.23890910637171,1.308303444058062,1.1585137454257106,1.2067639431295702,1.2925179710124377,1.342511384038065,1.2654276467796481,1.2938952994355521,1.2924575673606702,1.3463161775216486,1.201103591794521,1.3452914651394248,1.242560262784138,1.28246195559032,1.2370231220672772,1.274932897530126,1.112382258359786,1.132215790572327,1.2109184859814197,1.2500247434299745,1.267555811742841,1.3619211226329235,1.1790176553487166,1.2122275894690389,1.249950745735714,1.3298465232231331,1.289857659870952,1.3933897322672788,1.2417947183422322,1.2759430385813073,1.069462436855478,1.139365420832457,1.2813947320153123,1.3320386283482766,1.2261832913032806,1.3283368966664781,1.2136100829946206,1.3072623416989277,1.2847036700347758,1.2947909030989002,1.2755761089779227,1.2821451802213393,1.2183940097574346,1.265925191108921,1.0204606732435773,1.1123023901603886,1.2186945855875857,1.3063014305078662,1.1386142142659699,1.1932287736326745,1.3920057870004228,1.3980985914791595,1.2198586732327044,1.2974483684034523,1.2859302512782813,1.3208796847406281,1.3344930609440904,1.3518815354883083,1.3410171611577129,1.3535938225404356,1.3174900782302923,1.3577677337933771,1.2728037571226312,1.2864461053019005,1.3486640239720435,1.3619185267087663,1.3155710750495357,1.319379032170488,1.2115629753135677,1.2345464611314219,1.3516809966992225,1.3597660138496346,1.272644870003857,1.3077642975235226,1.166167665215579,1.1770602863659596,1.3055694901158155,1.322338069005267
