Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Trevenant,Shadow Claw,Foul Play,40,2.250475943769025,2.214699503052247,2.2585633152852127,2.206411127109411,2.2533418438542303,2.2068804997539337,2.7341448646767836,2.7065561924728136,2.348307885555382,2.3384222368605645,2.2681924677221135,2.2240855347278248,2.3309595409577564,2.208245182724984,2.355925474397559,2.2465281208089114,2.3939070657155783,2.412134089354948,2.2384596714992986,2.2059367608309643,2.7526903597358903,2.675505655598691,2.237133727348086,2.198810363864831,3.5107062215266613,3.451300659130195,3.5772267339132857,3.5142429574951097,,,3.628559873487583,3.5729750436235714,2.295907841902305,2.2800062954983686,2.7804077624163535,2.74074439393771,2.3944932200530404,2.346982204106269,,,2.330312304410264,2.2790890747644568,3.6502290521784335,3.5662438752075176,3.5336583957704857,3.4089519633484957,2.324787735115624,2.276656399297205,2.3204246380148588,2.2563913738852377,2.353073879683364,2.322530331625908,3.767617254493534,3.67199797782423,,,3.538101263765655,3.5441360420518513,2.2919222936472776,2.244046437388793,3.5858849927675154,3.5308638863616864,2.298860172602594,2.262440235802768,2.392645248520292,2.346308567594838,2.294385727353763,2.273201680236855,2.243654448720375,2.1889949225916574,3.7147364005571637,3.6941281698017012,3.4204910882494275,3.4624026472296014,2.2980780159033363,2.252152880196588,2.8195269672158947,2.8686059775526,3.65129834475807,3.6575603851135003,3.662083232653467,3.5135526136808988,,,,,,,2.3787249570718028,2.3484299561923363,2.3571291500061813,2.2860719494455,2.2433950627726325,2.2102365744825154,2.3540239607194766,2.2945364125759315,3.550396621226219,3.522525695373517
Trevenant,Sucker Punch,Return,40,2.457434618253809,2.459069740342431,3.0786612131800513,3.044642533385044,2.4567682187086994,2.4536074614961754,2.9356173670152863,2.9942966787944623,2.562243325778605,2.598073402001555,2.6207415328756047,2.605177879565902,2.546607360481535,2.453524583787049,2.5252414378813897,2.4756334929809625,3.0426962579975214,3.0951679550772284,2.50885634716468,2.49781208263575,3.9116507701345733,3.919370071400323,2.4763070827054245,2.4769349442790016,3.221085631451458,3.2953718338646962,2.908410001004927,2.9283174884197165,,,3.999771907982006,4.043155716282812,2.5364759902274985,2.54260315706288,2.8878378591171625,2.8998160641052713,3.1170612924294385,3.0665854801963692,,,2.3148712068310076,2.2992940793933667,5.391006229173285,5.28902223465364,2.924856201128376,2.8881457958762082,2.4839104629226347,2.4518585950457936,2.488082237583504,2.4489959197458786,2.5744175745357833,2.5660211592446154,5.1427372390599935,5.059965085279773,,,5.100527554294249,5.139535743047509,2.7325221525677432,2.7211444215171925,4.843299513644369,4.802030990152232,2.488478613736097,2.4713516223590695,2.5601898099680427,2.543687392692955,3.1927141769018714,3.149397711643159,2.4933325667862616,2.4709547668484078,5.247087256864581,5.22903676991474,4.821981400075774,4.8486805725961455,2.524905961628784,2.5393430583035843,3.1257631903779557,3.2527119497154344,4.993242981292763,5.020858273435238,3.0393792065940044,2.9779996810902962,,,,,,,2.563916401146172,2.5463387455828586,3.1494401460019796,3.071366957555486,2.5666665620539044,2.5606675706819133,2.5163287156659067,2.4648164802939383,3.9701614147459767,3.9852172996135393
Trevenant,Sucker Punch,Foul Play,40,2.60780154897322,2.5551479323761375,2.610487604863315,2.544917801256638,2.6068653890964084,2.55299785654863,4.06264528391413,4.045907281372898,2.6516825018364774,2.657202375205331,2.652476895938037,2.6150402904027463,2.717725797582882,2.5278830486962147,2.683667727519347,2.565279736344579,2.5775556370679356,2.596266071168588,2.589758015772845,2.543222023385644,4.05551685743766,4.016767628385068,2.568337008040808,2.534788304413045,4.5425953117106985,4.526238105473702,4.1220992496872215,4.058434025532713,,,4.1108298272729655,4.0669821890470415,2.5912119135788956,2.575368284903864,3.897464877627248,3.8493193630964946,2.5881623540663448,2.535119919316512,,,2.4455422283703725,2.4004316127395056,4.280165894174549,4.1820918688215585,4.067946965020581,3.9415444968578948,2.5760759100955393,2.5139528060812464,2.5853992622456663,2.5155293408021797,2.611831874274567,2.5780663275432802,4.225695074698689,4.139400239328668,,,4.1575850173504945,4.17524558983781,2.77903218695588,2.735750703155712,4.007519740543623,3.9344796464749523,2.5497694328497054,2.494247975795576,2.6283530415679923,2.5823673217969163,2.6320186753371884,2.5941434138740482,2.553551453285061,2.5050817443227262,4.206230183832861,4.185998531589064,3.9593615451383988,3.993300602604645,2.6086956224059854,2.5753499511002973,4.216217233957703,4.344966471520348,4.0168738386303655,4.029678820387477,4.156331101348543,4.0194795305653255,,,,,,,2.617556226911851,2.582425746879667,2.598707150015675,2.5238046725549017,2.6299864215186513,2.5982861574826632,2.609966116995466,2.5324854435253243,4.070220749906715,4.042941934682437
Kartana,Razor Leaf,Leaf Blade,40,0.8675235094539925,0.8792483095817912,0.8663398513704177,0.8762129354682745,0.867835266378149,0.8768500912834872,0.9844126289339907,0.937376208285057,0.864578279875822,0.8745591058830529,0.8791128926258653,0.85078836158202,0.9663287554019658,0.8815092439515865,0.8755279493434348,0.8826725679675309,0.91582718727059,0.8855757375906629,0.8793948496188164,0.8783517527616607,0.9808552315022278,0.918328979891429,0.8950304783594465,0.8868073308056739,0.9161165261362519,0.9109430124605339,0.8880532422546655,0.8842154014192092,0.8754199975779304,0.874480974736333,0.922509669507447,0.8859799745701722,0.8557047420659942,0.8490980945788337,0.851838170194838,0.850181250023154,0.8744179600094394,0.8607937380017812,0.871240985244051,0.8776877796548784,0.8776943314649074,0.8695719872062004,0.8473850657541745,0.837558409980222,0.8721708827627159,0.8409424920153433,0.8588866110198278,0.8548270350813828,0.9028072278454331,0.8739195795907765,0.8699616562636081,0.8511162918074965,0.8708229982562538,0.8508420809476204,0.91397131747306,0.8904831386131888,0.8787882638186916,0.8757581233508641,0.909808759148126,0.8757396089422963,0.8708224561178226,0.8607375308212322,0.8502410797965622,0.8449343157595999,0.8809203510276786,0.8746485149118346,0.8754682574227514,0.8696949946834812,0.850425806722957,0.8442003260045513,0.856507731485035,0.8537580494776337,0.8526471144506002,0.8619354098309979,0.8782538577299062,0.862649234931592,0.937806776698844,0.9478853190837181,0.9264893480822581,0.8736552169296561,0.9012439977231484,0.856121897376658,0.8500717957040315,0.8504597729870876,0.8896567788291312,0.854992610197107,0.8799860363265688,0.8675655546485362,0.8772197325873701,0.8711066273620786,0.8898775055467204,0.8602665794831291,0.8704735812079145,0.8676261456973333,0.8830619954052802,0.8637146142761577,0.8639750479676858,0.8434212631891946
Shaymin (Sky),Magical Leaf,Grass Knot,40,0.9818619696230662,0.9936332579621793,0.9830333270512971,0.9930067202807075,0.9823970027527363,0.9910495599051693,0.9788467901767673,1.0040463098209764,0.9678372447582917,0.9741172529378016,0.9598715542167406,0.9578390433668218,0.9789328214089635,0.9638452630795664,1.0233864724379778,1.0084333076426508,1.0057142500395702,1.0031569783161232,0.9971386392050191,0.9971277943478022,0.99225605205274,1.0025527459348975,0.9930128998275441,1.0235323526859925,1.0030751427788098,1.0184833344702824,0.975156779954541,0.9907966454403974,0.9820325718593819,1.0002019994229647,0.9386804666082907,0.9683715816076979,0.9618237009034117,0.9664022417296304,0.9727358735225015,0.9735458629551008,0.9839922035277555,0.9662440004875057,0.9704691936999682,0.9904897247329792,1.025220644091481,1.018379807407664,0.9676119582952661,0.9410165330711057,0.9547834627757095,0.9448975632052123,1.0306679840343502,0.9844664107335065,0.9768199443256828,0.9752996412412938,0.9616409672367962,0.9449436301592892,0.9827911699225315,0.9724980308400741,0.9561042677586387,0.9770009444805783,0.9777264714846408,0.9765648479068845,0.9972145821846717,0.9810843407575092,0.9653115304703438,0.9748016987646948,0.9982120135844582,0.9661089056378305,0.9975482731134809,0.9787893390271369,0.9867336889143857,0.9838281616003365,0.9732517469472094,0.9592905223507537,0.9788388945305198,0.9677011292031488,0.966278009156354,0.9770750033682699,1.003108195818904,1.0148132644841814,1.0055941530920138,1.0312246318307317,0.9509712002870685,0.9634880872989251,0.9747937616862973,0.9705090630669259,0.9671467896647068,0.9755499628308522,0.9785285472514562,0.9745829786510312,0.9807652040495967,0.9773381721147183,0.9848615436156994,0.9707890100660719,1.0152735673830067,0.95893540505523,0.9661417478940111,0.9577182825178531,1.0089650055129975,0.9887033807130331,0.9616361279763584,0.9525161393430606
Rillaboom,Razor Leaf,Frenzy Plant,40,1.0402854325830828,1.0622993902640785,1.042313813179033,1.0562487932630156,1.0430844101106131,1.05843316972692,1.0847914768717104,1.100256777627326,1.0370427247139407,1.0427161347483198,1.0451211187170744,1.0485407886856921,1.0472675838398178,1.0356492615581456,1.0437194374762975,1.0592051530681983,1.0759576268127997,1.0739582320564152,1.0604366814834782,1.0591715899682401,1.0487136918143825,1.0589692538791633,1.0711816453363547,1.0717890529459173,1.0626241745672569,1.074679742332994,1.0569333603481927,1.0755797025330784,1.068026599934577,1.049204125986743,1.0372707834981885,1.05214940527557,1.0384746560346174,1.0371122780075275,1.0379017296625737,1.049411238427598,1.0407517560648807,1.0386382146456783,1.0185853454475131,1.0387970625290135,1.0545283284398976,1.0508862129694374,1.0348829626811598,1.0035596934786253,1.0436702334660874,1.0389025829347491,1.0515785712507333,1.0522198827337106,1.0429498599894622,1.036716038378454,1.0533460010873537,1.039341048483859,1.0296191034505406,1.0314156745130116,1.045654940990477,1.0475587669784228,1.0361684858756086,1.067335429925384,1.0583108381590396,1.0606569078349426,1.0271615788432487,1.0431556224018756,1.025046031169299,1.0235005754784132,1.070269320714854,1.0580739106193706,1.0743763591652369,1.0666221675076992,1.0573567150541026,1.0381961860205853,1.0389154893499635,1.0442075638307242,1.0454730937736119,1.060722307289071,1.0447794839563074,1.0432810586000434,1.070028909112573,1.1074031590652105,1.0412389565637612,1.0367496724360739,1.0375405624990879,1.0255601471936584,1.0367501193943334,1.0363059020858452,1.0287040744618279,1.0363597214339482,1.035717618530307,1.0305546290095615,1.064151344609988,1.0597971710967156,1.062813196449087,1.0454804488259626,1.0470054431040658,1.0418761711617013,1.0491385455680053,1.0559282965202563,1.0671523132896485,1.0473489856751368
Kartana,Air Slash,Leaf Blade,40,1.0435967834384936,1.0804594826299947,1.1351555720812725,1.180624248746823,1.049609718139621,1.0777797722630464,1.050903615676849,1.0271149255644374,1.0462118868293107,1.0752477863267356,1.083084120887903,1.0651778036481963,1.2536711448594462,1.1108425523398955,1.0706307694891959,1.095484374809688,1.2165986544269898,1.1793077738428348,1.0712837649062088,1.081815657181262,1.1827331431097985,1.1633929345207092,1.0835403630123737,1.0911337122512959,1.1128514931697884,1.129410048871653,1.07981336331419,1.09443902937751,1.04959315715567,1.0662642397525208,1.215798012720203,1.1865370775173236,1.0393723503633208,1.0534826745994148,1.0370794626711608,1.0567591656139286,1.1334770109867485,1.1553076541624026,1.0587163043109264,1.0836091966807375,1.0619770639252344,1.0705470375454729,1.1949585492330999,1.1779322361893996,1.0601770812070668,1.0377690272833646,1.0454745922070368,1.049914011722375,1.0953694105469154,1.07840429580887,1.0724999714883965,1.0657842491544303,1.2044348222989485,1.2288427966615167,1.1042070935298756,1.0927180034325394,1.2297278059495234,1.2486919307803428,1.1149057752309806,1.0815149931076595,1.2080191248600456,1.2367218875866997,1.0486678915619143,1.0401333758227442,1.08139025856458,1.075302519516518,1.1899398435448136,1.1899935983469032,1.0446818931406248,1.0486791857052251,1.2022943743186298,1.2327106951880658,1.206884302014591,1.2315260783911022,1.0633106402003596,1.0673902176248427,1.007606822699856,1.0233921849523864,1.2832030225137785,1.2567123181217323,1.08411555507986,1.058686086906833,1.0201586691688431,1.0486861695371241,1.0949128776442156,1.0543583092057434,1.0687496666714833,1.0702414453424376,1.1642093812834835,1.1686619902047755,1.1638637369055882,1.1514187663477522,1.0505355420710554,1.0616865800680142,1.0715548762545815,1.065484498356565,1.1429902338267508,1.1289077762584747
Tapu Bulu,Bullet Seed,Grass Knot,40,1.1579578629594949,1.1484353060752632,1.1549904394199473,1.1473329227037925,1.1577311973312139,1.1475010606012828,1.1591711031918137,1.1735675135819046,1.1411079764109409,1.1374866782720574,1.128951959069273,1.11270970441441,1.1671681184847498,1.1112377644867453,1.1284728320687711,1.1474932891832528,1.1503773204500745,1.1514999922755242,1.1496285417774799,1.1461410544808974,1.1287474769634496,1.1530400083914014,1.1787604578386839,1.1836157486169954,1.1297044490944905,1.1546442872165295,1.1363492409876121,1.1480364638680896,1.159316605368398,1.1239563517864508,1.2381138812602674,1.1377515001024132,1.1085454746453598,1.0968298769366625,1.1099666812671785,1.1160874908772982,1.1189749199907892,1.110439393558347,1.1244474835787845,1.1514699256559262,1.1382712845820329,1.1197746293112492,1.106508853997165,1.0686457690391924,1.1102366004180295,1.1084196101019208,1.1389442763748447,1.1261329788075485,1.165697546682235,1.1434628658659707,1.1320465595734766,1.1190585630918386,1.1193342260191632,1.0989280196310098,1.1376196885275451,1.135915679396133,1.1189136365136472,1.140117526404235,1.1526255081997168,1.1447533541729324,1.1188088987800353,1.1142686330212959,1.1219914521310697,1.1048719710307304,1.154213347374914,1.1364422255997808,1.1230725798558194,1.125880491200821,1.1831372024288012,1.110112700564612,1.1281432486049585,1.1073355296553011,1.1208922792687046,1.1234839964489796,1.1379580904493711,1.1243729948337422,1.1370754675622954,1.1716530738654756,1.1308701853593268,1.123622242469466,1.146374308552302,1.104135323710486,1.1038600764707116,1.1145316010636412,1.1156439967666283,1.1192296612313677,1.107501947426704,1.102963196248235,1.1455816955705675,1.131351013771791,1.1407146550618243,1.1147101366992178,1.1227928270039933,1.1191222407021009,1.1267543046350261,1.1295930789124968,1.143897456880058,1.0899230771532356
Tsareena,Magical Leaf,Power Whip,40,1.1910555991006384,1.1906162277605927,1.1945834449668156,1.1872233192011308,1.18933631187974,1.1874049850325672,1.1890674621460722,1.2049927601247212,1.1466280049130275,1.1514674769352873,1.1450888830525827,1.1242807892287958,1.2221582768423886,1.1598039490400243,1.1954173229032774,1.1924491216222617,1.1574116303550603,1.1605087819348763,1.145728966234134,1.14113763512876,1.1582701151633426,1.1696182488743267,1.180891332147912,1.2037330644025277,1.186389470682716,1.1941630584619265,1.1688097406996307,1.171287285349183,1.1727375253235222,1.1528716037454554,1.1316983508343161,1.1511244752020005,1.1358302980475443,1.1251404494873791,1.1302825761473478,1.1310659637709883,1.1381651882602808,1.129622115349273,1.126689780580204,1.1477128541948218,1.1580239430737909,1.1577720467166726,1.138274348338052,1.1257344232753501,1.1243119164524464,1.110724050808432,1.1385854351838829,1.130157817768128,1.1639989783983162,1.1486388781444319,1.1292823908257403,1.1221583212811783,1.1374316645981764,1.1396001847980854,1.153834741573783,1.143761354654563,1.1183038904705185,1.1340742132476436,1.1499656065516997,1.145495167116579,1.1308999361490164,1.133244260557822,1.1327313611757657,1.1279848642917025,1.1589161225702131,1.1405950861798264,1.1312689698962595,1.1261604498221953,1.1267513735098968,1.1162559555166753,1.1219320630007927,1.1176773381041423,1.126552357473978,1.1426415817510713,1.1453677458314333,1.1499397689313084,1.1907779446259892,1.2253796950720144,1.1453286456300045,1.1477367713822744,1.1517794794702267,1.126158074751227,1.1147434566469299,1.1264715390525926,1.126831757883187,1.1267806758903436,1.1443120033733503,1.1459947595644828,1.1362897755422032,1.1304275381705364,1.1428853611633973,1.1249623700281506,1.1302679191518894,1.1268023375347973,1.1393715460487963,1.133474670757233,1.1595251284065893,1.1356728824885793
Chesnaught,Vine Whip,Frenzy Plant,40,1.1824951321524428,1.1667617843606504,1.1864940838499034,1.162219994606246,1.1866435923096261,1.164241035848671,1.2137705239183527,1.2220386625837407,1.1569964922889533,1.1617395783650948,1.1536517720926283,1.1596509654250324,1.1761416579629385,1.1704731955414212,1.1705984729797367,1.1807526433885176,1.2101468201029828,1.214997961036157,1.1677728587460634,1.1677642885921504,1.1924375892481567,1.1777004416472667,1.2089733361549435,1.1649642409781005,1.1597898326911518,1.1640135796780415,1.155139614895161,1.158891321773787,1.2305414381272064,1.1950218281913216,1.1856662003935852,1.188230953652124,1.1814578309830563,1.1928367522651364,1.1759927571604907,1.1779411528625217,1.1813692369357534,1.1884236089481808,1.1681313525050545,1.1892357629055,1.2011358261113319,1.2053488225550402,1.2007201576361604,1.1689029709075642,1.1607039048791676,1.1556700331069765,1.1572064877396087,1.1601222167468237,1.2189779413265869,1.2038877318156018,1.1878058910050928,1.1663364686157356,1.173699304369749,1.1681688327425854,1.170431158997374,1.1961593420601104,1.1698378529039661,1.2049069236360912,1.2052540308059063,1.2076337981038356,1.1718279371296074,1.1713005352283392,1.1678903070891766,1.159287228014254,1.2036027724426284,1.1895832875018197,1.2200465643557474,1.2178421256623637,1.1804008668087154,1.1494947730687284,1.182077631781586,1.1734554154804615,1.1743530698163076,1.196183134619711,1.16974463464364,1.173928066732895,1.2434773177633256,1.2873894165483455,1.1729524506758822,1.1791420261323369,1.17938119586599,1.1604737870701196,1.1637553276655166,1.148159346322753,1.1703269015711135,1.1478589928289984,1.1947540987913476,1.1987066271405895,1.2055062035018516,1.1861804311411832,1.1740590771458972,1.1622160891253792,1.2045511450389859,1.2030352657226717,1.1614747518040769,1.1658675780168433,1.1710771744501303,1.160681268003321
Decidueye,Razor Leaf,Frenzy Plant,40,1.2179765404308485,1.1960144216984296,1.2179652111018862,1.1980368272314839,1.2173931018708128,1.1957774879162208,1.2199072139919898,1.2352765302405975,1.2033339526041213,1.2011063750594693,1.1968728957784496,1.1786521745605023,1.3323435186407862,1.1978723135880769,1.3017415532018883,1.2323744212829824,1.191588928416866,1.204074394607039,1.2054019584466702,1.1901287653719372,1.2037624126231559,,1.2011208545945224,1.1975341219155182,1.2857407868191286,1.260443065875693,1.2345837895885037,1.2152367150546735,1.2088116581479493,1.1758239738410745,1.1843062157813693,1.169006361934055,1.203909145336739,1.187371783492279,1.1809150311254424,1.1749445537316328,1.1913605695165537,1.1742084963994863,1.198796385101187,1.205637806057277,1.2203551763905927,1.1868959120722307,1.1922734865468638,1.1598239540042756,1.2147092038994942,1.1843932920698448,1.2074023685420003,1.191569626045043,1.211675355103256,1.1830844262985056,1.194557105745084,1.1802024447153208,1.2170042688055467,1.1887821313884095,1.225761867214876,1.218705417556832,1.1969116860210949,1.2050724440611598,1.2241218781637988,1.2150733142814594,1.1852237192124335,1.186869387611339,1.1686080113056958,1.1590039114222335,1.2162498146387033,1.1948651796845213,1.1985163021144232,1.1900232449879153,1.1872758612970384,1.1695783723703188,1.1950596370867774,1.1845875184322594,1.2008364205931692,1.2056920110426053,1.2297628192751615,1.2019480999064454,1.2224461152290254,1.2616806003589307,1.202721470540769,1.1867503817063598,1.2556907233436203,1.187247903900239,1.190344319733384,1.182403037458588,1.1933783033067533,1.1837039266786562,1.1985116274181917,1.1787900910244475,1.2182659849453874,1.1955602049603407,1.2227546395449638,1.1846521001918986,1.1952363634777048,1.1825147667978257,1.2287394278696733,1.198990751089167,1.2175838695360506,1.1669649615999653
Tsareena,Razor Leaf,Power Whip,40,1.2395557282143443,1.2340421327033901,1.2434497139975653,1.2353293997983046,1.2380867147602157,1.2314426471855486,1.2475083848749966,1.2584412377204481,1.1938517945895366,1.192490088385783,1.2042897910360375,1.1780271382440992,1.2863615149185252,1.1976936914118204,1.2623355381811554,1.2341021986171692,1.1922109657312927,1.1902357400803592,1.1893750621158679,1.1836134433064063,,,1.2391976356649865,1.2563675190836294,1.2389217743304268,1.2417821099116653,1.2215944772608496,1.2253032366661023,1.2339818779123088,1.2081475947401428,1.181331258220319,1.1968363257032657,1.2024358157149249,1.1904374951199383,1.1778801920326192,1.1742778710114807,1.1777283489869985,1.180161692625057,1.1722476975860079,1.1911832533540438,1.2306083181750045,1.212591642985903,1.2075225496616548,1.170734998455481,1.183465116281042,1.1733324420924816,1.195957905574972,1.1836634369495291,1.2061469432598693,1.1770195605347864,1.2064339575945464,1.1939788328829828,1.1873400328690358,1.166749030567421,1.2204952782059009,1.2229240515237783,1.1884707031017172,1.2113733101282622,1.2148708771683807,1.2105280609646436,1.1900939462054942,1.1832354065979125,1.1963473712946757,1.183258875891204,1.2119119015124002,1.1947053006825195,1.2255579156841572,1.2209162801991185,1.1934431734234738,1.165539330660171,1.1938544553346055,1.1934120063066513,1.2013430894306119,1.214433282205671,1.2237804109891042,1.2083955569089966,1.2319972995434045,1.2647246977516946,1.203423160944982,1.1897272463669282,1.229265109953225,1.1828159338010162,1.180669109444231,1.1760490132996833,1.1834397276256956,1.1790771161572473,1.1855740278301399,1.178722200354961,1.2033064626395942,1.1847818134280002,1.2087895220088962,1.185602534584752,1.186714169025493,1.1797982874325124,1.202863247127745,1.1949545638581747,1.2303679119800612,1.1844481536855664
Tsareena,Magical Leaf,Leaf Storm,40,1.2719966065266328,1.2461259818583585,1.27392971929485,1.2458154153033238,1.2712369740409408,1.2437803858228824,1.2560096791137323,1.2559443754227488,1.2024646914835762,1.1972759883563022,1.1860555295423834,1.1545573545132053,1.3107105540482784,1.2080660949458981,1.2939143568329756,1.238159476884476,1.202570931767628,1.1923417927313775,1.1875616839894403,1.1769704230845508,,,1.2424122087138534,1.2551782870704389,1.2472367741298669,1.2417967910360352,1.2195281007112218,1.2235104854846177,1.2332667565818536,1.211499708326201,1.1915882360418113,1.1927007607682225,1.1630808348276813,1.1435277339812304,1.1602289441708766,1.1523622394858932,1.167803506427733,1.1505381102446492,1.1505544685546316,1.1612449507480784,1.2330600837337842,1.2156225650155716,1.170411795601412,1.1356178514890742,1.1637905761630924,1.1480642072163867,1.179222643116136,1.1511823737124856,1.2041612556885408,1.184705411952805,1.1618451394542073,1.135400881886125,1.18220572586705,1.1593970583780182,1.191248931015672,1.1889015529288587,1.158103227725633,1.1645874917636676,1.1898143869254965,1.17570463667339,1.1614387588185964,1.1627963713628684,1.1691693921933701,1.156923249664467,1.1848719578918332,1.159832621677939,1.1473725259332987,1.1404935900705493,1.1728140350020317,1.1384926946461205,1.1630484255830658,1.1526726144725792,1.1534055452263188,1.1676422611297121,1.195318655542273,1.1946355450519728,1.2306454418807182,1.2625531064528195,1.1928147452582758,1.1880459233566933,1.2074430935774083,1.1482340285656945,1.1587808068537784,1.1551647936331435,1.1675076426526447,1.1580657398598948,1.1929315438463288,1.1838640456885325,1.1744354224365456,1.1611114010086778,1.1734621436274917,1.156454748209361,1.1570222502924628,1.1378550757983317,1.1932182636223223,1.1744847550274826,1.1640215509653689,1.1269120701785302
Tsareena,Magical Leaf,Energy Ball,40,1.4758460778777358,1.4497660695156107,1.4802816525490634,1.4471911455439983,1.477435533517719,1.4401761778052395,,1.4686081292187658,1.427789290504178,1.397343421726483,1.4077076036760894,1.3548652300116708,1.546701190187282,1.4156470740713996,1.551167330741517,1.460596577568042,1.4384568493496204,1.4086873191467852,1.4156066198346788,1.3786351457250745,,,1.4899535605222411,1.4572431112048012,1.5075297899916862,1.454275336483326,1.4848893816318256,1.4239834235211808,1.4679436598859277,1.4114872318912528,1.4204835621006853,1.3999516894829978,1.3852742124616222,1.3586447731782358,1.3770128701960913,1.3472354972196598,1.396133520306032,1.3628882876748105,1.3714200148138729,1.378694080899255,1.4633962064416792,1.425092192686761,1.3852400402551772,1.3546718349180473,1.390811441426643,1.3499020143273655,1.3911363883526962,1.3781560662313792,1.4560130574648245,1.3938830530278108,1.3963371996177698,1.3521599065860808,1.415603529498062,1.378520384592081,1.4237891395162514,1.3896036375023348,1.3758851888127188,1.3634329718435354,1.4264986779105355,1.3854584620903523,1.4004593601935498,1.3689964941226993,1.3957063229523974,1.35436828437425,1.4109023521127637,1.366664765680578,1.367942220999835,1.3462683424834772,1.3724377485766306,1.3367135849725846,1.3840940908352564,1.3419367057675797,1.360313634265548,1.359822735885231,1.4401050545881275,1.394700444089019,1.474289121986183,1.473026855675104,1.4104644306460032,1.3930047931692953,1.4466684829584802,1.3613799428510127,1.3986476685820142,1.3604471594233678,1.4031178151592674,1.364338657130285,1.4347024213771624,1.3854046750730575,1.3798636863261333,1.3489349301443496,1.4119552764900833,1.363093178452659,1.377957437864038,1.3452213415020224,1.430037536128732,1.3875202692552029,1.412391492439015,1.3665202223742556
