Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin (Land),Shaymin (Land),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Shadow Virizion,Shadow Virizion,Virizion,Virizion,Zapdos (Galarian),Zapdos (Galarian),Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Beedrill,Mega Beedrill,Mega Blaziken,Mega Blaziken,Mega Lopunny,Mega Lopunny,Mega Medicham,Mega Medicham,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Pinsir,Pinsir,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Decidueye (Hisuian),Decidueye (Hisuian),Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Infernape,Infernape,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Passimian,Passimian,Poliwrath,Poliwrath,Primeape,Primeape,Swadloon,Swadloon,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Victreebel,Victreebel,Vileplume,Vileplume,Weepinbell,Weepinbell,Shadow Bayleef,Shadow Bayleef,Shadow Sawk,Shadow Sawk,Shadow Throh,Shadow Throh
Shadow Ho-Oh,Hidden Power Electric,Brave Bird,35,2.0328236841876026,1.9686971857316642,2.032707952018258,1.9714685334051867,2.246445011684792,2.191903632314769,1.8805270584348808,1.8480468324286619,2.084345038287846,2.1132125191439233,2.0478854510154743,2.1075051181297946,1.784766368472807,1.7764072508777866,2.329854185842715,2.369578618903422,1.8366296183411803,1.8565871616009675,2.6278453806832665,2.707003115521644,2.679009272550921,2.713869408341416,1.85627599462669,1.781688452673833,2.019707906550832,2.010534060238874,2.29906552285076,2.399914243875744,2.4247149309947735,2.359538704110246,2.16266769067898,2.1554818331645573,2.3490496962928993,2.3296175526050735,2.091566252672176,2.138599198682147,2.107686201825681,2.04122529883339,1.9705594553472419,1.9503905923614513,2.069689172825873,2.0925864045365286,2.3994576529216567,2.3852321293472785,1.6223021190554106,1.6012722923332727,2.033931362614845,2.13301178766929,2.34744327802235,2.4746904563451015,2.026477084271487,2.179880253636301,2.29879678455592,2.430206631770455,2.062295596969891,2.05998296950069,2.3665930739450496,2.454780920930562,2.2025647312825165,2.285299201504766,2.459874630275519,2.6513579360513058,2.037584339221419,2.0721402353607288,2.317495702650369,2.400491385522538,2.4187876453691826,2.5713895756652363,2.1059646979158178,2.1679352690169407,2.290170472048938,2.293215568648161,2.026258181348409,2.047923355153633,2.005059303833656,2.034031937258566,2.1040259370407313,2.1533473114206347,1.9019506002925413,2.053284965924323,1.9993226322444044,2.1561823131066156,2.3080644866194495,2.410466712039545,1.9243708751408488,2.0699281346780505,2.3307341252558595,2.487724676989602,2.0911610484752283,2.145482348234132,1.727997084471933,1.794528064535832,1.9592876139309001,2.114951599240963,2.5974205514463264,2.7433832114311234,2.2011495810984436,2.3392195248122785,2.030047411621732,2.13041275199655,2.2834568353593294,2.3664169850639762,2.2965370428981307,2.4259396838573113,2.2521858865723985,2.3143826585467533,2.2657784479403626,2.408468799716013,2.451366911427408,2.5245366584593647,2.2015558123737735,2.157455845805396,2.1373153247628047,2.214439515774084
Shadow Ho-Oh,Steel Wing,Brave Bird,35,1.9232512484799504,1.876239981021227,1.9213679604309304,1.8903565601931689,1.9267190914772943,1.8920811526308727,2.6317306887286023,2.6140739906571415,2.0825505752994307,2.1332619988219124,2.0385275427145144,2.0781752756587806,1.695013767319602,1.6795758298843635,2.012835617202832,2.0748753830222695,2.4569866722968947,2.490345774330267,2.5183698976150146,2.6117359226890926,2.4961662592951823,2.5627449854510185,2.068282090413047,2.0677924151800187,1.9568742159496246,1.9817637805113903,2.36661969925219,2.536657736242787,2.5118816901859717,2.5023353766775336,2.119677184989876,2.0765170626806486,2.4197356943369077,2.5031304203920945,2.0588970802903788,2.1400374455165863,2.4296868567664736,2.3963474927198454,1.891176522165201,1.8411043659901487,2.0129091988180416,2.0409023603209673,2.0400240008337596,2.0305973337021013,1.592363934275153,1.5982048828947173,2.0612331439830136,2.165748899392884,2.040374332397018,2.1632698743066467,2.1101446833805957,2.2112185829138196,2.0627736217897383,2.184287369966612,2.381938632813634,2.420499231226232,2.38387881592855,2.542495522935703,2.5762662531991363,2.58004227406637,2.322356607948334,2.4536496338342517,2.014471691144768,2.0419589151865103,2.023163260341718,2.0832256463528953,2.0747622621269253,2.1505774098639034,2.0126181525506572,2.127160434768684,2.360399991473303,2.430614004686933,2.3409825227765655,2.421904739512743,2.347500505529446,2.4006904834953353,1.9908299727603593,2.054956213663751,1.9808508255985815,2.105584342282365,1.9936695078695406,2.141679176901631,1.9322842657042738,1.9987811022092867,2.3272715122136938,2.4863806251324947,2.4560811019795166,2.583555288650026,2.080059484758346,2.180385680992818,2.36739731278046,2.4860134544146804,1.970600087012979,2.0570322590712378,2.4091100249593596,2.5607998519563844,2.0134425054282823,2.0983970169912944,2.029496293779506,2.1150663239446716,1.9664078670324945,2.104455180409164,2.0242752981159393,2.1471908691326584,1.9768532962984822,2.0832989632173855,2.045337747287551,2.197039062843483,2.11686992981438,2.212102885723348,2.09794956314419,2.142099052328435,2.030381310686114,2.1426966163125805
Shadow Ho-Oh,Hidden Power Ground,Brave Bird,35,2.256033221451037,2.1952080407731387,2.032707952018258,1.9714685334051867,2.246445011684792,2.191903632314769,2.2227324296523197,2.208127623268918,2.084345038287846,2.1132125191439233,2.0481707867049805,2.1174818868442524,1.784766368472807,1.7764072508777866,2.329854185842715,2.369578618903422,2.160043836912882,2.1813445017782045,2.6278453806832665,2.707003115521644,2.679009272550921,2.713869408341416,2.6538862439891537,2.5487250641500503,2.019707906550832,2.010534060238874,2.4902450303844894,2.5914597484446933,2.6601063590539207,2.5801590025342067,2.16266769067898,2.1554818331645573,2.560557155030558,2.5519212068598063,2.091566252672176,2.138599198682147,1.8013954662003389,1.751936911455895,1.9705594553472419,1.9503905923614513,2.069689172825873,2.0925864045365286,2.146371421066668,2.134345604345872,1.6223021190554106,1.6012722923332727,2.297175213776429,2.4150580641986052,2.04565436241128,2.215168768365106,2.026477084271487,2.179880253636301,2.29879678455592,2.430206631770455,1.7832899529802466,1.8090454301043735,2.3665930739450496,2.454780920930562,1.8486430920585795,1.8884951916578128,2.459874630275519,2.6513579360513058,2.037584339221419,2.0721402353607288,2.0881166189147744,2.177419813244235,2.4187876453691826,2.5713895756652363,2.1059646979158178,2.1679352690169407,2.5446977698562017,2.5460991737355734,1.7028963028862913,1.7424221164957776,2.2643999626954137,2.3189818898433905,2.1040259370407313,2.1533473114206347,1.9012969975213136,2.0583629590044543,1.9993226322444044,2.1561823131066156,2.3080644866194495,2.410466712039545,1.6698806616661943,1.7796878594011327,2.636000581143693,2.8032024428097593,2.0911610484752283,2.145482348234132,2.069496993091996,2.1465293628191686,1.9592876139309001,2.114951599240963,2.6341247796878737,2.7418339750251453,2.2011495810984436,2.3392195248122785,2.030047411621732,2.13041275199655,2.0267733531252476,2.106196221853489,2.078022967976482,2.201380581328621,2.0436896877801063,2.093007587161538,1.9952253086972591,2.083398576483481,2.451366911427408,2.5245366584593647,2.2015558123737735,2.157455845805396,2.1373153247628047,2.214439515774084
Shadow Ho-Oh,Hidden Power Ghost,Brave Bird,35,2.0328236841876026,1.9686971857316642,2.032707952018258,1.9714685334051867,2.0310403791336884,1.9769833575767584,2.2227324296523197,2.208127623268918,2.084345038287846,2.1132125191439233,1.7292826440302835,1.7797232310844446,2.147278464039084,2.1418756711013462,2.115443045495165,2.1543217255840923,2.160043836912882,2.1813445017782045,2.423960909822263,2.516769351461822,2.4371840413837695,2.464266925315228,2.2102184280199753,2.131690204088046,2.019707906550832,2.010534060238874,2.29906552285076,2.399914243875744,2.4247149309947735,2.359538704110246,1.8066870734947373,1.8132949170900994,2.3490496962928993,2.3296175526050735,2.091566252672176,2.138599198682147,2.107686201825681,2.04122529883339,2.418566985584238,2.398537483559842,1.7521155058170013,1.7673937141580671,2.146371421066668,2.134345604345872,1.3939173198982528,1.3948453213727587,2.033931362614845,2.13301178766929,2.04565436241128,2.215168768365106,2.026477084271487,2.179880253636301,2.025298908909781,2.1716441155825943,2.0670490129971424,2.078710212577224,2.3022959678276806,2.403680053036794,2.18041562376886,2.2823288285469294,2.2230266800180183,2.3928712781629637,1.746589966174827,1.7738775379048566,2.0881166189147744,2.177419813244235,2.0788470394932768,2.1856150455346204,2.1059646979158178,2.1679352690169407,2.290170472048938,2.293215568648161,2.026258181348409,2.047923355153633,2.005059303833656,2.034031937258566,2.1040259370407313,2.1533473114206347,1.9019506002925413,2.053284965924323,1.728889927868444,1.8134808283813741,2.054314828480302,2.1379423291335304,1.9243708751408488,2.0699281346780505,2.3129004871676084,2.4509793759192178,2.0911610484752283,2.145482348234132,2.069496993091996,2.1465293628191686,1.9592876139309001,2.114951599240963,2.262080254908767,2.4369206605179285,2.0070158064805286,2.1224562406185394,2.030047411621732,2.13041275199655,2.0267733531252476,2.106196221853489,2.078022967976482,2.201380581328621,2.0436896877801063,2.093007587161538,1.9952253086972591,2.083398576483481,2.1993021648876314,2.25762671081067,2.2015558123737735,2.157455845805396,2.1373153247628047,2.214439515774084
Shadow Ho-Oh,Hidden Power Dark,Brave Bird,35,2.0328236841876026,1.9686971857316642,2.262506018374856,2.192237164716081,2.0310403791336884,1.9769833575767584,2.4978402003102187,2.490015913278569,2.3702638130767717,2.4099552483801294,2.0478854510154743,2.1075051181297946,1.4782551912095607,1.4677209258922435,2.115443045495165,2.1543217255840923,2.394574278346323,2.427508730824431,2.6278453806832665,2.707003115521644,2.679009272550921,2.713869408341416,2.4885231916792403,2.39476386251557,2.2427310906066333,2.23113570944917,2.4902450303844894,2.5914597484446933,2.6601063590539207,2.5801590025342067,2.16266769067898,2.1554818331645573,2.560557155030558,2.5519212068598063,2.091566252672176,2.138599198682147,2.4058689143197287,2.3276164125285006,2.1731174665394435,2.148932924156072,2.069689172825873,2.0925864045365286,2.146371421066668,2.134345604345872,1.6223021190554106,1.6012722923332727,2.033931362614845,2.13301178766929,2.04565436241128,2.215168768365106,2.026477084271487,2.179880253636301,2.025298908909781,2.1716441155825943,2.371903211996671,2.3851423020430267,2.3665930739450496,2.454780920930562,2.4728203666635507,2.613367755168083,2.459874630275519,2.6513579360513058,2.037584339221419,2.0721402353607288,2.0881166189147744,2.177419813244235,2.0788470394932768,2.1856150455346204,2.3857895050494773,2.4605334974398225,2.5446977698562017,2.5460991737355734,2.2296359668117054,2.259592424808955,2.005059303833656,2.034031937258566,2.387414447424323,2.448011920040363,2.2154583446713914,2.334025143326827,1.9993226322444044,2.1561823131066156,2.054314828480302,2.1379423291335304,2.164749236709116,2.362589616748323,2.3129004871676084,2.4509793759192178,2.355937010444502,2.418082580968775,2.3203207339771144,2.4005941950450222,2.2339089275754187,2.351751117958492,2.262080254908767,2.4369206605179285,2.0070158064805286,2.1224562406185394,2.030047411621732,2.13041275199655,2.0267733531252476,2.106196221853489,2.078022967976482,2.201380581328621,2.0436896877801063,2.093007587161538,1.9952253086972591,2.083398576483481,2.1993021648876314,2.25762671081067,2.4526151103837512,2.416343574024046,2.395562053405694,2.4716322148781207
Shadow Ho-Oh,Hidden Power Ice,Brave Bird,35,2.0328236841876026,1.9686971857316642,2.032707952018258,1.9714685334051867,1.7224543481696286,1.6891061198121695,2.4978402003102187,2.490015913278569,2.084345038287846,2.1184498880816807,2.0481707867049805,2.1174818868442524,1.784766368472807,1.7764072508777866,1.791980387183259,1.8282182703118786,2.394574278346323,2.427508730824431,2.174798003267925,2.2242697137317804,2.1906174717103135,2.210554413191077,1.85627599462669,1.781688452673833,2.019707906550832,2.010534060238874,2.29906552285076,2.399914243875744,2.4247149309947735,2.359538704110246,2.16266769067898,2.1554818331645573,2.3490496962928993,2.3296175526050735,2.091566252672176,2.138599198682147,2.4058689143197287,2.3276164125285006,1.9705594553472419,1.9503905923614513,2.069689172825873,2.0925864045365286,1.825860505283469,1.8179708309033813,1.6223021190554106,1.6012722923332727,2.033931362614845,2.13301178766929,1.8059597529232398,1.9186808570752034,2.026477084271487,2.179880253636301,1.7292971337683627,1.833759311676864,2.371903211996671,2.3851423020430267,2.0406121330006024,2.125341539026033,2.4728203666635507,2.613367755168083,1.9698436028912538,2.1231743490322454,2.037584339221419,2.0721402353607288,1.7775744767295993,1.816726655682405,1.8078304934928273,1.9429855404459473,2.102294294934658,2.1728518759206836,2.290170472048938,2.293215568648161,2.2296359668117054,2.259592424808955,2.009607892186258,2.030070286025074,2.1040259370407313,2.1533473114206347,1.9012969975213136,2.0583629590044543,1.9993226322444044,2.1561823131066156,1.7156650721212543,1.8035102624786439,2.164749236709116,2.362589616748323,2.042579851667921,2.1537293926797627,2.084195241590072,2.1454128845533664,2.3203207339771144,2.4005941950450222,1.9592876139309001,2.114951599240963,2.066977468946472,2.1803336517648417,1.7056167453100917,1.7705096211629243,2.030047411621732,2.13041275199655,1.733376849867093,1.7890428755053167,1.755941496486268,1.8175560804937267,1.7595006725200097,1.7741240020590388,1.7179270346011237,1.8037240703258195,1.841414051406833,1.878190891503416,2.2015558123737735,2.157455845805396,2.1373153247628047,2.214439515774084
Shadow Ho-Oh,Gust,Sky Attack,35,1.3934453770294621,1.411813980871216,1.3940398283052142,1.4143532196404343,1.3907871013063078,1.4137202181085475,1.5457457410368596,1.5747562960155694,1.483703970155115,1.521338307480856,1.4426763132126363,1.5095752803212743,1.4899719368410664,1.526052740075442,1.4790618818630905,1.5390813579750033,1.5289428781036427,1.5651973852300163,1.5264024219620542,1.545224407501237,1.5176906821855805,1.5510302748140965,1.5223460272664202,1.4967616855725705,1.4274536762661851,1.4541610685905382,1.4564953648995254,1.5371638537334886,1.5052863444266242,1.5202906235578344,1.510832151694895,1.5063679822281304,1.4903602417140684,1.5053036184447262,1.4558416781872856,1.5163977587527881,1.461518897759692,1.4698683270579276,1.3788057869355546,1.407766356345256,1.4448805638583908,1.4935938307579597,1.4880121822474868,1.5063629625164872,1.1903978119833276,1.1650172871748454,1.4542934260761315,1.5286761067157053,1.4900560206762359,1.5687268192909534,1.4830648637880306,1.5787106223492806,1.475898709005524,1.556350828652571,1.4792763739631523,1.5193907396976687,1.4025704082207031,1.481226767736784,1.5550435186456555,1.59958215164243,1.3907526143457127,1.4741465682075738,1.4666680089354425,1.4874339237688954,1.472941308708206,1.5276711013268536,1.5256578999172004,1.6310782735248792,1.4652127080367991,1.5485903314737572,1.4385249227096193,1.4946774845694293,1.4125044653116388,1.4764351631693764,1.432622730347107,1.470285981494136,1.4872690320577011,1.532113625958611,1.4135444221063167,1.4932756997182453,1.4376293364344812,1.5274287598866472,1.4245869414025352,1.485802765316693,1.4081724429426112,1.4900739602904336,1.3955660040302216,1.5152963172442688,1.4693790417879777,1.549718184870184,1.466333747834999,1.5216971309245695,1.4421983086522456,1.5270561699594398,1.5112504754480751,1.6406225095216724,1.4192680756532021,1.5005497790904434,1.4789707285807052,1.5780372680008659,1.448050881403023,1.5065916842666,1.479662134784721,1.5541155934902997,1.4450751857775657,1.4965668800997087,1.4632942145826584,1.5436305696182948,1.5646025849462173,1.6260267437513953,1.5344761486894172,1.5523087644076488,1.5193617648297055,1.5901597884286385
Shadow Ho-Oh,Gust,Fly,35,1.34199102218953,1.3655070639251827,1.3448710961148935,1.3696746888207934,1.3439363207928579,1.3680802186419314,1.4872415075420744,1.5126065520718008,1.4281638327115649,1.4734437384645591,1.38464911865831,1.452578899116666,1.4433723522658322,1.4757728413943259,1.4322872722181035,1.4917006614177588,1.470262454620662,1.5111388149738876,1.4617760222258867,1.4898728057683372,1.465631865502748,1.4936601616553506,1.4660595385693844,1.444993701395553,1.3808947613245377,1.408308452267717,1.4050093363522378,1.4911102892314725,1.4503936862327813,1.4644759157926128,1.4510740962177038,1.4535863365578676,1.4294579373227534,1.4555730626699452,1.4004422235121576,1.4608523295018512,1.4067552693024348,1.4107391371887799,1.3300868040333187,1.3610420610155503,1.396015837845826,1.4397243916632914,1.4379640132635547,1.45751453284149,1.1453761200347696,1.1235459677967305,1.406635171394663,1.4854658461420183,1.4386984881523939,1.5257412863838768,1.4376128427238422,1.5301163642047153,1.4281951672281368,1.5067567237148867,1.42588629286037,1.469718541836334,1.3497422169963744,1.419561904404514,1.5000635277304821,1.545484668073371,1.344798702581681,1.4259312578275476,1.4131584641842017,1.4438364238055028,1.4303344597142256,1.4810822024852204,1.4771792726096036,1.5818273743509348,1.4143198992766695,1.4979193448497063,1.3910105923578793,1.4358923050687087,1.3679721177472024,1.4335186200651193,1.3819922131033233,1.4240798492476328,1.4307206418562284,1.48308750694497,1.366160542567478,1.440369268683015,1.3930519729784074,1.4811123557697137,1.3780826978133816,1.4427150709688479,1.3613032769827016,1.4457733837512246,1.3447818863730332,1.4657620514171732,1.4234956879662402,1.500218360946712,1.4212962005083145,1.4728523487275862,1.3932210928396827,1.4772419411539228,1.4661303421378018,1.5916221227068836,1.3713752852869516,1.4537453563538738,1.430620133126256,1.5277101057864007,1.4044762777349011,1.4633554486773608,1.4325736852824567,1.503138552818632,1.3953410902040415,1.4538898151382535,1.4142818178413419,1.4944903055300898,1.5070763047454587,1.5762606100339251,1.486689601346028,1.4959845026610308,1.4737470711833527,1.5394327223738242
Shadow Ho-Oh,Gust,Brave Bird,35,1.4408430417217377,1.444213878193971,1.4446929227089713,1.4538424415000344,1.4420372761455196,1.4478315256448342,1.5946874864575284,1.5996990234143238,1.491803683487139,1.5247260475161988,1.43915017185312,1.517178720467179,1.5118789970594897,1.5300903417767802,1.4928849318833584,1.5459937482055688,1.5646073614138225,1.5926748157099797,1.553930629050553,1.559956739970119,1.525587326220498,1.5455539605560944,1.5416794779372982,1.5290486101771439,1.44592589253881,1.458626881773768,1.4749595124048702,1.544840891117987,1.522799543805796,1.5285500307148583,1.5215506252605875,1.5278410552294563,1.5053930565440004,1.532074119065143,1.4949828055347576,1.5381714479961288,1.5307397180557156,1.5003242729637616,1.4104926115996597,1.4283901281687599,1.466502992826823,1.5046972012088382,1.500450040831252,1.5150348915194969,1.210953641318652,1.1954850757050959,1.4436592361020995,1.51979555628097,1.4945307121108065,1.5561963252669047,1.49896805717386,1.601644254525399,1.4629706879860613,1.5314991544325876,1.5145882237087882,1.5330547385538573,1.424195452261673,1.5042294758655483,1.5611609655760894,1.5794829960881849,1.4209545337975886,1.5065475076990231,1.5013737917547276,1.5225219684656321,1.4760195370723488,1.4951412817911975,1.515969817856039,1.5957148559407954,1.445300404468983,1.5369134534213378,1.4661073428612295,1.5178590633286024,1.4146238734963623,1.4792037195887944,1.4493696134965903,1.4850282660688636,1.5002733050383978,1.5545775272987759,1.435721996211395,1.5216500792855132,1.46517245844847,1.5547611023561636,1.4139459110194712,1.4564056427217675,1.4416136720055779,1.5219571691942855,1.438906349763906,1.5218517802708404,1.462400108697008,1.5378491639633947,1.4985301001584947,1.542368413915925,1.4546937249227971,1.5202265323576638,1.4623855908303347,1.5837651339369407,1.4114519947849722,1.491086264498253,1.4727845900235128,1.5617091078094292,1.4379146204678521,1.48564857109065,1.4791815530440062,1.5307953355014843,1.443883036549582,1.4794513250515726,1.4460842711357682,1.4999858332261327,1.5529401527497464,1.6048796987982425,1.5357109280059957,1.5491262035268434,1.5093236069702198,1.589454193345912
Mega Salamence,Air Slash,Aerial Ace,30,1.8021828869976737,1.7569987337302784,1.804921969400664,1.7638243858079625,1.8044653296325583,1.7617154187899169,1.8254395550665161,1.8705496649559445,1.8519223718829767,1.8900973100333793,1.8160614871225418,1.8283773232682057,1.8814291999305492,1.8851811532341796,1.8511643487651646,1.922088125873422,1.8183460273619232,1.852033988395048,1.8438560264232216,1.829107266885528,1.8282820821209183,1.8725630261881667,1.8286422100050872,1.7859924630087627,1.784199731340681,1.8006294818468869,1.845800866581873,1.9017647359511203,1.8426280335158562,1.8677173592245933,1.8522865668680075,1.8735085084657528,1.8377676319955105,1.858790191952066,1.843542050492559,1.8661570487025398,1.8175263808179618,1.771516790118654,1.775693426515718,1.7336970884802847,1.834970990461226,1.8729452287623218,1.8229533322272977,1.8700801163393344,1.6015252388066812,1.427092013692286,1.7885449775016338,1.866985177553282,1.8501404472965153,1.9411665224743007,1.8469275199486523,1.9493669021153224,1.8694081691784519,1.909134337372228,1.7883471113388307,1.843055235887176,1.7260239707964067,1.800329520271355,1.887038165182902,1.9774242778868416,1.7270038048828968,1.7964211027705268,1.8374516579866618,1.8623918253391059,1.8666811133520576,1.9170327674202876,1.9005188080575746,2.0018700083728405,1.827780617839851,1.916420621796569,1.7471062522692018,1.7990415717727828,1.7530936108816833,1.8073139339717874,1.7752750995370048,1.8068283954146738,1.8180612137114047,1.864609982673315,1.7644410788859353,1.8371881526418123,1.799405687675022,1.8804302250709488,1.7592861406818494,1.814375041928199,1.7384875173292438,1.8085718387708927,1.7814864187755557,1.8266703826871342,1.8131623880496217,1.8793926133829886,1.8196656916093372,1.8466380370912148,1.8398437493422244,1.8779601995606916,1.8668456872087944,1.9570891416416005,1.7713344916899774,1.84714814570836,1.8629316366134943,1.9416928377266158,1.7867698292320247,1.8425383535381776,1.8054181992706648,1.883864636375197,1.7956291303541259,1.828186538030323,1.821003626368437,1.9110839536046298,1.9073617695860599,2.009328755516124,1.845913543386363,1.889455184886747,1.8712378532089724,1.9459461197245895
Mega Salamence,Air Slash,Hurricane,30,1.755065333431229,1.714557033555299,1.7572702876266753,1.7161250904884366,1.7517996451863396,1.7154515305984934,1.7477712447865505,1.80113264788984,1.7882749813469467,1.830598672688003,1.7610401860052043,1.7629327414399107,1.8436385114985039,1.8336054728218019,1.7799790587814899,1.8537548187370405,1.738947322588251,1.7780653593912126,1.7803765858679739,1.7860930808936326,1.751606129970902,1.8155172583252506,1.7791494786623694,1.7435040190992082,1.736631455857877,1.7449251779627823,1.7681085843323683,1.829678474671574,1.7653111258027607,1.7977598178180683,1.7941660116494094,1.818962664685336,1.7616739752688444,1.7885014068465255,1.783427944176331,1.8245447914495352,1.7731778563931733,1.7189924303445954,1.736002785156149,1.6857651700750442,1.7799669204897406,1.8154158340134119,1.761577338181343,1.8078979797248793,1.619722452396814,1.4166691319862328,1.7138110983437878,1.7975006496732766,1.7823583349565162,1.8586582025220382,1.7804703378892124,1.8647986750648402,1.8022601790755115,1.8377924796109357,1.7223984827313261,1.7563933354691679,1.6768228792057824,1.7890905565736228,1.8235009390853871,1.9048250696078488,1.6752187227685096,1.7623407778075806,1.7620090346891062,1.8046831350843027,1.7958651580899092,1.8317729543066439,1.836716807084584,1.9151787057288845,1.7770607127794553,1.8374639682608536,1.6559837813974982,1.732574766753584,1.6684903846324006,1.7352614378341398,1.7306785338251496,1.7539702800981773,1.760967028237208,1.7828792084568565,1.701540554996784,1.7844967352119507,1.7156744340400598,1.8128773506090001,1.6621460180863699,1.7312088207663845,1.6774463263112371,1.7792220027427308,1.6636554807651636,1.7917441650314339,1.7272433549960817,1.7927025409879553,1.7483235379204731,1.7817359521335259,1.7762363468289517,1.8215068669922252,1.7798542855051467,1.8642110612565967,1.7003767293295233,1.7848673060201588,1.797076519470441,1.8854835874592704,1.7293070995024507,1.773237935665003,1.7169952218682798,1.8095451079071425,1.733247528314424,1.7518653321948465,1.7478211664628496,1.8179911514656097,1.8438218768878991,1.9583526613468254,1.795667372788202,1.8606819279632614,1.8129199373858993,1.8965492588495998
Mega Salamence,Air Slash,Fly,30,1.457320556072625,1.4326726436528303,1.4621004122572587,1.4360663016635342,1.4587514224748042,1.4360660453881176,1.4778091784547778,1.5239129134277867,1.512616815236599,1.5489774356960533,1.466608015571836,1.4920565180659349,1.5136392567939043,1.5349672575833806,1.512609866771916,1.582708656198749,1.468555476779827,1.5076014652833172,1.4904549361155666,1.487984504839427,1.4871905334626576,1.5345169091496929,1.4652386082037396,1.4507319253692854,1.4428443400618194,1.467245477075716,1.501143876044514,1.5559830532427665,1.4844417443574927,1.5307358688546409,1.483155618411596,1.5075051752109838,1.4858653036149678,1.5115180452881851,1.491457449423782,1.534183911763432,1.4724332009685024,1.437424777065668,1.4328428707739123,1.414987337854914,1.4824908540482766,1.5197773577288378,1.4814569066501417,1.5367431880549787,1.3279010706567878,1.1712068377082994,1.4709803696741552,1.5554134854557302,1.5093718324552798,1.5899922921579972,1.5273075388195623,1.5883472452379135,1.5329480935306015,1.5636141025240224,1.460039185239147,1.5277377331745614,1.4200191382771798,1.4831442646669462,1.5608601334746346,1.6409864747001888,1.4099496913276746,1.5098468788178403,1.488968787776731,1.5139170900914534,1.5201769561550968,1.5797529179549823,1.5677691132383607,1.6630727686614126,1.4972630675400096,1.6003943136777166,1.4260649431736916,1.4783943473501229,1.4324891650619354,1.487760432269976,1.4627178570432453,1.503125784442244,1.4749704287849639,1.5160264306638525,1.436243973996498,1.5000134157395384,1.4749653270610092,1.5467534363347686,1.4467224563513092,1.4810045754902026,1.4178201818255174,1.515692125039809,1.4346816056485294,1.4943808286781373,1.4867597414858893,1.553965489401315,1.4779521927700487,1.5221084970568888,1.5022853676579009,1.5539350527985571,1.488651509412964,1.6348462340598289,1.446003110050303,1.520594709730369,1.5034141221457038,1.604036995009133,1.4698002794239542,1.5214987577368386,1.483132132293009,1.5467530289854052,1.470348749410819,1.5058569611013206,1.4823562601671028,1.6049534043408948,1.5563465583054055,1.650083123861631,1.520388075262651,1.5565996445170984,1.5346045475595425,1.58596801169613
