Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
Venusaur,Vine Whip,Frenzy Plant,50,1.3267094700587425,1.3112381962085071,1.124231395883746,1.3313225981814243,1.3147193022285466,1.1264236148395703,1.1875697180325957,1.1509590278065784,1.0684986478077505,1.184563595315989,1.1915546927229717,0.9970177916020193,1.2384814925806984,1.2307053306025018,1.0616516586366,1.2846447560564684,1.3402673012435435,1.0791779923366867,1.3123585014104142,1.3519109462871959,1.0630573721454517,1.2348937465582386,1.285154885273391,1.0619565090995813,1.2864546469712481,1.331764343315525,1.098347092155526,1.2327044389175212,1.2648679914392769,1.042098763232025,1.299203315865614,1.35499136821292,1.092589515637654,1.3029210641862268,1.3401154390408476,1.0714456075764738,1.2529633516021816,1.3214595286250876,1.079086211721474,1.2773874635836355,1.3507857611268417,1.092499043927009,1.3409558526032304,1.38534893916215,1.1110615179458818,1.2903688959354676,1.3411475144577718,1.0897877158565,1.2167611103250708,1.236886056600423,1.0292820369272464,1.3295146214323925,1.4231379590238766,1.1060739230731587,1.288685351342203,1.3361649651087988,1.0622409200487666
Mega Abomasnow,Razor Leaf,Energy Ball,50,1.4233429901846317,1.4217244401668199,1.1845754006153948,1.4318620398727495,1.427734200428922,1.1914574891555818,1.4007714474314212,1.196542589059002,1.1984738826186618,1.3471778102360086,1.3273381593787235,1.1372845895119064,1.4361193469018685,1.3983473760647938,1.1926810732484399,1.4088392685395583,1.402082668308584,1.2101580911337049,1.341913349614279,1.383274202889256,1.1243376814722954,1.3592669525373022,1.3678418865536244,1.1537403589023247,1.430000235617845,1.4151316405500167,1.1861156220900715,1.3286738482822156,1.3306018404495477,1.092929533860427,1.3919051832881357,1.4236143720144427,1.1656463985268761,1.3682165472749142,1.4053805941566742,1.1480795033863802,1.3460157841940696,1.3891957680092306,1.1337602485361127,1.4064806727812305,1.467244180783196,1.1421260345110145,1.4106159328586372,1.4526733578072888,1.1721795510592292,1.3476757188482813,1.3926738441053144,1.1338297124411691,1.3330851526633671,1.3191995654396889,1.1178991973546106,1.392509310837697,1.4678183361486628,1.1565840236656435,1.3990415467456918,1.4053533393129654,1.1679037475959309
Shadow Sharpedo,Bite or Waterfall,Hydro Pump,50,1.5751916266633639,1.2022315867860034,1.5801614771743968,1.5900417927935155,1.2051738979130036,1.60153529651578,1.36460330607977,1.0920033001990914,1.3996690984170916,1.4328373289889202,1.1545168224484665,1.4349733352191703,1.5022929659454105,1.2489601088987714,1.5069551400651005,1.279339284809414,1.2469152872217322,1.2812707298995345,1.1374847744262297,1.1114171530729635,1.156036054437537,1.294585135146645,1.2402208356216684,1.2984968645948636,1.2294507458323312,1.2454659691442929,1.252423598876757,1.405635552769247,1.1849619454120115,1.5547137058643452,1.1986819475157586,1.2049793620984812,1.2383503760496184,1.1907513554501206,1.182481675085344,1.3100640245847863,1.1652370563890542,1.2062021938522605,1.1736519608307208,1.1508608007023122,1.1564795356528954,1.1519874020888246,1.096067232585316,1.1314853725389025,1.111525469698972,1.1527399256231592,1.1405782015700998,1.15011286518695,1.1675940782184306,1.1488757342893996,1.1525096085935376,1.1851300986012228,1.2130500228657635,1.1763696929912637,1.207641529613934,1.2279088456497218,1.2115282373319505
Swampert,Mud Shot or Water Gun,Hydro Cannon,45,1.2558242233374604,1.2851966567863387,1.2552209778854508,1.2530650203748928,1.2844393379257584,1.1953303552816115,1.1696655344862632,1.0733971588105469,1.1749882332931059,1.1918435224086876,1.2196974572327235,1.120240536192827,1.203693548778529,1.232858819079863,1.11710179182872,1.2369990502783876,1.323560253191994,1.1720985574458256,1.2593367937624937,1.3597580469816712,1.2562126926293546,1.2384027783692781,1.3188340951653692,1.2386768971765612,1.2763760427306203,1.3357812541129856,1.267991125649655,1.1631474205161227,1.2291254269221616,1.1607028003027235,1.2483353983275112,1.3579333244990184,1.2478503286613176,1.2562269227416427,1.3313182096479166,1.259831235125312,1.2590719202891005,1.3584125376835232,1.2621909818562427,1.2693935194797439,1.3526323213599305,1.207146528832005,1.3267087769653503,1.3923112290577757,1.3260204546014505,1.2398618955612997,1.3305317262918208,1.2418918098618312,1.161057532919549,1.2039376231919936,1.1586481755737736,1.2796668517302885,1.3914294730411803,1.224093089814357,1.2352026037719537,1.3116696780170676,1.1918041447687762
Shadow Gyarados,Waterfall,Hydro Pump,45,1.1782293209580188,1.1604511694562452,1.178136900023844,1.1793427751299699,1.1632955133174656,1.1793458539458082,0.9876554115873591,0.9801616125145632,1.052268488838117,1.2653439210692397,1.0977316797533743,1.2645642484896518,1.091762812498381,1.114812070813651,1.092348808742442,1.177632517398469,1.193533179921592,1.1784698290989002,1.0788142646935768,1.1308052281040732,1.0766144722516058,1.0964787843079018,1.127881645260933,1.0962138497027538,1.1638179352620392,1.1592942537108055,1.1678868132614053,1.0276840334889783,1.0908556091205777,1.0266199255958812,1.1302969634504116,1.1371374296305297,1.1322497226517478,1.0998867921167128,1.141131521043481,1.102895204369214,1.0907761944270988,1.1401526767277241,1.090862942739979,1.12389955596977,1.1865448956106657,1.12389955596977,1.130821158969194,1.178525906060002,1.1335338055589095,1.1355832461023205,1.1500213043409522,1.130626819969438,1.0557579993035742,1.0732717615684486,1.0557381125137333,1.1700064800392853,1.2202092850187904,1.1763577285437292,1.1553247465050176,1.1579681575815444,1.157308935838696
Swampert,Mud Shot or Water Gun,Hydro Cannon,30,1.4013144226466137,1.409562801634563,1.4019734426173005,1.3999302198231882,1.4114024560329705,1.3428111757983476,1.3628151347092667,1.2672350637721916,1.5852605716216348,1.3046385562637268,1.3185264830010308,1.2259606154108127,1.3279638552935584,1.3638323336311944,1.2832941442096124,1.3906160697076686,1.4911101854175761,1.3084276546363347,1.3711279775281824,1.45777622208983,1.4579389253166795,1.3706404758898028,1.417928229163619,1.4327402733559258,1.3702365953986437,1.4441171622295406,1.46810935103399,1.3515557981052053,1.3903623881649716,1.4859230069360028,1.4045466459919254,1.4826004877275083,1.480378440059083,1.36281549597333,1.4361913614777504,1.5149676650074622,1.3695992377902735,1.4485812515644272,1.4408628177751488,1.4582221909545978,1.5629555237377515,1.383128142270307,1.4899310150474305,1.69361347046296,1.5211402970960917,1.3560025834563156,1.4359885067813778,1.4838371001581185,1.3300681568792212,1.3601217042435645,1.4469343567625101,1.4491656780669233,1.5727235908867698,1.3907678002797892,1.387473781950369,1.47847743975611,1.3320356372463555
Shadow Gyarados,Waterfall,Hydro Pump or Aqua Tail,30,1.3592942885188393,1.3443983255144845,1.3599101282170014,1.362264460523021,1.3492653684894949,1.36268644775844,1.2525298152324211,1.1145283531091477,1.251219502486898,1.4025819113465785,1.2693015758777262,1.4408629507954511,1.2546007794922585,1.3126648540503958,1.2524588527835094,1.2998295065108814,1.3259553411477558,1.3024641858600703,1.2276414084617082,1.2602953361088904,1.233818031267054,1.2172625967072412,1.2513279874857837,1.2179899707031356,1.3521689392170015,1.34246831941532,1.3611761952281027,1.174135095653191,1.2241786461095854,1.1607346167513297,1.2914694804786617,1.3180739680159699,1.285289754929704,1.2678288544451506,1.2913436781362475,1.2804652664400757,1.2228113072722335,1.2661142110383328,1.210659212198991,1.2811367867880015,1.326177350675099,1.2811367867880015,1.2357569255260208,1.3014472810513227,1.2426393346787288,1.2649766979501185,1.2788471804392774,1.268361560527848,1.1743505423103338,1.2141748575584426,1.1855524800015287,1.3166715885715057,1.3581775902016404,1.3180219342579764,1.29950195077124,1.3104504200710185,1.2966841275540715
Kartana,Razor Leaf,Leaf Blade,50,0.9247625889906594,0.9326873526686262,0.7705530995197333,0.924934443721686,0.9320060574043793,0.7719279066377992,0.9287435964697268,0.8372479862849225,0.8148922917787217,0.8949825816197003,0.8927482784577728,0.7501994015831119,1.0431672265307685,0.9613801479524625,0.8819510702680121,0.9191109835817372,0.9541562719832739,0.7849568030528781,0.92875280470113,0.9591178826083397,0.7812661637315312,0.9099249746971527,0.9318036699034806,0.771124572221714,0.9188684694049776,0.9531673885075483,0.7836190507144891,0.9384603374036218,0.9364237462199563,0.7933443306549469,0.9084204643708447,0.9415014338869587,0.7754663057320651,0.9283092571282053,0.9488959785575245,0.7847410433552754,0.9183788047530562,0.946729310652343,0.7884025670048165,0.9241946673284073,0.9725160030726162,0.7728164664244951,0.9367738727458836,0.9720903648104456,0.7901883927151532,0.9310529458252959,0.9457966037581912,0.7707501645889647,0.91692618523206,0.8956750645993264,0.8024005392521334,0.9318563118788907,0.9887804194812931,0.7867404896142183,0.9228691259724945,0.9531536391665798,0.7695915766624624
Chesnaught,Vine Whip,Solar Beam,30,1.7834958653942123,1.7021895428364402,1.421927984017239,1.7908018055881267,1.7065077119836942,1.4190558711762826,1.7403833680203487,1.3796466294317857,1.4802961961640257,1.5227701437313637,1.5040967216137127,1.2785008780229916,1.5378013933567278,1.5317098137873544,1.3494573467540742,1.5382113216451356,1.6015547681568614,1.3036167140093216,1.682277669899577,1.692098247453458,1.3457390539505727,1.6012213507517157,1.5991602380337806,1.3643904041382235,1.5874222214969347,1.6614111363223965,1.3233355845664019,1.5530271125389927,1.579311306907505,1.2997697893783258,1.5693987648419996,1.6205013326409645,1.342863844839813,1.5425525406211582,1.5945335471623339,1.3046860295514482,1.551909898085501,1.6093278293268223,1.3301747879290033,1.561081781371049,1.6445252118783311,1.308049005628254,1.5815239486458248,1.6645996362096984,1.3554530162565352,1.6012648513117052,1.63242370401195,1.3491418634886538,1.4960841698194096,1.5209225278088863,1.266625538198376,1.6243093273752973,1.7313225523929738,1.3333295083101442,1.5783019429231722,1.6237261445457762,1.2763281379230917
Shadow Cacturne,Sucker Punch,Grass Knot,50,1.359393432697201,1.2423243751312691,1.1879471549219167,1.3721378439848444,1.243229719496668,1.1963143921898873,1.3056163346929515,1.110026552504465,1.283358865493005,1.316358352891404,1.184231945675632,1.140164543430362,1.4975055756901814,1.3405425687141268,1.3123721558799093,1.2534610900542085,1.2537950350854543,1.1060881800055344,1.0921094213185247,1.1155299221691004,0.9670527708434226,1.3017705882592565,1.2847285605355572,1.1339506252849232,1.358141432859337,1.3726905518579597,1.173780201777147,1.1010461129836275,1.095551513851164,0.9676725081497072,1.3493349626139193,1.3826984289403534,1.1417708086126162,1.2434943431832808,1.2488831435608252,1.0912566805135693,1.232037453095587,1.2445174710299336,1.067962312122005,1.2342207101547578,1.295723283482989,1.0651250965095118,1.3177331380466704,1.4022896431348681,1.1597840878293146,1.282256655727901,1.2879357313517728,1.1017948150913979,1.2967725292227887,1.2895870197661594,1.167993899702964,1.2163470803541745,1.2940705953029839,1.0459139471033043,1.249664423320948,1.2310898653210953,1.082475950537393
Shadow Torterra,Razor Leaf,Frenzy Plant,50,1.0904664586816875,1.0946628993772762,0.9132751687486945,1.091500275222453,1.0984701458832942,0.9143368754083281,1.0091727028150346,0.9737658824863253,0.9836770084860246,1.0280691755119347,1.0417925253045075,0.8430373416744656,1.0387036203333333,1.041476372407839,0.8688705106456892,1.095132881309232,1.1356355441678945,0.9051029451589074,1.0875122273280027,1.1262588742037158,0.9043751681961726,1.0636639263426986,1.1097521783779438,0.8920257794628648,1.075619770559824,1.120681083596736,0.8978625387385953,1.019522894414086,1.0572172626640592,0.864824044123457,1.0781499391715361,1.1207657151519967,0.9067151055249584,1.0566170832783939,1.107392651460627,0.9012584283510038,1.0844134397023868,1.133588615022363,0.891667685950507,1.10519758074653,1.1648845482453323,0.9253280370117162,1.1327817292806397,1.1763704902657688,0.917621024008816,1.094196494533187,1.1321367834329326,0.9172396132310595,1.0108444847698959,1.040938800053413,0.8572971252772206,1.1107172593483847,1.179226074058074,0.9292321322198015,1.0855920322332266,1.1312191510719551,0.9108999612222505
Shaymin (Land),Hidden Power Grass,Grass Knot,35,1.5296295738656327,1.5532911321924274,1.2744285763255823,1.5364974907887752,1.5610230061908357,1.2747530517341006,1.3365367623081552,1.3299364069251451,1.2697412000718522,1.4394333490292297,1.4628476638933765,1.206117541809443,1.4839575279520751,1.4942411212297793,1.2370938622006245,1.4954361037817792,1.5707879139597785,1.2608070163455,1.5023976131747838,1.5824890546290213,1.255807241665431,1.4735004586546105,1.552284810996156,1.214480924078867,1.485345531985145,1.5608867406295452,1.2466676654207591,1.402696931420305,1.4700771462568125,1.1747741324081786,1.4948807696334474,1.5584750606532511,1.2474071213564246,1.478542557651257,1.553679270808647,1.2345307260913871,1.5100918945917874,1.5926912993805153,1.2446643993754787,1.5404670745784326,1.6342974574654765,1.2852301083365998,1.5597986060474385,1.6197586025532924,1.2901404601969713,1.499544850273326,1.5461982144951885,1.2558796760490998,1.3935723761042078,1.439564457960563,1.1587531390206414,1.5249468012399825,1.6361721192934733,1.2979121110921734,1.4946591665511522,1.5700817299693623,1.2507255714135088
Shadow Exeggutor,Extrasensory or Confusion or Bullet Seed,Solar Beam or Seed Bomb,50,1.2423448289445702,1.204128535929301,1.0344234837048447,1.2433581298003182,1.212926687758292,1.035720847651998,1.181401468397709,1.0076741997986618,1.000948398501651,1.0672605579265388,1.082604077892956,0.9084775702053837,1.0158830887046701,0.9974143086157808,0.9153152804315157,1.148982588488326,1.1601547161471077,0.9468363159929455,1.1290283893602995,1.1511015531298987,0.9530258729501169,1.107875045967302,1.1113546735182789,0.9331548586095784,1.1427184817392662,1.153511023893528,0.9651406680406439,1.0896172384767888,1.1095096267857807,0.930513891662251,1.1208522432780583,1.1375434918395622,0.9777509501650827,1.1354349727814839,1.1653047406403452,0.9262617028083528,1.0837641224458419,1.1134313941190035,0.9233231707894332,1.1161605056508743,1.1742201539832462,0.908726508052108,1.082046787757701,1.1216356676578285,0.8948727069920187,1.133307985429119,1.1354318418212703,0.9253687563788593,1.0847232542199645,1.0961656765551384,0.9270649072322482,1.1277153305241914,1.1939377038723296,0.9524471935861112,1.1038393481382134,1.1402509371821195,0.9503145527901397
Palkia,Dragon Tail,Aqua Tail,35,1.5281464356673597,1.5140171118874723,1.528582120829387,1.5342587180104523,1.519107344240457,1.5358259773712721,1.3261489332753142,1.335931018186405,1.4077252855178537,1.4181472322603899,1.4258579972647283,1.4181658790849339,1.4698794385670604,1.4728680466800952,1.4637767880588743,1.4751276165606464,1.5386532393551637,1.4754984232838655,1.4525994709891934,1.5282461391345878,1.4589528639415366,1.4817625817088467,1.5259891070918703,1.482337483136064,1.6829573810322835,1.748496374506801,1.6926543794261666,1.4338965978620735,1.4517041626052039,1.4526106944594854,1.678393959269351,1.7675350999591242,1.6952523068506231,1.4672026409429386,1.5279275072377554,1.4662457839080099,1.4738778139334272,1.5576358623311697,1.4738283430080095,1.486716584285464,1.5719608992361849,1.486716584285464,1.7558649426978352,1.861310088980591,1.7521180206924314,1.4434677650584997,1.5074827715903345,1.4504165130405402,1.617001599819486,1.6437110864633482,1.6282037557803255,1.5306815178817021,1.6201522471729983,1.5231830155470316,1.4663422373278032,1.5348150336438051,1.4745238479969642
Mega Blastoise,Water Gun,Hydro Cannon,35,1.0921627521287591,1.1059288786821837,1.0912031273880538,1.0913753700322182,1.1076731527211547,1.0910106014049916,1.0797496183443958,0.9927204134142643,1.0799663560136208,1.0416310145680188,1.0470722506692267,1.0414005497996608,1.0799997491314357,1.0934095464759919,1.0752792208022393,1.1015525975621803,1.1611986185182923,1.10462466134401,1.0862396067556372,1.1525531099059925,1.0870878544891887,1.0930796962843605,1.1502874988566039,1.1018950934511083,1.0983465036767588,1.15060862397979,1.0996326466563213,1.04117043372572,1.078147408754191,1.0467009786756516,1.0794325501666353,1.1605674131734733,1.084134936003151,1.0889503235981561,1.15805298210708,1.0887191768430375,1.1060620893437945,1.1704944555377028,1.107350317694679,1.0865079437061826,1.1753324425328706,1.0865079437061826,1.1242063085628369,1.171142506390154,1.1234347864243868,1.0665058480074343,1.1225652495457579,1.0634725900086448,1.0405719130330306,1.050471508511473,1.041270472904467,1.1381151185729064,1.206922926345241,1.1307750059484734,1.0735825903058178,1.1336352553070563,1.075231864941772
Simisage,Vine Whip,Grass Knot,35,1.6391758420011104,1.509823038531386,1.3921502146987543,1.6385819296340907,1.5132915084885559,1.3900410159845964,1.4560871035480052,1.3107531544126212,1.314619165507758,1.511648863821884,1.4706709159559095,1.2662870653324478,1.5520839951582364,1.508662464254638,1.2790156353832658,1.5494329119703227,1.5417210964092487,1.3086542224616748,1.5104461322480214,1.5117397909575996,1.2953630476647258,1.5566653791501575,1.5104869145487758,1.2865884651605808,1.5727321391997635,1.5389514209193293,1.335346141966021,1.482626873631311,1.438123853074145,1.238273908246067,1.5250330451182987,1.5378173196637943,1.2857760376070104,1.5377727820096274,1.5225299457703136,1.2598069523044806,1.475553811938534,1.5328354179107924,1.2240940220233474,1.5078908671653528,1.596695142811471,1.221076459882807,1.4762437765611616,1.5408798813945064,1.2444908656380653,1.519829627731284,1.5220993256585658,1.286318631353705,1.4664303954352345,1.437577791907638,1.251171804839193,1.479436169081775,1.5735983961902769,1.275474401313558,1.5172047989977442,1.4914549376549175,1.2978946282049666
