Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Roserade,Magical Leaf,Grass Knot,45,1.3203694507904926,1.273679266026273,1.3118581349869385,1.2770049923709312,1.3143059813766718,1.2750287165641236,1.1042396009632347,1.1195574100855774,1.254487674017631,1.2584282000012872,1.1675529675493095,1.1954297242195144,1.0562389484228936,1.0777605932954695,1.1506845365134197,1.0364229160767118,1.2592190642699934,1.2170506008374036,1.1318318729565817,1.1320047571864345,1.2182507957978788,1.2217481155197927,1.2178733338247012,1.1960816129102592,1.0937974193981717,1.0751081910923703,1.1965189809674766,1.1972779678818675,1.1259798567698382,1.126581838788657,1.2388764898016196,1.2254688802629246,1.207179365136915,1.2012066238998342,1.263669132814394,1.2679430773868665,1.2190466891085614,1.2067193949127053,1.1875707285948185,1.2290387532505056,1.1867486216433345,1.2054441677702248,1.2143557139060936,1.205514094209111,1.1755309699346894,1.2304078756060046,1.2000353390910774,1.2074453444755957,1.2016987967509631,1.20563711247669,1.2151809086644676,1.2639903637706187,1.1805406658774782,1.1995715095124084,1.2176492635799618,1.2153730141954175,1.1549086782933233,1.1751673987488005,1.1934793896814966,1.2017775382049949,1.178509523934939,1.2211787495431252,1.2262634542938615,1.2218533717785003,1.16108212683414,1.1470497191072988,1.1755758918515953,1.2116841866803616,1.1941926677562542,1.202105158485926,1.2105089328196508,1.204906671555115,1.197716546022472,1.2182678281492652,1.1956906247019266,1.2413383268048406,1.1576020839589465,1.1942751717982403,1.1644946834552021,1.2317769056071541,1.2025233665243065,1.23113513524231,1.1910697054922086,1.234483322739364,1.1771909833924208,1.2468396404776065,1.2174810364039754,1.220389630338943,1.1791796405565238,1.2223498108203903,1.1172300084486566,1.1544017630982026,1.1941247984189942,1.2327079811737451,1.133791287334042,1.1195312075810948,1.1870772183178826,1.1982764746631691,1.2478898030753682,1.2745809721131371,1.217581023561201,1.2032194098163327,1.1857323778745588,1.1887195999676186,1.1836557884132173,1.2688222359848056,1.1808644646668662,1.1980173579479791,1.1718912480450687,1.229814811525535,1.2150716909842487,1.201334408565349,1.2149214011986071,1.241502039479194
Roserade,Poison Jab,Leaf Storm,45,,,,,,,1.4097629340773645,1.4401570743536483,1.654306671503641,1.6144624816524278,1.534800739316422,1.5721917087788992,1.3406150241680022,1.3684137067831066,,,1.6890240243224668,1.542798341246901,1.6827965502019757,1.688621133640651,,1.5128710190837342,1.2549096326703835,1.2265138289523336,,,,1.5457161835198538,,,1.6169566347460915,1.6071606515279224,,,,1.6165258758445828,,1.5979125523690094,1.2514726972575365,1.2844506570235,1.5427963725207838,1.5710742845016348,1.855935594882975,1.8492170088721234,1.5512650517451219,1.6453205376942293,,,,1.5179692528066393,,,1.4917707373069822,1.5502016973498987,,1.5178405226867515,,,1.5214562488266232,1.5390805300166766,1.5305007453052966,1.5950187988979294,,,,,,,1.7894318769043505,,,,1.5315372498359017,1.5491544926301353,1.503375555223641,1.5791227361702649,,,,,1.5013740349040556,1.5554166319688156,,,,,,,1.5366107840647667,1.6096080097600367,1.4642932632697556,,,,,,1.4930022134786998,1.5299208022652373,,,,,1.522381316396755,1.555452883889184,,,1.825055403051718,1.8617612308322509,1.5477059529979367,1.606329185382099,1.5322441693556665,1.496007704322341,,
Simisage,Vine Whip,Grass Knot,30,,1.6597783242228643,,1.6627351451517203,,,,,,,,,,,1.4713071521444299,1.3232325980752875,,,1.5346658907971362,1.503817340127813,,,,,1.4998703012349732,1.4478197901680263,,,1.6157447978332866,1.4729045443222522,,,,,,,,,,,,,1.6095059446057323,1.5937932594237523,,,1.5673587749061981,1.5496262394419362,,,1.627130602575087,1.7184994591459093,,,,,1.6082727441396087,1.5624299473130467,,,,,1.6475760005050055,1.58611188298652,,1.5383701377718229,1.5987756027560045,1.5879716362420118,,1.5716764476934457,1.6617955996502438,1.6218352136860734,,,,,1.5274638993646863,1.5783903242382922,1.5534021477099478,1.633404777676703,,,1.6287162274763025,1.6026483601415247,1.5825220201459111,1.6496699599741076,,,,,,,1.6041601323426142,1.6088047067487885,,1.5125687771871397,,,,,,,,,1.5322406760840988,1.610403770572859,,1.6119720678972713,,,,,1.572340407999858,1.6289000071654118
Tapu Bulu,Bullet Seed,Solar Beam or Grass Knot,30,1.450800435363204,1.4351692240561846,1.4510607302108047,1.4449996786189931,1.449999199092444,1.4392852833663063,1.3381384226506123,1.3681931870491744,1.4207328903430583,1.4421996240725337,1.3964375880836988,1.4267865548213616,1.260771130720869,1.284107699625411,1.3935284085861535,1.204672925702108,1.5190832958104596,1.460072827502062,1.3323054880385612,1.3358704186169326,1.4277606767943025,1.4340312943180415,1.466779984489361,1.4332562081905322,1.266713776101565,1.2764885187942627,1.4708240312884422,1.477495485860492,1.4597939280018342,1.3297282229515615,1.4280716052859985,1.4344190723495385,1.379644024181016,1.3991984178983234,1.466508716176207,1.459445695945066,1.4279782376824122,1.4563767637270015,1.4275941593229318,1.4587467946402772,1.4226174514216263,1.437890787024086,1.4424915537935024,1.448365029330113,1.4297531334589364,,1.4058641828153873,1.4359902973605008,1.4328317971931266,1.4280848261663304,1.4107574768823719,1.4848460230576974,1.4114992755213847,1.453440166596471,1.4681922581715998,1.456288557060188,1.4077160629843692,1.3958291131060414,1.3925384021150016,1.4053435184985703,1.4022928156434722,1.4689884974580796,1.445959327108933,1.441784636100461,1.2940829376627938,1.3469053502793833,1.4058664020828857,1.4525201572795599,1.3994526947141277,1.4395938183501904,1.4384827625269438,1.442719811065045,1.4467667715718169,1.473594234994081,1.447776247282449,,1.3607049985553308,1.4105560442648148,1.416656813824147,1.4929823656861463,,,1.4082640895348408,1.4574507932117802,1.4223267389129581,1.4735844788234582,1.409669496770582,1.4400118359618446,1.4156039288824342,1.4550298936293657,1.3375621729492104,1.3820045712164188,1.4402607808251242,1.4552742904919147,1.3198771656615462,1.3170770674478913,1.4064669415358704,1.4265231512711454,1.4534174761255778,1.4567065319744539,1.3856125589444686,1.3685105549880325,1.406791345588311,1.3963644206531909,1.4285135228632322,1.5228590135827698,1.4093466978058429,1.4397570672089701,1.4282276701684993,1.462418626229081,1.4219834056139287,1.438013626089591,1.4230535826478858,1.447607822448931
Tangrowth,Vine Whip,Power Whip or Solar Beam,40,1.3772271219837018,1.3924832993667464,1.3790129344842674,1.3957011110214836,1.3777881416584623,,,,1.356398298779742,,,,,,1.1948403959296325,1.1878988601697436,1.3437192060796994,,1.2524668090979818,1.2725507226607158,,,1.3382238262872646,,1.2386431366632347,1.253016829149705,1.3272923795570029,,1.2511870924138233,1.2777208222633978,,,,,,,,,,,,,1.3544502166042196,1.4166313192686228,,,1.3631837777388773,1.4388249684994354,,,1.4132959840658907,1.5283505799938737,,,,,1.3064456434107607,1.3774770478271028,,,,,1.3465609629033624,1.4217371789092923,1.2994899569433755,1.377039030303695,1.3651642185227122,1.4432255270155905,1.3652535758753461,1.4464620163677602,1.3743008295851138,1.4451868381973683,,,,,1.3397105284383979,1.4048229608106506,1.3661108465074758,1.461762132743977,,,1.4149029998647202,1.5028939751797,1.4146815226251055,1.4889397852321824,1.368391853095102,1.4208869203057597,,,,,1.3773610613808571,1.4585241972766017,1.281424405516686,1.3359625346618764,,,,,,,,,1.4346474538001885,1.5163855049621238,1.361191926890463,1.4310088643287613,,,,,1.3944947643774834,1.4771655060026068
Virizion,Double Kick,Leaf Blade,45,,,1.4904919298789747,1.4999713196463076,,,,,,,,,,,1.3545462621544586,,,,1.373628170410299,1.4144727382177293,,,,,1.2532753298000923,1.2816046193687542,1.3900435947177971,1.419452883893694,,,,,1.3965787661639633,,,,,,,,,,1.4304208191455519,1.4845440404632657,,,,,1.4087672519754457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5002830019632418,1.571966755106653,,,,,,,1.4384109362413677,1.4853687095346833,,,,,,,,,1.401017031697807,,,,,,,,,,1.4459914956933728,1.5075037577409942,,,1.4278692914903417,,,
Shadow Exeggutor (Alola),Bullet Seed,Seed Bomb or Solar Beam,35,1.537967722367514,1.4150326815952992,1.5380327778312757,1.4297315940455324,,1.4313189544677893,1.257970499317583,1.2513252869715465,1.2861881570461842,1.300306288230926,1.1958626715604739,1.2617583197253652,1.2266667746978592,1.2138761774960631,1.1937937278417963,1.1571165512980284,1.4371256950013416,1.3320014146569312,1.2659523851374326,1.2276125172746073,,1.3579512347391787,,,1.247626233570784,1.2139031096910737,1.286836457461579,1.2897099200763507,1.3882452171427606,1.2121326824194703,,1.3833299412872548,,,,1.387027650449281,1.3537635031998796,1.3021083547253136,1.389850822859482,1.343669395737022,1.269863783497753,1.3139558181740512,1.3147383033087587,1.2984864270409537,1.3371729211177132,1.3474691562919294,1.3113749373741963,1.3429321431938777,,,1.294159989227311,1.3926580573941634,1.2254917186604564,1.2717684517977368,1.3908841070483926,1.3726952974981486,1.3585840626688475,1.326170939480922,1.3879633436055538,1.3263417309358272,1.2609165625651915,1.320464982588069,1.277472197603565,1.2925369145374694,1.2986391207977983,1.2848003195454554,1.2464367663776177,1.3027962008707585,1.2956661954660484,1.2994955948509905,1.30606162487391,1.3362403463271724,1.3572426109929865,1.338967207814943,,1.3431016820529225,1.262524978765446,1.2923770317671959,1.2350689261828853,1.3037612827984242,1.2558815831737233,1.2988075835623394,1.2850501833164794,1.3010885457509704,1.213483779810962,1.2762544056072496,1.550845156770867,1.4171986440953208,1.2789608496469047,1.2634985543538306,1.264134124396222,1.2750367654413746,1.2780117027237992,1.270415140449031,1.158265779412323,1.160286895348161,1.2788313467862922,1.2555714685501844,1.3149681687388846,1.3340983293568018,1.2806246891911224,1.2246467626561968,,1.321729937258115,1.2754127059395297,1.3511702039693614,1.2751381028636035,1.301808995576529,1.2071757698072598,1.2616135629370513,1.3612206417419135,1.319850443280854,1.2642012929886712,1.271320209402969
Sceptile,Fury Cutter,Frenzy Plant,35,1.5123555709842964,1.4561855645697532,1.523947858501224,1.464821094985116,,,,,,,,,,,1.4204863516881445,1.226791669590398,,,1.343127099572724,1.3105077423362532,,,1.5484285211515825,,1.3676114430285593,1.3034717414642716,,1.3830783913597091,1.5913521514793934,1.3987408558280048,1.4510202759842445,,1.3643531741499555,1.3256119513364446,1.3920934579573734,1.3358391005887529,,,,,,,1.4727726942108859,1.4565940034805582,,,1.3531043937514693,1.3680165739689827,,,1.5279571992784666,1.6152638938830954,,1.4064624435122635,,,1.4627258045342553,1.447269533001838,,,,,1.549116599440135,1.5553931781685333,1.4462911354314014,1.4248652281468681,1.4809180952253618,1.5377185536033926,1.462697104445187,1.483478263662956,1.5572547149782372,1.5630229037899603,,,,,1.4130294390631728,1.4776873023993626,1.441555975053774,1.523651602072194,,,1.5281979915548258,1.5776496470569035,1.5269735460961569,1.5817471382515136,1.4605271648401668,1.4647233099938732,,,,,1.5323472710658126,1.5520563961124971,1.3818939234865655,1.3731727287011148,,,1.37449916560802,1.360267974112522,1.3084554379669167,1.2779209666522622,,,1.3940502776798083,1.5017243485788634,1.481422171971902,1.4937958631430968,1.3864937610144874,,,,1.5217259073684277,1.5799826783143405
Sceptile,Bullet Seed,Frenzy Plant,35,1.5200778324412254,1.4654683762266845,1.5199551080230957,1.4656803688023499,,,,,,,,,,,1.4404337561896297,1.2366494087339928,,,1.386818106929449,1.368181586271459,,,1.4247570147785364,,1.3234019024412167,1.2845597880414248,,1.428096172153574,1.4913266207427682,1.3348795266814808,1.458030478936162,,1.4507472600513813,1.4155879905062723,1.462757763760651,1.432385582425046,,,,,,,1.4360690906817986,1.426153891013788,,,1.425529488210838,1.4385947938502814,,,1.425076008126869,1.4959480484119902,,1.4382100058482146,,,1.4059050716423314,1.3878338207502974,,,,,1.4460258704772266,1.4188585218504317,1.366121300582632,1.3414721839705583,1.3935085144215162,1.4237267777109155,1.407427535200234,1.4060826494937624,1.4408500465611307,1.422604474556708,,,,,1.3588343886550112,1.4103846834016032,1.3794191973355625,1.4533759815017684,,,1.440208019327121,1.4394758340089355,1.4087929089194597,1.4488050977067934,1.4187180349492687,1.4339703035248876,,,,,1.4274036366462473,1.4327390066840544,1.3162354763674593,1.3158119179675731,,,1.4715905350061067,1.455659733685141,1.4149158938959578,1.3768954565554719,,,1.3755380204492489,1.4521514911684152,1.4390826438226216,1.4322839520253359,1.3930370062155077,,,,1.4237072110641729,1.45277431299853
Sceptile,Bullet Seed,Leaf Blade,35,1.5750648319596137,1.5710245409776054,1.574251872618684,1.5762509240592077,,,,,,,,,,,1.4619163488896958,1.3449510338175588,,,1.4643677901099168,1.4835970872590456,,,1.5013509719252798,,1.3794127849797766,1.391759130808006,,1.5408599765480562,1.5581898583676803,1.450590209098966,1.5145951329862612,,1.5196654794236253,1.5339679939318747,1.5542244081713117,1.5692768548810083,,,,,,,1.5326964744509675,1.5439021983052996,,,1.521613026097523,1.5615155256597681,,,1.5476820221875955,1.6510021708151876,,1.5437340654689453,,,1.5205587253808757,1.5195791265305303,,,,,1.537405645634428,1.5442278120814374,1.4666902176080925,1.477223323697519,1.4768291695424014,1.5362787633238488,1.504078652392515,1.5382178453764004,1.5508181278129587,1.56079571455812,,,,,1.4610105413514303,1.5376707237319192,1.505055944943705,1.5918014054797276,,,1.5346111388555934,1.582526794170914,1.5144845187536486,1.5861481741966263,1.5064146267817133,1.5520752067633623,,,,,1.5353032373547144,1.5631752173404845,1.4141232341122354,1.4473274017539115,,,1.560987640124497,1.5990940663879474,1.4968010565502592,1.5052898597298616,,,1.5088534042987634,1.6008618114747322,1.5300374904750458,1.5634891935137316,1.5040683148381686,,,,1.5060732895352373,1.559777595897537
Sceptile,Fury Cutter,Leaf Blade,35,1.5981069048854124,1.576535659992474,1.600107815394013,1.583973257310897,,,,,,,,,,,1.4756619564172058,1.3378801177315132,,,1.4346906022963546,1.435536554888996,,,1.6339878023935859,,1.4212468899451915,1.425872945435535,,1.506966042640334,1.6246907282487553,1.523771249562082,1.525145663985529,,1.4518865780005883,1.4639714967535837,1.4684167849616552,1.473983496500075,,,,,,,1.5748266223091878,1.5926039272089347,,,1.4579409170929838,1.50000909992799,,,1.6400270501033614,1.7448803536046331,,1.5508501468543996,,,1.5618674889983997,1.5936726772578784,,,,,1.6267319694010054,1.662660386210014,1.5424649316311059,1.5869096840858508,1.5613131023206681,1.6247375448288475,1.5810077385246881,1.6128560525186453,1.6648146821075043,1.7167199379325253,,,,,1.5313241765669738,1.6248307389246133,1.5603372687234174,1.6755980947775633,,,1.6621596815544426,1.7055726376758942,1.636494503948324,1.748719902440832,1.542454193715112,1.5686711224586791,,,,,1.6276792579043349,1.6963580183519285,1.4820808129246095,1.508634056593937,,,1.4834380105582887,1.4967882353621274,1.4233604174546415,1.4020375585964515,,,1.5349945746546088,1.6540582933534034,1.5888195341597517,1.6327774232145524,1.5273620046635215,,,,1.6390633306155737,1.7343686324531367
Sceptile,Magical Leaf,Frenzy Plant,35,1.3989034294037583,1.3421394575080554,1.4016858553469063,1.3465688468456325,1.3996079912944666,1.3471407268506201,1.2680235469172145,1.285918147998904,1.3245652983715346,1.3400694531700077,1.3035719363436964,1.3169302908539269,1.215614628762739,1.2256679116336664,1.2767499762073538,1.1443013987409147,1.4485957972342902,1.3463813870747523,1.2813373345687062,1.260966730535309,1.3220305948637316,1.3195048036903438,1.3259142129594763,1.3190234245605568,1.232765435772404,1.1990068353192407,1.3611784002321212,1.3325518016991869,1.3536698014805346,1.2410094094038462,1.3339288429404297,1.3344548213651728,1.3646757308582709,1.3235191569341347,1.3636880552159996,1.344879979451567,1.296618301167588,1.3023055358766054,1.3382574355316381,1.3501978707683233,1.2987546904088976,1.298985231843656,1.3335536326861288,1.3176669349624142,1.3009916581346823,1.3700248596313247,1.30969014359288,1.3198223096523496,1.3459875312255596,1.32091867249003,1.3055300296100967,1.3620540321375352,1.3152114779850523,1.3204012954000608,1.3790808221449595,1.3380751213269593,1.2952388429534762,1.277710052516601,1.3167134112052352,1.3153188279438983,1.3174669453737733,1.329967790912069,1.3312819265291955,1.325051384947433,1.2763981539487268,1.2576217106509606,1.283298098505344,1.3155567812658466,1.2923569857937467,1.3021068522966395,1.3378967514940656,1.3172463422986034,1.3436258341530072,1.3312088077133755,1.335631004113898,1.33369520411829,1.2542715440313579,1.3065579497891313,1.2747604383819027,1.3456039285863797,1.3277847702209162,1.3400627337148114,1.3152008438334915,1.3301115081968873,1.292043507414167,1.336587273936785,1.3229367824179754,1.3341719677032826,1.2795987046189001,1.321026228482376,1.2633609471715024,1.2686750815574168,1.3122201960035071,1.3181386667604216,1.2405300702439053,1.2265218191436864,1.340703693321013,1.310333299818569,1.3381349085512326,1.3332118318204493,1.290805151600686,1.2569155438055772,1.307735943846861,1.286124874801013,1.2698005531658534,1.345680733189445,1.308942283044393,1.321269651474009,1.2881081258844784,1.3278023995029422,1.3698022676081727,1.3373641653432617,1.2920204477727493,1.300879710157687
Shadow Cacturne,Poison Jab or Sucker Punch,Grass Knot,40,1.5111697706275289,1.3310965762778568,1.5236178568097702,1.3279977612745881,,1.3323376804447091,,,1.322245324719235,1.3823191850386687,1.3089484756084935,1.3429731121273567,,,,1.1564696079988626,,,1.4027783625955967,1.2660755326173072,,,,1.2992693198661072,,,,,,1.380152668346551,,,,,,1.2154389529508514,,,1.3195978778411828,1.3175962209862275,,,1.3550377946635104,1.363346350882662,,1.3672840083340734,1.1651903828176629,1.1705498171512008,,,1.488278041915822,1.5745524820837458,,,,,1.4726307591520758,1.3784691934826232,,,,,1.4990649411895822,1.4924032031080372,1.305645610490208,1.1766113630787682,1.4554038890322338,1.4302464698411472,1.3751661796230774,1.3363592677656284,,1.4951074216423486,,,,,1.3263127839399744,1.3217992663428437,1.2999489885590727,1.3679071007277541,,1.3737885294852425,,1.5032153506640369,1.4145658655718885,1.4829901665033962,1.4642506912931705,1.3750733160153017,,,,,1.4782717187053296,1.5084388154423154,,,,,1.1884316602423979,1.2140428459226973,1.2587042035429028,1.1266180943413606,1.2320185146739546,1.2013872673620805,1.3108213281043017,1.3906736372089257,1.3689942940399826,1.375923404134496,,1.3632633113393846,,,,1.5147767425963237
Mega Venusaur,Vine Whip,Frenzy Plant,30,1.311214617507063,1.2892921541255438,1.3118623979627144,1.2911116055110425,1.3086366458711889,1.2899518991034669,1.1495130548429082,1.160575890427433,1.2831212721711718,1.3105304097367063,1.2383913794269608,1.2978503091297848,1.0927848278921592,1.1008106390598136,1.108470382030727,1.045260821570488,1.2100135808594354,1.2163771480730317,1.1690107888102368,1.1657423177846031,1.2131531612251818,1.229466391509434,1.2369325230132517,1.2397875400066891,1.1091263883821796,1.1071350165638725,1.219736321497855,1.2147404339808596,1.16211130756077,1.1313684673320703,1.295715196589238,1.261782903980203,1.2481350949273509,1.2375583089644657,1.2774001051884074,1.2731702649208174,1.2743349371224661,1.2959727170310538,1.2581630391926706,1.3239257718446018,1.2740908909262032,1.2862511592527315,1.263781883586743,1.3003632038791948,1.2804560676824013,1.330635317272944,1.2304839720142484,1.26196954857859,1.263918327447799,1.2420025384394358,1.265755249836116,1.3277575789861538,1.2673921420050716,1.3148556710183288,1.290926334739914,1.3132636844560839,1.2125347472066876,1.2570281625411204,1.2279865759123538,1.2486877454564587,1.2606911093708757,1.2972396798379902,1.2638861014737024,1.2990682366706787,1.175268472016579,1.2090418860668883,1.2368902880507837,1.308304807804589,1.2300643224618428,1.2635450465308786,1.2481922101644964,1.2760159420565793,1.2510228742964058,1.2832628839296174,1.2575676959205846,1.2941715955153974,1.232193454645151,1.2839039618773957,1.2542591448201164,1.3167858962748848,1.2587588082973467,1.3097096483818906,1.2605919974882696,1.3258107715067953,1.2715894353797776,1.3170631416243015,1.2427897346453087,1.2609294782398066,1.2716228240922733,1.323732802710665,1.1971764005094074,1.2561787025474482,1.257545660083152,1.3072595684863466,1.1919595017627045,1.1950515982062073,1.2414843466495256,1.2850031478005322,1.3026658515180685,1.312322206388313,1.258713918402877,1.2359700983718427,1.270423723810979,1.2547116407079595,1.2571415264205037,1.3176309381375624,1.2139877771129606,1.2651864817351377,1.2649229432134754,1.338702532296706,1.2212401328194382,1.2489362947111484,1.2962362601977486,1.324996913108057
Mega Venusaur,Razor Leaf,Frenzy Plant,30,1.3556991047100777,1.3409813550234662,1.3589041935508472,1.3500909174317013,1.359210925023584,1.3472201067415468,1.2016155651620277,1.2236424354025186,1.3289172232081095,1.3408078724626775,1.2730180563818494,1.325373764757686,1.1652040926581317,1.1823083531734284,1.1704986021924568,1.1092804570454817,1.2869829010367015,1.2940388894962198,1.2098591002440096,1.2080467215976685,1.2718685449808855,1.2909391763780984,1.280342915943939,1.2766416938513063,1.1657589081825421,1.1640785543017287,1.2758543293775162,1.2882041278298797,1.2122944639240023,1.205563864554604,1.337910405883091,1.3175620477447965,1.2826310860975634,1.2944164668950255,1.3746437660039987,1.3593145342031403,1.3265967596002968,1.364406529452856,1.315270265999711,1.358704489158962,1.3170781181314706,1.33176097552237,1.2860518776738894,1.332146011639843,1.3056895090096197,1.3837255319049466,1.2957351363755543,1.328543177714274,1.3353554615481518,1.3203051310033564,1.352416678134845,1.4466912307649051,1.291045250378774,1.3506626199708849,1.32262072603913,1.3502870638788211,1.2414611028671374,1.288674582609491,1.2953597526811609,1.3099263299037396,1.3207786607166032,1.3714800501278681,1.3019642312193735,1.3271336944314496,1.2476662931110976,1.2817667565599804,1.2892440633349223,1.3381990623478006,1.2898023103870169,1.3231235972217414,1.291352125092484,1.3342041041342823,1.3358363158986604,1.3670654436676362,1.3125140707504575,1.3593313026191587,1.29908650709289,1.3409476045188797,1.3249726755551154,1.4017028272115384,1.3375377215209954,1.3779450544657126,1.3245751503639225,1.3771225611699718,1.3332813962575578,1.373401443391879,1.3129058242730516,1.335682165387658,1.309304431352451,1.3533283069643307,1.23026924267904,1.2812718864339325,1.2933032700456097,1.3607453585867417,1.235988097120043,1.244621288818779,1.2739637935849133,1.3128724794505457,1.336527745076181,1.3472540215412339,1.2701244064827732,1.2692297211924042,1.3030652059803398,1.288708838205987,1.316170060530992,1.3886732625816545,1.3009150177083992,1.3431258822097543,1.2983097328807103,1.364857926852109,1.3007761259377852,1.3307382557110135,1.3162082709153498,1.369221069618946
Mega Venusaur,Vine Whip,Solar Beam,30,1.4835631830603035,1.418502633144382,1.4855179371100238,1.4230651998935395,1.486832700647958,1.4252837132083682,1.242229014815571,1.255105909814725,1.4391346863916712,1.4182944623799656,1.344483493063042,1.407572333885014,1.1854805855460813,1.1917219396978393,1.2534880185900987,1.1600107537760305,1.3264018902354653,1.330301466029504,1.2783606168226946,1.2644597121807368,1.332781862745098,1.3388438964422247,1.3623745144676414,1.3487331246669498,1.2365860434960727,1.2170770173489411,1.3615747812470773,1.3243281545622183,1.2853764456252377,1.2405649165499713,1.4253342279422696,1.3892925667017242,1.397306688256737,1.3631386959280858,1.4327514395055136,1.3872065139108432,1.3856498207955827,1.3986413650491254,1.3490371505706444,1.394288590725224,1.3697034380025437,1.3743893132400786,1.3793143786761086,1.4041842073447315,1.3543457799012937,1.4654540340313198,1.340079919526262,1.3657007605572922,1.4078474297075807,1.343990663281355,1.3879698068758757,1.4329444215080875,1.3498715579346072,1.4252600230358934,1.4100421942406907,1.4433939467695336,1.332476131258543,1.358598875898098,1.3656086821879931,1.3514356853332652,1.36545031995927,1.3994312487837985,1.3949474978482614,1.4387538572802734,1.3089251417012389,1.3111768323858548,1.3686938113035598,1.4228097413094762,1.3364617725174246,1.3586958124764636,1.3593870836849857,1.406481373490686,1.328967629922378,1.3623838141104299,1.3487033284836916,1.399502530346303,1.3435971618593705,1.3903637877673065,1.3418953241092206,1.422955960068193,1.375326536519984,1.4089211149311793,1.3918397892714254,1.4461361967280297,1.3622628546807813,1.4099208706206854,1.37421840980027,1.3761879536687676,1.3777081189590332,1.4260265044742688,1.2951748333517183,1.3511724856588405,1.3127275216939558,1.3872386463131916,1.2996827276103857,1.3039666976907778,1.3290774697087002,1.3892453467878567,1.4856981574319008,1.4372324903065699,1.4042884886906293,1.3599462987420143,1.3635443065725925,1.3432053177471228,1.334213476794203,1.4338642296768924,1.3187968720664458,1.3507942739093697,1.3598649446446442,1.4368782931349793,1.3284511533062042,1.3398303591749143,1.3457016004872857,1.424142524706963
