Attacker,Fast Move,Charged Move,Level,"Arceus (Water), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Walrein, Tier 3"
Shadow Torterra,Razor Leaf,Frenzy Plant,35,1.3016232074006513,1.2654241762807956,1.0780179689534108,1.1852404694321506,1.2058720572651005,1.0017113761999215,1.2599974221313002,1.285023410412112,1.0526624607633617,1.2424984781621444,1.269619078118249,1.0380293821683395,1.1923555042571772,1.201989800542696,0.9886305561675008,1.334128799143179,1.2531467611962777,1.1289748285860846,1.2747176169996302,1.286521679229868,1.0587971794456774,1.2934309148980654,1.2934423742041299,1.0719529827793381,1.2576052160192603,1.2564573177019012,1.034357397553612,1.503480746354626,1.2930987497217792,1.2494578296452226,1.221083721410139,1.2251676011569388,1.0404504939066863,1.377214478587108,1.298037969993244,1.1323403269474426,1.26904400075295,1.27218002281367,1.0642426502409368,1.275419781734566,1.2939279877564287,1.0704658079914284,1.2292688405267864,1.2569628887544562,1.040453200639949,1.228236115461514,1.293031004997639,1.039198332406113,1.375485647756632,1.2934403976837636,1.1392190417146149,1.2674693107798847,1.2729810156701096,1.0536547247649606,1.3692229419814455,1.2981418382123493,1.1322568749819801,1.2653630516921757,1.2700822349209475,1.044726382136859,1.2560980600840932,1.2748039724857574,1.0547498125605022,1.3434269364751217,1.3169077423665634,1.1124350887112766,1.3041385901237958,1.287600523620505,1.1017608407431605,1.2607156877907186,1.294405259004588,1.047935378722088,1.3187093858600512,1.2776673951035933,1.1098251909810033,1.193069193850527,1.2037431174594349,1.0090884744349016,1.2322203723917526,1.2518551204272128,1.0246642792361114,1.2552707778133134,1.2852293167891289,1.057254866791793,1.2786411531540982,1.218943239078149,1.1028187095539326,1.1980973679456672,1.2225309367317294,1.0215141169056166,1.2745111418557817,1.2871857271412621,1.0710367673942507,1.3074316081306085,1.2685921899734982,1.0838127373986586
Shadow Manectric,Thunder Fang,Wild Charge,35,1.5359195665128134,1.3208261271399515,1.534511722680119,1.429975152547174,1.3016501114882866,1.432220473770284,1.3995330844783151,1.378002255608068,1.3952195626374766,1.3057601390290328,1.3024099562014375,1.3089496489075205,1.441286781060066,1.342879930886363,1.441286781060066,1.4998634938242066,1.4393955581071958,1.5057239901505324,1.3912929017912194,1.310650058962264,1.3977295674559131,1.4759045795622963,1.3374169484563534,1.4779185637503267,1.4119995779609278,1.3831544063516878,1.4117232143071243,1.429448630016742,1.3172839998454178,1.421897850933289,1.5131800009839966,1.35116181087425,1.5138153332692537,1.3335148828645782,1.3193189086594808,1.331489322513269,1.3051743427549236,1.2852579942804838,1.3058363832052584,1.3061033322197342,1.2888772700869209,1.301559076435038,1.2716197017154873,1.2409073383281681,1.2658349444592198,1.3087830351424257,1.2638949404942785,1.3049266950598641,1.2679066193123696,1.2461850730745876,1.2648470779147603,1.3129343713470387,1.348777190741354,1.305053208401433,1.2731111072527612,1.2306788400080217,1.2731111072527612,1.3224656494691611,1.2770617316627528,1.3233112866773156,1.4013515917815003,1.3371356819434514,1.3786092169263786,1.3067377835891174,1.2728143342449547,1.3083785380947055,1.3074532105115024,1.2610896959108617,1.3036937909665238,1.2803367277745394,1.2537256371516832,1.2825279466406534,1.3151149954602344,1.2974357659763658,1.3381401182005785,1.274686833673932,1.2532300797233924,1.2906256021747422,1.3311637788311963,1.3316871085669575,1.3132024524624357,1.2853626820159585,1.2832403375440145,1.2861065337555733,1.2194384412902597,1.2177159220115796,1.2419140050520805,1.3058257867066247,1.271409184174774,1.2962170371055617,1.437751626244381,1.3457633056238536,1.437751626244381,1.3504814649442134,1.275723987541987,1.3676788788987084
Exeggutor (Alola),Bullet Seed,Solar Beam,40,1.5510852960860453,1.5397115083591526,1.3178477462413978,1.419832862208571,1.4109041722878564,1.1902950800912098,1.4136855079155877,1.454574367428288,1.1806219457110372,1.3701288420366813,1.4564993174160368,1.1279327299355513,1.4148403652079085,1.3999694861760839,1.1838006736352849,1.764738080148858,1.4453815713126992,1.4671689030044544,1.4353201304106546,1.475105496207917,1.2226380892372672,1.5076725404750937,1.499446988157721,1.2464786600299,1.4309771883085585,1.4481542984439706,1.2129353776650207,2.055899152280434,1.5249272361938921,1.786032191938639,1.5244515414437936,1.521761803858311,1.2541268100884502,1.5652800551411732,1.5346203684184399,1.2888568639033244,1.4287196977341319,1.480538462372123,1.2231465418961018,1.4948116061109507,1.4937904432124627,1.2939168893864972,1.4291450950346087,1.4404519604290027,1.1951399715853892,1.4914025647378928,1.5705078907220318,1.1957808947441417,1.5560251570519217,1.5964507359939148,1.3011367230656647,1.4445154384295165,1.507708764618895,1.1500067491288908,1.6446268169575322,1.5676894284702567,1.3768860494266286,1.4296209273665055,1.464256732525244,1.2001615357592421,1.4040827752148992,1.4877057784418712,1.2206425314194451,1.5212305969646223,1.517973432754359,1.2759191962027348,1.4181056759249062,1.4795244702399124,1.195301429630155,1.4660970270881168,1.4768903389286099,1.2282884640550091,1.484513337569645,1.4774562945765723,1.224200065540945,1.412806958967353,1.4235770680097206,1.1731869555531396,1.4157133461146731,1.4456324937012401,1.153452643487567,1.4929408454286708,1.5171046059280968,1.2416945695698236,1.4779652081225017,1.4331512791561154,1.2440836284561871,1.4232350507243379,1.448230853044775,1.1919028890626802,1.4067690526340595,1.4809984979585002,1.142871211856086,1.5104460062611813,1.5004496921851314,1.264036596162002
Shadow Tangrowth,Vine Whip,Power Whip,35,1.247667534458692,1.250108833384784,1.0302505153532082,1.1634238358453823,1.170687924825414,0.9695824840360392,1.2102398505074146,1.249386728498014,1.002854802978839,1.2023078101684996,1.2612137019240723,1.00581576720643,1.1642754796373576,1.1838109956813836,0.9729586747606199,1.2813873423179274,1.2319355075449645,1.057717028096669,1.2221033342582317,1.2429906199901344,1.0042144049050437,1.2148897674951387,1.1992966393868298,1.0380807008921806,1.2323838253525583,1.2409009814806378,1.0122129954462944,1.2273836384138808,1.2219033519638487,1.0043757010260574,1.1788023173780038,1.1945166977517887,1.0081209865646235,1.2214523195051108,1.2541300839564655,1.00122067477428,1.2385658133128001,1.267544834774506,1.0156981659522446,1.2257183466965234,1.2835168890855246,1.030999007542377,1.1982839614542438,1.234470519496805,0.9995054314349379,1.2271584362236112,1.2971604464993929,1.0029006799095532,1.2316041262652047,1.2370529408453457,1.0007845927157002,1.218013977457523,1.2758569481374065,0.9993462578185779,1.250090882721228,1.2632483209674106,1.0435580788455194,1.184012635021662,1.202998949035629,0.9944950043652174,1.1985003229624707,1.2703533146901216,1.0073881099410102,1.2404550383594224,1.2826707391853787,1.0383698112688942,1.2189562155963343,1.259923451764839,1.0257701551399248,1.2552141154823797,1.3033678130836674,1.0290488426779603,1.2121981572360352,1.272978780818012,1.0104871849454313,1.170286543646039,1.2086391628729072,0.9728069152332697,1.1916106166830962,1.2216052777871544,1.0121154368824026,1.226093650324687,1.2638783189169418,1.0246044469553715,1.1951597606466755,1.1913020934987884,1.0079853751876804,1.1956903773778735,1.2053195839545914,0.9996514166900037,1.2117323844262513,1.286280914646725,1.0229141785788587,1.2098705005743384,1.2450537881503774,1.0134120000246043
Shadow Zapdos,Thunder Shock,Thunderbolt,40,1.1368678979285498,1.1057898412885567,1.136695442153575,1.0117485309849108,1.0295736576534005,1.0118198904501674,1.1149563387687274,1.142163292675018,1.1148325296740218,1.1029678253799762,1.119030565129829,1.1035742829417505,1.0121700402843943,1.0389437461825102,1.0123902825938467,1.2146898132469377,1.1234913606927956,1.2146225874193768,1.1168449986126525,1.1224087433715624,1.1168382545628315,1.1159719674161543,1.0917886402784263,1.1159143587646547,1.116114938504591,1.1178613649606854,1.1169255053078606,1.0903926883006219,1.1037907709148835,1.0900577861747884,1.0922349657208117,1.0880107671870842,1.0927451289414192,1.0912212287761522,1.0910397032276724,1.0914873655196429,1.1058482098655602,1.124182626783324,1.1058482098655602,1.0934188359277184,1.1275131224116344,1.0934188359277184,1.0926146264966934,1.1095280583946432,1.0926146264966934,1.0747315346819322,1.145679251148896,1.0747315346819322,1.0913583416545238,1.0601798727252554,1.0913583416545238,1.100877958519475,1.1304733522988875,1.100877958519475,1.1103638478713562,1.1151383964404493,1.1103638478713562,1.0929642544608829,1.0754739855174735,1.0929642544608829,1.1158178567456334,1.140195460032518,1.1158178567456334,1.1287025202758816,1.1255869420246891,1.1287025202758816,1.0873409931858595,1.106869409522162,1.0873409931858595,1.109442177518172,1.1580185742553843,1.1099397050484383,1.1141945767561339,1.129279133891177,1.1141945767561339,1.0414180090986396,1.076405128081321,1.038949545140415,1.0703404203521627,1.1026494052994604,1.0703404203521627,1.1075457126657438,1.1177094209814937,1.1075457126657438,1.0650509781336486,1.0577927029049896,1.0747921804876137,1.102805560890351,1.0745647874715023,1.102805560890351,1.128885096902868,1.147323962090379,1.128885096902868,1.1000893643350502,1.1059527750654263,1.0999317544162084
Vikavolt,Spark or Bug Bite,Discharge,35,1.4701262429350712,1.4287285635196938,1.4688618989887807,1.3789626531101087,1.3930962328076446,1.3793377798112325,1.4429030479592295,1.459738867201413,1.4433124996179985,1.4130374917351436,1.4455086113246822,1.4137733572778357,1.3270620911085258,1.3513905738727092,1.3250626295945935,1.5590542343766602,1.452989748037407,1.55731711325894,1.4182730029905044,1.4228499969170056,1.4188751502959676,1.3927770789979144,1.3970901923634025,1.3960841812216573,1.5118838769084677,1.4532718818866106,1.512110962704695,1.4254118262783768,1.4204318570211474,1.4179045329951583,1.4952871493804538,1.4256709396482867,1.4949464277138724,1.4404701245496936,1.45998070346726,1.4725566898603988,1.4160556172901144,1.4263507882142912,1.4160556172901144,1.4226160889494848,1.4726872878142157,1.4226160889494848,1.3947718218560996,1.4179655579640145,1.3947718218560996,1.4154542677843176,1.4605692586757424,1.4154542677843176,1.3961573684372701,1.4003661432673267,1.3961573684372701,1.4487063113665606,1.4433801012809744,1.4487063113665606,1.3840791408424926,1.4256014977051932,1.3792781024012757,1.4214937235985687,1.4158599038552995,1.4214937235985687,1.4746971836043063,1.4721059521538062,1.4746971836043063,1.4300074866807109,1.4406497804059695,1.4300074866807109,1.401347841691464,1.4506586242741255,1.401347841691464,1.4311116001855841,1.4437224647767244,1.4357580786511064,1.437009619283918,1.4267322166952725,1.442157771161718,1.3377033631185096,1.3639715015710434,1.33419523952729,1.4261348433148666,1.4366909411036082,1.4261348433148666,1.435332629530742,1.4275255453936266,1.435332629530742,1.391631537698376,1.3564110138840149,1.4200915932478488,1.4187595947622738,1.3810900516512714,1.4187595947622738,1.4879726765971524,1.4542633551291437,1.4879726765971524,1.4090276273958309,1.4005494345174396,1.4166195582348382
Breloom,Bullet Seed or Counter,Grass Knot,30,1.9475146322019241,1.6660869960004856,1.6223172084893167,1.6347164451151075,1.570983631487538,1.3620781442709988,1.6530910273780366,1.6504378130824509,1.3739737272665757,1.484656561571282,1.5196691848884605,1.2528402808739836,1.6239425774137513,1.5604445972004175,1.3671909589546156,1.6298229156075534,1.5913173758553494,1.378653367770285,1.5244499745652977,1.5435419942348008,1.2880286371624121,1.6881440369672756,1.5927135222085587,1.433027334190418,1.4546325982020176,1.4247163825496436,1.293989060555413,2.137140154042685,1.6483980975961188,1.7435603945160871,1.4259243665559145,1.3735814877453825,1.2804938721211943,2.0087035852554918,1.7368104025722955,1.7231134617418538,1.6257490174349594,1.5798141215164094,1.3456199426954116,1.6224521904796303,1.5945099561783684,1.3443357682028316,1.5304204452908503,1.537054058039116,1.2712125404618821,1.5917980163720598,1.5536668248395284,1.332275308826669,1.5062018863978124,1.4522462750083482,1.33905815992212,1.4051877582932575,1.383462208084722,1.2561885494132428,1.4622766699092733,1.4017962458929147,1.3184828742100625,1.5484710600817175,1.5497702929847137,1.2874363811886316,1.5461064690453403,1.5245985327328953,1.293170532710916,1.452182262718359,1.400349105753946,1.3156100564969535,1.5315178943066414,1.5484527496865672,1.287707641530167,1.6197713510748404,1.5656076882507128,1.3453892504074518,1.5757120226441366,1.521796641948651,1.3200245458507454,1.5343430902792934,1.5070054466368386,1.2850625972141447,1.3931038468511254,1.376029518504753,1.2463570443973153,1.641762814568745,1.6362432190516039,1.3780635450308407,1.6653764164048215,1.576283730149285,1.410378204851263,1.6693862396249546,1.5847670930363553,1.3950526707870463,1.509527350221877,1.5229568252319055,1.2750434776032968,1.430630422326132,1.3771090401030732,1.2989616324810496
Magnezone,Spark,Wild Charge,50,1.20308390165386,1.1950043083139608,1.1989939179364526,1.150760794152527,1.160260522964803,1.1575796479324139,1.2235695844163024,1.2433108877739518,1.2200083826708157,1.2235057346715383,1.2456553427206458,1.2258868415204298,1.2113344416582008,1.2213744871378318,1.2114307034364236,1.1745054912081805,1.1856877694288852,1.1751826229979412,1.1977438744758908,1.2248451758848191,1.196283113284622,1.1802070852666453,1.1942576659301942,1.1803503042980823,1.188672603189752,1.2100879327998695,1.1890799788021282,1.1728121091512025,1.1802608579471796,1.177251963257111,1.1694035326357743,1.1828706061484782,1.1683987236285438,1.1535973787797136,1.1715882658086592,1.1537590465987522,1.1963604399896421,1.2571695708447992,1.199461865912398,1.2119169781734567,1.2699199562987575,1.210809398475874,1.1896049652534233,1.2305798123974243,1.1861292051763648,1.2054846634658087,1.2737193842011023,1.2061118032797102,1.1322874928016395,1.1854405461967341,1.132164675623828,1.2109134843577445,1.253647079357934,1.2109134843577445,1.1974725189479043,1.241331257045581,1.198000245624671,1.162666450933916,1.2019205197752334,1.1674459132933142,1.2137229965384562,1.256447501877237,1.213272942793484,1.2160093079597682,1.2534369034460329,1.2163464212815445,1.1909724579570589,1.2325609612382362,1.191367788420839,1.2104611641823007,1.285256982199011,1.2077739841460562,1.2024594458272908,1.2616105923597205,1.200416662204111,1.1774974961498492,1.1928780049858627,1.1841407920709397,1.2065455658492614,1.234691589857987,1.20820418566313,1.1817709608467755,1.2509373922442246,1.1843425380233854,1.144056778556319,1.1858846591414491,1.1441655194531983,1.1562126064890388,1.1810564109621244,1.1585537081156942,1.2184834639141608,1.269538454179293,1.2177045689601655,1.2417783155690303,1.237458261288004,1.2736685762917648
Mega Venusaur,Vine Whip,Frenzy Plant,30,1.3086366458711889,1.2899518991034669,1.069336462780878,1.177019282502333,1.188346836154099,0.9701907799654821,1.2831212721711718,1.3105304097367063,1.0575815058961309,1.2383913794269608,1.2978503091297848,1.0344368095652858,1.1418863237702284,1.1502727542692535,0.9823346299485586,1.2100135808594354,1.2163771480730317,1.0306407390617318,1.2131531612251818,1.229466391509434,1.0334431650018499,1.2369325230132517,1.2397875400066891,1.0539711021270746,1.219736321497855,1.2147404339808596,1.030661138594274,1.295715196589238,1.261782903980203,1.0542315563544855,1.2481350949273509,1.2375583089644657,1.0156940826876255,1.2774001051884074,1.2731702649208174,1.0830969711926222,1.2743349371224661,1.2959727170310538,1.0565083090180074,1.2581630391926706,1.3239257718446018,1.0550573202590774,1.2740908909262032,1.2862511592527315,1.0460917508057925,1.2804560676824013,1.330635317272944,1.0686680598345342,1.263918327447799,1.2420025384394358,1.0637342758898447,1.2673921420050716,1.3148556710183288,1.0346375957308107,1.290926334739914,1.3132636844560839,1.0815065330268812,1.2279865759123538,1.2486877454564587,1.0165329548630513,1.2606911093708757,1.2972396798379902,1.0448327615252315,1.2510228742964058,1.2832628839296174,1.0769569751453982,1.2575676959205846,1.2941715955153974,1.0542498737299446,1.2587588082973467,1.3097096483818906,1.0646524663232573,1.2716228240922733,1.323732802710665,1.0668991990784975,1.1971764005094074,1.2561787025474482,0.9879751069143201,1.2414843466495256,1.2850031478005322,1.0065311069661913,1.3026658515180685,1.312322206388313,1.0867975456173602,1.2723640908696656,1.249373624590077,1.0504321238094152,1.270423723810979,1.2547116407079595,1.0492387997873127,1.2649229432134754,1.338702532296706,1.056203786635893,1.2212401328194382,1.2489362947111484,1.06276568579872
Electivire,Thunder Shock,Wild Charge,35,1.3377350391179363,1.3146697071455455,1.3364999354060947,1.2628037481994245,1.2699188090279296,1.2597649336541898,1.3732604051429507,1.3880643813783116,1.371330032586835,1.3188242025362582,1.340263481550908,1.3235537018964652,1.307473747064523,1.287500123951537,1.297991555986401,1.3834922417477071,1.3189755147004298,1.3842478753389482,1.2992316118664446,1.2946236916543346,1.2950563706221483,1.3522076576077062,1.3442234195487823,1.350273175142295,1.4173690659747782,1.3393382379389147,1.4197730101217438,1.274221686768093,1.2853122560886459,1.2769546847997844,1.3580544932568661,1.295823111254339,1.3510778255206486,1.3469868413763133,1.3352679750224299,1.357198462896624,1.3074463452094818,1.3215038671811332,1.3085209930059616,1.3201953839810265,1.3643686269021478,1.3231513501637293,1.313294303435522,1.3276323684032834,1.3160474201545302,1.2979351428932075,1.339967360289729,1.2987130339113266,1.283053962361979,1.2947234452221776,1.2902583657497733,1.3350605617454119,1.3304248335182678,1.3362691850846027,1.3058205560451943,1.3270404887261937,1.311087214120838,1.2983396345762734,1.2792008860284758,1.2916423930682956,1.3376817528383085,1.348909648761971,1.3415077780996771,1.3477425759809745,1.3492318953540043,1.3566907627841291,1.2665214959158575,1.320358320304007,1.2704065065999888,1.3203765609076166,1.34595740293524,1.3242097019157182,1.345003491566784,1.3467947138078142,1.3530769357028878,1.268076840666362,1.2813082625533145,1.2688618379136265,1.3105509953614245,1.3451700019874195,1.3103775850367951,1.3361784894200721,1.332434779388823,1.3288917421520203,1.2752302757650582,1.261287668863131,1.2744395689680903,1.3031186814923699,1.278333448258776,1.305125420443807,1.372811940922163,1.3416503920590348,1.3801758308315428,1.3523129764238082,1.3080825199039103,1.3873061636944533
Exeggutor,Extrasensory or Bullet Seed or Confusion,Solar Beam,50,1.3833566765502134,1.4173544440559436,1.1490445362418251,1.2323408167221335,1.2108730395455447,1.1034757933682255,1.3373989304819776,1.3736297229667385,1.1155350881410953,1.2847144673291435,1.3591929359116464,1.0658721821843513,1.1253434472374986,1.1414228175091823,0.9984568541082585,1.3502105358113465,1.3309170577582141,1.1304106040787683,1.3458220129639906,1.3598357149463558,1.1173850524879763,1.327801698893401,1.3248298594023404,1.1284635473900495,1.3877211808461405,1.3745455286638868,1.1887382110818827,1.372267030779572,1.3706455328750728,1.1411897883970203,1.3744503169638134,1.3650335878903417,1.1396804394066633,1.3260349942117595,1.3360298355190026,1.1286927642319122,1.2777875222631092,1.30206001693401,1.0956579216370117,1.334576821035587,1.3547247829986517,1.1150893437590292,1.339306763421494,1.3651619233191352,1.1215177977160826,1.3281810276716797,1.443530924742443,1.1484040514069593,1.3677250828934289,1.342324356464664,1.1649066681997038,1.344019383250926,1.4248112272126112,1.1509031431624293,1.3582759186991893,1.3946570421724178,1.1206651586182639,1.3811733897755867,1.3505868824814893,1.158237334457723,1.3416944123229366,1.3790458178491665,1.0666647971664946,1.3658723357331288,1.3783028270727276,1.1227839523260739,1.4016683572521424,1.4032658222288605,1.1557198533071356,1.3375755322650362,1.4023776950316644,1.1492653969235893,1.3139261073057746,1.3579311292808767,1.087469847648039,1.1580611682029691,1.1947441944703392,1.0429735683906356,1.3965710605365096,1.4145047086438791,1.164841856944184,1.3239689154029182,1.3754142079275753,1.1017911343684346,1.2768873768555,1.2968092211322484,1.0589950203435596,1.2629670154598298,1.2963129226981849,1.0669788787281302,1.3082445037257346,1.373792726010994,1.119296493776842,1.3229475026327464,1.3664090725776878,1.0861823906205617
Shadow Exeggutor,Extrasensory or Bullet Seed or Confusion,Seed Bomb or Solar Beam,40,1.3764398208962183,1.3051611335960245,1.1461873340782562,1.1743204588239569,1.1222831460908829,1.0426533254924946,1.219326323831044,1.2464380274901623,1.0231711235867358,1.200716816687901,1.225558248775283,0.9995086637780505,1.0511764146117726,1.0575183261259744,0.9446370678708745,1.353855637719394,1.2714532570746224,1.1402581127765576,1.2507185785084474,1.2264886526544578,1.0496763337803674,1.230646848398776,1.2265916363028497,1.0264686338059248,1.3064495243667615,1.3358486222582446,1.0993780558866058,1.3122978073552927,1.2831627821784741,1.0958561489728247,1.264243588707397,1.2648655362865633,1.0529635761698988,1.2239501484653068,1.2402770872740014,1.0210087582659597,1.2125609654342704,1.2123913517651763,0.9600204799035685,1.2414535027207936,1.243004829107676,0.9978574502793027,1.2066979659162471,1.2063971458612093,1.0126232804130728,1.1936628003920817,1.3008286154186595,1.0372881613456693,1.2713904679280035,1.2691183501384904,1.082646705826619,1.2635861664414767,1.294530439498483,1.0697922512273792,1.3177561310195764,1.2877388528690696,1.0702856748728986,1.2478326699404698,1.2180059171155357,1.0532291250351555,1.2342244343798805,1.2454359879667347,1.0329920516558055,1.2432721310273833,1.213646651575508,1.0401110862427663,1.2539680144915948,1.2508596505609275,1.058146853457503,1.2337671556089573,1.2771129008593172,1.045259678717726,1.2081800194670929,1.2511313924839835,0.9622411403592103,1.0489139718960643,1.0778372715629199,0.943939317422657,1.2034798072943171,1.2189576114045508,1.0406960095949702,1.25823960712879,1.255535242807988,1.0209506522100178,1.2225147428195455,1.1921127999981558,1.0262079333729675,1.1901261688787779,1.1874871449535227,1.0015724170642581,1.1607314542895586,1.2365952776349871,1.0009362918796727,1.2787474861352006,1.2519749344553766,1.0515100380311013
Shadow Tangrowth,Vine Whip,Power Whip or Solar Beam,30,1.3020289689684812,1.2924802552591903,1.1045383402977536,1.2314458863552653,1.243278775976314,1.0277772157494691,1.2437166073105996,1.2842501579796475,1.0646667504320741,1.2563850242872898,1.290100116915797,1.0550678926031087,1.2029165231196726,1.223055646904375,1.0050317075279551,1.3288977983947599,1.2796754010233233,1.0967825441807948,1.2731701465963743,1.2787824966857813,1.0847417799667036,1.2983109740869418,1.2944003186846393,1.0623033107094528,1.2912998803423312,1.2807370336887893,1.0856031921500733,1.2550757955193184,1.2600484659231517,1.0749797379988217,1.2709763900403372,1.2984687969774686,1.0365253185321037,1.2803593385649337,1.295943483175251,1.0870270029146254,1.2699812109721527,1.3035462830142959,1.0729652751787124,1.3138606601536165,1.3578574201820284,1.108055798841857,1.234903670059792,1.2762568504429619,1.0578000862635613,1.2505799606671621,1.340537211139733,1.0625576590728107,1.2706962460080333,1.2688456045441485,1.078583689290832,1.2682804231761762,1.3161306073497432,1.0621168266098178,1.2907177289880598,1.3045581057654736,1.0741539607933963,1.2751578901395624,1.2929576593700047,1.0574976144090718,1.2753862807361458,1.3331520123432485,1.0633663925385721,1.2784807993471405,1.3112552166261904,1.072838237305528,1.2991349600168574,1.3416070603274994,1.089678309327355,1.2894668625608203,1.340111310706369,1.0881194557790759,1.2561185438097362,1.3040422862674101,1.0396717591343019,1.2058974052184157,1.2411570348208703,1.0293070662488326,1.279426339151003,1.2708610905680249,1.0723211308904381,1.2725959613272089,1.2976362357196012,1.0607632034464975,1.2394411376573229,1.23038235029856,1.0620562472468598,1.239521677098712,1.2424173094159046,1.063583642922231,1.241765722677872,1.313748085077347,1.039599747531814,1.2807209459055566,1.2867486854405372,1.0693084610486792
Shadow Meganium,Vine Whip,Solar Beam,30,1.8110794613086298,1.7297735061865607,1.4415236541175036,1.5622595561310726,1.5812193091751086,1.3325011144477463,1.7165293687450782,1.680272559582924,1.3865109531564042,1.5944003958848951,1.621370468477596,1.3229397214174003,1.6679496351417655,1.6084332392384117,1.3673961241180812,1.8766580459616342,1.5879305224177829,1.6069139589676864,1.6107157652762363,1.5649633605407571,1.3693385628622519,1.6986022366514355,1.6339706357288588,1.431876008346477,1.7603412761406445,1.6521517997808275,1.4638940777846785,1.7166319279660023,1.679909091628499,1.368146328642168,1.7161536267148145,1.6523745461426347,1.4471446413851141,1.7111920609373281,1.6355919581951626,1.4423630122448803,1.583208920163835,1.5870978291028646,1.3373548748304784,1.705340911827025,1.6901416942056728,1.3933766433111816,1.632904725617108,1.6239768604197702,1.3842418797188305,1.5763972001065913,1.6680495104433046,1.3216375020842976,1.6488994415846987,1.6121615355108776,1.3813767348334667,1.6725097819872972,1.6527515622861921,1.4001985410600852,1.7585351785661092,1.6706866069723318,1.4412502263904434,1.5995836006177107,1.5860248265601016,1.365355049648577,1.6065446937806087,1.64048474307857,1.3719766913750164,1.6381951929489083,1.6692467574623033,1.342907809772867,1.7171227224243049,1.6978934651202129,1.3932311874380698,1.6254022769721268,1.6681590708113747,1.3664798930909638,1.5882533350815988,1.6292156335750378,1.2971376567077848,1.585277340428735,1.577047354231271,1.349767528229095,1.7079789989386593,1.6292163844958174,1.4347381795923246,1.6914346433050453,1.6690339411065032,1.3808933376600996,1.620878126454226,1.5878988267749425,1.3481553882267079,1.6441043210954154,1.5731623143994224,1.4059192059079035,1.603249938755889,1.6314951072418238,1.3199427532433,1.652503013641073,1.638199357542036,1.33618425960639
