Attacker,Fast Move,Charged Move,Level,IV,Arceus (Fighting),Arceus (Fighting),Arceus (Poison),Arceus (Poison),Eternatus,Eternatus,Eternatus (Eternamax),Eternatus (Eternamax),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Terrakion,Terrakion,Zamazenta (Hero),Zamazenta (Hero),Naganadel,Naganadel,Poipole,Poipole,Mega Blaziken,Mega Blaziken,Mega Beedrill,Mega Beedrill,Mega Gengar,Mega Gengar,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Tentacruel,Tentacruel,Amoonguss,Amoonguss,Ariados,Ariados,Blaziken,Blaziken,Combusken,Combusken,Garbodor,Garbodor,Gengar,Gengar,Gloom,Gloom,Golbat,Golbat,Hariyama,Hariyama,Haunter,Haunter,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Machamp,Machamp,Machoke,Machoke,Mareanie,Mareanie,Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Nidorino,Nidorino,Poliwrath,Poliwrath,Primeape,Primeape,Seviper,Seviper,Swalot,Swalot,Toxicroak,Toxicroak,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume,Weezing (Galarian),Weezing (Galarian)
Articuno (Galarian),Psycho Cut or Confusion,Future Sight,35,15/15/15,1.688298836838901,1.730415597781116,1.6860224589244597,1.728360938677827,1.687260720298405,1.721485682226042,1.657431849509213,1.7158994310840483,1.6782923382954407,1.6929101689535815,1.6372916132550903,1.7295812537770332,1.7002798333891092,1.7503601216444005,1.7195664868137197,1.7290742315898369,1.649143952880991,1.683053115318269,1.7544598212252593,1.754890405767597,1.7194669345050637,1.7215573916665141,1.6942781597063483,1.711331628778367,1.6661518677908975,1.688944902315566,1.6830208733752872,1.7313900476274207,1.7504738455950968,1.6182795595905084,1.6305825145505362,1.6731034489688854,1.8619723102914658,1.4958698654542781,1.643747190411621,1.6444359503230601,1.6174198384323872,1.6009775952584053,1.6712197969992073,1.7237802382195286,1.6600761854496604,1.7318020660022617,1.6932598971101682,1.7730867499213858,1.6598548500112966,1.6672556701941388,1.7143431118779444,1.7862528296285691,1.6698274804558026,1.7396297540703582,1.6757422018158918,1.7203792192730716,1.67748341075687,1.7225961075444942,1.6925370642534452,1.7514129201657855,1.6737041197493463,1.7749297747449657,1.755923591279473,1.7737520168996692,1.6769950379789358,1.7640994458170136,1.7036563201191395,1.757023388796285,1.691522285976229,1.759978779340846,1.6972712381771649,1.7477221134806977,1.691742301711575,1.779835871161032,1.6752233394066456,1.7600764137996998,1.6757890027602487,1.774816693020252,1.596894158788222,1.6493062733952055,1.6314957388109677,1.6884798401308168,1.7147319494332254,1.8018963563643677,1.673151975062749,1.7444107762873184,1.705917973487982,1.7823524451616415,1.7180571224339745,1.7577692195189294,1.706533241110514,1.757232376366743,1.6531205852048818,1.724603572652814,1.6562431569409548,1.723469055866147,1.596648798432177,1.634572093749294,1.6377119724145262,1.6696281640183264,1.6368485494559026,1.6932999327546667
Latios,Zen Headbutt or Dragon Breath,Psychic,45,15/15/15,1.486371709230459,1.4844445344999502,1.4848407261754217,1.4849073979812506,1.4314157030990757,1.463151574337594,1.4064545342054602,1.4217660279191837,1.4194877340855234,1.4855570170469479,1.461127093356201,1.5076741501536937,1.4464293764774376,1.4807316011577247,1.4330117972713914,1.4788116896234733,1.4284642239706538,1.4732700623459203,1.4702305821864645,1.488175356173846,1.4716597844942731,1.488172168728387,1.4407348020545458,1.4887798820015767,1.4209395136628242,1.4367517415484328,1.4686306799112645,1.4812684322847869,1.333173923111357,1.3365613596205677,1.396789640740453,1.4423115310184977,1.2284979878597009,1.2303407526897565,1.3732270084317884,1.3893255883770976,1.3403379427965656,1.3566371746808559,1.4510425224058554,1.5003399694997053,1.4365359218993055,1.5056398729580194,1.4549652258077885,1.5593878761166846,1.3990844543792726,1.4352486828367883,1.4374018962814845,1.5331789243122191,1.4445916398423613,1.5235786806446825,1.4259428236556029,1.4326244988303658,1.4603085541810106,1.5350264824804745,1.448798070980892,1.5244063530212835,1.453970488816862,1.5574295721999998,1.4794927288173358,1.504791517162464,1.4760158377774923,1.5536307045361804,1.487028701432869,1.545249067649535,1.4734577536090114,1.520016393887422,1.4601921091486834,1.5381561510597466,1.4672099069809934,1.5636699177637081,1.4523852216965998,1.4968377369764096,1.4542604708012319,1.5220804179543241,1.4287661701814593,1.4657939494849141,1.4217395362549172,1.4890573971375132,1.4988841175613388,1.5871160367573027,1.4455355143650261,1.516607403539752,1.4850902439871247,1.5633193384334112,1.4586135093519044,1.5328593659936625,1.4928966630191658,1.5644108280689881,1.421697853676218,1.5033811921792297,1.4545204650386059,1.4851059265495021,1.400594947373311,1.4532921960663425,1.4005814918939028,1.442696458491434,1.451824980822155,1.5052529272836561
Shadow Mewtwo,Confusion,Psystrike,30,9/12/12,1.1679400423533137,1.136720259378705,1.1621065819136398,1.135679949440057,1.1123182021012663,1.1253988608362082,1.1946394707383823,1.1542556467138414,1.122817802200766,1.1725488309723544,1.1197668034452217,1.1567593361869484,1.1282135142246466,1.169165777866105,1.2177472841674353,1.1580289272641016,1.1344617563131856,1.1583565248761762,1.1603833260318779,1.1892643771833558,1.1653749768796202,1.1441857524831252,1.1334955518595695,1.1393196113482948,1.1573547338148573,1.133560102809564,1.1267693440284605,1.1693555432982718,1.1944530057732097,1.1021681460691906,1.1163449280399222,1.1447484815669524,1.1615214081714487,0.9895472315920535,1.2141745738232328,1.1159001014212115,1.1644513584090008,1.1036925569066882,1.1328622718728132,1.1431780047951396,1.1315781564834537,1.1552889469193506,1.1473664626056395,1.1865101251301486,1.1734572550340605,1.1401606575272647,1.1302531630942474,1.1561215361767714,1.111508443944676,1.1444982065998532,1.2353614250838014,1.152017459379577,1.1463514837192303,1.1574498055592881,1.1293874519749,1.1644691601890367,1.1497495371992528,1.1693203262527765,1.1533102953365397,1.1758602954034707,1.117674388855066,1.1893647976041755,1.1429319298390923,1.1698015688619812,1.1261172619923143,1.1564844215228323,1.1389490756363954,1.1335936717428439,1.1133576984693427,1.1886502146592453,1.0902872861983435,1.1642342362765865,1.1336231572686768,1.1804553886422378,1.1257106777835484,1.1242587743894423,1.1291854597794657,1.146546853187514,1.1336770905414417,1.1860686155077391,1.1172205290365855,1.1610617496164668,1.1368366389552005,1.1727264472819634,1.1393607128241374,1.1790237852680896,1.1395796745229119,1.161982114189314,1.1095236021014558,1.167926630031801,1.1028324841787813,1.1432481765231086,1.1345434254428797,1.1277211915298002,1.1546388788793114,1.1252214792071087,1.1140609373060142,1.1475167831172344
Shadow Mewtwo,Psycho Cut,Psystrike,30,9/12/12,1.1656354198670404,1.1360932413761906,1.1621710764407258,1.134139024543816,1.1352476971179681,1.1554162010574043,1.1682339433040867,1.1437871039962246,1.1490246930826007,1.1889716784218602,1.1481033072992066,1.1802295011959103,1.1418485457017113,1.2065701419197092,1.2578963609829878,1.1900464811121978,1.1469581046281048,1.1784696647629982,1.179277501796353,1.2072661722984908,1.207440949144391,1.1747063837909522,1.1261062131651878,1.1344054214868724,1.1867108417328982,1.1331515944723696,1.1456691983310672,1.1763624112900923,1.211320088601523,1.0994422042505558,1.132632800221017,1.1293132388182827,1.1876856848942616,0.9766720415881075,1.2483967930076674,1.1279849461268823,1.1901948323812164,1.1194727308019283,1.183465699255824,1.182221060438742,1.1542572387934036,1.1798062429574288,1.1762356314994151,1.2041337474786016,1.189928483161493,1.1541860626140235,1.1621512991232223,1.1883118727009105,1.148983995933927,1.1983926375368616,1.2767271626572363,1.1630192354988027,1.18550741975991,1.181197506102489,1.1583457024417614,1.1892301536203942,1.1774698076735572,1.2082039533480484,1.1857415674153469,1.1838476987781716,1.133248591375632,1.193066262242669,1.1632108138240609,1.2003759243571497,1.1175828369707868,1.17974805108381,1.1519286768736612,1.169781536832925,1.1408616209984324,1.1971495176725255,1.1117918113697747,1.17643327115098,1.1693874396236525,1.236737410868332,1.1474780763138497,1.1481499962663766,1.1536570534677342,1.1550193486391687,1.1446658559114067,1.206412987849721,1.1603767183226805,1.1904886836858712,1.1682977030632669,1.202368139276441,1.1606449042165703,1.2162225641386684,1.1620379014657345,1.1986735197426845,1.153386136790933,1.1540597320621548,1.1279417159912897,1.1702326790018993,1.1461467098523228,1.1418882546908802,1.1836373984765884,1.1559948422536663,1.1336151484403414,1.153626751628069
Mega Slowbro,Confusion,Psychic,30,15/15/15,1.7784831689401495,1.7902421862188689,1.777820355673194,1.789079299434084,1.7424264281289257,1.8112372035434108,1.7906231025343669,1.8471439095489826,1.7611514722003687,1.8445303534390043,1.8170758292708598,1.8785282007497959,1.831074539200408,1.87505680983677,1.7520630982185177,1.8011499150188748,1.7711729824072575,1.8324899178543612,1.8603912714758637,1.8717934712759443,1.801115213231532,1.8444498329926484,1.7568765078977884,1.798241408783041,1.7651596268369405,1.820294455813668,1.8190323601217862,1.8558555307175535,1.6698748925780478,1.6737860809646703,1.7265991485333618,1.8017411906335368,1.509381918205332,1.5464454445778844,1.7149978785143187,1.744778595234728,1.8436509025030667,1.802378763463292,1.8030644822006683,1.876973042710065,1.8241547953585013,1.8864657776284084,1.821024013030438,1.9244925806646669,1.713327413255779,1.7985579085919297,1.788315700628918,1.9245245464091931,1.802652563332677,1.9024237490882645,1.7914119333917895,1.7761218654487396,1.8070546915642636,1.8860929297606268,1.8261263379423947,1.9119641582376952,1.821956991598856,1.9264261745120101,1.8214467427138796,1.8535022286140488,1.8332097765224817,1.9514458411162958,1.838413163970458,1.9068975156471053,1.8474756198046158,1.9226404512031945,1.7905227089838942,1.8793680565245758,1.8286394715203353,1.9622856008242624,1.7878319890164867,1.8783428708247787,1.8384143242106696,1.9421446556370252,1.7570627413575877,1.824446575200683,1.7666460777628108,1.8549538075785867,1.8422580790074297,1.9315560938344225,1.7797109101451316,1.8761180647425952,1.7917189013543955,1.9194766442165558,1.811634267743772,1.9217345913708315,1.8214163209980758,1.9073399979925691,1.7792086776823774,1.8969959569462242,1.777768779822971,1.8628433880299522,1.8187144326679328,1.816962511091251,1.8073579253438636,1.836176376326177,1.794517266249651,1.8883013872490177
Necrozma (Ultra),Confusion,Psychic,35,15/15/15,1.1923459744560698,1.239756546197532,1.1914148133807314,1.238985941252312,1.184932498748445,1.2403485175575872,1.2000624455040676,1.2495660181350954,1.1817680539360278,1.2283113663700902,1.201442319954457,1.2391702896905437,1.18001596301457,1.2677275193444062,1.2023741060693867,1.2329484437520468,1.1927094494569455,1.2327528868367614,1.2103163524664975,1.24885093049102,1.213363082156026,1.2404760974557707,1.2088033179661497,1.2350611603872217,1.2085452205014366,1.222399645241041,1.2117223331770248,1.2435326432866427,1.0872639413193506,1.128153437092216,1.1895400798207805,1.2276449812054455,1.2646388961680322,1.0638814157537584,1.1682273475540348,1.172662961383703,1.1265822031957031,1.1447686974870563,1.1845853246050002,1.22281676665744,1.187732138696598,1.2507074709077628,1.2269652601993044,1.2912084713633545,1.1739737914968522,1.1866223541454481,1.1766766138053297,1.2442639081060796,1.1937592695023562,1.2416269916018998,1.1889295240994786,1.230571138700525,1.2110536697328849,1.2591622679194705,1.1983306478978322,1.2633290252131308,1.2078907183975365,1.2645733621530246,1.2258356891970845,1.2575481241783482,1.2024999445154567,1.2709408116342609,1.2100070828387628,1.2697221736702322,1.2120582539938682,1.2546289883343498,1.2047621599835256,1.2529049391985727,1.2072620724341525,1.2826457543513046,1.190165333426084,1.2536471704751935,1.2189340029371039,1.2754056203223476,1.1861205485137842,1.2131115813821,1.1862704688302526,1.2149694762274668,1.2180345477945955,1.2774775406091456,1.1818489196041564,1.2459572495886,1.2223941083512784,1.270917722782041,1.2060712419991582,1.2553284718304822,1.2221328664386113,1.2666321225778987,1.1989886313454785,1.2460357676989309,1.199690082816325,1.2259154490984558,1.1421244778778978,1.1862493451326657,1.1852839417403824,1.2180866521310991,1.1911986526175982,1.251294208709563
Shadow Metagross,Bullet Punch or Zen Headbutt,Psychic,50,15/15/15,1.1821343869513343,1.1945936381439937,1.183547540292897,1.1925610623707976,1.1620699449203693,1.2002835502578322,1.178853707737775,1.2109296898156277,1.2217843437275828,1.2439898940983256,1.2697322303896645,1.304310231224749,1.1869759923623138,1.2432738978928926,1.2401258314688783,1.2520568704702806,1.2702849815545225,1.302753247438181,1.2512418413832784,1.2694480122247296,1.2080644605559472,1.2327361223299114,1.1941706595978485,1.2229305258790044,1.1454097018607539,1.1535181515177342,1.1835423550610338,1.253709208215294,1.240765003980465,1.1811874295225764,1.1310431460438342,1.173369348363809,1.1083126148524483,1.0343726485481441,1.1961989916765206,1.1956100230866016,1.1366523787544518,1.143470872285962,1.2195688861513931,1.2701810790864103,1.2078872154209663,1.2704676070057705,1.215529150826954,1.2976666061056499,1.2859634697325941,1.2488561282864463,1.2587039453904567,1.2867569247501316,1.2155432916107825,1.2726768819245862,1.1762949017854905,1.2064099557708035,1.246760485228185,1.2917070490744917,1.2397905697392995,1.290614402923192,1.2665526553721367,1.3105521378827223,1.2113771090968855,1.257340638610156,1.235908189155547,1.3082085723301182,1.2402974345669735,1.292518683042661,1.2448442973405631,1.290771940747807,1.251852111665663,1.303247749023597,1.2561804426702414,1.3105111454553842,1.2057745119016527,1.2885136761323175,1.2703263434105774,1.3288476125223854,1.2261385325000227,1.233208503069197,1.2192302062171687,1.2451511091230607,1.2213660297449653,1.313049970686699,1.2256004583823445,1.2865220141836484,1.239248126843688,1.302279121319753,1.2390439738143988,1.3009134514770564,1.2550229952876375,1.3004977318031923,1.2210201907310885,1.2842135222490645,1.1837432125224618,1.2342526992318816,1.1600939735196294,1.2067127548175784,1.190222409129178,1.2524682373493237,1.1795687051068224,1.2216379972905265
Deoxys (Attack),Zen Headbutt,Psycho Boost,30,15/15/15,2.5378769529740626,2.2638094751167213,2.5391999618681997,2.257248072666972,3.6256984489411166,2.778353028061886,3.1778646515281888,2.7373795334141002,3.1725905146075535,2.475703597045308,2.7902854912607484,2.229453770695849,3.536153262227798,2.5653591257257666,3.057636814968883,2.353763000792951,3.2917800826968664,2.607052950744229,3.0796500373300812,2.5050313267323374,2.8864278649196042,2.439189616812232,2.8718303493036075,2.3916084286201045,3.1296583746984763,2.5987243992462026,3.076154153132005,2.206181477288832,2.8211331081986377,2.519929962680467,4.100749348925109,3.4130514720792,3.5926079254905368,3.3930978100543583,2.443787149001903,2.139303321978434,2.8441286881728494,2.4536232500491573,1.9930621699384872,1.866290374041235,2.7958990675337483,2.349518061107614,2.773784954078164,2.2445915323858845,2.5023549809098,2.3132016362455996,3.0667445230994406,2.112776193440908,2.3898235612237464,2.140448969901973,3.0924538910737804,2.781020821995193,2.3281422220042978,2.1430660651536986,2.6299954905657694,2.167532691525485,2.878277832349426,2.2666775097671854,3.3542171715543003,2.650418518470292,2.4402487608795083,2.151237353968518,2.23627306667836,2.082105509327971,2.135547495862257,1.909381109329236,2.570915537623631,2.302073188447002,2.350824771387451,2.0740412135800694,1.962707450919987,1.7870627580083718,2.726998363763318,2.0788491845672357,2.4221367627537616,2.060492080971754,2.193732642457448,2.0674998457107328,2.878612144650399,2.0743836627746703,2.4544057211748593,2.130449083675311,2.513528161961538,2.126153533243415,2.8984732485068427,2.384513848055359,2.3818532505902525,2.0160366104798473,3.297002857170382,2.377282683492234,2.71364959206787,2.2798304743563067,2.372856792619141,2.1365529502705014,2.3996296502330616,2.2415526543463065,2.294194510494386,2.0036662723694496
Lugia,Extrasensory,Future Sight,35,15/15/15,2.0607179023329194,2.0541568024473316,2.058363780909267,2.0555760402831877,2.046227411905045,2.0791230830461873,2.1337812910967675,2.163765780439306,2.0317072556857596,2.119449072153291,2.079583540349876,2.1603275643246818,2.085547957562018,2.1811102439825536,2.100763934660382,2.1259457056801563,2.029225871356794,2.1232094034683504,2.1226264861787913,2.166978494706751,2.096945644653854,2.1158195152872743,2.0167011533444357,2.0493634852711327,2.0363486701927043,2.0705168332538197,2.0627667935605087,2.161057837499795,2.002828407535364,2.0079799445284854,2.0012621338805068,2.058206163511368,1.79984871992693,1.7943144760147218,1.9744151455675674,2.0112124855873046,1.9523189366231994,1.9982856668083864,2.1024162574553933,2.1674726539560947,2.08089727954253,2.1994348819488967,2.1651265516176488,2.286901356815785,2.017137356067677,2.081395407613171,2.1272494638288126,2.226501187508665,2.1386893943940315,2.250873940582585,2.044065443196082,2.0965977439722154,2.1272824012768443,2.223283474830808,2.097608768564899,2.2189394692725504,2.1464790541641565,2.2155233209388636,2.1169668859117787,2.213102829239134,2.2012587749319747,2.3106121664859662,2.1948113587702456,2.2696320395226057,2.1708575445441056,2.2012662064573068,2.137784133804524,2.227415690695887,2.1436266704388074,2.2737673715233204,2.1711782774380537,2.159748628846504,2.187219275365926,2.28895330633783,2.0716819968563507,2.141595239264422,2.0830403707430825,2.1748580411230627,2.1774753778815557,2.3357980557677096,2.1389813703950322,2.2282552430902873,2.1087548750483394,2.2301200404717263,2.1712437738852355,2.300988335591181,2.1578820453865246,2.2578616796150834,2.0813971603519046,2.171386087880036,2.1108179870765227,2.199980937289439,2.0300831582067116,2.0960283102040607,2.085073546872224,2.1669600349385005,2.1477398541282335,2.2339092694069413
Shadow Lugia,Extrasensory,Future Sight,50,15/15/15,1.5686590308498747,1.5783595206366379,1.5701711635318756,1.5794677318463501,1.5382820185312835,1.5763223478286592,1.5616338276216324,1.585147178585509,1.5295871235933485,1.6019114759302608,1.5922455719147683,1.6554358376595344,1.5746803727127683,1.6409701775089902,1.5794715582423071,1.6161807806972528,1.5547022027981083,1.6210874150263406,1.6079093706195486,1.6477575353607894,1.5763872840578153,1.6014213032729232,1.5429232996135052,1.5694154899188069,1.512220554663542,1.5460727850178342,1.5606398833872328,1.6508089360375289,1.4717627970001104,1.4703359907599554,1.5097888947578884,1.5595916468614865,1.3302590991604817,1.3381425410127985,1.5199364448106147,1.5572110796758518,1.4859378539799764,1.5261340290632823,1.6191622793252716,1.666777418720593,1.5943866910550366,1.6643335166005613,1.6522264207748438,1.7122412514114262,1.53825793690797,1.5851724135957812,1.6169142522926438,1.7238348206664995,1.60423124319629,1.6955303223893812,1.54159108517497,1.5912157111538263,1.612319161034853,1.6620212803263736,1.5963446335110891,1.6945539265037128,1.6310700375765939,1.7232241812863835,1.5937149031468323,1.6413583964541751,1.6418586322702668,1.7297143738051874,1.661876564532903,1.7294079506032392,1.6509443086220712,1.6814271750104606,1.5905861837513993,1.6551177605021148,1.636029611306653,1.7116366704568993,1.6413189159712172,1.6852295535013053,1.6313721855484538,1.6998761687170936,1.5448679694705105,1.5957424439971932,1.569571341061908,1.6394835670454446,1.6644669491938142,1.7604256298267273,1.5970070214240946,1.6858641651193331,1.6132406866726496,1.6905317219858986,1.6297899256061326,1.7238390429078068,1.61192726504995,1.6933515046534333,1.6065714507095494,1.7416627712238912,1.5958487611658914,1.6807398239413915,1.5203301272077223,1.5865574814174963,1.5439085122741412,1.6286298719198409,1.6093676535747612,1.6770944263558016
Shadow Slowking,Confusion,Psychic,50,15/15/15,1.6012468852313786,1.6448719057294778,1.59430259113824,1.644446203267213,1.5610455274383872,1.6384992864980532,1.6231172968290921,1.7010074157633173,1.5877745215342491,1.6625732086872445,1.6450711534612068,1.6958713964672147,1.6125117187171076,1.728062274684121,1.614200798964823,1.6614447181951295,1.622404166201353,1.6878132129125807,1.6374016732549828,1.701118431906982,1.6355489300760424,1.6720046691994443,1.6063150785838731,1.6425956595125775,1.6021419421159033,1.654819353433511,1.6485718328997192,1.702935599998562,1.4792111530260008,1.5334275791917997,1.602961277310495,1.6722391054640477,1.6759963977622485,1.43437682229653,1.5894544022536645,1.6057866347979386,1.7026952987223785,1.6424218524855219,1.610616440053668,1.6950376279581456,1.644586984512247,1.7072942303672547,1.661231331855156,1.7433895629923606,1.5743703305118069,1.627182988859655,1.6031882042010288,1.707134962201301,1.6242351867282792,1.6911233342667114,1.5922203382149849,1.6527104846469296,1.6611243331277876,1.7136280579297085,1.6382350396523093,1.7106034533127488,1.635277233842025,1.7326092327901952,1.6424977416930018,1.6876525034137768,1.624446141687201,1.726487082131683,1.6543040781032692,1.729798937919294,1.649847521138547,1.7207603664919224,1.6158468864056224,1.7081318075826937,1.6430218105733925,1.7509827806739737,1.60205229714987,1.6851739651482764,1.630558979847695,1.7367553911313087,1.6009708390355208,1.645383764901102,1.612141774749911,1.664549528894937,1.6439540918727311,1.7357201660937016,1.608097859937207,1.6929850487960132,1.636249992193549,1.743747405399114,1.6487253271194062,1.722528292694327,1.6486425566657554,1.7267112940589695,1.6221367672186322,1.6954763925463414,1.632716992431304,1.665845088089402,1.721928035509561,1.659423263173864,1.7298028399155765,1.680912809842561,1.5866514554591598,1.6622151311830116
Mega Latios,Zen Headbutt or Dragon Breath,Psychic,30,15/15/15,1.3437072956268838,1.3527712840951716,1.342046547865708,1.3515400716383552,1.323158623139613,1.3460390513164844,1.3388295928380476,1.3448640731159156,1.3111924959648726,1.365239511787995,1.3347021779980313,1.3761444717425155,1.3149883109033678,1.3708221995740464,1.3304819827558443,1.357969936853581,1.32440863352872,1.3545323547638068,1.34332541064778,1.3752011213955049,1.357201830716003,1.3686944795525018,1.326101343904256,1.348249306630181,1.3203360903564274,1.3134814118910212,1.3483671152113517,1.3635740975329178,1.2113000302803265,1.23988381355632,1.2801274709281774,1.311920209940295,1.2534095908893663,1.1484892449551876,1.2855671149214314,1.2964281752226248,1.2624559949665795,1.2543224644152406,1.3085096726735916,1.3518593448915137,1.3091932303053004,1.3866790485620213,1.3555206065084817,1.3985127924459315,1.3077504407870009,1.3246883256560207,1.3080931743952944,1.3952014384409908,1.3263992606571804,1.3847210526071423,1.3212738782885374,1.339577431450905,1.357806287955972,1.3995799557192612,1.3403124459261158,1.3878753898001392,1.3292282185097222,1.428455775810105,1.357353093828868,1.3498192076631175,1.3290514860257734,1.4094317473312121,1.3458215818908317,1.412961899443178,1.3378395698175396,1.3835453852206536,1.3246312251565162,1.3773800856819887,1.3584841058985608,1.4383695938299712,1.324519432477076,1.362694283622957,1.317266718369475,1.3728948681905895,1.313854105165104,1.3336765592549822,1.319516760914882,1.3465810263475062,1.3704735048083543,1.4218777304632586,1.3104376827833821,1.3800750346866761,1.3567697684461426,1.4092137247457457,1.35227051152615,1.3949675766721663,1.3449932080698732,1.396062702530584,1.3248966839647105,1.3622996042746145,1.3385613511564458,1.35294866337857,1.2735565279105394,1.324870985762688,1.2873345859605017,1.3367351598552644,1.3200186663142386,1.3619172420020103
Victini,Confusion,Psychic,35,15/15/15,1.804499026458098,1.8380069980981533,1.7953993511709345,1.8345065727337617,1.7673249053325422,1.838152468055034,1.8088700529204067,1.8829748232389363,1.8238820257929391,1.9157521808365907,1.8353995672609897,1.9027915883247084,1.8275204547082062,1.903540157279882,1.7957903664768198,1.858181938247712,1.8558256747893063,1.9235253347914127,1.8729329184696157,1.9171016340829685,1.928262885674245,1.9132164380386074,1.7624209377279159,1.8060769199736968,1.7632686022320685,1.822141478421388,1.843268682984949,1.903257101244157,1.680084614916345,1.7058527405267851,1.7132977905981794,1.791845957650901,1.5573622679050372,1.5889274299567677,1.725935911678897,1.7697613368041227,1.7225789143866113,1.7491818078104888,1.8501462794971044,1.9057426626981673,1.8117992343713267,1.908925123979955,1.83862457614923,1.960503035121772,1.7638737869475927,1.8313897568034556,1.8279681976218893,1.9545647041210212,1.8098702943342406,1.9065261852823898,1.8066557615204673,1.8346950174070242,1.8416542558325233,1.9190702927508627,1.8472116415314401,1.9271006557031984,1.853455160696154,1.95513709897852,1.8702037216217853,1.8858003387673459,1.8549085369584881,1.9683047213360392,1.9037610909155134,1.9730520214105143,1.8516849431854696,1.9313834413168807,1.8492042099321908,1.9318568754049101,1.8531711086566562,1.9710833903225133,1.8235302703426197,1.932281709351172,1.841948805049408,1.945510632918357,1.8111691142690618,1.8622744386803725,1.8487970486630898,1.9117645948720878,1.8804504945830602,1.9883432445755598,1.8689702530587342,1.9431941661851113,1.8384265361045982,1.9619225349739928,1.855830010893779,1.9505460858861339,1.8815488569938483,1.9699236447517243,1.8442397085174043,1.9186407991151244,1.786805983590701,1.874593089774648,1.7428764745317074,1.8179918267435702,1.7728717238928533,1.8518656976657297,1.8002758988283583,1.8991560291976544
Celebi,Magical Leaf or Confusion,Psychic,35,15/15/15,1.7857793141665896,1.8412451676320407,1.785327965850854,1.8456609482696225,1.846271628137281,1.9013150193456532,1.8717240714468655,1.9203206878789538,1.8022811044836375,1.8877079647402601,1.8353995672609897,1.9027915883247084,1.8275204547082062,1.903540157279882,1.8448790995074038,1.9212566460944613,1.7804879366116717,1.8479224671999648,1.8822180588462538,1.9454044459823474,1.8199200290750936,1.8474769989163153,1.7887419982106054,1.843019202883167,1.8874933425549765,1.908629077368736,1.9014360656305844,1.9945788842936887,1.9535047132018735,1.8422242671146365,1.8742973799596485,1.965313856391071,1.592028909431582,1.6111009259039757,1.7729461416037804,1.8104170993323236,1.7905492877100586,1.7704345290350767,1.833485817415117,1.89959894990774,1.8462061462266797,1.9176901000601123,1.9192454501363185,1.987601689299996,1.935984194136834,1.888667866196074,1.8673642055229478,1.9602010145920201,1.8324236696795548,1.9157500927194322,1.856987425498244,1.892306108451063,1.8642937482808706,1.9249165740573793,1.857391015139564,1.9366116901464367,1.861501186971502,1.9485463743107903,1.9075403236945234,1.9296810721685917,1.861481836643549,1.9784450128340516,1.8804514665170926,1.9640763452470782,1.8513693465722068,1.9302572540809784,1.8323869756112032,1.9297437937733974,1.8531711086566562,1.9710833903225133,1.8275641835856598,1.910853983060769,1.8731215701583968,1.9702626100922658,1.786559687853223,1.8533435632554691,1.8288816246838344,1.90762699026779,1.9027384570081396,1.9982200468603573,1.7959482833639868,1.8923371926232517,1.8430642747580857,1.961426057540239,1.8659615943188115,1.9504446394366515,1.9016122386263636,1.9703499050842113,1.8502418742655644,1.9509479285864675,1.8659322504907612,1.9301116083886236,1.76838788374037,1.829085501143486,1.810735036972705,1.8645813441027168,1.82504144125645,1.9036263693454485
