Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Hoopa,Hoopa,Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Giratina,Giratina,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Braviary (Hisuian),Braviary (Hisuian),Alakazam,Alakazam,Banette,Banette,Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Lunala,Shadow Claw,Shadow Ball,40,1.1110041494771528,1.135973525931354,1.0681924114761465,1.0898433822177003,1.0771954687418985,1.0845619586151467,1.1087017864598323,1.1239769037411285,1.3159559028023522,1.0530623220058353,1.3539322489043135,1.4389817087737522,1.3473384175241232,1.4394234789164968,1.1904453933233872,1.0668923782996262,1.1888518237555594,1.2132924684298039,1.0828747755556904,1.0354230324847993,1.2325258070452914,1.25557206977258,1.3088598616723441,1.4000175913528727,1.2998283195495004,1.381002805375222,1.324781585411881,1.4090039748958516,1.2491870398972624,1.3359633483916742,1.1880417791186713,1.2065954118711768,1.2291875874490126,1.109949081277039,1.1829354148988465,1.204771750948977,1.0354346272186594,1.0515834712781331,1.2022339784554033,1.2420777548830282,1.0904444425267195,1.1130270171156647,1.2064919576489574,1.031771839707326,1.2441559255583132,1.321477133486521,1.1667961695121774,1.2240144393699475,1.2766128969597437,1.3014282122106395,1.2766128969597437,1.3014282122106395,1.2573444445695625,1.2232460584530578,1.2013001199542015,1.2221162302872572,1.1724979911309994,1.1854669148229442,1.1746136229964497,1.192326188499989,1.073009559165384,1.0858393724415352,1.0705255436929864,1.102808337269417,1.2107998549690007,1.2383666446717998,1.1905631785838386,1.2415906488350916,1.426660937289904,1.060980142966886,1.316368678990418,1.078836607027051,1.0132570613223915,1.0009038071046001,1.1603679779187275,0.987405353855159,1.353364334424377,1.0447628208650794,1.1865198507100903,1.2105416457104416,1.0163034519302014,1.0249921027616316,1.1172969855820112,1.1363029632235777,0.9894457670540029,1.0185153058751992,1.202542645256256,1.2383798358482916,1.188605321195045,1.2140292908017953,1.2765567071743502,1.3072401165365333,1.1869422757138406,1.2438286040245685,1.2961821167829415,1.2912410506625394,1.2784155023867112,1.3512760594463002,1.120992468100218,1.1749524792788786,1.2672250476532327,1.2478183253162827,1.2741727420186648,1.3081994021762497,1.177553238040437,1.2391707843395574,1.155926454464518,1.193445667009562,1.27770953813762,1.272979264853854,1.23799712513697,1.3088700787700127,1.1773454178728477,1.2315954047632316,1.2197606307081208,1.2451943008459352,1.2717069909573717,1.3206990850456963,1.2854190969586752,1.309042876718609,1.1598042711229943,1.2129805848163697,1.215442250991329,1.2976009957000518,1.2282058538437195,1.3024553485198676,1.2297351839733026,1.300894357969321,1.2274134173834532,1.2814320892728324,1.2153243769601798,1.2724609227290506,1.3334188227558323,1.4073379260562426,1.2347494701966502,1.2885778083395238
Mega Gyarados,Bite,Crunch,45,1.180734551012524,1.209237015360196,1.1332352386517879,1.1645646621670387,1.0948479899253734,1.1395953640317276,1.1218499628435004,1.1709623020939068,1.0626810261501691,1.0799637590506845,1.3883502955192193,1.47668079257025,1.3734251827995387,1.4773355763861247,1.0529507172061943,1.1072924683113046,1.2432025516918341,1.2948481087085844,1.0386672153429435,1.0569852288777155,1.2885831826867715,1.3271819780504686,1.4238604132477373,1.4692103866040793,1.4081512545757806,1.4473928100731812,1.4098624060199343,1.4441428977694746,1.3774553634319489,1.4086682301734668,1.2176172728268504,1.269594809737238,1.0596931082137078,1.0974865150370474,1.2536272211358819,1.2784967850209061,1.0416094583491262,1.0811282968392208,1.25173105385953,1.294609634718441,1.1463733959207558,1.1586272130557442,1.0545264022684355,1.026270993231517,1.3380442964901336,1.4122144927439242,1.2478626392578431,1.3047623106915902,1.2463635377808866,1.3284193296182618,1.2463635377808866,1.3284193296182618,1.2069790491183565,1.2586216964713648,1.2441897385196883,1.2804317358873945,1.2198185466690277,1.263833688887522,1.145309494975509,1.1867854199080432,1.0973403722101054,1.1566716967931088,1.123662108153588,1.1519662288488,1.264280756593393,1.3037830120055942,1.241333372230306,1.294000800906581,1.0111339136715993,1.0448651633393544,1.077980608080964,1.065545105789375,1.020698799280152,1.0440354149320208,0.9718099836188511,0.9929922293320665,1.0211303978020339,1.0299268875537377,1.1899306687805806,1.2560363797433773,1.1077134401534903,1.0574294161575313,1.1801722248130833,1.1987695042634225,1.14711918846745,1.0935701642585978,1.256414245152639,1.298730674238061,1.2013472522071769,1.2628087201844507,1.2705106590218613,1.324107940105267,1.2148122712771037,1.280803730709326,1.2668348525846795,1.3657278448073469,1.3763229931920045,1.469327693386775,1.164856612807132,1.2154544983184725,1.2149964082089677,1.2701070081468173,1.2855732769970205,1.3488979370583167,1.2492082119238892,1.3007779369961434,1.1806624317434307,1.2575994670687651,1.2187312974687425,1.289874748289042,1.2969737711999154,1.3653296521535228,1.2598217526444606,1.3146942140267395,1.256435597794739,1.3210112595967916,1.314153528814678,1.3845764265570037,1.301001832164246,1.3761564793919725,1.1963316902549066,1.2463345653652123,1.2666949090034365,1.344633947253757,1.2902689709873383,1.3477159892694308,1.243105498127546,1.3144849809670975,1.236593300451312,1.2926619369178016,1.2718246564486204,1.330864781946659,1.3740081634249581,1.4552322712050438,1.252516945101902,1.3227005820603863
Mega Gyarados,Waterfall,Crunch,45,1.3350269606204568,1.3841229311026577,1.278023966455344,1.3297077414863674,1.2678881245489773,1.3351348116044564,1.2923000648798832,1.3666936538440084,1.3452202949316168,1.4195914943585135,1.5854636373704267,1.676282195703133,1.6010714349266433,1.7244920691062333,1.358252692038621,1.4586017147714694,1.421094457989685,1.5015949223705567,1.3215110551315763,1.38583850016885,1.4656576106832346,1.5431329769542697,1.6373103173003363,1.7173778309721288,1.793171957913854,1.886026507997566,1.612186620693462,1.6702267368421706,1.727517036035454,1.857413935903663,1.3783481811215903,1.4723542442361186,1.2149499714310747,1.2807997905969823,1.2233327909572373,1.237471483804928,1.2078760452846966,1.2653587384579381,1.4581120215083179,1.5255975063843012,1.3049652892291406,1.369253368120467,1.237315159527622,1.2034157475740674,1.5397290800014674,1.637835204337906,1.420113263402924,1.527076750365985,1.6382836454606846,1.7914167296236443,1.6382836454606846,1.7914167296236443,1.5259252846095916,1.638846671745646,1.553251056576951,1.6492649300804696,1.53060060158848,1.638269861081811,1.342917323161511,1.4057545489685288,1.2589333560500333,1.3357062281023455,1.3151279796564581,1.3819627149621223,1.440921532374117,1.5028588222311803,1.4892460586346914,1.5577535597207517,1.0127567014424896,1.0310166143239978,1.2436254650320153,1.2373881159084472,1.1639042903627919,1.1978514462778964,1.124994714449231,1.1758405919631336,1.1546981946129589,1.2185320689022239,1.5693568801030215,1.6959816948526247,1.2939039142643778,1.2593348268939908,1.507315395273067,1.5855165669078506,1.484724109471692,1.4179056975244058,1.4264851597093156,1.4943794351212463,1.3648118098617221,1.4488895363744836,1.4835046510940235,1.5587439391965545,1.215357664115204,1.2755085362651537,1.4644098374812122,1.5417594707932516,1.5850423678011891,1.6704268224831127,1.3624231507844138,1.4351376152473279,1.4062757688122696,1.4840203830033727,1.2549963772760406,1.303891758515977,1.4677686745930083,1.5044777014288893,1.3617032493008496,1.4537240983195405,1.4275862838305657,1.5013662496473614,1.5259173461942206,1.613335584008298,1.446370776163395,1.516242046482542,1.4394754260672513,1.5237198665958613,1.3030322121050064,1.3564893298097112,1.2566098678770157,1.3172000998436122,1.4189751745777173,1.4842440843794495,1.4846304397377388,1.5786593755184846,1.469143971613986,1.560781541345139,1.6861364064646769,1.8030185395202543,1.6757149830564344,1.770125283463989,1.6325760024892175,1.7374168287112335,1.6024146242917676,1.68552142547167,1.4591518284514766,1.544971242017868
Mega Gyarados,Dragon Tail,Crunch,45,1.3325862681321337,1.3895322281799318,1.2763207509830812,1.3320662977251192,1.2597129590785157,1.327560808798373,1.2660244831083278,1.3418698195526544,1.3358064367142382,1.3948823074589503,1.5929123212505438,1.6822682360544394,1.5964896250477605,1.717401540372651,1.3271312067199386,1.4249294902686247,1.5330826818702443,1.6326019516643782,1.2927346411854133,1.361382787229496,1.4601176533484224,1.530551998020502,1.629059818122848,1.7008642472767677,1.7401373404191591,1.834922014667722,1.773056117143595,1.871351256804571,1.4074519925028601,1.445749458805505,1.5281558849298793,1.6452838042630784,1.2128226842524958,1.271882816803841,1.4304434673543522,1.4727226178493114,1.2155250090148308,1.2801609595615444,1.4716074712381646,1.5411277943727941,1.3071665012925513,1.3714073389097015,1.2345630330354882,1.1998610144548956,1.5365043296672256,1.6348803530053688,1.4228903298641005,1.5199383077084583,1.278141881624066,1.3544948354258248,1.278141881624066,1.3544948354258248,1.2135947057025664,1.260715190916762,1.2480508496652571,1.2868269942851187,1.2295539126323591,1.275807917879838,1.3375181764967248,1.3923025240079652,1.2557551666397835,1.3297997657649705,1.3010542318625162,1.3657980579085411,1.4602220055264918,1.5258514152908615,1.4661549315683575,1.5357989695692926,1.1659612870980618,1.214708502756459,1.2479626756767817,1.2579744426080604,1.27469240032822,1.3377550776899276,1.1433282125654876,1.1885484861061713,1.1593580273095592,1.2165853688408417,1.3911065597392558,1.48724182391402,1.3230659044557893,1.2671784950556737,1.2099064971102447,1.2366296010227524,1.1559664654866586,1.1083220798007465,1.4229676926088495,1.5044010169294906,1.3700134783769946,1.4560606115398118,1.4770502524312985,1.5698398008623267,1.4500216252166902,1.5456310329786804,1.4587638487515022,1.5956451184130485,1.59030124465063,1.6787499075683403,1.3663489705229677,1.4348710948467613,1.4191072682015635,1.499977624651813,1.457868720884226,1.546467056590772,1.4572134070387377,1.4943617785740722,1.3773857747252005,1.465523981981843,1.4197115004362777,1.4968862862837033,1.5099486005059488,1.5982916963389076,1.4401657861301262,1.511002503139609,1.441740343948361,1.517592383522175,1.5495398713645538,1.6123682731165003,1.5084370399425389,1.598395879922774,1.5619470021907373,1.646364954281509,1.6540716707111727,1.7573985023502288,1.464239840859971,1.557421627988655,1.472243484100417,1.5566854997036281,1.467164198925957,1.5305633218412547,1.4584302539629932,1.5437301925137656,1.589505277008694,1.6775426695190798,1.4611094604448098,1.55437061607255
Mega Gyarados,Dragon Breath,Crunch,45,1.3429582679026444,1.4068903437606093,1.2882384632040176,1.3508904653366456,1.316935335440326,1.4065565865185874,1.2791836799111544,1.3668014544050793,1.3386160489556846,1.4173631095910757,1.621520819679631,1.734901449609729,1.664753513783918,1.8235504547920163,1.3397381787053786,1.4517043774303067,1.5909876653358017,1.722706212585952,1.30586821246871,1.3766373120425657,1.5016262022352622,1.5850142193637882,1.712154000693389,1.8117354713318954,1.7828166432294215,1.9053065654766224,1.80502870689198,1.930308169950755,1.4660093276492643,1.5185260224226969,1.5234871400328804,1.640249713386483,1.2489940781367448,1.332894595860166,1.4725125090489717,1.5354637355640959,1.241343525043466,1.3209505208079253,1.5378737984546287,1.6252956584789746,1.321503916621909,1.3756337870660509,1.2440781589300707,1.229025711993502,1.5150749039102016,1.6243901614917458,1.4660426850850494,1.5712088619862747,1.353211109901206,1.4559844862896425,1.353211109901206,1.4559844862896425,1.2480279573993387,1.3079484055949504,1.2957259834197739,1.3413515501630608,1.2640661529515864,1.3177220699844268,1.35616967168954,1.4285385929653782,1.300134773836137,1.393132536681214,1.3212959913372424,1.3967395394515354,1.477063707794065,1.5559137290757876,1.5305569947328828,1.6309124797962053,1.195671918826996,1.2702296684431555,1.2796059269171558,1.2967088021492008,1.2649953785215569,1.3352430351693652,1.1693126372165699,1.2303032162972605,1.1866153734835925,1.2605610492713333,1.4556048854783425,1.5696543071654891,1.3153769493805216,1.2721085844800706,1.2355168482247143,1.2635323270672936,1.201227241170678,1.144120321573888,1.4805614172368557,1.5654226246716116,1.4270166808476343,1.531165668660612,1.51602246699713,1.6154144776679682,1.4758861012583706,1.5732906631165255,1.5282992978899652,1.6621512047842681,1.6171616337179209,1.7266979247207845,1.408994028156007,1.4822866980786595,1.4416764447981385,1.5420657719448185,1.4794823457340718,1.5835986200165753,1.5010588329420915,1.5504139752917518,1.3920885789506134,1.4868621443434953,1.4678805239479102,1.5958884461022391,1.6006550199489704,1.714630894065857,1.4692715784914518,1.5604347819538846,1.499150306701199,1.603744809256967,1.6061856654379323,1.735893358610811,1.5324838136184649,1.6188104007158854,1.5992016262889652,1.7025505545083508,1.6945260674841178,1.8249481450023244,1.4818166474805956,1.5944111471940086,1.5080112929696468,1.6090285510667675,1.4997578031236503,1.5831960146567845,1.4712751205091328,1.569757555620527,1.6739582773096107,1.7591059199128571,1.5064329416734872,1.6069634858627413
Mega Gyarados,Bite,Brutal Swing,45,1.0044115224060062,1.0397200038970584,0.9652464046824689,1.0006342007417635,0.929469609878975,0.9788422313044606,0.9507808125704251,0.9995627206521475,0.8946821133454215,0.9229170425498052,1.1999421718781313,1.2842267171224135,1.1934990923753734,1.2970535539517312,0.9005243215264748,0.9521037780057233,1.0636135109424414,1.1129441195400755,0.8812896873600793,0.9091553164179572,1.0954643635918053,1.138336360457915,1.2059282999799548,1.2620034441647157,1.1906706297156948,1.24513729706551,1.1900149077977364,1.24185354135402,1.147639431760742,1.1988931544586876,1.034583226460672,1.0914404354262637,0.8971604735004866,0.9402921412476075,1.0721655979799367,1.100333041029589,0.8854585243426676,0.9290183755863509,1.0688079875711416,1.1094878880892884,0.96724382573895,0.9859910494244258,0.9078496257493489,0.8857967208451065,1.1318247690321133,1.2002476753856886,1.0563098330490133,1.1151253234611234,1.0636972781528045,1.1416480761064558,1.0636972781528045,1.1416480761064558,1.0255629442991534,1.078160715418591,1.04734010551504,1.0914947137039301,1.042680031656879,1.0902448400668572,0.9785220852929803,1.0260817728968328,0.9409549718427053,0.9973674858017186,0.9473491170648741,0.9870005950676383,1.0701184344759405,1.1164723236263154,1.0624019078965108,1.1108169314299792,0.8598045566786153,0.892819004506021,0.9111248506226863,0.9121205907858758,0.869041589634624,0.8987783415296553,0.827587382425967,0.8555846066518241,0.8529257628832304,0.8752606813482445,1.0109342936482306,1.0833647709606333,0.9203257301488175,0.8894052105760399,1.0019634339608137,1.0246366266879472,0.9885709571389689,0.9404811991401082,1.069839168081854,1.1264467073432258,1.030905555099216,1.0930858698495405,1.0912431462108825,1.1378051272891934,1.0388397805771818,1.1031860400805609,1.0820849805200994,1.1934492546932292,1.1942163266976376,1.2767397433163832,0.9996541724155136,1.0547370226609192,1.034473859334479,1.0856577616953442,1.0905684952391446,1.1622017444153885,1.0565585571421332,1.1466748701463676,1.0133215571947563,1.0776779124915612,1.041702335852311,1.1117154664831606,1.1149252216854109,1.174739896197794,1.0782206825320826,1.136682919591376,1.0806138693258454,1.1381623915302546,1.119602065762354,1.185369364501381,1.117026613077136,1.1813193959801058,1.0124710541004402,1.0709273360787601,1.087911806821015,1.1629384854924267,1.0988816770057814,1.1555745750664563,1.076270030802123,1.1381362145938334,1.06920820435321,1.116992311504854,1.080693290897852,1.143307112004307,1.1755352682389906,1.2628191092713352,1.075860943083187,1.13508595573627
Houndoom,Fire Fang or Snarl,Foul Play,30,1.6807851024782217,1.5648990359037311,1.6177838362625925,1.5036974089500532,1.6982808545586472,1.5480377092545397,1.4999996825393658,1.501256237081053,1.4390644007018922,1.4249090155134656,1.7437746897442896,1.8362929431137456,1.7217742137035623,1.793834550597349,1.441029926783269,1.4258407185255721,1.6641659965585918,1.644204919930804,1.4598378191165253,1.4130888216406743,1.7971635314361252,1.7373536134121412,1.9579241838002484,1.9355759238079273,1.9448538627313114,1.907494643853714,1.9682566560200119,1.9252897592702343,1.9440436530273706,1.9050073124213796,1.6121878225217985,1.6281000479792458,1.5453535017812983,1.4728143816113228,1.7964177793094915,1.6672863399321407,1.4577246990755584,1.4629306587753785,1.6678959725341447,1.6298019530642929,1.7592196773518836,1.5431620212895336,1.5729514587500075,1.394476005883788,1.7896368658694595,1.7581497235942858,1.6817867017660533,1.650701677651011,1.8044582548787482,1.7451933206184447,1.8044582548787482,1.7451933206184447,1.6718533296142457,1.642880688230607,1.7315273630791634,1.7065915267924592,1.6645377389493121,1.660812700206237,1.7779919214534579,1.6716087295647168,1.4771018035437227,1.468038036171532,1.6288638159659778,1.5427136006333977,1.8729023990919798,1.7252680483646854,1.703538325817357,1.7024055794380624,1.5477347811041053,1.3999199224918515,1.4776003767698502,1.447445248340484,1.475407451911191,1.3711809590232467,1.4900042987857882,1.3895137455627462,1.599143919309927,1.4555314402534707,1.690407720628584,1.690985836092186,1.547555932099763,1.452165240796624,1.7818978224549855,1.6743093710433243,1.6344167251867496,1.4962924811038745,1.6912634608136374,1.6570300245331087,1.6356561706840909,1.5673691885369563,1.7702966033612144,1.7032310944912348,1.6870343223340947,1.6520858725359775,1.6521199722198987,1.6885730246226194,1.6873379035853433,1.7604076613102968,1.5032822478108183,1.543066213998305,1.83001459717645,1.7077921915354841,2.020497861532893,1.8259102329222296,1.5651141344114385,1.610873929653578,1.4951332897054257,1.5565464696554745,1.675399449059116,1.679792891737536,1.630120609718878,1.6891391112453549,1.7214070963030923,1.6432589200692487,1.7176751713246217,1.6731750249136312,1.698072403465147,1.7387283078167235,1.684105168604957,1.7314493794583652,1.6658945200344608,1.5861941850427348,1.58144445186127,1.6528084743829567,1.7222783556644385,1.6913025908617156,1.6742274628849838,1.6773722602727994,1.6101844254724031,1.6382547454838583,1.806490946585712,1.7689085191035294,1.7090292683483341,1.7874641985262927,1.6650693563938135,1.6701409076533167
Mega Sharpedo,Bite,Crunch,40,1.3233083568780615,1.3052178497273752,1.270612059592519,1.2553889601575723,1.212150896213607,1.208281870747177,1.252381068135306,1.2436874993707479,1.3343971864503308,1.1841579004904008,1.431815078158429,1.5322040869431635,1.4208718274875405,1.5331457835692652,1.158745411486708,1.1560158388356996,1.370358404534951,1.3896831563458525,1.2294394965964421,1.1752989120700275,1.467621141362381,1.432739168468827,1.543343103729149,1.58980269631426,1.538742890001545,1.5718969034459058,1.5402195760131767,1.5678872329148792,1.5253359985168717,1.5448461668138522,1.394845445036411,1.3448235690367139,1.2003268610109323,1.1961894714888819,1.4451522839998632,1.3574763114476764,1.1780805068303113,1.1686009890845688,1.332383617948895,1.3415684815290359,1.5178089372483745,1.2935752489886494,1.2034309522337723,1.1254062053622762,1.430439408551473,1.4710751639338544,1.4131329078062647,1.3816833362819614,1.3651039260267805,1.3932920611823585,1.3651039260267805,1.3932920611823585,1.3390686909481748,1.3404330743570807,1.4072237983181601,1.396846606238859,1.4269224149361728,1.375316796143331,1.317977262982094,1.3461487650777648,1.1932682387118145,1.194401925116571,1.3449213560549103,1.2869295330111061,1.3995812567701778,1.380936395799506,1.4358966214428583,1.4371558469587093,1.1880850114083739,1.1590677940926617,1.4065715022801866,1.183097339745045,1.1886046403800503,1.1273331745171995,1.17436859989374,1.1149541391988735,1.2559649516636633,1.1462294047432766,1.2925251612872661,1.3104727961223153,1.3701319020771556,1.201321204339769,1.3741887097709655,1.3242908540837823,1.2543530246094474,1.2030545070201681,1.3553252254079053,1.3807912979955987,1.3569805921359086,1.3198171232042823,1.4354869252664892,1.426434383716237,1.3346878074387658,1.38968594831586,1.3268077468235842,1.400174396548915,1.4240468770303556,1.5110597083395252,1.2572926249210434,1.3148918314578857,1.4848460998516344,1.3765957691502468,1.4148982814003588,1.4312626515486377,1.2896107825198944,1.356168780034185,1.2334498917025816,1.299030715452434,1.3443953100237318,1.3819698187934875,1.3390692717113235,1.4030697716132832,1.4320884436793981,1.3664775785079206,1.345358134658572,1.3800375859660834,1.4429755409187008,1.4693028223118927,1.3531078022349345,1.4154572514819472,1.3420723622961517,1.3469192037865605,1.3495921242424544,1.4309339611121246,1.429864076902608,1.44775748072456,1.3387233907689569,1.4131198541781589,1.3319775472854285,1.3872390764952232,1.3980104877559465,1.390901026519572,1.4454513034025531,1.521165003030652,1.3656671415605413,1.4069342072294122
Honchkrow,Snarl,Dark Pulse,50,1.3554065058623739,1.35507663940822,1.3064291285327472,1.3037950535135978,1.2608451816494548,1.2836935285014575,1.402644619418668,1.3232320231793429,1.1827953344969513,1.1948096394877823,1.4640605367551414,1.5468843975739845,1.430156010666364,1.536670774087142,1.1746790009263643,1.1910692981433866,1.4076362657201373,1.4417974057677048,1.2472257341031756,1.184425545163934,1.4797459817464151,1.4835329429848696,1.559487423694343,1.6661871347307093,1.616282566472968,1.654485013825873,1.6252936978812442,1.6568892974293274,1.5664315444187658,1.6267329806578068,1.390119197156406,1.4218975835195085,1.1846363169325327,1.2135015504796556,1.4317898216779452,1.4074791186155937,1.2204457373795228,1.228510470022079,1.4075762990809253,1.4375827851094902,1.5246560750721674,1.3550701319401635,1.2366438281045922,1.1706677354794668,1.4547160361752807,1.5162747996232513,1.4658392692092974,1.466352770261501,1.4360882045555816,1.4800636862989214,1.4360882045555816,1.4800636862989214,1.3700307120102475,1.3719251454207009,1.416215029380716,1.4417467911940962,1.358057644575975,1.3931139664477055,1.3476883550273375,1.3757935313068337,1.3188919338250977,1.2699948557400162,1.3320213984861846,1.3698777348249518,1.4326761147006033,1.424820479097745,1.4281923818679587,1.4341309036032255,1.3003183426222895,1.1970626564156337,1.569011657182603,1.2859552644851453,1.1448378864474118,1.1733500013293894,1.2017220498336028,1.1594292950230944,1.3380150556622463,1.2009449713981737,1.408106881089971,1.4488165687481296,1.6223699284808626,1.3118306016894996,1.4340399767563914,1.3987303197163528,1.2058812333454787,1.229398553476647,1.3735604847595744,1.4079567164023137,1.340185315198915,1.3504650100334437,1.4612788451135994,1.4719426765472308,1.3360461210152685,1.393352911682352,1.372366197849691,1.439285755231826,1.4619099001307325,1.5497606827666464,1.2463207108167238,1.2967705312505198,1.4374704074284905,1.429080571125286,1.3796802928769738,1.4429728566144284,1.3123548259252968,1.3864465660316447,1.2608351188162878,1.3399679542024727,1.3836159058908715,1.4173359749678447,1.3878726765334604,1.450191850672312,1.4317687861579198,1.4618696770973962,1.3657640516273106,1.4232848423431803,1.4547049615032372,1.4945684945581508,1.3797182644191666,1.4358782247534048,1.3348936560714273,1.3611573219976707,1.368089172900742,1.4426663919521256,1.4401516576086981,1.4907034467790252,1.4214483336359867,1.4439619958679244,1.3890222584462864,1.4146950932870859,1.4517739911697278,1.454035661827464,1.4396616693135793,1.5291853035830143,1.364453733300211,1.4124823307740186
Mega Sharpedo,Bite,Crunch,35,1.3854443319036058,1.337303905059607,1.3170814659256793,1.2882303610800039,1.3525592110693736,1.3074720660515968,1.3294001925988317,1.2831946136182086,1.375707615583442,1.2212455629176042,1.4709575025534605,1.5592837932943118,1.4911062783551472,1.5856517132701937,1.227981173140543,1.225129636765081,1.4176855873607461,1.421122281750763,1.2621637532715488,1.2141429150984413,1.5089575368305415,1.4702712158537745,1.6501272560716709,1.6928936488817996,1.6593823996796562,1.660850117764276,1.6725049907163527,1.673207986262621,1.6166017686047145,1.6474870910495814,1.43992256182068,1.3870285206092554,1.289145181016084,1.2444222989083304,1.4735421851017938,1.3892824387119775,1.2098135189963464,1.211249230484346,1.4527655827694212,1.4531356246712248,1.5947108811778752,1.33658171214655,1.2524892437418285,1.1763168897015766,1.5143409043118263,1.5231896251052266,1.5249680020287462,1.4927865167297718,1.465847326973787,1.494845110069892,1.465847326973787,1.494845110069892,1.3747334135853897,1.379764950452878,1.4784298528421207,1.4412192904218988,1.4690098063794967,1.4260294408074414,1.371361817346003,1.4013267570846497,1.2459764316987072,1.2335964833393218,1.4187930850015111,1.337812037058602,1.4329186137378587,1.4345029648029584,1.461699180985215,1.4656990596880763,1.2762687060329398,1.1920984632831726,1.4836976385302147,1.2602282609558804,1.2157657522422123,1.1594847961975083,1.2139356725087431,1.1599597440085045,1.3389436863827526,1.2351008553393972,1.3945448544802368,1.4149775488757066,1.4102589857471226,1.2538074878921144,1.5134979774894977,1.4521456615602486,1.2944237393152125,1.2428257748117513,1.4023891827050912,1.4174530420204527,1.3782863983768776,1.3412895881044498,1.5157306862713549,1.5079686301874653,1.3692160633750077,1.4203392919105151,1.4048644771246501,1.4625277282831848,1.4631879338454945,1.544615667363763,1.2875496199809755,1.336931532660244,1.5243335040953145,1.4192010529870152,1.5155490640850657,1.5173669840174178,1.3704719640606458,1.435041498750843,1.3149189994128203,1.3850604049036337,1.4251572017143204,1.4511913895713733,1.4356231948600309,1.494484779433033,1.474995018737118,1.408629262661801,1.4328703342474844,1.452868534640463,1.48878080291629,1.5081107067123376,1.3942496531792887,1.454168725516665,1.3990764719363218,1.3924330671606566,1.3822044895854633,1.4681790508086998,1.5362666871387989,1.5486405183669725,1.3737730716123662,1.4405299746799012,1.3636060416244915,1.415118805868094,1.4620464504303192,1.4341164383914566,1.4795428256817338,1.561694575184984,1.4130232054424414,1.4431409064564173
