Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Gyarados,Mega Gyarados,Mega Sharpedo,Mega Sharpedo,Mega Aerodactyl,Mega Aerodactyl,Mega Blastoise,Mega Blastoise,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Braviary (Hisuian),Braviary (Hisuian),Sharpedo,Sharpedo,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Brionne,Brionne,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lapras,Lapras,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Deoxys (Attack),Zen Headbutt or Poison Jab,Zap Cannon,50,1.930474763193954,1.4712419284501517,1.920340917534181,1.4699231017808367,2.3053851083202006,1.5274606059594589,1.8422888860235709,1.2872041789902966,2.364769082329032,1.626283062259693,2.2203023877968753,1.6476419282983654,2.1944165336143158,1.483315847200985,1.7459921084406889,1.2443584146541828,2.562889202319824,1.7272721042815955,1.7499705200666857,1.3549297265362452,2.7720670558225007,2.679412680108872,2.2300327906746547,1.507843320823938,2.1133656215676346,1.407489022168633,1.6245368451766233,1.1612866782935496,2.2297793934389056,1.6542193400896146,1.987203030843594,1.3758671631145267,2.331688332326248,1.9241963178863284,3.813672353116254,2.0262167190881324,2.6738065793716523,1.9794631447254976,2.788943989447408,2.134135538097769,2.5747380724512174,1.8784640177950531,2.275180146395648,1.6115014109626815,2.2359740250305795,1.6896424521361113,2.285390409112007,1.4636552837550132,2.125244490656478,1.4088316035454038,2.4555801745009154,1.8048636452365823,2.128999170969145,1.4199368623234205,1.3782860689911918,1.3171987904520246,1.1524300853659193,1.0517948663519963,1.4659608218136353,1.3263853263582512,1.5526901917209617,1.3081607208663266,1.639938397790993,1.3086433385266045,2.4320629948231645,1.6446023229531914,1.408991634579088,1.4017261704242185,2.2877441159237133,1.4881932296855638,1.4768158432426188,1.3438022395670357,2.1770671032752253,1.5233383543898043,1.9433995715028132,1.4358125091158316,1.7826855891347293,1.501910208619997,1.392899459785251,1.1353656327265267,1.416583607752518,1.3511149030522975,1.4702361349829127,1.3549052892300741,1.2905530630140973,1.0767525271710032,1.844130677791332,1.3976405060276498,1.7852258122695914,1.3172952143964138,1.6985599241687304,1.639410059351945,1.5806491376621747,1.40356321541111,1.4131143191644107,1.1864271419757204,1.8382409683810093,1.637520948008533,1.76060346706111,1.4117267588326474,1.3325049329231844,1.316942356393004,1.792914900213547,1.4145166898747286,1.9239861212759155,1.5154723212482544,1.5220802640508557,1.0913114917436364,1.278475001358928,1.0170419927550927,1.7931887757073743,1.4850347124989371,1.8123518813159487,1.464362989810234,1.725757180991256,1.352611006370103,2.045656278511692,1.5151961791318858
Shadow Magnezone,Charge Beam or Spark,Wild Charge,50,0.9229443420012794,0.9201221496388418,0.9228414623918886,0.9206006160677984,0.9422167580207336,0.954372186825888,1.0538081618755721,1.0558800435576878,0.9566042452366572,0.9858314784095645,0.9445514508894975,0.9647450972276572,0.971985468346566,0.9852007036867365,1.1496792487350274,1.1318445810719473,1.1940553169082782,0.9752073643993583,1.049822941009039,1.0768737995747235,0.9585713835584795,0.973531343245012,0.941566149507396,0.9564676401642567,0.9677168451592205,0.9623631701158807,0.9755857174319953,0.9764573504094873,0.9492117300295708,0.9541270047785448,1.014307230795821,0.9526412378164097,1.026429735742314,0.9632634766137937,0.9513199787969682,0.9811262888432769,0.9659565285985752,0.9818133841271037,0.9760571607999413,1.0013535582066901,1.0665608012474685,0.9410937125228295,0.9425463949901611,0.945917619873519,0.9464800700000526,0.9620277770749828,0.9401482632496182,0.9489079435139738,0.9509865869723763,0.9969089114824582,0.953897323431741,0.9813050064957082,0.959319258961331,0.991329650575807,0.9711505158750658,0.9938618033344785,0.9556239734149515,1.0110006819510469,0.9667523489868586,0.9944976120028804,0.9896249197966999,1.0253163704522623,0.9297658869971352,0.9710799712842655,0.9835045623833444,0.9985896941611304,0.9622674268252472,1.006313832944668,0.9919526315888847,1.0278610390664777,0.9848817862811929,1.0438146709612213,0.993460924553821,0.9965138097390975,0.9673186639837211,0.9845716373378799,0.9680936440287862,1.0082695053811541,1.0151352357353467,1.0718252770973278,0.961972529221919,1.0051799825022036,0.98459583643939,1.0408068937820103,1.0051262474213056,1.0499826740025178,0.9834519272166129,1.0145251843060887,0.9677808731669789,1.0171494676580481,0.9673148949628587,0.9907392551158392,0.971789098694109,0.9895641768466692,1.0780994283796121,1.0822036935105466,0.9517216588004332,0.997564306863165,0.9527309374558844,0.990060686096291,0.9575579036841035,0.9803431759018891,0.9507679387544873,0.9778588856100787,0.9851838493091102,1.0246812924418227,0.9489322715259995,0.9816645614769602,0.9654577739846201,1.0090155388534972,0.9714129724129223,1.0363763325978814,0.9796957306619618,1.0029280274987085,1.0039835759665827,0.9763143086671274,0.9924669037730345,1.03050806397797
Mega Latias,Charm or Zen Headbutt or Dragon Breath,Thunder,40,1.6735417861119537,1.6308690156527745,1.6736956336728352,1.6282677403765642,1.608358161983198,1.6362661207410159,1.3554588897158455,1.3648102950939656,1.5313365187986263,1.629106341158977,1.3561176947563287,1.4114326216850788,1.602442848361687,1.71990200696814,1.3427491277521446,1.3654437861411162,1.5036938309659353,1.4938621070157636,1.400440345291941,1.425259997464606,1.6595714449898207,1.633447710481116,1.612149499957946,1.6522497029042433,1.6162262605974456,1.6826404994884585,1.7168744976261638,1.710762719096312,1.6658876361163444,1.6782429891351738,1.6448285648574947,1.6733431524291165,1.3959603454218747,1.3901243492906252,1.9639609570870193,2.0009785602352235,1.386559544785522,1.3854964176991285,1.3622882594067505,1.3835199470515172,1.5886302563727153,1.5909816242866304,1.657765617303742,1.6722233780171196,1.6501292961893508,1.667616483679722,1.5515232443791382,1.5902925168227153,1.6741275250838161,1.7259594116623516,1.3508882398820534,1.3864405462137954,1.6454446806589562,1.7228282264485466,1.592694790151306,1.6380049976370679,1.6820572186339056,1.7478914926294216,1.637653263574382,1.691816647992558,1.6477376776865533,1.7443353367790355,1.58312415991202,1.6317378874587594,1.340728205857999,1.3975919252167723,1.6320104441086094,1.6853605312840734,1.689748865100349,1.7459680144904641,1.642339440282725,1.7241671717981188,1.5975225540872429,1.693950545832599,1.646512902353336,1.7209795111506978,1.5800846104711204,1.6436762425215254,1.3925766440147727,1.4627473703961447,1.5884266864187806,1.6706056544781842,1.6523291501666053,1.7323131900224222,1.3778119134164846,1.4225887818459917,1.7193833060039037,1.8172913729238964,1.6574769087420933,1.7421720992365055,1.9821545114675667,2.0529862139254114,1.5695075165131922,1.64690532080453,1.3690232529537893,1.4383589976364612,1.9260957750806804,1.9809983261546626,1.5704674153640292,1.662965141478378,1.5589209145303156,1.6303704124413816,1.667673984006512,1.7298636664660147,1.691820749368712,1.7718079662197386,1.6520009112819947,1.704176248477075,1.6852293299376873,1.7832722512105577,1.700117169919124,1.7812932717147087,1.6458276745734466,1.7231660610093384,1.579438716860327,1.6365428712385213,1.6597039616029,1.7380760962275263
Rotom (Wash),Thunder Shock,Thunderbolt,40,1.59296393287304,1.51693107333627,1.59295161796393,1.515452394845562,1.6057092251845295,1.5737453948781854,1.6861349312226914,1.653663609584416,1.5138774106422002,1.5275745441671795,1.5885939522440624,1.5758354090785947,1.533943027608453,1.5516672829194689,1.7048920826694052,1.6678294099657893,1.5085816286738492,1.4510186466543267,1.7519426857474987,1.7186462073138937,1.562443099503585,1.5393694877555548,1.5720291997782294,1.5789450440079347,1.5164023281677361,1.5140387266036908,1.512458445305531,1.5009179207808305,1.648288149771736,1.5952641210118799,1.5751886301196185,1.5678149312214784,1.6396566523702445,1.6050473069555102,1.578593386403813,1.550813619173991,1.5820298627467895,1.561927563077102,1.5789834967333902,1.5542153782504922,1.5660202526781983,1.5130327822896261,1.5564343583709903,1.53875264006521,1.5508772175930992,1.5313078642093167,1.5081821302495133,1.5176828245595504,1.5831852785796503,1.5765561054368311,1.582733917284791,1.5599785767800254,1.5851668157827774,1.5569343916473088,1.5437031923808848,1.5729679133689303,1.5566742130483968,1.605654150722581,1.527208727099825,1.5599109458923512,1.5435447333322108,1.6150711120339556,1.4511766747450885,1.4995306326626208,1.5432344549445889,1.5635670263619807,1.5723344433857636,1.6427575161988521,1.6016532119249272,1.6238046405485027,1.583644746854281,1.6563823800584516,1.575337714168494,1.6070412549730841,1.5169301702518734,1.5646410521829144,1.5374764251194484,1.5921323516187091,1.6431115844446842,1.7095041720905766,1.4906160112694087,1.5263243667044644,1.5375857553303645,1.594223395521326,1.6369781742944833,1.69384861422328,1.5730919638941645,1.6299823837031062,1.5379018172569068,1.58933635243488,1.503522910047356,1.5513684535708907,1.549140916509488,1.6026417014993095,1.6859580953298676,1.7346909244902258,1.573182408736021,1.620697318330664,1.5913046979419132,1.6227774185206192,1.5936079026276104,1.5995287591632037,1.5722897914144327,1.574262633706049,1.5572776314367358,1.632357192548621,1.5813479594698963,1.5845178334160117,1.6179700198621996,1.6559870383180912,1.572070870930861,1.6270360434865931,1.4950747665238604,1.5607844992831115,1.5419168087002988,1.5762517053082583,1.5574671402314002,1.609102095619277
Mewtwo,Confusion or Psycho Cut,Thunderbolt,50,1.2102220520165317,1.1969772502385216,1.2094636713854015,1.1985261344397982,1.316807585314791,1.326191265242566,1.1032921718202822,1.1108783790736385,1.2391976671136231,1.2815843902713704,1.446874012296439,1.4793993257277023,1.2392588576603953,1.2646654257829046,1.101601303578934,1.12570967014597,1.2078972474874439,1.2103369273776483,1.1270337566165407,1.1310061327828818,1.226215541494604,1.2418328845369606,1.2960924684437676,1.3206299030812707,1.2239797054127008,1.2488051410261765,1.2036718279057796,1.219148348704972,1.2756653865242942,1.269102853359235,1.238409883533021,1.2425939946306617,1.4181709760524444,1.4220623957847713,1.300426998355736,1.3446540719342022,1.4147487886851708,1.4304916893202857,1.453510295177588,1.46046094307296,1.225942936319241,1.2545877259280422,1.2468449478012207,1.248850623647075,1.2867823297462397,1.299545766191708,1.2993517483577017,1.3290848253318148,1.3416020478399866,1.3804214568284687,1.4031515859592925,1.4433110737975687,1.2026934473729571,1.2572863603903832,1.2419932776534945,1.2999594552571574,1.252954343943831,1.3064728314712526,1.2722810247843452,1.3218297680427862,1.2547761135398134,1.348643399759437,1.187992066684317,1.2448480968188669,1.4252371718246502,1.4713216859661857,1.2677849366016345,1.330472070307304,1.268341570652027,1.3254514203789145,1.2545770648552685,1.3529982777937117,1.2426601630799141,1.3168218228394124,1.2159904076670693,1.2715063531151012,1.2407347669899855,1.2950778605449766,1.1090341154677688,1.1619445699839108,1.234210844635452,1.2845047265597864,1.2691640740983623,1.3401149022278362,1.1229647761966053,1.1589502162971466,1.2496197411158174,1.3363178440257009,1.2624498852515855,1.3467350069129065,1.3165995166914783,1.4057704596462886,1.227048419162794,1.2891980468634163,1.112574206285748,1.1680365353975295,1.3840212993140253,1.4525883495276393,1.3237184905893018,1.420041908420049,1.3311003516997773,1.4005406247035639,1.3129385030082548,1.3656598179813464,1.2800721269447353,1.335980699707707,1.2205654430644761,1.2799003972020078,1.2639775812522056,1.350400805190745,1.2954502259963927,1.360723715619703,1.2216423896765425,1.2821520123367627,1.215892176268864,1.2770029757704495,1.3564819406558664,1.4274957339359253
Thundurus,Thunder Shock,Thunder Punch or Thunder,30,1.529430934982656,1.4654128361162702,1.5295628146769125,1.4676728682292741,1.5647406416056913,1.5023480260130606,1.623563667535249,1.5955508982321633,1.5100727448388438,1.5086752592723618,1.569840330664339,1.5073439992775655,1.5090221308392082,1.533880715057468,1.5859499605561649,1.5927329294753365,1.6118292284680755,1.4916522557587106,1.6730640713163238,1.6443557588122875,1.7338138730103103,1.5494648106089886,1.4860298480391683,1.4752179655820932,1.5353271134419513,1.501406566916463,1.5000993037326449,1.4538514859023617,1.588898511795057,1.5224280666030738,1.5548184359672976,1.49527593111023,1.6247935531103646,1.533448561613069,1.4626760271934032,1.4932770220719103,1.6143330424165514,1.5055658438438349,1.7308596290081248,1.5602481473132912,1.5798961144567423,1.458595987217477,1.544466162424459,1.5284264370353464,1.49727326949394,1.4770660398792885,1.497908141181823,1.4613546305445042,1.5780871968593362,1.5152835618062188,1.5448511324054193,1.533870441438413,1.5521020446691673,1.5210104983214177,1.4968612499399467,1.4846931434357218,1.4679008790603791,1.4933679072472243,1.4843476468705668,1.4927712885346338,1.485330381477761,1.5567604226877598,1.5955474912766623,1.5560188060907227,1.5557729865508803,1.5423661706605694,1.5431045933141279,1.5078248022796361,1.5497599293098967,1.548273121082606,1.4674879007961785,1.5570208983029112,1.4122866131805878,1.5035357029252803,1.5436594169549511,1.5199191717797926,1.5177797916061584,1.5066275219624132,1.5130740951242632,1.5710870887364228,1.5186624414941254,1.4835979122438914,1.4924496366214846,1.5190641929528552,1.5615301229893257,1.6013362738699712,1.4964778722145613,1.5668564667860818,1.57314752411491,1.5397214620844097,1.4989562153546931,1.496605370080626,1.5420900079233955,1.542372862740352,1.6223709337205945,1.6648520264415834,1.4550484856451114,1.5154787669064989,1.574809812172589,1.5669418574664344,1.566858548774236,1.537474106555337,1.593492012025192,1.525051009663028,1.5032161036587122,1.5523812889830664,1.5593218337780306,1.5077520705191463,1.5488556675809755,1.585059657516398,1.4506451009408274,1.5462491703622583,1.5324323667079194,1.5180476761116675,1.4905589852707204,1.4493022107791163,1.487343122024293,1.5488545788526966
Manectric,Thunder Fang,Wild Charge,30,1.6852739512242636,1.500223800806214,1.6860016689781976,1.4956594257195333,1.6583152863685748,1.586370190467335,1.847899211883617,1.6994398814287213,1.6108587979543123,1.601269707879663,1.5185500135456487,1.5191749947322477,1.518989520822374,1.5274297296715285,1.8111074043164141,1.7675394021100217,1.8583245399406503,1.5402788665112874,1.7894561101796063,1.7262757097308894,1.637205313743007,1.603239449167152,1.566970561629704,1.5428034596421805,1.5469922784548096,1.5314634492261243,1.636727570684925,1.5148630264268863,1.6380764978555415,1.5350301897473606,1.5840867394766764,1.497664196356762,1.67292527605878,1.5476438219744615,1.55086524366761,1.5172787126534582,1.6803248420882728,1.5788085855343503,1.713415756904499,1.6698145411672598,1.7770197774590062,1.5653477803885043,1.7242108996185028,1.5773348014212714,1.5189737868039481,1.5154443252337113,1.611671757632568,1.5628138698268612,1.5285666275562437,1.520588207326637,1.594273798961093,1.5767713240947991,1.6169917343161315,1.4833261374549573,1.5304886616435676,1.4916192589337638,1.5266789091227595,1.4941805450297996,1.5080863477339501,1.5171973017515474,1.547895072571126,1.5066490827361345,1.538652638894546,1.4897398951841745,1.583072571222482,1.5859204188731122,1.5444943290587954,1.4971971369189236,1.5462644446780083,1.5051544237642605,1.4359933385129267,1.5001515510061816,1.5095522832165562,1.5297261015608046,1.5497056736935864,1.5043043717758278,1.617153199728543,1.5529447387526607,1.5274153902498504,1.5494528841590889,1.5188230441016193,1.4777292816918863,1.5438321772735177,1.4971915733720869,1.5418605949232302,1.5465425290096804,1.5022460386834313,1.4971269541528867,1.5090695102006473,1.4725001506935522,1.5048329635546716,1.496670678097224,1.5481570932924245,1.5212102069725426,1.6744407377511783,1.6384904796764679,1.4295461013321173,1.4614648927713876,1.5460488164274706,1.5343569735130929,1.5327468623281721,1.5154563427868728,1.5536542515251441,1.5148241465692385,1.4973835652420115,1.488969438713795,1.5292152112808681,1.4996543908295636,1.4972690874573893,1.5082510661164306,1.4689141253344065,1.5019756228699193,1.6249886550021815,1.5169391018652618,1.5643418384640344,1.5045419098728754,1.5597864883764359,1.5358346578428754
Xurkitree,Thunder Shock,Discharge,40,1.020179926108102,0.9965353155901279,1.018261788342994,0.9966719179053305,1.014624174111288,1.0149459862623194,1.0613520600196105,1.0932006444551123,1.008752761346097,1.0342527032769222,1.0047735242768128,1.0202091203606152,1.0,1.0230824146977504,1.1144533749498426,1.1180051922061192,1.093196909294377,1.0051508652488617,1.1001542763244443,1.1101973660606437,1.0359633579051142,1.0079306274678794,1.0211420034753196,1.0401772661812052,1.0013398760458603,1.0083011085922902,1.018682685738434,1.0248002555665874,1.0370334382038011,1.0242044834049457,1.0139905191812215,1.0189572541968588,1.0351645743428128,1.0180663343567409,1.0071263244389816,1.0268286542850797,1.06873791994287,1.041144138526337,1.0784129531765843,1.0396022045789122,1.0550512421436424,0.991581528328752,1.0009481172848667,1.0100907248742752,1.0167440506593568,1.0192763170914205,1.0210722306342859,1.0211159126189973,1.027726468840992,1.0275305505113748,1.0092310119817465,1.0227529910858406,1.0149048256162325,1.0048957801508671,1.0089608505028693,1.0222479476862258,1.011585806169736,1.049363993006169,1.0307859968292838,1.0419706773741042,1.002500472334304,1.0509552376730098,1.0,1.0037735436777864,1.0217074925152003,1.0284606189580394,1.0139471102506432,1.0431539807459447,1.020221221254611,1.0324359071990996,1.0109121815490805,1.0859624428420833,1.0,1.0427591527880478,1.0173636236191728,1.0241527409801061,1.02403725182825,1.0331284166993584,1.06756952523589,1.1085433377021756,1.0265416850734244,1.0251496402310232,1.0186440897615492,1.0671594635781734,1.0631827604809656,1.0890909862382079,1.0,1.0614063476815307,1.0279889550792256,1.0550891743936728,1.0108630298666408,1.0175414072047784,1.0157156242666745,1.018997868553545,1.0885256878914962,1.093037965756029,1.0,1.040902048246952,1.0199092724171595,1.030340913994197,1.0164138551339792,1.0126229184652649,1.01133387822877,1.0069593747549528,1.0219865067048703,1.070388196391554,1.0125051386029134,1.0106997574979542,1.0187093533886835,1.0597854741363217,1.0,1.073223495142668,1.0465345637672137,1.0220123870477178,1.0147598877723216,0.9980680712013693,1.0149239809719244,1.0617864027654227
Xurkitree,Spark,Discharge,40,1.0285883725409029,1.0098139863328766,1.0280515153331948,1.0106857201407127,1.0131341637188855,1.012796721902962,1.0588265051163843,1.0855939724695316,1.0248963999508924,1.0483816960044785,1.014034420998766,1.0354070091207368,1.0010813714861564,1.0234727190480895,1.113741793058177,1.1194794416420668,1.0871281280644303,0.995941823053863,1.0945794594827318,1.1070570056998523,1.0681732835323883,1.0361221726565246,1.0276458186597306,1.05360793973748,1.0163323784865257,1.0229663530099706,1.0037469700012451,1.0112692703321837,1.0431207290817364,1.026352285775327,1.0158709250359477,1.0156033736334251,1.0536559589149863,1.0344720825318303,1.0,1.0235800637463321,1.0540378814037101,1.0288488550672859,1.0828710776797283,1.049905777117313,1.0630615786303321,1.005766776326984,1.0108656348935865,1.0283521679726235,1.0162496615102667,1.0163405433420916,1.0328519432095737,1.0348700371667756,1.0250138438471623,1.0168055231277013,1.016700742909468,1.038717263675286,1.01126710389152,1.0085907952950446,1.0130586636396475,1.0304556951694668,1.021789627804391,1.0495613632116731,1.043980090328183,1.0555269378674919,1.015143505450083,1.0526286105514806,1.004593371960409,1.0117821278495107,1.0256324091045745,1.0311007097265072,1.0101047478432277,1.0477096273370388,1.02219394841863,1.036504339146344,1.017913726957432,1.072827929741981,1.008645204081031,1.051176503624616,1.0089022910297387,1.0160356505128232,1.0193652807874898,1.0436325162488824,1.0516858985439212,1.094672565603772,1.0279385839324426,1.02695713911106,1.026456797847269,1.0558531132733266,1.0593266400092136,1.102023277452361,1.0075699241989147,1.0581284873748131,1.0308931185582781,1.05688480703712,1.0161000806909257,1.0102705859068317,1.0168761565169908,1.0170289583000234,1.1059823535760627,1.1136154280290356,1.0151118228951412,1.0528326296831068,1.0213332924137366,1.0204833891862282,1.0159286176380984,1.00722395448778,1.0336562169752563,1.0215458844909608,1.004446293912334,1.068676392666521,1.0063077018130373,1.0038385827085738,1.0351195308512702,1.0801679228733008,1.0065003070823961,1.0806850820977205,1.0417940239703625,1.023385657301352,1.011442678724146,0.9943462472362247,1.026741291556156,1.0626642708044576
Xurkitree,Thunder Shock,Thunder,40,1.1427962925658728,1.0947248534005105,1.1423175417437166,1.0966331823081936,1.1397606224103436,1.1226059260801622,1.2170104348864819,1.2169807150365943,1.1158360428456149,1.1437183255859311,1.118195663134764,1.1181404928358567,1.1093473342828144,1.1283735422741241,1.2521578928697694,1.2479006493843166,1.2491232830157806,1.1423040157309075,1.2565782109208503,1.2516105730707685,1.2068687946694825,1.1316392942060272,1.1426231996168796,1.1491835874405594,1.102371496147489,1.1056520168595256,1.1452398849439358,1.1503515573567629,1.1759338492013065,1.127776384748887,1.161160991094289,1.1370130066491129,1.1697676630183758,1.1195484901252901,1.1100111526060774,1.138114229618886,1.2288437602774362,1.1729873814043166,1.2429620399822268,1.1690080925466753,1.1787102454825817,1.0906258423755963,1.1257928044902619,1.1182016615488168,1.1484115844776437,1.1271945344648306,1.1461851272732317,1.133247086597062,1.1525561081644962,1.1384513712066846,1.1219316516328026,1.1212073924901549,1.116583473557199,1.1176908617816774,1.107014803353977,1.1167859456684364,1.118145365461329,1.1573229760253627,1.1055087881868786,1.1191782682132658,1.1087049809289178,1.1677315233108672,1.1046541722672534,1.1200047647414226,1.145344879452648,1.1574618591308132,1.1060587363257333,1.1499152111159954,1.1313710871687268,1.1457849955976027,1.1075089508583658,1.1686730995506138,1.0867762676261228,1.1444911738629493,1.1329331099748086,1.1331949378990611,1.1449305125331732,1.1448009630998695,1.1791761993546204,1.2204463478590901,1.1299291119102088,1.1302403446102876,1.13143093750348,1.1680020566887284,1.1726158568741274,1.2097693874375912,1.1188214786164548,1.1654312859095914,1.1367659725619383,1.1610678035878572,1.1062365311340396,1.0968224681378878,1.1183938035055432,1.1196306162836238,1.1798541493947245,1.2050081724582846,1.0944126838118378,1.13829095178223,1.1217998193996972,1.133035269541135,1.1204553379945905,1.114653542975513,1.1090970771466708,1.096511224589926,1.1109330468107048,1.1998501378299296,1.1396894851524293,1.1156675674507373,1.096794087478473,1.160756810606217,1.1241415020619805,1.1974307439519434,1.1375444041772014,1.12565822626307,1.1376091336973737,1.1068699044303638,1.1107463504567199,1.165232619889532
Xurkitree,Spark,Thunder,40,1.1932949632643484,1.1234510482776636,1.1892986669517078,1.1231281890559275,1.1436760918844158,1.1221865212419069,1.202938229677644,1.2126066084644316,1.149672851480065,1.1788841710978522,1.1569357484723517,1.1538968197826676,1.1114975100179536,1.129060289422163,1.2497365598566152,1.2469385891437341,1.2462598420149584,1.1197537710193552,1.2483774077272107,1.2447087406507351,1.2317956381027553,1.1767498014815607,1.145102168326989,1.1648767016849635,1.135011330104204,1.130028929976422,1.112001494836291,1.1140952620877598,1.1732520617703923,1.1357050186519349,1.1699721545683623,1.1336958020452532,1.2196352910466175,1.1616131029719852,1.1158591409341172,1.1216303090136046,1.2052375438631793,1.1453898894965768,1.2467740895653086,1.1694017507877803,1.2047774422761293,1.1302309509778308,1.1608790496729582,1.1569717568995286,1.1403324200894942,1.1235799024899065,1.166025058898563,1.1582079067414353,1.1356900460266954,1.1099701347197548,1.1316409588993814,1.144529755100632,1.1259206757011877,1.112993622208177,1.1201509382077617,1.1281553589315325,1.1269045393967974,1.159843350309029,1.1484731956380545,1.156322676726036,1.1255395367195495,1.171351474711876,1.1178784511493083,1.1343667688349424,1.1637225540449154,1.1626518169192763,1.1150157491723582,1.1309346252353716,1.128275978392694,1.1525636679805678,1.0921163995035403,1.1866610399874817,1.1050215459246981,1.1672425201938252,1.122191976935353,1.1217593307174143,1.127698523599455,1.1380937081357223,1.157187508645172,1.208639922901852,1.129683066164058,1.125293183770502,1.1172202518782701,1.157248837910956,1.1813851604599523,1.2208049365454285,1.118327059373658,1.1556466594581272,1.1507714968460356,1.1624970034637006,1.102286612747161,1.1024672560836826,1.1264178530257183,1.1154190133774229,1.2202072173433305,1.2356780699653718,1.1268238391891314,1.1667700920677289,1.1293355679000012,1.127692932654134,1.12743898153475,1.1116809013488793,1.1446323861825378,1.1333859965737971,1.1173423900645518,1.1627617767955274,1.1176472075493347,1.0954064185387808,1.136746188810575,1.1991352847565688,1.1368311197439018,1.1816796663890141,1.1455764565472775,1.120487627584341,1.1308579072625928,1.098096839796919,1.1277794839749455,1.1770261911753739
Xurkitree,Thunder Shock,Wild Charge,40,0.9207677408072326,0.9010386925251416,0.9248997448533862,0.9014241043987221,0.9169953532211548,0.9155710933851285,0.9617078991739434,0.9912742060847972,0.9213174669068185,0.9354748184056789,0.9112787280635741,0.9228233365190692,0.9052917952108485,0.9235252854448288,1.0138439580173666,1.0154138423334302,0.9921922598098484,0.9135767885201297,0.9981614806700136,1.0058792434958774,0.9571898811020192,0.9145237518273557,0.935914249610786,0.9427750588899004,0.9003618197749218,0.908209357009128,0.9364303663660472,0.9395190445992991,0.946638531549286,0.9280589053098042,0.9295794388245271,0.9287811679767269,0.9317433961648229,0.9175436019344658,0.9117436663232897,0.9229786142720765,0.9733339127408064,0.9454996629518226,0.959102213391291,0.9431163957555873,0.9574254855409071,0.9029586577257231,0.9062914306060451,0.9227432053899528,0.9243705343465939,0.9193603101405136,0.9218399483838283,0.9258135666628983,0.9426025781056464,0.9237394863193013,0.9072160516941776,0.9495189347212502,0.9027534330906434,0.9128846169631205,0.9281644448134188,0.9360848412312496,0.9225599076466106,0.9517844921766101,0.9370404403232986,0.9394970399427266,0.915308251914123,0.9725522326915198,0.907770750173109,0.9125355976674405,0.9215170297417008,0.9414595981780015,0.9269223507832949,0.937735936153346,0.909368918382259,0.9323749722293375,0.9198779057516119,0.9551129014499143,0.9075270054776204,0.9499095691357284,0.9212894848263001,0.9305758090256292,0.9304842192763504,0.9299307627282987,0.9571232012612176,0.9946698254780649,0.9383932722707378,0.9276558919166077,0.9161779192694646,0.9679686131925425,0.9818656664396944,1.0179009377254147,0.9198875439950434,0.9658594808284586,0.9344551531904204,0.9491746600105551,0.9155393125791074,0.9043557527189328,0.9279923402915567,0.9264393469827132,0.9743359610194423,0.9953938494109063,0.9110564829893067,0.9370351312974657,0.920722589978413,0.9336566442360847,0.9260505848850169,0.9231285200511133,0.9142705737766341,0.915076959112405,0.9131203798776723,0.9691453456215189,0.9175545574372641,0.915758590098196,0.9224617811548536,0.9547660117566252,0.9392772554701591,0.986762212000015,0.9353976709224388,0.9277297466131317,0.9211934986592749,0.9108107798400298,0.9154276279450049,0.97019390894465
