Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Shadow Mewtwo,Confusion or Psycho Cut,Ice Beam or Thunderbolt,30,1.2481642833213835,1.2230123314951085,1.3140166022595972,1.3356904049945142,1.429033989695026,1.4717923525651835,1.3027410150852123,1.34329177016977,1.3354392122964929,1.269864957057536,1.250374950122333,1.2501171354732412,1.4549913222427033,1.436733032092275,1.307192894559749,1.229772526566511,1.3616905134178439,1.2920674669276526,1.2566299628667186,1.2428255226026486,1.3577233377731102,1.3828358381902788,1.323133831617638,1.3421665574518618,1.238998448699957,1.324688717118091,1.2825332400974019,1.3046210306537922,1.0976252747286614,1.1118737503834495,1.2644256086803112,1.2934972098788025,1.3172517443541667,1.3017100629353855,1.2602093522909255,1.2554978003900268,1.2315485075652823,1.2966622999460473,1.2580841404353122,1.3132346991575643,1.376653827644482,1.4249495787164268
Shadow Tyranitar,Bite or Smack Down,Stone Edge,40,1.0595179701347979,1.063624239854102,1.0364789553358025,1.0569136188944603,1.0874285139975663,1.0906068907410686,1.0721600313985982,1.0900296625904518,1.0864198688548654,1.0701859838832681,1.181952119438536,1.0787664565761392,1.177382113334122,1.0878584217791092,1.1267064707294876,1.1246520356102088,1.0997872642775353,1.1030464460968286,1.1124234291638135,1.106704456424026,1.098745556560312,1.1239334041825386,1.120130156843941,1.1712448835378677,1.1108828402082362,1.1492914897635231,1.1109019584504982,1.1476160861738056,1.1209004552984643,1.1698917757557157,1.0691768456896134,1.1179430052485566,1.0959936032957645,1.142667094324785,1.081294181360755,1.1213311924402,1.1182372094699995,1.1406190865203367,1.103432418241941,1.160923972187734,1.1012483251069605,1.1635797387932192
Rampardos,Smack Down,Rock Slide,40,1.1172444365588226,1.1032727851049087,1.105901232008851,1.1199870964971548,1.1139280117110946,1.0980117063979415,1.185634288725099,1.1557718030356994,1.1480526808571878,1.1250930613332404,1.2008456076168763,1.1067250476454578,1.184004667245278,1.10808764498206,1.2476836960463735,1.1342267178019092,1.1031197030278261,1.1387787919280683,1.1192831105147971,1.1235364940787846,1.145667762131309,1.1241776356785302,1.1484988543370844,1.1518393766861417,1.111337019067514,1.1526247622253007,1.1370374778688648,1.1420594230282832,1.1348414385570322,1.1757863540651197,1.1018215814584023,1.1290350635343578,1.1120867993142187,1.1473134426168525,1.089754182041111,1.0793193607581508,1.0986751055986694,1.1355440569319348,1.091551026526134,1.1464473719274748,1.1058193707922306,1.141462842402253
Mega Aerodactyl,Rock Throw,Rock Slide,35,1.113316256364579,1.1096364025420877,1.1167199232151457,1.11878204504616,1.0879718005713714,1.1073652244931695,1.1226685426727254,1.1310240919615535,1.1119032173386996,1.1136474472547213,1.089785131507682,1.0915728426055729,1.108713298620048,1.1141182195449753,1.1239317316183723,1.1336666643609032,1.126627461347699,1.130273672260717,1.1193259707475944,1.1200077781431703,1.1076776252326679,1.1251162411395206,1.1542238460538519,1.1947946571605437,1.1118800087562577,1.1793479454347373,1.099383631142785,1.1588664296093514,1.1465676046171327,1.2028126111307924,1.1050941443365707,1.1664091154551013,1.1247520617454116,1.1794024436638648,1.1122056893397427,1.1193222438223456,1.1145706611365733,1.1735281106621507,1.1180234675966434,1.1589351413227742,1.1418173847413673,1.1858714269712576
Zekrom,Charge Beam,Wild Charge,45,1.0830798905896462,1.0616600392521869,1.0522746134714371,1.069921982580271,1.042434401011054,1.055361690876139,1.0584459284456726,1.0700623494024029,1.0353899692620192,1.042533991415821,1.0251385663506518,1.0348165828958775,1.042476365527703,1.0575331727007666,1.0461655814756292,1.050001465806683,1.028769530087353,1.0650098641309411,1.0313953183405051,1.0821362456575785,1.0449401554823823,1.0960588578878268,1.0652462716920423,1.1249469602896418,1.0425395551460466,1.1005222086018904,1.0507606167457684,1.0914805171618587,1.0894200779474337,1.1674354822209148,1.0743849210270209,1.1272008675714693,1.0787315856304276,1.1126067369995571,1.0414413048221502,1.0779705755526297,1.0784358443402595,1.125936090273802,1.086238726338162,1.1285007462530456,1.0778031907725205,1.133426031674794
Mega Manectric,Thunder Fang,Wild Charge,30,1.141899249420502,1.1148555439348715,1.1428975467705589,1.1333593453248259,1.1328470931021672,1.1214335664499877,1.1323102995985401,1.1536633023366751,1.1924866269559136,1.1266901935469433,1.1396930056657033,1.1185511494157776,1.1881375799489404,1.134103656683791,1.3021991052979525,1.1492338607272838,1.1213117740824392,1.1254042409649951,1.1274474903215412,1.122961177877005,1.1669426923999442,1.1341459186911567,1.149776642988504,1.1771665834399945,1.0817353663816567,1.127463096234,1.1143344293514648,1.1378800728033764,1.1453190686026564,1.1748486178270348,1.093019739131351,1.126899216377231,1.1019391469604731,1.148709964095318,1.1337768114010445,1.1040454568019535,1.1119775134255274,1.1506646926808344,1.1007159440406662,1.1331893803786783,1.124557701555177,1.151394069758708
Shadow Zapdos,Thunder Shock,Thunderbolt,40,1.0600248777231311,1.0296986052482795,1.0619953936509356,1.0343152595053993,1.0586045030604487,1.0664889212840312,1.0465032268751482,1.048019743917722,1.0362540510475915,1.0382749721792797,1.0203785183259406,1.0272740468104335,1.0488288482507335,1.0495246143546446,1.074688285503567,1.0549607509673502,1.062013545416992,1.0648195564538354,1.0629930358880435,1.0677213273161303,1.0666251191522815,1.0844273043506123,1.0815126189710214,1.1442771403444763,1.0486261713632925,1.104430971540082,1.011515351692877,1.090795729000838,1.072561778666962,1.1205676501687778,1.0517202519035584,1.0951117097511338,1.03882165337156,1.1062139258085257,1.0336705994336683,1.0284645770427026,1.044464020686524,1.0964362396669722,1.0641474331555174,1.0946875590351965,1.0638788851783187,1.104009702263401
Shadow Magneton,Thunder Shock or Spark,Discharge,35,1.3374392494372986,1.2943320367584914,1.3078543049271605,1.2874465192482993,1.2986975305539994,1.2967638567898845,1.3002260965597172,1.3123196509700186,1.346695093469556,1.3011535698136762,1.5017502854951579,1.3091832878358685,1.4235976900452538,1.3260497029132323,1.5364999863301176,1.3273500422119384,1.2938790476959743,1.2811259279628822,1.412411166191822,1.3117183025046548,1.3505031347671905,1.2966674235635902,1.4045513417802264,1.3908327882936622,1.2591789182230715,1.3155319553708245,1.5548902742029072,1.3812629501237361,1.382636656250674,1.3870926933131762,1.3064955644215954,1.3291339424453006,1.2809517022444048,1.3482052092824879,1.337696478241082,1.3048767648022828,1.3090677377352482,1.3374062168333414,1.3009610340349724,1.3445101246573905,1.3614498800035013,1.3572293160837672
Darmanitan (Galarian Zen),Ice Fang,Avalanche,45,0.9342703786199217,0.9299831462509284,0.9558541161988527,0.9686861037385434,0.9679143910357716,0.9822041711146063,0.9393987136920572,0.9668878554042394,0.9143286227685363,0.9466515455479941,1.001079789719198,0.9439631003546992,0.9985777830122403,0.9487089801885185,1.2849705241098848,1.0221432333587297,0.9579162481868659,0.9928593031993135,0.9907985179524947,0.9943767869111046,0.9120565688549587,0.9438853593036122,0.9252207122987766,0.9711600510319007,0.9121701349198773,0.9553094521120773,0.9410606678271565,0.9700762253333928,0.9464002586972635,0.9948471768616284,0.9079700424235624,0.9700797708530426,0.967677740719361,0.9780390563174266,0.9255942652395058,0.9394486230343849,0.9297263996979142,0.9783451697124745,0.920807277579336,1.002477845122615,0.9290352829413282,0.9720870184286045
Mega Mewtwo Y,Psycho Cut,Ice Beam,50,0.8591145657561647,0.8792270569837417,0.9220262634525246,0.9724685689172428,0.9725950716280705,1.0323318443987428,0.956392495660518,0.998373970458923,0.8835351910154,0.9141448912992991,0.8795724063807433,0.8977600277016093,0.9623256897208076,1.0067270739428178,0.863365982941963,0.897124087288294,0.8786154099311545,0.9290628384124472,0.885948475439265,0.9310404735277645,0.9498697349570732,0.9973850904701123,0.9484694631811125,1.014090558738908,0.9435466865955517,1.0243306536749814,0.8829713497884835,0.959675360421347,0.8657328241170553,0.9051447313321127,0.9074323633165334,0.9840572338089266,0.9481993697161386,1.0091981172372968,0.8597088276599397,0.9377933224540029,0.9215238286689466,0.9980561473914852,0.9081098494954892,0.9838447718584249,0.9725697401640837,1.0593206387203646
Shadow Luxray,Snarl or Spark,Wild Charge,35,1.1875395413777023,1.0977208916782069,1.2015909902378161,1.1433297133900877,1.1321424361387016,1.1216203916566436,1.1332042038756607,1.1526205155133393,1.2558486652837109,1.1183846434249798,1.1951669664972,1.1355100004653214,1.2409107197560743,1.118385039725791,1.3058935969281964,1.1213485355603054,1.1325104639158006,1.1422442155585695,1.1427062277385394,1.1200481656702295,1.1790303248526248,1.1507422822295483,1.1814562027428106,1.180043534389165,1.1118053447845828,1.152698062365914,1.1214022088980804,1.1421439304896375,1.1613440772074828,1.2229599308637276,1.1388991011142637,1.144653369696304,1.1621965507195533,1.1752968608437826,1.138370709204158,1.1138354337063365,1.1136717053001275,1.1436170927783524,1.1350836684871581,1.1816147828713717,1.1449317885389505,1.153973843843364
Mewtwo,Confusion,Thunderbolt,45,1.2689549645670803,1.305229002840548,1.4710277926289401,1.499612974435001,1.6844951985734031,1.7019295408786985,1.4412132465916967,1.5069956168491194,1.3454351669533917,1.352831249428379,1.2631187010184095,1.2923741391972554,1.6194343858720504,1.6688729813123486,1.2724593699798181,1.3072695611901823,1.3299035193190853,1.3586036006332765,1.277935042778551,1.3222952683308558,1.4623081124547141,1.515482176257129,1.377900783101311,1.4132090619610613,1.310168470121351,1.4044637497171206,1.2885890130381525,1.3583574606102986,1.1578145763911234,1.2008917561369379,1.3273366410786944,1.3928916701351477,1.3253993236051926,1.3858270696774893,1.2473134443538363,1.3098214697029555,1.3105623415561696,1.403665692912409,1.3154868814886542,1.4052027214779532,1.5183371011838425,1.60003617840072
Shadow Magnezone,Charge Beam or Spark,Wild Charge,50,0.9189826150764874,0.9157353654192402,0.9442817840868637,0.9557759741972353,0.9405640355371787,0.9635054946241963,0.9451182967836714,0.9583961409185481,0.9449229443721252,0.9447847237942131,1.0107044442403497,0.9519688476834607,1.0244597744251271,0.9555107918765882,1.0650950748566064,0.947274768921341,0.9467229699462187,0.9645184915125181,0.9643524355401468,0.9982661717057084,0.9500473907281916,1.0004700828404465,1.015456939771429,1.0568412182233338,0.9845400502860694,1.0451505056923767,0.9907622235777801,1.0052441244005377,1.0088569385942026,1.0724331854708893,0.982778546149194,1.0155527525257955,0.9909363009288586,1.0226741710140796,0.9455458678688153,0.981918054214783,0.9626510963747869,1.0049070615615954,0.969550341757987,1.0326761055803517,0.9938400724570994,1.0318248109129355
Deoxys (Attack),Poison Jab,Zap Cannon,45,2.18867827117284,1.7229614329872633,2.38920426366935,1.5938207383252854,2.4006952170774585,1.9290981433481913,2.2585211435067976,1.5516952369980148,2.3432332650107335,1.8744672084338185,2.133096215671866,1.5282247348584839,2.6415904327563635,2.380638039233537,3.9720790178502314,2.715580306277836,2.5026866553530973,1.8042481604092286,2.7547877229105073,1.7629903966867853,2.287866127956983,1.4775354781638281,3.2482029335456035,2.104569316258949,1.5597553333307135,1.3898874007206112,2.3755412395419535,1.5341493461086397,2.169346170779131,1.7823234962075247,2.0470398267503587,1.4480317150755169,2.143661204797701,1.5592585134929668,1.7364211705176953,1.1780767140474218,1.3290391452877603,1.0617534542206166,1.9916412150799054,1.5519780046326443,2.5680352845505876,1.6092898887638614
Shadow Golem,Rock Throw,Stone Edge,40,1.3022498820140322,1.2518366670198402,1.2566774964553802,1.2486867080932371,1.285610279237464,1.289384871666863,1.4178262918982032,1.328038688827669,1.5120758586539245,1.2998685747983068,1.405977390715852,1.2845927233744878,1.381290485648125,1.258940904667409,1.284119779793015,1.261758075359592,1.2767894383348009,1.2708283685310673,1.2579422772561533,1.2679911390754715,1.286184477280858,1.271243583167541,1.355476101688021,1.363433305930722,1.297128973804966,1.314557139782744,1.307161293202208,1.317535794166803,1.29644304041145,1.3581972778607503,1.2626742906212944,1.315446970024751,1.2867971081602314,1.3290288519996514,1.2360502196866996,1.2507064082812225,1.2539356546200982,1.2984945812133657,1.2564384839698535,1.3287609018381181,1.262629553348508,1.3028479440941725
Vikavolt,Spark,Discharge,40,1.3093202881098658,1.2797464648743058,1.3336583948710432,1.3084759950580749,1.34739621174087,1.3359041133011753,1.3182997785175097,1.3228766629904571,1.3004327723178255,1.3083707344713933,1.2994119293942128,1.3009322750957268,1.3332932851830477,1.30491663244242,1.3554722845601805,1.3164101834366482,1.4134037936066643,1.371242676060657,1.3265547017815498,1.3131959419997528,1.3231233684523611,1.3043969242053162,1.3326505048408133,1.3828218235254766,1.302943401704419,1.3861199907814266,1.3179377005440418,1.344031462167537,1.3269400922954504,1.3894559667806734,1.3160683801905444,1.353159202098204,1.3919603445863218,1.3621668770712887,1.340841962014821,1.281819598503187,1.32050395296162,1.3655559992203448,1.3316719197417946,1.384089777880586,1.3384080148911148,1.3681844442008515
Kyurem (Black),Ice Shard,Glaciate,30,1.0267590009358873,0.9823412014072301,1.0377344757050737,1.0328604081143629,1.0328571435280658,1.018828017018095,1.030824096417999,1.0320892756491562,1.0341468592702592,1.004469194534117,1.0599263859494736,1.0185614886549894,1.0492798129852912,1.007583427488791,1.0445256896620445,1.0467827849075273,1.0550189616195813,1.0516611685552792,1.027006512925583,1.021841525179406,1.037602555442319,1.0375056505647025,1.025278385266544,1.062065479389122,0.9922951173229893,1.037633600544053,0.998484320989491,1.0686639588571656,1.0386268366389468,1.0957966881247987,0.9916247873533195,1.0700155491832044,1.0484365642500448,1.0756497869315262,0.9996072400569981,1.0004593995766558,1.0215351477220445,1.0641260255123208,1.0198356284772958,1.0871736820824953,1.00756789868461,1.044244047133641
Kyurem (Black),Ice Shard,Blizzard,30,1.1947640353574673,1.1678920985227146,1.2209799081221824,1.2166831583046154,1.2051234629071186,1.1981994239321305,1.216714774070736,1.2187716530784476,1.2059629144999764,1.1836358213474965,1.2403736518870332,1.2136717614720856,1.231479662392965,1.1942233194287284,1.2346672503541818,1.245647377638905,1.2321870911867403,1.2389810451950167,1.2048529059064748,1.2144884467192825,1.2270157251519664,1.2303215647468237,1.1748527862782245,1.2634077754993553,1.1897349059153053,1.2758357568303087,1.1690867342131235,1.236557273146564,1.2184514455168123,1.2808331456019246,1.1764334939208796,1.260149300365107,1.2327109581192788,1.2641296418334422,1.1669939992736502,1.1875657227570333,1.2022138906930804,1.2448392908315364,1.1822281746947618,1.2400939727337998,1.1719518181695359,1.2286079347050785
Kyurem (Black),Dragon Tail,Avalanche,30,1.1896686593333037,1.1837777372004177,1.1632791437460288,1.1949851283683828,1.1773381681830755,1.1885480562992923,1.161834217207025,1.1907530039274759,1.1732685278245651,1.197911112603135,1.2033667827896868,1.2033253036721179,1.2125471531715966,1.2046846295594043,1.1759658924901617,1.202813459465175,1.2040544253900705,1.2425170199601587,1.2169446512679631,1.218328822486153,1.2007012845975433,1.2130685008459625,1.2174415435740695,1.2680745201045618,1.203556409092916,1.266131520932842,1.176958485213674,1.2340583914818066,1.2383077533785827,1.304579834557327,1.1693114613437694,1.2550080148678782,1.2222563608557862,1.2464206161780642,1.4268002319872348,1.4980202689797013,1.4962172671620368,1.6032496222399686,1.1843325166548253,1.2787938942470114,1.192198717509938,1.257028581535363
Kyurem (Black),Dragon Tail,Glaciate,30,1.1977892587837942,1.149813735330323,1.163353680824912,1.1470282580880815,1.1346850999618179,1.1408112572284401,1.1467018969484883,1.1412763891268167,1.1685691532054767,1.1340399524361175,1.2005146075903343,1.1691847137846492,1.2253316508597747,1.1718283937888365,1.1691910657600406,1.1675919365480287,1.2091396188915897,1.2128421504547042,1.1760361580792864,1.1653265398325778,1.1754112615987602,1.1704252173852487,1.1750613895293476,1.216128121443036,1.1373509638933816,1.2314744932385187,1.1460517657794376,1.2025701377213733,1.1978650710662038,1.2516960658938372,1.1337839151922249,1.206182029998493,1.1580893890537545,1.1876992346491317,1.4974448561929685,1.5381558925122547,1.5346547856834292,1.6063228749967158,1.140404044819688,1.2237649222515492,1.1322013102890855,1.1748832716082487
Kyurem (Black),Ice Shard,Avalanche,30,1.0602375773494879,1.0658489223550447,1.0870029016977332,1.10067992553714,1.0821301079293635,1.0889064432153286,1.0847366301431558,1.1044533578136935,1.0550253557554494,1.0736865091027097,1.0986106883301308,1.0849060323075128,1.0906743143968194,1.082613129396871,1.1038435098197519,1.1137094593281467,1.0765569001915902,1.1133531250645132,1.0877749873385103,1.101219731341181,1.1041000790498734,1.1027473493671425,1.099075192253354,1.1463595526183017,1.0899190693401763,1.1327666422641074,1.0532137136169095,1.1116938687456297,1.1199764559632477,1.1817079551738736,1.075264018793087,1.1428735841219866,1.1179190121357,1.1491394966423574,1.0713618268340834,1.0772373926372683,1.0825585612062902,1.1308708613661926,1.070713017611404,1.1575016380125305,1.0851073392977482,1.129994004946714
