Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Gigalith,Smack Down,Meteor Beam,40,1.2535489493320906,1.2251133350546362,1.2387895685829287,1.2426364515607113,1.225979528007625,1.2551639925991813,1.2799323020406113,1.2791423778352757,1.3056458307429162,1.2633289654916753,1.2842756396640231,1.2627932943405562,1.259640544142114,1.261744321265739,1.25457577166079,1.2529018278064323,1.2444785724110132,1.2693423270824873,1.2606784261320378,1.2607606225576053,1.2637539999315113,1.2834643497186253,1.2973777018917967,1.3377294629482972,1.2790844633692817,1.350133365259054,1.2741022754985831,1.298342173441868,1.2822434416607114,1.3565050453534022,1.2488866845363629,1.3004419620791388,1.2688666052987008,1.3245340935210081,1.218205434396261,1.2388809977095376,1.2577281810964973,1.3275325214820308,1.2864902652108174,1.3406249801619812,1.26905703093008,1.3331801847996463
Shadow Mamoswine,Powder Snow,Avalanche,40,1.065978207459169,1.057899767323599,1.0592477762667916,1.075422709168331,1.0307501091048836,1.0519711146053474,1.0532293948564906,1.085476701267631,1.0798819913832178,1.0882102720358298,1.1454296011159781,1.0837046294630674,1.1463121674433057,1.079431394023278,1.1101103097475191,1.0823285376355045,1.123991829664591,1.1260860731256546,1.0328330153830387,1.0472002553048327,1.0499111549100706,1.0812215343756302,1.0630470146687103,1.0950415968489462,1.0460988401631672,1.0964280001703568,1.0548871017922108,1.0681196240690165,1.0703479947405126,1.1268141219908707,1.0261154598202251,1.103623372348028,1.0809268422738603,1.1098185544582737,1.0616167404176655,1.056535935108426,1.018161594515833,1.0767897547195326,1.070184756087033,1.1022971641754067,1.0582997744114615,1.1022160580353124
Darmanitan (Galarian Standard),Ice Fang,Avalanche,35,1.283167524622039,1.2438241488633968,1.3220826827763763,1.2961494485277358,1.2698038159427147,1.2912497930364648,1.2347075823656892,1.268992056068922,1.3429018259603578,1.2800614185927024,1.3823986124981622,1.2931121499046365,1.4239192423987788,1.287803604442512,1.5435591271259816,1.3338231891556558,1.381637088492509,1.3485338516998444,1.27636115484907,1.2851769480297488,1.2689699676961534,1.2967745617673134,1.2466043909797861,1.275235671254695,1.2035581224994159,1.2942097128641186,1.2498255235211748,1.282486865791512,1.2701743196519883,1.3169385452897915,1.242607890041225,1.260249493407727,1.2848238767927789,1.3371479830450017,1.2484008577081394,1.2629289535512571,1.242244259231772,1.2760752839791962,1.256897362727269,1.2919644345600783,1.24823475425366,1.270767717511294
Darmanitan (Galarian Standard),Ice Fang,Avalanche,50,1.0897049156215468,1.0893975296153489,1.113800621778007,1.129753907635791,1.0972273601144853,1.1219165720245783,1.098128461629957,1.1257079331046513,1.1038362302557083,1.1216106014462326,1.1831145648673926,1.1232712216309175,1.1788225223018935,1.1205812768179964,1.1812946137068157,1.1710345568946248,1.1209317369127947,1.1749629776979307,1.1131737853867638,1.122504636626391,1.0876638497509672,1.1234287355840755,1.0963375020136183,1.1523541988374715,1.0741771970909677,1.1411526100779568,1.0953214716105422,1.1251229170305208,1.0999548805575043,1.180112266794402,1.07623820616936,1.1352676503531771,1.140691836010331,1.1703216679698925,1.1081122180801182,1.1058723230444352,1.0805744889957163,1.1444333954536074,1.107787191589357,1.161923610911959,1.1004996096770168,1.1532122000765865
Nihilego,Poison Jab,Rock Slide,30,1.4998657755139004,1.5403939243376972,1.533956369513666,1.5857567308921803,1.5347782792485847,1.5845467759189957,1.6064337215711773,1.6530746210311569,1.48686499931016,1.5249706200603521,1.5697844588848844,1.576483135972616,1.531403292286239,1.543598102578189,2.0691069574973664,1.765179021121884,1.531040585361992,1.5959060135843228,1.7532894633870033,1.8422939079910776,1.5672209179771475,1.6192708234246642,1.8134393098077886,1.96460759120091,1.5950744864890711,1.6733072998132688,1.6119516164847816,1.6782211799420035,1.8339933375063964,1.9692317724311375,1.5684138729754546,1.652386337173232,1.5867067764369502,1.6808235141560257,1.2860058474312406,1.3608752021923398,1.3538004329007238,1.430051872679694,1.5916166464525745,1.675305656169048,1.6212089891953585,1.6980456538522624
Shadow Aerodactyl,Rock Throw,Rock Slide,40,1.1827254456478342,1.1581543209456404,1.223789614174045,1.2115229532186376,1.2100920538117401,1.1860844245934759,1.197686004447472,1.2000261038377265,1.212999076858197,1.1697217490445853,1.1906097744882134,1.1737184115683765,1.2433274847753863,1.1982848442352496,1.4139782419399938,1.2404338804524069,1.2073914828787982,1.222406941929038,1.2022771820317197,1.2057634703531876,1.2189654778800456,1.1897032916439956,1.2537525066299735,1.2424301332941003,1.1552338228410128,1.2089597149103428,1.1640200689852773,1.2068876976453782,1.220716269740226,1.265363151377891,1.1835583169396995,1.216546252439543,1.2010336791098997,1.2313947535493115,1.1669918518216502,1.147802621830565,1.1997138193910217,1.1983709117503258,1.1766338184888387,1.234133135566964,1.191853838681092,1.225605935977303
Tyranitar,Smack Down,Stone Edge,35,1.2920311139165026,1.3002367513095616,1.2865815165980292,1.3118515061290366,1.3310865287423164,1.3383670433849102,1.3276281420156284,1.3371849275924912,1.3570644603283764,1.3261741239107978,1.4493399814096155,1.3259050240827457,1.455886319423559,1.3411094839103164,1.3582015141302444,1.3489784843437234,1.357616122006868,1.3769396216422196,1.363479876044693,1.3722433758890815,1.3299019089328314,1.3639458254222518,1.3790570449902015,1.4600842718516807,1.374072569142376,1.4220024215270732,1.3790293603474593,1.4174525670431508,1.4024811371227026,1.5001912079664288,1.3629550672060333,1.4200378569918404,1.3711332839725194,1.4352097795658167,1.3238994253580751,1.3663451546750736,1.401293966307904,1.4438940386230161,1.3808022021862245,1.4512673397254179,1.353906307144248,1.4357825250913232
Tapu Koko,Volt Switch,Thunderbolt,40,1.2831363661555588,1.272149625696215,1.317270911531817,1.3209387168454512,1.2635788975048956,1.294998333491579,1.3008360861402275,1.3143611281029353,1.292900510044129,1.30088571476975,1.2834509667926803,1.2970918708779193,1.2861039289931921,1.295096502898582,1.3665598745854959,1.3276369142770694,1.318062899957986,1.32648867735117,1.3101904291332207,1.310896240893356,1.312191372704201,1.316796782552118,1.3383958028499725,1.3864395666354514,1.2723333803618067,1.3285525213943716,1.3008952376475265,1.3306235502236878,1.3295953099833486,1.387875178687838,1.2766073036559022,1.3263589883818883,1.3036899414236103,1.3558903428673408,1.290316059792733,1.3014969242766345,1.2866813272713462,1.341803267819329,1.2973220891256336,1.3629524930174497,1.3139268699538853,1.35392194625347
Mega Glalie,Frost Breath,Avalanche,45,1.170220735415827,1.1618435275732983,1.1771090821532835,1.192931108006203,1.1946401069645778,1.202283130624114,1.2223381835319833,1.2255984754556015,1.1683203764033028,1.1790351852244298,1.2246172900121615,1.183245719935032,1.2666999403184194,1.1924500515831866,1.231785376313888,1.2110568530991421,1.2072765389966162,1.236440517668363,1.2092831216255022,1.1930848241080518,1.2016751199503837,1.21062697618495,1.2124948015737993,1.2441132841968645,1.1747942226838441,1.2293827889752866,1.1707751079760718,1.2104684498822327,1.2079470728832151,1.264091857998347,1.1738385570951004,1.2325978454326876,1.2368747684319514,1.246305097408021,1.176766335506499,1.157503899369036,1.1821268073660218,1.2318261227923313,1.191209948845885,1.243410350420497,1.197039045206192,1.2351172643232073
Mega Glalie,Ice Shard,Avalanche,45,1.1918612848054435,1.1905258903874318,1.1862682314103283,1.2059824132798656,1.1904744463543473,1.2003825878842538,1.2329687600064265,1.2360916161561828,1.190458088255657,1.2088709757578224,1.2508294878108763,1.2042938048906577,1.2804421051717059,1.2139870404260202,1.2482250408732198,1.2193784208660474,1.2212678250077103,1.2556922650633984,1.2242680621661337,1.2249751919687715,1.2100142875080377,1.2236527697979962,1.2169417915657443,1.2516700069434759,1.1880557666133633,1.2510657128348937,1.1779322883488985,1.217457545709763,1.2215724680071958,1.301537575137214,1.1755565497739553,1.2348514658257468,1.2576229627959086,1.2707114938289898,1.2146120888459861,1.195933881589701,1.1888574780602708,1.2430257836922638,1.198509302397559,1.2587021438744903,1.207089305486989,1.2415862621275586
Mega Glalie,Ice Fang,Avalanche,45,1.1897126323140965,1.198053068746538,1.191530347461561,1.216164871048178,1.1886987626139756,1.2084771043155385,1.213001187681612,1.23544081207448,1.1936132240266424,1.2090423261798127,1.2485266978822758,1.2171757523974374,1.272432057408953,1.2176044922701945,1.2562783594872828,1.2415982414576556,1.2204655227228371,1.2743597728480405,1.2168837290453896,1.2196737614148658,1.2014236141497696,1.2249884900900625,1.2098157872489397,1.272172255924693,1.1569981767102515,1.2460216200573802,1.1661257077615925,1.2129505631298396,1.200589277583417,1.2732368417442603,1.1644883613936132,1.216194257568029,1.2401755241472217,1.255659386854954,1.198329518753152,1.2002543788086877,1.1682297359569571,1.2383901827438446,1.202065337548417,1.2383548636202732,1.1917548221678012,1.2438109067072884
Tyranitar,Smack Down,Stone Edge,50,1.175983549036841,1.1836330630487373,1.1583508823789488,1.1801425878068998,1.1671073123421831,1.1985634218446994,1.1927340161209476,1.2332195489361486,1.1967844258532465,1.2036546338161462,1.248106535435374,1.1934583870724063,1.322801302986725,1.2097119572517636,1.199223517886391,1.2020535094092568,1.1788991292274384,1.208991678092994,1.1875708921516663,1.2294765542480757,1.2211073484591939,1.2555184786372264,1.2413746080636852,1.2824490605954757,1.2272346698159557,1.3004029512424788,1.2195755617289696,1.2806304777109954,1.2593872588031303,1.3096341942609047,1.2120159400133177,1.263972402905571,1.2374284988369584,1.2944679642176489,1.1732802585711124,1.2141048984449907,1.2421961367451027,1.304752115418683,1.2409597607042742,1.2886547428346806,1.2174537696894234,1.276484915648893
Tyranitar,Bite or Smack Down,Stone Edge,30,1.3808499799834477,1.3754418867198372,1.3565872589581776,1.374216283407951,1.405077060870805,1.4157502279064138,1.4171708994675054,1.4303769184161537,1.4169477757546216,1.38908936033906,1.5289550482240477,1.3922271390417444,1.5265575135183378,1.4082598653020748,1.4382726104445307,1.4461093707520187,1.437003662520954,1.4477377375446354,1.4298354736970615,1.4308119949116969,1.4140042310809422,1.451500854206539,1.4226682751993622,1.513481357546907,1.4262996078139774,1.492228486982107,1.4476940988221683,1.4788852864632533,1.4668967802081812,1.5584041209967772,1.4126970705494535,1.4779610813296382,1.421482438631818,1.481717034852835,1.3911350895217258,1.4446609162069395,1.492926513876906,1.520785232489052,1.4209371854400341,1.4824546199371493,1.4040869519507075,1.4896886825790239
Glaceon,Frost Breath,Avalanche,30,1.4630474730395293,1.4161012104776953,1.4905299829446816,1.4612190301136747,1.4339773409324992,1.425526654696356,1.4737171015580128,1.4654568352580135,1.4706458473090824,1.456164392382089,1.5437756263709048,1.4290091143058874,1.5610904076936265,1.4444884294514806,1.638725596755593,1.5164453851227324,1.538548314887112,1.5075844172372734,1.514066890986517,1.4784578309600604,1.4467003656536677,1.4230211515997824,1.4629778824857886,1.5060636905191231,1.4098713181664888,1.470722786941548,1.4675253577276095,1.456282001197855,1.4792903074379806,1.5398149482723729,1.4161842836544796,1.4445021535330063,1.5120166245421514,1.49287430025683,1.4738467705608687,1.4344375229802284,1.4503556817013128,1.4678235943910507,1.4882403434451714,1.504882764810599,1.4240498633168044,1.4543122879436872
Shadow Tyranitar,Smack Down,Stone Edge,45,1.029529210156299,1.0459440648513316,0.999830676714242,1.0177426311502682,1.0347333412784792,1.0457674677458542,1.0343700530064872,1.040070286840824,1.0610231301814983,1.0345455828693086,1.1403697240820407,1.0369896143280612,1.1364316191761166,1.045461522982091,1.0830056218733932,1.0774559345824357,1.0439560136720087,1.0620671409563243,1.067147840049611,1.0679456676519583,1.0447516713150213,1.0679951258860727,1.0851604686702707,1.1328825707427543,1.0536251531026515,1.132433151938454,1.0779186118922095,1.1043454139389375,1.0841375938164002,1.1277992705345612,1.0392575187514972,1.0820505182203792,1.0689579046377797,1.1140158672611071,1.0379206368971465,1.0686817885905913,1.0922838968838078,1.1209477887213235,1.0756428450622866,1.1430996435072476,1.0468913248401994,1.1031855705646523
Deoxys (Attack),Poison Jab,Zap Cannon,50,1.9580684826852182,1.4686914425238553,2.306734486456364,1.5283546526582485,2.2166969023604506,1.6449663697755386,2.2348362738556338,1.5110912102995624,2.209191046593499,1.638945344091464,1.9878498122950632,1.3763149710873286,2.321064562787996,1.915429186385875,3.9531233164978667,2.509723928902698,2.2362451531537038,1.6898473335800237,2.6916357187541133,1.6757210145566261,2.1345036660489995,1.4149695415441161,3.0570154567013157,1.8072496105495939,1.4977286912114605,1.3439882882916627,2.286537933422929,1.526886336942073,2.083108660057793,1.7309817603573177,1.8444940462457355,1.3979158978296535,1.9680456638566644,1.5180326142969713,1.5184081195521628,1.088678612528646,1.285830246721392,1.0205037846884453,1.78800123989317,1.4909053381481578,2.0472658403505104,1.479963064764058
Mega Glalie,Ice Shard,Avalanche,50,1.1520760333760653,1.142704406390553,1.1478439855032974,1.1769177054902944,1.1562730354053918,1.170197044311844,1.1474469396672722,1.1614706208366323,1.1520608404647552,1.1588712226874711,1.1952850113957267,1.1725954622122714,1.2223605709596166,1.1831294800323395,1.1956822010554975,1.1986577171264534,1.1729053118454082,1.2202007609645766,1.179335498987002,1.1738644693140756,1.1608746770566591,1.1629120262387898,1.1853370153832554,1.2436359121466813,1.1257702299775583,1.222499013534998,1.1350813411972462,1.2000302290355243,1.1842528823543894,1.2415867085376096,1.1350045465931684,1.2089068232051037,1.2036654124037167,1.2206422753656927,1.1572492267072771,1.1490515096273,1.1300579101421486,1.2030557504049468,1.1612532742148636,1.2147128110660046,1.1762467746675613,1.2224083367676393
Mega Glalie,Frost Breath,Avalanche,50,1.1451536386415193,1.1346964153267127,1.1187300287054394,1.1314193617201296,1.1313103451902897,1.140093675710891,1.1298871274213829,1.1442325910714481,1.143886031277297,1.1504591734958343,1.1782608282994782,1.1534479324094606,1.2035949760509252,1.1661215553406892,1.1625221116237485,1.1572414965882807,1.1673858008228961,1.184493799719555,1.1796042149022168,1.1568498586481792,1.1513655889839698,1.155424230548252,1.16936306403393,1.214474011593011,1.1399464938978359,1.200537733829662,1.1348011672295435,1.181098402948878,1.1866445322696095,1.2407739572306773,1.1260870529721723,1.1773520631635686,1.1814320899096926,1.1945146952229269,1.152858939383866,1.1379833622839828,1.1148615163160285,1.1737976451574326,1.1432456760281862,1.2017132736916956,1.1433866865161133,1.196221808214012
Mega Glalie,Ice Fang,Avalanche,50,1.139816171235264,1.1412964414733067,1.153686062965361,1.175405034658791,1.1573846984192635,1.1698184759576227,1.1380413155230429,1.1657935224423301,1.1499551244434782,1.1643185532498161,1.1870123624890734,1.169655823681854,1.205476533923526,1.1853473285765215,1.1990649883164695,1.211792048383949,1.1800022698159822,1.2175646678339769,1.168325889962892,1.171753525392995,1.1524977455796237,1.1723600452025553,1.1798662577250987,1.2174848510858591,1.1346752818020571,1.2249184597023557,1.1356670386781897,1.2011219653316203,1.1793156201781063,1.2316110083922915,1.1158464660881542,1.1940748232268346,1.188495677728039,1.2313054135905908,1.1396021253902888,1.1484000863438273,1.1264391755295047,1.1932538109495736,1.1334252854074955,1.2117687193646953,1.1518743827836604,1.2035284150080823
Rhyperior,Smack Down,Rock Wrecker,45,1.0987343740290603,1.1282105043013269,1.088942436656445,1.132786671108443,1.1078551665658498,1.1420001820058228,1.1510765700747023,1.189064570551911,1.157010560899759,1.1731082485192503,1.1233767895270874,1.1401130753165885,1.1175266224473488,1.1400601283884557,1.1324633083475037,1.1460641741856408,1.1152381565586784,1.1610730066518637,1.1207366473644833,1.1706957303825436,1.1326226994448607,1.1941679952210091,1.178867575431262,1.2506009821621538,1.1662675257941004,1.2640724845188693,1.146759091347722,1.212573691952045,1.2034410480940183,1.26271749084034,1.1500623178058698,1.2336895257923,1.1582801294523242,1.243733421501124,1.1026285034785468,1.1741099404739384,1.1561486238710388,1.219402882741663,1.1897035562055882,1.2422280353638795,1.1675418145070695,1.2259555710865795
Zekrom,Charge Beam,Wild Charge,30,1.2277533631918363,1.2235296010293168,1.1846671350181972,1.2095473205040639,1.1750739175607539,1.2005666128631913,1.2207430326244575,1.2445746466726944,1.181223607049535,1.2112551909144391,1.1677067583601364,1.1733677396609095,1.1968663982772623,1.218603999371084,1.1858667842935224,1.1985014099336802,1.190022630516298,1.2142179669714217,1.203249073622065,1.2234332469960574,1.230160720196943,1.2180463402291326,1.2613550037158678,1.284870859339257,1.213573684438574,1.265747475040343,1.197929469749195,1.2471389279066263,1.2437335934638636,1.3123526359732938,1.1878422590747029,1.2318319540439395,1.1910580108941546,1.2769886694181036,1.1821188691995086,1.209018228318204,1.2126993439637077,1.2606074946052401,1.2009254835715513,1.2577330728559757,1.2368457787406515,1.2742990134079173
Zekrom,Charge Beam,Fusion Bolt,30,1.2717846075761303,1.1926076295195578,1.1851825266851168,1.1814025990329173,1.144350808803635,1.1582389894225318,1.1835374663716882,1.2024874764114877,1.1811585926610382,1.174512996907628,1.159231521219508,1.1371571742238276,1.175602740805643,1.168754788587916,1.1746223790251058,1.179464774211009,1.1791714069326595,1.1999743455677083,1.1952889206830029,1.1976343278897628,1.1992109718929902,1.1907870305193347,1.2062230964230252,1.2967865146624131,1.1991445442092388,1.2500398262267853,1.1544659085803748,1.2342346604256798,1.1731791692873592,1.265434241278333,1.137783242689938,1.1920546181814204,1.1460873120649298,1.1824918854403506,1.1629732396578718,1.184447593569858,1.1662263739214376,1.2439872709759197,1.1312944011916966,1.1656741420150951,1.1896986534465062,1.254611526210567
Zekrom,Dragon Breath,Wild Charge,30,1.3560827558262576,1.3365919196417404,1.2971150789754766,1.3374350141046194,1.3361038037996018,1.3689608322155191,1.3356333547556345,1.3652713525110054,1.3678289676484026,1.4032077974256678,1.324502447460129,1.3383284006336071,1.3459263217095008,1.37371986281868,1.3536199601733554,1.3891323123513222,1.3625815574194549,1.4090211907113919,1.3435190120217009,1.3838803731444225,1.4273559168546934,1.4529804959344335,1.4571485074474981,1.5759633306681633,1.4104629890770475,1.4806075523843782,1.3851480622722097,1.4403107957426646,1.4305243082170944,1.5326123743782454,1.3611516659273875,1.4480323756577027,1.403865100511887,1.514004335896791,1.6426733185206897,1.7441996770799622,1.674290388866968,1.788042475626037,1.4098423696019378,1.4968627338518032,1.397280834065871,1.5077516853665642
Zekrom,Dragon Breath,Fusion Bolt,30,1.4251166586243942,1.3382125576663662,1.3392649142855206,1.3549176168526822,1.3388383990211883,1.3677523436067076,1.3634035878011936,1.3599525701439399,1.4394484429335268,1.4319522214260043,1.378532840468537,1.3383340064998075,1.4132564417490794,1.38909203041882,1.4430553306884852,1.433108629054223,1.398673234936226,1.4326396030778303,1.3711026101030923,1.3766782593996614,1.496065132772994,1.4869749673727346,1.526758605504667,1.6076892666131046,1.3722331870548972,1.4337557248611423,1.3845072820933328,1.4297738743180242,1.4267186777391272,1.5165615414350013,1.3598594103055948,1.4199334687032068,1.4093583941973966,1.5066454136615266,1.8337210357292275,1.9021985964352928,1.7718070180123537,1.8880171708365385,1.4242038973639377,1.487435583713748,1.3941975911656241,1.494661582584318
Nihilego,Acid or Poison Jab,Rock Slide,40,1.3694576932993918,1.3840427283785215,1.3830945701828588,1.427378652882175,1.378495382846618,1.42160244763083,1.4332685527633138,1.4610645886138747,1.3862682985028123,1.4245959058814204,1.3870319441682366,1.426358205636604,1.4044109985384527,1.441708178339778,1.517687035466588,1.5707659620386705,1.377416132679513,1.4374401887204178,1.5413306001525304,1.6259975316359032,1.3917337919540973,1.461632371574137,1.6252585183394632,1.762559812773125,1.475727134416394,1.5514720397691637,1.438225567515926,1.523001965383192,1.70116590819274,1.8322156201968982,1.4177352202464035,1.5185192311436007,1.4595628661348743,1.5368901580021828,1.1741814079896444,1.2474229391747407,1.2533523804681734,1.3262571686464308,1.4821419048297269,1.546299632994487,1.4778156242558094,1.5598629744650385
Shadow Tyranitar,Smack Down,Stone Edge,35,1.1124103774222835,1.1184643127719571,1.080751939583925,1.1061581723348441,1.09594590013102,1.1147725147917298,1.1518336315408901,1.1672594084642447,1.1292675460237793,1.1211306202203875,1.2293175035512607,1.1277084034876035,1.2355714179895594,1.1350053315131552,1.1565130507451837,1.1502138461833513,1.1430377403255358,1.1510722876262711,1.1657255568606006,1.152471486209898,1.1395512086356665,1.1554144899302556,1.1559825781313018,1.2260048262704777,1.1520333895686592,1.1882504469207842,1.1553114884913955,1.1828798135003387,1.189596557768014,1.2555709169206555,1.1408601636773539,1.2023138365031096,1.1565678126835837,1.2154987937916102,1.107211925733044,1.1389656886134505,1.1659207732156167,1.183784451346516,1.1479622646235257,1.2025027187812076,1.1487729379058147,1.206824787539147
Crabominable,Frost Breath,Avalanche,30,1.628191720828626,1.455790157937626,1.6608781145889242,1.5060847706374552,1.5843874503886222,1.510006751495655,1.6178706357019152,1.5175131342548975,1.6832067021832768,1.4935563551908582,1.8098101659441852,1.5720290255100768,1.6779289346332964,1.4902048360527973,1.560478413598051,1.461491183788697,1.8204355090413085,1.6448117793929269,1.4587316773557166,1.439242441891213,1.5701110088008006,1.555429557448719,1.4692841382112987,1.5054053934533334,1.4632174217881113,1.4935022326039389,1.53989245881765,1.5309233214926357,1.50318983747041,1.5341757884298417,1.535008976348069,1.5111562785141528,1.6470674564050847,1.5932778374530927,1.5296192264146484,1.4955585944860674,1.4765842701737562,1.4724775735462838,1.5626082445683103,1.5340025930652883,1.5720302762678575,1.541104573822114
Crabominable,Frost Breath,Glaciate,30,1.673029284450458,1.3707449136344765,1.7478016069702245,1.4621679614897143,1.6077711602664575,1.4183586962860952,1.5673005065986554,1.4124699150940785,1.7350841833183206,1.4117843205174343,1.8531208661940237,1.481089331920063,1.6990063657155694,1.3932235370523665,1.5147261706227586,1.36836353941711,1.8426716886554049,1.5384057123201154,1.402838272725071,1.337578363805103,1.408707199305981,1.4427010048817237,1.3908351962670484,1.4018815529231663,1.3646673369033355,1.3821219755824652,1.4588576181682056,1.437655440765223,1.4170160244490628,1.4296447703634607,1.4308230216451683,1.39712972081017,1.511165699822756,1.4866807119203076,1.4240555715338161,1.3692285879368171,1.4015955338910326,1.362610208896812,1.4286808365143944,1.421191260289556,1.441466611717771,1.4278106388220682
Shadow Electivire,Thunder Shock,Wild Charge,45,0.9984821186201492,0.9772267409119152,0.9781454212417707,0.9643360841387235,0.9761308473479225,0.9647250552239288,0.9676960349295439,0.9890899648124999,1.0255558433275764,0.9864638792872846,0.992620459935235,0.975299776470248,1.039548933846869,0.9804113081447615,1.1524396803629027,0.979304647821951,0.965710696670661,0.963387667784121,0.9773233588270211,0.9821031246339342,0.9932806858003858,0.9898988649897076,1.0135016198038722,1.0600428732288985,0.9797021502278107,1.0360888273064057,0.9968446956522254,0.999054747580115,0.9989778313389763,1.0540585793558164,0.9869527002124714,1.0297028996123858,0.9827315872961908,1.0297526284460332,0.9715623690287677,0.9603365695127193,0.9817115607200981,1.0338232793186173,0.9698414932092039,1.0039903040531954,0.9902784977400925,1.0335124036281984
Shadow Tyranitar,Smack Down,Stone Edge,50,0.9919695571617317,1.0013346430791037,0.9639409788009792,0.9802402800269986,0.9958856635290854,1.0061376720966948,1.0161240653337058,1.0277990103405816,1.0199287229755034,1.000212109442471,1.095138376366867,1.0007244888268703,1.0994787409967777,1.005769520330805,1.031210159259662,1.0306927569354014,1.0025533676077216,1.0241518942816923,1.0267899717395212,1.0415437111496675,1.0117942712990409,1.042632135668545,1.0330120138503323,1.073628438515998,1.0226523716755043,1.1081045874402902,1.0215305512107928,1.057032113688943,1.055200189573068,1.109178527354766,1.0020728432099744,1.045038557847323,1.028115594271412,1.0726500173835531,0.9977895759785887,1.031087573480103,1.0623610902410592,1.0790756797751913,1.0298941810116078,1.0744962724038083,1.018649637746973,1.0755897263024936
Shadow Mamoswine,Powder Snow,Avalanche,45,1.006854464857979,1.0044858910486103,0.9896172063841984,1.0258193094705899,0.9994476902775553,1.021951235775395,1.012850047751316,1.0510433238772028,1.0312329122338886,1.0457129293426752,1.090256943489705,1.0310309115787835,1.084851027632871,1.0323609675580767,1.0430192129443099,1.0260665085047493,1.0438023877161369,1.0848585987318595,1.0008735326685894,1.0275270705335617,1.0022144686226537,1.0225518897179404,1.0009856741058933,1.0901021835833928,0.9905589068159704,1.048053805012736,1.0007638583714145,1.0431062277862955,1.033787227533346,1.099199256741279,1.0020723208332174,1.040997921393233,1.0454626417101298,1.065986977949488,1.010749145346708,1.0163587637454363,0.9921767502576158,1.06182664037641,1.0269485578461073,1.0604417538100668,1.0277178891767076,1.047344971250042
Rhyperior,Smack Down,Rock Wrecker,35,1.197188587038237,1.2328885878426117,1.2027171881265466,1.2292682880281336,1.2113674093687545,1.2556133723002354,1.2440889447057717,1.2894089197358238,1.229196411530827,1.2762810819569506,1.2092320734805841,1.2329693091036324,1.219455134644049,1.2542450562140237,1.215631657614321,1.2353666959334533,1.2271668412454124,1.266413512870934,1.2057570943225813,1.260921077756764,1.2245710893891948,1.2794578356803403,1.2532608074702067,1.3609833445282196,1.2855094453012381,1.3290774877102853,1.229481243766129,1.3085631776428908,1.2864618558429115,1.370211452520948,1.2417143820107095,1.32908683980763,1.2572807416613658,1.3204402645483557,1.2032980844330476,1.2612964773016255,1.2550928715106384,1.342096952480832,1.2596737590996454,1.318307841741356,1.2467649398857708,1.3258539355837065
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,35,1.1920102708912659,1.197078228611569,1.206461279040746,1.2230742577501188,1.232262720239489,1.2470826711204563,1.2385651733878613,1.2623968591105565,1.2391062296974598,1.2222668154245886,1.3949208410064784,1.2184566095687919,1.4042616112379418,1.2679295083753075,1.4242261168330006,1.2419725885417692,1.2212402665355218,1.2561540448446493,1.2046617515763376,1.2400928593894136,1.221894321904595,1.2659826038650466,1.296293858637927,1.2974070026411795,1.248904229635457,1.3246445801164264,1.266084837074127,1.3035987924650756,1.272533835353686,1.330416761957451,1.2487493690994713,1.2949462974057342,1.2295164733714152,1.2861048271086888,1.2096801568489741,1.2391793810156466,1.2245152629556275,1.2937342505795018,1.240873307080579,1.2898040820091172,1.2462901544885834,1.29885918684489
Darmanitan (Galarian Zen),Ice Fang,Avalanche,35,1.0229346643640929,1.0060884085466304,1.0877197465303572,1.058407256324495,1.0427949407640547,1.0659681888007067,1.0379731638643328,1.0767042134511242,1.0413028908460302,1.0361256200512874,1.0897414258137705,1.0353629140646798,1.132889763624497,1.0496980181980586,1.4645716454472175,1.1194224815507714,1.115066091479597,1.1019071715412176,1.158271037976594,1.075758990656232,1.0069357195310804,1.0393285632207963,1.0148070677545304,1.0572962577046683,0.9640024319778452,1.0404239092018446,1.0327189242192394,1.0569679464120922,1.0307836369578034,1.0613630807202048,0.9972658104029379,1.0453395339222236,1.0520884183146437,1.0633970274686095,1.0314485964659026,1.0158717022798223,1.0297130537087893,1.0430151784128208,1.010212000834994,1.0411113904798208,1.0095265746066884,1.0610573459571127
