Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Articuno, Tier 5","Articuno, Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Moltres, Tier 5","Moltres, Tier 5","Victini, Tier 5","Victini, Tier 5","Volcanion, Tier 5","Volcanion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Entei, Tier 5","Entei, Tier 5","Ho-Oh, Tier 5","Ho-Oh, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Regice, Tier 5","Regice, Tier 5","Reshiram, Tier 5","Reshiram, Tier 5","Thundurus, Tier 5","Thundurus, Tier 5","Thundurus (Therian), Tier 5","Thundurus (Therian), Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Zapdos, Tier 5","Zapdos, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Pinsir, Mega Tier","Mega Pinsir, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard Y, Mega Tier","Mega Charizard Y, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Butterfree, Tier 3","Butterfree, Tier 3","Charizard, Tier 3","Charizard, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Delibird, Tier 3","Delibird, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Fearow, Tier 3","Fearow, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Scyther, Tier 3","Scyther, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Torracat, Tier 3","Torracat, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Arcanine (Hisuian),Snarl or Rock Smash or Fire Fang,Rock Slide,35,1.2976415619254562,1.2766261336295668,,,1.4965319438916225,1.49607227669895,1.297268949697056,1.2785658713369585,1.4115219930890657,1.4135254430255544,1.3972679139582866,1.436403560773615,1.2660908666697648,1.2515954951175463,1.2279648741888778,1.2496314189996787,1.4429455800972064,1.45178459208013,1.4624882708027498,1.3239100352639166,1.4130479050098737,1.4563739429099136,1.4920597206494624,1.5414924362074398,1.613139258479217,1.6058156453160217,1.359216430586915,1.3619373335093827,,,1.584350412763294,1.5279059017393304,1.4360121402108175,,1.6207496729339572,1.6469925743857305,1.4704873559344498,1.4528901030501418,1.4017373736131902,1.280804196962448,1.5125400047596196,,1.4695850251694287,1.5080426487812792,1.5834807552916574,1.4786790747301874,1.4746572745879707,1.526435912571664,1.5803247615762415,1.540346312965714,1.4359398426825591,1.4471720094444964,1.352585633604924,1.3347295175617329,1.2009260120556633,1.193958009603664,1.5339259046535076,1.5876745040476001,,,1.2484201113557858,1.2684930617408223,,,1.5832531945299424,1.6245891539629675,1.4280240415387455,,1.511344544851783,1.5393233847093097,,,,,1.2477568464035234,1.3287068800820205,1.3243297833397594,1.3704471656974104,1.513715581134012,1.617373728844086,1.6067234038122211,1.6875948984846534,1.462269848019046,1.485808977713667,1.2692821999098223,1.2816060112828684,1.4512432771854042,1.6085796511408672,1.4792792929589034,1.4938333831746635,1.3339777011859109,1.3688254373296802,1.4791954196613892,1.576120823472858,1.5469053999075695,1.6060818293341568,,,1.2511152626302113,1.2949096601614987,1.162485905369555,1.2221843260665073,1.2085298215772142,1.2691465805315287,1.4894673702177972,1.5845175190611618,1.2676673923892692,1.251192787978221,1.32004842681801,1.39922105920088,1.5611922014872808,1.568449753115121,,,1.3624111802509091,1.4074139606462677,,,1.478602595268449,1.5781702366925432,1.2905132635970076,1.3069583237386968,1.4809289504672263,1.5806532622780363,,,1.4778445079743177,1.5453550444881712,,,1.5039715097996875,,,,1.4841585863800737,1.581056797589595,1.480566175603278,,1.271946831132881,1.3241892564342526,1.5629941158281733,1.555442644971771,1.348673377413678,1.402245307441864
Mega Aerodactyl,Rock Throw,Rock Slide,30,1.109910320597303,1.0869274034569767,1.1109850257557878,1.0870529920827632,1.1100811043706025,1.086274559835184,1.1100102612144143,1.0878582617611832,1.1452453066258568,1.139766315042989,1.1230236512760081,1.1224315689024056,1.1253364067635625,1.1052724787357504,1.1101213658027747,1.0858122203748817,1.20139351893415,1.1089480333254136,1.0737215680764265,0.9792705404865589,1.2316094430375457,1.0986829357624572,1.0904727024461265,1.1107350973313694,1.12063857182723,1.0868265167264555,1.0888214288556666,1.0879693727741522,1.1662525380427136,1.083762010473342,1.0820820069444816,1.0915401447747861,1.084763264793106,1.0835400030582987,1.122824894690591,1.1148894788067802,1.0878570146397606,1.0831512368980984,1.1048969115293186,1.0879776846834572,1.1212538891915713,1.1164197231886919,1.0921748686226531,1.1016652099517714,1.1975589694059896,1.105624511487245,1.080520315705507,1.0891130069888824,1.1108984661180865,1.1166623169071637,1.127108484205522,1.0642700677753032,1.1003665100790272,1.0772868128873545,1.1092579345381681,1.0924407755920338,1.107803584075414,1.1144992035270849,1.1009944340767193,1.0942234488272937,1.077892954718067,1.0907995545061857,1.1225493721628257,1.1237336430007634,1.0858491696559187,1.0933988416255034,1.0895619019787588,1.100020408661409,1.1306234580165628,1.1331874039412353,1.1047866609125137,1.109482838304641,1.112091468672233,1.1283987382361698,1.0846469597364397,1.1376680174099696,1.1119252229596182,1.1056986698573588,1.0877734598057562,1.1443485711619963,1.0997650493377458,1.1236097253670985,1.108453693607199,1.076123953930583,1.0995521964268955,1.0776831373509819,1.0828212244235917,1.115900375625475,1.1268473102061125,1.0905545969242345,1.1057461394209611,1.1213331205920438,1.0810905889861344,1.121285027011139,1.086179837645083,1.1489949229377228,1.0897332034318974,1.1116450724965479,1.086227630492954,1.1136246186108012,1.1147017620812292,1.1100966160207049,1.1129258501924169,1.0885768400226798,1.0817094352761212,1.1536275454687037,1.1049051866452377,1.0882532241099299,1.0878792018970762,1.127563031149874,1.1153785191313315,1.117443371849732,1.0883268586244208,1.133008111025484,1.099896673878592,1.143004055837067,1.069276992746359,1.1076176871984187,1.09263594179216,1.1476042052173119,1.1160183910369676,1.1441861614062505,1.089068649807988,1.1427707276469836,1.1006336594373507,1.1417991099764615,1.0933745486892472,1.1295812313254612,1.0965608437512437,1.0974485373572518,1.073856619771329,1.1227950899879708,1.0810365344557005,1.1268503255198405,1.0772857576333739,1.1297863786057971,1.1077521527839524,1.1267953950949368,1.0992624944038543,1.140768218206805,1.114256145088268,1.1100207307648364,1.0943184214842703,1.1209843559292625
Mega Aerodactyl,Rock Throw,Ancient Power,30,1.2898964130986104,1.2317319535665534,1.2897199063874303,1.2334833604071263,1.2891792036271168,1.2334838971159972,1.287510419399507,1.233919803771868,1.3336575287663701,1.291154401352444,1.339051392803617,1.2809909472152434,1.3637738019224244,1.2616648995530386,1.3073335147534022,1.2239483816793182,1.4981599300438118,1.2709463578290763,1.3200275836143254,1.1134812937925282,1.4626661513509798,1.2483210079811626,1.263191227973084,1.2499004460725467,1.2942784926693027,1.2257206589711775,1.2607862139895796,1.2319202492383896,1.3421498812408386,1.2201718111308555,1.2652023690419505,1.2355835665102644,1.2508533327811246,1.2192385321159132,1.3038569760423535,1.266971856500506,1.264095502966817,1.2401098606493528,1.2813787794808644,1.238930911105169,1.3431634855705354,1.2678208332481629,1.3017205470146922,1.2659612767865165,1.4477827965457424,1.2744139413170272,1.2607054571122924,1.236489334022724,1.2763554462826479,1.2567572719607791,1.316685283573828,1.2157381801957998,1.3209277005117641,1.2242030405836162,1.38384911021274,1.2698165089029032,1.2887506823689907,1.2648988922696156,1.3556355011717975,1.2653947629007851,1.2463927302264637,1.24017752614891,1.2950567504592643,1.269039987160908,1.266699244291913,1.248095190975658,1.2811127839583856,1.2581740587606722,1.3134114401944508,1.293669199306664,1.286902963952338,1.2609429895819309,1.2745087344619248,1.2747529096973549,1.2314149707107702,1.2667570350273545,1.2702731142263217,1.2504947995119309,1.2554572677256164,1.2775447772255157,1.2416840528894575,1.2530985183530354,1.2880792267534287,1.2345376535845454,1.2815271905575873,1.2341599856553223,1.2239878499535775,1.2682993722778584,1.3073846292711877,1.2395491025678338,1.2627240490333027,1.2651205308851952,1.2226150991254787,1.2564724093901416,1.2378634658674814,1.2881966615834544,1.245333172852174,1.2461589261622057,1.2458636918093091,1.2605617523700166,1.3080668248677887,1.2810842662832016,1.296737360211357,1.2395428443897556,1.2334877258425556,1.2780942438879375,1.2994848214312755,1.2462926860136374,1.2330054883152417,1.2631210558391037,1.2822238828727346,1.2615428899067942,1.2311241303913434,1.2649180947402276,1.2512256296640067,1.2772354347013186,1.227332814495171,1.250837929088299,1.2451839926304717,1.2836724640266528,1.2777718088333878,1.2891212013402868,1.239447466266429,1.2828552899295511,1.2237014260358514,1.2632615095101611,1.2435073888387016,1.2784495895935903,1.2575408499296903,1.2370344530668562,1.2222350527274217,1.2633389322291604,1.226866610464202,1.2586431209817222,1.214919186430944,1.2574277590613236,1.2632691083790006,1.2679157140165467,1.2454348733439107,1.2777674467365487,1.3015606767098795,1.259660302437355,1.2323586313267214,1.255952489570429
Mega Aerodactyl,Steel Wing,Rock Slide,30,1.4324110820947737,1.4245607373636962,1.574304744911322,1.5749488402019516,1.4319720858954539,1.4226000459455967,1.2126535563030936,1.1985142393845758,1.4114918302136352,1.4334218793816826,1.4195311891899787,1.440562405241031,1.1840669401316122,1.1727558744459137,1.2127749466451674,1.183450310565291,1.3278459257613264,1.1836767075752967,1.1742936641552422,1.0667625355738137,1.3547946311501533,1.1940767600755826,1.406769808969982,1.4591789874075147,1.7815769929826413,1.7726962352814244,1.598357821555523,,,1.8130996516392046,1.3916963153586468,1.425376516095896,1.584503782409269,1.6290833001037066,1.7482678660457045,1.7651924987468697,1.3930768608255268,1.399089290251849,1.1981254778938555,1.19104443563361,1.5895364176306697,1.632412896566467,1.5155318977348184,1.594964993000819,1.733723038076162,1.6003376388649324,1.3842864423863135,1.4256786132017718,1.4043558566629124,1.4232710455625974,1.6809862304026804,1.5630947420607688,1.599536299748243,1.6027278250151877,1.1607052845578651,1.1538030455901926,1.6302187246618725,1.6788083158307614,1.1781308741958425,1.173796963151438,1.394263571472583,1.4278911548099837,1.6277014560661325,1.6471889198317378,1.7015850576850213,1.7864201026903765,1.5376643202356286,1.5998153050043937,1.403728945098729,1.420047135878762,1.1934922270188582,1.1920238135052208,1.6242742249756823,1.6889001911670396,1.400801494684738,1.4934963573980093,1.3927505357788195,1.4276566701491586,1.5761090302042176,1.6843559171602873,1.7484253004566486,1.8550445762557837,1.3970815717417213,1.3780835102050926,1.1939327115917486,1.1807105059901666,1.4257740231678335,1.5383417974228486,1.4459140021238452,1.4345376657751465,1.4152836372307012,1.4772801823421728,1.386397945320142,1.4902286080946914,1.3781821258985036,1.4862887228253467,1.6066638457687756,1.6540897716440446,1.5723803597547088,1.6403538181323976,1.1932156045228675,1.195503853980333,1.1995872691300835,1.1768406258670818,1.3935137699034756,1.4759492265678502,1.187558408077342,1.1648525195549007,1.5987991562803585,1.6985532725167896,1.4335205140260874,1.459991286416027,1.5764725614663908,1.680765851460159,1.6077322087600083,1.6933527612623254,1.5618189396661053,1.6465475030163266,1.4259027647393439,1.4966342525039131,1.4196911184852183,1.4865455986811789,1.5955853662000308,1.6796172748110916,1.1853923892574953,1.2310295975193217,1.377338582932842,1.4567183642511976,1.1951181169813097,1.2000462858305254,1.179599506260564,1.2396856291211944,1.6232422273658542,1.7584201664099819,1.4265485377962923,1.4860479938863744,1.6325648275207842,1.684292553659361,1.417685799616351,1.4982911586156753,1.4442151342800251,1.4552013445255225,1.4073385993968242,1.4665761869669411
Mega Aerodactyl,Bite,Rock Slide,30,1.447275698685288,1.4506099312625702,1.4478448779348208,1.4520324263887174,1.4438023589067583,1.4491046903120608,1.4438909128549977,1.4499547381412219,1.2223279942824707,1.2333161403236368,1.604632054866791,1.6309912754428293,1.238665857327564,1.2350387120431314,1.4786923361106794,1.4847211660647341,1.600309902342074,1.4223652968897171,1.4464056608388816,1.2998026956831037,1.611369716002114,1.3868530807095196,1.5414473376131324,1.602796857838588,1.6543723472814258,1.6436287188002368,1.2366287556366253,1.247032882019766,1.494889828216244,1.3452062175986443,1.606530166763861,1.6641667959617146,1.3804017515248375,1.398005484056499,1.633744868156403,1.6626504109985205,1.2371841065063494,1.2407810536671335,1.4878490738207912,1.4963629694970961,1.3773239288865737,1.393374397428781,1.3790416538704087,1.4227937893782385,1.5271469544651366,1.4109073147864544,1.3770068718698552,1.4250627515353136,1.4364377515145355,1.4647711781972421,1.5036084873574833,1.4117557075410982,1.2214537774788807,1.2010436537004767,1.3669267662777658,1.3790152654516978,1.637967953457545,1.6876240371438287,1.3898158326508498,1.3968690257031633,1.4239330133840282,1.4857469364570608,1.4044865139754552,1.4129848459687282,1.5327955829016449,1.5940393636498345,1.5801591706082732,1.6609678926328124,1.469951448217903,1.503916761631151,1.4167567964144239,1.4342824250817554,1.413869184057344,1.4575778553083374,1.4571469387726235,1.574077589559191,1.2515569529477357,1.27718896121394,1.6139976107790124,1.6948421230407473,1.6604884834417524,1.7197754242743222,1.4230882565997884,1.4001505596892796,1.4661477832348109,1.4799340026312462,1.615052114498222,1.7377816316228658,1.4692276534040927,1.4728719052505768,1.2445990398876785,1.304333919028489,1.4308365082664456,1.524862921644243,1.4087367496633247,1.5095819672583912,1.4578672888958892,1.5117119332475162,1.4105383881584517,1.4866548291045394,1.3853821834478668,1.3986084766434186,1.4241590061887013,1.4239340927460704,1.4522613783048663,1.5393870237938136,1.2411716634413215,1.2385979224218,1.2323901108610371,1.3069419386760293,1.472794254484191,1.5088838843916694,1.4119998670053862,1.518938959751682,1.2278729831224617,1.2859847593091163,1.4188968933269286,1.500783576562591,1.4224096142906821,1.5265418656516483,1.4576367579962481,1.5374390994945106,1.6331652592113348,1.7684121637450854,1.3925068724661667,1.4643918216985148,1.421607996185268,1.5346372346479182,,,,,1.455868334363227,1.5794968400401797,1.4300026811330115,1.52596827547644,1.482212893005742,1.5281940693654266,1.4587176049797719,1.563276981713106,1.479268159982952,1.479830814128079,1.2156630076243042,1.2693623089054649
Mega Aerodactyl,Bite,Ancient Power,30,1.573600468660644,1.5381396013468287,1.5701186745150684,1.5391150640847788,1.5730877595539678,1.538045117089033,,,1.4016904320081673,1.3704703708384705,1.7458871408872032,1.6953565710425835,1.4639436803751396,1.3611215797518381,,,,,,,,,1.6229371716715908,1.6639168940664617,1.734910619076279,1.6900368006743227,1.3854477431972392,1.370600670771226,1.6622789607970696,1.4585088243483257,1.6917581094745628,1.7115922016360727,1.4927261582065567,1.487818863818442,1.7235788733041002,1.7187180869103706,1.3895589421966068,1.3698994875634134,,,1.562754036305811,1.4993111775578776,1.5422886173541956,1.543201947518904,1.7259694831804473,1.5277394777966409,1.510711283955632,1.5207104444145305,1.5390425631374642,1.5497655145854736,1.6302111834435402,1.5093327541858557,1.429571063204238,1.3288177924892937,,,1.7169259951870808,1.7398975131844638,,,1.5489173055972283,1.5866056140789473,1.5338147196366825,1.5250296585414809,1.630738916231663,1.661636651494162,1.6828369429316874,1.7297490649985359,1.6054680512069814,1.6151186504157502,,,1.5197160724532286,1.5601106804994278,1.5665628444190836,1.6348987225408105,1.3868789328851732,1.396787869635959,1.649676486723171,1.7754061409947448,1.733232313383668,1.7869857969390148,1.5798504979045684,1.5162723984321662,,,1.702476136942859,1.8498185242483236,1.5961674055696595,1.5722583296532298,1.3864470853880502,1.4176278014219523,1.4996610966010249,1.6204154977189111,1.5142579764491315,1.608033116245611,1.5727701673203252,1.600343316422823,1.5283252074026608,1.583138307438094,,,,,1.543973214266624,1.639577291173063,1.4138925270655638,1.3692888795164995,1.3639430963338537,1.4167833231761717,1.5843224768145039,1.5971197923581346,1.5195895470183696,1.5908991851446335,1.3604752846746901,1.4136884131518999,1.5371759000491836,1.6033876422133497,1.5319777961424634,1.6167141306727864,1.5775014743324194,1.6280900289698867,1.714063565849984,1.8085318137910171,,,1.5399537670179206,1.628212942709466,,,,,1.5470737458500012,1.6579569763010782,1.5441131240887531,1.6163437189585461,1.6042888388743857,1.6232083839637936,1.5684610764105007,1.6330966266941547,1.6126307211413289,1.5842369799573652,1.346777091789331,1.3886402847797532
Mega Aerodactyl,Steel Wing,Ancient Power,30,1.5546902263791347,1.5301939082991793,,,1.559124286049952,1.5283661676497204,1.3785358489264528,1.3317360126020579,1.5454392196039641,1.530894158726166,1.6054238871711646,1.5618792730710165,1.4115664801833936,1.3217051712821701,1.399101539545484,1.3098211780567588,1.62187767686332,1.357784436335355,1.4180213253450342,1.2023781717570126,1.5793203654078611,1.3291190508047295,1.519837261921993,1.5491603502027795,1.823310033074581,1.8113695488390633,,,,,1.5233211528481472,1.5257272177667447,,,1.8044148429349225,1.810685274885596,1.5202322033441091,1.5065934040316207,1.3630926097247709,1.3244338441226784,,,1.667083037771166,1.6985216256319218,1.840506387026768,1.6839246391248976,1.5098254848528232,1.5249895473565396,1.5211579298971554,1.5283411909230997,1.7952519464378058,1.655709025570134,,,1.4362621498951946,1.3180816928819672,1.721457241508788,1.7429459062486787,1.430276808509262,1.3418776975292916,1.5174578937453524,1.5487133528223993,,,1.7521023383292875,1.8149447514636312,1.6533931264170798,1.6867346751971708,1.5380302310586769,1.5412161087170164,1.361847479240437,1.3387065842310621,,,1.5199543504060968,1.5741579087588036,1.5159116770239365,1.523867956076944,1.671631041921203,1.767149717232212,1.7962763822520424,1.8741266262902405,1.538708622869307,1.4967438690517962,1.3640916109331218,1.3207737773886972,1.5507855762905445,1.6025061549141946,1.566801231228483,1.5373419822452388,1.5224321995010524,1.5662559202674162,1.4857632599451471,1.5595567746036336,1.4977006803247668,1.590921661928218,,,1.652426979879551,1.7131531473541584,1.37857343789698,1.3580889677024566,1.368750829382457,1.314876602970094,1.5134104762773861,1.579789528204122,1.352453246839568,1.3121287804560817,,,1.5662143970669484,1.5701237699961677,,,,,,,1.5287633191195924,1.6020553335531182,1.5440106327973873,1.5830937158656908,1.672791246066755,1.746261080975544,1.303303364701541,1.348308304670832,1.4987417517341377,1.565946440214717,1.341313651624083,1.3261842771258483,1.3141327840098622,1.368031243296438,,,1.5120468650124068,1.5928136461184237,,,1.5318380800357154,1.5847835470551392,1.5806529969478968,1.5573278425352208,1.5172641285051807,1.5601029918723046
Regirock,Rock Throw,Stone Edge,45,,,,,,,,,,,1.4623169946999952,,,,,,,,,,,,,,1.539480091140566,1.5702942865890466,,,,,,,,,1.5918257521913124,1.585892248416976,,,,,,,,,,,,,,,,,,,,,1.5992891533400975,1.6124434589727732,,,,,,,1.5443144378134488,1.56232080648642,,,,,,,,,,,,,1.5819065227622606,,1.5600063707411642,1.6232583879847629,,,,,1.5550790326909152,1.6372623593175344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omastar,Rock Throw,Rock Slide,40,1.3894715847858068,1.3599894711114253,1.389402774339534,,1.3910692675918703,1.3584010864722662,1.389238121842295,1.3593859637221246,1.4070042191154177,1.4138055122373192,1.3332159082398924,1.3549380768516088,,1.4071471576473316,1.4134273022422272,1.370413677348719,1.3333622668106395,1.312965058114129,1.3173858704508095,1.2030221971034813,1.3122424437890874,1.3336786189612675,1.3638966107852069,1.3927205103972438,1.3921308670243098,1.3803510782746304,1.403832871587209,,1.3245503272246049,1.3048323414880671,1.4557056567029227,1.40071665124043,1.3281062308247076,1.3516018314489882,1.4973663728042617,1.433312657634254,1.3983183207985577,1.4031598757523613,1.4441835344628278,1.4256836848958734,1.3784157265424961,,1.4112594922246344,1.4403241808190503,,1.4379562433963307,,1.4606330139906076,1.4493684245585174,1.4401774380598351,1.4132560919787058,1.3499809763881492,1.3868293253064459,1.3490202230561341,1.3127371978664095,1.3027177331555615,1.4640654914948217,1.4707615794255253,1.3939587817986208,1.3861941016798178,1.4008518976000268,1.4193325366623608,1.3770874774648847,1.377985337788785,1.3710863341047212,1.3825814457205878,1.37817147886178,,1.430580866730763,1.4344536668470802,1.4040328598827145,1.4109209363834951,,,1.4014417245815243,1.4725475542702686,1.4110786073738948,1.4083480261262056,1.4314474864462199,1.4638135769874203,1.3858631549652023,1.4442709240509202,1.2932278216377804,1.3419683512092249,1.4356241390774451,1.4113909906591537,1.391606937888249,1.4686255361783571,1.321556494831475,1.3731381099745787,1.3998580880523819,1.4436405362581322,1.4132574275790333,1.4585040222991983,1.4322681158437311,1.4635571330802961,1.3679315883790717,1.4027277573904957,1.4288846710180205,1.423183452570765,1.2860477364763165,1.3377035884541668,1.3218035600110989,1.3862687440435262,1.406207897665622,1.473790354204189,1.3838438177376295,1.3720621025999296,,,1.3507500900055829,1.3974235938113262,,,,,,,1.379176220656132,1.441737542361564,1.4316921985739082,1.4361934199202542,1.393541871091692,1.480918468577565,1.4133218416340414,1.4708763832932783,1.3981419015413468,1.450243221243841,1.4074726290970283,1.4301837300053908,1.362435158112237,1.4327271443644778,,,1.391868735947847,1.4423777727880827,1.4680065483053573,,1.4186295001168705,1.4523773568220204,1.365935573722169,1.3932292982828427,1.374315909723854,1.4270964655542044
Omastar,Rock Throw,Rock Blast,40,1.5057278514757244,1.4632148434675225,1.5067947576758278,,1.5088951790665845,1.4649508518142977,1.5066631534148558,1.4663105906493992,1.525160856719889,1.530907114935816,1.4553725028076856,1.4644319860863657,,1.5184018279519924,1.5150556221437008,1.4725956715916675,1.4472758304445321,1.408564673017813,1.4186060380123466,1.292449348811153,1.42411619312674,1.439749201826173,1.4900025684469835,1.5109811751283515,1.5143929384806465,1.502560259267118,1.5209376049668177,,1.4425004673627995,1.4149683610617598,1.571917115632574,1.5075364210774114,1.4320415434843965,1.4554172809557122,1.624000541777815,1.546101131769008,1.5006027549086443,1.5002456112189209,1.5572272235660454,1.5238605251735444,1.5067077714267039,,1.552359075170284,1.5425408926938082,,1.5432129639437857,,1.5716336066638157,1.597781611944122,1.5476434673662551,1.534605841133421,1.4522214515168357,1.5041273010007776,1.4594826357724837,1.4314122987228075,1.4083731275585678,1.5942684635492275,1.582697148567233,1.5117115853194654,1.4890770565133251,1.5363590266715461,1.5459691003264349,1.4989945764393902,1.4941267924053427,1.4968421416403213,1.5021009709143383,1.4961204897536315,,1.5528798979027123,1.550743292157951,1.5373186519337645,1.5279938636080637,,,1.5279747731033124,1.5933608654752416,1.5361316296346672,1.5268993279573424,1.5641689780381816,1.56814328712165,1.50214811357905,1.551300203901582,1.4027608310485964,1.4554124920705032,1.5379252227663514,1.5230012533999973,1.4739318923321494,1.55184661847362,1.4412727830766119,1.492928928231437,1.5302942470928174,1.5563207238156558,1.5459994121370881,1.5706813916427926,1.5537934387594792,1.5851925548945403,1.486995771100693,1.5231000007342588,1.5615913335134237,1.539481894890563,1.3929831869432885,1.4446948069299792,1.437936345650417,1.499869560759051,1.525235550707621,1.5970943749977016,1.500211596036627,1.4883670954534827,,,1.467133758441828,1.515144562590259,,,,,,,1.493127944530108,1.5539291146135426,1.5546029694488794,1.5566409128169105,1.520863984004926,1.5986021699733564,1.5089440072643052,1.5685087531815411,1.5200871744063384,1.5761676052834603,1.5269322029289385,1.546590259645303,1.4925679695615952,1.560205899120121,,,1.5109388621399937,1.575372451576192,1.5769403562170519,,1.5341289562365803,1.57322878755435,1.4873874116737307,1.5141128427311032,1.49990661403581,1.5397734180194327
Omastar,Rock Throw,Ancient Power,40,1.626622965918429,1.5493346179433953,1.6244972598078204,,1.6263308317851266,1.5541531127296933,1.6252583954016977,1.550989131278749,1.6300719463955005,1.6016886294050856,1.5180298092274287,1.5087701071214266,,1.5970414745971713,1.6308331237148497,1.545020199479372,1.5991229684358907,1.5079222010208722,1.5514292884354437,1.370929540951129,1.5282118620577154,1.5192883534945754,1.5799493423498594,1.5783317351491262,1.5833187173191277,1.547608413790348,1.6315129288435366,,1.5574923356474673,1.4796111930056917,1.6905895319162596,1.577185933412159,1.5133301035270397,1.5164171276946932,1.7211851685899735,1.6207275252076803,1.6125874500826418,1.5858289819906197,1.6640878583627627,1.6057213051099768,1.6108755488031645,,1.6866684804796406,1.6403645098351467,,1.6536550826793917,,1.6577403192349092,1.7141231318568284,1.6125393446188618,1.647448853326631,1.5362315922915635,1.6239877846640782,1.5365772558745365,1.5291704956289236,1.4797584294106743,1.7574021151125596,1.6888737049629146,1.671052655894978,1.582967092029158,1.6356007684613703,1.6245834537873047,1.5825998444494622,1.5528156996926823,1.5888201894093463,1.5647848882250162,1.6041815550450755,,1.6415728250088113,1.6209676252941234,1.6379649081410859,1.6006037417872816,,,1.5874120921514805,1.6376787771518042,1.6181912089801902,1.591968659946444,1.6430048557993524,1.6352764994782807,1.572950192731486,1.600747781126703,1.4759732566361556,1.512549196297478,1.6124888186840443,1.5773554931378746,1.5367394392157712,1.6134176047830584,1.5060891483543717,1.5419341332409897,1.6018607733952572,1.6218922699870817,1.6209576140512147,1.6286046948987185,1.6324307879056696,1.6364017132290438,1.5577835113959138,1.5755720128728543,1.6693947475635553,1.6137776280753091,1.4667174175114834,1.4977085805715056,1.5114795579843898,1.5604137261288649,1.5860798890364955,1.6394628587761395,1.5933799211220983,1.5478151095350197,,,1.5455871755523385,1.575061612517414,,,,,,,1.572440389101364,1.6109749036223604,1.651683464733713,1.6367560087031752,1.5981361364643494,1.6520852632649758,1.564744090480059,1.6109884140120039,1.5817979631110273,1.62498749769246,1.6042862593054534,1.6118742878710235,1.561596309845077,1.6146597223780381,,,1.5619418558807294,1.622334548979071,1.6834019455665572,,1.6113822974765772,1.6291208894069664,1.5674428004243817,1.5728077383158943,1.5793816360258326,1.6047168810763852
