Attacker,Fast Move,Charged Move,Level,"Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Mew, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Honchkrow,Snarl,Dark Pulse,30,1.5715055122918105,1.4616658878804156,1.5789549659567477,1.6736883103043882,1.5342989351745386,1.6736883103043882,1.6931090913647031,1.7941255892979113,1.6932368844842263,1.6818086815315119,1.748996389183961,1.6803756627001187,1.8510085937421727,1.8020078573503924,1.9082333735760588,1.8965709206907118,1.9360012874332369,1.8965709206907118,1.9253132355607034,1.968844471127768,1.9253132355607034,1.5853137622348235,1.4671256385299807,1.5826371128384675,1.7715342262804368,1.7035159171106142,1.7739073419696454,2.0172977631016096,1.6547396576161921,2.0222885838618967,1.46087635719263,1.3981789857334956,1.4674104905915786,1.7781985931069897,1.741881951990988,1.7798212355043905,1.7415026129665008,1.760488334709851,1.9178454252310666,1.8010232397794408,1.7195710516428566,1.7852411814463673,1.6557922906185534,1.664966872095317,1.655883659665624,1.6086495973950719,1.5070376163377828,1.6111702547910427,1.9829180595572582,1.65265875174417,1.9848121346751766,1.6837172048984232,1.7010451228021308,1.6861908677744188,1.6276937036888353,1.6453362033686458,1.668048885941751,1.4185912047501785,1.3261340274218882,1.4336926248334834,1.7203623545134898,1.72674213725297,1.7183129620790125,1.907387454007685,1.5898071183808085,1.9038576054564658,1.8857990778458094,1.6819820762166522,1.8816321091005477,1.5037880305319686,1.4379070142119483,1.5025870869607791,1.648764433970815,1.5654039699084565,1.648764433970815,1.6274624266914401,1.6645880472138472,1.6274624266914401,1.4542350488112807,1.4852677143324955,1.4595440773229091,1.5012358925375275,1.5839291550766845,1.5041019233363198,1.457262286214183,1.5192008510038664,1.4693812796755803,1.6193043167338927,1.6680301811386786,1.6312487482338518,1.8769225325838894,1.7932545682505694,1.8769225325838894,1.7434805384507404,1.682936424060932,1.7434805384507404,1.82897166082122,1.7967116082713877,1.9869812471384296,1.6425133683609214,1.6895575593682846,1.6648121510706788,1.6845702671962495,1.6359570692521372,1.6901826073762323,1.781286640291368,1.7692369382592075,1.811152903405008,1.6838026534548458,1.7691124465038928,1.6838026534548458
Mega Gengar,Shadow Claw or Lick,Shadow Ball,50,0.8640976586306024,0.7907469939044923,0.8636011620034655,0.8688761713274324,0.8283140303616876,0.8687254396102786,0.9415056870681837,1.0081974774394233,0.9415709249679404,0.9447605698520571,1.010193950158143,0.948097582610809,0.9249130857320336,0.9165832172806606,0.9272511296350102,0.9482252775530995,1.002104741321844,0.948450107213712,0.925904140041747,0.9596541077967798,0.9247949838492469,0.9355313547245773,0.8203435782163381,0.9326908565299497,0.9318632679578348,0.9181868236749681,0.9327828049989357,0.8818333522500679,0.8365321421965459,0.8943258541234829,0.9020678642838387,0.7567097163723282,0.9420974221869333,0.9280445982555318,0.9202871583811024,0.9309800845495755,0.9306834205946961,0.9166777132866526,0.9393918030235678,0.9329055440138139,0.8907856867249289,0.9413182424996469,0.9064789987150723,0.8955732445621015,0.9058677017677433,0.832713799877317,0.8073888457241852,0.8332546307830382,0.8839211800771862,0.8655711072877246,0.8900836307401124,0.9111437275305518,0.9050306297221721,0.9111921749541705,0.9280929219750584,0.9370755939334064,0.9283898136241955,0.8877337128783311,0.7502203905556077,0.8878451665681736,0.9170487851763217,0.9170643196872761,0.9199891275037768,0.9414461138380721,0.8058787346423882,0.93213926821652,0.8836142490880965,0.8645582621047093,0.8836537816398562,0.8240880003214112,0.7662340583654518,0.8245868426558692,0.9164841838121999,0.9003200761352308,0.9164841838121999,0.9230421698763799,0.9143770695953994,0.9230421698763799,0.9273650748515666,0.8992915274217952,0.9273650748515666,0.9292374130150974,0.9057064969741803,0.9292374130150974,0.8917693654180588,0.8665085250866994,0.8917693654180588,0.9333296555512842,0.9411688531493795,0.9331894938668339,0.9173592557226677,0.9237822172361051,0.9173592557226677,0.9296908950348827,0.9095936964334456,0.9296908950348827,0.9438348315109927,0.9469316599702507,0.9448345133908863,0.9202847232790067,0.9177020167122212,0.9256385203810482,0.9193620289918989,0.902745521122444,0.9193620289918989,0.9107971819513425,0.8929788001542525,0.9166217542502159,0.9227067446762691,0.9725512366364972,0.9227067446762691
Zarude,Bite or Vine Whip,Dark Pulse,40,1.4691738379091395,1.5175557375960325,1.4679152105694304,1.536615458275296,1.5856294906165227,1.5379812014099496,1.922227582840091,2.069083399582319,1.9239115132638098,1.8681956382667044,2.0229667320337583,1.8725835161685487,1.562530682990853,1.8066622165893542,1.7484934651491322,1.9480291589493435,2.006002083244838,1.948103734079075,2.013411432704842,2.1547120939651907,2.0153138327551616,1.304213649690555,1.5179446932452656,1.4746256137098162,1.502120638953506,1.7854734989486865,1.7258370240414993,1.3549543304261116,1.5868874774633042,1.3556927883420504,1.1937997327141234,1.2244985460558102,1.2132850661081094,1.7428127292138353,1.8490559875688692,1.740923791578589,1.4633292440034094,1.7609188853926752,1.6785868711941916,1.8474484303768814,1.9451255582284068,1.8544985941293415,1.7677183363044597,1.836602878090417,1.7695230190084488,1.301853984219351,1.4981255773123185,1.4717479950431753,1.422971507765154,1.5974426648386282,1.5734724571956529,1.651005428623885,1.7118746863301897,1.6517472146168248,1.6742818737847749,1.7649068711485776,1.6732424304662936,1.2357039438038762,1.375819701857416,1.374241276628296,1.4126097363668884,1.4760827512599153,1.4223553575039247,1.3722957557056021,1.404129167941104,1.4642790390772027,1.3871205810652805,1.775722781642207,1.6983365820912353,1.235780210687766,1.533542037981819,1.476532814746787,1.4296349859512374,1.7244532946614701,1.6469139853167771,1.429471608428276,1.5072675926295334,1.429471608428276,1.551687715682665,1.6208541709865283,1.551687715682665,1.6595210301921672,1.7467390171609092,1.6595210301921672,1.5513733805205046,1.662059721354837,1.5514293140920155,1.7995430570828759,1.9002594109290643,1.7988119731863195,1.7035935778307458,1.7645042076118982,1.7035935778307458,1.5192260546894032,1.7701865423894616,1.6861620486808298,1.702386761700392,1.8380334896120085,1.7011882444066364,1.445120667011888,1.516184082863135,1.4431844347163514,1.429579739927392,1.489910445422644,1.429579739927392,1.486484956843973,1.522703181427423,1.4794245308827463,1.8748782066111995,1.982143536875965,1.8748782066111995
Shadow Pinsir,Fury Cutter or Bug Bite,X-Scissor,45,1.1928335195817161,1.1642698150605997,0.9822444192487993,1.2363314221840456,1.2015524950608654,1.0463517836848617,1.3984768108836814,1.5068695813293762,1.1469022149120547,1.3577510519942286,1.4704044476943525,1.1454586877163921,1.4080278601556946,1.3773146872589195,1.1607216388975163,1.468160947117399,1.5215900890020677,1.2643087625335727,1.4735152738666644,1.4908498854552759,1.2563204552529965,1.3317874596815178,1.1935792841407433,1.1146463755095901,1.3386348617061008,1.3214150994959162,1.141503945634792,1.3740665954946072,1.2276450508415062,1.1777722004494313,1.2245960040830364,1.082838633905882,1.0168115958510726,1.3123164980869868,1.3202338407150846,1.1197325357428083,1.347183932226579,1.3433392329219156,1.158675670563518,1.3463329334551142,1.333048181409047,1.1365063216952953,1.3199773985469443,1.307875839028248,1.0835762928086454,1.1771163514378442,1.1694850848005838,0.96729281103247,1.309919064466186,1.2612608301008699,1.0930147809395514,1.3526971017300613,1.368436968076798,1.0966546011091807,1.3171015693475228,1.3273259957146968,1.1341857459952254,1.1868073234428091,1.0902771716921895,0.9773325707554554,1.3415140117135198,1.3390961938454429,1.1401642371633018,1.323151517864198,1.1351178417823977,1.1478465871373897,1.29513484531788,1.261287658167024,1.0949965597492637,1.145925659071049,1.1218580600068284,0.9455383830319516,1.3284476570289132,1.2812629384573553,1.1116834043324573,1.2740679197752156,1.2868851057524064,1.094824230438227,1.33061973183242,1.2807487595632476,1.0951230839063575,1.282481985093411,1.2859999460777756,1.0735215603735582,1.2559967700904888,1.2451178493338362,1.0400223136813804,1.3437972769378312,1.3595747038985504,1.1495452236715058,1.365993742023355,1.320318007867134,1.1360895367384594,1.3890037830513244,1.3422162353718115,1.147341714246507,1.3387253573843059,1.3404827371209576,1.146692192431953,1.3845322422478026,1.3738884046351418,1.1504770272830533,1.3748132982374615,1.3415643161748636,1.145948182573776,1.366253400293757,1.3146838292129595,1.1405065646502532,1.3631494235136274,1.460370808404951,1.1642998222769707
Houndoom,Snarl,Foul Play,50,1.2736935792666513,1.2297104663045795,1.2742954625699012,1.2580385469887974,1.2627597011747176,1.2581483929011144,1.4908311180391998,1.5707681531010347,1.4902043464415378,1.4760273780698272,1.5726712586721099,1.474422403669545,1.5260404664816505,1.4987824488282855,1.537687855046037,1.5967894265570064,1.662647732190918,1.5969005162616114,1.6687994165162783,1.6481180423753636,1.6687994165162783,1.237856814863643,1.217339574063121,1.2371017818878225,1.3893795800874011,1.4232901352091074,1.3912410654911609,1.537555987343999,1.335071353390338,1.5361432034742597,1.3016172587551977,1.151382280834886,1.298644409844777,1.4905642302020168,1.5213304579030356,1.4924784575107943,1.417181379714316,1.444453849757963,1.4230098340082373,1.4397974919634,1.4298451266691434,1.4392446965453667,1.3958029922037893,1.3920954597994628,1.3952748837205013,1.2255495684292608,1.2164413430841294,1.2264347828266526,1.382803299184398,1.3196674619204505,1.409618019998179,1.4975565575081111,1.4546691157107932,1.49528189882424,1.4364610436026797,1.4366482198187158,1.4343657815279405,1.1978606598993824,1.1192731253525041,1.2017731917411707,1.4397644768765896,1.4327122242645074,1.442619753218925,1.305949628412823,1.214930733689638,1.3162514402026828,1.3797719849964374,1.3748171754588945,1.3823320082047206,1.1896427008806398,1.1895140262846344,1.189704327866697,1.3945244267198407,1.373254056013777,1.3945244267198407,1.4329490986395526,1.4471904797186776,1.4329490986395526,1.2572041558241778,1.2987208936355503,1.2571676962608718,1.3309397408649657,1.3984093993217586,1.3309397408649657,1.2683854205713572,1.3294657228427336,1.2683854205713572,1.4282931497800133,1.4806462052281857,1.4296675186976426,1.4373496250031863,1.4286723127371452,1.4373496250031863,1.3891431009778294,1.4334512648946571,1.3868579046532188,1.4398030751279165,1.4695554381195963,1.4793441709395172,1.4076872130662117,1.4388615872541306,1.4289044997240559,1.3597398468506683,1.4067931349704481,1.3580614314238504,1.5191848374514056,1.46703353055634,1.5205351729019392,1.4897220463611196,1.5600899829242596,1.4897220463611196
Scyther,Fury Cutter,Bug Buzz,35,1.6035368160033,1.5533907498837647,1.3171038939700968,1.7596259707372337,1.6199152442815836,1.44001631547117,1.8604376585105673,1.961704499262842,1.52065410566796,1.768423144851574,1.8997349743158094,1.4742878333824134,1.9066456227269541,1.796630882367675,1.6577703735059262,1.972056338160889,2.003142682836243,1.638482077343612,2.0063513220789857,1.9496782747370134,1.6557525904634756,1.749650892779532,1.5915646581713374,1.4622730285236187,1.8596857694629645,1.7931911196095853,1.5211236798541161,2.0180737410364533,1.697896048483763,1.8345630464675557,1.6468100071611662,1.48560555621033,1.3633935174559457,1.8392458133657263,1.7767110243632507,1.608551192286683,1.7986721110750619,1.7473368332988362,1.5697509939283023,1.8418682580703756,1.7717361405797962,1.5521457119165911,1.7098471636651225,1.6589622089325515,1.4719662941544087,1.6656813834952737,1.538697190201462,1.4413198989481184,1.8108421096513194,1.720830972403984,1.546528895445265,1.785847407776039,1.7670823269155351,1.4562372573676468,1.8200139409560268,1.7852483407091446,1.498986583703075,1.5840289082017152,1.424280099135124,1.2839339030471804,1.8524183246088086,1.792084028578848,1.5316234461127751,2.060869490028901,1.5469616102828072,1.817869071787071,1.820885817209317,1.6497746117629148,1.5773040945212236,1.551054595422315,1.5004025175580387,1.2614044853894475,1.7334944258134688,1.6852019577630746,1.4919114474757547,1.6859173472702713,1.6891412140866422,1.4557022518337825,1.742891488098741,1.6828868715522094,1.4426696757737605,1.6693186499134298,1.6934824457732522,1.390567186728223,1.6636280859878236,1.6431931052211861,1.3729047673422436,1.797846598403385,1.8072104929702153,1.4798140941381126,1.8054743991082067,1.7651429303009136,1.5054046906680971,1.8071127936842815,1.7441396184171636,1.4978865163135273,1.8171836263258416,1.8168857043214748,1.5450625863851712,1.8302676575914347,1.7979344441713982,1.530763030354196,1.8041016172768254,1.7582002107093477,1.510272244801068,1.7959719140532227,1.7472284371319011,1.5098351192578172,1.76635265227679,1.8329232339908048,1.4672206817927378
Escavalier,Bug Bite,Megahorn,30,1.6236385903541593,1.5383158407453976,1.35552966592983,1.6121011992121064,1.584158711664239,1.3317002907702238,1.8385865593220718,1.979897520404982,1.539853070836348,1.850430018557987,2.025402211686505,1.521178678479635,1.8704863441905204,1.8136837998817765,1.597041533498312,1.9956882618230476,2.0245319784855536,1.6881580215343235,1.9812562921856927,1.9567239678871928,1.6677169750581202,1.8544157001147015,1.6056358701160436,1.6020904078242302,1.7444784818187764,1.732735622179693,1.4633571787034267,1.7547905024137407,1.6542546243893475,1.4343881599232973,1.823473117367999,1.5229193503809064,1.5150873848372126,1.7955295561335707,1.7937948687587368,1.4665621108938787,1.762120361355844,1.7431104460286322,1.5333985589183912,1.7904747687389737,1.7377039495384508,1.491602224635519,1.6920124556865883,1.674101587632249,1.431106125436221,1.5183533946943428,1.5057251470914372,1.2694412574973903,2.0316293794111178,1.677253768660368,1.7196333058481064,1.7338044458143298,1.6869396222323996,1.5786137902699655,1.7252928015113833,1.718265059088286,1.4460215204018354,2.0186871215102844,1.502394946375793,1.7144026942304482,1.7853347404665039,1.746306233891252,1.5090881042696314,2.1281908965936194,1.6217405508208103,1.775110000533461,1.7923575281827508,1.7213553898851306,1.476604038691965,1.5342897652185756,1.4996213099972482,1.2763245932198604,1.8048222604912536,1.7664788724734888,1.537777395087465,1.795195261517067,1.832318174823461,1.493859749112318,1.6703049925711557,1.6038034150291147,1.4203960790486618,1.6345539505980402,1.68402105291538,1.419784475775481,1.6931104808485202,1.7176726282425703,1.3492305653959271,1.8278666233933807,1.8771076181126671,1.5446667403943273,1.737164711290065,1.7424077873023789,1.5068322090200454,1.7577296649430991,1.760341107530241,1.5304672262909071,1.7738090300912812,1.781902633062654,1.5678520883057707,1.706129200572644,1.7603420737400455,1.4819028609090001,1.7714695384808181,1.7298780813297208,1.509565522093551,1.7438762592202286,1.700233018962736,1.4929555396534941,1.88859111897782,1.9771636442816658,1.5023909553696735
Weavile,Snarl,Foul Play,40,1.2868020783688137,1.2390414054042715,1.2802541678659198,1.2444975291838618,1.2365372849864549,1.2395130685647546,1.483563250186309,1.5608472366780397,1.4865345011852262,1.4473716850566847,1.5453256396040436,1.45102732997914,1.555552619450762,1.5002392647103027,1.557553150454359,1.60825323623303,1.6610935069797688,1.6039662337358305,1.6301268702522596,1.610288211699428,1.6299024099446657,1.3898153615462299,1.2533558826611189,1.3919233970441363,1.4049653861537987,1.4223362306910678,1.405777162521728,1.5161933674574297,1.3144158777197192,1.5131714543558623,1.2770883690667947,1.141721305882426,1.2859812417420864,1.5046153235491326,1.518816647605901,1.5164740031786272,1.4209532604926147,1.440313299183327,1.4339647125582295,1.4221587720795004,1.392101609101558,1.42183957598472,1.4351681881782972,1.379763058054026,1.4340913469249303,1.1958263749504376,1.1868361120477147,1.1976441140474887,1.4192710776782385,1.3485556653929087,1.4426727731141331,1.5012140535641731,1.4845286091754395,1.499545082484583,1.4328103630518911,1.4303107269091566,1.431096896790032,1.2435014215101656,1.158366180860167,1.2523110192107,1.4098209178254275,1.4126746988672434,1.4200628125904968,1.2995559647451367,1.220767988220893,1.3045231661663512,1.4001475972004254,1.384472926916904,1.4172195526866098,1.2793388369381835,1.1970602594235227,1.2726617008340864,1.4138238013233029,1.3719638538928671,1.41098818091181,1.413821905082157,1.4366012755261972,1.4122351202858818,1.2510206804802906,1.2847982183759694,1.2510206804802906,1.3071782427376732,1.3581111335428282,1.3056383919133454,1.2632629859558748,1.3200110901017696,1.2596664573077323,1.4388563659766764,1.4483348256905908,1.4393850686486918,1.4780035142710253,1.4248531670966125,1.4780035142710253,1.4087616638399223,1.425570773377499,1.4075972367052645,1.4673625161139878,1.4661055774658054,1.5080304425130975,1.366875538063868,1.4228972737380379,1.396956568264274,1.3608632728660863,1.3966692439269826,1.3731358585304245,1.466964996072493,1.4570328721787045,1.5052658616664596,1.4723860753861744,1.5506393917534287,1.4730287927741261
Giratina (Origin),Shadow Claw or Dragon Tail,Shadow Ball,40,1.162630238891226,1.1937527747901646,1.1630756502476771,1.214589007934621,1.2127721796703566,1.214507652583141,1.4862325777463523,1.5841977101009426,1.4870956080931332,1.5038398949799763,1.6085343656466224,1.5069553351264329,1.3843899970945088,1.4321420609952813,1.3893411673062088,1.4725070649444845,1.5707203758763224,1.4730913717605556,1.4209031488402941,1.5068983027309455,1.4199446694033955,1.1786338310056068,1.2025651836445759,1.1777576613419616,1.4004966825033105,1.417212629923555,1.4009482214623652,1.2191733314852293,1.2397973994207245,1.224076041323928,1.1212240011413754,1.1007317278260587,1.1509325368517473,1.400036536041595,1.4937962839755667,1.3993830659508628,1.3315649230364648,1.3928438232234865,1.343294352932197,1.3170997929858463,1.3326052488329376,1.3178828601014454,1.2908063612213634,1.3285407406861183,1.2905789179692613,1.1826768263016874,1.206206861006875,1.1851690244098705,1.2223532601857703,1.2497754729425847,1.2264765479898483,1.3275496653643537,1.3569405651083835,1.3280329070829138,1.3509024578192292,1.393037699780961,1.349595251281837,1.1078071882873746,1.092483812064981,1.1095791909778001,1.3482994362550897,1.3964076568026123,1.3568817135878124,1.1464439107307556,1.1428425251442507,1.1497527155276086,1.2830225362296381,1.2918743420417447,1.2825874079446162,1.100068166519479,1.12571383384379,1.1000696738587428,1.318815009516904,1.3624243632738149,1.318815009516904,1.3455531839710013,1.4230634856403563,1.34259855691138,1.2505482044955307,1.2768152388321985,1.2505482044955307,1.3026132179031793,1.3632781418918127,1.3079083722567573,1.2447606372066877,1.3238539648178473,1.2447606372066877,1.3764576501246808,1.4576495226116766,1.380787662221281,1.346802569400299,1.3877610429266987,1.346802569400299,1.3805718322764062,1.4197824532365286,1.3805718322764062,1.3861722510693613,1.4634113658858858,1.3767067706604026,1.3403203889707729,1.4131630385276581,1.3389625546084973,1.3303216293498499,1.3850153000844814,1.3303216293498499,1.3399111665982781,1.408527342175862,1.3445994577668439,1.475360160616476,1.5879109621348575,1.475664183059358
Hoopa (Unbound),Astonish,Dark Pulse or Shadow Ball,50,1.0854067886078913,1.0886120164582198,1.0859496162195734,1.1064181185906645,1.1313255288930362,1.1058469198466172,1.3715633116440686,1.4538954921769698,1.367692753148506,1.3153002527395592,1.4207075528389104,1.313894645599656,1.3275972838665078,1.331318692328501,1.3300356423640682,1.4274726679940992,1.467151274951289,1.4331442059946184,1.3926256025391717,1.4686923455572087,1.39004042193732,1.0968042841818129,1.088538062311541,1.0970911981411233,1.301799862033213,1.2821946656706997,1.3089419309718873,1.156371778438552,1.1794437690109656,1.2026386635049544,1.0766021989398165,1.0506538785744661,1.1802999350050074,1.2883399196743024,1.3167606557662592,1.292029909142242,1.2679614771567984,1.2972651977020018,1.2960144429156846,1.2503545841141095,1.2602945092077196,1.2512934353061187,1.2048733691834903,1.2277972063424174,1.2058205885226652,1.066881206180856,1.0822086997379603,1.0679094480814602,1.1823547614408674,1.1967932586593264,1.180460119573961,1.2648484598246421,1.2762952302563357,1.2659686287288576,1.2674419129726862,1.2950415720261472,1.270861997586062,1.0264956177534788,1.0110907519200196,1.0257236860097478,1.2475271467655735,1.2677690299005275,1.2627448201543914,1.1032569636337248,1.0721642334749824,1.0973724366157482,1.1973239894197598,1.197354929113379,1.1993497962587398,1.0800590204486225,1.0760964574222749,1.078639512684173,1.2253584700444125,1.2467542826067255,1.2253584700444125,1.2301118935123705,1.2840257869449496,1.2312397054548978,1.1085163962734996,1.147385953362225,1.1085163962734996,1.1647220022774873,1.2104236704680489,1.1647220022774873,1.1434998023415637,1.182719723515271,1.1434998023415637,1.2728401145493211,1.3337369948560764,1.2726299064265938,1.2788560971698033,1.269673356714935,1.2800444030174458,1.2795560281520892,1.265215349141367,1.2795560281520892,1.2855123401711357,1.3329187548731025,1.297050298985716,1.2513655866045557,1.3037714434639276,1.2514165990473973,1.231928361305416,1.2825789153732157,1.231928361305416,1.2468983637211628,1.2632947666260836,1.25320169834291,1.3116049518433492,1.3872943082597713,1.3123529628353416
Gengar,Shadow Claw or Lick,Shadow Ball,40,1.301399135139418,1.1454291384138162,1.3069304207892813,1.4818398112666846,1.2326601636653218,1.4818967923883581,1.3340646888039387,1.4042709119020693,1.3353626791290971,1.300433225997708,1.39704469765887,1.3007589881284585,1.3387523669735801,1.3092378971255676,1.3542971215597481,1.343495771413461,1.3822586428931265,1.3453144328200657,1.329981953419539,1.334255674849173,1.3298556591595672,1.3537865535848068,1.2142955862319298,1.357394655543614,1.399966419248437,1.3160070353951885,1.4010346059789471,1.4872492588385737,1.2364234187733434,1.4876001979627662,1.7610787859238626,1.1351675292460235,1.7572435299655864,1.3679435634975552,1.3363696991860325,1.3808521832818006,1.382475653943061,1.328722147210884,1.4080354322466113,1.4769287775987516,1.3110423367672894,1.4786662077614874,1.5565925820777484,1.298180523114871,1.5566870620507594,1.280444140344915,1.1698479015557204,1.3027137158049256,1.4329293504565415,1.2855576740772665,1.466544177516866,1.4599331510882207,1.3190336322299188,1.4610593403669954,1.503857283990732,1.3561443843190197,1.5232370687509853,1.380788744921267,1.1854051155341156,1.3834342242890565,1.40481938680384,1.335952989080817,1.4170574246904353,1.4423879882167043,1.1931603473474615,1.4837451310460652,1.628903532115956,1.3006023080146751,1.6581120350355147,1.4181373901475784,1.1557011310320167,1.4199677927978984,1.411669174295296,1.313422514275356,1.4008130154989578,1.3639608280091418,1.291820446035211,1.3669507343679648,1.5477322692690247,1.3469970680018302,1.5477322692690247,1.361727413792449,1.2935581790529433,1.362139862302981,1.2930145452392474,1.2323282886230766,1.2992266834153814,1.3559148119025206,1.3322426593715158,1.3614319150254133,1.366442011406749,1.3234395506123284,1.366442011406749,1.387342662838063,1.3472258941108326,1.4036835215438523,1.3669202107920277,1.333787252563938,1.3703256604551708,1.3621263262383736,1.342618996022786,1.3748102493067345,1.3343056706190355,1.3332994906405677,1.3443186844146664,1.3052776516588687,1.2812708979719583,1.3457139246629448,1.3355006240894773,1.4014188087493102,1.3355006240894773
Shadow Scizor,Fury Cutter or Bullet Punch,X-Scissor,40,1.2414044254480157,1.2267478934900071,1.0269202130572739,1.2154120891369746,1.2281017201823616,1.0334878329579917,1.5146917274501996,1.6254823870169504,1.259426495452339,1.4905173110999912,1.621046307818701,1.2373710720049724,1.4591183586979393,1.4430488623498412,1.224654158860246,1.5716950794475435,1.6100870629671022,1.3126569307718263,1.518205137356492,1.5610724623034247,1.2568776482835606,1.3229054120315158,1.2339163012626573,1.1200907410929715,1.43172807541301,1.4295120460076998,1.181542573850739,1.3233961390866158,1.3039331229641977,1.1047018225795848,1.3130411798073032,1.1440264570285226,1.095212408874332,1.462035384942746,1.4895374024641352,1.1934407547108505,1.3892637078052306,1.4006769566873027,1.1707098088397767,1.3946718671824796,1.3935811738706436,1.154994456431576,1.3275460509214794,1.344823615107947,1.0984839651355074,1.2159622348906376,1.2112625359899025,1.0033907805380038,1.5421163137688645,1.3118261748108286,1.282417380906831,1.3862326264196885,1.3948463602782701,1.148775164276823,1.3983110373477587,1.4134276505618535,1.1547210411920168,1.447458027499573,1.1390372890277172,1.194344002685669,1.4017339172537244,1.4134192754537946,1.1812215342547596,1.3894105800073824,1.1679886756663709,1.2485307008023487,1.288026119694677,1.2906117323264161,1.1235437638723655,1.1729679341979162,1.1904995362902655,0.9683776455325914,1.4009898667633465,1.3679893048128344,1.1872535121907006,1.3469313991462295,1.3796951674769318,1.177126261705147,1.3078348355145113,1.2794834462345053,1.0996091085312132,1.3455207986817792,1.4058431389579755,1.0928011973962668,1.3209001478648457,1.3610254460567262,1.0989234630749602,1.4332020771108418,1.4784990032230134,1.2018943570695975,1.389786281442865,1.3881308330213555,1.1638532443107754,1.3885159765602821,1.4168780374240035,1.1901005894545862,1.456932969535716,1.477600987819634,1.2017897587841668,1.3775882765304583,1.4163801921874963,1.1511425550422645,1.4102968560020153,1.3885289024963754,1.1749627181906792,1.4431288056498937,1.4306014577714128,1.2092026799490962,1.4695444552988812,1.5591751144060295,1.2567445875648287
